ENTRY            L0028   19970129                             0000L002800000001 
 27.554     34.64       6.56                                      L002800600138 
 27.775     31.71       6.20                                      L002800600139 
 28.020     36.54       6.36                                      L002800600140 
 28.265     30.92       6.31                                      L002800600141 
 28.511     27.57       6.55                                      L002800600142 
 28.756     29.75       6.99                                      L002800600143 
 29.001     32.00       6.58                                      L002800600144 
 29.246     28.85       4.62                                      L002800600145 
 29.589     33.92       6.37                                      L002800600146 
 29.957     29.24       6.27                                      L002800600147 
 30.325     29.66       6.56                                      L002800600148 
 30.693     28.16       6.28                                      L002800600149 
 31.061     27.78       6.08                                      L002800600150 
 31.404     24.66       5.99                                      L002800600151 
 31.772     25.60       5.95                                      L002800600152 
 32.140     21.56       5.68                                      L002800600153 
 32.507     19.82       5.65                                      L002800600154 
 32.875     16.12       5.71                                      L002800600155 
 33.243     22.61       5.84                                      L002800600156 
 33.586     14.30       7.39                                      L002800600157 
 33.954     13.52       7.77                                      L002800600158 
 34.322     23.27       8.23                                      L002800600159 
 34.690     11.20       8.43                                      L002800600160 
 35.057     14.24       8.39                                      L002800600161 
 35.401     13.14       8.80                                      L002800600162 
 35.769     21.62       9.22                                      L002800600163 
 36.136     18.99       9.59                                      L002800600164 
 36.504     10.30       8.94                                      L002800600165 
ENDDATA            157          0                                 L002800600166 
ENDSUBENT          165          0                                 L002800699999 
SUBENT        L0028008   19970129                             0000L002800800001 
BIB                  2          5                                 L002800800002 
REACTION   ((27-CO-59(G,N)27-CO-58,,SIG)+                         L002800800003 
           (27-CO-59(G,N+P)26-FE-57,,SIG))                        L002800800004 
            Threshold of (gamma,n+p) reaction is 17.4 MeV.        L002800800005 
HISTORY    (891204A) DATA Updated and moved from ENTRY L0029      L002800800006 
           (950403A) REACTION corrected.                          L002800800007 
ENDBIB               5          0                                 L002800800008 
NOCOMMON             0          0                                 L002800800009 
DATA                 3        155                                 L002800800010 
EN         DATA       DATA-ERR                                    L002800800011 
MEV        MB         MB                                          L002800800012 
 10.243     -0.13       0.52                                      L002800800013 
 10.366     -0.44       0.37                                      L002800800014 
 10.488      2.48       0.66                                      L002800800015 
 10.611      4.67       0.77                                      L002800800016 
 10.734      5.72       0.82                                      L002800800017 
 10.856      7.72       0.87                                      L002800800018 
 10.979      8.02       0.88                                      L002800800019 
 11.101      7.74       0.67                                      L002800800020 
 11.224      8.39       0.68                                      L002800800021 
 11.347      7.89       0.65                                      L002800800022 
 11.469      7.67       0.62                                      L002800800023 
 11.592      9.86       0.72                                      L002800800024 
 11.714      9.17       0.71                                      L002800800025 
 11.837     10.21       0.73                                      L002800800026 
 11.960     11.10       0.76                                      L002800800027 
 12.082     11.59       0.75                                      L002800800028 
 12.205     12.45       0.74                                      L002800800029 
 12.327     13.33       0.77                                      L002800800030 
 12.450     15.79       0.92                                      L002800800031 
 12.573     14.19       0.76                                      L002800800032 
 12.695     12.63       0.78                                      L002800800033 
 12.818     14.37       0.79                                      L002800800034 
 12.940     15.18       0.81                                      L002800800035 
 13.063     15.01       0.80                                      L002800800036 
 13.186     18.07       0.89                                      L002800800037 
 13.308     18.21       0.84                                      L002800800038 
 13.431     19.75       0.88                                      L002800800039 
 13.553     19.65       0.85                                      L002800800040 
 13.676     21.52       0.90                                      L002800800041 
 13.799     23.31       0.91                                      L002800800042 
 13.921     21.68       0.88                                      L002800800043 
 14.044     25.18       1.03                                      L002800800044 
 14.166     25.27       0.89                                      L002800800045 
 14.289     28.37       0.93                                      L002800800046 
 14.412     31.06       0.98                                      L002800800047 
 14.534     30.75       0.97                                      L002800800048 
 14.657     34.76       1.02                                      L002800800049 
 14.779     34.02       1.00                                      L002800800050 
 14.902     36.67       1.02                                      L002800800051 
 15.025     37.86       0.99                                      L002800800052 
 15.147     40.87       1.06                                      L002800800053 
 15.270     43.44       0.99                                      L002800800054 
 15.392     47.65       1.11                                      L002800800055 
 15.515     52.28       1.18                                      L002800800056 
 15.638     54.34       1.23                                      L002800800057 
 15.687     58.64       3.92                                      L002800800058 
 15.760     56.99       1.30                                      L002800800059 
 15.809     58.74       3.77                                      L002800800060 
 15.883     58.02       1.67                                      L002800800061 
 15.932     64.98       4.19                                      L002800800062 
 16.054     62.50       3.91                                      L002800800063 
 16.128     62.01       1.51                                      L002800800064 
 16.177     69.02       3.64                                      L002800800065 
 16.275     64.63       3.47                                      L002800800066 
 16.373     67.96       1.60                                      L002800800067 
 16.398     64.95       3.46                                      L002800800068 
 16.520     75.67       3.88                                      L002800800069 
 16.643     72.02       3.52                                      L002800800070 
 16.766     75.48       3.65                                      L002800800071 
 16.864     71.77       1.76                                      L002800800072 
 16.888     72.71       3.79                                      L002800800073 
 17.011     72.19       3.85                                      L002800800074 
 17.109     74.21       1.84                                      L002800800075 
 17.133     73.60       4.44                                      L002800800076 
 17.256     71.64       3.80                                      L002800800077 
 17.354     73.57       2.01                                      L002800800078 
 17.379     66.78       3.60                                      L002800800079 
 17.501     67.47       4.04                                      L002800800080 
 17.624     69.44       3.30                                      L002800800081 
 17.746     65.11       3.42                                      L002800800082 
 17.869     60.25       3.28                                      L002800800083 
 17.992     65.27       3.71                                      L002800800084 
 18.114     66.35       3.32                                      L002800800085 
 18.212     63.53       3.38                                      L002800800086 
 18.335     67.96       3.45                                      L002800800087 
 18.457     69.42       3.46                                      L002800800088 
 18.580     68.33       3.17                                      L002800800089 
 18.703     68.62       3.29                                      L002800800090 
 18.825     73.04       3.29                                      L002800800091 
 18.948     65.25       3.26                                      L002800800092 
 19.070     66.35       3.40                                      L002800800093 
 19.193     61.19       3.42                                      L002800800094 
 19.316     65.66       3.39                                      L002800800095 
 19.438     63.97       3.44                                      L002800800096 
 19.561     57.26       3.32                                      L002800800097 
 19.683     56.11       3.37                                      L002800800098 
 19.806     51.02       3.44                                      L002800800099 
 19.929     53.98       3.55                                      L002800800100 
 20.027     46.50       4.40                                      L002800800101 
 20.149     43.03       4.08                                      L002800800102 
 20.272     50.58       3.90                                      L002800800103 
 20.394     35.82       3.96                                      L002800800104 
 20.517     36.79       3.92                                      L002800800105 
 20.640     40.83       3.87                                      L002800800106 
 20.762     32.60       3.66                                      L002800800107 
 20.885     25.68       3.85                                      L002800800108 
 21.007     23.37       3.67                                      L002800800109 
 21.130     31.65       3.94                                      L002800800110 
 21.253     24.97       3.90                                      L002800800111 
 21.375     23.85       3.78                                      L002800800112 
 21.498     30.03       3.90                                      L002800800113 
 21.620     26.81       3.89                                      L002800800114 
 21.743     21.48       3.95                                      L002800800115 
 21.866     20.53       4.15                                      L002800800116 
 21.964     21.98       2.95                                      L002800800117 
 22.209     20.43       4.35                                      L002800800118 
 22.454     19.75       4.46                                      L002800800119 
 22.699     26.07       4.67                                      L002800800120 
 22.945     21.52       4.75                                      L002800800121 
 23.190     20.67       4.85                                      L002800800122 
 23.435     17.93       4.63                                      L002800800123 
 23.680     22.76       4.46                                      L002800800124 
 23.901     14.79       4.82                                      L002800800125 
 24.146     15.85       4.72                                      L002800800126 
 24.391     21.66       4.93                                      L002800800127 
 24.636     20.03       4.94                                      L002800800128 
 24.882     18.64       4.90                                      L002800800129 
 25.127     29.57       5.05                                      L002800800130 
 25.372     17.49       4.88                                      L002800800131 
 25.617     25.46       5.03                                      L002800800132 
 25.838     17.35       5.07                                      L002800800133 
 26.083     15.88       5.29                                      L002800800134 
 26.328     15.41       5.20                                      L002800800135 
 26.574      7.33       5.20                                      L002800800136 
 26.819     18.59       5.37                                      L002800800137 
 27.064     16.49       5.57                                      L002800800138 
 27.309     17.99       5.50                                      L002800800139 
 27.554     13.40       5.67                                      L002800800140 
 27.775     12.61       5.35                                      L002800800141 
 28.020     19.66       5.49                                      L002800800142 
 28.265     11.60       5.42                                      L002800800143 
 28.511     15.63       5.66                                      L002800800144 
 28.756     10.09       6.01                                      L002800800145 
 29.001     18.22       5.67                                      L002800800146 
 29.246     11.34       3.94                                      L002800800147 
 29.589     20.48       5.42                                      L002800800148 
 29.957     19.08       5.36                                      L002800800149 
 30.325      8.38       5.54                                      L002800800150 
 30.693      9.12       5.33                                      L002800800151 
 31.061     18.92       5.16                                      L002800800152 
 31.404     10.72       5.07                                      L002800800153 
 31.772     16.54       5.05                                      L002800800154 
 32.140      8.84       4.81                                      L002800800155 
 32.507      8.79       4.79                                      L002800800156 
 32.875      5.75       4.83                                      L002800800157 
 33.243      5.69       4.96                                      L002800800158 
 33.586      2.08       6.28                                      L002800800159 
 33.954      0.80       6.62                                      L002800800160 
 34.322     13.01       6.93                                      L002800800161 
 34.690     -3.07       7.00                                      L002800800162 
 35.057      7.05       7.01                                      L002800800163 
 35.401     12.58       7.30                                      L002800800164 
 35.769      4.97       7.51                                      L002800800165 
 36.136      4.59       7.69                                      L002800800166 
 36.504     12.32       7.47                                      L002800800167 
ENDDATA            157          0                                 L002800800168 
ENDSUBENT          167          0                                 L002800899999 
SUBENT        L0028009   19970129                             0000L002800900001 
BIB                  2          5                                 L002800900002 
REACTION   ((27-CO-59(G,2N)27-CO-57,,SIG)+                        L002800900003 
           (27-CO-59(G,2N+P)26-FE-56,,SIG))                       L002800900004 
            Threshold of (gamma,2n+p) reaction is 25.1 MeV.       L002800900005 
HISTORY    (891204A) DATA Updated and moved from ENTRY L0029      L002800900006 
           (950403A) REACTION corrected.                          L002800900007 
ENDBIB               5          0                                 L002800900008 
NOCOMMON             0          0                                 L002800900009 
DATA                 3         93                                 L002800900010 
EN         DATA       DATA-ERR                                    L002800900011 
MEV        MB         MB                                          L002800900012 
 17.109     -0.03       0.31                                      L002800900013 
 17.133     -0.03       0.00                                      L002800900014 
 17.256      0.02       0.22                                      L002800900015 
 17.354      0.42       0.44                                      L002800900016 
 17.379     -0.03       0.00                                      L002800900017 
 17.501      0.29       0.33                                      L002800900018 
 17.624      0.34       0.30                                      L002800900019 
 17.746      0.54       0.34                                      L002800900020 
 17.869      0.29       0.27                                      L002800900021 
 17.992      0.10       0.24                                      L002800900022 
 18.114     -0.02       0.00                                      L002800900023 
 18.212      0.25       0.27                                      L002800900024 
 18.335      0.50       0.34                                      L002800900025 
 18.457     -0.02       0.00                                      L002800900026 
 18.580      0.34       0.30                                      L002800900027 
 18.703     -0.02       0.00                                      L002800900028 
 18.825     -0.02       0.00                                      L002800900029 
 18.948     -0.02       0.00                                      L002800900030 
 19.070      0.47       0.33                                      L002800900031 
 19.193      0.40       0.33                                      L002800900032 
 19.316      0.91       0.41                                      L002800900033 
 19.438      0.97       0.43                                      L002800900034 
 19.561      2.52       0.59                                      L002800900035 
 19.683      3.12       0.66                                      L002800900036 
 19.806      4.64       0.80                                      L002800900037 
 19.929      5.53       0.88                                      L002800900038 
 20.027      8.53       1.27                                      L002800900039 
 20.149     10.21       1.23                                      L002800900040 
 20.272      8.00       1.03                                      L002800900041 
 20.394     11.78       1.23                                      L002800900042 
 20.517     13.61       1.28                                      L002800900043 
 20.640     10.63       1.18                                      L002800900044 
 20.762      9.58       1.10                                      L002800900045 
 20.885     17.07       1.40                                      L002800900046 
 21.007     14.89       1.30                                      L002800900047 
 21.130     15.78       1.42                                      L002800900048 
 21.253     16.26       1.44                                      L002800900049 
 21.375     15.64       1.39                                      L002800900050 
 21.498     15.61       1.41                                      L002800900051 
 21.620     15.55       1.40                                      L002800900052 
 21.743     13.41       1.37                                      L002800900053 
 21.866     17.76       1.53                                      L002800900054 
 21.964     15.93       1.05                                      L002800900055 
 22.209     19.16       1.59                                      L002800900056 
 22.454     15.09       1.52                                      L002800900057 
 22.699     13.50       1.54                                      L002800900058 
 22.945     13.60       1.56                                      L002800900059 
 23.190     15.12       1.68                                      L002800900060 
 23.435     15.61       1.67                                      L002800900061 
 23.680      9.85       1.58                                      L002800900062 
 23.901     12.78       1.82                                      L002800900063 
 24.146     13.69       1.76                                      L002800900064 
 24.391     11.92       1.76                                      L002800900065 
 24.636     10.80       1.72                                      L002800900066 
 24.882      9.64       1.71                                      L002800900067 
 25.127      9.92       1.79                                      L002800900068 
 25.372     10.18       1.75                                      L002800900069 
 25.617      7.48       1.76                                      L002800900070 
 25.838     10.62       1.84                                      L002800900071 
 26.083     10.38       1.94                                      L002800900072 
 26.328     12.07       1.96                                      L002800900073 
 26.574     13.31       2.01                                      L002800900074 
 26.819      8.40       2.03                                      L002800900075 
 27.064     11.56       2.20                                      L002800900076 
 27.309      7.41       2.17                                      L002800900077 
 27.554     10.62       2.33                                      L002800900078 
 27.775      9.55       2.22                                      L002800900079 
 28.020      8.44       2.27                                      L002800900080 
 28.265      9.66       2.28                                      L002800900081 
 28.511      5.97       2.34                                      L002800900082 
 28.756      9.83       2.53                                      L002800900083 
 29.001      6.89       2.36                                      L002800900084 
 29.246      8.99       1.66                                      L002800900085 
 29.589      6.11       2.26                                      L002800900086 
 29.957      5.21       2.24                                      L002800900087 
 30.325     10.27       2.38                                      L002800900088 
 30.693      9.57       2.26                                      L002800900089 
 31.061      3.78       2.16                                      L002800900090 
 31.404      6.96       2.14                                      L002800900091 
 31.772      4.60       2.10                                      L002800900092 
 32.140      6.46       2.00                                      L002800900093 
 32.507      5.65       1.95                                      L002800900094 
 32.875      5.37       1.95                                      L002800900095 
 33.243      8.59       1.98                                      L002800900096 
 33.586      4.85       2.43                                      L002800900097 
 33.954      6.69       2.60                                      L002800900098 
 34.322      4.56       2.73                                      L002800900099 
 34.690      5.21       2.80                                      L002800900100 
 35.057      2.53       2.79                                      L002800900101 
 35.401      0.29       2.95                                      L002800900102 
 35.769      5.58       3.11                                      L002800900103 
 36.136      2.68       3.22                                      L002800900104 
 36.504     -0.60       2.96                                      L002800900105 
ENDDATA             95          0                                 L002800900106 
ENDSUBENT          105          0                                 L002800999999 
SUBENT        L0028010   19970129                             0000L002801000001 
BIB                  2          2                                 L002801000002 
REACTION   (27-CO-59(G,3N)27-CO-56,,SIG)                          L002801000003 
HISTORY    (891204A) DATA Updated and moved from ENTRY L0029      L002801000004 
ENDBIB               2          0                                 L002801000005 
NOCOMMON             0          0                                 L002801000006 
DATA                 3         21                                 L002801000007 
EN         DATA       DATA-ERR                                    L002801000008 
MEV        MB         MB                                          L002801000009 
 29.246     -0.23       0.28                                      L002801000010 
 29.589      0.61       0.49                                      L002801000011 
 29.957     -0.13       0.42                                      L002801000012 
 30.325      0.37       0.51                                      L002801000013 
 30.693     -0.05       0.45                                      L002801000014 
 31.061      0.65       0.52                                      L002801000015 
 31.404      0.01       0.51                                      L002801000016 
 31.772     -0.07       0.51                                      L002801000017 
 32.140     -0.10       0.54                                      L002801000018 
 32.507     -0.14       0.56                                      L002801000019 
 32.875     -0.18       0.64                                      L002801000020 
 33.243     -0.13       0.65                                      L002801000021 
 33.586      1.26       0.93                                      L002801000022 
 33.954     -0.33       0.87                                      L002801000023 
 34.322      0.57       1.10                                      L002801000024 
 34.690      1.92       1.26                                      L002801000025 
 35.057      1.07       1.20                                      L002801000026 
 35.401     -0.01       1.29                                      L002801000027 
 35.769      2.74       1.54                                      L002801000028 
 36.136      4.52       1.74                                      L002801000029 
 36.504     -0.41       1.29                                      L002801000030 
ENDDATA             23          0                                 L002801000031 
ENDSUBENT           30          0                                 L002801099999 
SUBENT        L0028011   19970129                             0000L002801100001 
BIB                  2          3                                 L002801100002 
REACTION   (25-MN-55(G,X)0-NN-1,UNW,SIG)                          L002801100003 
            The sum: (G,N)+(G,N+P)+(G,2N)+(G,2N+P)+G,3N).         L002801100004 
HISTORY    (950403C)                                              L002801100005 
ENDBIB               3          0                                 L002801100006 
NOCOMMON             0          0                                 L002801100007 
DATA                 3        147                                 L002801100008 
EN         DATA       DATA-ERR                                    L002801100009 
MEV        MB         MB                                          L002801100010 
  10.243        2.95       1.08                                   L002801100011 
  10.366        7.72       1.26                                   L002801100012 
  10.488        6.61       1.17                                   L002801100013 
  10.611        6.60       1.09                                   L002801100014 
  10.734        5.28       0.99                                   L002801100015 
  10.856        4.42       0.90                                   L002801100016 
  10.979        7.07       1.02                                   L002801100017 
  11.101        4.77       0.74                                   L002801100018 
  11.224        5.91       0.75                                   L002801100019 
  11.346        6.67       0.74                                   L002801100020 
  11.469        6.36       0.77                                   L002801100021 
  11.592        5.14       0.73                                   L002801100022 
  11.714        7.83       0.75                                   L002801100023 
  11.837        6.93       0.70                                   L002801100024 
  11.959        8.13       0.74                                   L002801100025 
  12.082        7.18       0.68                                   L002801100026 
  12.204        9.12       0.70                                   L002801100027 
  12.327        9.02       0.69                                   L002801100028 
  12.449        9.00       0.71                                   L002801100029 
  12.573       10.20       0.69                                   L002801100030 
  12.696       10.60       0.75                                   L002801100031 
  12.818       12.02       0.75                                   L002801100032 
  12.941       11.19       0.71                                   L002801100033 
  13.063       12.55       0.74                                   L002801100034 
  13.186       14.48       0.78                                   L002801100035 
  13.308       15.40       0.78                                   L002801100036 
  13.431       15.48       0.77                                   L002801100037 
  13.554       16.84       0.79                                   L002801100038 
  13.676       18.39       0.81                                   L002801100039 
  13.799       19.90       0.83                                   L002801100040 
  13.921       21.90       0.84                                   L002801100041 
  14.044       20.84       0.85                                   L002801100042 
  14.166       22.25       0.78                                   L002801100043 
  14.289       23.34       0.84                                   L002801100044 
  14.412       25.62       0.86                                   L002801100045 
  14.534       27.19       0.89                                   L002801100046 
  14.657       29.00       0.90                                   L002801100047 
  14.779       30.64       0.94                                   L002801100048 
  14.902       32.61       0.92                                   L002801100049 
  15.024       35.65       1.00                                   L002801100050 
  15.147       36.23       0.91                                   L002801100051 
  15.269       35.91       1.00                                   L002801100052 
  15.392       41.57       1.00                                   L002801100053 
  15.515       42.36       1.05                                   L002801100054 
  15.637       45.05       1.05                                   L002801100055 
  15.760       47.58       1.12                                   L002801100056 
  15.882       50.21       1.92                                   L002801100057 
  16.128       53.24       1.92                                   L002801100058 
  16.146       50.82       3.47                                   L002801100059 
  16.288       57.97       3.20                                   L002801100060 
  16.374       54.45       1.79                                   L002801100061 
  16.409       59.26       3.25                                   L002801100062 
  16.530       59.85       3.27                                   L002801100063 
  16.864       62.73       1.83                                   L002801100064 
  16.872       59.11       3.20                                   L002801100065 
  17.109       63.55       3.23                                   L002801100066 
  17.114       61.13       3.18                                   L002801100067 
  17.354       62.36       1.85                                   L002801100068 
  17.356       59.59       3.05                                   L002801100069 
  17.377       67.54       4.06                                   L002801100070 
  17.498       54.56       3.03                                   L002801100071 
  17.619       53.56       2.85                                   L002801100072 
  17.740       52.12       2.80                                   L002801100073 
  17.861       57.70       2.77                                   L002801100074 
  17.982       50.78       2.80                                   L002801100075 
  18.103       51.84       2.80                                   L002801100076 
  18.224       54.69       2.80                                   L002801100077 
  18.345       55.14       2.84                                   L002801100078 
  18.466       57.66       2.81                                   L002801100079 
  18.708       61.46       2.78                                   L002801100080 
  18.829       60.13       2.72                                   L002801100081 
  18.950       58.18       2.80                                   L002801100082 
  19.071       63.88       2.85                                   L002801100083 
  19.192       69.37       2.85                                   L002801100084 
  19.314       67.07       2.85                                   L002801100085 
  19.435       66.05       2.95                                   L002801100086 
  19.556       56.47       2.78                                   L002801100087 
  19.677       60.34       2.87                                   L002801100088 
  19.798       55.70       2.95                                   L002801100089 
  19.919       56.62       2.94                                   L002801100090 
  20.040       59.34       3.45                                   L002801100091 
  20.161       56.73       3.15                                   L002801100092 
  20.282       55.80       3.02                                   L002801100093 
  20.403       53.37       2.97                                   L002801100094 
  20.524       53.78       3.00                                   L002801100095 
  20.645       57.88       3.12                                   L002801100096 
  20.766       50.35       2.78                                   L002801100097 
  20.887       50.73       3.00                                   L002801100098 
  21.008       51.06       3.15                                   L002801100099 
  21.129       52.91       3.09                                   L002801100100 
  21.250       47.94       3.06                                   L002801100101 
  21.371       45.54       3.10                                   L002801100102 
  21.492       39.27       3.02                                   L002801100103 
  21.613       46.30       3.26                                   L002801100104 
  21.734       45.24       3.23                                   L002801100105 
  21.855       48.22       3.35                                   L002801100106 
  21.976       49.55       2.47                                   L002801100107 
  22.218       46.93       3.46                                   L002801100108 
  22.460       45.27       3.69                                   L002801100109 
  22.703       42.15       3.81                                   L002801100110 
  22.945       53.60       3.83                                   L002801100111 
  23.187       48.34       3.93                                   L002801100112 
  23.429       44.75       3.92                                   L002801100113 
  23.671       45.16       3.96                                   L002801100114 
  23.913       53.15       4.30                                   L002801100115 
  24.155       54.78       4.21                                   L002801100116 
  24.397       43.62       4.19                                   L002801100117 
  24.639       44.59       4.32                                   L002801100118 
  24.881       43.40       4.25                                   L002801100119 
  25.123       37.74       4.32                                   L002801100120 
  25.365       38.41       4.19                                   L002801100121 
  25.607       33.40       4.23                                   L002801100122 
  25.849       32.12       4.29                                   L002801100123 
  26.091       24.49       4.32                                   L002801100124 
  26.334       20.22       4.19                                   L002801100125 
  26.576       35.87       4.25                                   L002801100126 
  26.818       18.90       4.41                                   L002801100127 
  27.060       19.28       4.55                                   L002801100128 
  27.302       19.89       4.61                                   L002801100129 
  27.544       20.03       4.59                                   L002801100130 
  27.786       24.59       4.20                                   L002801100131 
  28.028       19.97       4.22                                   L002801100132 
  28.270       20.45       4.13                                   L002801100133 
  28.512       22.49       4.44                                   L002801100134 
  28.754       21.67       4.31                                   L002801100135 
  28.996       16.76       4.19                                   L002801100136 
  29.238       15.74       2.85                                   L002801100137 
  29.602       16.63       3.81                                   L002801100138 
  29.965       18.63       3.72                                   L002801100139 
  30.328       22.93       3.85                                   L002801100140 
  30.691       12.19       3.75                                   L002801100141 
  31.054       17.50       3.77                                   L002801100142 
  31.417       18.49       3.83                                   L002801100143 
  31.780        8.94       3.63                                   L002801100144 
  32.143       11.20       3.91                                   L002801100145 
  32.506        8.87       3.77                                   L002801100146 
  32.869        7.38       3.84                                   L002801100147 
  33.233       12.34       4.00                                   L002801100148 
  33.596       21.36       5.25                                   L002801100149 
  33.959       13.58       5.23                                   L002801100150 
  34.322       20.97       5.45                                   L002801100151 
  34.685       10.47       5.44                                   L002801100152 
  35.048       18.42       5.58                                   L002801100153 
  35.411       14.13       5.65                                   L002801100154 
  35.774       10.26       5.74                                   L002801100155 
  36.137       20.51       5.99                                   L002801100156 
  36.500        5.30       6.44                                   L002801100157 
ENDDATA            149          0                                 L002801100158 
ENDSUBENT          157          0                                 L002801199999 
ENDENTRY            10          0                                 L002899999999 
