ENTRY            L0034   19970129                             0000L003400000001 
  30.733       18.48       3.11                                   L003400600137 
  30.854       12.70       3.10                                   L003400600138 
  30.975       13.05       3.13                                   L003400600139 
  31.096       15.11       3.18                                   L003400600140 
  31.217       17.41       3.21                                   L003400600141 
  31.338       10.13       3.22                                   L003400600142 
  31.459       10.84       3.20                                   L003400600143 
  31.580       10.65       3.21                                   L003400600144 
  31.701       13.33       3.25                                   L003400600145 
  31.822       18.57       3.31                                   L003400600146 
  32.003       14.56       2.38                                   L003400600147 
  32.246       11.13       2.46                                   L003400600148 
  32.488       14.95       2.59                                   L003400600149 
  32.729       13.91       2.69                                   L003400600150 
  32.972       16.70       2.78                                   L003400600151 
  33.215       13.23       2.97                                   L003400600152 
ENDDATA            144          0                                 L003400600153 
ENDSUBENT          152          0                                 L003400699999 
SUBENT        L0034007   19970129                             0000L003400700001 
BIB                  1          3                                 L003400700002 
REACTION   ((28-NI-60(G,2N)28-NI-58,,SIG)+                        L003400700003 
           (28-NI-60(G,2N+P)27-CO-57,,SIG))                       L003400700004 
            Threshold of (gamma,2n+p) reaction is 20.6 MeV.       L003400700005 
ENDBIB               3          0                                 L003400700006 
NOCOMMON             0          0                                 L003400700007 
DATA                 3         90                                 L003400700008 
EN         DATA       DATA-ERR                                    L003400700009 
MEV        MB         MB                                          L003400700010 
  19.900        0.03       0.29                                   L003400700011 
  19.961       -0.06       0.22                                   L003400700012 
  20.021       -0.05       0.26                                   L003400700013 
  20.082       -0.05       0.26                                   L003400700014 
  20.203       -0.05       0.21                                   L003400700015 
  20.445        0.05       0.23                                   L003400700016 
  20.566        0.25       0.24                                   L003400700017 
  20.687        0.38       0.25                                   L003400700018 
  20.808        0.78       0.28                                   L003400700019 
  20.929        2.07       0.37                                   L003400700020 
  21.050        2.59       0.40                                   L003400700021 
  21.171        2.15       0.42                                   L003400700022 
  21.292        2.88       0.43                                   L003400700023 
  21.413        3.34       0.50                                   L003400700024 
  21.655        5.92       0.64                                   L003400700025 
  21.897        5.76       0.64                                   L003400700026 
  22.139        6.52       0.68                                   L003400700027 
  22.381        6.16       0.67                                   L003400700028 
  22.623        9.00       0.81                                   L003400700029 
  23.108       10.54       0.77                                   L003400700030 
  23.350       10.42       0.76                                   L003400700031 
  23.592       10.49       0.75                                   L003400700032 
  23.834       10.53       0.84                                   L003400700033 
  24.076       10.64       0.87                                   L003400700034 
  24.197       10.27       0.81                                   L003400700035 
  24.318       10.88       0.88                                   L003400700036 
  24.439       10.38       0.86                                   L003400700037 
  24.560       10.03       0.90                                   L003400700038 
  24.681       10.59       0.92                                   L003400700039 
  24.802       10.59       0.89                                   L003400700040 
  24.923       10.49       0.86                                   L003400700041 
  25.044        8.33       0.81                                   L003400700042 
  25.165        8.59       0.87                                   L003400700043 
  25.286        8.23       1.11                                   L003400700044 
  25.407        9.01       1.07                                   L003400700045 
  25.528        8.94       1.08                                   L003400700046 
  25.649        8.54       1.05                                   L003400700047 
  25.770        8.40       1.09                                   L003400700048 
  25.951        8.09        .81                                   L003400700049 
  26.133        5.35       1.07                                   L003400700050 
  26.255        5.74       1.07                                   L003400700051 
  26.376        6.21       1.04                                   L003400700052 
  26.497        6.13       1.08                                   L003400700053 
  26.618        6.72       1.06                                   L003400700054 
  26.739        7.89       1.15                                   L003400700055 
  26.920        6.77        .80                                   L003400700056 
  27.102        5.54       1.05                                   L003400700057 
  27.223        5.06       1.07                                   L003400700058 
  27.344        5.37       1.08                                   L003400700059 
  27.465        6.24       1.15                                   L003400700060 
  27.586        7.57       1.15                                   L003400700061 
  27.707        6.30       1.17                                   L003400700062 
  27.828        5.37       1.17                                   L003400700063 
  27.949        8.20       1.26                                   L003400700064 
  28.070        6.46       1.20                                   L003400700065 
  28.191        7.19       1.24                                   L003400700066 
  28.312        8.71       1.21                                   L003400700067 
  28.493        4.26        .77                                   L003400700068 
  28.675        3.95       1.02                                   L003400700069 
  28.796        5.35       1.02                                   L003400700070 
  28.917        3.49       1.09                                   L003400700071 
  29.099        3.30        .68                                   L003400700072 
  29.280        3.00       0.96                                   L003400700073 
  29.401        2.24       0.92                                   L003400700074 
  29.522        2.42       0.91                                   L003400700075 
  29.644        2.45       0.92                                   L003400700076 
  29.765        1.97       0.91                                   L003400700077 
  29.886        1.22       0.91                                   L003400700078 
  30.007        3.06       0.96                                   L003400700079 
  30.128        1.71       0.95                                   L003400700080 
  30.249        3.18       0.99                                   L003400700081 
  30.370        2.88       0.99                                   L003400700082 
  30.491        3.12       1.00                                   L003400700083 
  30.612        3.34       1.03                                   L003400700084 
  30.733        2.71       1.04                                   L003400700085 
  30.854        2.89       1.05                                   L003400700086 
  30.975        3.08       1.08                                   L003400700087 
  31.096        3.98       1.11                                   L003400700088 
  31.217        3.33       1.14                                   L003400700089 
  31.338        5.49       1.17                                   L003400700090 
  31.459        3.55       1.15                                   L003400700091 
  31.580        3.91       1.17                                   L003400700092 
  31.701        2.80       1.19                                   L003400700093 
  31.822        1.79       1.22                                   L003400700094 
  32.003        2.63        .90                                   L003400700095 
  32.246        2.92        .95                                   L003400700096 
  32.488        2.85       1.02                                   L003400700097 
  32.729        2.28       1.07                                   L003400700098 
  32.972        0.08       1.09                                   L003400700099 
  33.215        2.82       1.18                                   L003400700100 
ENDDATA             92          0                                 L003400700101 
ENDSUBENT          100          0                                 L003400799999 
SUBENT        L0034008   19970129                             0000L003400800001 
BIB                  2          3                                 L003400800002 
REACTION   (28-NI-60(G,X)0-NN-1,UNW,SIG)                          L003400800003 
            The sum: (G,N)+(G,N+P)+(G,2N)+(G,2N+P).               L003400800004 
HISTORY    (950405C)                                              L003400800005 
ENDBIB               3          0                                 L003400800006 
NOCOMMON             0          0                                 L003400800007 
DATA                 3        142                                 L003400800008 
EN         DATA       DATA-ERR                                    L003400800009 
MEV        MB         MB                                          L003400800010 
  11.367       -0.61       0.67                                   L003400800011 
  11.609        5.34       0.98                                   L003400800012 
  11.851        6.00       0.67                                   L003400800013 
  12.093        7.90        .99                                   L003400800014 
  12.335        9.30        .88                                   L003400800015 
  12.578       15.72       1.55                                   L003400800016 
  12.820        8.10        .84                                   L003400800017 
  13.062       14.09       1.54                                   L003400800018 
  13.304       16.93       1.03                                   L003400800019 
  13.546       21.74       1.25                                   L003400800020 
  13.788       21.83       1.13                                   L003400800021 
  14.030       21.92       1.31                                   L003400800022 
  14.272       26.66       1.64                                   L003400800023 
  14.514       28.50       1.39                                   L003400800024 
  14.756       29.29       1.27                                   L003400800025 
  14.877       35.31       3.06                                   L003400800026 
  14.998       40.16       3.16                                   L003400800027 
  15.119       41.70       3.10                                   L003400800028 
  15.240       40.75       4.79                                   L003400800029 
  15.361       48.56       2.01                                   L003400800030 
  15.482       53.21       2.27                                   L003400800031 
  15.603       52.06       2.07                                   L003400800032 
  15.724       54.60       3.40                                   L003400800033 
  15.846       54.92       2.20                                   L003400800034 
  16.088       68.78       2.66                                   L003400800035 
  16.330       74.94       2.39                                   L003400800036 
  16.451       68.88       4.52                                   L003400800037 
  16.572       69.41       2.60                                   L003400800038 
  16.693       67.24       4.51                                   L003400800039 
  16.814       71.11       2.68                                   L003400800040 
  16.935       68.17       3.83                                   L003400800041 
  17.056       72.22       2.63                                   L003400800042 
  17.177       65.58       3.82                                   L003400800043 
  17.298       67.73       2.48                                   L003400800044 
  17.540       68.66       2.50                                   L003400800045 
  17.661       69.00       2.55                                   L003400800046 
  17.782       69.04       2.79                                   L003400800047 
  17.903       68.76       2.76                                   L003400800048 
  18.024       64.10       2.51                                   L003400800049 
  18.266       64.23       2.79                                   L003400800050 
  18.508       63.45       2.50                                   L003400800051 
  18.629       64.09       2.37                                   L003400800052 
  18.750       60.83       2.68                                   L003400800053 
  18.871       60.30       3.31                                   L003400800054 
  18.992       57.20       2.85                                   L003400800055 
  19.113       55.18       2.68                                   L003400800056 
  19.234       58.32       2.30                                   L003400800057 
  19.356       57.60       2.69                                   L003400800058 
  19.477       58.15       3.60                                   L003400800059 
  19.598       53.61       2.60                                   L003400800060 
  19.719       55.84       2.34                                   L003400800061 
  19.840       52.72       2.33                                   L003400800062 
  19.900       54.44       2.38                                   L003400800063 
  19.961       53.72       2.35                                   L003400800064 
  20.021       52.79       2.47                                   L003400800065 
  20.082       47.42       2.27                                   L003400800066 
  20.203       44.55       2.03                                   L003400800067 
  20.445       43.41       2.06                                   L003400800068 
  20.566       42.12       2.04                                   L003400800069 
  20.687       42.86       2.06                                   L003400800070 
  20.808       39.93       2.04                                   L003400800071 
  20.929       37.74       2.03                                   L003400800072 
  21.050       38.33       2.07                                   L003400800073 
  21.171       43.29       2.27                                   L003400800074 
  21.292       36.35       2.09                                   L003400800075 
  21.413       37.30       2.28                                   L003400800076 
  21.655       32.51       2.30                                   L003400800077 
  21.897       34.22       2.34                                   L003400800078 
  22.139       35.30       2.34                                   L003400800079 
  22.381       34.62       2.33                                   L003400800080 
  22.623       31.41       2.37                                   L003400800081 
  23.108       29.64       2.11                                   L003400800082 
  23.350       30.03       2.06                                   L003400800083 
  23.592       31.37       2.01                                   L003400800084 
  23.834       28.15       2.20                                   L003400800085 
  24.076       29.65       2.26                                   L003400800086 
  24.197       25.76       2.10                                   L003400800087 
  24.318       26.87       2.22                                   L003400800088 
  24.439       27.12       2.18                                   L003400800089 
  24.560       30.29       2.31                                   L003400800090 
  24.681       26.70       2.29                                   L003400800091 
  24.802       26.58       2.20                                   L003400800092 
  24.923       23.97       2.10                                   L003400800093 
  25.044       23.54       2.09                                   L003400800094 
  25.165       25.31       2.21                                   L003400800095 
  25.286       23.84       2.80                                   L003400800096 
  25.407       24.40       2.61                                   L003400800097 
  25.528       23.85       2.62                                   L003400800098 
  25.649       28.75       2.56                                   L003400800099 
  25.770       24.06       2.61                                   L003400800100 
  25.951       26.49       1.95                                   L003400800101 
  26.133       25.98       2.73                                   L003400800102 
  26.255       23.01       2.65                                   L003400800103 
  26.376       25.86       2.51                                   L003400800104 
  26.497       24.62       2.60                                   L003400800105 
  26.618       25.65       2.47                                   L003400800106 
  26.739       20.93       2.59                                   L003400800107 
  26.920       20.68       1.83                                   L003400800108 
  27.102       20.64       2.41                                   L003400800109 
  27.223       23.55       2.48                                   L003400800110 
  27.344       22.48       2.45                                   L003400800111 
  27.465       21.90       2.58                                   L003400800112 
  27.586       21.87       2.51                                   L003400800113 
  27.707       19.84       2.60                                   L003400800114 
  27.828       23.39       2.64                                   L003400800115 
  27.949       17.57       2.70                                   L003400800116 
  28.070       18.32       2.63                                   L003400800117 
  28.191       18.32       2.69                                   L003400800118 
  28.312       13.98       2.58                                   L003400800119 
  28.493       18.33       1.82                                   L003400800120 
  28.675       19.02       2.46                                   L003400800121 
  28.796       16.17       2.44                                   L003400800122 
  28.917       18.90       2.78                                   L003400800123 
  29.099       17.07       1.74                                   L003400800124 
  29.280       18.94       2.53                                   L003400800125 
  29.401       19.30       2.47                                   L003400800126 
  29.522       17.24       2.44                                   L003400800127 
  29.644       16.26       2.48                                   L003400800128 
  29.765       15.99       2.43                                   L003400800129 
  29.886       19.49       2.42                                   L003400800130 
  30.007       18.71       2.44                                   L003400800131 
  30.128       19.37       2.44                                   L003400800132 
  30.249       19.92       2.48                                   L003400800133 
  30.370       19.89       2.48                                   L003400800134 
  30.491       16.51       2.46                                   L003400800135 
  30.612       18.11       2.49                                   L003400800136 
  30.733       21.73       2.52                                   L003400800137 
  30.854       16.26       2.52                                   L003400800138 
  30.975       16.92       2.54                                   L003400800139 
  31.096       19.99       2.58                                   L003400800140 
  31.217       21.71       2.58                                   L003400800141 
  31.338       16.67       2.59                                   L003400800142 
  31.459       15.49       2.58                                   L003400800143 
  31.580       15.68       2.59                                   L003400800144 
  31.701       17.24       2.59                                   L003400800145 
  31.822       21.42       2.60                                   L003400800146 
  32.003       18.13       1.83                                   L003400800147 
  32.246       14.73       1.84                                   L003400800148 
  32.488       18.02       1.92                                   L003400800149 
  32.729       15.91       2.00                                   L003400800150 
  32.972       15.87       2.11                                   L003400800151 
  33.215       14.66       2.22                                   L003400800152 
ENDDATA            144          0                                 L003400800153 
ENDSUBENT          152          0                                 L003400899999 
ENDENTRY             8          0                                 L003499999999 
