ENTRY            F0928   20100217                             F038F092800000001 
SUBENT        F0928001   20100217                             F038F092800100001 
BIB                 11         20                                 F092800100002 
TITLE      A study of some He-3 induced reactions on C-13 and the F092800100003 
           structure of O-16.                                     F092800100004 
AUTHOR     (H.R.Weller,N.R.Roberson,D.R.Tilley)                   F092800100005 
INSTITUTE  (1USADKE,1USANCS)                                      F092800100006 
REFERENCE  (J,NP/A,122,529,1968)                                  F092800100007 
           #doi:10.1016/0375-9474(68)90575-7                      F092800100008 
FACILITY   (VDG,1USADKE) 4 MeV Van de Graaff accelerator.         F092800100009 
INC-SOURCE The doubly ionized 3He beam was used which provided    F092800100010 
           0.2 mu-A of 3He particles on target with energies up   F092800100011 
           to 8.2 MeV.                                            F092800100012 
MONITOR    The absolute cross sections were obtained from a       F092800100013 
           normalization to the data of Holmgren.                 F092800100014 
MONIT-REF  (,H.D.Holmgren,J,PR,106,100,1957)                      F092800100015 
SAMPLE     The technique of cracking 60% enriched 13C methyl      F092800100016 
           iodide on a thin nickel foil and dissolving the foil inF092800100017 
           acid was used to obtain self-supporting targets of     F092800100018 
           about 75 mu-g/cm2 thickness.                           F092800100019 
ERR-ANALYS (ERR-DIG)   Data digitizing error                      F092800100020 
HISTORY    (20080425C)                                            F092800100021 
           (20100217A) Correction was made in the AUTHOR record.  F092800100022 
ENDBIB              20          0                                 F092800100023 
NOCOMMON             0          0                                 F092800100024 
ENDSUBENT           23          0                                 F092800199999 
SUBENT        F0928002   20080425                             F031F092800200001 
BIB                  4          9                                 F092800200002 
REACTION   (6-C-13(HE3,A)6-C-12,PAR,DA)                           F092800200003 
DETECTOR   (SIBAR) Four 300 mu-m surface barrier detectors        F092800200004 
           mounted in a 30 cm scattering chamber were used.       F092800200005 
ERR-ANALYS Carbon build-up on the target introduced an uncertaintyF092800200006 
           in the percentage of 13C in the target and resulted in F092800200007 
           an over-all error of approximately 50%                 F092800200008 
           (ANG-ERR-D) Angle digitizing error                     F092800200009 
           (ERR-S)     Statistical error                          F092800200010 
STATUS     (CURVE) Fig.3-5,18                                     F092800200011 
ENDBIB               9          0                                 F092800200012 
COMMON               2          3                                 F092800200013 
ANG-ERR-D  ERR-DIG                                                F092800200014 
ADEG       PER-CENT                                               F092800200015 
 0.142      0.2                                                   F092800200016 
ENDCOMMON            3          0                                 F092800200017 
DATA                 5        577                                 F092800200018 
E-LVL      EN         ANG-CM     DATA-CM    ERR-S                 F092800200019 
       7.65        30.     4.5268     80.929                      F092800300379 
       7.65        30.     4.5877     69.074                      F092800300380 
       7.65        30.     4.6486     89.419                      F092800300381 
       7.65        30.     4.6756     75.865                      F092800300382 
       7.65        30.     4.7298     47.062                      F092800300383 
       7.65        30.     4.7636     65.709                      F092800300384 
       7.65        30.     4.7907     69.102                      F092800300385 
       7.65        30.     4.8245     67.412                      F092800300386 
       7.65        30.     4.8516     47.079                      F092800300387 
       7.65        30.     4.8854     65.726                      F092800300388 
       7.65        30.     4.9192     58.951                      F092800300389 
       7.65        30.     4.9464     40.313                      F092800300390 
       7.65        30.      4.987     38.624                      F092800300391 
       7.65        30.     4.9937     47.098                      F092800300392 
       7.65        30.     5.0343     53.883                      F092800300393 
       7.65        30.     5.0614     38.634                      F092800300394 
       7.65        30.     5.0885     31.859                      F092800300395 
       7.65        30.     5.1155     19.999                      F092800300396 
       7.65        30.     5.1493     48.815                      F092800300397 
       7.65        30.     5.1832     36.956                      F092800300398 
       7.65        30.     5.2102     47.128                      F092800300399 
       7.65        30.     5.2349     48.836                      F092800300400 
       7.65        30.      5.244      67.47                      F092800300401 
       7.65        30.      5.271     79.337                      F092800300402 
       7.65        30.     5.3319     86.125                      F092800300403 
       7.65        30.     5.3657     87.824                      F092800300404 
       7.65        30.     5.3928     77.659                      F092800300405 
       7.65        30.     5.4131     62.409                      F092800300406 
       7.65        30.     5.4537     65.804                      F092800300407 
       7.65        30.     5.4808     45.471                      F092800300408 
       7.65        30.     5.5146     79.371                      F092800300409 
       7.65        30.     5.5417     47.174                      F092800300410 
       7.65        30.     5.5552     60.734                      F092800300411 
       7.65        30.     5.6026      64.13                      F092800300412 
       7.65        30.     5.6296     79.387                      F092800300413 
       7.65        30.     5.6905     76.006                      F092800300414 
       7.65        30.     5.7081     84.489                      F092800300415 
       7.65        30.     5.7101      108.2                      F092800300416 
       7.65        30.     5.7243      111.6                      F092800300417 
       7.65        30.     5.7919     98.052                      F092800300418 
       7.65        30.      5.819     109.92                      F092800300419 
       7.65        30.     5.8392     133.65                      F092800300420 
       7.65        30.     5.8798     133.65                      F092800300421 
       7.65        30.     5.9069     143.83                      F092800300422 
       7.65        30.     5.9339     137.05                      F092800300423 
       7.65        30.     5.9745     142.14                      F092800300424 
       7.65        30.     6.0286     148.93                      F092800300425 
       7.65        30.     6.0692     162.49                      F092800300426 
       7.65        30.     6.1166     150.63                      F092800300427 
       7.65        30.     6.1436     177.75                      F092800300428 
       7.65        30.     6.1841      196.4     13.558           F092800300429 
       7.65        30.      6.191     169.29                      F092800300430 
       7.65        30.     6.2315     179.46                      F092800300431 
       7.65        30.     6.2722     165.91                      F092800300432 
       7.65        30.     6.2992     179.47                      F092800300433 
       7.65        30.     6.3262     194.73                      F092800300434 
       7.65        30.     6.3533     208.29                      F092800300435 
       7.65        30.     6.3803     201.51                      F092800300436 
       7.65        30.     6.4209     203.21                      F092800300437 
       7.65        30.      6.448     193.05                      F092800300438 
       7.65        30.     6.4886     206.61                      F092800300439 
       7.65        30.     6.5089     201.53                      F092800300440 
       7.65        30.     6.5968     201.54                      F092800300441 
       7.65        30.     6.6171     211.72                      F092800300442 
       7.65        30.     6.6645     216.81                      F092800300443 
       7.65        30.     6.7051     218.51                      F092800300444 
       7.65        30.     6.7457     216.82                      F092800300445 
       7.65        30.     6.7863     186.32                      F092800300446 
       7.65        30.     6.8201     223.61                      F092800300447 
       7.65        30.     6.8539       227.                      F092800300448 
       7.65        30.     6.8742     216.84     10.169           F092800300449 
       7.65        30.     6.9013      196.5                      F092800300450 
       7.65        30.     6.9352     181.25                      F092800300451 
       7.65        30.     6.9622     216.85                      F092800300452 
       7.65        30.     6.9893     198.21                      F092800300453 
       7.65        30.     7.0163     188.04                      F092800300454 
       7.65        30.     7.0569     194.83                      F092800300455 
       7.65        30.     7.0839     213.47                      F092800300456 
       7.65        30.     7.1245     225.34                      F092800300457 
       7.65        30.     7.1381     210.09                      F092800300458 
       7.65        30.     7.1719     218.57                      F092800300459 
       7.65        30.     7.2328     230.44                      F092800300460 
       7.65        30.     7.2599     208.41                      F092800300461 
       7.65        30.     7.3005     194.86                      F092800300462 
       7.65        30.      7.341     213.51                      F092800300463 
       7.65        30.     7.3546     191.48                      F092800300464 
       7.65        30.     7.3817     176.23                      F092800300465 
       7.65        30.     7.4291     172.85                      F092800300466 
       7.65        30.     7.4493     227.08                      F092800300467 
       7.65        30.     7.4832     188.11                      F092800300468 
       7.65        30.     7.5012     169.48                      F092800300469 
       7.65        30.     7.5374     138.97                      F092800300470 
       7.65        30.     7.5983     155.92                      F092800300471 
       7.65        30.     7.6389     161.01                      F092800300472 
       7.65        30.     7.6727      133.9                      F092800300473 
       7.65        30.      7.693     166.11                      F092800300474 
       7.65        30.     7.7336     150.86                      F092800300475 
       7.65        30.     7.7471     167.81                      F092800300476 
       7.65        30.     7.7809     161.03                      F092800300477 
       7.65        30.     7.8216     132.23                      F092800300478 
       7.65        30.     7.8419     145.79                      F092800300479 
       7.65        30.     7.8825      145.8                      F092800300480 
       7.65        30.     7.9028     135.63                      F092800300481 
       7.65        30.     7.9704     135.64                      F092800300482 
       7.65        30.     7.9907     142.42                      F092800300483 
       7.65        30.     8.0246     139.04                      F092800300484 
ENDDATA            466          0                                 F092800300485 
ENDSUBENT          484          0                                 F092800399999 
SUBENT        F0928004   20080425                             F031F092800400001 
BIB                  4          8                                 F092800400002 
REACTION   (6-C-13(HE3,P)7-N-15,PAR,DA,,REL)                      F092800400003 
DETECTOR   (SILI) 2 mm lithium-drifted silicon detectors were usedF092800400004 
ERR-ANALYS Carbon build-up on the target introduced an uncertaintyF092800400005 
           in the percentage of 13C in the target and resulted in F092800400006 
           an over-all error of approximately 50%                 F092800400007 
           (EN-ERR-DIG) Energy digitizing error                   F092800400008 
           (DATA-ERR) Error from the graphic bars                 F092800400009 
STATUS     (CURVE) Fig.11                                         F092800400010 
ENDBIB               8          0                                 F092800400011 
COMMON               3          3                                 F092800400012 
E-LVL      EN-ERR-DIG ERR-DIG                                     F092800400013 
MEV        MEV        ARB-UNITS                                   F092800400014 
 0.         0.003       1.597                                     F092800400015 
ENDCOMMON            3          0                                 F092800400016 
DATA                 4        231                                 F092800400017 
ANG        EN         DATA       DATA-ERR                         F092800400018 
ADEG       MEV        ARB-UNITS  ARB-UNITS                        F092800400019 
        30.     4.0609     668.82                                 F092800400020 
        30.      4.088     658.68                                 F092800400021 
        30.     4.1286     662.07                                 F092800400022 
        30.     4.1488     682.38                                 F092800400023 
        30.     4.1826     726.38                                 F092800400024 
        30.     4.2096     790.69                                 F092800400025 
        30.     4.2367     814.38                                 F092800400026 
        30.     4.2636     885.45                                 F092800400027 
        30.     4.2907     895.61                                 F092800400028 
        30.     4.3313     926.08                                 F092800400029 
        30.     4.3921  1.011E+03                                 F092800400030 
        30.     4.4123  1.051E+03                                 F092800400031 
        30.      4.427  1.092E+03                                 F092800400032 
        30.     4.4461  1.099E+03                                 F092800400033 
        30.     4.4799  1.143E+03                                 F092800400034 
        30.     4.5339  1.200E+03                                 F092800400035 
        30.     4.5677  1.214E+03                                 F092800400036 
        30.     4.5881  1.150E+03                                 F092800400037 
        30.      4.622  1.129E+03                                 F092800400038 
        30.     4.6558  1.112E+03                                 F092800400039 
        30.     4.7574  1.051E+03                                 F092800400040 
        30.     4.7953  1.068E+03                                 F092800400041 
        30.     4.8047  1.079E+03                                 F092800400042 
        30.     4.8276  1.092E+03                                 F092800400043 
        30.     4.8723  1.133E+03                                 F092800400044 
        30.     4.9061  1.160E+03                                 F092800400045 
        30.     4.9332  1.150E+03                                 F092800400046 
        30.     4.9549  1.153E+03                                 F092800400047 
        30.     4.9676  1.126E+03                                 F092800400048 
        30.     4.9867  1.109E+03                                 F092800400049 
        30.     5.0009  1.099E+03                                 F092800400050 
        30.     5.0753  1.055E+03                                 F092800400051 
        30.     5.1159  1.075E+03                                 F092800400052 
        30.     5.1701  1.055E+03                                 F092800400053 
        30.     5.1972  1.018E+03                                 F092800400054 
        30.     5.2081  1.004E+03                                 F092800400055 
        30.      5.231     994.01                                 F092800400056 
        30.     5.2853     895.88                                 F092800400057 
        30.     5.3191     895.89                                 F092800400058 
        30.       5.38     899.29                                 F092800400059 
        30.     5.4138     912.84                                 F092800400060 
        30.     5.4341     872.24                                 F092800400061 
        30.     5.5018     892.56                                 F092800400062 
        30.     5.5288     875.64                                 F092800400063 
        30.     5.5628     797.82                                 F092800400064 
        30.     5.5966     774.14                                 F092800400065 
        30.     5.6237     767.38                                 F092800400066 
        30.     5.6508     760.62                                 F092800400067 
        30.     5.6778     804.62                                 F092800400068 
        30.     5.7116     804.63                                 F092800400069 
        30.     5.7454     831.71                                 F092800400070 
        30.     5.7792     831.72                                 F092800400071 
        30.     5.7996      794.5                                 F092800400072 
        30.     5.8335     713.29                                 F092800400073 
        30.     5.8673     696.38                                 F092800400074 
        30.     5.8944      672.7                                 F092800400075 
        30.     5.9215      652.4                                 F092800400076 
        30.     5.9553     682.87      33.84                      F092800400077 
        30.     6.0094     716.72                                 F092800400078 
        30.     6.0297     699.81                                 F092800400079 
        30.     6.0703     693.05                                 F092800400080 
        30.     6.0906     706.59                                 F092800400081 
        30.     6.1312     730.29     30.456                      F092800400082 
        30.     6.1718     679.54                                 F092800400083 
        30.     6.1989      649.1                                 F092800400084 
        30.     6.2098     649.11                                 F092800400085 
        30.      6.226     615.26     30.456                      F092800400086 
        30.     6.2801     594.97                                 F092800400087 
        30.      6.314     605.13                                 F092800400088 
        30.     6.3545      615.3                                 F092800400089 
        30.     6.3749     598.38                                 F092800400090 
        30.      6.402     561.17                                 F092800400091 
        30.     6.4358     540.87                                 F092800400092 
        30.     6.4764      537.5                                 F092800400093 
        30.     6.5035     510.43                                 F092800400094 
        30.     6.5306     490.14                                 F092800400095 
        30.     6.5576     513.83                                 F092800400096 
        30.     6.5847     530.76                                 F092800400097 
        30.     6.6186     473.24                                 F092800400098 
        30.     6.6457     449.56                                 F092800400099 
        30.     6.6794     480.02                                 F092800400100 
        30.     6.7065     449.57                                 F092800400101 
        30.     6.7268      466.5                                 F092800400102 
        30.      6.781     463.13                                 F092800400103 
        30.     6.8012     476.67                                 F092800400104 
        30.     6.8351     486.83                                 F092800400105 
        30.     6.8554       453.                                 F092800400106 
        30.     6.8892     446.24                                 F092800400107 
        30.     6.9298     446.25                                 F092800400108 
        30.     6.9568      480.1                                 F092800400109 
        30.     7.0178     436.12                                 F092800400110 
        30.     7.0516     453.05                                 F092800400111 
        30.     7.0719     419.22                                 F092800400112 
        30.      7.099     419.22                                 F092800400113 
        30.     7.1328       426.                                 F092800400114 
        30.     7.1531      449.7                                 F092800400115 
        30.     7.2072     432.79                                 F092800400116 
        30.     7.2343     436.18                                 F092800400117 
        30.     7.2817     412.51                                 F092800400118 
        30.     7.3155     395.59                                 F092800400119 
        30.     7.3155     412.51                                 F092800400120 
        30.     7.3493     419.29                                 F092800400121 
        30.     7.3832     412.53                                 F092800400122 
        30.     7.4034     426.07                                 F092800400123 
        30.     7.4441     412.55                                 F092800400124 
        30.     7.4779     409.17                                 F092800400125 
        30.     7.4982     392.26                                 F092800400126 
        30.     7.5523     412.58                                 F092800400127 
        30.     7.5929     382.13                                 F092800400128 
        30.       7.62     399.06                                 F092800400129 
        30.     7.6309     395.69                                 F092800400130 
        30.     7.6471     338.16                                 F092800400131 
        30.      7.708     328.02                                 F092800400132 
        30.     7.7418      355.1                                 F092800400133 
        30.     7.7689     368.64                                 F092800400134 
        30.     7.8095     334.82                                 F092800400135 
        30.     7.8366     324.67                                 F092800400136 
        30.     7.8569     287.45                                 F092800400137 
        30.     7.8839       301.                                 F092800400138 
        30.     7.9043     294.23                                 F092800400139 
        30.     7.9313     284.09                                 F092800400140 
        30.     7.9449     267.17                                 F092800400141 
        30.     7.9787     287.48                                 F092800400142 
        30.     8.0057     311.18                                 F092800400143 
       150.     4.6027     235.83                                 F092800400144 
       150.     4.6365     251.09                                 F092800400145 
       150.     4.6507     223.99                                 F092800400146 
       150.     4.6769     218.89                                 F092800400147 
       150.     4.7246     196.88                                 F092800400148 
       150.     4.8125     205.37                                 F092800400149 
       150.     4.8397     169.78                                 F092800400150 
       150.     4.8735     183.35                                 F092800400151 
       150.     4.8944     190.15                                 F092800400152 
       150.     4.9006     179.97                                 F092800400153 
       150.     4.9548     149.47                                 F092800400154 
       150.     4.9954     156.26                                 F092800400155 
       150.     5.0293     144.41                                 F092800400156 
       150.     5.0496     134.24                                 F092800400157 
       150.     5.0833     181.71                                 F092800400158 
       150.     5.1172     146.12                                 F092800400159 
       150.     5.1511     132.57                                 F092800400160 
       150.     5.1713      156.3                                 F092800400161 
       150.     5.1916     149.53                                 F092800400162 
       150.     5.2255     147.84                                 F092800400163 
       150.     5.2661     142.77                                 F092800400164 
       150.     5.2932     135.99                                 F092800400165 
       150.     5.3134     163.12                                 F092800400166 
       150.      5.354     154.65                                 F092800400167 
       150.     5.3878     164.83                                 F092800400168 
       150.     5.4148     169.92                                 F092800400169 
       150.     5.4352     141.11                                 F092800400170 
       150.     5.4598     112.32                                 F092800400171 
       150.     5.4826     144.51                                 F092800400172 
       150.     5.5299     163.17                                 F092800400173 
       150.     5.5637      156.4                                 F092800400174 
       150.     5.5908     161.49                                 F092800400175 
       150.     5.6314     153.02                                 F092800400176 
       150.     5.6518     137.77                                 F092800400177 
       150.     5.6855     149.65                                 F092800400178 
       150.     5.6932     151.36                                 F092800400179 
       150.     5.7193     175.08                                 F092800400180 
       150.     5.7734     176.79                                 F092800400181 
       150.      5.814     171.71                                 F092800400182 
       150.     5.8276     151.37                                 F092800400183 
       150.     5.8682      146.3                                 F092800400184 
       150.     5.9292     129.36                                 F092800400185 
       150.     5.9562     151.41                                 F092800400186 
       150.      5.962     159.87                                 F092800400187 
       150.     5.9763     181.92                                 F092800400188 
       150.     6.0102     168.37                                 F092800400189 
       150.      6.044     173.46                                 F092800400190 
       150.     6.0778     176.86     20.339                      F092800400191 
       150.     6.0982     168.39                                 F092800400192 
       150.      6.132     171.79                                 F092800400193 
       150.     6.1659     153.15                                 F092800400194 
       150.     6.1929     166.72                                 F092800400195 
       150.     6.2334     181.98                                 F092800400196 
       150.     6.2477     151.48                                 F092800400197 
       150.     6.2671     144.69                                 F092800400198 
       150.     6.3081     127.76                                 F092800400199 
       150.     6.3419     122.68                                 F092800400200 
       150.     6.3757     122.69                                 F092800400201 
       150.     6.4028     112.53                                 F092800400202 
       150.     6.4434     112.54                                 F092800400203 
       150.     6.4638     87.119                                 F092800400204 
       150.     6.4842     75.259                                 F092800400205 
       150.     6.5248     76.964                                 F092800400206 
       150.     6.5856     83.758                                 F092800400207 
       150.     6.6262     80.378                                 F092800400208 
       150.     6.6398     65.127                                 F092800400209 
       150.     6.6871     75.307                                 F092800400210 
       150.     6.7074     80.397                                 F092800400211 
       150.     6.7413     80.405                                 F092800400212 
       150.     6.7547     102.44                                 F092800400213 
       150.     6.7953     99.062                                 F092800400214 
       150.     6.8359     107.55                                 F092800400215 
       150.      6.863     82.129                                 F092800400216 
       150.       6.89     104.17                                 F092800400217 
       150.     6.9239     94.008                                 F092800400218 
       150.     6.9509     94.014                                 F092800400219 
       150.      6.978      102.5                                 F092800400220 
       150.     7.0051     95.722                                 F092800400221 
       150.     7.0456     97.427                                 F092800400222 
       150.     7.0728     85.569                                 F092800400223 
       150.     7.1066     92.356                                 F092800400224 
       150.     7.1268     109.31                                 F092800400225 
       150.     7.1509     105.93                                 F092800400226 
       150.     7.1607     87.284                                 F092800400227 
       150.     7.1946     78.818                                 F092800400228 
       150.     7.2284     88.995                                 F092800400229 
       150.     7.2419     95.778                                 F092800400230 
       150.     7.2825     95.788                                 F092800400231 
       150.     7.3163     87.321                                 F092800400232 
       150.     7.3501     87.329                                 F092800400233 
       150.     7.3705     77.165                                 F092800400234 
       150.     7.4043     80.563                                 F092800400235 
       150.     7.4381     95.825                                 F092800400236 
       150.     7.4922     83.973                                 F092800400237 
       150.     7.5464     83.986                                 F092800400238 
       150.     7.5735     63.654                                 F092800400239 
       150.     7.6073     85.696                                 F092800400240 
       150.     7.6479     77.231                                 F092800400241 
       150.     7.6615     60.285                                 F092800400242 
       150.     7.6885     58.596                                 F092800400243 
       150.     7.7224     58.604                                 F092800400244 
       150.     7.7562     67.087                                 F092800400245 
       150.     7.7832     65.398                                 F092800400246 
       150.     7.8171     68.796                                 F092800400247 
       150.     7.8509     65.414                                 F092800400248 
       150.     7.8847     68.812                                 F092800400249 
       150.     7.9118     72.209                                 F092800400250 
ENDDATA            233          0                                 F092800400251 
ENDSUBENT          250          0                                 F092800499999 
SUBENT        F0928005   20080425                             F031F092800500001 
BIB                  4          7                                 F092800500002 
REACTION   (6-C-13(HE3,P)7-N-15,PAR,DA,,REL)                      F092800500003 
DETECTOR   (SILI) 2 mm lithium-drifted silicon detectors were usedF092800500004 
ERR-ANALYS Carbon build-up on the target introduced an uncertaintyF092800500005 
           in the percentage of 13C in the target and resulted in F092800500006 
           an over-all error of approximately 50%                 F092800500007 
           (EN-ERR-DIG) Energy digitizing error                   F092800500008 
STATUS     (CURVE) Fig.12                                         F092800500009 
ENDBIB               7          0                                 F092800500010 
COMMON               5          3                                 F092800500011 
ANG        E-LVL      E-LVL      EN-ERR-DIG ERR-DIG               F092800500012 
ADEG       MEV        MEV        MEV        ARB-UNITS             F092800500013 
  30.        5.27       5.298     0.003       1.597               F092800500014 
ENDCOMMON            3          0                                 F092800500015 
DATA                 2        114                                 F092800500016 
EN         DATA                                                   F092800500017 
MEV        ARB-UNITS                                              F092800500018 
     4.4941  1.059E+03                                            F092800500019 
     4.5305  1.178E+03                                            F092800500020 
     4.5455  1.114E+03                                            F092800500021 
     4.5823  1.133E+03                                            F092800500022 
     4.6485  1.169E+03                                            F092800500023 
     4.6703  1.242E+03                                            F092800500024 
     4.7072  1.224E+03                                            F092800500025 
     4.7292  1.279E+03                                            F092800500026 
     4.7868  1.352E+03                                            F092800500027 
     4.8169  1.488E+03                                            F092800500028 
      4.876  1.443E+03                                            F092800500029 
     4.9203  1.425E+03                                            F092800500030 
      4.942  1.562E+03                                            F092800500031 
     4.9788  1.553E+03                                            F092800500032 
      5.001  1.535E+03                                            F092800500033 
     5.0229  1.598E+03                                            F092800500034 
     5.0523  1.635E+03                                            F092800500035 
     5.0892  1.608E+03                                            F092800500036 
      5.126  1.626E+03                                            F092800500037 
     5.1484  1.526E+03                                            F092800500038 
     5.1851  1.563E+03                                            F092800500039 
      5.222  1.545E+03                                            F092800500040 
     5.2514  1.572E+03                                            F092800500041 
     5.2733  1.645E+03                                            F092800500042 
     5.2826  1.536E+03                                            F092800500043 
     5.2961  1.427E+03                                            F092800500044 
     5.3701  1.346E+03                                            F092800500045 
     5.3942  1.373E+03                                            F092800500046 
     5.4023  1.300E+03                                            F092800500047 
     5.4811  1.201E+03                                            F092800500048 
     5.5028  1.337E+03                                            F092800500049 
     5.5342  1.374E+03                                            F092800500050 
     5.5466  1.465E+03                                            F092800500051 
     5.5984  1.392E+03                                            F092800500052 
     5.6202  1.465E+03                                            F092800500053 
     5.6493  1.447E+03                                            F092800500054 
     5.6642  1.529E+03                                            F092800500055 
     5.7232  1.520E+03                                            F092800500056 
     5.7348  1.539E+03                                            F092800500057 
     5.7451  1.602E+03                                            F092800500058 
     5.8039  1.648E+03                                            F092800500059 
     5.8326  1.866E+03                                            F092800500060 
     5.8769  1.866E+03                                            F092800500061 
     5.8988  1.921E+03                                            F092800500062 
     5.9283  1.903E+03                                            F092800500063 
     5.9451  1.912E+03                                            F092800500064 
     5.9503  1.939E+03                                            F092800500065 
     5.9868  2.058E+03                                            F092800500066 
      6.016  2.140E+03                                            F092800500067 
     6.0825  2.086E+03                                            F092800500068 
     6.1047  2.040E+03                                            F092800500069 
     6.1411  2.186E+03                                            F092800500070 
     6.1487  2.122E+03                                            F092800500071 
     6.1782  2.113E+03                                            F092800500072 
     6.1931  2.059E+03                                            F092800500073 
     6.2228  1.977E+03                                            F092800500074 
     6.2593  2.086E+03                                            F092800500075 
     6.2709  2.087E+03                                            F092800500076 
     6.2818  1.978E+03                                            F092800500077 
     6.3335  1.950E+03                                            F092800500078 
     6.3774  2.033E+03                                            F092800500079 
     6.3997  1.978E+03                                            F092800500080 
     6.4434  2.142E+03                                            F092800500081 
     6.4587  1.960E+03                                            F092800500082 
      6.488  2.006E+03                                            F092800500083 
     6.5255  1.833E+03                                            F092800500084 
     6.5621  1.897E+03                                            F092800500085 
     6.6356  1.943E+03                                            F092800500086 
      6.673  1.789E+03                                            F092800500087 
     6.6875  1.852E+03                                            F092800500088 
     6.7318  1.843E+03                                            F092800500089 
     6.7579  1.898E+03                                            F092800500090 
      6.797  1.853E+03                                            F092800500091 
     6.8278  1.762E+03                                            F092800500092 
     6.8796  1.708E+03                                            F092800500093 
      6.909  1.726E+03                                            F092800500094 
     6.9151  1.645E+03                                            F092800500095 
      6.939  1.581E+03                                            F092800500096 
     6.9686  1.526E+03                                            F092800500097 
     7.0201  1.545E+03                                            F092800500098 
     7.0569  1.563E+03                                            F092800500099 
      7.072  1.463E+03                                            F092800500100 
     7.1014  1.482E+03                                            F092800500101 
     7.1455  1.518E+03                                            F092800500102 
      7.168  1.391E+03                                            F092800500103 
     7.1841  1.482E+03                                            F092800500104 
     7.2125  1.319E+03                                            F092800500105 
     7.2638  1.391E+03                                            F092800500106 
     7.3157  1.292E+03                                            F092800500107 
     7.3304  1.319E+03                                            F092800500108 
     7.3451  1.337E+03                                            F092800500109 
     7.3895  1.274E+03                                            F092800500110 
     7.4047  1.119E+03                                            F092800500111 
     7.4414  1.183E+03                                            F092800500112 
     7.4633  1.247E+03                                            F092800500113 
     7.4928  1.220E+03                                            F092800500114 
     7.5224  1.184E+03                                            F092800500115 
      7.552  1.157E+03                                            F092800500116 
     7.5887  1.202E+03                                            F092800500117 
     7.6107  1.248E+03                                            F092800500118 
     7.6331  1.148E+03                                            F092800500119 
     7.6699  1.148E+03                                            F092800500120 
     7.6994  1.157E+03                                            F092800500121 
     7.7288  1.185E+03                                            F092800500122 
     7.7585  1.112E+03                                            F092800500123 
     7.7805  1.130E+03                                            F092800500124 
     7.8245  1.212E+03                                            F092800500125 
      7.847  1.094E+03                                            F092800500126 
     7.8837  1.122E+03                                            F092800500127 
     7.9133  1.104E+03                                            F092800500128 
     7.9428  1.086E+03                                            F092800500129 
     7.9718  1.222E+03                                            F092800500130 
     7.9869  1.131E+03                                            F092800500131 
     8.0162  1.168E+03                                            F092800500132 
ENDDATA            116          0                                 F092800500133 
ENDSUBENT          132          0                                 F092800599999 
SUBENT        F0928006   20080425                             F031F092800600001 
BIB                  4         10                                 F092800600002 
REACTION   (6-C-13(HE3,EL)6-C-13,,DA,,REL)                        F092800600003 
DETECTOR   (TELES,PROPC,SIBAR) A mass telescope composed of a     F092800600004 
           proportional counter and a surface barrier detector    F092800600005 
           was used.                                              F092800600006 
ERR-ANALYS Carbon build-up on the target introduced an uncertaintyF092800600007 
           in the percentage of 13C in the target and resulted in F092800600008 
           an over-all error of approximately 50%                 F092800600009 
           (EN-ERR-DIG) Energy digitizing error                   F092800600010 
           (DATA-ERR) Error from the graphic bars                 F092800600011 
STATUS     (CURVE) Fig.12                                         F092800600012 
ENDBIB              10          0                                 F092800600013 
COMMON               3          3                                 F092800600014 
ANG        EN-ERR-DIG ERR-DIG                                     F092800600015 
ADEG       MEV        ARB-UNITS                                   F092800600016 
  110.      0.007       2.889                                     F092800600017 
ENDCOMMON            3          0                                 F092800600018 
DATA                 3         46                                 F092800600019 
EN         DATA       DATA-ERR                                    F092800600020 
MEV        ARB-UNITS  ARB-UNITS                                   F092800600021 
     5.3873  2.635E+03                                            F092800600022 
      5.513  2.199E+03     75.828                                 F092800600023 
     5.5498  2.313E+03                                            F092800600024 
     5.6161  2.256E+03                                            F092800600025 
     5.6829  1.811E+03                                            F092800600026 
      5.771  2.105E+03                                            F092800600027 
      5.808  1.963E+03                                            F092800600028 
     5.8595  2.057E+03                                            F092800600029 
     5.9083  2.209E+03                                            F092800600030 
     5.9182  2.304E+03                                            F092800600031 
     5.9819  2.285E+03                                            F092800600032 
     5.9918  2.380E+03                                            F092800600033 
     5.9997  2.409E+03                                            F092800600034 
     6.1001  2.560E+03                                            F092800600035 
     6.1169  2.617E+03     75.828                                 F092800600036 
     6.1685  2.598E+03     85.306                                 F092800600037 
     6.1757  2.807E+03                                            F092800600038 
     6.2274  2.665E+03                                            F092800600039 
      6.279  2.598E+03                                            F092800600040 
     6.3235  2.371E+03                                            F092800600041 
     6.3898  2.400E+03                                            F092800600042 
     6.4709  2.333E+03                                            F092800600043 
     6.5078  2.220E+03                                            F092800600044 
     6.5594  2.220E+03                                            F092800600045 
     6.6258  2.134E+03                                            F092800600046 
     6.6775  2.068E+03     75.828                                 F092800600047 
     6.7365  2.021E+03                                            F092800600048 
     6.7954  2.012E+03                                            F092800600049 
     6.8546  1.813E+03                                            F092800600050 
     6.9281  1.964E+03                                            F092800600051 
     6.9798  1.879E+03                                            F092800600052 
     7.0461  1.917E+03                                            F092800600053 
     7.0903  1.917E+03                                            F092800600054 
     7.1419  1.879E+03                                            F092800600055 
     7.2008  1.889E+03                                            F092800600056 
     7.2673  1.728E+03                                            F092800600057 
