EN         ANG-CM     DATA-CM    ERR-S                            F057200200007 
MEV        ADEG       MB/SR      MB/SR                            F057200200008 
  30.30      6.916      7.115      99.60      1.385     0.1484    F057200500148 
  30.30      6.916      7.115      102.2     0.8383     0.1016    F057200500149 
  30.30      6.916      7.115      104.7     0.8871     0.7827E-01F057200500150 
  30.30      6.916      7.115      107.2      1.300     0.6440E-01F057200500151 
  30.30      6.916      7.115      109.7      1.680     0.8820E-01F057200500152 
  30.30      6.916      7.115      112.2      2.264     0.1076    F057200500153 
  30.30      6.916      7.115      114.6      2.618     0.1309    F057200500154 
  30.30      6.916      7.115      117.0      2.511     0.1076    F057200500155 
  30.30      6.916      7.115      121.6      2.115     0.1010    F057200500156 
  30.30      6.916      7.115      126.2      4.198     0.1666    F057200500157 
  30.30      6.916      7.115      130.6      4.706     0.1756    F057200500158 
  30.30      6.916      7.115      134.9      4.139     0.1109    F057200500159 
  30.30      6.916      7.115      139.1      4.307     0.1552    F057200500160 
  30.30      6.916      7.115      143.1      4.185     0.1503    F057200500161 
  30.30      6.916      7.115      147.1      6.363     0.2121    F057200500162 
  30.30      6.916      7.115      151.0      8.430     0.2648    F057200500163 
  30.30      6.916      7.115      154.8      9.607     0.2744    F057200500164 
  30.30      6.916      7.115      158.5      10.81     0.2840    F057200500165 
  30.30      6.916      7.115      162.2      12.91     0.3400    F057200500166 
  30.30      6.916      7.115      165.8      16.18     0.3730    F057200500167 
  30.30      6.916      7.115      169.4      29.21     0.5050    F057200500168 
ENDDATA            162          0                                 F057200500169 
ENDSUBENT          168          0                                 F057200599999 
ENDENTRY             5          0                                 F057299999999 
