ENTRY            F0110   20240207                             F096F0110  0    1 
SUBENT        F0110001   20240207                             F096F0110  1    1 
BIB                 10         34                                 F0110  1    2 
TITLE      Spectroscopy of 10B levels from the 9Be(d,n)10B        F0110  1    3 
           reaction                                               F0110  1    4 
AUTHOR     (Y.S.Park,A.Niiler,R.A.Lindgren)                       F0110  1    5 
INSTITUTE  (1USAABD)                                              F0110  1    6 
REFERENCE  (J,PR/C,8,1557,1973)                                   F0110  1    7 
FACILITY   (VDGT,1USAABD)                                         F0110  1    8 
SAMPLE     The targets used were self-supporting foils of 9Be withF0110  1    9 
           thicknesses of 2.75 and 0.13 mg/cm2                    F0110  1   10 
METHOD     (TOF,BCINT)                                            F0110  1   11 
DETECTOR   (SCIN) The neutron detector consisted of a NE-213      F0110  1   12 
           liquid scintillator, 2.5cm thickness and 17.8cm in     F0110  1   13 
           diam., held in a light-tight aluminum can and          F0110  1   14 
           Lucite-coupled to a XP1041 photomultiplier (PM) tube.  F0110  1   15 
           (SIBAR) All cross-section measurements were monitored  F0110  1   16 
           by both a 2-mm-thick silicon-surface-barrier detector  F0110  1   17 
           and the beam-current integration.                      F0110  1   18 
ERR-ANALYS (DATA-ERR) Relative errors from graphic bars           F0110  1   19 
           representing mainly counting statistics background     F0110  1   20 
           subtraction, and the error associated with the         F0110  1   21 
           computer fitting procedure.                            F0110  1   22 
           (ERR-SYS,,20.) The resulting over-all uncertainty on   F0110  1   23 
           the absolute scale factor includes:                    F0110  1   24 
           (ERR-1) The uncertainty in the target thickness        F0110  1   25 
           (ERR-2)  The uncertainty in the neutron detector       F0110  1   26 
           efficiencies                                           F0110  1   27 
           (ERR-3) The uncertainty in the beam-current integrationF0110  1   28 
           (ERR-4,,2.) The uncertainty in the detector solid angleF0110  1   29 
HISTORY    (19820111C)                                            F0110  1   30 
           (19990412U) corrected 4-dig. year and lower cases.     F0110  1   31 
           (20200504A) SD: Corrections in all Subents. BIB updatedF0110  1   32 
           Subents 002, 003 merged. Subent 004 added.             F0110  1   33 
           ERR-3 ->ERR-SYS; DATA-ERR1->DATA-ERR.                  F0110  1   34 
           (20240207U) SD: Ref. corrected. Small corrections in   F0110  1   35 
           all Subents.                                           F0110  1   36 
ENDBIB              34          0                                 F0110  1   37 
COMMON               3          3                                 F0110  1   38 
ERR-1      ERR-2      ERR-3                                       F0110  1   39 
PER-CENT   PER-CENT   PER-CENT                                    F0110  1   40 
  15.0      8.0         1.0                                       F0110  1   41 
ENDCOMMON            3          0                                 F0110  1   42 
ENDSUBENT           41          0                                 F0110  199999 
SUBENT        F0110002   20240207                             F096F0110  2    1 
BIB                  3          8                                 F0110  2    2 
REACTION   (4-BE-9(D,N)5-B-10,PAR,DA)                             F0110  2    3 
STATUS     (CURVE,,Y.S.Park+,J,PR/C,8,1557,1973) figs 4-7         F0110  2    4 
HISTORY    (20200504A) SD: SF9=EXP deleted from REACTION code.    F0110  2    5 
           ANG-ERR -> ANG-ERR-D; DATA-ERR -> ERR-DIG;             F0110  2    6 
           DATA-ERR1 -> DATA-ERR. EN-SEC deleted. STATUS updated. F0110  2    7 
           Data from Subent 003 added. Data re-digitized.         F0110  2    8 
           (20240207A) SD: EN deleted from COMMON section.        F0110  2    9 
           STATUS updated.                                        F0110  2   10 
ENDBIB               8          0                                 F0110  2   11 
COMMON               2          3                                 F0110  2   12 
ANG-ERR-D  ERR-DIG                                                F0110  2   13 
ADEG       PER-CENT                                               F0110  2   14 
 1.0        1.0                                                   F0110  2   15 
ENDCOMMON            3          0                                 F0110  2   16 
DATA                 5        542                                 F0110  2   17 
EN         E-LVL      ANG-CM     DATA-CM    DATA-ERR              F0110  2   18 
        15.       3.59       33.9   4.37E-01   2.90E-02           F0110  2  314 
        15.       3.59       39.6   3.55E-01   3.48E-02           F0110  2  315 
        15.       3.59       44.8   2.42E-01   2.12E-02           F0110  2  316 
        15.       3.59       50.4   2.42E-01   1.86E-02           F0110  2  317 
        15.       3.59       55.7   2.56E-01   2.37E-02           F0110  2  318 
        15.       3.59       61.1   2.32E-01   2.39E-02           F0110  2  319 
        15.       3.59       66.4   1.98E-01   2.02E-02           F0110  2  320 
        15.       3.59       71.9   2.13E-01   1.51E-02           F0110  2  321 
        15.       3.59       77.1   2.07E-01   1.98E-02           F0110  2  322 
        15.       3.59       88.0   1.65E-01   1.07E-02           F0110  2  323 
        15.       3.59       97.8   1.96E-01   2.00E-02           F0110  2  324 
        15.       3.59      107.8   1.83E-01   1.30E-02           F0110  2  325 
        15.       3.59      117.6   1.92E-01   1.58E-02           F0110  2  326 
        15.       3.59      126.9   1.54E-01   1.02E-02           F0110  2  327 
        15.       3.59      136.0   1.46E-01   1.12E-02           F0110  2  328 
        15.       3.59      145.2   1.34E-01   1.24E-02           F0110  2  329 
        15.       3.59      154.0   1.30E-01   1.14E-02           F0110  2  330 
        15.        5.1        5.4   1.17E+01   8.39E-01           F0110  2  331 
        15.        5.1       11.0   8.91E+00   7.78E-01           F0110  2  332 
        15.        5.1       16.4   5.03E+00   3.87E-01           F0110  2  333 
        15.        5.1       22.7   2.59E+00   1.58E-01           F0110  2  334 
        15.        5.1       28.1   1.88E+00   1.15E-01           F0110  2  335 
        15.        5.1       33.7   1.63E+00   8.17E-02           F0110  2  336 
        15.        5.1       39.5   1.33E+00   1.02E-01           F0110  2  337 
        15.        5.1       45.3   1.09E+00   7.81E-02           F0110  2  338 
        15.        5.1       50.7   8.93E-01   7.33E-02           F0110  2  339 
        15.        5.1       56.2   7.03E-01   5.77E-02           F0110  2  340 
        15.        5.1       61.6   5.40E-01   5.00E-02           F0110  2  341 
        15.        5.1       67.2   4.98E-01   4.35E-02           F0110  2  342 
        15.        5.1       72.7   4.37E-01   3.12E-02           F0110  2  343 
        15.        5.1       78.1   3.87E-01   3.78E-02           F0110  2  344 
        15.        5.1       88.4   3.08E-01   2.37E-02           F0110  2  345 
        15.        5.1       98.8   4.23E-01   4.35E-02           F0110  2  346 
        15.        5.1      109.0   4.11E-01   2.72E-02           F0110  2  347 
        15.        5.1      118.4   4.20E-01   3.45E-02           F0110  2  348 
        15.        5.1      127.9   3.21E-01   2.13E-02           F0110  2  349 
        15.        5.1      137.1   2.89E-01   2.68E-02           F0110  2  350 
        15.        5.1      145.8   2.21E-01   3.37E-02           F0110  2  351 
        15.        5.1      154.4   2.74E-01   1.96E-02           F0110  2  352 
        15.       5.92        5.5   7.03E+00   6.87E-01           F0110  2  353 
        15.       5.92       11.2   7.23E+00   9.62E-01           F0110  2  354 
        15.       5.92       17.0   6.08E+00   8.54E-01           F0110  2  355 
        15.       5.92       22.7   3.83E+00   5.13E-01           F0110  2  356 
        15.       5.92       28.1   2.22E+00   1.99E-01           F0110  2  357 
        15.       5.92       33.9   1.23E+00   1.17E-01           F0110  2  358 
        15.       5.92       39.9   8.55E-01   1.26E-01           F0110  2  359 
        15.       5.92       45.5   7.62E-01   1.22E-01           F0110  2  360 
        15.       5.92       51.3   7.97E-01   1.37E-01           F0110  2  361 
        15.       5.92       56.2   8.98E-01   8.04E-02           F0110  2  362 
        15.       5.92       62.0   7.39E-01   1.04E-01           F0110  2  363 
        15.       5.92       67.3   6.98E-01   7.12E-02           F0110  2  364 
        15.       5.92       72.7   6.08E-01   5.06E-02           F0110  2  365 
        15.       5.92       78.0   4.75E-01   4.85E-02           F0110  2  366 
        15.       5.92       88.6   2.58E-01   2.47E-02           F0110  2  367 
        15.       5.92       98.8   3.05E-01   2.54E-02           F0110  2  368 
        15.       5.92      108.8   3.05E-01   2.35E-02           F0110  2  369 
        15.       5.92      118.3   3.94E-01   2.56E-02           F0110  2  370 
        15.       5.92      127.7   4.05E-01   3.63E-02           F0110  2  371 
        15.       5.92      137.0   4.51E-01   7.33E-02           F0110  2  372 
        15.       5.92      145.9   4.46E-01   4.83E-02           F0110  2  373 
        15.       5.92      154.1   5.26E-01   8.28E-02           F0110  2  374 
        15.       6.13        5.9   4.32E+00   1.04E+00           F0110  2  375 
        15.       6.13       11.3   5.19E+00   1.55E+00           F0110  2  376 
        15.       6.13       17.2   5.85E+00   1.10E+00           F0110  2  377 
        15.       6.13       23.1   3.57E+00   7.15E-01           F0110  2  378 
        15.       6.13       28.7   2.60E+00   2.50E-01           F0110  2  379 
        15.       6.13       34.1   1.53E+00   1.58E-01           F0110  2  380 
        15.       6.13       39.7   8.44E-01   1.96E-01           F0110  2  381 
        15.       6.13       45.8   5.68E-01   1.30E-01           F0110  2  382 
        15.       6.13       51.4   5.06E-01   1.09E-01           F0110  2  383 
        15.       6.13       56.7   5.29E-01   7.12E-02           F0110  2  384 
        15.       6.13       62.2   5.38E-01   8.66E-02           F0110  2  385 
        15.       6.13       67.6   5.50E-01   8.12E-02           F0110  2  386 
        15.       6.13       73.1   4.88E-01   5.00E-02           F0110  2  387 
        15.       6.13       78.5   3.87E-01   4.59E-02           F0110  2  388 
        15.       6.13       88.8   2.45E-01   2.66E-02           F0110  2  389 
        15.       6.13       99.2   2.87E-01   2.40E-02           F0110  2  390 
        15.       6.13      109.0   4.41E-01   5.22E-02           F0110  2  391 
        15.       6.13      118.5   4.80E-01   5.44E-02           F0110  2  392 
        15.       6.13      127.7   4.01E-01   3.60E-02           F0110  2  393 
        15.       6.13      136.8   4.52E-01   9.47E-02           F0110  2  394 
        15.       6.13      145.7   4.39E-01   6.48E-02           F0110  2  395 
        15.       6.13      153.9   5.24E-01   1.12E-01           F0110  2  396 
        15.       6.57        5.9   5.15E+00   7.19E-01           F0110  2  397 
        15.       6.57       11.4   6.34E+00   9.47E-01           F0110  2  398 
        15.       6.57       17.4   5.64E+00   7.31E-01           F0110  2  399 
        15.       6.57       23.1   4.20E+00   6.81E-01           F0110  2  400 
        15.       6.57       28.7   3.00E+00   2.53E-01           F0110  2  401 
        15.       6.57       34.3   2.04E+00   1.46E-01           F0110  2  402 
        15.       6.57       40.3   1.33E+00   1.71E-01           F0110  2  403 
        15.       6.57       45.9   8.85E-01   9.70E-02           F0110  2  404 
        15.       6.57       51.6   6.25E-01   8.07E-02           F0110  2  405 
        15.       6.57       57.4   5.13E-01   5.96E-02           F0110  2  406 
        15.       6.57       62.5   4.34E-01   5.04E-02           F0110  2  407 
        15.       6.57       68.1   4.09E-01   3.45E-02           F0110  2  408 
        15.       6.57       73.4   3.77E-01   3.18E-02           F0110  2  409 
        15.       6.57       79.0   3.17E-01   3.27E-02           F0110  2  410 
        15.       6.57       89.3   1.89E-01   1.48E-02           F0110  2  411 
        15.       6.57       99.5   2.05E-01   2.12E-02           F0110  2  412 
        15.       6.57      109.5   2.31E-01   2.24E-02           F0110  2  413 
        15.       6.57      119.0   2.79E-01   2.71E-02           F0110  2  414 
        15.       6.57      128.2   2.76E-01   2.50E-02           F0110  2  415 
        15.       6.57      137.2   3.04E-01   2.37E-02           F0110  2  416 
        15.       6.57      146.1   3.33E-01   3.65E-02           F0110  2  417 
        16.         0.        5.5   1.90E+00   1.64E-01           F0110  2  418 
        16.         0.       11.5   5.16E+00   4.82E-01           F0110  2  419 
        16.         0.       17.5   7.15E+00   5.34E-01           F0110  2  420 
        16.         0.       23.2   6.63E+00   6.21E-01           F0110  2  421 
        16.         0.       28.8   5.02E+00   4.94E-01           F0110  2  422 
        16.         0.       34.1   3.11E+00   3.20E-01           F0110  2  423 
        16.         0.       39.2   2.04E+00   1.42E-01           F0110  2  424 
        16.         0.       44.4   1.58E+00   1.33E-01           F0110  2  425 
        16.         0.       50.1   1.43E+00   9.99E-02           F0110  2  426 
        16.         0.       55.2   1.33E+00   1.11E-01           F0110  2  427 
        16.         0.       60.4   1.14E+00   9.07E-02           F0110  2  428 
        16.         0.       66.3   9.85E-01   8.75E-02           F0110  2  429 
        16.         0.       71.6   7.86E-01   5.48E-02           F0110  2  430 
        16.         0.       76.9   6.30E-01   4.03E-02           F0110  2  431 
        16.         0.       82.0   5.32E-01   4.89E-02           F0110  2  432 
        16.         0.       87.0   4.47E-01   4.61E-02           F0110  2  433 
        16.         0.       92.1   4.12E-01   4.49E-02           F0110  2  434 
        16.         0.       97.6   4.10E-01   5.66E-02           F0110  2  435 
        16.       0.72        5.8   2.01E+00   2.33E-01           F0110  2  436 
        16.       0.72       11.3   4.89E+00   3.62E-01           F0110  2  437 
        16.       0.72       17.1   6.23E+00   4.91E-01           F0110  2  438 
        16.       0.72       23.0   5.43E+00   3.45E-01           F0110  2  439 
        16.       0.72       28.5   3.92E+00   3.27E-01           F0110  2  440 
        16.       0.72       34.4   2.21E+00   1.95E-01           F0110  2  441 
        16.       0.72       39.8   1.21E+00   1.03E-01           F0110  2  442 
        16.       0.72       44.8   8.02E-01   6.87E-02           F0110  2  443 
        16.       0.72       50.3   6.61E-01   4.93E-02           F0110  2  444 
        16.       0.72       56.5   6.19E-01   4.61E-02           F0110  2  445 
        16.       0.72       61.2   5.63E-01   5.45E-02           F0110  2  446 
        16.       0.72       66.8   5.11E-01   3.53E-02           F0110  2  447 
        16.       0.72       72.1   4.21E-01   3.14E-02           F0110  2  448 
        16.       0.72       76.9   3.43E-01   2.56E-02           F0110  2  449 
        16.       0.72       82.0   2.80E-01   1.93E-02           F0110  2  450 
        16.       0.72       86.8   2.20E-01   2.13E-02           F0110  2  451 
        16.       0.72       92.1   1.98E-01   1.81E-02           F0110  2  452 
        16.       0.72       97.5   1.99E-01   1.71E-02           F0110  2  453 
        16.       1.74        6.2   9.21E-01   7.69E-02           F0110  2  454 
        16.       1.74       11.7   1.66E+00   1.39E-01           F0110  2  455 
        16.       1.74       17.1   1.80E+00   1.33E-01           F0110  2  456 
        16.       1.74       23.2   1.45E+00   1.16E-01           F0110  2  457 
        16.       1.74       28.9   8.67E-01   6.94E-02           F0110  2  458 
        16.       1.74       34.3   4.81E-01   3.32E-02           F0110  2  459 
        16.       1.74       40.4   2.81E-01   2.35E-02           F0110  2  460 
        16.       1.74       45.4   2.11E-01   1.96E-02           F0110  2  461 
        16.       1.74       51.1   2.09E-01   1.75E-02           F0110  2  462 
        16.       1.74       56.5   1.95E-01   1.54E-02           F0110  2  463 
        16.       1.74       61.5   1.46E-01   1.49E-02           F0110  2  464 
        16.       1.74       66.9   1.06E-01   9.37E-03           F0110  2  465 
        16.       1.74       72.5   9.56E-02   7.12E-03           F0110  2  466 
        16.       1.74       77.6   7.60E-02   6.92E-03           F0110  2  467 
        16.       1.74       82.5   6.94E-02   4.79E-03           F0110  2  468 
        16.       1.74       88.0   6.40E-02   5.12E-03           F0110  2  469 
        16.       1.74       92.7   7.67E-02   7.84E-03           F0110  2  470 
        16.       1.74       97.8   6.86E-02   5.87E-03           F0110  2  471 
        16.       2.15        5.8   5.17E-01   4.10E-02           F0110  2  472 
        16.       2.15       11.9   1.33E+00   9.79E-02           F0110  2  473 
        16.       2.15       18.1   1.62E+00   9.60E-02           F0110  2  474 
        16.       2.15       23.8   1.49E+00   1.37E-01           F0110  2  475 
        16.       2.15       29.8   1.15E+00   9.49E-02           F0110  2  476 
        16.       2.15       35.1   8.55E-01   5.38E-02           F0110  2  477 
        16.       2.15       40.6   6.41E-01   4.73E-02           F0110  2  478 
        16.       2.15       46.2   4.38E-01   3.96E-02           F0110  2  479 
        16.       2.15       51.8   3.93E-01   3.11E-02           F0110  2  480 
        16.       2.15       57.2   3.85E-01   4.08E-02           F0110  2  481 
        16.       2.15       62.1   3.16E-01   2.34E-02           F0110  2  482 
        16.       2.15       67.6   2.76E-01   2.54E-02           F0110  2  483 
        16.       2.15       73.0   2.62E-01   2.65E-02           F0110  2  484 
        16.       2.15       78.1   2.22E-01   1.88E-02           F0110  2  485 
        16.       2.15       83.1   1.88E-01   1.81E-02           F0110  2  486 
        16.       2.15       88.4   1.66E-01   1.46E-02           F0110  2  487 
        16.       2.15       93.6   1.78E-01   1.64E-02           F0110  2  488 
        16.       2.15       98.5   1.73E-01   1.56E-02           F0110  2  489 
        16.        5.1        5.5   8.84E+00   5.36E-01           F0110  2  490 
        16.        5.1       11.5   6.51E+00   4.21E-01           F0110  2  491 
        16.        5.1       17.1   3.87E+00   2.07E-01           F0110  2  492 
        16.        5.1       22.9   2.06E+00   1.79E-01           F0110  2  493 
        16.        5.1       28.5   1.58E+00   1.11E-01           F0110  2  494 
        16.        5.1       34.3   1.31E+00   1.05E-01           F0110  2  495 
        16.        5.1       40.1   1.14E+00   1.02E-01           F0110  2  496 
        16.        5.1       45.7   9.59E-01   7.68E-02           F0110  2  497 
        16.        5.1       51.4   7.48E-01   4.91E-02           F0110  2  498 
        16.        5.1       56.8   6.02E-01   5.39E-02           F0110  2  499 
        16.        5.1       62.3   5.10E-01   4.08E-02           F0110  2  500 
        16.        5.1       67.4   4.46E-01   2.64E-02           F0110  2  501 
        16.        5.1       73.2   4.13E-01   3.90E-02           F0110  2  502 
        16.        5.1       78.3   3.89E-01   2.52E-02           F0110  2  503 
        16.        5.1       83.5   3.64E-01   2.92E-02           F0110  2  504 
        16.        5.1       88.3   3.08E-01   3.06E-02           F0110  2  505 
        16.        5.1       93.9   3.24E-01   2.75E-02           F0110  2  506 
        16.        5.1       99.1   3.37E-01   2.70E-02           F0110  2  507 
        16.       5.92        6.2   5.25E+00   4.90E-01           F0110  2  508 
        16.       5.92       12.1   4.99E+00   3.24E-01           F0110  2  509 
        16.       5.92       17.8   4.54E+00   3.38E-01           F0110  2  510 
        16.       5.92       23.4   3.01E+00   2.38E-01           F0110  2  511 
        16.       5.92       28.8   1.90E+00   2.13E-01           F0110  2  512 
        16.       5.92       34.5   1.05E+00   9.34E-02           F0110  2  513 
        16.       5.92       40.4   6.34E-01   5.02E-02           F0110  2  514 
        16.       5.92       45.9   6.00E-01   5.32E-02           F0110  2  515 
        16.       5.92       51.7   6.46E-01   5.42E-02           F0110  2  516 
        16.       5.92       56.9   7.14E-01   5.31E-02           F0110  2  517 
        16.       5.92       62.5   6.80E-01   6.02E-02           F0110  2  518 
        16.       5.92       68.0   6.02E-01   5.33E-02           F0110  2  519 
        16.       5.92       73.1   5.63E-01   5.78E-02           F0110  2  520 
        16.       5.92       78.7   3.96E-01   2.57E-02           F0110  2  521 
        16.       5.92       84.0   3.67E-01   2.73E-02           F0110  2  522 
        16.       5.92       88.7   2.61E-01   2.69E-02           F0110  2  523 
        16.       5.92       94.0   2.24E-01   1.80E-02           F0110  2  524 
        16.       5.92       98.7   2.36E-01   2.17E-02           F0110  2  525 
        16.       6.13        5.9   3.66E+00   2.97E-01           F0110  2  526 
        16.       6.13       11.8   4.07E+00   3.82E-01           F0110  2  527 
        16.       6.13       17.7   4.02E+00   4.89E-01           F0110  2  528 
        16.       6.13       23.2   2.80E+00   2.76E-01           F0110  2  529 
        16.       6.13       29.2   2.04E+00   1.88E-01           F0110  2  530 
        16.       6.13       34.5   1.21E+00   1.42E-01           F0110  2  531 
        16.       6.13       40.3   6.30E-01   6.21E-02           F0110  2  532 
        16.       6.13       46.0   5.46E-01   6.65E-02           F0110  2  533 
        16.       6.13       51.7   4.31E-01   3.98E-02           F0110  2  534 
        16.       6.13       57.2   4.69E-01   4.33E-02           F0110  2  535 
        16.       6.13       62.8   4.77E-01   4.70E-02           F0110  2  536 
        16.       6.13       68.2   4.75E-01   4.91E-02           F0110  2  537 
        16.       6.13       73.4   4.84E-01   4.32E-02           F0110  2  538 
        16.       6.13       79.1   3.96E-01   3.21E-02           F0110  2  539 
        16.       6.13       83.7   3.22E-01   2.57E-02           F0110  2  540 
        16.       6.13       89.2   2.62E-01   2.09E-02           F0110  2  541 
        16.       6.13       94.1   2.37E-01   2.05E-02           F0110  2  542 
        16.       6.13       99.3   2.15E-01   2.11E-02           F0110  2  543 
        16.       6.57        5.9   3.73E+00   4.15E-01           F0110  2  544 
        16.       6.57       11.7   3.96E+00   2.99E-01           F0110  2  545 
        16.       6.57       17.6   3.93E+00   3.32E-01           F0110  2  546 
        16.       6.57       22.9   3.19E+00   2.98E-01           F0110  2  547 
        16.       6.57       29.1   2.39E+00   2.24E-01           F0110  2  548 
        16.       6.57       34.8   1.62E+00   1.15E-01           F0110  2  549 
        16.       6.57       40.6   9.77E-01   7.47E-02           F0110  2  550 
        16.       6.57       46.1   6.17E-01   6.04E-02           F0110  2  551 
        16.       6.57       51.4   5.13E-01   3.92E-02           F0110  2  552 
        16.       6.57       56.9   3.96E-01   3.03E-02           F0110  2  553 
        16.       6.57       62.8   3.97E-01   3.88E-02           F0110  2  554 
        16.       6.57       68.1   3.93E-01   2.80E-02           F0110  2  555 
        16.       6.57       73.6   4.18E-01   4.28E-02           F0110  2  556 
        16.       6.57       78.8   2.85E-01   2.28E-02           F0110  2  557 
        16.       6.57       84.1   2.71E-01   2.07E-02           F0110  2  558 
        16.       6.57       88.9   2.09E-01   1.82E-02           F0110  2  559 
        16.       6.57       93.6   1.74E-01   1.55E-02           F0110  2  560 
        16.       6.57       99.2   1.62E-01   1.15E-02           F0110  2  561 
ENDDATA            544          0                                 F0110  2  562 
ENDSUBENT          561          0                                 F0110  299999 
NOSUBENT      F0110003   20200504                             F077F0110  3    1 
SUBENT        F0110004   20240207                             F096F0110  4    1 
BIB                  4          8                                 F0110  4    2 
REACTION   (4-BE-9(D,N)5-B-10,PAR,DA)                             F0110  4    3 
FLAG       (1.) points measured with the thick target             F0110  4    4 
                in steps of 200 keV                               F0110  4    5 
           (2.) points measured with the thin target              F0110  4    6 
                in steps of 50 keV.                               F0110  4    7 
STATUS     (CURVE,,Y.S.Park+,J,PR/C,8,1557,1973) fig.8            F0110  4    8 
HISTORY    (20200504C) SD                                         F0110  4    9 
           (20240207U) SD: STATUS updated.                        F0110  4   10 
ENDBIB               8          0                                 F0110  4   11 
COMMON               3          3                                 F0110  4   12 
ANG        EN-ERR-DIG ERR-DIG                                     F0110  4   13 
ADEG       MEV        PER-CENT                                    F0110  4   14 
 15.         0.01         0.3                                     F0110  4   15 
ENDCOMMON            3          0                                 F0110  4   16 
DATA                 5        133                                 F0110  4   17 
E-LVL      EN         DATA       DATA-ERR   FLAG                  F0110  4   18 
MEV        MEV        MB/SR      MB/SR      NO-DIM                F0110  4   19 
         0.      14.00  8.146E+00  7.620E-01         1.           F0110  4   20 
         0.      14.19  7.934E+00  7.420E-01         1.           F0110  4   21 
         0.      14.40  8.625E+00  6.830E-01         1.           F0110  4   22 
         0.      14.60  8.400E+00  8.150E-01         1.           F0110  4   23 
         0.      14.74  8.473E+00  9.120E-01         2.           F0110  4   24 
         0.      14.79  8.609E+00  8.360E-01         2.           F0110  4   25 
         0.      14.85  8.477E+00  7.630E-01         2.           F0110  4   26 
         0.      14.90  8.750E+00  8.490E-01         2.           F0110  4   27 
         0.      14.95  7.136E+00  7.930E-01         2.           F0110  4   28 
         0.      14.99  7.998E+00  8.050E-01         2.           F0110  4   29 
         0.      15.05  8.001E+00  6.910E-01         2.           F0110  4   30 
         0.      15.10  8.794E+00  7.910E-01         2.           F0110  4   31 
         0.      15.15  9.006E+00  7.450E-01         2.           F0110  4   32 
         0.      15.20  9.332E+00  7.720E-01         2.           F0110  4   33 
         0.      15.25  1.172E+01  1.096E+00         2.           F0110  4   34 
         0.      15.39  9.831E+00  8.840E-01         1.           F0110  4   35 
         0.      15.59  1.004E+01  9.740E-01         1.           F0110  4   36 
         0.      15.79  1.062E+01  9.170E-01         1.           F0110  4   37 
         0.      15.99  1.123E+01  1.169E+00         1.           F0110  4   38 
       0.72      14.00  7.668E+00  8.880E-01         1.           F0110  4   39 
       0.72      14.20  7.545E+00  7.700E-01         1.           F0110  4   40 
       0.72      14.40  8.364E+00  8.820E-01         1.           F0110  4   41 
       0.72      14.60  7.620E+00  6.720E-01         1.           F0110  4   42 
       0.72      14.75  7.435E+00  6.820E-01         2.           F0110  4   43 
       0.72      14.80  8.159E+00  8.610E-01         2.           F0110  4   44 
       0.72      14.85  8.166E+00  7.480E-01         2.           F0110  4   45 
       0.72      14.90  8.724E+00  9.800E-01         2.           F0110  4   46 
       0.72      14.95  7.013E+00  7.160E-01         2.           F0110  4   47 
       0.72      15.00  7.550E+00  7.960E-01         2.           F0110  4   48 
       0.72      15.06  7.412E+00  7.050E-01         2.           F0110  4   49 
       0.72      15.10  8.356E+00  6.180E-01         2.           F0110  4   50 
       0.72      15.16  8.758E+00  8.940E-01         2.           F0110  4   51 
       0.72      15.20  8.934E+00  9.110E-01         2.           F0110  4   52 
       0.72      15.25  8.838E+00  8.400E-01         2.           F0110  4   53 
       0.72      15.40  9.030E+00  9.210E-01         1.           F0110  4   54 
       0.72      15.60  8.919E+00  8.480E-01         1.           F0110  4   55 
       0.72      15.80  9.737E+00  8.590E-01         1.           F0110  4   56 
       0.72      16.00  1.019E+01  9.340E-01         1.           F0110  4   57 
       1.74      14.00  2.215E+00  2.560E-01         1.           F0110  4   58 
       1.74      14.20  2.205E+00  2.100E-01         1.           F0110  4   59 
       1.74      14.40  2.501E+00  2.120E-01         1.           F0110  4   60 
       1.74      14.60  2.235E+00  2.660E-01         1.           F0110  4   61 
       1.74      14.75  1.996E+00  2.110E-01         2.           F0110  4   62 
       1.74      14.80  2.021E+00  2.270E-01         2.           F0110  4   63 
       1.74      14.85  2.143E+00  2.330E-01         2.           F0110  4   64 
       1.74      14.90  2.071E+00  2.040E-01         2.           F0110  4   65 
       1.74      14.95  1.678E+00  1.890E-01         2.           F0110  4   66 
       1.74      14.99  1.827E+00  1.740E-01         2.           F0110  4   67 
       1.74      15.05  1.680E+00  1.600E-01         2.           F0110  4   68 
       1.74      15.10  2.350E+00  2.480E-01         2.           F0110  4   69 
       1.74      15.15  2.024E+00  1.860E-01         2.           F0110  4   70 
       1.74      15.20  2.326E+00  2.050E-01         2.           F0110  4   71 
       1.74      15.25  2.266E+00  2.080E-01         2.           F0110  4   72 
       1.74      15.40  2.649E+00  2.330E-01         1.           F0110  4   73 
       1.74      15.60  2.470E+00  2.520E-01         1.           F0110  4   74 
       1.74      15.79  2.655E+00  2.530E-01         1.           F0110  4   75 
       1.74      16.00  2.865E+00  3.020E-01         1.           F0110  4   76 
       2.15      14.00  1.978E+00  1.900E-01         1.           F0110  4   77 
       2.15      14.19  1.854E+00  1.470E-01         1.           F0110  4   78 
       2.15      14.40  2.177E+00  1.640E-01         1.           F0110  4   79 
       2.15      14.60  2.009E+00  1.830E-01         1.           F0110  4   80 
       2.15      14.76  1.977E+00  1.890E-01         2.           F0110  4   81 
       2.15      14.80  1.979E+00  1.980E-01         2.           F0110  4   82 
       2.15      14.85  1.921E+00  2.010E-01         2.           F0110  4   83 
       2.15      14.90  1.755E+00  1.900E-01         2.           F0110  4   84 
       2.15      14.95  1.737E+00  1.670E-01         2.           F0110  4   85 
       2.15      15.00  1.719E+00  1.740E-01         2.           F0110  4   86 
       2.15      15.05  1.893E+00  1.520E-01         2.           F0110  4   87 
       2.15      15.10  2.108E+00  2.140E-01         2.           F0110  4   88 
       2.15      15.15  2.039E+00  1.640E-01         2.           F0110  4   89 
       2.15      15.20  2.387E+00  2.660E-01         2.           F0110  4   90 
       2.15      15.24  2.398E+00  2.260E-01         2.           F0110  4   91 
       2.15      15.40  2.237E+00  1.590E-01         1.           F0110  4   92 
       2.15      15.60  2.263E+00  2.060E-01         1.           F0110  4   93 
       2.15      15.79  2.425E+00  2.210E-01         1.           F0110  4   94 
       2.15      16.00  2.617E+00  2.380E-01         1.           F0110  4   95 
       3.59      14.00  7.120E-01  5.200E-02         1.           F0110  4   96 
       3.59      14.20  6.510E-01  5.500E-02         1.           F0110  4   97 
       3.59      14.40  7.500E-01  6.300E-02         1.           F0110  4   98 
       3.59      14.60  6.960E-01  7.300E-02         1.           F0110  4   99 
       3.59      14.75  8.070E-01  7.100E-02         2.           F0110  4  100 
       3.59      14.80  8.170E-01  5.700E-02         2.           F0110  4  101 
       3.59      14.85  6.810E-01  8.000E-02         2.           F0110  4  102 
