EN-MIN     EN-MAX     E          DATA       ERR-S                 1039700200015 
MEV        MEV        MEV        B/SR/MEV   PER-CENT              1039700200016 
 7.50       8.01        9.780E+00   1.53E-05    1.2E-05           1039700202011 
 7.50       8.01        9.940E+00   1.97E-05    1.2E-05           1039700202012 
 7.50       8.01        1.010E+01   1.52E-05    9.3E-06           1039700202013 
 7.50       8.01        1.026E+01   9.62E-06    6.2E-06           1039700202014 
 7.50       8.01        1.042E+01   4.38E-06    5.4E-06           1039700202015 
 7.50       8.01        1.058E+01   1.92E-06    4.4E-06           1039700202016 
 8.01       8.51        6.900E-01  -1.85E-02    7.3E-03           1039700202017 
 8.01       8.51        7.100E-01  -3.25E-03    6.5E-03           1039700202018 
 8.01       8.51        7.300E-01   6.62E-03    6.2E-03           1039700202019 
 8.01       8.51        7.500E-01   5.09E-03    6.2E-03           1039700202020 
 8.01       8.51        7.700E-01   1.16E-03    6.1E-03           1039700202021 
 8.01       8.51        7.900E-01   1.02E-03    5.6E-03           1039700202022 
 8.01       8.51        8.100E-01   3.45E-03    5.1E-03           1039700202023 
 8.01       8.51        8.300E-01   7.38E-03    5.1E-03           1039700202024 
 8.01       8.51        8.500E-01   1.05E-02    5.5E-03           1039700202025 
 8.01       8.51        8.700E-01   1.08E-02    5.8E-03           1039700202026 
 8.01       8.51        8.900E-01   1.01E-02    6.0E-03           1039700202027 
 8.01       8.51        9.100E-01   1.45E-02    6.5E-03           1039700202028 
 8.01       8.51        9.300E-01   2.62E-02    5.9E-03           1039700202029 
 8.01       8.51        9.500E-01   3.90E-02    6.3E-03           1039700202030 
 8.01       8.51        9.700E-01   4.43E-02    6.1E-03           1039700202031 
 8.01       8.51        1.000E+00   3.56E-02    6.4E-03           1039700202032 
 8.01       8.51        1.040E+00   1.49E-02    6.0E-03           1039700202033 
 8.01       8.51        1.080E+00   6.07E-03    5.3E-03           1039700202034 
 8.01       8.51        1.120E+00   4.37E-03    5.0E-03           1039700202035 
 8.01       8.51        1.160E+00   8.71E-04    5.3E-03           1039700202036 
 8.01       8.51        1.200E+00   7.65E-03    5.2E-03           1039700202037 
 8.01       8.51        1.240E+00   1.77E-02    5.1E-03           1039700202038 
 8.01       8.51        1.280E+00   2.12E-02    4.9E-03           1039700202039 
 8.01       8.51        1.320E+00   1.44E-02    4.7E-03           1039700202040 
 8.01       8.51        1.360E+00   1.41E-02    4.8E-03           1039700202041 
 8.01       8.51        1.400E+00   1.13E-02    5.0E-03           1039700202042 
 8.01       8.51        1.440E+00   3.20E-03    4.9E-03           1039700202043 
 8.01       8.51        1.480E+00   1.80E-03    4.4E-03           1039700202044 
 8.01       8.51        1.520E+00   1.60E-02    4.4E-03           1039700202045 
 8.01       8.51        1.560E+00   2.27E-02    4.6E-03           1039700202046 
 8.01       8.51        1.600E+00   3.35E-02    4.3E-03           1039700202047 
 8.01       8.51        1.640E+00   4.83E-02    4.7E-03           1039700202048 
 8.01       8.51        1.680E+00   8.83E-02    5.0E-03           1039700202049 
 8.01       8.51        1.720E+00   1.68E-01    6.3E-03           1039700202050 
 8.01       8.51        1.760E+00   2.30E-01    6.1E-03           1039700202051 
 8.01       8.51        1.800E+00   2.10E-01    5.7E-03           1039700202052 
 8.01       8.51        1.850E+00   1.11E-01    3.6E-03           1039700202053 
 8.01       8.51        1.910E+00   3.11E-02    2.3E-03           1039700202054 
 8.01       8.51        1.970E+00   9.57E-03    2.4E-03           1039700202055 
 8.01       8.51        2.030E+00   1.15E-02    2.2E-03           1039700202056 
 8.01       8.51        2.090E+00   1.46E-02    2.1E-03           1039700202057 
 8.01       8.51        2.150E+00   1.80E-02    1.9E-03           1039700202058 
 8.01       8.51        2.210E+00   2.05E-02    2.0E-03           1039700202059 
 8.01       8.51        2.270E+00   1.50E-02    2.0E-03           1039700202060 
 8.01       8.51        2.330E+00   8.26E-03    1.9E-03           1039700202061 
 8.01       8.51        2.390E+00   5.47E-03    1.6E-03           1039700202062 
 8.01       8.51        2.450E+00   3.64E-03    1.6E-03           1039700202063 
 8.01       8.51        2.510E+00   1.65E-03    1.4E-03           1039700202064 
 8.01       8.51        2.570E+00  -1.56E-04    1.6E-03           1039700202065 
 8.01       8.51        2.630E+00   1.14E-03    1.6E-03           1039700202066 
 8.01       8.51        2.690E+00   9.41E-03    1.6E-03           1039700202067 
 8.01       8.51        2.750E+00   2.33E-02    1.7E-03           1039700202068 
 8.01       8.51        2.810E+00   3.22E-02    1.7E-03           1039700202069 
 8.01       8.51        2.870E+00   2.74E-02    1.6E-03           1039700202070 
 8.01       8.51        2.930E+00   1.52E-02    1.3E-03           1039700202071 
 8.01       8.51        2.990E+00   7.98E-03    1.1E-03           1039700202072 
 8.01       8.51        3.050E+00   7.94E-03    1.1E-03           1039700202073 
 8.01       8.51        3.110E+00   9.82E-03    1.2E-03           1039700202074 
 8.01       8.51        3.180E+00   9.29E-03    1.3E-03           1039700202075 
 8.01       8.51        3.260E+00   7.20E-03    1.1E-03           1039700202076 
 8.01       8.51        3.340E+00   5.51E-03    1.0E-03           1039700202077 
 8.01       8.51        3.420E+00   4.00E-03    1.1E-03           1039700202078 
 8.01       8.51        3.500E+00   3.15E-03    1.0E-03           1039700202079 
 8.01       8.51        3.580E+00   2.33E-03    1.1E-03           1039700202080 
 8.01       8.51        3.660E+00   1.99E-03    1.1E-03           1039700202081 
 8.01       8.51        3.740E+00   1.84E-03    1.1E-03           1039700202082 
 8.01       8.51        3.820E+00   8.61E-05    1.1E-03           1039700202083 
 8.01       8.51        3.900E+00  -1.07E-03    1.2E-03           1039700202084 
 8.01       8.51        3.980E+00   2.39E-05    1.2E-03           1039700202085 
 8.01       8.51        4.060E+00   1.20E-03    1.2E-03           1039700202086 
 8.01       8.51        4.140E+00   1.22E-03    1.2E-03           1039700202087 
 8.01       8.51        4.220E+00   1.21E-03    1.2E-03           1039700202088 
 8.01       8.51        4.300E+00   3.60E-03    1.2E-03           1039700202089 
 8.01       8.51        4.380E+00   9.13E-03    1.2E-03           1039700202090 
 8.01       8.51        4.460E+00   1.34E-02    1.3E-03           1039700202091 
 8.01       8.51        4.540E+00   1.19E-02    1.3E-03           1039700202092 
 8.01       8.51        4.630E+00   6.46E-03    1.2E-03           1039700202093 
 8.01       8.51        4.730E+00   3.71E-03    1.0E-03           1039700202094 
 8.01       8.51        4.830E+00   5.60E-03    1.0E-03           1039700202095 
 8.01       8.51        4.930E+00   9.68E-03    9.4E-04           1039700202096 
 8.01       8.51        5.030E+00   1.41E-02    9.4E-04           1039700202097 
 8.01       8.51        5.130E+00   1.37E-02    8.9E-04           1039700202098 
 8.01       8.51        5.230E+00   8.09E-03    7.7E-04           1039700202099 
 8.01       8.51        5.330E+00   3.43E-03    7.0E-04           1039700202100 
 8.01       8.51        5.430E+00   2.65E-03    6.9E-04           1039700202101 
 8.01       8.51        5.530E+00   3.36E-03    6.7E-04           1039700202102 
 8.01       8.51        5.630E+00   3.10E-03    7.0E-04           1039700202103 
 8.01       8.51        5.730E+00   2.11E-03    6.9E-04           1039700202104 
 8.01       8.51        5.830E+00   1.17E-03    7.0E-04           1039700202105 
 8.01       8.51        5.930E+00   7.04E-04    7.3E-04           1039700202106 
 8.01       8.51        6.030E+00   7.51E-04    7.2E-04           1039700202107 
 8.01       8.51        6.130E+00   6.70E-04    7.2E-04           1039700202108 
 8.01       8.51        6.230E+00   2.35E-04    7.2E-04           1039700202109 
 8.01       8.51        6.330E+00   2.24E-04    7.4E-04           1039700202110 
 8.01       8.51        6.440E+00   8.62E-04    7.4E-04           1039700202111 
 8.01       8.51        6.560E+00   1.76E-03    6.8E-04           1039700202112 
 8.01       8.51        6.680E+00   3.03E-03    6.3E-04           1039700202113 
 8.01       8.51        6.800E+00   5.05E-03    6.1E-04           1039700202114 
 8.01       8.51        6.920E+00   5.86E-03    5.8E-04           1039700202115 
 8.01       8.51        7.040E+00   4.21E-03    5.1E-04           1039700202116 
 8.01       8.51        7.160E+00   2.70E-03    4.3E-04           1039700202117 
 8.01       8.51        7.280E+00   3.25E-03    3.5E-04           1039700202118 
 8.01       8.51        7.400E+00   4.15E-03    3.3E-04           1039700202119 
 8.01       8.51        7.520E+00   3.59E-03    2.8E-04           1039700202120 
 8.01       8.51        7.640E+00   2.13E-03    2.3E-04           1039700202121 
 8.01       8.51        7.760E+00   1.07E-03    1.7E-04           1039700202122 
 8.01       8.51        7.890E+00   6.87E-04    1.3E-04           1039700202123 
 8.01       8.51        8.030E+00   5.57E-04    1.0E-04           1039700202124 
 8.01       8.51        8.170E+00   3.42E-04    8.7E-05           1039700202125 
 8.01       8.51        8.310E+00   1.53E-04    6.5E-05           1039700202126 
 8.01       8.51        8.450E+00   7.51E-05    4.6E-05           1039700202127 
 8.01       8.51        8.590E+00   5.34E-05    3.7E-05           1039700202128 
 8.01       8.51        8.730E+00   2.60E-05    3.3E-05           1039700202129 
 8.01       8.51        8.870E+00  -2.35E-06    2.5E-05           1039700202130 
 8.01       8.51        9.010E+00  -4.75E-06    2.0E-05           1039700202131 
 8.01       8.51        9.150E+00   1.49E-06    2.1E-05           1039700202132 
 8.01       8.51        9.300E+00   1.48E-05    1.7E-05           1039700202133 
 8.01       8.51        9.460E+00   1.97E-05    1.6E-05           1039700202134 
 8.01       8.51        9.620E+00   2.69E-05    1.8E-05           1039700202135 
 8.01       8.51        9.780E+00   2.39E-05    1.5E-05           1039700202136 
 8.01       8.51        9.940E+00   1.70E-05    1.2E-05           1039700202137 
 8.01       8.51        1.010E+01   6.06E-06    1.2E-05           1039700202138 
 8.01       8.51        1.026E+01   2.13E-06    8.0E-06           1039700202139 
 8.01       8.51        1.042E+01  -1.05E-07    6.6E-06           1039700202140 
 8.01       8.51        1.058E+01   6.57E-09    5.3E-06           1039700202141 
 8.51       9.00        6.900E-01  -1.50E-02    7.5E-03           1039700202142 
 8.51       9.00        7.100E-01  -1.01E-03    6.7E-03           1039700202143 
 8.51       9.00        7.300E-01   5.63E-03    6.4E-03           1039700202144 
 8.51       9.00        7.500E-01   2.25E-03    6.6E-03           1039700202145 
 8.51       9.00        7.700E-01   1.40E-04    6.5E-03           1039700202146 
 8.51       9.00        7.900E-01   3.20E-03    5.8E-03           1039700202147 
 8.51       9.00        8.100E-01   6.27E-03    5.4E-03           1039700202148 
 8.51       9.00        8.300E-01   7.92E-03    5.6E-03           1039700202149 
 8.51       9.00        8.500E-01   9.15E-03    5.9E-03           1039700202150 
 8.51       9.00        8.700E-01   1.08E-02    6.1E-03           1039700202151 
 8.51       9.00        8.900E-01   1.46E-02    5.9E-03           1039700202152 
 8.51       9.00        9.100E-01   2.28E-02    6.6E-03           1039700202153 
 8.51       9.00        9.300E-01   3.42E-02    6.1E-03           1039700202154 
 8.51       9.00        9.500E-01   4.42E-02    6.8E-03           1039700202155 
 8.51       9.00        9.700E-01   4.78E-02    6.3E-03           1039700202156 
 8.51       9.00        1.000E+00   4.01E-02    6.5E-03           1039700202157 
 8.51       9.00        1.040E+00   2.17E-02    5.6E-03           1039700202158 
 8.51       9.00        1.080E+00   1.19E-02    5.4E-03           1039700202159 
 8.51       9.00        1.120E+00   6.18E-03    5.5E-03           1039700202160 
 8.51       9.00        1.160E+00   4.09E-03    5.2E-03           1039700202161 
 8.51       9.00        1.200E+00   8.11E-03    5.3E-03           1039700202162 
 8.51       9.00        1.240E+00   1.75E-02    5.2E-03           1039700202163 
 8.51       9.00        1.280E+00   1.89E-02    5.4E-03           1039700202164 
 8.51       9.00        1.320E+00   1.51E-02    4.9E-03           1039700202165 
 8.51       9.00        1.360E+00   9.14E-03    5.0E-03           1039700202166 
 8.51       9.00        1.400E+00   4.65E-03    5.0E-03           1039700202167 
 8.51       9.00        1.440E+00   7.80E-03    5.0E-03           1039700202168 
 8.51       9.00        1.480E+00   1.13E-02    4.7E-03           1039700202169 
 8.51       9.00        1.520E+00   1.75E-02    4.9E-03           1039700202170 
 8.51       9.00        1.560E+00   3.26E-02    4.7E-03           1039700202171 
 8.51       9.00        1.600E+00   4.49E-02    4.4E-03           1039700202172 
 8.51       9.00        1.640E+00   5.03E-02    4.9E-03           1039700202173 
 8.51       9.00        1.680E+00   7.41E-02    5.3E-03           1039700202174 
 8.51       9.00        1.720E+00   1.37E-01    6.1E-03           1039700202175 
 8.51       9.00        1.760E+00   1.97E-01    5.9E-03           1039700202176 
 8.51       9.00        1.800E+00   1.87E-01    6.0E-03           1039700202177 
 8.51       9.00        1.850E+00   1.00E-01    3.8E-03           1039700202178 
 8.51       9.00        1.910E+00   2.70E-02    2.8E-03           1039700202179 
 8.51       9.00        1.970E+00   1.47E-02    2.5E-03           1039700202180 
 8.51       9.00        2.030E+00   1.45E-02    2.4E-03           1039700202181 
 8.51       9.00        2.090E+00   1.47E-02    2.3E-03           1039700202182 
 8.51       9.00        2.150E+00   1.98E-02    2.3E-03           1039700202183 
 8.51       9.00        2.210E+00   2.00E-02    2.2E-03           1039700202184 
 8.51       9.00        2.270E+00   1.45E-02    2.0E-03           1039700202185 
 8.51       9.00        2.330E+00   1.03E-02    2.0E-03           1039700202186 
 8.51       9.00        2.390E+00   6.91E-03    1.8E-03           1039700202187 
 8.51       9.00        2.450E+00   2.81E-03    1.7E-03           1039700202188 
 8.51       9.00        2.510E+00   2.04E-03    1.7E-03           1039700202189 
 8.51       9.00        2.570E+00   4.25E-03    1.7E-03           1039700202190 
 8.51       9.00        2.630E+00   4.29E-03    1.6E-03           1039700202191 
 8.51       9.00        2.690E+00   8.56E-03    1.7E-03           1039700202192 
 8.51       9.00        2.750E+00   2.02E-02    1.8E-03           1039700202193 
 8.51       9.00        2.810E+00   2.51E-02    1.7E-03           1039700202194 
 8.51       9.00        2.870E+00   2.02E-02    1.7E-03           1039700202195 
 8.51       9.00        2.930E+00   1.36E-02    1.4E-03           1039700202196 
 8.51       9.00        2.990E+00   7.90E-03    1.3E-03           1039700202197 
 8.51       9.00        3.050E+00   5.74E-03    1.3E-03           1039700202198 
 8.51       9.00        3.110E+00   8.09E-03    1.3E-03           1039700202199 
 8.51       9.00        3.180E+00   1.02E-02    1.4E-03           1039700202200 
 8.51       9.00        3.260E+00   7.92E-03    1.3E-03           1039700202201 
 8.51       9.00        3.340E+00   5.02E-03    1.2E-03           1039700202202 
 8.51       9.00        3.420E+00   3.90E-03    1.3E-03           1039700202203 
 8.51       9.00        3.500E+00   2.90E-03    1.2E-03           1039700202204 
 8.51       9.00        3.580E+00   1.51E-03    1.2E-03           1039700202205 
 8.51       9.00        3.660E+00   1.18E-03    1.2E-03           1039700202206 
 8.51       9.00        3.740E+00   1.41E-03    1.2E-03           1039700202207 
 8.51       9.00        3.820E+00   2.58E-04    1.3E-03           1039700202208 
 8.51       9.00        3.900E+00  -4.30E-05    1.4E-03           1039700202209 
 8.51       9.00        3.980E+00   1.32E-03    1.3E-03           1039700202210 
 8.51       9.00        4.060E+00   1.61E-03    1.3E-03           1039700202211 
 8.51       9.00        4.140E+00   9.84E-04    1.3E-03           1039700202212 
 8.51       9.00        4.220E+00   1.88E-03    1.3E-03           1039700202213 
 8.51       9.00        4.300E+00   4.99E-03    1.4E-03           1039700202214 
 8.51       9.00        4.380E+00   8.60E-03    1.4E-03           1039700202215 
 8.51       9.00        4.460E+00   1.06E-02    1.5E-03           1039700202216 
 8.51       9.00        4.540E+00   9.96E-03    1.4E-03           1039700202217 
 8.51       9.00        4.630E+00   6.78E-03    1.4E-03           1039700202218 
 8.51       9.00        4.730E+00   3.47E-03    1.2E-03           1039700202219 
 8.51       9.00        4.830E+00   3.72E-03    1.1E-03           1039700202220 
 8.51       9.00        4.930E+00   8.43E-03    1.1E-03           1039700202221 
 8.51       9.00        5.030E+00   1.21E-02    1.2E-03           1039700202222 
 8.51       9.00        5.130E+00   1.16E-02    1.2E-03           1039700202223 
 8.51       9.00        5.230E+00   8.62E-03    1.0E-03           1039700202224 
 8.51       9.00        5.330E+00   4.48E-03    9.5E-04           1039700202225 
 8.51       9.00        5.430E+00   2.02E-03    9.3E-04           1039700202226 
 8.51       9.00        5.530E+00   2.59E-03    9.4E-04           1039700202227 
 8.51       9.00        5.630E+00   2.86E-03    9.5E-04           1039700202228 
 8.51       9.00        5.730E+00   1.50E-03    9.0E-04           1039700202229 
 8.51       9.00        5.830E+00   9.86E-04    9.0E-04           1039700202230 
 8.51       9.00        5.930E+00   2.37E-03    9.0E-04           1039700202231 
 8.51       9.00        6.030E+00   3.92E-03    9.1E-04           1039700202232 
 8.51       9.00        6.130E+00   4.53E-03    9.0E-04           1039700202233 
 8.51       9.00        6.230E+00   3.92E-03    8.9E-04           1039700202234 
 8.51       9.00        6.330E+00   2.30E-03    9.0E-04           1039700202235 
 8.51       9.00        6.440E+00   1.03E-03    9.1E-04           1039700202236 
 8.51       9.00        6.560E+00   1.54E-03    8.7E-04           1039700202237 
 8.51       9.00        6.680E+00   2.87E-03    8.4E-04           1039700202238 
 8.51       9.00        6.800E+00   4.16E-03    7.9E-04           1039700202239 
 8.51       9.00        6.920E+00   4.73E-03    7.6E-04           1039700202240 
 8.51       9.00        7.040E+00   4.14E-03    6.9E-04           1039700202241 
 8.51       9.00        7.160E+00   3.47E-03    6.1E-04           1039700202242 
 8.51       9.00        7.280E+00   4.10E-03    5.5E-04           1039700202243 
 8.51       9.00        7.400E+00   5.26E-03    5.0E-04           1039700202244 
 8.51       9.00        7.520E+00   4.97E-03    4.6E-04           1039700202245 
 8.51       9.00        7.640E+00   3.28E-03    3.9E-04           1039700202246 
 8.51       9.00        7.760E+00   1.85E-03    3.2E-04           1039700202247 
 8.51       9.00        7.890E+00   1.33E-03    2.8E-04           1039700202248 
 8.51       9.00        8.030E+00   1.246-03    2.4E-04           1039700202249 
 8.51       9.00        8.170E+00   1.14E-03    1.8E-04           1039700202250 
 8.51       9.00        8.310E+00   9.54E-04    1.3E-04           1039700202251 
 8.51       9.00        8.450E+00   5.97E-04    1.1E-04           1039700202252 
 8.51       9.00        8.590E+00   2.37E-04    6.5E-05           1039700202253 
 8.51       9.00        8.730E+00   4.15E-05    3.3E-05           1039700202254 
 8.51       9.00        8.870E+00  -9.73E-06    2.6E-05           1039700202255 
 8.51       9.00        9.010E+00  -8.49E-06    2.4E-05           1039700202256 
 8.51       9.00        9.150E+00   1.75E-06    2.1E-05           1039700202257 
 8.51       9.00        9.300E+00   1.46E-05    1.9E-05           1039700202258 
 8.51       9.00        9.460E+00   2.60E-05    1.9E-05           1039700202259 
 8.51       9.00        9.620E+00   2.92E-05    1.9E-05           1039700202260 
 8.51       9.00        9.780E+00   2.85E-05    1.9E-05           1039700202261 
 8.51       9.00        9.940E+00   2.46E-05    1.6E-05           1039700202262 
 8.51       9.00        1.010E+01   1.82E-05    1.3E-05           1039700202263 
 8.51       9.00        1.026E+01   1.23E-05    8.9E-06           1039700202264 
 8.51       9.00        1.042E+01   4.93E-06    8.0E-06           1039700202265 
 8.51       9.00        1.058E+01   1.82E-06    6.7E-06           1039700202266 
 9.00       9.53        6.900E-01  -1.64E-02    8.1E-03           1039700202267 
 9.00       9.53        7.100E-01  -6.44E-03    7.2E-03           1039700202268 
 9.00       9.53        7.300E-01   2.29E-03    6.8E-03           1039700202269 
 9.00       9.53        7.500E-01   4.88E-03    6.8E-03           1039700202270 
 9.00       9.53        7.700E-01   4.02E-03    6.3E-03           1039700202271 
 9.00       9.53        7.900E-01   3.65E-03    6.0E-03           1039700202272 
 9.00       9.53        8.100E-01   5.31E-03    5.9E-03           1039700202273 
 9.00       9.53        8.300E-01   8.75E-03    5.9E-03           1039700202274 
 9.00       9.53        8.500E-01   1.14E-02    6.5E-03           1039700202275 
 9.00       9.53        8.700E-01   1.30E-02    6.8E-03           1039700202276 
 9.00       9.53        8.900E-01   1.48E-02    6.7E-03           1039700202277 
 9.00       9.53        9.100E-01   2.02E-02    7.1E-03           1039700202278 
 9.00       9.53        9.300E-01   3.23E-02    6.1E-03           1039700202279 
 9.00       9.53        9.500E-01   4.76E-02    7.2E-03           1039700202280 
 9.00       9.53        9.700E-01   5.62E-02    6.8E-03           1039700202281 
 9.00       9.53        1.000E+00   4.74E-02    7.2E-03           1039700202282 
 9.00       9.53        1.040E+00   2.39E-02    6.7E-03           1039700202283 
 9.00       9.53        1.080E+00   1.15E-02    6.0E-03           1039700202284 
 9.00       9.53        1.120E+00   4.94E-03    5.5E-03           1039700202285 
 9.00       9.53        1.160E+00   5.56E-03    5.5E-03           1039700202286 
 9.00       9.53        1.200E+00   1.04E-02    5.6E-03           1039700202287 
 9.00       9.53        1.240E+00   1.55E-02    5.3E-03           1039700202288 
 9.00       9.53        1.280E+00   2.30E-02    5.4E-03           1039700202289 
 9.00       9.53        1.320E+00   2.15E-02    5.2E-03           1039700202290 
 9.00       9.53        1.360E+00   1.49E-02    5.7E-03           1039700202291 
 9.00       9.53        1.400E+00   1.09E-02    5.9E-03           1039700202292 
 9.00       9.53        1.440E+00   6.33E-03    6.0E-03           1039700202293 
 9.00       9.53        1.480E+00   7.10E-03    5.2E-03           1039700202294 
 9.00       9.53        1.520E+00   2.09E-02    5.3E-03           1039700202295 
 9.00       9.53        1.560E+00   4.06E-02    4.9E-03           1039700202296 
 9.00       9.53        1.600E+00   4.15E-02    4.8E-03           1039700202297 
 9.00       9.53        1.640E+00   4.99E-02    5.5E-03           1039700202298 
 9.00       9.53        1.680E+00   8.66E-02    5.9E-03           1039700202299 
 9.00       9.53        1.720E+00   1.60E-01    6.9E-03           1039700202300 
 9.00       9.53        1.760E+00   2.16E-01    6.5E-03           1039700202301 
 9.00       9.53        1.800E+00   1.99E-01    6.3E-03           1039700202302 
 9.00       9.53        1.850E+00   1.06E-01    4.4E-03           1039700202303 
 9.00       9.53        1.910E+00   3.27E-02    2.9E-03           1039700202304 
 9.00       9.53        1.970E+00   1.75E-02    2.8E-03           1039700202305 
 9.00       9.53        2.030E+00   1.56E-02    2.7E-03           1039700202306 
 9.00       9.53        2.090E+00   1.71E-02    2.5E-03           1039700202307 
 9.00       9.53        2.150E+00   1.91E-02    2.5E-03           1039700202308 
 9.00       9.53        2.210E+00   1.96E-02    2.4E-03           1039700202309 
 9.00       9.53        2.210E+00   1.33E-02    2.3E-03           1039700202310 
 9.00       9.53        2.330E+00   8.67E-03    2.1E-03           1039700202311 
 9.00       9.53        2.390E+00   7.35E-03    2.0E-03           1039700202312 
 9.00       9.53        2.450E+00   5.74E-03    1.9E-03           1039700202313 
 9.00       9.53        2.510E+00   5.44E-03    1.9E-03           1039700202314 
 9.00       9.53        2.510E+00   5.75E-03    1.9E-03           1039700202315 
 9.00       9.53        2.570E+00   4.83E-03    1.9E-03           1039700202316 
 9.00       9.53        2.690E+00   9.32E-03    2.0E-03           1039700202317 
 9.00       9.53        2.750E+00   2.03E-02    2.1E-03           1039700202318 
 9.00       9.53        2.810E+00   2.70E-02    2.0E-03           1039700202319 
 9.00       9.53        2.870E+00   2.37E-02    2.1E-03           1039700202320 
 9.00       9.53        2.930E+00   1.48E-02    1.7E-03           1039700202321 
 9.00       9.53        2.990E+00   8.05E-03    1.6E-03           1039700202322 
 9.00       9.53        3.050E+00   6.54E-03    1.6E-03           1039700202323 
 9.00       9.53        3.110E+00   1.99E-03    1.5E-03           1039700202324 
 9.00       9.53        3.180E+00   1.03E-02    1.5E-03           1039700202325 
 9.00       9.53        3.260E+00   1.12E-02    1.4E-03           1039700202326 
 9.00       9.53        3.340E+00   6.99E-03    1.4E-03           1039700202327 
 9.00       9.53        3.420E+00   3.19E-03    1.3E-03           1039700202328 
 9.00       9.53        3.500E+00   3.00E-03    1.3E-03           1039700202329 
 9.00       9.53        3.580E+00   4.88E-03    1.4E-03           1039700202330 
 9.00       9.53        3.660E+00   3.95E-03    1.3E-03           1039700202331 
 9.00       9.53        3.740E+00   1.02E-03    1.3E-03           1039700202332 
 9.00       9.53        3.820E+00   1.41E-03    1.4E-03           1039700202333 
 9.00       9.53        3.900E+00   2.89E-03    1.4E-03           1039700202334 
 9.00       9.53        3.980E+00   2.08E-03    1.4E-03           1039700202335 
 9.00       9.53        4.006E+00   1.07E-03    1.4E-03           1039700202336 
 9.00       9.53        4.140E+00   1.44E-03    1.4E-03           1039700202337 
 9.00       9.53        4.220E+00   1.74E-03    1.4E-03           1039700202338 
 9.00       9.53        4.300E+00   2.91E-03    1.5E-03           1039700202339 
 9.00       9.53        4.380E+00   6.80E-03    1.5E-03           1039700202340 
 9.00       9.53        4.460E+00   1.10E-02    1.5E-03           1039700202341 
 9.00       9.53        4.540E+00   1.15E-02    1.5E-03           1039700202342 
 9.00       9.53        4.630E+00   7.27E-03    1.4E-03           1039700202343 
 9.00       9.53        4.730E+00   3.91E-03    1.3E-03           1039700202344 
 9.00       9.53        4.930E+00   4.97E-03    1.3E-03           1039700202345 
 9.00       9.53        4.930E+00   6.98E-03    1.3E-03           1039700202346 
 9.00       9.53        5.030E+00   1.05E-02    1.3E-03           1039700202347 
 9.00       9.53        5.130E+00   1.13E-02    1.3E-03           1039700202348 
 9.00       9.53        5.230E+00   6.56E-03    1.1E-03           1039700202349 
 9.00       9.53        5.330E+00   2.87E-03    1.1E-03           1039700202350 
 9.00       9.53        5.430E+00   3.18E-03    1.1E-03           1039700202351 
 9.00       9.53        5.530E+00   3.81E-03    1.1E-03           1039700202352 
 9.00       9.53        5.630E+00   3.55E-03    1.1E-03           1039700202353 
 9.00       9.53        5.730E+00   3.32E-03    1.0E-03           1039700202354 
 9.00       9.53        5.830E+00   2.93E-03    1.1E-03           1039700202355 
 9.00       9.53        5.930E+00   2.66E-03    1.1E-03           1039700202356 
 9.00       9.53        6.030E+00   3.19E-03    1.1E-03           1039700202357 
 9.00       9.53        6.130E+00   3.65E-03    1.1E-03           1039700202358 
 9.00       9.53        6.230E+00   2.85E-03    1.0E-03           1039700202359 
 9.00       9.53        6.330E+00   2.22E-03    1.0E-03           1039700202360 
 9.00       9.53        6.440E+00   3.04E-03    1.1E-03           1039700202361 
 9.00       9.53        6.560E+00   4.11E-03    1.0E-03           1039700202362 
 9.00       9.53        6.680E+00   5.59E-03    9.2E-04           1039700202363 
 9.00       9.53        6.800E+00   1.89E-03    8.8E-04           1039700202364 
 9.00       9.53        6.920E+00   8.00E-03    8.7E-04           1039700202365 
 9.00       9.53        7.040E+00   5.44E-03    7.9E-04           1039700202366 
 9.00       9.53        7.110E+00   3.31E-03    7.2E-04           1039700202367 
 9.00       9.53        7.280E+00   3.20E-03    6.3E-04           1039700202368 
 9.00       9.53        7.400E+00   3.98E-03    6.0E-04           1039700202369 
 9.00       9.53        7.520E+00   3.98E-03    5.8E-04           1039700202370 
 9.00       9.53        7.640E+00   3.01E-03    5.1E-04           1039700202371 
 9.00       9.53        7.760E+00   2.19E-03    4.5E-04           1039700202372 
 9.00       9.53        7.890E+00   2.12E-03    3.9E-04           1039700202373 
 9.00       9.53        8.030E+00   2.19E-03    3.6E-04           1039700202374 
 9.00       9.53        8.170E+00   1.72E-03    3.0E-04           1039700202375 
 9.00       9.53        8.316E+00   1.11E-03    2.5E-04           1039700202376 
 9.00       9.53        8.450E+00   8.88E-04    2.1E-04           1039700202377 
 9.00       9.53        8.590E+00   7.08E-04    1.9E-04           1039700202378 
 9.00       9.53        8.730E+00   5.61E-04    1.4E-04           1039700202379 
 9.00       9.53        8.870E+00   4.96E-04    9.5E-05           1039700202380 
 9.00       9.53        9.010E+00   3.99E-04    8.6E-05           1039700202381 
 9.00       9.53        9.150E+00   2.19E-04    6.9E-05           1039700202382 
 9.00       9.53        9.300E+00   3.77E-05    3.5E-05           1039700202383 
 9.00       9.53        9.460E+00  -2.35E-05    2.3E-05           1039700202384 
 9.00       9.53        9.620E+00   1.92E-06    1.7E-05           1039700202385 
 9.00       9.53        9.780E+00   3.31E-05    1.5E-05           1039700202386 
