ENTRY            11910   19771029                             00001191000000001 
 9.00   -04 5.5    +00 7.631                                      1191000200503 
 9.09   -04 4.9    +00 7.631                                      1191000200504 
 9.20   -04 5.9    +00 7.631                                      1191000200505 
 9.29   -04 6.9    +00 7.631                                      1191000200506 
 9.39   -04 9.3    +00 7.631                                      1191000200507 
 9.49   -04 9.5    +00 7.631                                      1191000200508 
 9.59   -04 8.2    +00 7.631                                      1191000200509 
 9.70   -04 7.4    +00 7.631                                      1191000200510 
 9.81   -04 6.2    +00 7.631                                      1191000200511 
 9.92   -04 6.4    +00 7.631                                      1191000200512 
 1.003  -03 7.6    +00 7.631                                      1191000200513 
 1.014  -03 1.01   +01 7.631                                      1191000200514 
 1.037  -03 9.1    +00 7.631                                      1191000200515 
 1.049  -03 7.7    +00 7.631                                      1191000200516 
 1.061  -03 6.0    +00 7.631                                      1191000200517 
 1.073  -03 6.1    +00 7.631                                      1191000200518 
 1.086  -03 6.0    +00 7.631                                      1191000200519 
 1.098  -03 6.1    +00 7.631                                      1191000200520 
 1.111  -03 6.0    +00 7.631                                      1191000200521 
 1.125  -03 6.6    +00 7.631                                      1191000200522 
 1.138  -03 7.4    +00 7.631                                      1191000200523 
 1.152  -03 8.2    +00 7.631                                      1191000200524 
 1.165  -03 9.4    +00 7.631                                      1191000200525 
 1.180  -03 1.00   +01 7.631                                      1191000200526 
 1.194  -03 9.5    +00 7.631                                      1191000200527 
 1.209  -03 9.0    +00 7.631                                      1191000200528 
 1.224  -03 7.6    +00 7.631                                      1191000200529 
 1.239  -03 7.1    +00 7.631                                      1191000200530 
 1.254  -03 6.7    +00 7.631                                      1191000200531 
 1.270  -03 6.4    +00 7.631                                      1191000200532 
 1.286  -03 6.1    +00 7.631                                      1191000200533 
 1.302  -03 5.5    +00 7.631                                      1191000200534 
 1.319  -03 5.9    +00 7.631                                      1191000200535 
 1.336  -03 6.3    +00 7.631                                      1191000200536 
 1.354  -03 5.7    +00 7.631                                      1191000200537 
 1.372  -03 6.0    +00 7.631                                      1191000200538 
 1.389  -03 6.4    +00 7.631                                      1191000200539 
 1.408  -03 7.1    +00 7.631                                      1191000200540 
 1.427  -03 7.0    +00 7.631                                      1191000200541 
 1.446  -03 8.2    +00 7.631                                      1191000200542 
 1.465  -03 8.9    +00 7.631                                      1191000200543 
 1.485  -03 8.8    +00 7.631                                      1191000200544 
 1.506  -03 8.1    +00 7.631                                      1191000200545 
 1.526  -03 8.1    +00 7.631                                      1191000200546 
 1.548  -03 7.3    +00 7.631                                      1191000200547 
 1.569  -03 8.0    +00 7.631                                      1191000200548 
 1.591  -03 7.0    +00 7.631                                      1191000200549 
 1.614  -03 7.7    +00 7.631                                      1191000200550 
 1.637  -03 6.8    +00 7.631                                      1191000200551 
 1.661  -03 6.0    +00 7.631                                      1191000200552 
 1.685  -03 5.9    +00 7.631                                      1191000200553 
 1.709  -03 6.7    +00 7.631                                      1191000200554 
 1.735  -03 5.9    +00 7.631                                      1191000200555 
 1.760  -03 5.7    +00 7.631                                      1191000200556 
 1.787  -03 6.0    +00 7.631                                      1191000200557 
 1.813  -03 7.5    +00 7.631                                      1191000200558 
 1.841  -03 7.3    +00 7.631                                      1191000200559 
 1.869  -03 6.4    +00 7.631                                      1191000200560 
 1.898  -03 6.4    +00 7.631                                      1191000200561 
 1.927  -03 5.7    +00 7.631                                      1191000200562 
 1.957  -03 5.7    +00 7.631                                      1191000200563 
 1.988  -03 6.3    +00 7.631                                      1191000200564 
 2.020  -03 6.7    +00 7.631                                      1191000200565 
 2.053  -03 8.1    +00 7.631                                      1191000200566 
 2.085  -03 7.9    +00 7.631                                      1191000200567 
 2.190  -03 7.6    +00 7.631                                      1191000200568 
 2.226  -03 6.8    +00 7.631                                      1191000200569 
 2.264  -03 6.3    +00 7.631                                      1191000200570 
 2.302  -03 6.1    +00 7.631                                      1191000200571 
 2.341  -03 6.9    +00 7.631                                      1191000200572 
 2.382  -03 7.7    +00 7.631                                      1191000200573 
 2.423  -03 9.4    +00 7.631                                      1191000200574 
 2.466  -03 9.6    +00 7.631                                      1191000200575 
 2.509  -03 8.7    +00 7.631                                      1191000200576 
 2.554  -03 8.1    +00 7.631                                      1191000200577 
 2.600  -03 8.0    +00 7.631                                      1191000200578 
 2.648  -03 9.0    +00 7.631                                      1191000200579 
 2.696  -03 9.0    +00 7.631                                      1191000200580 
 2.747  -03 8.9    +00 7.631                                      1191000200581 
 2.798  -03 7.9    +00 7.631                                      1191000200582 
 2.850  -03 6.7    +00 7.631                                      1191000200583 
 2.905  -03 6.8    +00 7.631                                      1191000200584 
 2.961  -03 6.8    +00 7.631                                      1191000200585 
 3.018  -03 7.0    +00 7.631                                      1191000200586 
 3.078  -03 6.7    +00 7.631                                      1191000200587 
 3.139  -03 6.7    +00 7.631                                      1191000200588 
 3.201  -03 5.9    +00 7.631                                      1191000200589 
 3.266  -03 6.3    +00 7.631                                      1191000200590 
 3.333  -03 6.2    +00 7.631                                      1191000200591 
 3.402  -03 7.0    +00 7.631                                      1191000200592 
 3.473  -03 7.3    +00 7.631                                      1191000200593 
 3.546  -03 7.5    +00 7.631                                      1191000200594 
 3.621  -03 6.6    +00 7.631                                      1191000200595 
 3.699  -03 7.3    +00 7.631                                      1191000200596 
 3.780  -03 6.6    +00 7.631                                      1191000200597 
 3.863  -03 7.4    +00 7.631                                      1191000200598 
 3.949  -03 7.5    +00 7.631                                      1191000200599 
 4.038  -03 7.6    +00 7.631                                      1191000200600 
 4.130  -03 7.5    +00 7.631                                      1191000200601 
 4.225  -03 7.0    +00 7.631                                      1191000200602 
 4.323  -03 6.6    +00 7.631                                      1191000200603 
 4.425  -03 6.3    +00 7.631                                      1191000200604 
 4.530  -03 6.3    +00 7.631                                      1191000200605 
 4.640  -03 6.9    +00 7.631                                      1191000200606 
 4.753  -03 7.3    +00 7.631                                      1191000200607 
 5.118  -03 6.9    +00 7.631                                      1191000200608 
 5.250  -03 6.9    +00 7.631                                      1191000200609 
 5.387  -03 6.9    +00 7.631                                      1191000200610 
 5.529  -03 6.6    +00 7.631                                      1191000200611 
 5.677  -03 6.9    +00 7.631                                      1191000200612 
 5.830  -03 7.1    +00 7.631                                      1191000200613 
 5.990  -03 7.4    +00 7.631                                      1191000200614 
 6.156  -03 8.6    +00 7.631                                      1191000200615 
 6.330  -03 8.0    +00 7.631                                      1191000200616 
 6.511  -03 7.9    +00 7.631                                      1191000200617 
 6.700  -03 7.0    +00 7.631                                      1191000200618 
 6.898  -03 7.5    +00 7.631                                      1191000200619 
 7.103  -03 7.3    +00 7.631                                      1191000200620 
 7.319  -03 6.4    +00 7.631                                      1191000200621 
 7.545  -03 6.9    +00 7.631                                      1191000200622 
 7.781  -03 7.3    +00 7.631                                      1191000200623 
 8.028  -03 7.4    +00 7.631                                      1191000200624 
 8.288  -03 6.7    +00 7.631                                      1191000200625 
 8.560  -03 6.7    +00 7.631                                      1191000200626 
 8.846  -03 7.4    +00 7.631                                      1191000200627 
 9.146  -03 7.6    +00 7.631                                      1191000200628 
 9.462  -03 7.4    +00 7.631                                      1191000200629 
 9.795  -03 7.3    +00 7.631                                      1191000200630 
 1.0145 -02 6.9    +00 7.631                                      1191000200631 
 1.0515 -02 6.8    +00 7.631                                      1191000200632 
 1.0905 -02 6.8    +00 7.631                                      1191000200633 
 1.1317 -02 7.0    +00 7.631                                      1191000200634 
 1.1753 -02 6.7    +00 7.631                                      1191000200635 
 1.2215 -02 7.5    +00 7.631                                      1191000200636 
 1.2704 -02 7.6    +00 7.631                                      1191000200637 
 1.3224 -02 7.4    +00 7.631                                      1191000200638 
 1.3776 -02 7.5    +00 7.631                                      1191000200639 
 1.4363 -02 7.3    +00 7.631                                      1191000200640 
 1.4989 -02 6.9    +00 7.631                                      1191000200641 
 1.5657 -02 7.7    +00 7.631                                      1191000200642 
 1.6370 -02 6.9    +00 7.631                                      1191000200643 
 1.7133 -02 7.4    +00 7.631                                      1191000200644 
 1.7950 -02 7.0    +00 7.631                                      1191000200645 
 1.8828 -02 7.1    +00 7.631                                      1191000200646 
 1.9772 -02 6.9    +00 7.631                                      1191000200647 
ENDDATA            636          0                                 1191000200648 
ENDSUBENT          647          0                                 1191000299999 
SUBENT        11910003   19771029                             00001191000300001 
BIB                  2          6                                 1191000300002 
REACTION  1(41-NB-93(N,0),,EN)                                    1191000300003 
          2(41-NB-93(N,TOT),,SIG,,RES)                            1191000300004 
          3(41-NB-93(N,TOT),,WID)                                 1191000300005 
          4(41-NB-93(N,G),,WID)                                   1191000300006 
          5(41-NB-93(N,EL),,WID,,2G)                              1191000300007 
ASSUMED    (ASSUM,41-NB-93(N,G),,WID)                             1191000300008 
ENDBIB               6          0                                 1191000300009 
NOCOMMON             0          0                                 1191000300010 
DATA                10         13                                 1191000300011 
DATA      1DATA      2DATA-ERR  2DATA      3DATA-ERR  3DATA      41191000300012 
DATA-ERR  4DATA      5DATA-ERR  5ASSUM                            1191000300013 
EV         B          B          MILLI-EV   MILLI-EV   MILLI-EV   1191000300014 
MILLI-EV   MILLI-EV   MILLI-EV   MILLI-EV                         1191000300015 
 35.9       25.9       7.         206.       51.        205.      1191000300016 
 51.         0.15      0.01                                       1191000300017 
 42.2       10.7       3.         256.       84.        256.      1191000300018 
 84.         0.13      0.01                                       1191000300019 
 94.3       21.8       6.         220.       46.                  1191000300020 
             0.35      0.03       220.                            1191000300021 
106.        21.5       6.         220.       46.                  1191000300022 
             0.39      0.04       220.                            1191000300023 
119.       137.       50.         223.       46.                  1191000300024 
             2.8       0.5        220.                            1191000300025 
194.       810.       300.        250.       48.                  1191000300026 
            30.2       6.         220.                            1191000300027 
244.        39.         9.        222.       46.                  1191000300028 
             1.64      0.3        220.                            1191000300029 
320.        34.        10.        222.       46.                  1191000300030 
             1.85      0.4        220.                            1191000300031 
336.       350.       100.        242.       41.                  1191000300032 
            21.9       3.7        220.                            1191000300033 
381.         1.115 +03215.        327.       38.                  1191000300034 
           107.       14.         220.                            1191000300035 
462.        97.        37.        228.       46.                  1191000300036 
             7.8       2.3        220.                            1191000300037 
503.        85.        31.        227.       46.                  1191000300038 
             7.5       2.2        220.                            1191000300039 
744.       925.       128.        460.       38.                  1191000300040 
           240.       27.         220.                            1191000300041 
ENDDATA             30          0                                 1191000300042 
ENDSUBENT           41          0                                 1191000399999 
ENDENTRY             3          0                                 1191099999999 
