ENTRY            10161   20001214                             00001016100000001 
SUBENT        10161001   20001214                             00001016100100001 
BIB                 12         21                                 1016100100002 
INSTITUTE  (1USAANL,1USAOHO)                                      1016100100003 
REFERENCE  (J,PR/C,4,380,197108)                                  1016100100004 
AUTHOR     (R.O.LANE,S.L.HAUSLADEN,J.E.MONAHAN,A.J.ELWYN,         1016100100005 
           F.P.MOORING,A.LANGSDORF JR)                            1016100100006 
TITLE      11B States Observed in the Scattering of Neutrons      1016100100007 
            from 10B and in the 10B(n,alpha)7Li Reaction.         1016100100008 
FACILITY   (VDG,1USAANL)                                          1016100100009 
INC-SOURCE (P-LI7) Partially polarized 7Li(p,n) source.           1016100100010 
SAMPLE     Enriched boron powder (95% 10B).                       1016100100011 
DETECTOR   (PROPC) BF3 counters                                   1016100100012 
CORRECTION Corrected for:                                         1016100100013 
           . multiple scattering,                                 1016100100014 
           . second neutron group from 7Li(p,n),                  1016100100015 
           . 11B content in sample.                               1016100100016 
ERR-ANALYS (DATA-ERR) No information                              1016100100017 
STATUS     (APRVD) Approved by author.                            1016100100018 
           Tabulated data received from R. Lane, April 1967.      1016100100019 
HISTORY    (19740606C)                                            1016100100020 
           (19810710A) BIB corrections. Converted to REACTION     1016100100021 
            formalism. SAN 10161004 added.                        1016100100022 
           (20001214A) Converted to new date formats, lower case. 1016100100023 
ENDBIB              21          0                                 1016100100024 
NOCOMMON             0          0                                 1016100100025 
ENDSUBENT           24          0                                 1016100199999 
SUBENT        10161002   20001214                             00001016100200001 
BIB                  1          1                                 1016100200002 
REACTION   (5-B-10(N,EL)5-B-10,,DA,,LEG)                          1016100200003 
ENDBIB               1          0                                 1016100200004 
NOCOMMON             0          0                                 1016100200005 
DATA                 4        256                                 1016100200006 
EN         NUMBER-CM  DATA-CM    DATA-ERR                         1016100200007 
MEV        NO-DIM     B/SR       B/SR                             1016100200008 
 0.450      95.        0.287      0.002                           1016100400092 
 0.450     129.        0.268      0.002                           1016100400093 
 0.450     161.        0.245      0.003                           1016100400094 
 0.475      24.        0.341      0.002                           1016100400095 
 0.475      59.        0.306      0.002                           1016100400096 
 0.475      95.        0.279      0.002                           1016100400097 
 0.475     129.        0.259      0.002                           1016100400098 
 0.475     161.        0.231      0.003                           1016100400099 
 0.500      22.        0.354      0.002                           1016100400100 
 0.500      24.        0.331      0.002                           1016100400101 
 0.500      57.        0.323      0.002                           1016100400102 
 0.500      59.        0.302      0.002                           1016100400103 
 0.500      91.        0.284      0.002                           1016100400104 
 0.500      95.        0.245      0.002                           1016100400105 
 0.500     122.        0.253      0.002                           1016100400106 
 0.500     129.        0.242      0.002                           1016100400107 
 0.500     153.        0.248      0.002                           1016100400108 
 0.500     161.        0.226                                      1016100400109 
 0.550      22.        0.338      0.002                           1016100400110 
 0.550      57.        0.309      0.002                           1016100400111 
 0.550      91.        0.278      0.002                           1016100400112 
 0.550     122.        0.247      0.002                           1016100400113 
 0.550     153.        0.239      0.002                           1016100400114 
 0.600      22.        0.324      0.002                           1016100400115 
 0.600      57.        0.291      0.002                           1016100400116 
 0.600      91.        0.264      0.002                           1016100400117 
 0.600     122.        0.233      0.002                           1016100400118 
 0.600     153.        0.228      0.002                           1016100400119 
 0.650      22.        0.314      0.003                           1016100400120 
 0.650      57.        0.287      0.002                           1016100400121 
 0.650      91.        0.263      0.002                           1016100400122 
 0.650     122.        0.230      0.002                           1016100400123 
 0.650     153.        0.225      0.002                           1016100400124 
 0.700      22.        0.305      0.003                           1016100400125 
 0.700      57.        0.278      0.002                           1016100400126 
 0.700      91.        0.255      0.002                           1016100400127 
 0.700     122.        0.230      0.002                           1016100400128 
 0.700     153.        0.225      0.002                           1016100400129 
 0.750      22.        0.274      0.003                           1016100400130 
 0.750      57.        0.252      0.002                           1016100400131 
 0.750      91.        0.231      0.002                           1016100400132 
 0.750     122.        0.215      0.002                           1016100400133 
 0.750     153.        0.204      0.002                           1016100400134 
 0.800      22.        0.264      0.002                           1016100400135 
 0.800      57.        0.241      0.002                           1016100400136 
 0.800      91.        0.221      0.002                           1016100400137 
 0.800     122.        0.207      0.002                           1016100400138 
 0.800     153.        0.206      0.002                           1016100400139 
 0.850      22.        0.256      0.002                           1016100400140 
 0.850      57.        0.234      0.002                           1016100400141 
 0.850      91.        0.210      0.002                           1016100400142 
 0.850     122.        0.193      0.002                           1016100400143 
 0.850     153.        0.196      0.002                           1016100400144 
 0.900      22.        0.247      0.002                           1016100400145 
 0.900      57.        0.223      0.002                           1016100400146 
 0.900      91.        0.195      0.002                           1016100400147 
 0.900     122.        0.182      0.002                           1016100400148 
 0.900     153.        0.188      0.002                           1016100400149 
 0.950      22.        0.234      0.002                           1016100400150 
 0.950      57.        0.215      0.002                           1016100400151 
 0.950      91.        0.185      0.002                           1016100400152 
 0.950     122.        0.173      0.002                           1016100400153 
 0.950     153.        0.176      0.002                           1016100400154 
 1.000      22.        0.226      0.002                           1016100400155 
 1.000      57.        0.206      0.002                           1016100400156 
 1.000      91.        0.175      0.001                           1016100400157 
 1.000     122.        0.160      0.001                           1016100400158 
 1.000     153.        0.177      0.002                           1016100400159 
 1.030      22.        0.219      0.002                           1016100400160 
 1.030      57.        0.202      0.001                           1016100400161 
 1.030      91.        0.172      0.001                           1016100400162 
 1.030     122.        0.156      0.001                           1016100400163 
 1.030     153.        0.166      0.002                           1016100400164 
 1.060      22.        0.218      0.002                           1016100400165 
 1.060      57.        0.198      0.001                           1016100400166 
 1.060      91.        0.167      0.001                           1016100400167 
 1.060     122.        0.154      0.001                           1016100400168 
 1.060     153.        0.162      0.002                           1016100400169 
 1.090      22.        0.218      0.002                           1016100400170 
 1.090      57.        0.189      0.001                           1016100400171 
 1.090      75.        0.174      0.001                           1016100400172 
 1.090     122.        0.153      0.001                           1016100400173 
 1.090     153.        0.163      0.002                           1016100400174 
 1.120      22.        0.209      0.002                           1016100400175 
 1.120      57.        0.184      0.001                           1016100400176 
 1.120      75.        0.169      0.001                           1016100400177 
 1.120     122.        0.151      0.001                           1016100400178 
 1.120     153.        0.161      0.002                           1016100400179 
 1.150      22.        0.213      0.002                           1016100400180 
 1.150      57.        0.187      0.001                           1016100400181 
 1.150      75.        0.166      0.001                           1016100400182 
 1.150     122.        0.152      0.001                           1016100400183 
 1.150     153.        0.162      0.002                           1016100400184 
 1.180      22.        0.210      0.003                           1016100400185 
 1.180      57.        0.182      0.002                           1016100400186 
 1.180      75.        0.161      0.002                           1016100400187 
 1.180     122.        0.146      0.002                           1016100400188 
 1.180     153.        0.167      0.002                           1016100400189 
 1.210      22.        0.213      0.002                           1016100400190 
 1.210      57.        0.177      0.001                           1016100400191 
 1.210      75.        0.161      0.001                           1016100400192 
 1.210     122.        0.144      0.001                           1016100400193 
 1.210     153.        0.164      0.002                           1016100400194 
 1.240      22.        0.219      0.002                           1016100400195 
 1.240      57.        0.183      0.002                           1016100400196 
 1.240      75.        0.160      0.002                           1016100400197 
 1.240     122.        0.147      0.002                           1016100400198 
 1.240     153.        0.172      0.002                           1016100400199 
 1.270      22.        0.199      0.002                           1016100400200 
 1.270      57.        0.176      0.002                           1016100400201 
 1.270      75.        0.154      0.001                           1016100400202 
 1.270     122.        0.141      0.002                           1016100400203 
 1.270     153.        0.168      0.002                           1016100400204 
 1.280      22.        0.216      0.002                           1016100400205 
 1.280      57.        0.174      0.002                           1016100400206 
 1.280      75.        0.154      0.002                           1016100400207 
 1.280     122.        0.141      0.002                           1016100400208 
 1.280     153.        0.167      0.002                           1016100400209 
 1.300      22.        0.217      0.002                           1016100400210 
 1.300      57.        0.175      0.002                           1016100400211 
 1.300      75.        0.152      0.002                           1016100400212 
 1.300     122.        0.140      0.002                           1016100400213 
 1.300     153.        0.164      0.002                           1016100400214 
 1.330      22.        0.205      0.002                           1016100400215 
 1.330      57.        0.167      0.002                           1016100400216 
 1.330      75.        0.148      0.002                           1016100400217 
 1.330     122.        0.134      0.002                           1016100400218 
 1.330     153.        0.150      0.002                           1016100400219 
 1.360      22.        0.201      0.002                           1016100400220 
 1.360      57.        0.167      0.002                           1016100400221 
 1.360      75.        0.146      0.001                           1016100400222 
 1.360     122.        0.131      0.002                           1016100400223 
 1.360     153.        0.147      0.002                           1016100400224 
 1.400      22.        0.192      0.002                           1016100400225 
 1.400      57.        0.162      0.002                           1016100400226 
 1.400      75.        0.141      0.001                           1016100400227 
 1.400     122.        0.125      0.001                           1016100400228 
 1.400     153.        0.134      0.002                           1016100400229 
 1.450      22.        0.177      0.002                           1016100400230 
 1.450      57.        0.156      0.002                           1016100400231 
 1.450      91.        0.124      0.001                           1016100400232 
 1.450     122.        0.118      0.001                           1016100400233 
 1.450     153.        0.135      0.002                           1016100400234 
 1.500      22.        0.178      0.002                           1016100400235 
 1.500      57.        0.148      0.001                           1016100400236 
 1.500      91.        0.123      0.001                           1016100400237 
 1.500     122.        0.113      0.001                           1016100400238 
 1.500     153.        0.130      0.002                           1016100400239 
 1.550      22.        0.168      0.002                           1016100400240 
 1.550      57.        0.148      0.001                           1016100400241 
 1.550      91.        0.123      0.001                           1016100400242 
 1.550     122.        0.114      0.001                           1016100400243 
 1.550     153.        0.130      0.002                           1016100400244 
 1.600      22.        0.180      0.002                           1016100400245 
 1.600      57.        0.151      0.001                           1016100400246 
 1.600      91.        0.117      0.001                           1016100400247 
 1.600     122.        0.107      0.001                           1016100400248 
 1.600     153.        0.125      0.002                           1016100400249 
 1.650      22.        0.193      0.002                           1016100400250 
 1.650      57.        0.156      0.001                           1016100400251 
 1.650      91.        0.120      0.001                           1016100400252 
 1.650     122.        0.106      0.001                           1016100400253 
 1.650     153.        0.122      0.002                           1016100400254 
 1.700      22.        0.224      0.002                           1016100400255 
 1.700      57.        0.169      0.002                           1016100400256 
 1.700      91.        0.118      0.001                           1016100400257 
 1.700     122.        0.097      0.001                           1016100400258 
 1.700     153.        0.113      0.002                           1016100400259 
 1.760      22.        0.236      0.003                           1016100400260 
 1.760      57.        0.175      0.002                           1016100400261 
 1.760      91.        0.109      0.001                           1016100400262 
 1.760     122.        0.087      0.001                           1016100400263 
 1.760     153.        0.117      0.002                           1016100400264 
 1.780      22.        0.240      0.003                           1016100400265 
 1.780      57.        0.175      0.002                           1016100400266 
 1.780      91.        0.108      0.001                           1016100400267 
 1.780     122.        0.089      0.001                           1016100400268 
 1.780     153.        0.117      0.002                           1016100400269 
 1.800      22.        0.243      0.003                           1016100400270 
 1.800      57.        0.176      0.002                           1016100400271 
 1.800      91.        0.104      0.001                           1016100400272 
 1.800     122.        0.087      0.001                           1016100400273 
 1.800     153.        0.124      0.002                           1016100400274 
 1.840      22.        0.255      0.003                           1016100400275 
 1.840      57.        0.170      0.002                           1016100400276 
 1.840      91.        0.101      0.001                           1016100400277 
 1.840     122.        0.088      0.001                           1016100400278 
 1.840     153.        0.137      0.002                           1016100400279 
 1.880      22.        0.236      0.003                           1016100400280 
 1.880      57.        0.162      0.002                           1016100400281 
 1.880      91.        0.095      0.001                           1016100400282 
 1.880     122.        0.088      0.001                           1016100400283 
 1.880     153.        0.142      0.002                           1016100400284 
 1.920      22.        0.240      0.002                           1016100400285 
 1.920      57.        0.164      0.001                           1016100400286 
 1.920      91.        0.096      0.001                           1016100400287 
 1.920     122.        0.095      0.001                           1016100400288 
 1.920     153.        0.149      0.002                           1016100400289 
 1.960      22.        0.229      0.002                           1016100400290 
 1.960      57.        0.158      0.001                           1016100400291 
 1.960      91.        0.096      0.001                           1016100400292 
 1.960     122.        0.089      0.001                           1016100400293 
 1.960     153.        0.147      0.002                           1016100400294 
 2.000      22.        0.236      0.002                           1016100400295 
 2.000      57.        0.159      0.001                           1016100400296 
 2.000      91.        0.098      0.001                           1016100400297 
 2.000     122.        0.097      0.001                           1016100400298 
 2.000     153.        0.152      0.002                           1016100400299 
 2.040      22.        0.197      0.002                           1016100400300 
 2.040      57.        0.139      0.001                           1016100400301 
 2.040      91.        0.083      0.001                           1016100400302 
 2.040     122.        0.085      0.001                           1016100400303 
 2.040     153.        0.131      0.002                           1016100400304 
 2.080      22.        0.195      0.002                           1016100400305 
 2.080      57.        0.139      0.001                           1016100400306 
 2.080      91.        0.082      0.001                           1016100400307 
 2.080     122.        0.083      0.001                           1016100400308 
 2.080     153.        0.129      0.002                           1016100400309 
 2.120      22.        0.205      0.002                           1016100400310 
 2.120      57.        0.146      0.001                           1016100400311 
 2.120      91.        0.087      0.001                           1016100400312 
 2.120     122.        0.091      0.001                           1016100400313 
 2.120     153.        0.142      0.002                           1016100400314 
 2.160      22.        0.196      0.002                           1016100400315 
 2.160      57.        0.141      0.001                           1016100400316 
 2.160      91.        0.085      0.001                           1016100400317 
 2.160     122.        0.084      0.001                           1016100400318 
 2.160     153.        0.138      0.002                           1016100400319 
 2.220      22.        0.193      0.002                           1016100400320 
 2.220      57.        0.141      0.001                           1016100400321 
 2.220      91.        0.086      0.001                           1016100400322 
 2.220     122.        0.085      0.001                           1016100400323 
 2.220     153.        0.143      0.002                           1016100400324 
 2.240      22.        0.193      0.002                           1016100400325 
 2.240      57.        0.130      0.001                           1016100400326 
 2.240      91.        0.083      0.001                           1016100400327 
 2.240     122.        0.085      0.001                           1016100400328 
 2.240     153.        0.142      0.002                           1016100400329 
ENDDATA            322          0                                 1016100400330 
ENDSUBENT          329          0                                 1016100499999 
ENDENTRY             4          0                                 1016199999999 
