ENTRY            10976   20030529                             00001097600000001 
SUBENT        10976001   20030529                             00001097600100001 
BIB                 12         29                                 1097600100002 
INSTITUTE  (1USAORL)                                              1097600100003 
REFERENCE  (J,NSE,61,337,197611)                                  1097600100004 
           (R,ORNL-TM-5241,197602)                                1097600100005 
AUTHOR     (G.L.Morgan,F.G.Perey)                                 1097600100006 
TITLE      Cross sections for the Al(n,xn) and Al(n,x-gamma)      1097600100007 
            reactions between 1 and 20 MeV                        1097600100008 
FACILITY   (LINAC) Oak Ridge Electron Linear Accelerator          1097600100009 
SAMPLE     1132-grams of aluminum, better than 99% pure, shaped   1097600100010 
            in annular ring, 25-cm outer diameter, 15-cm inner    1097600100011 
            diameter, 1.3-cm thick.                               1097600100012 
METHOD     (TOF) Time of flight used to determine incident neutron1097600100013 
            energy and flux. Sample and shadow bar were removed   1097600100014 
            for this measurement. Sample placed 37.7-meters from  1097600100015 
            neutron source. Pulse shape discrimination used to    1097600100016 
            separate neutron and gamma events. Background         1097600100017 
            measurements made with sample removed.                1097600100018 
DETECTOR   (SCIN) NE-213 scintillator with shadow bar placed on   1097600100019 
            samples ring axis.                                    1097600100020 
           Plastic scintillator placed on edge of incident neutron1097600100021 
            beam 30-meters from source for normalization of data. 1097600100022 
CORRECTION Data corrected only for gamma-ray self-absorption.     1097600100023 
ERR-ANALYS (ERR-S) Statistical errors, which include contributions1097600100024 
            due to background.                                    1097600100025 
           Uncertainty due to overall normalization about 10%.    1097600100026 
STATUS     (APRVD) Approved by G.L.Morgan, 1982/3/12.             1097600100027 
HISTORY    (19810908C)                                            1097600100028 
           (19830330U) Reference corrected.                       1097600100029 
           (20030529A) Reactions corrected. Converted to new date 1097600100030 
                       formats, lower case.                       1097600100031 
ENDBIB              29          0                                 1097600100032 
COMMON               1          3                                 1097600100033 
ANG                                                               1097600100034 
ADEG                                                              1097600100035 
 127.                                                             1097600100036 
ENDCOMMON            3          0                                 1097600100037 
ENDSUBENT           36          0                                 1097600199999 
SUBENT        10976002   20030529                             00001097600200001 
BIB                  1          1                                 1097600200002 
REACTION   (13-AL-27(N,X)0-NN-1,,DA/DE)                           1097600200003 
ENDBIB               1          0                                 1097600200004 
NOCOMMON             0          0                                 1097600200005 
DATA                 5        542                                 1097600200006 
EN-MIN     EN-MAX     E          DATA       ERR-S                 1097600200007 
  4.00       4.49      4.315       0.22      0.09                 1097600300300 
  4.00       4.49      4.445       0.09      0.07                 1097600300301 
  4.00       4.49      4.575       0.01      0.05                 1097600300302 
  4.00       4.49      4.705      -0.01      0.05                 1097600300303 
  4.00       4.49      4.835      -0.01      0.04                 1097600300304 
  4.49       4.99      0.760      33.71      7.48                 1097600300305 
  4.49       4.99      0.800      49.95      2.80                 1097600300306 
  4.49       4.99      0.840      58.61      1.78                 1097600300307 
  4.49       4.99      0.880      65.19      1.62                 1097600300308 
  4.49       4.99      0.920      75.98      1.62                 1097600300309 
  4.49       4.99      0.960      87.30      1.60                 1097600300310 
  4.49       4.99      1.000      89.66      1.54                 1097600300311 
  4.49       4.99      1.040      78.92      1.46                 1097600300312 
  4.49       4.99      1.080      60.28      1.39                 1097600300313 
  4.49       4.99      1.125      39.52      1.27                 1097600300314 
  4.49       4.99      1.175      23.02      1.19                 1097600300315 
  4.49       4.99      1.225      12.67      1.20                 1097600300316 
  4.49       4.99      1.275       6.30      1.19                 1097600300317 
  4.49       4.99      1.325       3.75      1.14                 1097600300318 
  4.49       4.99      1.375       3.95      1.14                 1097600300319 
  4.49       4.99      1.425       5.12      1.19                 1097600300320 
  4.49       4.99      1.475       6.22      1.22                 1097600300321 
  4.49       4.99      1.525       7.95      1.18                 1097600300322 
  4.49       4.99      1.575      11.03      1.15                 1097600300323 
  4.49       4.99      1.640      16.43      1.16                 1097600300324 
  4.49       4.99      1.720      20.46      1.19                 1097600300325 
  4.49       4.99      1.800      18.10      1.20                 1097600300326 
  4.49       4.99      1.880      13.19      1.18                 1097600300327 
  4.49       4.99      1.960      14.00      1.23                 1097600300328 
  4.49       4.99      2.040      24.31      1.20                 1097600300329 
  4.49       4.99      2.120      37.83      1.21                 1097600300330 
  4.49       4.99      2.200      43.82      1.19                 1097600300331 
  4.49       4.99      2.280      38.56      1.15                 1097600300332 
  4.49       4.99      2.360      27.42      1.07                 1097600300333 
  4.49       4.99      2.450      16.38      0.98                 1097600300334 
  4.49       4.99      2.550      10.41      0.90                 1097600300335 
  4.49       4.99      2.650      11.23      0.89                 1097600300336 
  4.49       4.99      2.750      18.20      0.89                 1097600300337 
  4.49       4.99      2.850      27.80      0.87                 1097600300338 
  4.49       4.99      2.950      33.15      0.87                 1097600300339 
  4.49       4.99      3.050      30.47      0.80                 1097600300340 
  4.49       4.99      3.150      22.30      0.71                 1097600300341 
  4.49       4.99      3.250      13.89      0.61                 1097600300342 
  4.49       4.99      3.350       8.13      0.52                 1097600300343 
  4.49       4.99      3.450       4.90      0.45                 1097600300344 
  4.49       4.99      3.550       3.09      0.40                 1097600300345 
  4.49       4.99      3.665       1.97      0.37                 1097600300346 
  4.49       4.99      3.795       1.67      0.35                 1097600300347 
  4.49       4.99      3.925       2.08      0.33                 1097600300348 
  4.49       4.99      4.055       2.53      0.30                 1097600300349 
  4.49       4.99      4.185       2.54      0.25                 1097600300350 
  4.49       4.99      4.315       2.12      0.22                 1097600300351 
  4.49       4.99      4.445       1.51      0.20                 1097600300352 
  4.49       4.99      4.575       0.95      0.16                 1097600300353 
  4.49       4.99      4.705       0.53      0.11                 1097600300354 
  4.49       4.99      4.835       0.26      0.08                 1097600300355 
  4.49       4.99      4.985       0.11      0.06                 1097600300356 
  4.49       4.99      5.155       0.02      0.05                 1097600300357 
  4.49       4.99      5.325      -0.00      0.04                 1097600300358 
  4.99       6.01      0.760      32.70      7.15                 1097600300359 
  4.99       6.01      0.800      47.03      2.52                 1097600300360 
  4.99       6.01      0.840      56.15      1.45                 1097600300361 
  4.99       6.01      0.880      65.37      1.30                 1097600300362 
  4.99       6.01      0.920      78.26      1.32                 1097600300363 
  4.99       6.01      0.960      90.23      1.28                 1097600300364 
  4.99       6.01      1.000      92.16      1.26                 1097600300365 
  4.99       6.01      1.040      80.50      1.19                 1097600300366 
  4.99       6.01      1.080      60.73      1.12                 1097600300367 
  4.99       6.01      1.125      38.88      1.06                 1097600300368 
  4.99       6.01      1.175      21.63      1.01                 1097600300369 
  4.99       6.01      1.225      11.20      1.04                 1097600300370 
  4.99       6.01      1.275       5.73      1.07                 1097600300371 
  4.99       6.01      1.325       4.58      0.99                 1097600300372 
  4.99       6.01      1.375       6.21      0.97                 1097600300373 
  4.99       6.01      1.425       8.59      1.03                 1097600300374 
  4.99       6.01      1.475      10.70      1.05                 1097600300375 
  4.99       6.01      1.525      12.99      1.01                 1097600300376 
  4.99       6.01      1.575      16.42      0.98                 1097600300377 
  4.99       6.01      1.640      22.21      1.00                 1097600300378 
  4.99       6.01      1.720      26.02      1.00                 1097600300379 
  4.99       6.01      1.800      22.49      1.02                 1097600300380 
  4.99       6.01      1.880      17.22      0.98                 1097600300381 
  4.99       6.01      1.960      17.94      1.05                 1097600300382 
  4.99       6.01      2.040      26.98      0.99                 1097600300383 
  4.99       6.01      2.120      40.08      1.00                 1097600300384 
  4.99       6.01      2.200      48.53      1.00                 1097600300385 
  4.99       6.01      2.280      46.00      0.95                 1097600300386 
  4.99       6.01      2.360      34.89      0.89                 1097600300387 
  4.99       6.01      2.450      21.74      0.82                 1097600300388 
  4.99       6.01      2.550      14.49      0.75                 1097600300389 
  4.99       6.01      2.650      14.80      0.74                 1097600300390 
  4.99       6.01      2.750      19.43      0.73                 1097600300391 
  4.99       6.01      2.850      25.48      0.71                 1097600300392 
  4.99       6.01      2.950      29.02      0.71                 1097600300393 
  4.99       6.01      3.050      27.34      0.69                 1097600300394 
  4.99       6.01      3.150      21.44      0.64                 1097600300395 
  4.99       6.01      3.250      14.86      0.60                 1097600300396 
  4.99       6.01      3.350       9.97      0.57                 1097600300397 
  4.99       6.01      3.450       7.05      0.53                 1097600300398 
  4.99       6.01      3.550       5.30      0.51                 1097600300399 
  4.99       6.01      3.665       4.16      0.51                 1097600300400 
  4.99       6.01      3.795       4.03      0.48                 1097600300401 
  4.99       6.01      3.925       5.00      0.49                 1097600300402 
  4.99       6.01      4.055       6.26      0.50                 1097600300403 
  4.99       6.01      4.185       7.00      0.50                 1097600300404 
  4.99       6.01      4.315       7.08      0.49                 1097600300405 
  4.99       6.01      4.445       6.65      0.48                 1097600300406 
  4.99       6.01      4.575       5.84      0.43                 1097600300407 
  4.99       6.01      4.705       4.75      0.39                 1097600300408 
  4.99       6.01      4.835       3.50      0.34                 1097600300409 
  4.99       6.01      4.985       2.20      0.30                 1097600300410 
  4.99       6.01      5.155       1.22      0.24                 1097600300411 
  4.99       6.01      5.325       0.78      0.20                 1097600300412 
  4.99       6.01      5.495       0.65      0.17                 1097600300413 
  4.99       6.01      5.665       0.55      0.15                 1097600300414 
  4.99       6.01      5.835       0.43      0.12                 1097600300415 
  4.99       6.01      6.005       0.29      0.10                 1097600300416 
  4.99       6.01      6.175       0.15      0.07                 1097600300417 
  4.99       6.01      6.345       0.05      0.06                 1097600300418 
  4.99       6.01      6.515      -0.00      0.05                 1097600300419 
  6.01       7.01      0.760      32.43      7.96                 1097600300420 
  6.01       7.01      0.800      47.71      2.83                 1097600300421 
  6.01       7.01      0.840      57.55      1.65                 1097600300422 
  6.01       7.01      0.880      67.37      1.49                 1097600300423 
  6.01       7.01      0.920      81.59      1.51                 1097600300424 
  6.01       7.01      0.960      94.86      1.47                 1097600300425 
  6.01       7.01      1.000      97.49      1.45                 1097600300426 
  6.01       7.01      1.040      86.21      1.38                 1097600300427 
  6.01       7.01      1.080      66.53      1.32                 1097600300428 
  6.01       7.01      1.125      43.81      1.26                 1097600300429 
  6.01       7.01      1.175      24.84      1.21                 1097600300430 
  6.01       7.01      1.225      13.49      1.25                 1097600300431 
  6.01       7.01      1.275       8.06      1.28                 1097600300432 
  6.01       7.01      1.325       6.43      1.20                 1097600300433 
  6.01       7.01      1.375       6.55      1.16                 1097600300434 
  6.01       7.01      1.425       7.83      1.24                 1097600300435 
  6.01       7.01      1.475      10.56      1.26                 1097600300436 
  6.01       7.01      1.525      14.52      1.21                 1097600300437 
  6.01       7.01      1.575      18.80      1.19                 1097600300438 
  6.01       7.01      1.640      22.90      1.19                 1097600300439 
  6.01       7.01      1.720      23.37      1.19                 1097600300440 
  6.01       7.01      1.800      19.80      1.21                 1097600300441 
  6.01       7.01      1.880      17.13      1.18                 1097600300442 
  6.01       7.01      1.960      20.35      1.27                 1097600300443 
  6.01       7.01      2.040      30.57      1.21                 1097600300444 
  6.01       7.01      2.120      43.35      1.23                 1097600300445 
  6.01       7.01      2.200      51.04      1.21                 1097600300446 
  6.01       7.01      2.280      48.81      1.18                 1097600300447 
  6.01       7.01      2.360      39.12      1.13                 1097600300448 
  6.01       7.01      2.450      27.59      1.06                 1097600300449 
  6.01       7.01      2.550      21.00      0.98                 1097600300450 
  6.01       7.01      2.650      20.84      0.97                 1097600300451 
  6.01       7.01      2.750      24.99      0.94                 1097600300452 
  6.01       7.01      2.850      31.60      0.92                 1097600300453 
  6.01       7.01      2.950      36.54      0.92                 1097600300454 
  6.01       7.01      3.050      35.67      0.91                 1097600300455 
  6.01       7.01      3.150      29.10      0.86                 1097600300456 
  6.01       7.01      3.250      20.96      0.83                 1097600300457 
  6.01       7.01      3.350      14.66      0.79                 1097600300458 
  6.01       7.01      3.450      10.80      0.75                 1097600300459 
  6.01       7.01      3.550       8.50      0.76                 1097600300460 
  6.01       7.01      3.665       7.25      0.74                 1097600300461 
  6.01       7.01      3.795       7.51      0.73                 1097600300462 
  6.01       7.01      3.925       8.40      0.75                 1097600300463 
  6.01       7.01      4.055       8.41      0.76                 1097600300464 
  6.01       7.01      4.185       7.61      0.77                 1097600300465 
  6.01       7.01      4.315       7.12      0.79                 1097600300466 
  6.01       7.01      4.445       7.34      0.83                 1097600300467 
  6.01       7.01      4.575       7.63      0.83                 1097600300468 
  6.01       7.01      4.705       7.25      0.80                 1097600300469 
  6.01       7.01      4.835       6.31      0.75                 1097600300470 
  6.01       7.01      4.985       5.42      0.71                 1097600300471 
  6.01       7.01      5.155       5.50      0.67                 1097600300472 
  6.01       7.01      5.325       5.96      0.57                 1097600300473 
  6.01       7.01      5.495       5.59      0.50                 1097600300474 
  6.01       7.01      5.665       4.27      0.44                 1097600300475 
  6.01       7.01      5.835       2.70      0.35                 1097600300476 
  6.01       7.01      6.005       1.46      0.27                 1097600300477 
  6.01       7.01      6.175       0.70      0.22                 1097600300478 
  6.01       7.01      6.345       0.32      0.17                 1097600300479 
  6.01       7.01      6.515       0.16      0.13                 1097600300480 
  6.01       7.01      6.700       0.08      0.09                 1097600300481 
  6.01       7.01      6.900       0.06      0.05                 1097600300482 
  6.01       7.01      7.100       0.05      0.04                 1097600300483 
  6.01       7.01      7.300       0.04      0.03                 1097600300484 
  6.01       7.01      7.500       0.03      0.02                 1097600300485 
  6.01       7.01      7.700       0.02      0.02                 1097600300486 
  7.01       8.02      0.760      30.02      8.09                 1097600300487 
  7.01       8.02      0.800      43.60      2.92                 1097600300488 
  7.01       8.02      0.840      53.52      1.74                 1097600300489 
  7.01       8.02      0.880      63.50      1.58                 1097600300490 
  7.01       8.02      0.920      76.77      1.61                 1097600300491 
  7.01       8.02      0.960      88.44      1.56                 1097600300492 
  7.01       8.02      1.000      89.76      1.54                 1097600300493 
  7.01       8.02      1.040      78.29      1.48                 1097600300494 
  7.01       8.02      1.080      60.02      1.43                 1097600300495 
  7.01       8.02      1.125      40.24      1.36                 1097600300496 
  7.01       8.02      1.175      24.20      1.32                 1097600300497 
  7.01       8.02      1.225      14.14      1.38                 1097600300498 
  7.01       8.02      1.275       9.35      1.40                 1097600300499 
  7.01       8.02      1.325       8.79      1.31                 1097600300500 
  7.01       8.02      1.375       9.45      1.28                 1097600300501 
  7.01       8.02      1.425       9.53      1.36                 1097600300502 
  7.01       8.02      1.475      10.03      1.39                 1097600300503 
  7.01       8.02      1.525      12.36      1.33                 1097600300504 
  7.01       8.02      1.575      16.12      1.31                 1097600300505 
  7.01       8.02      1.640      20.42      1.33                 1097600300506 
  7.01       8.02      1.720      21.79      1.32                 1097600300507 
  7.01       8.02      1.800      19.72      1.35                 1097600300508 
  7.01       8.02      1.880      18.65      1.33                 1097600300509 
  7.01       8.02      1.960      22.96      1.42                 1097600300510 
  7.01       8.02      2.040      32.75      1.36                 1097600300511 
  7.01       8.02      2.120      44.29      1.37                 1097600300512 
  7.01       8.02      2.200      51.95      1.34                 1097600300513 
  7.01       8.02      2.280      50.80      1.30                 1097600300514 
  7.01       8.02      2.360      41.50      1.25                 1097600300515 
  7.01       8.02      2.450      28.80      1.19                 1097600300516 
  7.01       8.02      2.550      20.39      1.10                 1097600300517 
  7.01       8.02      2.650      19.01      1.09                 1097600300518 
  7.01       8.02      2.750      22.54      1.07                 1097600300519 
  7.01       8.02      2.850      29.19      1.05                 1097600300520 
  7.01       8.02      2.950      34.40      1.06                 1097600300521 
  7.01       8.02      3.050      33.56      1.05                 1097600300522 
  7.01       8.02      3.150      27.24      1.00                 1097600300523 
  7.01       8.02      3.250      20.19      0.99                 1097600300524 
  7.01       8.02      3.350      15.39      0.96                 1097600300525 
  7.01       8.02      3.450      12.54      0.93                 1097600300526 
  7.01       8.02      3.550      10.37      0.94                 1097600300527 
  7.01       8.02      3.665       8.54      0.94                 1097600300528 
  7.01       8.02      3.795       8.16      0.95                 1097600300529 
  7.01       8.02      3.925       9.05      0.96                 1097600300530 
  7.01       8.02      4.055       9.42      0.99                 1097600300531 
  7.01       8.02      4.185       8.59      1.02                 1097600300532 
  7.01       8.02      4.315       7.49      1.09                 1097600300533 
  7.01       8.02      4.445       7.08      1.14                 1097600300534 
  7.01       8.02      4.575       7.42      1.20                 1097600300535 
  7.01       8.02      4.705       8.16      1.18                 1097600300536 
  7.01       8.02      4.835       8.80      1.17                 1097600300537 
  7.01       8.02      4.985       8.98      1.21                 1097600300538 
  7.01       8.02      5.155       8.43      1.23                 1097600300539 
  7.01       8.02      5.325       7.30      1.13                 1097600300540 
  7.01       8.02      5.495       6.15      1.13                 1097600300541 
  7.01       8.02      5.665       5.18      1.06                 1097600300542 
  7.01       8.02      5.835       4.68      0.91                 1097600300543 
  7.01       8.02      6.005       4.49      0.75                 1097600300544 
  7.01       8.02      6.175       4.33      0.64                 1097600300545 
  7.01       8.02      6.345       3.92      0.55                 1097600300546 
  7.01       8.02      6.515       3.19      0.40                 1097600300547 
  7.01       8.02      6.700       2.24      0.26                 1097600300548 
  7.01       8.02      6.900       1.32      0.18                 1097600300549 
  7.01       8.02      7.100       0.70      0.12                 1097600300550 
  7.01       8.02      7.300       0.32      0.07                 1097600300551 
  7.01       8.02      7.500       0.14      0.04                 1097600300552 
  7.01       8.02      7.700       0.05      0.02                 1097600300553 
  7.01       8.02      7.900       0.02      0.01                 1097600300554 
  7.01       8.02      8.100       0.01      0.00                 1097600300555 
  7.01       8.02      8.300       0.00      0.00                 1097600300556 
  7.01       8.02      8.500       0.00      0.00                 1097600300557 
  7.01       8.02      8.725       0.00      0.00                 1097600300558 
  8.02       9.00      0.760      33.59      8.74                 1097600300559 
  8.02       9.00      0.800      46.14      3.18                 1097600300560 
  8.02       9.00      0.840      54.44      1.94                 1097600300561 
  8.02       9.00      0.880      62.35      1.77                 1097600300562 
  8.02       9.00      0.920      72.95      1.79                 1097600300563 
  8.02       9.00      0.960      82.86      1.75                 1097600300564 
  8.02       9.00      1.000      84.37      1.73                 1097600300565 
  8.02       9.00      1.040      74.20      1.66                 1097600300566 
  8.02       9.00      1.080      57.18      1.62                 1097600300567 
  8.02       9.00      1.125      38.42      1.54                 1097600300568 
  8.02       9.00      1.175      23.51      1.52                 1097600300569 
  8.02       9.00      1.225      14.88      1.58                 1097600300570 
  8.02       9.00      1.275      11.16      1.61                 1097600300571 
  8.02       9.00      1.325      10.71      1.51                 1097600300572 
  8.02       9.00      1.375      10.71      1.47                 1097600300573 
  8.02       9.00      1.425      10.21      1.56                 1097600300574 
  8.02       9.00      1.475      10.65      1.59                 1097600300575 
  8.02       9.00      1.525      13.47      1.51                 1097600300576 
  8.02       9.00      1.575      18.11      1.50                 1097600300577 
  8.02       9.00      1.640      23.23      1.52                 1097600300578 
  8.02       9.00      1.720      23.96      1.51                 1097600300579 
  8.02       9.00      1.800      20.87      1.53                 1097600300580 
  8.02       9.00      1.880      18.92      1.53                 1097600300581 
  8.02       9.00      1.960      21.92      1.63                 1097600300582 
  8.02       9.00      2.040      32.34      1.55                 1097600300583 
  8.02       9.00      2.120      46.83      1.57                 1097600300584 
  8.02       9.00      2.200      56.46      1.55                 1097600300585 
  8.02       9.00      2.280      55.06      1.51                 1097600300586 
  8.02       9.00      2.360      44.85      1.46                 1097600300587 
  8.02       9.00      2.450      31.03      1.39                 1097600300588 
  8.02       9.00      2.550      20.85      1.29                 1097600300589 
  8.02       9.00      2.650      18.95      1.28                 1097600300590 
  8.02       9.00      2.750      23.92      1.26                 1097600300591 
  8.02       9.00      2.850      31.03      1.23                 1097600300592 
  8.02       9.00      2.950      34.25      1.24                 1097600300593 
  8.02       9.00      3.050      31.43      1.22                 1097600300594 
  8.02       9.00      3.150      25.46      1.20                 1097600300595 
  8.02       9.00      3.250      20.15      1.19                 1097600300596 
  8.02       9.00      3.350      16.40      1.17                 1097600300597 
  8.02       9.00      3.450      13.34      1.14                 1097600300598 
  8.02       9.00      3.550      10.49      1.18                 1097600300599 
  8.02       9.00      3.665       7.95      1.18                 1097600300600 
  8.02       9.00      3.795       6.83      1.19                 1097600300601 
  8.02       9.00      3.925       7.55      1.21                 1097600300602 
  8.02       9.00      4.055       9.52      1.27                 1097600300603 
  8.02       9.00      4.185      11.63      1.35                 1097600300604 
  8.02       9.00      4.315      12.62      1.46                 1097600300605 
  8.02       9.00      4.445      11.96      1.54                 1097600300606 
  8.02       9.00      4.575      10.43      1.61                 1097600300607 
  8.02       9.00      4.705       9.43      1.64                 1097600300608 
  8.02       9.00      4.835       9.48      1.70                 1097600300609 
  8.02       9.00      4.985       9.99      1.78                 1097600300610 
  8.02       9.00      5.155       9.51      1.86                 1097600300611 
  8.02       9.00      5.325       7.78      1.87                 1097600300612 
  8.02       9.00      5.495       6.40      1.86                 1097600300613 
  8.02       9.00      5.665       6.31      1.83                 1097600300614 
  8.02       9.00      5.835       6.90      1.74                 1097600300615 
  8.02       9.00      6.005       6.95      1.53                 1097600300616 
  8.02       9.00      6.175       6.22      1.38                 1097600300617 
  8.02       9.00      6.345       5.12      1.17                 1097600300618 
  8.02       9.00      6.515       4.17      1.01                 1097600300619 
  8.02       9.00      6.700       3.64      0.75                 1097600300620 
  8.02       9.00      6.900       3.44      0.57                 1097600300621 
  8.02       9.00      7.100       3.18      0.46                 1097600300622 
  8.02       9.00      7.300       2.68      0.32                 1097600300623 
  8.02       9.00      7.500       2.01      0.22                 1097600300624 
  8.02       9.00      7.700       1.33      0.17                 1097600300625 
  8.02       9.00      7.900       0.78      0.14                 1097600300626 
  8.02       9.00      8.100       0.42      0.09                 1097600300627 
  8.02       9.00      8.300       0.20      0.06                 1097600300628 
  8.02       9.00      8.500       0.09      0.03                 1097600300629 
  8.02       9.00      8.725       0.03      0.01                 1097600300630 
  8.02       9.00      8.975       0.01      0.00                 1097600300631 
  8.02       9.00      9.225       0.00      0.00                 1097600300632 
  8.02       9.00      9.475       0.00      0.00                 1097600300633 
  8.02       9.00      9.725       0.00      0.00                 1097600300634 
  9.00      10.03      0.760      31.56      8.72                 1097600300635 
  9.00      10.03      0.800      42.67      3.21                 1097600300636 
  9.00      10.03      0.840      50.50      1.99                 1097600300637 
  9.00      10.03      0.880      58.54      1.84                 1097600300638 
  9.00      10.03      0.920      68.14      1.86                 1097600300639 
  9.00      10.03      0.960      75.96      1.81                 1097600300640 
  9.00      10.03      1.000      76.93      1.79                 1097600300641 
  9.00      10.03      1.040      68.86      1.74                 1097600300642 
  9.00      10.03      1.080      54.53      1.70                 1097600300643 
  9.00      10.03      1.125      37.23      1.63                 1097600300644 
  9.00      10.03      1.175      22.92      1.60                 1097600300645 
  9.00      10.03      1.225      15.34      1.67                 1097600300646 
  9.00      10.03      1.275      12.22      1.71                 1097600300647 
  9.00      10.03      1.325      11.54      1.60                 1097600300648 
  9.00      10.03      1.375      12.01      1.56                 1097600300649 
  9.00      10.03      1.425      13.22      1.65                 1097600300650 
  9.00      10.03      1.475      15.08      1.68                 1097600300651 
  9.00      10.03      1.525      17.71      1.61                 1097600300652 
  9.00      10.03      1.575      20.81      1.59                 1097600300653 
  9.00      10.03      1.640      23.86      1.60                 1097600300654 
  9.00      10.03      1.720      23.92      1.60                 1097600300655 
  9.00      10.03      1.800      22.01      1.63                 1097600300656 
  9.00      10.03      1.880      21.42      1.61                 1097600300657 
  9.00      10.03      1.960      25.06      1.72                 1097600300658 
  9.00      10.03      2.040      35.66      1.65                 1097600300659 
  9.00      10.03      2.120      49.10      1.65                 1097600300660 
  9.00      10.03      2.200      54.98      1.61                 1097600300661 
  9.00      10.03      2.280      49.02      1.56                 1097600300662 
  9.00      10.03      2.360      37.43      1.51                 1097600300663 
  9.00      10.03      2.450      27.02      1.44                 1097600300664 
  9.00      10.03      2.550      21.83      1.36                 1097600300665 
  9.00      10.03      2.650      21.50      1.36                 1097600300666 
  9.00      10.03      2.750      24.85      1.34                 1097600300667 
  9.00      10.03      2.850      29.82      1.31                 1097600300668 
  9.00      10.03      2.950      32.62      1.32                 1097600300669 
  9.00      10.03      3.050      31.03      1.30                 1097600300670 
  9.00      10.03      3.150      25.81      1.30                 1097600300671 
  9.00      10.03      3.250      19.59      1.28                 1097600300672 
  9.00      10.03      3.350      14.66      1.27                 1097600300673 
  9.00      10.03      3.450      12.09      1.24                 1097600300674 
  9.00      10.03      3.550      11.47      1.28                 1097600300675 
  9.00      10.03      3.665      11.72      1.30                 1097600300676 
  9.00      10.03      3.795      11.61      1.30                 1097600300677 
  9.00      10.03      3.925      10.57      1.36                 1097600300678 
  9.00      10.03      4.055       8.67      1.44                 1097600300679 
  9.00      10.03      4.185       6.33      1.54                 1097600300680 
  9.00      10.03      4.315       4.43      1.65                 1097600300681 
  9.00      10.03      4.445       4.18      1.77                 1097600300682 
  9.00      10.03      4.575       6.34      1.95                 1097600300683 
  9.00      10.03      4.705      10.09      1.96                 1097600300684 
  9.00      10.03      4.835      13.30      2.06                 1097600300685 
  9.00      10.03      4.985      14.13      2.20                 1097600300686 
  9.00      10.03      5.155      11.29      2.35                 1097600300687 
  9.00      10.03      5.325       7.63      2.41                 1097600300688 
  9.00      10.03      5.495       6.28      2.38                 1097600300689 
  9.00      10.03      5.665       6.92      2.40                 1097600300690 
  9.00      10.03      5.835       7.74      2.29                 1097600300691 
  9.00      10.03      6.005       7.21      2.12                 1097600300692 
  9.00      10.03      6.175       5.87      1.91                 1097600300693 
  9.00      10.03      6.345       4.88      1.76                 1097600300694 
  9.00      10.03      6.515       4.88      1.51                 1097600300695 
  9.00      10.03      6.700       5.30      1.21                 1097600300696 
  9.00      10.03      6.900       5.37      0.97                 1097600300697 
  9.00      10.03      7.100       4.71      0.85                 1097600300698 
  9.00      10.03      7.300       3.77      0.65                 1097600300699 
  9.00      10.03      7.500       3.06      0.54                 1097600300700 
  9.00      10.03      7.700       2.58      0.47                 1097600300701 
  9.00      10.03      7.900       2.21      0.33                 1097600300702 
  9.00      10.03      8.100       1.80      0.22                 1097600300703 
  9.00      10.03      8.300       1.32      0.16                 1097600300704 
  9.00      10.03      8.500       0.88      0.14                 1097600300705 
  9.00      10.03      8.725       0.49      0.10                 1097600300706 
  9.00      10.03      8.975       0.23      0.06                 1097600300707 
  9.00      10.03      9.225       0.09      0.03                 1097600300708 
  9.00      10.03      9.475       0.03      0.01                 1097600300709 
  9.00      10.03      9.725       0.01      0.00                 1097600300710 
  9.00      10.03      9.975       0.00      0.00                 1097600300711 
 10.03      12.49      0.760      29.97      7.88                 1097600300712 
 10.03      12.49      0.800      40.84      2.75                 1097600300713 
 10.03      12.49      0.840      49.61      1.56                 1097600300714 
 10.03      12.49      0.880      58.08      1.41                 1097600300715 
 10.03      12.49      0.920      66.94      1.44                 1097600300716 
 10.03      12.49      0.960      72.99      1.39                 1097600300717 
 10.03      12.49      1.000      71.84      1.37                 1097600300718 
 10.03      12.49      1.040      62.67      1.33                 1097600300719 
 10.03      12.49      1.080      49.30      1.31                 1097600300720 
 10.03      12.49      1.125      35.33      1.31                 1097600300721 
 10.03      12.49      1.175      24.82      1.28                 1097600300722 
 10.03      12.49      1.225      18.88      1.35                 1097600300723 
 10.03      12.49      1.275      15.77      1.41                 1097600300724 
 10.03      12.49      1.325      14.76      1.28                 1097600300725 
 10.03      12.49      1.375      15.09      1.22                 1097600300726 
 10.03      12.49      1.425      16.09      1.30                 1097600300727 
 10.03      12.49      1.475      17.73      1.30                 1097600300728 
 10.03      12.49      1.525      20.28      1.26                 1097600300729 
 10.03      12.49      1.575      23.67      1.24                 1097600300730 
 10.03      12.49      1.640      27.15      1.25                 1097600300731 
 10.03      12.49      1.720      26.70      1.24                 1097600300732 
 10.03      12.49      1.800      24.45      1.26                 1097600300733 
 10.03      12.49      1.880      25.08      1.24                 1097600300734 
 10.03      12.49      1.960      29.00      1.33                 1097600300735 
 10.03      12.49      2.040      37.38      1.26                 1097600300736 
 10.03      12.49      2.120      48.95      1.26                 1097600300737 
 10.03      12.49      2.200      56.27      1.24                 1097600300738 
 10.03      12.49      2.280      53.20      1.21                 1097600300739 
 10.03      12.49      2.360      42.35      1.17                 1097600300740 
