ENTRY            11425   19820813                             00001142500000001 
SUBENT        11425001   19820813                             00001142500100001 
BIB                  7          9                                 1142500100002 
INSTITUTE  (1USAANL)                                              1142500100003 
REFERENCE  (P,ANL-7310,10,6801)                                   1142500100004 
           (W,WHALEN,6712) TABULATED DATA.                        1142500100005 
AUTHOR     (J.F.WHALEN,J.W.MEADOWS)                               1142500100006 
TITLE      FAST NEUTRON CROSS SECTIONS.                           1142500100007 
STATUS     (SCSRS)                                                1142500100008 
ERR-ANALYS (ERR-S) STATISTICAL ERROR                              1142500100009 
HISTORY    (760715T) TRANSLATED FROM SCISRS                       1142500100010 
           (820813A) CONVERTED TO REACTION FORMALISM              1142500100011 
ENDBIB               9          0                                 1142500100012 
NOCOMMON             0          0                                 1142500100013 
ENDSUBENT           12          0                                 1142500199999 
SUBENT        11425002   19820813                             00001142500200001 
BIB                  2          2                                 1142500200002 
REACTION   (9-F-19(N,TOT),,SIG)                                   1142500200003 
SAMPLE     TEFLON SAMPLE.                                         1142500200004 
ENDBIB               2          0                                 1142500200005 
NOCOMMON             0          0                                 1142500200006 
DATA                 4        548                                 1142500200007 
EN         EN-RSL     DATA       ERR-S                            1142500200008 
MEV        MEV        B          B                                1142500200009 
 2.446  -01 1.3    -03 5.82   +00 1.2    -01                      1142500200154 
 2.456  -01 1.3    -03 5.87   +00 1.2    -01                      1142500200155 
 2.466  -01 1.3    -03 5.71   +00 2.9    -01                      1142500200156 
 2.476  -01 1.3    -03 5.97   +00 1.2    -01                      1142500200157 
 2.486  -01 1.3    -03 6.17   +00 1.2    -01                      1142500200158 
 2.496  -01 1.3    -03 6.40   +00 1.2    -01                      1142500200159 
 2.506  -01 1.3    -03 6.29   +00 1.2    -01                      1142500200160 
 2.517  -01 1.2    -03 6.52   +00 1.2    -01                      1142500200161 
 2.527  -01 1.2    -03 6.47   +00 1.2    -01                      1142500200162 
 2.537  -01 1.2    -03 6.09   +00 1.2    -01                      1142500200163 
 2.547  -01 1.2    -03 6.30   +00 1.2    -01                      1142500200164 
 2.557  -01 1.2    -03 6.74   +00 1.2    -01                      1142500200165 
 2.567  -01 1.2    -03 6.60   +00 1.2    -01                      1142500200166 
 2.577  -01 1.2    -03 6.94   +00 1.2    -01                      1142500200167 
 2.587  -01 1.2    -03 6.46   +00 1.2    -01                      1142500200168 
 2.597  -01 1.2    -03 6.83   +00 1.2    -01                      1142500200169 
 2.607  -01 1.2    -03 6.56   +00 1.2    -01                      1142500200170 
 2.617  -01 1.2    -03 6.67   +00 1.2    -01                      1142500200171 
 2.627  -01 1.2    -03 6.56   +00 1.1    -01                      1142500200172 
 2.637  -01 1.2    -03 6.57   +00 1.2    -01                      1142500200173 
 2.647  -01 1.2    -03 6.61   +00 1.4    -01                      1142500200174 
 2.656  -01 1.2    -03 6.31   +00 1.4    -01                      1142500200175 
 2.667  -01 1.2    -03 6.61   +00 1.4    -01                      1142500200176 
 2.677  -01 1.2    -03 6.71   +00 1.4    -01                      1142500200177 
 2.687  -01 1.2    -03 7.04   +00 1.4    -01                      1142500200178 
 2.697  -01 1.2    -03 7.31   +00 1.1    -01                      1142500200179 
 2.707  -01 1.2    -03 7.78   +00 1.1    -01                      1142500200180 
 2.717  -01 1.2    -03 8.95   +00 1.1    -01                      1142500200181 
 2.728  -01 1.1    -03 1.010  +01 1.6    -01                      1142500200182 
 2.738  -01 1.1    -03 1.028  +01 1.6    -01                      1142500200183 
 2.748  -01 1.1    -03 1.097  +01 1.6    -01                      1142500200184 
 2.758  -01 1.1    -03 1.090  +01 1.6    -01                      1142500200185 
 2.768  -01 1.1    -03 1.152  +01 1.6    -01                      1142500200186 
 2.778  -01 1.1    -03 1.113  +01 1.6    -01                      1142500200187 
 2.788  -01 1.1    -03 1.161  +01 1.6    -01                      1142500200188 
 2.798  -01 1.1    -03 1.142  +01 2.0    -01                      1142500200189 
 2.808  -01 1.1    -03 1.136  +01 1.6    -01                      1142500200190 
 2.818  -01 1.1    -03 1.103  +01 1.6    -01                      1142500200191 
 2.828  -01 1.1    -03 1.112  +01 1.6    -01                      1142500200192 
 2.838  -01 1.1    -03 1.124  +01 1.6    -01                      1142500200193 
 2.848  -01 1.1    -03 1.086  +01 1.6    -01                      1142500200194 
 2.858  -01 1.1    -03 1.076  +01 1.6    -01                      1142500200195 
 2.868  -01 1.1    -03 1.086  +01 1.6    -01                      1142500200196 
 2.878  -01 1.1    -03 1.029  +01 1.6    -01                      1142500200197 
 2.889  -01 1.0    -03 1.028  +01 1.7    -01                      1142500200198 
 2.899  -01 1.0    -03 1.024  +01 1.7    -01                      1142500200199 
 2.909  -01 1.0    -03 9.97   +00 1.7    -01                      1142500200200 
 2.919  -01 1.0    -03 9.94   +00 1.7    -01                      1142500200201 
 2.929  -01 1.0    -03 9.73   +00 1.7    -01                      1142500200202 
 2.939  -01 1.0    -03 8.86   +00 1.7    -01                      1142500200203 
 2.949  -01 1.0    -03 9.54   +00 1.7    -01                      1142500200204 
 2.959  -01 1.0    -03 9.30   +00 2.0    -01                      1142500200205 
 2.969  -01 1.0    -03 9.13   +00 1.7    -01                      1142500200206 
 2.979  -01 1.0    -03 9.08   +00 1.7    -01                      1142500200207 
 2.989  -01 1.0    -03 8.88   +00 1.7    -01                      1142500200208 
 2.999  -01 1.0    -03 8.61   +00 1.7    -01                      1142500200209 
 3.009  -01 1.0    -03 8.58   +00 1.7    -01                      1142500200210 
 3.019  -01 1.0    -03 8.80   +00 1.7    -01                      1142500200211 
 3.029  -01 1.0    -03 8.63   +00 1.7    -01                      1142500200212 
 3.039  -01 1.0    -03 8.97   +00 1.7    -01                      1142500200213 
 3.049  -01 1.0    -03 8.75   +00 1.7    -01                      1142500200214 
 3.059  -01 1.0    -03 8.55   +00 1.7    -01                      1142500200215 
 3.069  -01 1.0    -03 8.35   +00 1.7    -01                      1142500200216 
 3.079  -01 1.0    -03 8.35   +00 1.7    -01                      1142500200217 
 3.089  -01 1.0    -03 8.10   +00 1.7    -01                      1142500200218 
 3.099  -01 1.0    -03 8.50   +00 1.7    -01                      1142500200219 
 3.109  -01 1.0    -03 8.31   +00 1.7    -01                      1142500200220 
 3.119  -01 1.0    -03 8.55   +00 1.7    -01                      1142500200221 
 3.129  -01 1.0    -03 8.62   +00 1.7    -01                      1142500200222 
 3.139  -01 1.0    -03 8.44   +00 1.7    -01                      1142500200223 
 3.149  -01 1.0    -03 8.51   +00 1.7    -01                      1142500200224 
 3.159  -01 1.0    -03 8.67   +00 1.7    -01                      1142500200225 
 3.166  -01 1.0    -03 8.64   +00 1.7    -01                      1142500200226 
 3.179  -01 1.0    -03 8.50   +00 1.7    -01                      1142500200227 
 3.189  -01 1.0    -03 8.37   +00 1.7    -01                      1142500200228 
 3.199  -01 1.0    -03 8.35   +00 1.7    -01                      1142500200229 
 3.210  -01 9.     -04 8.18   +00 1.7    -01                      1142500200230 
 3.220  -01 9.     -04 8.21   +00 1.7    -01                      1142500200231 
 3.230  -01 9.     -04 8.11   +00 1.7    -01                      1142500200232 
 3.240  -01 9.     -04 8.57   +00 1.7    -01                      1142500200233 
 3.250  -01 9.     -04 9.08   +00 1.7    -01                      1142500200234 
 3.260  -01 9.     -04 8.07   +00 1.7    -01                      1142500200235 
 3.270  -01 9.     -04 8.14   +00 1.7    -01                      1142500200236 
 3.280  -01 9.     -04 8.35   +00 1.7    -01                      1142500200237 
 3.290  -01 9.     -04 8.28   +00 1.7    -01                      1142500200238 
 3.300  -01 9.     -04 8.41   +00 1.7    -01                      1142500200239 
 3.310  -01 9.     -04 7.88   +00 1.7    -01                      1142500200240 
 3.320  -01 9.     -04 8.04   +00 1.7    -01                      1142500200241 
 3.330  -01 9.     -04 8.33   +00 1.7    -01                      1142500200242 
 3.340  -01 9.     -04 8.33   +00 1.7    -01                      1142500200243 
 3.350  -01 9.     -04 8.20   +00 1.7    -01                      1142500200244 
 3.360  -01 9.     -04 8.50   +00 2.9    -01                      1142500200245 
 3.379  -01 1.0    -03 8.45   +00 1.6    -01                      1142500200246 
 3.389  -01 1.0    -03 8.31   +00 1.6    -01                      1142500200247 
 3.399  -01 1.0    -03 8.27   +00 1.6    -01                      1142500200248 
 3.419  -01 1.0    -03 8.51   +00 1.4    -01                      1142500200249 
 3.419  -01 1.0    -03 8.51   +00 8.0    -02                      1142500200250 
 3.429  -01 1.0    -03 8.17   +00 8.0    -02                      1142500200251 
 3.439  -01 1.0    -03 8.27   +00 8.0    -02                      1142500200252 
 3.449  -01 1.0    -03 8.39   +00 8.0    -02                      1142500200253 
 3.459  -01 1.0    -03 8.07   +00 8.0    -02                      1142500200254 
 3.469  -01 1.0    -03 8.25   +00 8.0    -02                      1142500200255 
 3.479  -01 1.0    -03 8.21   +00 1.4    -01                      1142500200256 
 3.489  -01 1.0    -03 8.07   +00 8.0    -02                      1142500200257 
 3.499  -01 1.0    -03 8.17   +00 8.0    -02                      1142500200258 
 3.509  -01 1.0    -03 8.16   +00 8.0    -02                      1142500200259 
 3.519  -01 1.0    -03 8.28   +00 8.0    -02                      1142500200260 
 3.529  -01 1.0    -03 8.03   +00 8.0    -02                      1142500200261 
 3.539  -01 1.0    -03 8.07   +00 8.0    -02                      1142500200262 
 3.549  -01 1.0    -03 8.23   +00 8.0    -02                      1142500200263 
 3.559  -01 1.0    -03 8.07   +00 8.0    -02                      1142500200264 
 3.569  -01 1.0    -03 8.41   +00 8.0    -02                      1142500200265 
 3.579  -01 1.0    -03 8.21   +00 8.0    -02                      1142500200266 
 3.589  -01 1.0    -03 8.25   +00 8.0    -02                      1142500200267 
 3.599  -01 1.0    -03 8.22   +00 8.0    -02                      1142500200268 
 3.609  -01 1.0    -03 8.21   +00 8.0    -02                      1142500200269 
 3.619  -01 1.0    -03 8.22   +00 8.0    -02                      1142500200270 
 3.629  -01 1.0    -03 8.26   +00 8.0    -02                      1142500200271 
 3.639  -01 1.0    -03 8.20   +00 8.0    -02                      1142500200272 
 3.649  -01 1.0    -03 8.30   +00 8.0    -02                      1142500200273 
 3.659  -01 1.0    -03 8.23   +00 8.0    -02                      1142500200274 
 3.669  -01 1.0    -03 8.09   +00 8.0    -02                      1142500200275 
 3.679  -01 1.0    -03 8.13   +00 8.0    -02                      1142500200276 
 3.689  -01 1.0    -03 8.22   +00 8.0    -02                      1142500200277 
 3.699  -01 1.0    -03 8.11   +00 8.0    -02                      1142500200278 
 3.709  -01 1.0    -03 8.23   +00 8.0    -02                      1142500200279 
 3.719  -01 1.0    -03 8.26   +00 8.0    -02                      1142500200280 
 3.729  -01 1.0    -03 7.96   +00 8.0    -02                      1142500200281 
 3.739  -01 1.0    -03 8.10   +00 8.0    -02                      1142500200282 
 3.749  -01 1.0    -03 8.23   +00 8.0    -02                      1142500200283 
 3.759  -01 1.0    -03 8.11   +00 8.0    -02                      1142500200284 
 3.769  -01 1.0    -03 8.10   +00 8.0    -02                      1142500200285 
 3.779  -01 1.0    -03 8.18   +00 8.0    -02                      1142500200286 
 3.789  -01 1.0    -03 8.02   +00 8.0    -02                      1142500200287 
 3.799  -01 1.0    -03 8.06   +00 8.0    -02                      1142500200288 
 3.809  -01 1.0    -03 8.25   +00 8.0    -02                      1142500200289 
 3.819  -01 1.0    -03 8.04   +00 8.0    -02                      1142500200290 
 3.829  -01 1.0    -03 8.22   +00 8.0    -02                      1142500200291 
 3.839  -01 1.0    -03 7.99   +00 8.0    -02                      1142500200292 
 3.849  -01 1.0    -03 7.90   +00 8.0    -02                      1142500200293 
 3.859  -01 1.0    -03 8.02   +00 8.0    -02                      1142500200294 
 3.869  -01 1.0    -03 8.01   +00 8.0    -02                      1142500200295 
 3.879  -01 1.0    -03 8.13   +00 8.0    -02                      1142500200296 
 3.889  -01 1.0    -03 8.61   +00 8.0    -02                      1142500200297 
 3.899  -01 1.0    -03 9.07   +00 8.0    -02                      1142500200298 
 3.909  -01 1.0    -03 9.42   +00 1.4    -01                      1142500200299 
 3.915  -01 1.4    -03 9.52   +00 1.0    -01                      1142500200300 
 3.925  -01 1.4    -03 9.47   +00 8.0    -02                      1142500200301 
 3.935  -01 1.4    -03 9.28   +00 8.0    -02                      1142500200302 
 3.945  -01 1.4    -03 9.08   +00 8.0    -02                      1142500200303 
 3.955  -01 1.4    -03 8.76   +00 8.0    -02                      1142500200304 
 3.965  -01 1.4    -03 8.21   +00 8.0    -02                      1142500200305 
 3.975  -01 1.4    -03 8.00   +00 8.0    -02                      1142500200306 
 3.985  -01 1.4    -03 7.98   +00 8.0    -02                      1142500200307 
 3.995  -01 1.4    -03 7.89   +00 8.0    -02                      1142500200308 
 4.005  -01 1.4    -03 7.91   +00 8.0    -02                      1142500200309 
 4.015  -01 1.4    -03 7.80   +00 8.0    -02                      1142500200310 
 4.025  -01 1.4    -03 7.78   +00 8.0    -02                      1142500200311 
 4.035  -01 1.4    -03 7.72   +00 8.0    -02                      1142500200312 
 4.045  -01 1.4    -03 7.80   +00 8.0    -02                      1142500200313 
 4.055  -01 1.4    -03 7.74   +00 8.0    -02                      1142500200314 
 4.065  -01 1.4    -03 7.49   +00 1.0    -01                      1142500200315 
 4.075  -01 1.4    -03 7.46   +00 8.0    -02                      1142500200316 
 4.085  -01 1.4    -03 7.59   +00 8.0    -02                      1142500200317 
 4.095  -01 1.4    -03 7.11   +00 8.0    -02                      1142500200318 
 4.105  -01 1.4    -03 7.43   +00 8.0    -02                      1142500200319 
 4.115  -01 1.4    -03 7.49   +00 8.0    -02                      1142500200320 
 4.125  -01 1.4    -03 7.20   +00 8.0    -02                      1142500200321 
 4.135  -01 1.4    -03 7.26   +00 8.0    -02                      1142500200322 
 4.145  -01 1.4    -03 7.05   +00 8.0    -02                      1142500200323 
 4.155  -01 1.4    -03 6.97   +00 8.0    -02                      1142500200324 
 4.165  -01 1.4    -03 7.19   +00 8.0    -02                      1142500200325 
 4.175  -01 1.4    -03 7.42   +00 8.0    -02                      1142500200326 
 4.185  -01 1.4    -03 7.15   +00 8.0    -02                      1142500200327 
 4.195  -01 1.4    -03 7.34   +00 8.0    -02                      1142500200328 
 4.205  -01 1.4    -03 7.56   +00 8.0    -02                      1142500200329 
 4.215  -01 1.4    -03 7.66   +00 8.0    -02                      1142500200330 
 4.225  -01 1.4    -03 8.39   +00 8.0    -02                      1142500200331 
 4.235  -01 1.4    -03 8.94   +00 8.0    -02                      1142500200332 
 4.245  -01 1.4    -03 1.011  +01 8.0    -02                      1142500200333 
 4.255  -01 1.4    -03 1.088  +01 8.0    -02                      1142500200334 
 4.265  -01 1.4    -03 1.163  +01 8.0    -02                      1142500200335 
 4.275  -01 1.4    -03 1.173  +01 8.0    -02                      1142500200336 
 4.285  -01 1.4    -03 1.127  +01 8.0    -02                      1142500200337 
 4.295  -01 1.4    -03 1.039  +01 8.0    -02                      1142500200338 
 4.305  -01 1.4    -03 9.79   +00 8.0    -02                      1142500200339 
 4.315  -01 1.4    -03 9.33   +00 8.0    -02                      1142500200340 
 4.325  -01 1.4    -03 8.76   +00 8.0    -02                      1142500200341 
 4.335  -01 1.4    -03 8.46   +00 1.0    -01                      1142500200342 
 4.345  -01 1.4    -03 8.19   +00 8.0    -02                      1142500200343 
 4.355  -01 1.4    -03 7.87   +00 8.0    -02                      1142500200344 
 4.365  -01 1.4    -03 7.57   +00 8.0    -02                      1142500200345 
 4.375  -01 1.4    -03 7.45   +00 8.0    -02                      1142500200346 
 4.385  -01 1.4    -03 7.30   +00 8.0    -02                      1142500200347 
 4.395  -01 1.4    -03 7.28   +00 8.0    -02                      1142500200348 
 4.405  -01 1.4    -03 7.07   +00 8.0    -02                      1142500200349 
 4.415  -01 1.4    -03 6.84   +00 8.0    -02                      1142500200350 
 4.425  -01 1.4    -03 6.66   +00 8.0    -02                      1142500200351 
 4.435  -01 1.4    -03 6.66   +00 8.0    -02                      1142500200352 
 4.445  -01 1.4    -03 6.57   +00 8.0    -02                      1142500200353 
 4.455  -01 1.4    -03 6.52   +00 8.0    -02                      1142500200354 
