ENTRY            10110   20000202                             00001011000000001 
SUBENT        10110001   20000202                             00001011000100001 
BIB                 10         19                                 1011000100002 
INSTITUTE  (1USAORL)                                              1011000100003 
REFERENCE  (R,ORNL-4551,197010)                                   1011000100004 
AUTHOR     (F.G.PEREY,W.E.KINNEY)                                 1011000100005 
TITLE      V neutron elastic and inelastic scattering cross       1011000100006 
            sections from 4.19 to 8.56 MeV                        1011000100007 
FACILITY   (VDG,1USAORL) ORNL Van de Graaff, pulsed at 2 mhz and  1011000100008 
            bunched.                                              1011000100009 
INC-SOURCE (D-D) Deuterons on deuterium                           1011000100010 
METHOD     (PHD,TOF) Pulse-height discrimination                  1011000100011 
                     Time-of-flight                               1011000100012 
DETECTOR   (SCIN) Liquid NE-213 scintillators                     1011000100013 
STATUS     (APRVD) Approved by author                             1011000100014 
HISTORY    (19741204C)                                            1011000100015 
           (19820511A) CONVERTED TO REACTION FORMALISM,           1011000100016 
                     ENERGY ERROR TO ENERGY RESOLUTION.           1011000100017 
           (19840418A) BIB CORRECTIONS.                           1011000100018 
           (19860319A) REACTION SF4 ADDED.                        1011000100019 
           (20000202A) Converted to new date format, lower case.  1011000100020 
                       BIB corrections.                           1011000100021 
ENDBIB              19          0                                 1011000100022 
NOCOMMON             0          0                                 1011000100023 
ENDSUBENT           22          0                                 1011000199999 
SUBENT        10110002   20000202                             00001011000200001 
BIB                  2         10                                 1011000200002 
REACTION   (23-V-0(N,EL)23-V-0,,DA)                               1011000200003 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1011000200004 
            . geometric parameters,                               1011000200005 
            . finite size corrections,                            1011000200006 
            . statistics,                                         1011000200007 
            . residual background effects due to peak stripping   1011000200008 
              procedures.                                         1011000200009 
            Does not include absolute error of + or - 7%,         1011000200010 
             estimated error in the absolute value of the         1011000200011 
             detector efficiency.                                 1011000200012 
ENDBIB              10          0                                 1011000200013 
NOCOMMON             0          0                                 1011000200014 
DATA                 6         97                                 1011000200015 
EN         EN-RSL     ANG-CM     DATA-CM    +DATA-ERR  -DATA-ERR  1011000200016 
8.50       0.08       2.288      0.669      0.071                 1011001300806 
8.50       0.08       2.264      0.721      0.072                 1011001300807 
8.50       0.08       2.239      0.667      0.071                 1011001300808 
8.50       0.08       2.215      0.656      0.070                 1011001300809 
8.50       0.08       2.190      0.728      0.074                 1011001300810 
8.50       0.08       2.166      0.633      0.070                 1011001300811 
8.50       0.08       2.141      0.735      0.074                 1011001300812 
8.50       0.08       2.117      0.690      0.071                 1011001300813 
8.50       0.08       2.092      0.694      0.070                 1011001300814 
8.50       0.08       2.068      0.694      0.070                 1011001300815 
8.50       0.08       2.043      0.812      0.078                 1011001300816 
8.50       0.08       2.019      0.732      0.074                 1011001300817 
8.50       0.08       1.994      0.719      0.073                 1011001300818 
8.50       0.08       1.970      0.675      0.072                 1011001300819 
8.50       0.08       1.945      0.769      0.076                 1011001300820 
8.50       0.08       1.921      0.687      0.075                 1011001300821 
8.50       0.08       1.896      0.678      0.074                 1011001300822 
8.50       0.08       1.871      0.653      0.074                 1011001300823 
8.50       0.08       1.847      0.813      0.082                 1011001300824 
8.50       0.08       1.822      0.709      0.078                 1011001300825 
8.50       0.08       1.798      0.812      0.085                 1011001300826 
8.50       0.08       1.773      0.886      0.090                 1011001300827 
8.50       0.08       1.749      0.799      0.086                 1011001300828 
8.50       0.08       1.724      0.875      0.091                 1011001300829 
8.50       0.08       1.700      0.833      0.092                 1011001300830 
8.50       0.08       1.675      0.824      0.091                 1011001300831 
8.50       0.08       1.651      0.846      0.093                 1011001300832 
8.50       0.08       1.626      0.793      0.091                 1011001300833 
8.50       0.08       1.602      0.764      0.090                 1011001300834 
8.50       0.08       1.577      0.833      0.096                 1011001300835 
8.50       0.08       1.553      0.844      0.101                 1011001300836 
8.50       0.08       1.528      0.806      0.101                 1011001300837 
8.50       0.08       1.504      0.852      0.106                 1011001300838 
8.50       0.08       1.479      0.861      0.110                 1011001300839 
8.50       0.08       1.455      0.893      0.114                 1011001300840 
8.50       0.08       1.430      0.890      0.119                 1011001300841 
8.50       0.08       1.406      0.907      0.122                 1011001300842 
8.50       0.08       1.381      0.977      0.133                 1011001300843 
8.50       0.08       1.357      0.955      0.137                 1011001300844 
8.50       0.08       1.332      0.951      0.143                 1011001300845 
8.50       0.08       1.308      1.056      0.159                 1011001300846 
8.50       0.08       1.283      1.192      0.182                 1011001300847 
8.50       0.08       1.259      1.124      0.179                 1011001300848 
8.50       0.08       1.234      1.048      0.175                 1011001300849 
8.50       0.08       1.209      1.064      0.185                 1011001300850 
8.50       0.08       1.185      1.220      0.225                 1011001300851 
8.50       0.08       1.160      1.201      0.245                 1011001300852 
8.50       0.08       1.136      1.175      0.265                 1011001300853 
8.50       0.08       1.111      1.038      0.260                 1011001300854 
8.50       0.08       1.087      1.125      0.302                 1011001300855 
8.50       0.08       1.062      1.074      0.313                 1011001300856 
8.50       0.08       1.038      0.913      0.290                 1011001300857 
8.50       0.08       1.013      0.978      0.330                 1011001300858 
8.50       0.08       0.989      0.990      0.345                 1011001300859 
8.50       0.08       0.964      1.270      0.482                 1011001300860 
8.56       0.05       5.337      0.010      0.046                 1011001300861 
8.56       0.05       5.313      0.041      0.047                 1011001300862 
8.56       0.05       5.288      0.078      0.050                 1011001300863 
8.56       0.05       5.264      0.090      0.050                 1011001300864 
8.56       0.05       5.239      0.065      0.048                 1011001300865 
8.56       0.05       5.215      0.035      0.048                 1011001300866 
8.56       0.05       5.190      0.033      0.051                 1011001300867 
8.56       0.05       5.166      0.025      0.035                 1011001300868 
8.56       0.05       5.141      0.045      0.035                 1011001300869 
8.56       0.05       5.117      0.039      0.028                 1011001300870 
8.56       0.05       5.092      0.059      0.029                 1011001300871 
8.56       0.05       5.068      0.075      0.029                 1011001300872 
8.56       0.05       5.043      0.087      0.030                 1011001300873 
8.56       0.05       5.018      0.101      0.030                 1011001300874 
8.56       0.05       4.994      0.128      0.031                 1011001300875 
8.56       0.05       4.969      0.166      0.032                 1011001300876 
8.56       0.05       4.945      0.206      0.035                 1011001300877 
8.56       0.05       4.920      0.258      0.035                 1011001300878 
8.56       0.05       4.896      0.286      0.039                 1011001300879 
8.56       0.05       4.871      0.282      0.039                 1011001300880 
8.56       0.05       4.847      0.255      0.039                 1011001300881 
8.56       0.05       4.822      0.236      0.039                 1011001300882 
8.56       0.05       4.798      0.245      0.039                 1011001300883 
8.56       0.05       4.773      0.265      0.041                 1011001300884 
8.56       0.05       4.749      0.281      0.041                 1011001300885 
8.56       0.05       4.724      0.308      0.042                 1011001300886 
8.56       0.05       4.700      0.351      0.043                 1011001300887 
8.56       0.05       4.675      0.365      0.044                 1011001300888 
8.56       0.05       4.651      0.326      0.043                 1011001300889 
8.56       0.05       4.626      0.262      0.041                 1011001300890 
8.56       0.05       4.602      0.236      0.040                 1011001300891 
8.56       0.05       4.577      0.241      0.040                 1011001300892 
8.56       0.05       4.553      0.255      0.039                 1011001300893 
8.56       0.05       4.528      0.262      0.040                 1011001300894 
8.56       0.05       4.504      0.286      0.040                 1011001300895 
8.56       0.05       4.479      0.330      0.042                 1011001300896 
8.56       0.05       4.455      0.373      0.043                 1011001300897 
8.56       0.05       4.430      0.407      0.046                 1011001300898 
8.56       0.05       4.406      0.453      0.047                 1011001300899 
8.56       0.05       4.381      0.488      0.049                 1011001300900 
8.56       0.05       4.356      0.494      0.049                 1011001300901 
8.56       0.05       4.332      0.480      0.049                 1011001300902 
8.56       0.05       4.307      0.450      0.049                 1011001300903 
8.56       0.05       4.283      0.402      0.046                 1011001300904 
8.56       0.05       4.258      0.341      0.044                 1011001300905 
8.56       0.05       4.234      0.301      0.042                 1011001300906 
8.56       0.05       4.209      0.289      0.041                 1011001300907 
8.56       0.05       4.185      0.280      0.040                 1011001300908 
8.56       0.05       4.160      0.243      0.039                 1011001300909 
8.56       0.05       4.136      0.190      0.039                 1011001300910 
8.56       0.05       4.111      0.161      0.038                 1011001300911 
8.56       0.05       4.087      0.171      0.037                 1011001300912 
8.56       0.05       4.062      0.194      0.039                 1011001300913 
8.56       0.05       4.038      0.204      0.038                 1011001300914 
8.56       0.05       4.013      0.186      0.036                 1011001300915 
8.56       0.05       3.989      0.155      0.034                 1011001300916 
8.56       0.05       3.964      0.136      0.035                 1011001300917 
8.56       0.05       3.940      0.138      0.035                 1011001300918 
8.56       0.05       3.915      0.148      0.034                 1011001300919 
8.56       0.05       3.891      0.161      0.035                 1011001300920 
8.56       0.05       3.866      0.198      0.038                 1011001300921 
8.56       0.05       3.842      0.260      0.040                 1011001300922 
8.56       0.05       3.817      0.326      0.042                 1011001300923 
8.56       0.05       3.793      0.374      0.044                 1011001300924 
8.56       0.05       3.768      0.415      0.046                 1011001300925 
8.56       0.05       3.744      0.469      0.047                 1011001300926 
8.56       0.05       3.719      0.495      0.048                 1011001300927 
8.56       0.05       3.695      0.467      0.048                 1011001300928 
8.56       0.05       3.670      0.390      0.046                 1011001300929 
8.56       0.05       3.645      0.319      0.043                 1011001300930 
8.56       0.05       3.621      0.272      0.042                 1011001300931 
8.56       0.05       3.596      0.241      0.042                 1011001300932 
8.56       0.05       3.572      0.217      0.042                 1011001300933 
8.56       0.05       3.547      0.210      0.042                 1011001300934 
8.56       0.05       3.523      0.226      0.042                 1011001300935 
8.56       0.05       3.498      0.269      0.046                 1011001300936 
8.56       0.05       3.474      0.325      0.046                 1011001300937 
8.56       0.05       3.449      0.387      0.047                 1011001300938 
8.56       0.05       3.425      0.441      0.048                 1011001300939 
8.56       0.05       3.400      0.476      0.050                 1011001300940 
8.56       0.05       3.376      0.491      0.051                 1011001300941 
8.56       0.05       3.351      0.477      0.051                 1011001300942 
8.56       0.05       3.327      0.453      0.049                 1011001300943 
8.56       0.05       3.302      0.445      0.047                 1011001300944 
8.56       0.05       3.278      0.463      0.047                 1011001300945 
8.56       0.05       3.253      0.494      0.049                 1011001300946 
8.56       0.05       3.229      0.516      0.051                 1011001300947 
8.56       0.05       3.204      0.520      0.051                 1011001300948 
8.56       0.05       3.180      0.474      0.050                 1011001300949 
8.56       0.05       3.155      0.455      0.050                 1011001300950 
8.56       0.05       3.131      0.476      0.051                 1011001300951 
8.56       0.05       3.106      0.538      0.052                 1011001300952 
8.56       0.05       3.082      0.588      0.053                 1011001300953 
8.56       0.05       3.057      0.609      0.054                 1011001300954 
8.56       0.05       3.033      0.662      0.057                 1011001300955 
8.56       0.05       3.008      0.768      0.060                 1011001300956 
8.56       0.05       2.983      0.874      0.063                 1011001300957 
8.56       0.05       2.959      0.896      0.063                 1011001300958 
8.56       0.05       2.934      0.848      0.063                 1011001300959 
8.56       0.05       2.910      0.794      0.060                 1011001300960 
8.56       0.05       2.885      0.759      0.059                 1011001300961 
8.56       0.05       2.861      0.722      0.057                 1011001300962 
8.56       0.05       2.836      0.683      0.057                 1011001300963 
8.56       0.05       2.812      0.660      0.056                 1011001300964 
8.56       0.05       2.787      0.643      0.056                 1011001300965 
8.56       0.05       2.763      0.599      0.054                 1011001300966 
8.56       0.05       2.738      0.554      0.054                 1011001300967 
8.56       0.05       2.714      0.546      0.054                 1011001300968 
8.56       0.05       2.689      0.562      0.056                 1011001300969 
8.56       0.05       2.665      0.553      0.055                 1011001300970 
8.56       0.05       2.640      0.522      0.053                 1011001300971 
8.56       0.05       2.616      0.525      0.054                 1011001300972 
8.56       0.05       2.591      0.555      0.057                 1011001300973 
8.56       0.05       2.567      0.582      0.058                 1011001300974 
8.56       0.05       2.542      0.605      0.059                 1011001300975 
8.56       0.05       2.518      0.631      0.060                 1011001300976 
8.56       0.05       2.493      0.655      0.062                 1011001300977 
8.56       0.05       2.469      0.676      0.063                 1011001300978 
8.56       0.05       2.444      0.704      0.064                 1011001300979 
8.56       0.05       2.420      0.748      0.067                 1011001300980 
8.56       0.05       2.395      0.786      0.070                 1011001300981 
8.56       0.05       2.371      0.806      0.071                 1011001300982 
8.56       0.05       2.346      0.799      0.070                 1011001300983 
8.56       0.05       2.321      0.756      0.069                 1011001300984 
8.56       0.05       2.297      0.689      0.066                 1011001300985 
8.56       0.05       2.272      0.648      0.063                 1011001300986 
8.56       0.05       2.248      0.697      0.067                 1011001300987 
8.56       0.05       2.223      0.804      0.070                 1011001300988 
8.56       0.05       2.199      0.888      0.074                 1011001300989 
8.56       0.05       2.174      0.895      0.075                 1011001300990 
8.56       0.05       2.150      0.854      0.073                 1011001300991 
8.56       0.05       2.125      0.814      0.072                 1011001300992 
8.56       0.05       2.101      0.806      0.071                 1011001300993 
8.56       0.05       2.076      0.825      0.073                 1011001300994 
8.56       0.05       2.052      0.868      0.073                 1011001300995 
8.56       0.05       2.027      0.924      0.076                 1011001300996 
8.56       0.05       2.003      0.940      0.077                 1011001300997 
8.56       0.05       1.978      0.909      0.077                 1011001300998 
8.56       0.05       1.954      0.845      0.074                 1011001300999 
8.56       0.05       1.929      0.766      0.070                 1011001301000 
8.56       0.05       1.905      0.742      0.070                 1011001301001 
8.56       0.05       1.880      0.794      0.074                 1011001301002 
8.56       0.05       1.856      0.889      0.080                 1011001301003 
8.56       0.05       1.831      0.970      0.086                 1011001301004 
8.56       0.05       1.807      1.036      0.090                 1011001301005 
8.56       0.05       1.782      1.105      0.094                 1011001301006 
8.56       0.05       1.758      1.149      0.098                 1011001301007 
8.56       0.05       1.733      1.098      0.097                 1011001301008 
8.56       0.05       1.709      1.039      0.097                 1011001301009 
8.56       0.05       1.684      1.042      0.099                 1011001301010 
8.56       0.05       1.659      1.105      0.103                 1011001301011 
8.56       0.05       1.635      1.118      0.105                 1011001301012 
8.56       0.05       1.610      1.064      0.103                 1011001301013 
8.56       0.05       1.586      1.066      0.105                 1011001301014 
8.56       0.05       1.561      1.137      0.115                 1011001301015 
8.56       0.05       1.537      1.183      0.121                 1011001301016 
8.56       0.05       1.512      1.127      0.123                 1011001301017 
8.56       0.05       1.488      1.051      0.121                 1011001301018 
8.56       0.05       1.463      1.015      0.123                 1011001301019 
8.56       0.05       1.439      1.067      0.129                 1011001301020 
8.56       0.05       1.414      1.175      0.142                 1011001301021 
8.56       0.05       1.390      1.283      0.159                 1011001301022 
8.56       0.05       1.365      1.330      0.172                 1011001301023 
8.56       0.05       1.341      1.319      0.179                 1011001301024 
8.56       0.05       1.316      1.358      0.192                 1011001301025 
8.56       0.05       1.292      1.418      0.208                 1011001301026 
8.56       0.05       1.267      1.404      0.215                 1011001301027 
8.56       0.05       1.243      1.307      0.213                 1011001301028 
8.56       0.05       1.218      1.316      0.222                 1011001301029 
8.56       0.05       1.194      1.459      0.257                 1011001301030 
8.56       0.05       1.169      1.549      0.302                 1011001301031 
8.56       0.05       1.145      1.519      0.332                 1011001301032 
8.56       0.05       1.120      1.557      0.373                 1011001301033 
8.56       0.05       1.096      1.660      0.432                 1011001301034 
8.56       0.05       1.071      1.479      0.424                 1011001301035 
ENDDATA           1013          0                                 1011001301036 
ENDSUBENT         1035          0                                 1011001399999 
SUBENT        10110014   20000202                             00001011001400001 
BIB                  2         10                                 1011001400002 
REACTION   (23-V-0(N,INL)23-V-0,PAR,DA,,LEG/2L2/AV)               1011001400003 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1011001400004 
            . geometric parameters,                               1011001400005 
            . finite size corrections,                            1011001400006 
            . statistics,                                         1011001400007 
            . residual background effects due to peak stripping   1011001400008 
              procedures.                                         1011001400009 
            Does not include absolute error of + or - 7%,         1011001400010 
             estimated error in the absolute value of the         1011001400011 
             detector efficiency.                                 1011001400012 
ENDBIB              10          0                                 1011001400013 
COMMON               2          3                                 1011001400014 
E-LVL      NUMBER                                                 1011001400015 
MEV        NO-DIM                                                 1011001400016 
0.320      0.                                                     1011001400017 
ENDCOMMON            3          0                                 1011001400018 
DATA                 4          8                                 1011001400019 
EN         EN-RSL     DATA-CM    DATA-ERR                         1011001400020 
MEV        MEV        MB/SR      PER-CENT                         1011001400021 
4.19       0.08       14.85707   14.3                             1011001400022 
4.46       0.07       10.52421   16.3                             1011001400023 
5.00       0.05        9.53862   14.4                             1011001400024 
5.18       0.05        6.49294   16.1                             1011001400025 
5.50       0.05        4.80088   15.8                             1011001400026 
6.44       0.13        5.61493    8.1                             1011001400027 
7.60       0.10        4.10510    9.0                             1011001400028 
8.56       0.08        4.71237    9.4                             1011001400029 
ENDDATA             10          0                                 1011001400030 
ENDSUBENT           29          0                                 1011001499999 
SUBENT        10110015   20000202                             00001011001500001 
BIB                  4         12                                 1011001500002 
REACTION   (23-V-0(N,EL)23-V-0,,SIG)                              1011001500003 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1011001500004 
            . geometric parameters,                               1011001500005 
            . finite size corrections,                            1011001500006 
            . statistics,                                         1011001500007 
            . residual background effects due to peak stripping   1011001500008 
              procedures.                                         1011001500009 
            . estimated error in the absolute value of detector   1011001500010 
              efficiency (7%).                                    1011001500011 
STATUS     (DEP,10110002) DATA CALCULATED FROM ANGULAR            1011001500012 
                          DISTRIBUTION DATA.                      1011001500013 
HISTORY    (19860501A) REACTION PRODUCT ADDED.                    1011001500014 
ENDBIB              12          0                                 1011001500015 
NOCOMMON             0          0                                 1011001500016 
DATA                 4          4                                 1011001500017 
EN         EN-RSL     DATA       DATA-ERR                         1011001500018 
MEV        MEV        MB         PER-CENT                         1011001500019 
5.44       0.17       2286.88     7.3                             1011001500020 
6.44       0.13       2180.95     7.2                             1011001500021 
7.60       0.10       2287.84     9.2                             1011001500022 
8.56       0.08       1824.61     7.3                             1011001500023 
ENDDATA              6          0                                 1011001500024 
ENDSUBENT           23          0                                 1011001599999 
SUBENT        10110016   20000202                             00001011001600001 
BIB                  3         10                                 1011001600002 
REACTION   (23-V-0(N,INL)23-V-0,PAR,SIG)                          1011001600003 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1011001600004 
            . geometric parameters,                               1011001600005 
            . finite size corrections,                            1011001600006 
            . statistics,                                         1011001600007 
            . residual background effects due to peak stripping   1011001600008 
              procedures.                                         1011001600009 
            . estimated error in the absolute value of detector   1011001600010 
              efficiency (7%).                                    1011001600011 
STATUS     (DEP,10110004) From angular distribution data.         1011001600012 
ENDBIB              10          0                                 1011001600013 
NOCOMMON             0          0                                 1011001600014 
DATA                 5         31                                 1011001600015 
E-LVL      EN         EN-RSL     DATA       DATA-ERR              1011001600016 
MEV        MEV        MEV        MB         PER-CENT              1011001600017 
0.320      4.19       0.08        93.35     15.9                  1011001600018 
0.320      4.46       0.07        66.13     17.8                  1011001600019 
0.320      5.00       0.05        59.93     16.0                  1011001600020 
0.320      5.18       0.05        40.80     17.5                  1011001600021 
0.320      5.50       0.05        30.16     17.3                  1011001600022 
0.320      6.44       0.13        35.28     10.7                  1011001600023 
0.320      7.60       0.10        25.79     11.4                  1011001600024 
0.320      8.56       0.08        29.61     11.7                  1011001600025 
0.930      4.19       0.08        55.18     14.6                  1011001600026 
0.930      4.46       0.07        52.35     13.1                  1011001600027 
0.930      5.00       0.05        33.62     13.2                  1011001600028 
0.930      5.18       0.05        31.01     13.8                  1011001600029 
0.930      5.44       0.17        18.62     23.1                  1011001600030 
0.930      5.50       0.05        25.83     12.7                  1011001600031 
0.930      6.44       0.13        23.91     10.0                  1011001600032 
0.930      7.60       0.10        12.32     10.5                  1011001600033 
0.930      8.56       0.08        10.42     15.4                  1011001600034 
1.610      4.19       0.08       127.49     11.3                  1011001600035 
1.610      4.46       0.07       100.31     10.3                  1011001600036 
1.610      5.00       0.05        74.67     10.7                  1011001600037 
1.610      5.18       0.05        56.90     10.7                  1011001600038 
1.610      5.50       0.05        42.33     10.5                  1011001600039 
1.810      4.19       0.08       131.42     11.2                  1011001600040 
1.810      4.46       0.07       112.97     10.8                  1011001600041 
1.810      5.00       0.05        82.85     10.0                  1011001600042 
1.810      5.18       0.05        61.24     10.3                  1011001600043 
1.810      5.50       0.05        49.23     10.5                  1011001600044 
3.080      4.46       0.07        63.91     19.6                  1011001600045 
3.080      5.00       0.05        23.51     15.9                  1011001600046 
3.080      5.18       0.05        26.92     20.0                  1011001600047 
3.080      5.50       0.05        22.78     17.8                  1011001600048 
ENDDATA             33          0                                 1011001600049 
ENDSUBENT           48          0                                 1011001699999 
SUBENT        10110017   20000202                             00001011001700001 
BIB                  4         11                                 1011001700002 
REACTION   (23-V-0(N,INL)23-V-0,PAR,SIG)                          1011001700003 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1011001700004 
            . geometric parameters,                               1011001700005 
            . finite size corrections,                            1011001700006 
            . statistics,                                         1011001700007 
            . residual background effects due to peak stripping   1011001700008 
              procedures.                                         1011001700009 
            . estimated error in the absolute value of detector   1011001700010 
              efficiency (7%).                                    1011001700011 
STATUS     (DEP,10110007) From angular distribution data.         1011001700012 
HISTORY    (20000202A) Subentries 17-20 combined                  1011001700013 
ENDBIB              11          0                                 1011001700014 
NOCOMMON             0          0                                 1011001700015 
DATA                 6         23                                 1011001700016 
E-LVL-MIN  E-LVL-MAX  EN         EN-RSL     DATA       DATA-ERR   1011001700017 
MEV        MEV        MEV        MEV        MB         PER-CENT   1011001700018 
1.610      1.810      4.19       0.08       258.21     10.8       1011001700019 
1.610      1.810      4.46       0.07       213.08     10.3       1011001700020 
1.610      1.810      5.00       0.05       159.83      9.6       1011001700021 
1.610      1.810      5.18       0.05       116.98     10.5       1011001700022 
1.610      1.810      5.44       0.17        92.05      9.4       1011001700023 
1.610      1.810      5.50       0.05        91.92      9.6       1011001700024 
1.610      1.810      6.44       0.13        69.15      8.6       1011001700025 
1.610      1.810      7.60       0.10        37.14      8.5       1011001700026 
1.610      1.810      8.56       0.08        27.79     10.6       1011001700027 
2.410      2.540      4.19       0.08       49.42      13.7       1011001700028 
2.410      2.540      4.46       0.07       48.90      12.5       1011001700029 
2.410      2.540      5.00       0.05       34.68      12.9       1011001700030 
2.410      2.540      5.18       0.05       24.22      14.5       1011001700031 
2.410      2.540      5.50       0.05       23.71      15.1       1011001700032 
2.410      2.790      4.19       0.08       66.96      10.0       1011001700033 
2.410      2.790      6.44       0.13       43.17       9.2       1011001700034 
2.410      2.790      7.60       0.10       24.02       9.0       1011001700035 
2.410      2.790      8.56       0.08       16.89      12.4       1011001700036 
2.670      2.790      4.19       0.08       104.76     15.9       1011001700037 
2.670      2.790      4.46       0.07        75.94     12.6       1011001700038 
2.670      2.790      5.00       0.05        47.48     11.3       1011001700039 
2.670      2.790      5.18       0.05        47.84     12.4       1011001700040 
2.670      2.790      5.50       0.05        47.07     14.0       1011001700041 
ENDDATA             25          0                                 1011001700042 
ENDSUBENT           41          0                                 1011001799999 
NOSUBENT      10110018   20000203                             00001011001800001 
NOSUBENT      10110019   20000203                             00001011001900001 
NOSUBENT      10110020   20000203                             00001011002000001 
ENDENTRY            20          0                                 1011099999999 
