EN         EN-ERR     ANG        DATA       DATA-ERR              1060900200008 
MEV        MEV        ADEG       MB/SR      PER-CENT              1060900200009 
      7.81      0.05    1650.0       7.0                          1060900400040 
      7.91      0.05    1454.0       7.0                          1060900400041 
      8.01      0.05    1362.0       7.0                          1060900400042 
      8.11      0.05    1278.0       7.0                          1060900400043 
      8.20      0.05    1114.0       7.0                          1060900400044 
      8.31      0.05     920.0       7.0                          1060900400045 
      8.41      0.05     852.0       7.0                          1060900400046 
      8.51      0.05     785.0       7.0                          1060900400047 
      8.61      0.05     791.0       7.0                          1060900400048 
      8.69      0.05     791.0       7.0                          1060900400049 
ENDDATA             42          0                                 1060900400050 
ENDSUBENT           49          0                                 1060900499999 
SUBENT        10609005   20040726                             00001060900500001 
BIB                  3          3                                 1060900500002 
REACTION   (6-C-0(N,INL)6-C-12,PAR,SIG)                           1060900500003 
ERR-ANALYS Systematic error of 7% is included.                    1060900500004 
STATUS     (DEP,10609003)                                         1060900500005 
ENDBIB               3          0                                 1060900500006 
COMMON               1          3                                 1060900500007 
E-LVL                                                             1060900500008 
MEV                                                               1060900500009 
 4.43                                                             1060900500010 
ENDCOMMON            3          0                                 1060900500011 
DATA                 4         39                                 1060900500012 
EN         EN-ERR     DATA       DATA-ERR                         1060900500013 
MEV        MEV        MB         PER-CENT                         1060900500014 
      5.32      0.10    116.0      18.0                           1060900500015 
      5.42      0.09    130.0      13.0                           1060900500016 
      5.52      0.09    128.0      11.0                           1060900500017 
      5.62      0.09    131.0      10.0                           1060900500018 
      5.72      0.09    153.0      10.0                           1060900500019 
      5.80      0.08    168.0       9.0                           1060900500020 
      5.93      0.08    204.0       9.0                           1060900500021 
      6.02      0.08    230.0       9.0                           1060900500022 
      6.12      0.08    243.0       9.0                           1060900500023 
      6.21      0.08    254.0       9.0                           1060900500024 
      6.26      0.07    290.0       8.0                           1060900500025 
      6.31      0.07    333.0       8.0                           1060900500026 
      6.36      0.07    338.0       8.0                           1060900500027 
      6.41      0.07    264.0       8.0                           1060900500028 
      6.46      0.07    251.0       8.0                           1060900500029 
      6.52      0.07    261.0       8.0                           1060900500030 
      6.57      0.07    254.0       8.0                           1060900500031 
      6.62      0.07    200.0       8.0                           1060900500032 
      6.72      0.07    167.0       8.0                           1060900500033 
      6.82      0.06    157.0       8.0                           1060900500034 
      6.92      0.06    153.0       8.0                           1060900500035 
      7.03      0.06    161.0       8.0                           1060900500036 
      7.13      0.06    166.0       8.0                           1060900500037 
      7.23      0.06    200.0       8.0                           1060900500038 
      7.33      0.06    286.0       8.0                           1060900500039 
      7.40      0.06    317.0       8.0                           1060900500040 
      7.50      0.06    312.0       8.0                           1060900500041 
      7.60      0.06    274.0       8.0                           1060900500042 
      7.70      0.05    321.0       8.0                           1060900500043 
      7.81      0.05    383.0       8.0                           1060900500044 
      7.91      0.05    354.0       8.0                           1060900500045 
      8.01      0.05    406.0       8.0                           1060900500046 
      8.11      0.05    476.0       8.0                           1060900500047 
      8.20      0.05    428.0       8.0                           1060900500048 
      8.31      0.05    304.0       8.0                           1060900500049 
      8.41      0.05    236.0       8.0                           1060900500050 
      8.51      0.05    230.0       8.0                           1060900500051 
      8.61      0.05    230.0       8.0                           1060900500052 
      8.69      0.05    226.0       8.0                           1060900500053 
ENDDATA             41          0                                 1060900500054 
ENDSUBENT           53          0                                 1060900599999 
ENDENTRY             5          0                                 1060999999999 
