ENTRY            11419   20130621                             13921141900000001 
SUBENT        11419001   20130621                             13921141900100001 
BIB                 13         42                                 1141900100002 
TITLE      Scattering of Neutrons from O16 in the 2.2- to 4.2-MeV 1141900100003 
           Energy Range                                           1141900100004 
AUTHOR     (C.H.Johnson,J.L.Fowler)                               1141900100005 
REFERENCE  (J,PR,162,890,1967)                                    1141900100006 
           #doi:10.1103/PhysRev.162.890                           1141900100007 
           (W,FOWLER,196901) Tabulated angular distributions      1141900100008 
           (C,65ANTWERP,,105,196507)                              1141900100009 
INSTITUTE  (1USAORL)                                              1141900100010 
FACILITY   (VDGT,1USAORL)                                         1141900100011 
SAMPLE     1.12-in.-diam. by 1-in.-long beryllium-oxide cylinder, 1141900100012 
           initially, and liquid-oxygen thin-walled Dewar, later. 1141900100013 
PART-DET   (N,G)                                                  1141900100014 
DETECTOR   (SCIN) Stilbene crystal (1 in. diam by 5/8 in. long).  1141900100015 
INC-SOURCE Monoenergetic neutrons were produced by bombarding     1141900100016 
           zirconium-tritium targets with protons from the ORNL   1141900100017 
           5.5 MV Van de Graaff machine.                          1141900100018 
METHOD     (PSD) The beryllium-oxide sample was placed halfway    1141900100019 
           between the source and the detector. Scattered neutrons1141900100020 
           were detected by stilbene crystal. The angular position1141900100021 
           of the detector could be changed by rotating the       1141900100022 
           circular mounting table in the neutron scattering      1141900100023 
           chamber. Pulses arising from gamma rays were           1141900100024 
           supressed by pulse shape discrimination. For each      1141900100025 
           angular measurement differential cross sections were   1141900100026 
           deduced.                                               1141900100027 
ANALYSIS   Experimental differential cross sections were          1141900100028 
           least-square fitted to the data with the phase shifts  1141900100029 
           and resonance parameters. The phase shift analysis     1141900100030 
           was performed with the program ANNA. A subroutine of   1141900100031 
           the program calculated differential cross sections     1141900100032 
           for neutron scattering. The main program averages the  1141900100033 
           theoretical cross sections from this subroutine over   1141900100034 
           energy spread of the measurements.                     1141900100035 
CORRECTION The cross sections have been corrected for room        1141900100036 
           scattering background and for in-scattering, for       1141900100037 
           self-attenuation, for finite angular resolution, and   1141900100038 
           for energy dependence of the detector efficiency.      1141900100039 
HISTORY    (19761016T) Translated from SCISRS                     1141900100040 
           (19820813A) Converted to reaction formalism            1141900100041 
           (20130621A) BP: Updated to new date formats,lower      1141900100042 
           case. Corrections according last EXFOR rules and Dict. 1141900100043 
           Updated information for all subentries.                1141900100044 
ENDBIB              42          0                                 1141900100045 
NOCOMMON             0          0                                 1141900100046 
ENDSUBENT           45          0                                 1141900199999 
SUBENT        11419002   20130621                             13921141900200001 
BIB                  4          6                                 1141900200002 
REACTION   (8-O-0(N,EL)8-O-0,,DA)                                 1141900200003 
ERR-ANALYS (DATA-ERR) No details have been provided.              1141900200004 
STATUS     (TABLE) Data from authors.                             1141900200005 
HISTORY    (19840718A) Data sorted.                               1141900200006 
           (20130621A) BP: Added error-analysis, status, moved    1141900200007 
           detector to the first subentry.                        1141900200008 
ENDBIB               6          0                                 1141900200009 
NOCOMMON             0          0                                 1141900200010 
DATA                 5        168                                 1141900200011 
EN         EN-RSL     COS-CM     DATA-CM    DATA-ERR              1141900200012 
MEV        MEV        NO-DIM     MB/SR      MB/SR                 1141900200013 
 3.564  +00 1.6    -02-0.3890     1.49   +02 9.     +00           1141900200053 
 3.564  +00 1.6    -02-0.1930     1.30   +02 8.     +00           1141900200054 
 3.564  +00 1.6    -02 0.01600    1.31   +02 7.     +00           1141900200055 
 3.564  +00 1.6    -02 0.20800    1.52   +02 6.     +00           1141900200056 
 3.564  +00 1.6    -02 0.41200    2.16   +02 8.     +00           1141900200057 
 3.564  +00 1.6    -02 0.61000    3.32   +02 1.1    +01           1141900200058 
 3.564  +00 1.6    -02 0.80300    5.43   +02 1.8    +01           1141900200059 
 3.564  +00 1.6    -02 0.89700    6.47   +02 2.2    +01           1141900200060 
 3.564  +00 1.6    -02 0.94000    7.32   +02 2.5    +01           1141900200061 
 3.700  +00 1.38   -01-0.8450     1.42   +02 1.6    +01           1141900200062 
 3.700  +00 1.38   -01-0.7330     1.26   +02 1.3    +01           1141900200063 
 3.700  +00 1.38   -01-0.5950     1.71   +02 1.3    +01           1141900200064 
 3.700  +00 1.38   -01-0.3900     1.99   +02 1.1    +01           1141900200065 
 3.700  +00 1.38   -01-0.1920     1.78   +02 1.0    +01           1141900200066 
 3.700  +00 1.38   -01 0.01600    1.60   +02 9.     +00           1141900200067 
 3.700  +00 1.38   -01 0.20800    1.38   +02 8.     +00           1141900200068 
 3.700  +00 1.38   -01 0.41200    1.84   +02 8.     +00           1141900200069 
 3.700  +00 1.38   -01 0.61200    3.12   +02 1.1    +01           1141900200070 
 3.700  +00 1.38   -01 0.80200    5.37   +02 1.9    +01           1141900200071 
 3.700  +00 1.38   -01 0.89800    6.15   +02 2.3    +01           1141900200072 
 3.700  +00 1.38   -01 0.94000    7.41   +02 2.7    +01           1141900200073 
 3.760  +00 1.80   -01-0.8350     3.44   +02 1.4    +01           1141900200074 
 3.760  +00 1.80   -01-0.7320     3.07   +02 1.3    +01           1141900200075 
 3.760  +00 1.80   -01-0.5950     2.84   +02 1.0    +01           1141900200076 
 3.760  +00 1.80   -01-0.3890     2.89   +02 1.1    +01           1141900200077 
 3.760  +00 1.80   -01-0.1920     2.54   +02 1.0    +01           1141900200078 
 3.760  +00 1.80   -01 0.01600    2.07   +02 9.     +00           1141900200079 
 3.760  +00 1.80   -01 0.20800    1.27   +02 9.     +00           1141900200080 
 3.760  +00 1.80   -01 0.41200    1.12   +02 9.     +00           1141900200081 
 3.760  +00 1.80   -01 0.61200    2.24   +02 9.     +00           1141900200082 
 3.760  +00 1.80   -01 0.80300    5.82   +02 1.6    +01           1141900200083 
 3.760  +00 1.80   -01 0.89900    9.50   +02 2.8    +01           1141900200084 
 3.760  +00 1.80   -01 0.94100    1.170  +03 3.7    +01           1141900200085 
 3.767  +00 1.7    -02-0.8350     3.65   +02 1.9    +01           1141900200086 
 3.767  +00 1.7    -02-0.7430     3.40   +02 1.9    +01           1141900200087 
 3.767  +00 1.7    -02-0.6080     3.10   +02 1.8    +01           1141900200088 
 3.767  +00 1.7    -02-0.4050     2.50   +02 1.6    +01           1141900200089 
 3.767  +00 1.7    -02-0.2080     2.17   +02 1.4    +01           1141900200090 
 3.767  +00 1.7    -02-0.0020     1.65   +02 1.4    +01           1141900200091 
 3.767  +00 1.7    -02 0.19000    1.12   +02 1.2    +01           1141900200092 
 3.767  +00 1.7    -02 0.39500    1.02   +02 1.2    +01           1141900200093 
 3.767  +00 1.7    -02 0.59800    1.85   +02 1.3    +01           1141900200094 
 3.767  +00 1.7    -02 0.79200    5.90   +02 2.2    +01           1141900200095 
 3.767  +00 1.7    -02 0.89000    1.075  +03 3.6    +01           1141900200096 
 3.767  +00 1.7    -02 0.93500    1.320  +03 4.6    +01           1141900200097 
 3.770  +00 1.8    -02-0.8350     4.22   +02 1.3    +01           1141900200098 
 3.770  +00 1.8    -02-0.7320     3.63   +02 1.1    +01           1141900200099 
 3.770  +00 1.8    -02-0.5950     3.17   +02 1.0    +01           1141900200100 
 3.770  +00 1.8    -02-0.3890     2.43   +02 9.     +00           1141900200101 
 3.770  +00 1.8    -02-0.1920     2.15   +02 9.     +00           1141900200102 
 3.770  +00 1.8    -02 0.01600    1.55   +02 8.     +00           1141900200103 
 3.770  +00 1.8    -02 0.20800    1.39   +02 8.     +00           1141900200104 
 3.770  +00 1.8    -02 0.41200    1.49   +02 9.     +00           1141900200105 
 3.770  +00 1.8    -02 0.61200    2.34   +02 8.     +00           1141900200106 
 3.770  +00 1.8    -02 0.80300    6.01   +02 1.6    +01           1141900200107 
 3.770  +00 1.8    -02 0.89900    9.99   +02 2.9    +01           1141900200108 
 3.770  +00 1.8    -02 0.94100    1.277  +03 4.2    +01           1141900200109 
 3.780  +00 1.8    -02-0.8350     4.33   +02 1.4    +01           1141900200110 
 3.780  +00 1.8    -02-0.7320     4.02   +02 1.2    +01           1141900200111 
 3.780  +00 1.8    -02-0.5950     3.05   +02 1.0    +01           1141900200112 
 3.780  +00 1.8    -02-0.3890     2.24   +02 1.0    +01           1141900200113 
 3.780  +00 1.8    -02-0.1920     1.58   +02 1.0    +01           1141900200114 
 3.780  +00 1.8    -02 0.01600    1.44   +02 8.     +00           1141900200115 
 3.780  +00 1.8    -02 0.20800    1.38   +02 9.     +00           1141900200116 
 3.780  +00 1.8    -02 0.41200    1.67   +02 9.     +00           1141900200117 
 3.780  +00 1.8    -02 0.61200    2.42   +02 8.     +00           1141900200118 
 3.780  +00 1.8    -02 0.80300    5.76   +02 1.6    +01           1141900200119 
 3.780  +00 1.8    -02 0.89900    1.008  +03 3.0    +01           1141900200120 
 3.780  +00 1.8    -02 0.94100    1.289  +03 4.5    +01           1141900200121 
 3.850  +00 1.5    -02-0.8450     9.5    +01 1.2    +01           1141900200122 
 3.850  +00 1.5    -02-0.7330     1.44   +02 1.1    +01           1141900200123 
 3.850  +00 1.5    -02-0.5950     1.53   +02 9.     +00           1141900200124 
 3.850  +00 1.5    -02-0.3900     1.30   +02 8.     +00           1141900200125 
 3.850  +00 1.5    -02-0.1920     1.25   +02 7.     +00           1141900200126 
 3.850  +00 1.5    -02 0.01600    1.18   +02 7.     +00           1141900200127 
 3.850  +00 1.5    -02 0.20800    1.20   +02 6.     +00           1141900200128 
 3.850  +00 1.5    -02 0.41200    1.61   +02 7.     +00           1141900200129 
 3.850  +00 1.5    -02 0.61200    2.37   +02 9.     +00           1141900200130 
 3.850  +00 1.5    -02 0.80200    4.32   +02 1.5    +01           1141900200131 
 3.850  +00 1.5    -02 0.89800    5.89   +02 2.1    +01           1141900200132 
 3.850  +00 1.5    -02 0.94000    6.58   +02 2.3    +01           1141900200133 
 3.900  +00 1.7    -02-0.8330     9.1    +01 1.7    +01           1141900200134 
 3.900  +00 1.7    -02-0.7420     9.5    +01 1.6    +01           1141900200135 
 3.900  +00 1.7    -02-0.6060     1.43   +02 1.6    +01           1141900200136 
 3.900  +00 1.7    -02-0.4020     1.45   +02 1.4    +01           1141900200137 
 3.900  +00 1.7    -02-0.2070     1.32   +02 1.4    +01           1141900200138 
 3.900  +00 1.7    -02-0.0020     1.05   +02 1.3    +01           1141900200139 
 3.900  +00 1.7    -02 0.19100    1.23   +02 1.2    +01           1141900200140 
 3.900  +00 1.7    -02 0.39600    1.64   +02 1.2    +01           1141900200141 
 3.900  +00 1.7    -02 0.59800    2.45   +02 1.4    +01           1141900200142 
 3.900  +00 1.7    -02 0.79200    4.03   +02 1.9    +01           1141900200143 
 3.900  +00 1.7    -02 0.89100    4.85   +02 2.2    +01           1141900200144 
 3.900  +00 1.7    -02 0.93500    6.03   +02 2.6    +01           1141900200145 
 4.000  +00 1.4    -02-0.8450     8.0    +01 1.0    +01           1141900200146 
 4.000  +00 1.4    -02-0.7330     6.7    +01 8.     +00           1141900200147 
 4.000  +00 1.4    -02-0.5950     7.0    +01 8.     +00           1141900200148 
 4.000  +00 1.4    -02-0.3900     6.4    +01 7.     +00           1141900200149 
 4.000  +00 1.4    -02-0.1920     7.5    +01 7.     +00           1141900200150 
 4.000  +00 1.4    -02 0.01600    1.05   +02 7.     +00           1141900200151 
 4.000  +00 1.4    -02 0.20800    9.9    +01 7.     +00           1141900200152 
 4.000  +00 1.4    -02 0.41200    1.65   +02 7.     +00           1141900200153 
 4.000  +00 1.4    -02 0.61200    2.39   +02 9.     +00           1141900200154 
 4.000  +00 1.4    -02 0.80200    4.07   +02 1.2    +01           1141900200155 
 4.000  +00 1.4    -02 0.89800    4.99   +02 1.4    +01           1141900200156 
 4.000  +00 1.4    -02 0.94000    5.50   +02 1.8    +01           1141900200157 
 4.100  +00 1.6    -02-0.8370     1.28   +02 1.5    +01           1141900200158 
 4.100  +00 1.6    -02-0.7450     1.09   +02 1.3    +01           1141900200159 
 4.100  +00 1.6    -02-0.6110     1.07   +02 1.2    +01           1141900200160 
 4.100  +00 1.6    -02-0.4080     9.2    +01 1.2    +01           1141900200161 
 4.100  +00 1.6    -02-0.2120     7.6    +01 1.1    +01           1141900200162 
 4.100  +00 1.6    -02-0.0090     6.3    +01 1.1    +01           1141900200163 
 4.100  +00 1.6    -02 0.18400    4.6    +01 9.     +00           1141900200164 
 4.100  +00 1.6    -02 0.38800    6.1    +01 1.0    +01           1141900200165 
 4.100  +00 1.6    -02 0.59200    1.06   +02 1.0    +01           1141900200166 
 4.100  +00 1.6    -02 0.78800    1.36   +02 1.1    +01           1141900200167 
 4.100  +00 1.6    -02 0.88700    2.09   +02 1.3    +01           1141900200168 
 4.100  +00 1.6    -02 0.93200    2.44   +02 1.5    +01           1141900200169 
 4.200  +00 1.6    -02-0.8370     1.56   +02 1.8    +01           1141900200170 
 4.200  +00 1.6    -02-0.7460     1.36   +02 1.6    +01           1141900200171 
 4.200  +00 1.6    -02-0.6120     1.16   +02 1.6    +01           1141900200172 
 4.200  +00 1.6    -02-0.4090     7.6    +01 1.4    +01           1141900200173 
 4.200  +00 1.6    -02-0.2140     7.4    +01 1.3    +01           1141900200174 
 4.200  +00 1.6    -02-0.0070     6.9    +01 1.2    +01           1141900200175 
 4.200  +00 1.6    -02 0.18500    6.8    +01 1.2    +01           1141900200176 
 4.200  +00 1.6    -02 0.39000    1.14   +02 1.3    +01           1141900200177 
 4.200  +00 1.6    -02 0.59300    2.06   +02 1.4    +01           1141900200178 
 4.200  +00 1.6    -02 0.78800    3.27   +02 1.7    +01           1141900200179 
 4.200  +00 1.6    -02 0.88800    4.15   +02 1.8    +01           1141900200180 
 4.200  +00 1.6    -02 0.93300    4.95   +02 2.1    +01           1141900200181 
ENDDATA            170          0                                 1141900200182 
ENDSUBENT          181          0                                 1141900299999 
SUBENT        11419003   20130621                             13921141900300001 
BIB                  4          4                                 1141900300002 
REACTION   (8-O-0(N,TOT),,SIG)                                    1141900300003 
STATUS     (CURVE) Fig.1, page 891.                               1141900300004 
ERR-ANALYS (DATA-ERR) Typical counting errors                     1141900300005 
HISTORY    (20130621A) BP: Digitized Fig.1.                       1141900300006 
ENDBIB               4          0                                 1141900300007 
NOCOMMON             0          0                                 1141900300008 
DATA                 4         54                                 1141900300009 
EN         DATA       DATA-ERR   EN-RSL                           1141900300010 
MEV        B          B          KEV                              1141900300011 
  3.334E+00  3.133E+00  8.162E-02       32.0                      1141900300012 
  3.355E+00  3.188E+00                  32.0                      1141900300013 
  3.381E+00  3.120E+00                  32.0                      1141900300014 
  3.407E+00  3.101E+00  7.333E-02       32.0                      1141900300015 
  3.435E+00  3.285E+00                  32.0                      1141900300016 
  3.461E+00  3.111E+00                  32.0                      1141900300017 
  3.488E+00  3.019E+00                  32.0                      1141900300018 
  3.515E+00  3.057E+00  7.354E-02       32.0                      1141900300019 
  3.542E+00  3.119E+00                  32.0                      1141900300020 
  3.570E+00  3.067E+00                  32.0                      1141900300021 
  3.596E+00  3.072E+00  7.347E-02       32.0                      1141900300022 
  3.624E+00  3.037E+00                  32.0                      1141900300023 
  3.650E+00  3.124E+00                  32.0                      1141900300024 
  3.678E+00  3.015E+00                  32.0                      1141900300025 
  3.706E+00  2.971E+00  7.347E-02       32.0                      1141900300026 
  3.733E+00  3.041E+00  1.466E-01        5.0                      1141900300027 
  3.737E+00  2.984E+00                   5.0                      1141900300028 
  3.742E+00  3.073E+00  1.873E-01        5.0                      1141900300029 
  3.744E+00  3.048E+00                   5.0                      1141900300030 
  3.747E+00  3.162E+00                   5.0                      1141900300031 
  3.751E+00  3.227E+00  1.630E-01        5.0                      1141900300032 
  3.753E+00  3.389E+00                   5.0                      1141900300033 
  3.755E+00  3.324E+00                   5.0                      1141900300034 
  3.757E+00  3.690E+00                   5.0                      1141900300035 
  3.759E+00  3.747E+00  1.630E-01        5.0                      1141900300036 
  3.763E+00  3.926E+00                   5.0                      1141900300037 
  3.764E+00  4.203E+00                   5.0                      1141900300038 
  3.767E+00  4.398E+00  1.712E-01        5.0                      1141900300039 
  3.769E+00  5.017E+00                   5.0                      1141900300040 
  3.770E+00  5.131E+00  2.037E-01        5.0                      1141900300041 
  3.774E+00  5.164E+00                   5.0                      1141900300042 
  3.775E+00  4.707E+00                   5.0                      1141900300043 
  3.777E+00  5.212E+00                   5.0                      1141900300044 
  3.780E+00  4.405E+00  1.791E-01        5.0                      1141900300045 
  3.781E+00  3.949E+00                   5.0                      1141900300046 
  3.785E+00  3.492E+00  1.957E-01        5.0                      1141900300047 
  3.787E+00  3.581E+00                   5.0                      1141900300048 
  3.790E+00  3.214E+00                   5.0                      1141900300049 
  3.791E+00  3.141E+00                   5.0                      1141900300050 
  3.795E+00  3.271E+00  1.871E-01        5.0                      1141900300051 
  3.797E+00  3.059E+00                   5.0                      1141900300052 
  3.799E+00  3.319E+00                   5.0                      1141900300053 
  3.800E+00  2.684E+00                   5.0                      1141900300054 
  3.802E+00  2.748E+00  1.793E-01        5.0                      1141900300055 
  3.808E+00  2.707E+00                   5.0                      1141900300056 
  3.811E+00  2.927E+00                   5.0                      1141900300057 
  3.815E+00  2.780E+00  1.793E-01        5.0                      1141900300058 
  3.819E+00  2.730E+00                   5.0                      1141900300059 
  3.820E+00  2.396E+00                   5.0                      1141900300060 
  3.826E+00  2.550E+00                   5.0                      1141900300061 
  3.830E+00  2.460E+00  1.874E-01        5.0                      1141900300062 
  3.839E+00  2.484E+00                   5.0                      1141900300063 
  3.851E+00  2.491E+00                   5.0                      1141900300064 
  3.864E+00  2.636E+00  1.875E-01        5.0                      1141900300065 
ENDDATA             56          0                                 1141900300066 
ENDSUBENT           65          0                                 1141900399999 
SUBENT        11419004   20130621                             13921141900400001 
BIB                  3          8                                 1141900400002 
REACTION  1(8-O-16(N,0),,EN)                                      1141900400003 
          2(8-O-16(N,0),,L)                                       1141900400004 
          3(8-O-16(N,0),,J)                                       1141900400005 
          4(8-O-16(N,0),,PTY)                                     1141900400006 
          5(8-O-16(N,TOT),,WID)                                   1141900400007 
STATUS     (TABLE) Table I, page 898.                             1141900400008 
HISTORY    (20130621A) BP: Updated resonance energies, added      1141900400009 
           status.                                                1141900400010 
ENDBIB               8          0                                 1141900400011 
NOCOMMON             0          0                                 1141900400012 
DATA                 6          7                                 1141900400013 
EN-RES     DATA      1DATA      2DATA      3DATA      4DATA-CM   51141900400014 
MEV        MEV        NO-DIM     NO-DIM     NO-DIM     KEV        1141900400015 
            3.35       2.         1.5         1.        500.      1141900400016 
            3.75       1.         1.5        -1.        405.      1141900400017 
           3.769       3.         3.5        -1.         14.      1141900400018 
           3.772       2.         1.5         1.          3.      1141900400019 
             4.0       1.         0.5        -1.                  1141900400020 
            4.18       2.         1.5         1.                  1141900400021 
 4.32                  1.         1.5        -1.                  1141900400022 
ENDDATA              9          0                                 1141900400023 
ENDSUBENT           22          0                                 1141900499999 
ENDENTRY             4          0                                 1141999999999 
