ENTRY            11188   19800814                             00001118800000001 
SUBENT        11188001   19800814                             00001118800100001 
BIB                  7          9                                 1118800100002 
INSTITUTE  (1USALAS)                                              1118800100003 
REFERENCE  (J,AP,12,485,61)                                       1118800100004 
AUTHOR     (D.A.LIND,R.B.DAY)                                     1118800100005 
TITLE      STUDIES OF GAMMA RAYS FROM NEUTRON INELASTIC           1118800100006 
           SCATTERING.                                            1118800100007 
DETECTOR   (NAICR) NAI SCINTILLATION SPECTROMETER. RING GEOMETRY. 1118800100008 
STATUS     (SCSRS)                                                1118800100009 
HISTORY    (760924T) TRANSLATED FROM SCISRS                       1118800100010 
           (800814A) CONVERTED TO REACTION FORMALISM              1118800100011 
ENDBIB               9          0                                 1118800100012 
COMMON               1          3                                 1118800100013 
ANG                                                               1118800100014 
ADEG                                                              1118800100015 
 94.                                                              1118800100016 
ENDCOMMON            3          0                                 1118800100017 
ENDSUBENT           16          0                                 1118800199999 
SUBENT        11188002   19800814                             00001118800200001 
BIB                  1          1                                 1118800200002 
REACTION   (5-B-11(N,INL)5-B-11,PAR,DA,G,4PI)                     1118800200003 
ENDBIB               1          0                                 1118800200004 
COMMON               1          3                                 1118800200005 
E                                                                 1118800200006 
MEV                                                               1118800200007 
    2.14                                                          1118800200008 
ENDCOMMON            3          0                                 1118800200009 
DATA                 2         15                                 1118800200010 
EN         DATA                                                   1118800200011 
MEV        B                                                      1118800200012 
 2.43   +00 0.     +00                                            1118800200013 
 2.48   +00 1.2    -03                                            1118800200014 
 2.53   +00 1.25   -02                                            1118800200015 
 2.58   +00 3.55   -02                                            1118800200016 
 2.63   +00 1.43   -02                                            1118800200017 
 2.68   +00 1.25   -02                                            1118800200018 
 2.73   +00 1.32   -02                                            1118800200019 
 2.78   +00 1.60   -02                                            1118800200020 
 2.83   +00 1.50   -02                                            1118800200021 
 2.89   +00 1.90   -02                                            1118800200022 
 2.94   +00 1.85   -02                                            1118800200023 
 2.99   +00 1.73   -02                                            1118800200024 
 3.05   +00 1.57   -02                                            1118800200025 
 3.10   +00 1.40   -02                                            1118800200026 
 3.15   +00 1.75   -02                                            1118800200027 
ENDDATA             17          0                                 1118800200028 
ENDSUBENT           27          0                                 1118800299999 
SUBENT        11188003   19800814                             00001118800300001 
BIB                  1          1                                 1118800300002 
REACTION   (11-NA-23(N,INL)11-NA-23,PAR,DA,G,4PI)                 1118800300003 
ENDBIB               1          0                                 1118800300004 
NOCOMMON             0          0                                 1118800300005 
DATA                 3         89                                 1118800300006 
E          EN         DATA                                        1118800300007 
MEV        MEV        B                                           1118800300008 
     .439   4.4    -01 0.     +00                                 1118800300009 
     .439   5.0    -01 1.10   -01                                 1118800300010 
     .439   6.1    -01 1.8    -01                                 1118800300011 
     .439   7.2    -01 4.3    -01                                 1118800300012 
     .439   8.4    -01 3.5    -01                                 1118800300013 
     .439   9.5    -01 3.7    -01                                 1118800300014 
     .439   1.05   +00 6.3    -01                                 1118800300015 
     .439   1.17   +00 6.2    -01                                 1118800300016 
     .439   1.28   +00 4.9    -01                                 1118800300017 
     .439   1.38   +00 4.1    -01                                 1118800300018 
     .439   1.48   +00 4.0    -01                                 1118800300019 
     .439   1.58   +00 5.5    -01                                 1118800300020 
     .439   1.69   +00 5.8    -01                                 1118800300021 
     .439   1.79   +00 6.7    -01                                 1118800300022 
     .439   1.90   +00 5.5    -01                                 1118800300023 
     .439   2.00   +00 6.0    -01                                 1118800300024 
     .439   2.11   +00 6.7    -01                                 1118800300025 
     .439   2.21   +00 8.1    -01                                 1118800300026 
     .439   2.31   +00 6.8    -01                                 1118800300027 
     .439   2.41   +00 5.8    -01                                 1118800300028 
     .439   2.51   +00 6.5    -01                                 1118800300029 
     .439   2.62   +00 4.6    -01                                 1118800300030 
     .439   2.72   +00 6.3    -01                                 1118800300031 
     .439   2.82   +00 7.2    -01                                 1118800300032 
     .439   2.92   +00 5.5    -01                                 1118800300033 
     .439   3.02   +00 4.2    -01                                 1118800300034 
     .439   3.08   +00 4.1    -01                                 1118800300035 
     .439   3.12   +00 5.8    -01                                 1118800300036 
     .439   3.18   +00 4.4    -01                                 1118800300037 
     .439   3.23   +00 3.7    -01                                 1118800300038 
     .439   3.28   +00 4.3    -01                                 1118800300039 
     .439   3.32   +00 4.1    -01                                 1118800300040 
    1.61    1.80   +00 0.     +00                                 1118800300041 
    1.61    1.90   +00 0.     +00                                 1118800300042 
    1.61    2.00   +00 1.9    -02                                 1118800300043 
    1.61    2.10   +00 2.4    -02                                 1118800300044 
    1.61    2.20   +00 4.2    -02                                 1118800300045 
    1.61    2.31   +00 5.4    -02                                 1118800300046 
    1.61    2.41   +00 1.8    -02                                 1118800300047 
    1.61    2.52   +00 5.5    -02                                 1118800300048 
    1.61    2.62   +00 5.2    -02                                 1118800300049 
    1.61    2.72   +00 1.22   -01                                 1118800300050 
    1.61    2.82   +00 9.9    -02                                 1118800300051 
    1.61    2.93   +00 1.25   -01                                 1118800300052 
    1.61    3.02   +00 6.8    -02                                 1118800300053 
    1.61    3.07   +00 9.0    -02                                 1118800300054 
    1.61    3.13   +00 9.2    -02                                 1118800300055 
    1.61    3.18   +00 8.0    -02                                 1118800300056 
    1.61    3.23   +00 9.2    -02                                 1118800300057 
    1.61    3.28   +00 6.5    -02                                 1118800300058 
    1.61    3.33   +00 7.6    -02                                 1118800300059 
    2.05    1.90   +00 0.     +00                                 1118800300060 
    2.05    2.00   +00 0.     +00                                 1118800300061 
    2.05    2.11   +00 1.0    -03                                 1118800300062 
    2.05    2.21   +00 3.5    -03                                 1118800300063 
    2.05    2.30   +00 5.0    -03                                 1118800300064 
    2.05    2.41   +00 1.9    -03                                 1118800300065 
    2.05    2.52   +00 4.5    -03                                 1118800300066 
    2.05    2.61   +00 2.     -04                                 1118800300067 
    2.37    2.42   +00 0.     +00                                 1118800300068 
    2.37    2.52   +00 0.     +00                                 1118800300069 
    2.37    2.62   +00 4.     -03                                 1118800300070 
    2.37    2.72   +00 2.9    -02                                 1118800300071 
    2.37    2.82   +00 1.2    -02                                 1118800300072 
    2.37    2.92   +00 4.8    -02                                 1118800300073 
    2.37    3.02   +00 3.5    -02                                 1118800300074 
    2.37    3.12   +00 2.8    -02                                 1118800300075 
    2.37    3.18   +00 2.5    -02                                 1118800300076 
    2.37    3.23   +00 1.8    -02                                 1118800300077 
    2.37    3.28   +00 1.3    -02                                 1118800300078 
    2.37    3.33   +00 1.7    -02                                 1118800300079 
    2.64    2.62   +00 0.     +00                                 1118800300080 
    2.64    2.72   +00 0.     +00                                 1118800300081 
    2.64    2.81   +00 1.     -03                                 1118800300082 
    2.64    2.92   +00 4.     -03                                 1118800300083 
    2.64    3.02   +00 3.7    -02                                 1118800300084 
    2.64    3.07   +00 7.6    -02                                 1118800300085 
    2.64    3.12   +00 2.9    -02                                 1118800300086 
    2.64    3.19   +00 3.3    -02                                 1118800300087 
    2.64    3.23   +00 4.8    -02                                 1118800300088 
    2.64    3.28   +00 4.8    -02                                 1118800300089 
    2.64    3.34   +00 2.2    -02                                 1118800300090 
    2.96    3.02   +00 0.     +00                                 1118800300091 
    2.96    3.07   +00 0.     +00                                 1118800300092 
    2.96    3.12   +00 2.8    -02                                 1118800300093 
    2.96    3.17   +00 1.10   -01                                 1118800300094 
    2.96    3.22   +00 1.33   -01                                 1118800300095 
    2.96    3.27   +00 1.65   -01                                 1118800300096 
    2.96    3.32   +00 8.6    -02                                 1118800300097 
ENDDATA             91          0                                 1118800300098 
ENDSUBENT           97          0                                 1118800399999 
SUBENT        11188004   19800814                             00001118800400001 
BIB                  1          1                                 1118800400002 
REACTION   (14-SI-28(N,INL)14-SI-28,PAR,DA,G,4PI)                 1118800400003 
ENDBIB               1          0                                 1118800400004 
COMMON               1          3                                 1118800400005 
E                                                                 1118800400006 
MEV                                                               1118800400007 
    1.78                                                          1118800400008 
ENDCOMMON            3          0                                 1118800400009 
DATA                 2         24                                 1118800400010 
EN         DATA                                                   1118800400011 
MEV        B                                                      1118800400012 
 1.81   +00 0.     +00                                            1118800400013 
 1.86   +00 9.0    -02                                            1118800400014 
 1.91   +00 1.25   -01                                            1118800400015 
 1.97   +00 9.0    -02                                            1118800400016 
 2.02   +00 1.00   -01                                            1118800400017 
 2.06   +00 2.35   -01                                            1118800400018 
 2.12   +00 1.70   -01                                            1118800400019 
 2.17   +00 1.85   -01                                            1118800400020 
 2.22   +00 3.05   -01                                            1118800400021 
 2.28   +00 4.25   -01                                            1118800400022 
 2.32   +00 2.75   -01                                            1118800400023 
 2.38   +00 4.20   -01                                            1118800400024 
 2.44   +00 4.85   -01                                            1118800400025 
 2.49   +00 4.80   -01                                            1118800400026 
 2.54   +00 3.30   -01                                            1118800400027 
 2.59   +00 2.70   -01                                            1118800400028 
 2.65   +00 2.30   -01                                            1118800400029 
 2.70   +00 3.10   -01                                            1118800400030 
 2.75   +00 3.25   -01                                            1118800400031 
 2.80   +00 4.35   -01                                            1118800400032 
 2.85   +00 8.55   -01                                            1118800400033 
 2.90   +00 4.95   -01                                            1118800400034 
 2.95   +00 3.40   -01                                            1118800400035 
 3.00   +00 2.80   -01                                            1118800400036 
ENDDATA             26          0                                 1118800400037 
ENDSUBENT           36          0                                 1118800499999 
SUBENT        11188005   19800814                             00001118800500001 
BIB                  1          1                                 1118800500002 
REACTION   (14-SI-29(N,INL)14-SI-29,PAR,DA,G,4PI)                 1118800500003 
ENDBIB               1          0                                 1118800500004 
NOCOMMON             0          0                                 1118800500005 
DATA                 3         30                                 1118800500006 
E          EN         DATA                                        1118800500007 
MEV        MEV        B                                           1118800500008 
    1.28    1.54   +00 1.35   -01                                 1118800500009 
    1.28    1.65   +00 1.35   -01                                 1118800500010 
    1.28    1.75   +00 1.05   -01                                 1118800500011 
    1.28    1.81   +00 1.60   -01                                 1118800500012 
    1.28    1.86   +00 4.0    -02                                 1118800500013 
    1.28    1.97   +00 3.5    -02                                 1118800500014 
    1.28    2.07   +00 4.0    -02                                 1118800500015 
    1.28    2.17   +00 2.0    -02                                 1118800500016 
    2.02    2.16   +00 0.     +00                                 1118800500017 
    2.02    2.22   +00 6.5    -02                                 1118800500018 
    2.02    2.27   +00 1.40   -01                                 1118800500019 
    2.02    2.32   +00 1.30   -01                                 1118800500020 
    2.02    2.38   +00 1.90   -01                                 1118800500021 
    2.02    2.43   +00 1.60   -01                                 1118800500022 
    2.02    2.49   +00 1.60   -01                                 1118800500023 
    2.02    2.53   +00 4.30   -01                                 1118800500024 
    2.02    2.59   +00 2.60   -01                                 1118800500025 
    2.02    2.64   +00 2.75   -01                                 1118800500026 
    2.02    2.68   +00 3.80   -01                                 1118800500027 
    2.02    2.79   +00 3.65   -01                                 1118800500028 
    2.02    2.89   +00 4.80   -01                                 1118800500029 
    2.02    2.99   +00 5.95   -01                                 1118800500030 
    2.41    2.38   +00 0.     +00                                 1118800500031 
    2.41    2.43   +00 5.0    -02                                 1118800500032 
    2.41    2.54   +00 5.0    -02                                 1118800500033 
    2.41    2.64   +00 7.0    -02                                 1118800500034 
    2.41    2.70   +00 1.55   -01                                 1118800500035 
    2.41    2.80   +00 1.55   -01                                 1118800500036 
    2.41    2.90   +00 1.75   -01                                 1118800500037 
    2.41    3.00   +00 1.80   -01                                 1118800500038 
ENDDATA             32          0                                 1118800500039 
ENDSUBENT           38          0                                 1118800599999 
SUBENT        11188006   19800814                             00001118800600001 
BIB                  1          1                                 1118800600002 
REACTION   (14-SI-30(N,INL)14-SI-30,PAR,DA,G,4PI)                 1118800600003 
ENDBIB               1          0                                 1118800600004 
COMMON               1          3                                 1118800600005 
E                                                                 1118800600006 
MEV                                                               1118800600007 
    2.20                                                          1118800600008 
ENDCOMMON            3          0                                 1118800600009 
DATA                 2         11                                 1118800600010 
EN         DATA                                                   1118800600011 
MEV        B                                                      1118800600012 
 2.32   +00 0.     +00                                            1118800600013 
 2.38   +00 1.00   -01                                            1118800600014 
 2.43   +00 1.20   -01                                            1118800600015 
 2.49   +00 1.80   -01                                            1118800600016 
 2.53   +00 3.40   -01                                            1118800600017 
 2.59   +00 3.10   -01                                            1118800600018 
 2.64   +00 3.50   -01                                            1118800600019 
 2.68   +00 4.90   -01                                            1118800600020 
 2.79   +00 4.60   -01                                            1118800600021 
 2.90   +00 5.00   -01                                            1118800600022 
 2.99   +00 7.20   -01                                            1118800600023 
ENDDATA             13          0                                 1118800600024 
ENDSUBENT           23          0                                 1118800699999 
SUBENT        11188007   19800814                             00001118800700001 
BIB                  1          1                                 1118800700002 
REACTION   (19-K-39(N,INL)19-K-39,PAR,DA,G,4PI)                   1118800700003 
ENDBIB               1          0                                 1118800700004 
NOCOMMON             0          0                                 1118800700005 
DATA                 3         69                                 1118800700006 
E          EN         DATA                                        1118800700007 
MEV        MEV        B                                           1118800700008 
    2.52    2.52   +00 0.     +00                                 1118800700009 
    2.52    2.57   +00 4.     -03                                 1118800700010 
    2.52    2.62   +00 1.9    -02                                 1118800700011 
    2.52    2.67   +00 3.0    -02                                 1118800700012 
    2.52    2.72   +00 4.0    -02                                 1118800700013 
    2.52    2.77   +00 4.5    -02                                 1118800700014 
    2.52    2.82   +00 3.7    -02                                 1118800700015 
    2.52    2.88   +00 4.2    -02                                 1118800700016 
    2.52    2.92   +00 5.0    -02                                 1118800700017 
    2.52    2.98   +00 5.2    -02                                 1118800700018 
    2.52    3.02   +00 5.6    -02                                 1118800700019 
    2.52    3.07   +00 7.1    -02                                 1118800700020 
    2.52    3.13   +00 5.8    -02                                 1118800700021 
    2.52    3.18   +00 6.4    -02                                 1118800700022 
    2.52    3.23   +00 7.7    -02                                 1118800700023 
    2.52    3.29   +00 6.8    -02                                 1118800700024 
    2.52    3.34   +00 7.5    -02                                 1118800700025 
    2.52    3.43   +00 8.0    -02                                 1118800700026 
    2.52    3.53   +00 7.8    -02                                 1118800700027 
    2.52    3.63   +00 8.5    -02                                 1118800700028 
    2.52    3.69   +00 1.04   -01                                 1118800700029 
    2.52    3.74   +00 1.13   -01                                 1118800700030 
    2.52    3.80   +00 1.15   -01                                 1118800700031 
    2.52    3.84   +00 1.16   -01                                 1118800700032 
    2.52    3.89   +00 1.13   -01                                 1118800700033 
    2.52    3.94   +00 1.13   -01                                 1118800700034 
    2.81    2.77   +00 0.     +00                                 1118800700035 
    2.81    2.82   +00 5.     -03                                 1118800700036 
    2.81    2.88   +00 6.     -03                                 1118800700037 
    2.81    2.92   +00 2.2    -02                                 1118800700038 
    2.81    2.98   +00 2.2    -02                                 1118800700039 
    2.81    3.02   +00 3.2    -02                                 1118800700040 
    2.81    3.07   +00 3.8    -02                                 1118800700041 
    2.81    3.13   +00 6.0    -02                                 1118800700042 
    2.81    3.18   +00 5.0    -02                                 1118800700043 
    2.81    3.23   +00 5.9    -02                                 1118800700044 
    2.81    3.29   +00 6.5    -02                                 1118800700045 
    2.81    3.34   +00 6.8    -02                                 1118800700046 
    2.81    3.43   +00 8.4    -02                                 1118800700047 
    2.81    3.53   +00 9.0    -02                                 1118800700048 
    2.81    3.63   +00 8.9    -02                                 1118800700049 
    2.81    3.69   +00 1.02   -01                                 1118800700050 
    2.81    3.74   +00 8.7    -02                                 1118800700051 
    2.81    3.80   +00 1.05   -01                                 1118800700052 
    2.81    3.84   +00 1.06   -01                                 1118800700053 
    2.81    3.89   +00 1.08   -01                                 1118800700054 
    2.81    3.94   +00 1.25   -01                                 1118800700055 
    3.05    3.02   +00 0.     +00                                 1118800700056 
    3.05    3.07   +00 4.     -03                                 1118800700057 
    3.05    3.13   +00 1.4    -02                                 1118800700058 
    3.05    3.18   +00 2.6    -02                                 1118800700059 
    3.05    3.23   +00 2.6    -02                                 1118800700060 
    3.05    3.29   +00 3.2    -02                                 1118800700061 
    3.05    3.34   +00 3.5    -02                                 1118800700062 
    3.05    3.43   +00 4.1    -02                                 1118800700063 
    3.05    3.53   +00 5.2    -02                                 1118800700064 
    3.05    3.63   +00 5.5    -02                                 1118800700065 
    3.05    3.69   +00 5.8    -02                                 1118800700066 
    3.05    3.74   +00 6.7    -02                                 1118800700067 
    3.05    3.80   +00 6.1    -02                                 1118800700068 
    3.05    3.84   +00 7.2    -02                                 1118800700069 
    3.05    3.89   +00 6.5    -02                                 1118800700070 
    3.05    3.94   +00 8.5    -02                                 1118800700071 
    3.59    3.69   +00 0.     +00                                 1118800700072 
    3.59    3.74   +00 2.3    -02                                 1118800700073 
    3.59    3.79   +00 5.9    -02                                 1118800700074 
    3.59    3.83   +00 6.6    -02                                 1118800700075 
    3.59    3.89   +00 9.3    -02                                 1118800700076 
    3.59    3.93   +00 9.8    -02                                 1118800700077 
ENDDATA             71          0                                 1118800700078 
ENDSUBENT           77          0                                 1118800799999 
SUBENT        11188008   19800814                             00001118800800001 
BIB                  1          1                                 1118800800002 
REACTION   (21-SC-45(N,INL)21-SC-45,PAR,DA,G,4PI)                 1118800800003 
ENDBIB               1          0                                 1118800800004 
COMMON               2          3                                 1118800800005 
EN         DATA-ERR                                               1118800800006 
MEV        PER-CENT                                               1118800800007 
 1.61   +00 4.0                                                   1118800800008 
ENDCOMMON            3          0                                 1118800800009 
DATA                 2          6                                 1118800800010 
E          DATA                                                   1118800800011 
MEV        B                                                      1118800800012 
 0.373  +00 1.36   -01                                            1118800800013 
 0.534  +00 1.29   -01                                            1118800800014 
 0.715  +00 1.75   -01                                            1118800800015 
 0.963  +00 6.6    -02                                            1118800800016 
 1.220  +00 1.23   -01                                            1118800800017 
 1.400  +00 7.6    -02                                            1118800800018 
ENDDATA              8          0                                 1118800800019 
ENDSUBENT           18          0                                 1118800899999 
SUBENT        11188009   19800814                             00001118800900001 
BIB                  1          1                                 1118800900002 
REACTION   (40-ZR-0(N,INL),PAR,DA,G,4PI)                          1118800900003 
ENDBIB               1          0                                 1118800900004 
NOCOMMON             0          0                                 1118800900005 
DATA                 3        177                                 1118800900006 
E          EN         DATA                                        1118800900007 
MEV        MEV        B                                           1118800900008 
     .56    1.45   +00 0.     +00                                 1118800900009 
     .56    1.52   +00 8.     -03                                 1118800900010 
     .56    1.58   +00 2.0    -02                                 1118800900011 
     .56    1.61   +00 2.7    -02                                 1118800900012 
     .56    1.63   +00 3.7    -02                                 1118800900013 
     .56    1.68   +00 4.5    -02                                 1118800900014 
     .56    1.72   +00 5.1    -02                                 1118800900015 
     .56    1.74   +00 5.4    -02                                 1118800900016 
     .56    1.74   +00 5.0    -02                                 1118800900017 
     .56    1.78   +00 5.6    -02                                 1118800900018 
     .56    1.80   +00 6.0    -02                                 1118800900019 
     .56    1.82   +00 6.7    -02                                 1118800900020 
     .56    1.85   +00 6.0    -02                                 1118800900021 
     .56    1.86   +00 7.0    -02                                 1118800900022 
     .56    1.89   +00 6.8    -02                                 1118800900023 
     .56    1.91   +00 6.8    -02                                 1118800900024 
     .56    1.93   +00 6.2    -02                                 1118800900025 
     .56    1.94   +00 6.6    -02                                 1118800900026 
     .56    1.99   +00 6.3    -02                                 1118800900027 
     .56    2.05   +00 6.1    -02                                 1118800900028 
     .56    2.11   +00 6.2    -02                                 1118800900029 
     .92    9.0    -01 0.     +00                                 1118800900030 
     .92    9.4    -01 1.5    -02                                 1118800900031 
     .92    9.8    -01 7.5    -02                                 1118800900032 
     .92    9.9    -01 6.5    -02                                 1118800900033 
     .92    1.03   +00 1.60   -01                                 1118800900034 
     .92    1.04   +00 1.35   -01                                 1118800900035 
     .92    1.09   +00 2.00   -01                                 1118800900036 
     .92    1.14   +00 2.35   -01                                 1118800900037 
     .92    1.21   +00 2.55   -01                                 1118800900038 
     .92    1.25   +00 2.80   -01                                 1118800900039 
     .92    1.31   +00 2.95   -01                                 1118800900040 
     .92    1.36   +00 3.20   -01                                 1118800900041 
     .92    1.42   +00 3.35   -01                                 1118800900042 
     .92    1.47   +00 3.45   -01                                 1118800900043 
     .92    1.52   +00 3.80   -01                                 1118800900044 
     .92    1.57   +00 3.75   -01                                 1118800900045 
     .92    1.62   +00 3.85   -01                                 1118800900046 
