ENTRY            14379   20140212                             13981437900000001 
SUBENT        14379001   20140212                             13981437900100001 
BIB                 11         52                                 1437900100002 
TITLE      Measurement of prompt neutron spectra from the         1437900100003 
           239Pu(n,f) fission reaction for incident neutron       1437900100004 
           energies from 1 to 200 MeV                             1437900100005 
AUTHOR     (A.Chatillon,G.Belier,T.Granier,B.Laurent,B.Morillon,  1437900100006 
           J.Taieb,R.C.Haight,M.Devlin,R.O.Nelson,S.Noda,         1437900100007 
           J.M.O'Donnell)                                         1437900100008 
INSTITUTE  (2FR BRC,1USALAS)                                      1437900100009 
REFERENCE  (J,PR/C,89,014611,2014)                                1437900100010 
FACILITY   (LINAC,1USALAS) Experiment performed at WNR facility   1437900100011 
           at the Los Alamos National Laboratory.                 1437900100012 
SAMPLE     The target used was a multilayer fission chamber       1437900100013 
           containing a total amount of 100 mg of 239Pu           1437900100014 
           distributed over 20 layers. Each layer consisted of    1437900100015 
           239Pu material deposited on a thin metal backing.      1437900100016 
DETECTOR   (FISCH) Multilayer fission chamber containing          1437900100017 
           multilayered target was used to detect fission         1437900100018 
           fragments                                              1437900100019 
           (SCIN) The neutron detector array FIGARO was used to   1437900100020 
           measure the prompt fission neutrons in coincidence     1437900100021 
           with the fission chamber signals. FIGARO consists of   1437900100022 
           20 EJ301 organic liquid scintillators (NE213           1437900100023 
           equivalent) surrounding the fission chamber at a       1437900100024 
           distance of about 1 m and on several different         1437900100025 
           detection angles (from 45deg to 135deg with respect    1437900100026 
           to the beam direction). The electronic threshold was   1437900100027 
           set to 300-keV neutron energy for all detectors.       1437900100028 
METHOD     (TOF,COINC) The experiment was based on the double     1437900100029 
           time-of-flight method. For each triggered event, two   1437900100030 
           times of flight were measured in coincidence. The first1437900100031 
           measurement was dedicated to the time of flight        1437900100032 
           of the incoming neutron from the spallation target to  1437900100033 
           the fission chamber and from this value, the energy    1437900100034 
           of the incident neutron was calculated. The second     1437900100035 
           measurement, coupled to the neutron-gamma ray          1437900100036 
           discrimination, allowed to obtain the time of flight   1437900100037 
           of the prompt fission neutron from the target to the   1437900100038 
           scintillator. The resolution of this measurement was   1437900100039 
           3.5 ns full width at half maximum.                     1437900100040 
           (PSD) Pulse shape analysis based on the charge         1437900100041 
           integration of the short- and long-time components of  1437900100042 
           the pulses was used to discriminate the gamma rays.    1437900100043 
INC-SOURCE (SPALL) Neutrons were produced by spallation           1437900100044 
           reactions induced by an 800-MeV pulsed proton beam     1437900100045 
           impinging on a tungsten target. The experiment was     1437900100046 
           installed on the 30deg right flight path and located   1437900100047 
           22.7 m away from the spallation target. The            1437900100048 
           wrap-around effect was reduced by inserting 2.54 cm    1437900100049 
           polyethylene into the beam line to remove the slowest  1437900100050 
           neutrons. An additional 1.27 cm of lead attenuated     1437900100051 
           gamma rays from the source.                            1437900100052 
ERR-ANALYS (ERR-S) Statistical uncertainty                        1437900100053 
HISTORY    (20140212C) Compiled by S.H.                           1437900100054 
ENDBIB              52          0                                 1437900100055 
NOCOMMON             0          0                                 1437900100056 
ENDSUBENT           55          0                                 1437900199999 
SUBENT        14379002   20140212                             13981437900200001 
BIB                  2          4                                 1437900200002 
REACTION   (94-PU-239(N,F),PR,NU/DE)                              1437900200003 
STATUS     (TABLE) Data presented in fig.6 of the reference       1437900200004 
             sent by author (A.Ch.). Data for incident neutron    1437900200005 
             energies above 60 MeV are not shown in fig.6         1437900200006 
ENDBIB               4          0                                 1437900200007 
NOCOMMON             0          0                                 1437900200008 
DATA                 5        756                                 1437900200009 
EN-MIN     EN-MAX     E          DATA       ERR-S                 1437900200010 
     150.00     175.00     8.2500   0.007682   0.001376           1437900200739 
     175.00     200.00     0.3000   0.231810   0.044732           1437900200740 
     175.00     200.00     0.5000   0.235832   0.030343           1437900200741 
     175.00     200.00     0.7000   0.273205   0.019559           1437900200742 
     175.00     200.00     0.9000   0.258399   0.016519           1437900200743 
     175.00     200.00     1.1000   0.271092   0.016052           1437900200744 
     175.00     200.00     1.3000   0.249179   0.015430           1437900200745 
     175.00     200.00     1.5000   0.212043   0.014192           1437900200746 
     175.00     200.00     1.7000   0.225182   0.013927           1437900200747 
     175.00     200.00     1.9000   0.218235   0.013229           1437900200748 
     175.00     200.00     2.1000   0.203686   0.013058           1437900200749 
     175.00     200.00     2.3000   0.192486   0.012745           1437900200750 
     175.00     200.00     2.5000   0.198503   0.012273           1437900200751 
     175.00     200.00     2.7000   0.185610   0.011859           1437900200752 
     175.00     200.00     2.9000   0.183788   0.011741           1437900200753 
     175.00     200.00     3.1250   0.149204   0.009710           1437900200754 
     175.00     200.00     3.3750   0.115466   0.008899           1437900200755 
     175.00     200.00     3.6250   0.122957   0.009066           1437900200756 
     175.00     200.00     3.8750   0.121244   0.008731           1437900200757 
     175.00     200.00     4.2000   0.091015   0.006176           1437900200758 
     175.00     200.00     4.6000   0.063199   0.005259           1437900200759 
     175.00     200.00     5.0000   0.052576   0.004816           1437900200760 
     175.00     200.00     5.4000   0.054913   0.004482           1437900200761 
     175.00     200.00     5.8000   0.049450   0.003843           1437900200762 
     175.00     200.00     6.2500   0.033343   0.003344           1437900200763 
     175.00     200.00     6.7500   0.020505   0.002485           1437900200764 
     175.00     200.00     7.2500   0.013960   0.001993           1437900200765 
     175.00     200.00     7.7500   0.011068   0.001483           1437900200766 
     175.00     200.00     8.2500   0.009691   0.001373           1437900200767 
ENDDATA            758          0                                 1437900200768 
ENDSUBENT          767          0                                 1437900299999 
SUBENT        14379003   20140212                             13981437900300001 
BIB                  2          5                                 1437900300002 
REACTION   ((94-PU-239(N,F),PR,NU/DE)//                           1437900300003 
           (94-PU-239(N,F),PR,NU/DE))                             1437900300004 
STATUS     (TABLE) Data presented in fig.7 of the reference       1437900300005 
             sent by author (A.Ch.)Data for incident neutron      1437900300006 
             energies above 60 MeV are not shown in fig.7         1437900300007 
ENDBIB               5          0                                 1437900300008 
COMMON               2          3                                 1437900300009 
EN-MIN-DN  EN-MAX-DN                                              1437900300010 
MEV        MEV                                                    1437900300011 
1.0        2.0                                                    1437900300012 
ENDCOMMON            3          0                                 1437900300013 
DATA                 5        728                                 1437900300014 
EN-MIN-NM  EN-MAX-NM  E          DATA       ERR-S                 1437900300015 
MEV        MEV        MEV        NO-DIM     NO-DIM                1437900300016 
       2.00       3.00     0.3000   1.073668   0.162189           1437900300017 
       2.00       3.00     0.5000   1.033511   0.081080           1437900300018 
       2.00       3.00     0.7000   1.123836   0.060254           1437900300019 
       2.00       3.00     0.9000   0.971134   0.046778           1437900300020 
       2.00       3.00     1.1000   1.003291   0.049263           1437900300021 
       2.00       3.00     1.3000   0.991117   0.049233           1437900300022 
       2.00       3.00     1.5000   0.963340   0.047863           1437900300023 
       2.00       3.00     1.7000   0.939091   0.048840           1437900300024 
       2.00       3.00     1.9000   0.987671   0.051646           1437900300025 
       2.00       3.00     2.1000   0.984953   0.055661           1437900300026 
       2.00       3.00     2.3000   0.959789   0.055360           1437900300027 
       2.00       3.00     2.5000   1.052072   0.063728           1437900300028 
       2.00       3.00     2.7000   1.000051   0.060539           1437900300029 
       2.00       3.00     2.9000   0.964918   0.066724           1437900300030 
       2.00       3.00     3.1250   0.982331   0.062189           1437900300031 
       2.00       3.00     3.3750   1.040772   0.072468           1437900300032 
       2.00       3.00     3.6250   1.024364   0.074875           1437900300033 
       2.00       3.00     3.8750   1.123963   0.092282           1437900300034 
       2.00       3.00     4.2000   1.056414   0.079989           1437900300035 
       2.00       3.00     4.6000   1.015647   0.087792           1437900300036 
       2.00       3.00     5.0000   1.156812   0.114849           1437900300037 
       2.00       3.00     5.4000   0.904849   0.094647           1437900300038 
       2.00       3.00     5.8000   1.046159   0.118706           1437900300039 
       2.00       3.00     6.2500   1.171402   0.161259           1437900300040 
       2.00       3.00     6.7500   0.943797   0.131890           1437900300041 
       2.00       3.00     7.2500   0.940193   0.171276           1437900300042 
       2.00       3.00     7.7500   1.326433   0.276646           1437900300043 
       2.00       3.00     8.2500   1.235993   0.329597           1437900300044 
       3.00       4.00     0.3000   1.229008   0.189716           1437900300045 
       3.00       4.00     0.5000   0.887801   0.083846           1437900300046 
       3.00       4.00     0.7000   1.191388   0.067339           1437900300047 
       3.00       4.00     0.9000   0.903450   0.049701           1437900300048 
       3.00       4.00     1.1000   1.014625   0.053352           1437900300049 
       3.00       4.00     1.3000   0.996789   0.053770           1437900300050 
       3.00       4.00     1.5000   0.930849   0.050959           1437900300051 
       3.00       4.00     1.7000   1.000973   0.055502           1437900300052 
       3.00       4.00     1.9000   1.025352   0.057842           1437900300053 
       3.00       4.00     2.1000   1.078426   0.063489           1437900300054 
       3.00       4.00     2.3000   0.965130   0.060875           1437900300055 
       3.00       4.00     2.5000   1.078911   0.070265           1437900300056 
       3.00       4.00     2.7000   0.977939   0.066096           1437900300057 
       3.00       4.00     2.9000   0.979199   0.073495           1437900300058 
       3.00       4.00     3.1250   0.933695   0.064138           1437900300059 
       3.00       4.00     3.3750   1.083630   0.081053           1437900300060 
       3.00       4.00     3.6250   0.949688   0.079071           1437900300061 
       3.00       4.00     3.8750   1.088750   0.096992           1437900300062 
       3.00       4.00     4.2000   0.931458   0.079294           1437900300063 
       3.00       4.00     4.6000   0.957845   0.088477           1437900300064 
       3.00       4.00     5.0000   1.085879   0.117968           1437900300065 
       3.00       4.00     5.4000   0.889504   0.104665           1437900300066 
       3.00       4.00     5.8000   0.959917   0.127499           1437900300067 
       3.00       4.00     6.2500   1.223934   0.172653           1437900300068 
       3.00       4.00     6.7500   0.862187   0.130425           1437900300069 
       3.00       4.00     7.2500   1.114922   0.203956           1437900300070 
       3.00       4.00     7.7500   1.319381   0.282675           1437900300071 
       3.00       4.00     8.2500   1.239951   0.339575           1437900300072 
       4.00       5.00     0.3000   0.870953   0.176874           1437900300073 
       4.00       5.00     0.5000   1.018949   0.095285           1437900300074 
       4.00       5.00     0.7000   1.013384   0.065758           1437900300075 
       4.00       5.00     0.9000   0.998162   0.054867           1437900300076 
       4.00       5.00     1.1000   0.953960   0.055054           1437900300077 
       4.00       5.00     1.3000   0.985863   0.056002           1437900300078 
       4.00       5.00     1.5000   0.951819   0.054687           1437900300079 
       4.00       5.00     1.7000   0.955921   0.056997           1437900300080 
       4.00       5.00     1.9000   0.941830   0.058449           1437900300081 
       4.00       5.00     2.1000   0.946319   0.063981           1437900300082 
       4.00       5.00     2.3000   0.939452   0.063341           1437900300083 
       4.00       5.00     2.5000   1.111351   0.074740           1437900300084 
       4.00       5.00     2.7000   1.090534   0.073435           1437900300085 
       4.00       5.00     2.9000   1.005681   0.077065           1437900300086 
       4.00       5.00     3.1250   1.005790   0.071713           1437900300087 
       4.00       5.00     3.3750   0.952177   0.077518           1437900300088 
       4.00       5.00     3.6250   0.958673   0.081937           1437900300089 
       4.00       5.00     3.8750   1.049678   0.100847           1437900300090 
       4.00       5.00     4.2000   0.966067   0.086321           1437900300091 
       4.00       5.00     4.6000   1.001570   0.097043           1437900300092 
       4.00       5.00     5.0000   1.274441   0.136432           1437900300093 
       4.00       5.00     5.4000   1.155191   0.125163           1437900300094 
       4.00       5.00     5.8000   1.095172   0.144227           1437900300095 
       4.00       5.00     6.2500   1.414606   0.205183           1437900300096 
       4.00       5.00     6.7500   0.983911   0.160481           1437900300097 
       4.00       5.00     7.2500   1.193261   0.207099           1437900300098 
       4.00       5.00     7.7500   1.604868   0.336772           1437900300099 
       4.00       5.00     8.2500   1.238124   0.365999           1437900300100 
       5.00       6.00     0.3000   1.179414   0.205156           1437900300101 
       5.00       6.00     0.5000   0.979422   0.096320           1437900300102 
       5.00       6.00     0.7000   1.066298   0.070732           1437900300103 
       5.00       6.00     0.9000   0.893965   0.055020           1437900300104 
       5.00       6.00     1.1000   1.014682   0.058844           1437900300105 
       5.00       6.00     1.3000   1.049192   0.060548           1437900300106 
       5.00       6.00     1.5000   1.013915   0.059578           1437900300107 
       5.00       6.00     1.7000   1.104727   0.064210           1437900300108 
       5.00       6.00     1.9000   1.020948   0.063332           1437900300109 
       5.00       6.00     2.1000   0.892263   0.063911           1437900300110 
       5.00       6.00     2.3000   0.938324   0.065588           1437900300111 
       5.00       6.00     2.5000   0.988028   0.071654           1437900300112 
       5.00       6.00     2.7000   0.855561   0.067157           1437900300113 
       5.00       6.00     2.9000   1.049307   0.084957           1437900300114 
       5.00       6.00     3.1250   0.923901   0.072125           1437900300115 
       5.00       6.00     3.3750   0.921646   0.080834           1437900300116 
       5.00       6.00     3.6250   0.995081   0.087855           1437900300117 
       5.00       6.00     3.8750   0.968091   0.102582           1437900300118 
       5.00       6.00     4.2000   0.987957   0.093653           1437900300119 
       5.00       6.00     4.6000   1.113267   0.107410           1437900300120 
       5.00       6.00     5.0000   1.276053   0.137920           1437900300121 
       5.00       6.00     5.4000   0.906218   0.116493           1437900300122 
       5.00       6.00     5.8000   0.843093   0.133379           1437900300123 
       5.00       6.00     6.2500   1.109727   0.169666           1437900300124 
       5.00       6.00     6.7500   1.197001   0.169609           1437900300125 
       5.00       6.00     7.2500   1.293020   0.243469           1437900300126 
       5.00       6.00     7.7500   1.421747   0.326134           1437900300127 
       5.00       6.00     8.2500   1.535018   0.436870           1437900300128 
       6.00       7.00     0.3000   1.109628   0.213576           1437900300129 
       6.00       7.00     0.5000   1.008224   0.106341           1437900300130 
       6.00       7.00     0.7000   1.231093   0.080575           1437900300131 
       6.00       7.00     0.9000   0.932911   0.060002           1437900300132 
       6.00       7.00     1.1000   0.983646   0.061657           1437900300133 
       6.00       7.00     1.3000   0.980415   0.063138           1437900300134 
       6.00       7.00     1.5000   0.963980   0.061511           1437900300135 
       6.00       7.00     1.7000   0.891392   0.061468           1437900300136 
       6.00       7.00     1.9000   1.013281   0.067534           1437900300137 
       6.00       7.00     2.1000   1.057464   0.072988           1437900300138 
       6.00       7.00     2.3000   0.930122   0.069200           1437900300139 
       6.00       7.00     2.5000   0.918054   0.073180           1437900300140 
       6.00       7.00     2.7000   1.019067   0.079183           1437900300141 
       6.00       7.00     2.9000   1.095455   0.091124           1437900300142 
       6.00       7.00     3.1250   1.043816   0.081422           1437900300143 
       6.00       7.00     3.3750   0.954898   0.084459           1437900300144 
       6.00       7.00     3.6250   1.088260   0.098458           1437900300145 
       6.00       7.00     3.8750   1.039999   0.110860           1437900300146 
       6.00       7.00     4.2000   0.963478   0.092904           1437900300147 
       6.00       7.00     4.6000   1.143196   0.118357           1437900300148 
       6.00       7.00     5.0000   1.248046   0.148751           1437900300149 
       6.00       7.00     5.4000   0.917598   0.123693           1437900300150 
       6.00       7.00     5.8000   1.112217   0.158105           1437900300151 
       6.00       7.00     6.2500   0.947591   0.175024           1437900300152 
       6.00       7.00     6.7500   0.922976   0.161360           1437900300153 
       6.00       7.00     7.2500   1.332010   0.237035           1437900300154 
       6.00       7.00     7.7500   1.376251   0.330672           1437900300155 
       6.00       7.00     8.2500   1.207978   0.393237           1437900300156 
       7.00       8.00     0.3000   1.126163   0.225409           1437900300157 
       7.00       8.00     0.5000   0.780594   0.103553           1437900300158 
       7.00       8.00     0.7000   1.259844   0.083812           1437900300159 
       7.00       8.00     0.9000   0.985989   0.062848           1437900300160 
       7.00       8.00     1.1000   0.997453   0.064401           1437900300161 
       7.00       8.00     1.3000   1.082314   0.068227           1437900300162 
       7.00       8.00     1.5000   0.934329   0.062923           1437900300163 
       7.00       8.00     1.7000   0.983790   0.066312           1437900300164 
       7.00       8.00     1.9000   1.047609   0.069091           1437900300165 
       7.00       8.00     2.1000   0.978015   0.071667           1437900300166 
       7.00       8.00     2.3000   0.952442   0.072668           1437900300167 
       7.00       8.00     2.5000   0.984578   0.078549           1437900300168 
       7.00       8.00     2.7000   1.045643   0.082105           1437900300169 
       7.00       8.00     2.9000   0.994628   0.087210           1437900300170 
       7.00       8.00     3.1250   0.936616   0.079455           1437900300171 
       7.00       8.00     3.3750   0.860190   0.084835           1437900300172 
       7.00       8.00     3.6250   1.034723   0.100326           1437900300173 
       7.00       8.00     3.8750   1.018024   0.109416           1437900300174 
       7.00       8.00     4.2000   0.984482   0.096388           1437900300175 
       7.00       8.00     4.6000   1.147122   0.114934           1437900300176 
       7.00       8.00     5.0000   1.183781   0.146959           1437900300177 
       7.00       8.00     5.4000   0.934455   0.127749           1437900300178 
       7.00       8.00     5.8000   1.052031   0.160981           1437900300179 
       7.00       8.00     6.2500   0.870390   0.168480           1437900300180 
       7.00       8.00     6.7500   1.160746   0.181512           1437900300181 
       7.00       8.00     7.2500   0.994465   0.235538           1437900300182 
       7.00       8.00     7.7500   1.652866   0.386604           1437900300183 
       7.00       8.00     8.2500   1.930268   0.486803           1437900300184 
       8.00       9.00     0.3000   0.775944   0.209499           1437900300185 
       8.00       9.00     0.5000   0.967416   0.111658           1437900300186 
       8.00       9.00     0.7000   1.210332   0.084087           1437900300187 
       8.00       9.00     0.9000   0.964994   0.063631           1437900300188 
       8.00       9.00     1.1000   1.159192   0.072161           1437900300189 
       8.00       9.00     1.3000   1.122041   0.069973           1437900300190 
       8.00       9.00     1.5000   0.985135   0.064806           1437900300191 
       8.00       9.00     1.7000   0.949113   0.066180           1437900300192 
       8.00       9.00     1.9000   1.026320   0.071733           1437900300193 
       8.00       9.00     2.1000   0.862169   0.069751           1437900300194 
       8.00       9.00     2.3000   1.059319   0.078495           1437900300195 
       8.00       9.00     2.5000   1.033745   0.082920           1437900300196 
       8.00       9.00     2.7000   0.940930   0.076421           1437900300197 
       8.00       9.00     2.9000   1.010082   0.090250           1437900300198 
       8.00       9.00     3.1250   0.901498   0.078911           1437900300199 
       8.00       9.00     3.3750   0.878847   0.082141           1437900300200 
       8.00       9.00     3.6250   0.983046   0.097796           1437900300201 
       8.00       9.00     3.8750   0.978511   0.113731           1437900300202 
       8.00       9.00     4.2000   0.931402   0.099053           1437900300203 
       8.00       9.00     4.6000   1.030415   0.113309           1437900300204 
       8.00       9.00     5.0000   1.229685   0.146535           1437900300205 
       8.00       9.00     5.4000   0.806389   0.115947           1437900300206 
       8.00       9.00     5.8000   0.705554   0.137167           1437900300207 
       8.00       9.00     6.2500   1.234796   0.205289           1437900300208 
       8.00       9.00     6.7500   0.865609   0.163307           1437900300209 
       8.00       9.00     7.2500   1.065824   0.242556           1437900300210 
       8.00       9.00     7.7500   1.516379   0.340160           1437900300211 
       8.00       9.00     8.2500   1.370280   0.402831           1437900300212 
       9.00      10.50     0.3000   0.845190   0.190898           1437900300213 
       9.00      10.50     0.5000   1.001068   0.102738           1437900300214 
       9.00      10.50     0.7000   1.073510   0.074021           1437900300215 
       9.00      10.50     0.9000   0.994603   0.060012           1437900300216 
       9.00      10.50     1.1000   1.018526   0.061269           1437900300217 
       9.00      10.50     1.3000   1.015463   0.062803           1437900300218 
       9.00      10.50     1.5000   0.967566   0.059045           1437900300219 
       9.00      10.50     1.7000   0.958968   0.061234           1437900300220 
       9.00      10.50     1.9000   0.947020   0.063197           1437900300221 
       9.00      10.50     2.1000   1.030159   0.072314           1437900300222 
       9.00      10.50     2.3000   1.043035   0.074080           1437900300223 
       9.00      10.50     2.5000   0.970301   0.074655           1437900300224 
       9.00      10.50     2.7000   0.935551   0.071803           1437900300225 
       9.00      10.50     2.9000   1.035448   0.084588           1437900300226 
       9.00      10.50     3.1250   0.854266   0.072577           1437900300227 
       9.00      10.50     3.3750   1.073916   0.092086           1437900300228 
       9.00      10.50     3.6250   1.100469   0.100070           1437900300229 
       9.00      10.50     3.8750   1.068385   0.106758           1437900300230 
       9.00      10.50     4.2000   1.030529   0.098266           1437900300231 
       9.00      10.50     4.6000   0.984933   0.106118           1437900300232 
       9.00      10.50     5.0000   1.035193   0.132205           1437900300233 
       9.00      10.50     5.4000   0.977496   0.122790           1437900300234 
       9.00      10.50     5.8000   1.027606   0.143088           1437900300235 
       9.00      10.50     6.2500   1.332249   0.205486           1437900300236 
       9.00      10.50     6.7500   0.832848   0.141500           1437900300237 
       9.00      10.50     7.2500   1.133093   0.221996           1437900300238 
       9.00      10.50     7.7500   1.475432   0.350964           1437900300239 
       9.00      10.50     8.2500   2.019793   0.490034           1437900300240 
      10.50      12.00     0.3000   1.076826   0.219376           1437900300241 
      10.50      12.00     0.5000   0.899617   0.104301           1437900300242 
      10.50      12.00     0.7000   1.208687   0.082696           1437900300243 
      10.50      12.00     0.9000   1.031831   0.064104           1437900300244 
      10.50      12.00     1.1000   0.931597   0.064662           1437900300245 
      10.50      12.00     1.3000   0.995987   0.065851           1437900300246 
      10.50      12.00     1.5000   1.081943   0.068964           1437900300247 
      10.50      12.00     1.7000   0.973249   0.067059           1437900300248 
      10.50      12.00     1.9000   1.076006   0.073424           1437900300249 
      10.50      12.00     2.1000   0.904707   0.073533           1437900300250 
      10.50      12.00     2.3000   0.872138   0.072538           1437900300251 
      10.50      12.00     2.5000   0.996815   0.082212           1437900300252 
      10.50      12.00     2.7000   0.970035   0.079974           1437900300253 
      10.50      12.00     2.9000   1.121571   0.096473           1437900300254 
      10.50      12.00     3.1250   0.857402   0.077322           1437900300255 
      10.50      12.00     3.3750   1.070106   0.097362           1437900300256 
      10.50      12.00     3.6250   0.918711   0.097685           1437900300257 
      10.50      12.00     3.8750   1.042155   0.116255           1437900300258 
      10.50      12.00     4.2000   0.917066   0.098274           1437900300259 
      10.50      12.00     4.6000   0.990989   0.110280           1437900300260 
      10.50      12.00     5.0000   1.295535   0.158927           1437900300261 
      10.50      12.00     5.4000   1.064176   0.144532           1437900300262 
      10.50      12.00     5.8000   1.266188   0.177213           1437900300263 
      10.50      12.00     6.2500   1.511322   0.237004           1437900300264 
      10.50      12.00     6.7500   1.050743   0.173999           1437900300265 
      10.50      12.00     7.2500   0.863538   0.231167           1437900300266 
      10.50      12.00     7.7500   2.047543   0.446208           1437900300267 
      10.50      12.00     8.2500   1.920524   0.547969           1437900300268 
      12.00      13.50     0.3000   0.738052   0.214855           1437900300269 
      12.00      13.50     0.5000   1.032656   0.120892           1437900300270 
      12.00      13.50     0.7000   1.113244   0.086773           1437900300271 
      12.00      13.50     0.9000   0.913229   0.068581           1437900300272 
      12.00      13.50     1.1000   0.949884   0.069598           1437900300273 
      12.00      13.50     1.3000   0.980194   0.070274           1437900300274 
      12.00      13.50     1.5000   1.049185   0.072415           1437900300275 
      12.00      13.50     1.7000   0.985225   0.073591           1437900300276 
      12.00      13.50     1.9000   0.914357   0.073272           1437900300277 
      12.00      13.50     2.1000   0.969798   0.082051           1437900300278 
      12.00      13.50     2.3000   0.822482   0.075685           1437900300279 
      12.00      13.50     2.5000   1.035275   0.090109           1437900300280 
      12.00      13.50     2.7000   0.934491   0.084544           1437900300281 
      12.00      13.50     2.9000   1.178173   0.106993           1437900300282 
      12.00      13.50     3.1250   0.846725   0.083045           1437900300283 
      12.00      13.50     3.3750   1.007570   0.103899           1437900300284 
      12.00      13.50     3.6250   1.045375   0.113148           1437900300285 
      12.00      13.50     3.8750   0.865328   0.114054           1437900300286 
      12.00      13.50     4.2000   0.907500   0.107053           1437900300287 
      12.00      13.50     4.6000   1.138598   0.127096           1437900300288 
      12.00      13.50     5.0000   1.342505   0.163476           1437900300289 
      12.00      13.50     5.4000   1.029720   0.154694           1437900300290 
      12.00      13.50     5.8000   1.479938   0.192477           1437900300291 
      12.00      13.50     6.2500   1.491009   0.231156           1437900300292 
      12.00      13.50     6.7500   1.230489   0.221186           1437900300293 
      12.00      13.50     7.2500   1.548616   0.277764           1437900300294 
      12.00      13.50     7.7500   2.177434   0.419271           1437900300295 
      12.00      13.50     8.2500   2.149817   0.513281           1437900300296 
      13.50      15.00     0.3000   1.002679   0.234681           1437900300297 
      13.50      15.00     0.5000   0.904662   0.116520           1437900300298 
      13.50      15.00     0.7000   1.026981   0.088222           1437900300299 
      13.50      15.00     0.9000   0.975189   0.071581           1437900300300 
      13.50      15.00     1.1000   1.020720   0.075310           1437900300301 
      13.50      15.00     1.3000   1.159610   0.081804           1437900300302 
      13.50      15.00     1.5000   0.898009   0.069934           1437900300303 
      13.50      15.00     1.7000   0.973358   0.077315           1437900300304 
      13.50      15.00     1.9000   0.992353   0.079895           1437900300305 
      13.50      15.00     2.1000   0.851697   0.082141           1437900300306 
      13.50      15.00     2.3000   0.865375   0.081399           1437900300307 
      13.50      15.00     2.5000   0.957534   0.090771           1437900300308 
      13.50      15.00     2.7000   1.074774   0.096872           1437900300309 
      13.50      15.00     2.9000   1.014735   0.104532           1437900300310 
      13.50      15.00     3.1250   0.846672   0.085519           1437900300311 
      13.50      15.00     3.3750   1.113399   0.109807           1437900300312 
      13.50      15.00     3.6250   0.924106   0.109607           1437900300313 
      13.50      15.00     3.8750   0.923861   0.121725           1437900300314 
      13.50      15.00     4.2000   1.152361   0.126404           1437900300315 
      13.50      15.00     4.6000   1.266334   0.142848           1437900300316 
      13.50      15.00     5.0000   1.230532   0.161228           1437900300317 
      13.50      15.00     5.4000   0.969909   0.144545           1437900300318 
      13.50      15.00     5.8000   1.134277   0.171744           1437900300319 
      13.50      15.00     6.2500   1.460509   0.244120           1437900300320 
      13.50      15.00     6.7500   0.669263   0.096294           1437900300321 
      13.50      15.00     7.2500   0.648736   0.181401           1437900300322 
      13.50      15.00     7.7500   1.435168   0.392958           1437900300323 
      13.50      15.00     8.2500   1.977162   0.517217           1437900300324 
      15.00      17.00     0.3000   1.014080   0.218903           1437900300325 
      15.00      17.00     0.5000   1.053428   0.113303           1437900300326 
      15.00      17.00     0.7000   1.125988   0.084333           1437900300327 
      15.00      17.00     0.9000   0.947164   0.067531           1437900300328 
      15.00      17.00     1.1000   1.052828   0.071990           1437900300329 
      15.00      17.00     1.3000   0.973575   0.070378           1437900300330 
      15.00      17.00     1.5000   0.868836   0.065681           1437900300331 
      15.00      17.00     1.7000   1.068575   0.076204           1437900300332 
      15.00      17.00     1.9000   0.946096   0.075116           1437900300333 
      15.00      17.00     2.1000   0.958943   0.080962           1437900300334 
      15.00      17.00     2.3000   0.861241   0.076125           1437900300335 
      15.00      17.00     2.5000   0.843558   0.081118           1437900300336 
      15.00      17.00     2.7000   1.028828   0.088530           1437900300337 
      15.00      17.00     2.9000   0.911973   0.091533           1437900300338 
      15.00      17.00     3.1250   0.918218   0.083626           1437900300339 
      15.00      17.00     3.3750   1.095764   0.106529           1437900300340 
      15.00      17.00     3.6250   0.793392   0.088065           1437900300341 
      15.00      17.00     3.8750   1.155628   0.131416           1437900300342 
      15.00      17.00     4.2000   1.105528   0.115419           1437900300343 
      15.00      17.00     4.6000   1.200082   0.138737           1437900300344 
      15.00      17.00     5.0000   1.189928   0.157344           1437900300345 
      15.00      17.00     5.4000   1.209099   0.161396           1437900300346 
      15.00      17.00     5.8000   1.249959   0.185256           1437900300347 
      15.00      17.00     6.2500   1.490641   0.244901           1437900300348 
      15.00      17.00     6.7500   1.324257   0.218537           1437900300349 
      15.00      17.00     7.2500   1.448496   0.298784           1437900300350 
      15.00      17.00     7.7500   2.722930   0.531856           1437900300351 
      15.00      17.00     8.2500   2.378502   0.594018           1437900300352 
      17.00      19.00     0.3000   0.948068   0.219679           1437900300353 
      17.00      19.00     0.5000   0.924795   0.116841           1437900300354 
      17.00      19.00     0.7000   0.968589   0.081630           1437900300355 
      17.00      19.00     0.9000   0.951464   0.069104           1437900300356 
      17.00      19.00     1.1000   1.151431   0.077422           1437900300357 
      17.00      19.00     1.3000   0.964134   0.073031           1437900300358 
      17.00      19.00     1.5000   1.073102   0.075537           1437900300359 
      17.00      19.00     1.7000   0.977007   0.072340           1437900300360 
      17.00      19.00     1.9000   0.904069   0.071696           1437900300361 
      17.00      19.00     2.1000   0.819769   0.075418           1437900300362 
      17.00      19.00     2.3000   0.971453   0.086168           1437900300363 
      17.00      19.00     2.5000   0.844248   0.079131           1437900300364 
      17.00      19.00     2.7000   0.840487   0.082900           1437900300365 
