ENTRY            13729   20150611                             140813729  0    1 
SUBENT        13729001   20150611                             140813729  1    1 
BIB                  7         17                                 13729  1    2 
TITLE      Resonance neutron capture and transmission measurements13729  1    3 
            and the stellar neutron capture cross sections of     13729  1    4 
           134Ba and 136Ba                                        13729  1    5 
AUTHOR     (P.E.Koehler,R.R.Spencer,R.R.Winters,K.H.Guber,        13729  1    6 
           J.A.Harvey,N.W.Hill,M.S.Smith)                         13729  1    7 
REFERENCE  (J,PR/C,54,1463,199609)                                13729  1    8 
           #doi:10.1103/PhysRevC.54.1463                          13729  1    9 
           (J,NP/A,621,258C,1997) - Conf. proceedings             13729  1   10 
           #doi:10.1016/S0375-9474(97)00250-9                     13729  1   11 
INSTITUTE  (1USAORL)                                              13729  1   12 
FACILITY   (LINAC,1USAORL) ORELA                                  13729  1   13 
INC-SOURCE (PHOTO) Photoneutrons produced by 7 nsec wide 150 MeV  13729  1   14 
            electron pulse.                                       13729  1   15 
HISTORY    (19981211C) DW + TK                                    13729  1   16 
           (20040402A) data added.                                13729  1   17 
           (20140416U) SD: ref. NP/A,621,258C added.              13729  1   18 
           (20150611A) BP: Added transmission data, doi.          13729  1   19 
ENDBIB              17          0                                 13729  1   20 
NOCOMMON             0          0                                 13729  1   21 
ENDSUBENT           20          0                                 13729  199999 
SUBENT        13729002   20040629                             00001372900200001 
BIB                  7         10                                 1372900200002 
REACTION   (56-BA-CMP(N,TOT),,SIG)                                1372900200003 
            Run ID: 12827                                         1372900200004 
 1.1066E+06 2.1849E+01 2.7841E+00                                 1372900200077 
 1.1046E+06 2.1747E+01 2.7326E+00                                 1372900200078 
 1.1026E+06 2.1971E+01 2.6669E+00                                 1372900200079 
 1.1005E+06 2.1943E+01 2.7441E+00                                 1372900200080 
 1.0985E+06 1.7965E+01 2.7199E+00                                 1372900200081 
 1.0966E+06 2.8450E+01 2.6971E+00                                 1372900200082 
 1.0946E+06 3.0878E+01 2.7451E+00                                 1372900200083 
 1.0926E+06 2.3937E+01 2.7540E+00                                 1372900200084 
 1.0906E+06 1.9880E+01 2.8325E+00                                 1372900200085 
 1.0886E+06 2.2536E+01 2.7783E+00                                 1372900200086 
 1.0837E+06 2.4046E+01 1.3696E+00                                 1372900200087 
 1.0759E+06 2.5933E+01 1.3712E+00                                 1372900200088 
 1.0682E+06 2.7968E+01 1.4003E+00                                 1372900200089 
 1.0606E+06 2.7606E+01 1.4365E+00                                 1372900200090 
 1.0530E+06 3.3217E+01 1.4831E+00                                 1372900200091 
 1.0456E+06 3.2695E+01 1.4513E+00                                 1372900200092 
 1.0382E+06 3.2211E+01 1.4570E+00                                 1372900200093 
 1.0309E+06 3.4447E+01 1.4624E+00                                 1372900200094 
 1.0237E+06 3.6513E+01 1.4657E+00                                 1372900200095 
 1.0165E+06 3.5593E+01 1.5041E+00                                 1372900200096 
 1.0094E+06 3.9075E+01 1.5076E+00                                 1372900200097 
 1.0024E+06 4.0677E+01 1.4842E+00                                 1372900200098 
 9.9550E+05 3.9465E+01 1.4918E+00                                 1372900200099 
 9.8864E+05 3.6787E+01 1.4878E+00                                 1372900200100 
 9.8185E+05 3.8282E+01 1.4174E+00                                 1372900200101 
 9.7514E+05 3.5420E+01 1.4113E+00                                 1372900200102 
 9.6848E+05 3.1098E+01 1.3777E+00                                 1372900200103 
 9.6190E+05 2.8402E+01 1.3556E+00                                 1372900200104 
 9.5539E+05 2.9765E+01 1.3675E+00                                 1372900200105 
 9.4894E+05 2.8032E+01 1.4020E+00                                 1372900200106 
 9.4255E+05 2.8935E+01 1.3595E+00                                 1372900200107 
 9.3623E+05 2.5158E+01 1.3265E+00                                 1372900200108 
 9.2997E+05 2.6209E+01 1.3544E+00                                 1372900200109 
 9.2378E+05 2.3405E+01 1.3703E+00                                 1372900200110 
 9.1765E+05 2.5108E+01 1.3548E+00                                 1372900200111 
 9.1157E+05 2.3805E+01 1.3224E+00                                 1372900200112 
 9.0556E+05 2.5604E+01 1.3310E+00                                 1372900200113 
 8.9961E+05 2.4435E+01 1.3292E+00                                 1372900200114 
 8.9372E+05 2.0899E+01 1.3132E+00                                 1372900200115 
 8.8861E+05 2.0757E+01 1.5091E+00                                 1372900200116 
 8.7924E+05 2.2650E+01 8.2780E-01                                 1372900200117 
 8.6511E+05 2.0808E+01 8.1200E-01                                 1372900200118 
 8.5131E+05 2.1588E+01 7.9412E-01                                 1372900200119 
 8.3784E+05 2.2356E+01 7.6031E-01                                 1372900200120 
 8.2469E+05 2.1330E+01 7.6765E-01                                 1372900200121 
 8.1185E+05 2.1485E+01 7.7409E-01                                 1372900200122 
 7.9930E+05 1.9523E+01 7.4768E-01                                 1372900200123 
 7.8704E+05 2.0316E+01 7.5484E-01                                 1372900200124 
 7.7507E+05 1.9352E+01 7.4505E-01                                 1372900200125 
 7.6336E+05 2.0989E+01 7.4826E-01                                 1372900200126 
 7.5192E+05 2.0588E+01 7.4804E-01                                 1372900200127 
 7.4073E+05 2.0368E+01 7.5185E-01                                 1372900200128 
 7.2979E+05 2.1746E+01 7.6751E-01                                 1372900200129 
 7.1909E+05 2.1527E+01 7.7047E-01                                 1372900200130 
 7.0863E+05 2.1541E+01 7.5203E-01                                 1372900200131 
 6.9839E+05 2.1884E+01 7.5384E-01                                 1372900200132 
 6.8837E+05 2.2471E+01 7.3919E-01                                 1372900200133 
 6.7857E+05 2.1477E+01 7.3193E-01                                 1372900200134 
 6.6897E+05 2.1775E+01 7.5046E-01                                 1372900200135 
 6.5958E+05 2.2445E+01 7.5623E-01                                 1372900200136 
 6.5038E+05 2.1678E+01 7.7527E-01                                 1372900200137 
 6.4137E+05 2.1702E+01 7.6992E-01                                 1372900200138 
 6.3255E+05 2.1826E+01 7.8975E-01                                 1372900200139 
 6.2391E+05 2.2021E+01 7.9519E-01                                 1372900200140 
 6.1545E+05 2.2817E+01 7.8577E-01                                 1372900200141 
 6.0716E+05 2.4080E+01 7.5006E-01                                 1372900200142 
 5.9903E+05 2.1826E+01 7.3654E-01                                 1372900200143 
 5.9107E+05 2.2680E+01 7.3823E-01                                 1372900200144 
 5.8326E+05 2.4891E+01 7.3547E-01                                 1372900200145 
 5.7561E+05 2.3263E+01 7.2284E-01                                 1372900200146 
 5.6811E+05 2.1380E+01 7.0619E-01                                 1372900200147 
 5.6075E+05 2.4611E+01 7.0092E-01                                 1372900200148 
 5.5353E+05 2.3963E+01 6.9756E-01                                 1372900200149 
 5.4646E+05 2.3148E+01 6.9806E-01                                 1372900200150 
 5.3952E+05 2.4153E+01 7.0380E-01                                 1372900200151 
 5.3271E+05 2.3648E+01 7.0609E-01                                 1372900200152 
 5.2602E+05 2.5273E+01 7.2103E-01                                 1372900200153 
 5.2012E+05 2.5880E+01 7.4915E-01                                 1372900200154 
 5.1495E+05 2.7191E+01 7.3920E-01                                 1372900200155 
 5.0986E+05 2.5742E+01 7.2562E-01                                 1372900200156 
 5.0484E+05 2.6086E+01 7.2455E-01                                 1372900200157 
 4.9990E+05 2.8094E+01 7.1600E-01                                 1372900200158 
 4.9503E+05 2.9346E+01 7.1689E-01                                 1372900200159 
 4.9023E+05 2.8194E+01 7.1416E-01                                 1372900200160 
 4.8550E+05 3.0798E+01 6.9883E-01                                 1372900200161 
 4.8084E+05 3.1460E+01 6.9574E-01                                 1372900200162 
 4.7625E+05 3.1926E+01 6.9691E-01                                 1372900200163 
 4.7172E+05 3.6066E+01 7.0631E-01                                 1372900200164 
 4.6725E+05 3.7794E+01 6.8306E-01                                 1372900200165 
 4.6285E+05 4.1712E+01 6.8541E-01                                 1372900200166 
 4.5851E+05 4.4745E+01 6.8346E-01                                 1372900200167 
 4.5423E+05 5.0126E+01 6.9233E-01                                 1372900200168 
 4.5001E+05 5.2836E+01 6.9369E-01                                 1372900200169 
 4.4585E+05 5.8072E+01 7.0340E-01                                 1372900200170 
 4.4175E+05 6.4044E+01 7.1225E-01                                 1372900200171 
 4.3770E+05 6.8657E+01 7.2382E-01                                 1372900200172 
 4.3371E+05 6.7756E+01 7.3439E-01                                 1372900200173 
 4.2978E+05 6.4930E+01 7.0461E-01                                 1372900200174 
 4.2589E+05 6.0207E+01 6.8253E-01                                 1372900200175 
 4.2206E+05 5.5888E+01 6.5517E-01                                 1372900200176 
 4.1828E+05 5.2935E+01 6.3937E-01                                 1372900200177 
 4.1455E+05 4.6887E+01 6.2445E-01                                 1372900200178 
 4.1087E+05 4.1968E+01 6.0865E-01                                 1372900200179 
 4.0724E+05 4.0948E+01 6.0615E-01                                 1372900200180 
 4.0366E+05 3.8099E+01 6.0059E-01                                 1372900200181 
 4.0012E+05 3.5245E+01 5.9760E-01                                 1372900200182 
 3.9663E+05 3.4191E+01 5.9336E-01                                 1372900200183 
 3.9319E+05 3.3406E+01 5.9379E-01                                 1372900200184 
 3.8979E+05 3.0695E+01 6.0267E-01                                 1372900200185 
 3.8643E+05 3.1863E+01 6.0761E-01                                 1372900200186 
 3.8312E+05 2.8424E+01 5.9601E-01                                 1372900200187 
 3.7985E+05 2.8634E+01 5.9908E-01                                 1372900200188 
 3.7662E+05 2.8047E+01 6.0460E-01                                 1372900200189 
 3.7344E+05 2.6163E+01 5.7686E-01                                 1372900200190 
 3.7029E+05 2.6167E+01 5.8480E-01                                 1372900200191 
 3.6718E+05 2.6940E+01 5.9070E-01                                 1372900200192 
 3.6411E+05 2.5873E+01 5.7517E-01                                 1372900200193 
 3.6108E+05 2.6254E+01 5.6142E-01                                 1372900200194 
 3.5809E+05 2.4116E+01 5.6103E-01                                 1372900200195 
 3.5642E+05 2.5791E+01 1.6078E+00                                 1372900200196 
 3.5605E+05 2.3061E+01 1.5802E+00                                 1372900200197 
 3.5569E+05 2.5226E+01 1.6211E+00                                 1372900200198 
 3.5532E+05 2.6755E+01 1.6376E+00                                 1372900200199 
 3.5495E+05 2.6456E+01 1.6194E+00                                 1372900200200 
 3.5458E+05 2.5329E+01 1.6025E+00                                 1372900200201 
 3.5422E+05 2.4978E+01 1.6033E+00                                 1372900200202 
 3.5385E+05 2.1689E+01 1.6121E+00                                 1372900200203 
 3.5349E+05 2.4281E+01 1.6318E+00                                 1372900200204 
 3.5312E+05 2.5288E+01 1.5926E+00                                 1372900200205 
 3.5276E+05 2.4492E+01 1.5827E+00                                 1372900200206 
 3.5240E+05 2.4656E+01 1.5607E+00                                 1372900200207 
 3.5203E+05 2.6353E+01 1.5868E+00                                 1372900200208 
 3.5167E+05 2.8396E+01 1.5751E+00                                 1372900200209 
 3.5131E+05 2.5143E+01 1.5744E+00                                 1372900200210 
 3.5095E+05 2.5473E+01 1.5563E+00                                 1372900200211 
 3.5059E+05 2.9624E+01 1.5526E+00                                 1372900200212 
 3.5023E+05 2.8096E+01 1.5429E+00                                 1372900200213 
 3.4987E+05 2.6135E+01 1.5248E+00                                 1372900200214 
 3.4951E+05 2.8883E+01 1.5201E+00                                 1372900200215 
 3.4915E+05 2.8447E+01 1.5244E+00                                 1372900200216 
 3.4880E+05 3.2023E+01 1.5197E+00                                 1372900200217 
 3.4844E+05 3.1140E+01 1.5132E+00                                 1372900200218 
 3.4808E+05 3.0675E+01 1.5071E+00                                 1372900200219 
 3.4773E+05 2.8426E+01 1.4859E+00                                 1372900200220 
 3.4737E+05 2.3452E+01 1.4669E+00                                 1372900200221 
 3.4702E+05 2.4246E+01 1.4574E+00                                 1372900200222 
 3.4666E+05 2.1186E+01 1.4481E+00                                 1372900200223 
 3.4631E+05 2.1546E+01 1.4442E+00                                 1372900200224 
 3.4596E+05 2.2987E+01 1.4461E+00                                 1372900200225 
 3.4560E+05 2.1413E+01 1.4584E+00                                 1372900200226 
 3.4525E+05 2.3061E+01 1.4503E+00                                 1372900200227 
 3.4490E+05 2.2025E+01 1.4442E+00                                 1372900200228 
 3.4385E+05 2.3468E+01 6.4438E-01                                 1372900200229 
 3.4211E+05 2.3796E+01 6.4210E-01                                 1372900200230 
 3.4038E+05 2.3421E+01 6.3728E-01                                 1372900200231 
 3.3866E+05 2.4066E+01 6.3337E-01                                 1372900200232 
 3.3764E+05 2.3033E+01 1.4173E+00                                 1372900200233 
 3.3730E+05 2.4925E+01 1.4180E+00                                 1372900200234 
 3.3696E+05 2.4850E+01 1.4338E+00                                 1372900200235 
 3.3662E+05 2.3253E+01 1.4220E+00                                 1372900200236 
 3.3628E+05 2.3597E+01 1.4390E+00                                 1372900200237 
 3.3594E+05 2.4023E+01 1.4177E+00                                 1372900200238 
 3.3560E+05 2.4360E+01 1.4223E+00                                 1372900200239 
 3.3527E+05 2.7041E+01 1.4375E+00                                 1372900200240 
 3.3493E+05 2.9035E+01 1.4287E+00                                 1372900200241 
 3.3459E+05 3.1509E+01 1.4684E+00                                 1372900200242 
 3.3426E+05 2.6611E+01 1.4419E+00                                 1372900200243 
 3.3392E+05 2.6672E+01 1.4313E+00                                 1372900200244 
 3.3359E+05 2.4625E+01 1.4299E+00                                 1372900200245 
 3.3326E+05 2.5337E+01 1.4163E+00                                 1372900200246 
 3.3292E+05 2.4231E+01 1.4153E+00                                 1372900200247 
 3.3259E+05 2.2046E+01 1.4079E+00                                 1372900200248 
 3.3226E+05 2.4239E+01 1.4083E+00                                 1372900200249 
 3.3193E+05 2.2518E+01 1.4080E+00                                 1372900200250 
 3.3159E+05 2.2234E+01 1.4145E+00                                 1372900200251 
 3.3126E+05 2.3991E+01 1.4079E+00                                 1372900200252 
 3.3093E+05 2.4723E+01 1.3938E+00                                 1372900200253 
 3.3060E+05 2.2715E+01 1.3782E+00                                 1372900200254 
 3.3027E+05 2.4851E+01 1.4035E+00                                 1372900200255 
 3.2994E+05 2.4915E+01 1.4163E+00                                 1372900200256 
 3.2962E+05 2.5527E+01 1.4286E+00                                 1372900200257 
 3.2929E+05 2.4054E+01 1.4050E+00                                 1372900200258 
 3.2896E+05 2.5169E+01 1.3930E+00                                 1372900200259 
 3.2863E+05 2.5378E+01 1.4037E+00                                 1372900200260 
 3.2831E+05 2.4829E+01 1.3835E+00                                 1372900200261 
 3.2798E+05 2.5145E+01 1.3850E+00                                 1372900200262 
 3.2765E+05 2.1463E+01 1.4026E+00                                 1372900200263 
 3.2733E+05 2.1997E+01 1.3804E+00                                 1372900200264 
 3.2700E+05 2.1676E+01 1.3848E+00                                 1372900200265 
 3.2668E+05 2.2265E+01 1.3776E+00                                 1372900200266 
 3.2636E+05 2.4041E+01 1.3845E+00                                 1372900200267 
 3.2603E+05 2.2902E+01 1.3899E+00                                 1372900200268 
 3.2571E+05 2.3688E+01 1.3835E+00                                 1372900200269 
 3.2539E+05 2.6182E+01 1.3906E+00                                 1372900200270 
 3.2507E+05 2.6449E+01 1.3883E+00                                 1372900200271 
 3.2475E+05 2.1502E+01 1.3975E+00                                 1372900200272 
 3.2443E+05 2.4720E+01 1.4067E+00                                 1372900200273 
 3.2410E+05 2.2342E+01 1.3905E+00                                 1372900200274 
 3.2378E+05 2.5822E+01 1.3950E+00                                 1372900200275 
 3.2347E+05 2.4465E+01 1.3864E+00                                 1372900200276 
 3.2315E+05 2.2642E+01 1.3910E+00                                 1372900200277 
 3.2283E+05 2.3589E+01 1.3937E+00                                 1372900200278 
 3.2251E+05 2.5149E+01 1.4098E+00                                 1372900200279 
 3.2219E+05 2.3871E+01 1.3913E+00                                 1372900200280 
 3.2188E+05 2.4785E+01 1.3797E+00                                 1372900200281 
 3.2156E+05 2.2995E+01 1.3919E+00                                 1372900200282 
 3.2124E+05 2.3187E+01 1.3936E+00                                 1372900200283 
 3.2093E+05 2.2570E+01 1.3950E+00                                 1372900200284 
 3.2061E+05 2.2158E+01 1.3943E+00                                 1372900200285 
 3.2030E+05 2.4126E+01 1.4256E+00                                 1372900200286 
 3.1998E+05 2.2328E+01 1.4204E+00                                 1372900200287 
 3.1967E+05 2.6553E+01 1.4245E+00                                 1372900200288 
 3.1936E+05 2.4839E+01 1.4193E+00                                 1372900200289 
 3.1904E+05 2.2716E+01 1.4336E+00                                 1372900200290 
 3.1873E+05 2.6726E+01 1.4065E+00                                 1372900200291 
 3.1842E+05 2.5156E+01 1.3930E+00                                 1372900200292 
 3.1811E+05 2.4282E+01 1.4021E+00                                 1372900200293 
 3.1780E+05 2.6725E+01 1.3882E+00                                 1372900200294 
 3.1749E+05 2.1972E+01 1.3813E+00                                 1372900200295 
 3.1718E+05 2.2521E+01 1.3717E+00                                 1372900200296 
 3.1687E+05 2.2936E+01 1.3683E+00                                 1372900200297 
 3.1656E+05 2.3063E+01 1.3542E+00                                 1372900200298 
 3.1625E+05 2.0861E+01 1.3395E+00                                 1372900200299 
 3.1594E+05 2.2887E+01 1.3454E+00                                 1372900200300 
 3.1563E+05 2.5008E+01 1.3580E+00                                 1372900200301 
 3.1533E+05 2.3258E+01 1.3527E+00                                 1372900200302 
 3.1502E+05 2.4236E+01 1.3564E+00                                 1372900200303 
 3.1471E+05 2.4993E+01 1.3699E+00                                 1372900200304 
 3.1441E+05 2.4665E+01 1.3849E+00                                 1372900200305 
 3.1410E+05 2.3386E+01 1.3609E+00                                 1372900200306 
 3.1380E+05 2.2015E+01 1.3521E+00                                 1372900200307 
 3.1349E+05 2.3782E+01 1.3477E+00                                 1372900200308 
 3.1319E+05 2.5353E+01 1.3482E+00                                 1372900200309 
 3.1288E+05 2.3372E+01 1.3409E+00                                 1372900200310 
 3.1258E+05 2.5584E+01 1.3281E+00                                 1372900200311 
 3.1228E+05 2.3610E+01 1.3243E+00                                 1372900200312 
 3.1197E+05 2.4981E+01 1.3255E+00                                 1372900200313 
 3.1167E+05 2.4773E+01 1.3308E+00                                 1372900200314 
 3.1137E+05 2.4527E+01 1.3245E+00                                 1372900200315 
 3.1107E+05 2.6654E+01 1.3282E+00                                 1372900200316 
 3.1077E+05 2.5284E+01 1.3294E+00                                 1372900200317 
 3.1047E+05 2.5423E+01 1.3541E+00                                 1372900200318 
 3.1017E+05 2.9238E+01 1.3595E+00                                 1372900200319 
 3.0987E+05 2.7185E+01 1.3360E+00                                 1372900200320 
 3.0957E+05 2.4487E+01 1.3118E+00                                 1372900200321 
 3.0927E+05 2.2827E+01 1.3086E+00                                 1372900200322 
 3.0897E+05 2.1292E+01 1.3168E+00                                 1372900200323 
 3.0868E+05 2.1706E+01 1.3017E+00                                 1372900200324 
 3.0838E+05 2.1648E+01 1.3076E+00                                 1372900200325 
 3.0808E+05 1.9825E+01 1.3049E+00                                 1372900200326 
 3.0778E+05 2.3553E+01 1.3027E+00                                 1372900200327 
 3.0749E+05 2.5355E+01 1.3095E+00                                 1372900200328 
 3.0719E+05 2.3532E+01 1.3048E+00                                 1372900200329 
 3.0690E+05 2.4463E+01 1.2998E+00                                 1372900200330 
 3.0660E+05 2.2526E+01 1.3097E+00                                 1372900200331 
 3.0631E+05 2.4704E+01 1.2989E+00                                 1372900200332 
 3.0602E+05 2.1844E+01 1.3086E+00                                 1372900200333 
 3.0572E+05 2.2127E+01 1.2982E+00                                 1372900200334 
 3.0543E+05 2.3606E+01 1.2925E+00                                 1372900200335 
 3.0514E+05 2.3845E+01 1.2914E+00                                 1372900200336 
 3.0484E+05 2.1842E+01 1.2962E+00                                 1372900200337 
 3.0455E+05 2.2567E+01 1.2857E+00                                 1372900200338 
 3.0426E+05 2.2633E+01 1.3039E+00                                 1372900200339 
 3.0397E+05 2.2200E+01 1.2919E+00                                 1372900200340 
 3.0368E+05 2.3837E+01 1.2847E+00                                 1372900200341 
 3.0339E+05 2.5358E+01 1.2781E+00                                 1372900200342 
 3.0310E+05 2.0916E+01 1.2740E+00                                 1372900200343 
 3.0281E+05 2.5086E+01 1.2931E+00                                 1372900200344 
 3.0252E+05 2.1144E+01 1.2871E+00                                 1372900200345 
 3.0223E+05 2.3682E+01 1.2808E+00                                 1372900200346 
 3.0195E+05 2.2893E+01 1.2800E+00                                 1372900200347 
 3.0166E+05 2.3867E+01 1.2757E+00                                 1372900200348 
 3.0137E+05 2.3482E+01 1.2939E+00                                 1372900200349 
 3.0108E+05 2.5232E+01 1.2774E+00                                 1372900200350 
 3.0080E+05 2.3694E+01 1.2807E+00                                 1372900200351 
 3.0051E+05 2.4798E+01 1.2723E+00                                 1372900200352 
 3.0023E+05 2.3115E+01 1.2780E+00                                 1372900200353 
 2.9994E+05 2.2798E+01 1.2902E+00                                 1372900200354 
 2.9966E+05 2.3818E+01 1.2775E+00                                 1372900200355 
 2.9937E+05 2.3641E+01 1.2898E+00                                 1372900200356 
 2.9909E+05 2.6758E+01 1.2741E+00                                 1372900200357 
 2.9880E+05 2.5477E+01 1.2742E+00                                 1372900200358 
 2.9852E+05 2.8880E+01 1.3031E+00                                 1372900200359 
 2.9824E+05 2.9390E+01 1.3110E+00                                 1372900200360 
 2.9796E+05 3.0012E+01 1.3332E+00                                 1372900200361 
 2.9767E+05 3.0985E+01 1.2959E+00                                 1372900200362 
 2.9739E+05 3.1111E+01 1.2877E+00                                 1372900200363 
 2.9711E+05 2.7670E+01 1.2802E+00                                 1372900200364 
 2.9683E+05 2.8121E+01 1.2818E+00                                 1372900200365 
 2.9655E+05 2.8540E+01 1.2817E+00                                 1372900200366 
 2.9627E+05 2.5884E+01 1.2701E+00                                 1372900200367 
 2.9599E+05 2.5118E+01 1.2607E+00                                 1372900200368 
 2.9571E+05 2.0975E+01 1.2495E+00                                 1372900200369 
 2.9543E+05 2.5635E+01 1.2461E+00                                 1372900200370 
 2.9516E+05 2.2073E+01 1.2517E+00                                 1372900200371 
 2.9488E+05 2.8160E+01 1.2615E+00                                 1372900200372 
 2.9460E+05 2.5077E+01 1.2537E+00                                 1372900200373 
