ENTRY            10977   20030529                             00001097700000001 
SUBENT        10977001   20030529                             00001097700100001 
BIB                 13         37                                 1097700100002 
INSTITUTE  (1USAORL)                                              1097700100003 
REFERENCE  (R,ORNL-5499,197902)                                   1097700100004 
AUTHOR     (G.L.MORGAN)                                           1097700100005 
TITLE      Cross sections for the Cu(n,xn) and Cu(n,x-gamma)      1097700100006 
            reactions between 1 and 20 MeV                        1097700100007 
FACILITY   (LINAC,1USAORL) Oak Ridge Electron Linear Accelerator  1097700100008 
SAMPLE     1872-gms of natural copper, purity greater than 99%.   1097700100009 
            Shaped into annular ring of 25-cm outer diameter,     1097700100010 
            15-cm inner diameter, 0.65-cm thick.                  1097700100011 
METHOD     (TOF) Neutron flux measurements uses time of flight    1097700100012 
            with sample and shadow bar removed. Sample placed     1097700100013 
            47.8-meters from neutron source. Detector shielded    1097700100014 
            with shadow bar, pulse discrimination used to identify1097700100015 
            events as neutrons or gammas. Background determined   1097700100016 
            with sample-out measurement.                          1097700100017 
DETECTOR   (SCIN) NE-213 scintillator placed along samples axis.  1097700100018 
           Plastic scintillator place on edge of beam 30 meters   1097700100019 
            from source to monitor flux for normalization.        1097700100020 
MONITOR    Cross sections needed for corrections taken from       1097700100021 
            ENDF/B-IV.                                            1097700100022 
CORRECTION Corrections made for finite sample effects including:  1097700100023 
            .average transmission of neutron flux,                1097700100024 
            .average transmission of secondary neutrons and gammas1097700100025 
             out of sample,                                       1097700100026 
            .multiple scattering.                                 1097700100027 
ERR-ANALYS (DATA-ERR) Errors listed are mainly statistical        1097700100028 
            and include:                                          1097700100029 
            .statistics associated with background correction     1097700100030 
              (background ranged from 10-50% of foreground),      1097700100031 
            .multiple scattering correction (assumed 10% of       1097700100032 
             correction factor),                                  1097700100033 
            .normalization error about 10% (mainly due to flux    1097700100034 
             determination).                                      1097700100035 
STATUS     (APRVD) Approved by G.L.Morgan, 1982/1/4.              1097700100036 
HISTORY    (19810903C)                                            1097700100037 
           (20030529A) Reactions corrected. Converted to new date 1097700100038 
                       formats, lower case.                       1097700100039 
ENDBIB              37          0                                 1097700100040 
COMMON               1          3                                 1097700100041 
ANG                                                               1097700100042 
ADEG                                                              1097700100043 
 130.                                                             1097700100044 
ENDCOMMON            3          0                                 1097700100045 
ENDSUBENT           44          0                                 1097700199999 
SUBENT        10977002   20030529                             00001097700200001 
BIB                  1          1                                 1097700200002 
REACTION   (29-CU-0(N,X)0-NN-1,,DA/DE)                            1097700200003 
ENDBIB               1          0                                 1097700200004 
NOCOMMON             0          0                                 1097700200005 
DATA                 5        583                                 1097700200006 
EN-MIN     EN-MAX     E          DATA       DATA-ERR              1097700200007 
  5.98      7.02       7.700        0.0       0.1                 1097700301076 
  5.98      7.02       7.900        0.0       0.1                 1097700301077 
  5.98      7.02       8.100        0.0       0.1                 1097700301078 
  5.98      7.02       8.300        0.0       0.1                 1097700301079 
  5.98      7.02       8.500        0.0       0.1                 1097700301080 
  5.98      7.02       8.725        0.0       0.1                 1097700301081 
  5.98      7.02       8.975        0.0       0.1                 1097700301082 
  5.98      7.02       9.225        0.0       0.1                 1097700301083 
  5.98      7.02       9.475        0.0       0.1                 1097700301084 
  5.98      7.02       9.725        0.0       0.1                 1097700301085 
  5.98      7.02       9.975        0.0       0.1                 1097700301086 
  7.02      7.98       0.760      142.2      24.2                 1097700301087 
  7.02      7.98       0.800      157.2       7.9                 1097700301088 
  7.02      7.98       0.840      191.9       3.9                 1097700301089 
  7.02      7.98       0.880      243.5       3.5                 1097700301090 
  7.02      7.98       0.920      287.4       3.7                 1097700301091 
  7.02      7.98       0.960      301.8       3.7                 1097700301092 
  7.02      7.98       1.000      289.1       3.5                 1097700301093 
  7.02      7.98       1.040      266.1       3.3                 1097700301094 
  7.02      7.98       1.080      244.5       3.2                 1097700301095 
  7.02      7.98       1.125      224.2       3.1                 1097700301096 
  7.02      7.98       1.175      207.7       3.1                 1097700301097 
  7.02      7.98       1.225      203.0       3.3                 1097700301098 
  7.02      7.98       1.275      208.6       3.4                 1097700301099 
  7.02      7.98       1.325      213.2       3.0                 1097700301100 
  7.02      7.98       1.375      207.4       2.7                 1097700301101 
  7.02      7.98       1.425      191.1       2.8                 1097700301102 
  7.02      7.98       1.475      170.0       2.6                 1097700301103 
  7.02      7.98       1.525      148.6       2.4                 1097700301104 
  7.02      7.98       1.575      128.8       2.3                 1097700301105 
  7.02      7.98       1.640      108.2       2.2                 1097700301106 
  7.02      7.98       1.720       94.4       2.1                 1097700301107 
  7.02      7.98       1.800       90.4       2.0                 1097700301108 
  7.02      7.98       1.880       87.0       2.0                 1097700301109 
  7.02      7.98       1.960       80.1       2.0                 1097700301110 
  7.02      7.98       2.040       72.3       1.9                 1097700301111 
  7.02      7.98       2.120       66.0       1.8                 1097700301112 
  7.02      7.98       2.200       60.8       1.8                 1097700301113 
  7.02      7.98       2.280       55.1       1.7                 1097700301114 
  7.02      7.98       2.360       49.3       1.7                 1097700301115 
  7.02      7.98       2.450       45.3       1.6                 1097700301116 
  7.02      7.98       2.550       44.6       1.5                 1097700301117 
  7.02      7.98       2.650       44.0       1.5                 1097700301118 
  7.02      7.98       2.750       41.2       1.5                 1097700301119 
  7.02      7.98       2.850       38.0       1.4                 1097700301120 
  7.02      7.98       2.950       36.5       1.4                 1097700301121 
  7.02      7.98       3.050       36.5       1.4                 1097700301122 
  7.02      7.98       3.150       36.2       1.4                 1097700301123 
  7.02      7.98       3.250       34.7       1.4                 1097700301124 
  7.02      7.98       3.350       32.3       1.4                 1097700301125 
  7.02      7.98       3.450       29.9       1.3                 1097700301126 
  7.02      7.98       3.550       28.1       1.3                 1097700301127 
  7.02      7.98       3.665       26.3       1.3                 1097700301128 
  7.02      7.98       3.795       23.9       1.3                 1097700301129 
  7.02      7.98       3.925       22.0       1.3                 1097700301130 
  7.02      7.98       4.055       21.4       1.3                 1097700301131 
  7.02      7.98       4.185       20.9       1.3                 1097700301132 
  7.02      7.98       4.315       19.4       1.4                 1097700301133 
  7.02      7.98       4.445       17.2       1.4                 1097700301134 
  7.02      7.98       4.575       15.3       1.5                 1097700301135 
  7.02      7.98       4.705       14.1       1.4                 1097700301136 
  7.02      7.98       4.835       13.0       1.4                 1097700301137 
  7.02      7.98       4.985       11.5       1.5                 1097700301138 
  7.02      7.98       5.155        9.6       1.5                 1097700301139 
  7.02      7.98       5.325        8.3       1.5                 1097700301140 
  7.02      7.98       5.495        7.7       1.4                 1097700301141 
  7.02      7.98       5.665        7.1       1.3                 1097700301142 
  7.02      7.98       5.835        6.1       1.2                 1097700301143 
  7.02      7.98       6.005        4.7       1.0                 1097700301144 
  7.02      7.98       6.175        3.5       0.9                 1097700301145 
  7.02      7.98       6.345        2.8       0.7                 1097700301146 
  7.02      7.98       6.515        2.3       0.6                 1097700301147 
  7.02      7.98       6.700        1.9       0.4                 1097700301148 
  7.02      7.98       6.900        1.5       0.3                 1097700301149 
  7.02      7.98       7.100        1.0       0.2                 1097700301150 
  7.02      7.98       7.300        0.7       0.2                 1097700301151 
  7.02      7.98       7.500        0.4       0.1                 1097700301152 
  7.02      7.98       7.700        0.3       0.1                 1097700301153 
  7.02      7.98       7.900        0.2       0.1                 1097700301154 
  7.02      7.98       8.100        0.1       0.1                 1097700301155 
  7.02      7.98       8.300        0.1       0.1                 1097700301156 
  7.02      7.98       8.500        0.0       0.1                 1097700301157 
  7.02      7.98       8.725        0.0       0.1                 1097700301158 
  7.02      7.98       8.975        0.0       0.1                 1097700301159 
  7.02      7.98       9.225        0.0       0.1                 1097700301160 
  7.02      7.98       9.475        0.0       0.1                 1097700301161 
  7.02      7.98       9.725        0.0       0.1                 1097700301162 
  7.02      7.98       9.975        0.0       0.1                 1097700301163 
  7.98      9.01       0.760      146.0      25.2                 1097700301164 
  7.98      9.01       0.800      161.3       8.2                 1097700301165 
  7.98      9.01       0.840      199.4       4.1                 1097700301166 
  7.98      9.01       0.880      252.5       3.7                 1097700301167 
  7.98      9.01       0.920      294.4       3.9                 1097700301168 
  7.98      9.01       0.960      305.0       3.9                 1097700301169 
  7.98      9.01       1.000      289.5       3.7                 1097700301170 
  7.98      9.01       1.040      265.4       3.5                 1097700301171 
  7.98      9.01       1.080      243.2       3.4                 1097700301172 
  7.98      9.01       1.125      221.7       3.3                 1097700301173 
  7.98      9.01       1.175      205.2       3.2                 1097700301174 
  7.98      9.01       1.225      204.2       3.5                 1097700301175 
  7.98      9.01       1.275      213.9       3.6                 1097700301176 
  7.98      9.01       1.325      218.5       3.2                 1097700301177 
  7.98      9.01       1.375      209.1       2.8                 1097700301178 
  7.98      9.01       1.425      190.3       2.9                 1097700301179 
  7.98      9.01       1.475      170.0       2.7                 1097700301180 
  7.98      9.01       1.525      151.4       2.5                 1097700301181 
  7.98      9.01       1.575      133.6       2.4                 1097700301182 
  7.98      9.01       1.640      113.3       2.3                 1097700301183 
  7.98      9.01       1.720       99.4       2.2                 1097700301184 
  7.98      9.01       1.800       95.3       2.2                 1097700301185 
  7.98      9.01       1.880       90.0       2.1                 1097700301186 
  7.98      9.01       1.960       81.2       2.2                 1097700301187 
  7.98      9.01       2.040       73.7       2.0                 1097700301188 
  7.98      9.01       2.120       68.0       2.0                 1097700301189 
  7.98      9.01       2.200       62.2       1.9                 1097700301190 
  7.98      9.01       2.280       56.7       1.8                 1097700301191 
  7.98      9.01       2.360       52.8       1.8                 1097700301192 
  7.98      9.01       2.450       49.9       1.8                 1097700301193 
  7.98      9.01       2.550       46.9       1.7                 1097700301194 
  7.98      9.01       2.650       44.1       1.7                 1097700301195 
  7.98      9.01       2.750       42.4       1.6                 1097700301196 
  7.98      9.01       2.850       41.5       1.6                 1097700301197 
  7.98      9.01       2.950       40.1       1.6                 1097700301198 
  7.98      9.01       3.050       38.4       1.6                 1097700301199 
  7.98      9.01       3.150       36.9       1.6                 1097700301200 
  7.98      9.01       3.250       35.6       1.6                 1097700301201 
  7.98      9.01       3.350       34.2       1.6                 1097700301202 
  7.98      9.01       3.450       32.1       1.5                 1097700301203 
  7.98      9.01       3.550       30.0       1.5                 1097700301204 
  7.98      9.01       3.665       28.3       1.5                 1097700301205 
  7.98      9.01       3.795       27.5       1.5                 1097700301206 
  7.98      9.01       3.925       26.6       1.5                 1097700301207 
  7.98      9.01       4.055       24.9       1.6                 1097700301208 
  7.98      9.01       4.185       23.5       1.6                 1097700301209 
  7.98      9.01       4.315       22.5       1.7                 1097700301210 
  7.98      9.01       4.445       21.1       1.8                 1097700301211 
  7.98      9.01       4.575       19.0       1.9                 1097700301212 
  7.98      9.01       4.705       17.0       1.8                 1097700301213 
  7.98      9.01       4.835       15.7       1.9                 1097700301214 
  7.98      9.01       4.985       14.9       2.0                 1097700301215 
  7.98      9.01       5.155       13.8       2.0                 1097700301216 
  7.98      9.01       5.325       11.5       2.0                 1097700301217 
  7.98      9.01       5.495        8.9       2.0                 1097700301218 
  7.98      9.01       5.665        7.5       1.9                 1097700301219 
  7.98      9.01       5.835        7.3       1.7                 1097700301220 
  7.98      9.01       6.005        7.4       1.6                 1097700301221 
  7.98      9.01       6.175        6.9       1.4                 1097700301222 
  7.98      9.01       6.345        6.1       1.1                 1097700301223 
  7.98      9.01       6.515        5.1       1.0                 1097700301224 
  7.98      9.01       6.700        4.5       0.7                 1097700301225 
  7.98      9.01       6.900        3.8       0.5                 1097700301226 
  7.98      9.01       7.100        3.0       0.4                 1097700301227 
  7.98      9.01       7.300        2.2       0.3                 1097700301228 
  7.98      9.01       7.500        1.4       0.2                 1097700301229 
  7.98      9.01       7.700        0.9       0.1                 1097700301230 
  7.98      9.01       7.900        0.5       0.1                 1097700301231 
  7.98      9.01       8.100        0.3       0.1                 1097700301232 
  7.98      9.01       8.300        0.2       0.1                 1097700301233 
  7.98      9.01       8.500        0.1       0.1                 1097700301234 
  7.98      9.01       8.725        0.0       0.1                 1097700301235 
  7.98      9.01       8.975        0.0       0.1                 1097700301236 
  7.98      9.01       9.225        0.0       0.1                 1097700301237 
  7.98      9.01       9.475        0.0       0.1                 1097700301238 
  7.98      9.01       9.725        0.0       0.1                 1097700301239 
  7.98      9.01       9.975        0.0       0.1                 1097700301240 
  9.01      9.96       0.760      121.3      25.4                 1097700301241 
  9.01      9.96       0.800      151.7       8.5                 1097700301242 
  9.01      9.96       0.840      188.0       4.4                 1097700301243 
  9.01      9.96       0.880      236.1       4.0                 1097700301244 
  9.01      9.96       0.920      275.4       4.2                 1097700301245 
  9.01      9.96       0.960      288.3       4.1                 1097700301246 
  9.01      9.96       1.000      278.5       4.0                 1097700301247 
  9.01      9.96       1.040      259.1       3.8                 1097700301248 
  9.01      9.96       1.080      239.5       3.7                 1097700301249 
  9.01      9.96       1.125      221.4       3.6                 1097700301250 
  9.01      9.96       1.175      208.3       3.5                 1097700301251 
  9.01      9.96       1.225      205.6       3.8                 1097700301252 
  9.01      9.96       1.275      210.0       3.9                 1097700301253 
  9.01      9.96       1.325      210.8       3.4                 1097700301254 
  9.01      9.96       1.375      201.6       3.0                 1097700301255 
  9.01      9.96       1.425      185.1       3.2                 1097700301256 
  9.01      9.96       1.475      166.6       3.0                 1097700301257 
  9.01      9.96       1.525      148.1       2.8                 1097700301258 
  9.01      9.96       1.575      129.7       2.6                 1097700301259 
  9.01      9.96       1.640      108.8       2.6                 1097700301260 
  9.01      9.96       1.720       93.8       2.4                 1097700301261 
  9.01      9.96       1.800       89.2       2.4                 1097700301262 
  9.01      9.96       1.880       85.5       2.3                 1097700301263 
  9.01      9.96       1.960       77.7       2.4                 1097700301264 
  9.01      9.96       2.040       67.9       2.2                 1097700301265 
  9.01      9.96       2.120       59.6       2.2                 1097700301266 
  9.01      9.96       2.200       55.0       2.1                 1097700301267 
  9.01      9.96       2.280       53.2       2.0                 1097700301268 
  9.01      9.96       2.360       51.5       2.0                 1097700301269 
  9.01      9.96       2.450       48.7       2.0                 1097700301270 
  9.01      9.96       2.550       46.5       1.9                 1097700301271 
  9.01      9.96       2.650       46.0       1.9                 1097700301272 
  9.01      9.96       2.750       44.7       1.8                 1097700301273 
  9.01      9.96       2.850       42.2       1.8                 1097700301274 
  9.01      9.96       2.950       39.9       1.8                 1097700301275 
  9.01      9.96       3.050       38.1       1.8                 1097700301276 
  9.01      9.96       3.150       36.0       1.8                 1097700301277 
  9.01      9.96       3.250       33.6       1.8                 1097700301278 
  9.01      9.96       3.350       31.8       1.8                 1097700301279 
  9.01      9.96       3.450       30.8       1.8                 1097700301280 
  9.01      9.96       3.550       30.0       1.8                 1097700301281 
  9.01      9.96       3.665       28.4       1.8                 1097700301282 
  9.01      9.96       3.795       26.7       1.8                 1097700301283 
  9.01      9.96       3.925       26.5       1.8                 1097700301284 
  9.01      9.96       4.055       27.2       1.9                 1097700301285 
  9.01      9.96       4.185       26.6       2.0                 1097700301286 
  9.01      9.96       4.315       24.4       2.1                 1097700301287 
  9.01      9.96       4.445       21.0       2.2                 1097700301288 
  9.01      9.96       4.575       17.8       2.4                 1097700301289 
  9.01      9.96       4.705       15.6       2.4                 1097700301290 
  9.01      9.96       4.835       14.8       2.4                 1097700301291 
  9.01      9.96       4.985       15.6       2.6                 1097700301292 
  9.01      9.96       5.155       17.4       2.7                 1097700301293 
  9.01      9.96       5.325       17.9       2.8                 1097700301294 
  9.01      9.96       5.495       15.8       2.8                 1097700301295 
  9.01      9.96       5.665       12.0       2.8                 1097700301296 
  9.01      9.96       5.835        8.4       2.6                 1097700301297 
  9.01      9.96       6.005        6.2       2.3                 1097700301298 
  9.01      9.96       6.175        5.8       2.2                 1097700301299 
  9.01      9.96       6.345        6.2       1.9                 1097700301300 
  9.01      9.96       6.515        6.7       1.5                 1097700301301 
  9.01      9.96       6.700        6.8       1.2                 1097700301302 
  9.01      9.96       6.900        5.8       1.0                 1097700301303 
  9.01      9.96       7.100        4.2       0.8                 1097700301304 
  9.01      9.96       7.300        2.6       0.7                 1097700301305 
  9.01      9.96       7.500        1.5       0.6                 1097700301306 
  9.01      9.96       7.700        1.0       0.5                 1097700301307 
  9.01      9.96       7.900        0.9       0.4                 1097700301308 
  9.01      9.96       8.100        1.0       0.3                 1097700301309 
  9.01      9.96       8.300        0.9       0.3                 1097700301310 
  9.01      9.96       8.500        0.7       0.2                 1097700301311 
  9.01      9.96       8.725        0.5       0.2                 1097700301312 
  9.01      9.96       8.975        0.2       0.1                 1097700301313 
  9.01      9.96       9.225        0.0       0.1                 1097700301314 
  9.01      9.96       9.475       -0.0       0.1                 1097700301315 
  9.01      9.96       9.725       -0.1       0.1                 1097700301316 
  9.01      9.96       9.975       -0.1       0.1                 1097700301317 
  9.96     12.49       0.760      130.5      22.2                 1097700301318 
  9.96     12.49       0.800      150.7       7.0                 1097700301319 
  9.96     12.49       0.840      179.6       3.3                 1097700301320 
  9.96     12.49       0.880      217.5       3.0                 1097700301321 
  9.96     12.49       0.920      250.3       3.1                 1097700301322 
  9.96     12.49       0.960      264.9       3.1                 1097700301323 
  9.96     12.49       1.000      264.6       3.0                 1097700301324 
  9.96     12.49       1.040      260.9       2.8                 1097700301325 
  9.96     12.49       1.080      257.5       2.8                 1097700301326 
  9.96     12.49       1.125      249.4       2.8                 1097700301327 
  9.96     12.49       1.175      234.3       2.7                 1097700301328 
  9.96     12.49       1.225      221.4       2.8                 1097700301329 
  9.96     12.49       1.275      215.5       2.9                 1097700301330 
  9.96     12.49       1.325      210.4       2.5                 1097700301331 
  9.96     12.49       1.375      199.5       2.2                 1097700301332 
  9.96     12.49       1.425      182.0       2.3                 1097700301333 
  9.96     12.49       1.475      160.9       2.1                 1097700301334 
  9.96     12.49       1.525      139.5       2.0                 1097700301335 
  9.96     12.49       1.575      120.0       1.9                 1097700301336 
  9.96     12.49       1.640      100.8       1.8                 1097700301337 
  9.96     12.49       1.720       89.4       1.7                 1097700301338 
  9.96     12.49       1.800       84.5       1.7                 1097700301339 
  9.96     12.49       1.880       78.0       1.7                 1097700301340 
  9.96     12.49       1.960       70.8       1.7                 1097700301341 
  9.96     12.49       2.040       65.4       1.6                 1097700301342 
  9.96     12.49       2.120       59.5       1.5                 1097700301343 
  9.96     12.49       2.200       51.6       1.5                 1097700301344 
  9.96     12.49       2.280       44.3       1.4                 1097700301345 
  9.96     12.49       2.360       40.8       1.4                 1097700301346 
  9.96     12.49       2.450       40.8       1.4                 1097700301347 
  9.96     12.49       2.550       41.7       1.3                 1097700301348 
  9.96     12.49       2.650       40.9       1.3                 1097700301349 
  9.96     12.49       2.750       38.9       1.3                 1097700301350 
  9.96     12.49       2.850       36.9       1.3                 1097700301351 
  9.96     12.49       2.950       35.0       1.3                 1097700301352 
  9.96     12.49       3.050       33.1       1.3                 1097700301353 
  9.96     12.49       3.150       31.4       1.3                 1097700301354 
  9.96     12.49       3.250       30.1       1.3                 1097700301355 
  9.96     12.49       3.350       29.2       1.3                 1097700301356 
  9.96     12.49       3.450       28.7       1.3                 1097700301357 
  9.96     12.49       3.550       28.5       1.3                 1097700301358 
  9.96     12.49       3.665       27.8       1.4                 1097700301359 
  9.96     12.49       3.795       26.0       1.3                 1097700301360 
  9.96     12.49       3.925       24.3       1.4                 1097700301361 
  9.96     12.49       4.055       23.7       1.4                 1097700301362 
  9.96     12.49       4.185       23.7       1.5                 1097700301363 
  9.96     12.49       4.315       22.9       1.6                 1097700301364 
  9.96     12.49       4.445       20.8       1.7                 1097700301365 
  9.96     12.49       4.575       18.3       1.8                 1097700301366 
  9.96     12.49       4.705       16.2       1.9                 1097700301367 
  9.96     12.49       4.835       14.9       2.0                 1097700301368 
  9.96     12.49       4.985       14.3       2.1                 1097700301369 
  9.96     12.49       5.155       14.6       2.3                 1097700301370 
  9.96     12.49       5.325       15.5       2.3                 1097700301371 
  9.96     12.49       5.495       15.4       2.4                 1097700301372 
  9.96     12.49       5.665       13.8       2.4                 1097700301373 
  9.96     12.49       5.835       11.1       2.3                 1097700301374 
  9.96     12.49       6.005        8.7       2.1                 1097700301375 
  9.96     12.49       6.175        7.7       2.0                 1097700301376 
  9.96     12.49       6.345        7.7       1.8                 1097700301377 
  9.96     12.49       6.515        8.1       1.5                 1097700301378 
  9.96     12.49       6.700        7.9       1.2                 1097700301379 
  9.96     12.49       6.900        6.8       1.0                 1097700301380 
  9.96     12.49       7.100        5.2       0.9                 1097700301381 
  9.96     12.49       7.300        3.8       0.8                 1097700301382 
  9.96     12.49       7.500        3.0       0.7                 1097700301383 
  9.96     12.49       7.700        2.5       0.5                 1097700301384 
  9.96     12.49       7.900        2.0       0.4                 1097700301385 
  9.96     12.49       8.100        1.6       0.4                 1097700301386 
  9.96     12.49       8.300        1.2       0.3                 1097700301387 
  9.96     12.49       8.500        0.9       0.3                 1097700301388 
  9.96     12.49       8.725        0.6       0.2                 1097700301389 
  9.96     12.49       8.975        0.4       0.2                 1097700301390 
  9.96     12.49       9.225        0.2       0.1                 1097700301391 
  9.96     12.49       9.475        0.1       0.1                 1097700301392 
  9.96     12.49       9.725        0.0       0.1                 1097700301393 
  9.96     12.49       9.975        0.0       0.1                 1097700301394 
 12.49     14.98       0.760      103.4      19.6                 1097700301395 
 12.49     14.98       0.800      117.9       6.6                 1097700301396 
 12.49     14.98       0.840      138.8       3.4                 1097700301397 
 12.49     14.98       0.880      166.4       3.1                 1097700301398 
 12.49     14.98       0.920      192.1       3.2                 1097700301399 
 12.49     14.98       0.960      207.0       3.2                 1097700301400 
 12.49     14.98       1.000      212.3       3.1                 1097700301401 
 12.49     14.98       1.040      216.3       3.0                 1097700301402 
 12.49     14.98       1.080      222.7       3.0                 1097700301403 
 12.49     14.98       1.125      227.3       3.0                 1097700301404 
 12.49     14.98       1.175      221.0       2.9                 1097700301405 
 12.49     14.98       1.225      205.4       3.0                 1097700301406 
 12.49     14.98       1.275      188.0       3.0                 1097700301407 
 12.49     14.98       1.325      170.4       2.5                 1097700301408 
 12.49     14.98       1.375      150.5       2.3                 1097700301409 
 12.49     14.98       1.425      129.5       2.3                 1097700301410 
 12.49     14.98       1.475      110.6       2.1                 1097700301411 
 12.49     14.98       1.525       95.3       2.0                 1097700301412 
 12.49     14.98       1.575       83.0       1.9                 1097700301413 
 12.49     14.98       1.640       71.3       1.9                 1097700301414 
 12.49     14.98       1.720       61.7       1.8                 1097700301415 
 12.49     14.98       1.800       56.7       1.7                 1097700301416 
 12.49     14.98       1.880       55.6       1.7                 1097700301417 
 12.49     14.98       1.960       53.0       1.7                 1097700301418 
 12.49     14.98       2.040       45.6       1.6                 1097700301419 
 12.49     14.98       2.120       36.8       1.6                 1097700301420 
 12.49     14.98       2.200       31.2       1.5                 1097700301421 
 12.49     14.98       2.280       29.0       1.5                 1097700301422 
 12.49     14.98       2.360       27.5       1.5                 1097700301423 
 12.49     14.98       2.450       25.7       1.4                 1097700301424 
 12.49     14.98       2.550       24.5       1.3                 1097700301425 
 12.49     14.98       2.650       23.9       1.4                 1097700301426 
 12.49     14.98       2.750       22.8       1.3                 1097700301427 
 12.49     14.98       2.850       21.7       1.3                 1097700301428 
 12.49     14.98       2.950       20.5       1.3                 1097700301429 
 12.49     14.98       3.050       19.0       1.3                 1097700301430 
 12.49     14.98       3.150       17.7       1.3                 1097700301431 
 12.49     14.98       3.250       17.0       1.3                 1097700301432 
 12.49     14.98       3.350       17.1       1.3                 1097700301433 
 12.49     14.98       3.450       17.5       1.3                 1097700301434 
 12.49     14.98       3.550       17.4       1.3                 1097700301435 
 12.49     14.98       3.665       15.9       1.4                 1097700301436 
 12.49     14.98       3.795       13.4       1.4                 1097700301437 
 12.49     14.98       3.925       11.9       1.4                 1097700301438 
 12.49     14.98       4.055       11.8       1.5                 1097700301439 
 12.49     14.98       4.185       12.3       1.5                 1097700301440 
 12.49     14.98       4.315       13.0       1.6                 1097700301441 
 12.49     14.98       4.445       13.7       1.8                 1097700301442 
 12.49     14.98       4.575       13.9       1.9                 1097700301443 
 12.49     14.98       4.705       12.9       1.9                 1097700301444 
 12.49     14.98       4.835       10.5       2.0                 1097700301445 
 12.49     14.98       4.985        7.1       2.1                 1097700301446 
 12.49     14.98       5.155        5.1       2.3                 1097700301447 
 12.49     14.98       5.325        6.1       2.3                 1097700301448 
 12.49     14.98       5.495        8.9       2.3                 1097700301449 
 12.49     14.98       5.665       11.0       2.3                 1097700301450 
 12.49     14.98       5.835       10.9       2.2                 1097700301451 
 12.49     14.98       6.005        8.6       2.0                 1097700301452 
 12.49     14.98       6.175        5.6       1.9                 1097700301453 
 12.49     14.98       6.345        3.4       1.7                 1097700301454 
 12.49     14.98       6.515        2.6       1.4                 1097700301455 
 12.49     14.98       6.700        3.0       1.1                 1097700301456 
 12.49     14.98       6.900        3.5       0.9                 1097700301457 
 12.49     14.98       7.100        3.4       0.8                 1097700301458 
 12.49     14.98       7.300        2.8       0.7                 1097700301459 
 12.49     14.98       7.500        2.1       0.6                 1097700301460 
 12.49     14.98       7.700        1.5       0.5                 1097700301461 
 12.49     14.98       7.900        1.1       0.4                 1097700301462 
 12.49     14.98       8.100        0.8       0.3                 1097700301463 
 12.49     14.98       8.300        0.7       0.3                 1097700301464 
 12.49     14.98       8.500        0.6       0.2                 1097700301465 
 12.49     14.98       8.725        0.5       0.2                 1097700301466 
 12.49     14.98       8.975        0.4       0.2                 1097700301467 
 12.49     14.98       9.225        0.2       0.1                 1097700301468 
 12.49     14.98       9.475        0.1       0.1                 1097700301469 
 12.49     14.98       9.725        0.0       0.1                 1097700301470 
 12.49     14.98       9.975       -0.0       0.1                 1097700301471 
 14.98     17.42       0.760      127.0      20.7                 1097700301472 
 14.98     17.42       0.800      125.2       7.2                 1097700301473 
 14.98     17.42       0.840      135.6       4.0                 1097700301474 
 14.98     17.42       0.880      157.3       3.6                 1097700301475 
 14.98     17.42       0.920      179.3       3.8                 1097700301476 
 14.98     17.42       0.960      190.4       3.7                 1097700301477 
 14.98     17.42       1.000      194.1       3.7                 1097700301478 
 14.98     17.42       1.040      202.2       3.6                 1097700301479 
 14.98     17.42       1.080      217.1       3.6                 1097700301480 
 14.98     17.42       1.125      228.9       3.5                 1097700301481 
 14.98     17.42       1.175      222.3       3.4                 1097700301482 
 14.98     17.42       1.225      199.9       3.4                 1097700301483 
 14.98     17.42       1.275      173.9       3.3                 1097700301484 
 14.98     17.42       1.325      150.3       2.9                 1097700301485 
 14.98     17.42       1.375      130.2       2.6                 1097700301486 
 14.98     17.42       1.425      114.0       2.6                 1097700301487 
 14.98     17.42       1.475      101.5       2.5                 1097700301488 
 14.98     17.42       1.525       91.9       2.4                 1097700301489 
 14.98     17.42       1.575       83.4       2.2                 1097700301490 
 14.98     17.42       1.640       72.4       2.2                 1097700301491 
 14.98     17.42       1.720       61.0       2.1                 1097700301492 
 14.98     17.42       1.800       56.4       2.0                 1097700301493 
 14.98     17.42       1.880       55.0       2.0                 1097700301494 
 14.98     17.42       1.960       50.6       2.0                 1097700301495 
 14.98     17.42       2.040       43.1       1.8                 1097700301496 
 14.98     17.42       2.120       36.6       1.8                 1097700301497 
 14.98     17.42       2.200       33.3       1.7                 1097700301498 
 14.98     17.42       2.280       31.3       1.6                 1097700301499 
 14.98     17.42       2.360       28.1       1.6                 1097700301500 
 14.98     17.42       2.450       23.6       1.5                 1097700301501 
 14.98     17.42       2.550       20.7       1.4                 1097700301502 
 14.98     17.42       2.650       20.4       1.4                 1097700301503 
 14.98     17.42       2.750       20.3       1.4                 1097700301504 
 14.98     17.42       2.850       19.0       1.3                 1097700301505 
 14.98     17.42       2.950       16.8       1.3                 1097700301506 
 14.98     17.42       3.050       14.9       1.3                 1097700301507 
 14.98     17.42       3.150       13.3       1.3                 1097700301508 
 14.98     17.42       3.250       11.5       1.3                 1097700301509 
 14.98     17.42       3.350        9.6       1.3                 1097700301510 
 14.98     17.42       3.450        8.6       1.3                 1097700301511 
