ENTRY            13997   20050518                             13401399700000001 
SUBENT        13997001   20050518                             13401399700100001 
BIB                  9         18                                 1399700100002 
INSTITUTE  (1USALRL)                                              1399700100003 
REFERENCE  (R,UCRL-TR-209474,,2005)                               1399700100004 
           (C,2004SANTA,1,1035,2004)                              1399700100005 
AUTHOR     (D.Dashdorj,G.E.Mitchell,P.E.Garrett,U.Agvaanluvsan,   1399700100006 
            J.A.Becker,L.A.Bernstein,J.R.Cooper,R.D.Hoffman,      1399700100007 
            W.Younes,N.Devlin,N.Fotiades,R.O.Nelson)              1399700100008 
TITLE      48Ti (n,xnp alpha gamma) reaction cross sections using 1399700100009 
            spallation neutrons for En=1-20 MeV                   1399700100010 
FACILITY   (LINAC,1USALAS) LANSCE accelerator and WNR Facility    1399700100011 
DETECTOR   (GE-IN) Geanie detector array, 11 Compton-suppressed   1399700100012 
            planar germanium detectors and 14 coaxial Ge          1399700100013 
            detectors (9 Compton-suppressed and 5 unsuppressed).  1399700100014 
METHOD     (TOF)                                                  1399700100015 
SAMPLE     3.3 grams of TiO2 in form of disks, 2.4 cm diameter,   1399700100016 
            enriched to 99.81 % in 48Ti                           1399700100017 
HISTORY    (20050509C) DR                                         1399700100018 
           (20050914C) DR Second reference added                  1399700100019 
           (20060517C) DR Page corrected for second reference     1399700100020 
ENDBIB              18          0                                 1399700100021 
NOCOMMON             0          0                                 1399700100022 
ENDSUBENT           21          0                                 1399700199999 
SUBENT        13997002   20050518                             13351399700200001 
BIB                  3          4                                 1399700200002 
REACTION   (22-TI-48(N,INL)22-TI-48,PAR,SIG,G)                    1399700200003 
ERR-ANALYS (DATA-ERR) Statistical and systematics uncertainties   1399700200004 
           (ERR-S) Statistical uncertainties                      1399700200005 
STATUS     Data taken from Tables 8 to 73                         1399700200006 
ENDBIB               4          0                                 1399700200007 
NOCOMMON             0          0                                 1399700200008 
DATA                 6       4121                                 1399700200009 
E          EN         EN-ERR     DATA       ERR-S      DATA-ERR   1399700200010 
2868.5      8.158     0.205      0.0269     0.0009     0.0030     1399700203612 
2868.5      8.658     0.223      0.0238     0.0008     0.0027     1399700203613 
2868.5      9.203     0.243      0.0224     0.0008     0.0025     1399700203614 
2868.5      9.809     0.270      0.0217     0.0008     0.0025     1399700203615 
2868.5     10.467     0.297      0.0230     0.0009     0.0026     1399700203616 
2868.5     11.208     0.326      0.0202     0.0009     0.0023     1399700203617 
2868.5     12.019     0.366      0.0204     0.0009     0.0024     1399700203618 
2868.5     12.933     0.403      0.0166     0.0008     0.0020     1399700203619 
2868.5     13.961     0.457      0.0121     0.0007     0.0015     1399700203620 
2868.5     15.094     0.512      0.0076     0.0006     0.0010     1399700203621 
2868.5     16.403     0.589      0.0054     0.0005     0.0008     1399700203622 
2868.5     17.862     0.685      0.0049     0.0005     0.0007     1399700203623 
2868.5     19.551     0.691      0.0026     0.0004     0.0005     1399700203624 
3090.6      1.122     0.009      0.0000     0.0002     0.0002     1399700203625 
3090.6      1.148     0.011      0.0000     0.0001     0.0001     1399700203626 
3090.6      1.285     0.012      0.0000     0.0002     0.0002     1399700203627 
3090.6      1.346     0.014      0.0003     0.0002     0.0002     1399700203628 
3090.6      1.378     0.014      0.0001     0.0002     0.0002     1399700203629 
3090.6      1.412     0.014      0.0001     0.0002     0.0002     1399700203630 
3090.6      1.447     0.015      0.0001     0.0002     0.0002     1399700203631 
3090.6      1.687     0.019      0.0001     0.0002     0.0002     1399700203632 
3090.6      1.733     0.020      0.0001     0.0002     0.0002     1399700203633 
3090.6      1.882     0.023      0.0001     0.0002     0.0002     1399700203634 
3090.6      1.935     0.023      0.0000     0.0001     0.0001     1399700203635 
3090.6      2.463     0.034      0.0000     0.0002     0.0002     1399700203636 
3090.6      3.127     0.048      0.0001     0.0001     0.0001     1399700203637 
3090.6      3.245     0.052      0.0001     0.0002     0.0002     1399700203638 
3090.6      3.367     0.053      0.0003     0.0002     0.0002     1399700203639 
3090.6      3.498     0.056      0.0004     0.0002     0.0002     1399700203640 
3090.6      3.636     0.061      0.0009     0.0003     0.0003     1399700203641 
3090.6      3.782     0.064      0.0008     0.0003     0.0003     1399700203642 
3090.6      3.937     0.068      0.0012     0.0003     0.0003     1399700203643 
3090.6      4.103     0.073      0.0006     0.0003     0.0003     1399700203644 
3090.6      4.279     0.076      0.0025     0.0003     0.0004     1399700203645 
3090.6      4.464     0.082      0.0044     0.0004     0.0006     1399700203646 
3090.6      4.665     0.088      0.0059     0.0004     0.0008     1399700203647 
3090.6      4.879     0.094      0.0070     0.0005     0.0009     1399700203648 
3090.6      5.108     0.100      0.0070     0.0005     0.0009     1399700203649 
3090.6      5.350     0.107      0.0075     0.0005     0.0009     1399700203650 
3090.6      5.617     0.116      0.0086     0.0005     0.0011     1399700203651 
3090.6      5.899     0.124      0.0089     0.0005     0.0011     1399700203652 
3090.6      6.205     0.135      0.0102     0.0005     0.0012     1399700203653 
3090.6      6.532     0.145      0.0093     0.0005     0.0011     1399700203654 
3090.6      6.891     0.158      0.0100     0.0006     0.0012     1399700203655 
3090.6      7.281     0.171      0.0103     0.0006     0.0013     1399700203656 
3090.6      7.695     0.186      0.0096     0.0007     0.0012     1399700203657 
3090.6      8.158     0.205      0.0092     0.0007     0.0012     1399700203658 
3090.6      8.658     0.223      0.0089     0.0008     0.0012     1399700203659 
3090.6      9.203     0.243      0.0067     0.0008     0.0010     1399700203660 
3090.6      9.809     0.270      0.0070     0.0008     0.0011     1399700203661 
3090.6     10.467     0.297      0.0088     0.0008     0.0013     1399700203662 
3090.6     11.208     0.326      0.0069     0.0008     0.0011     1399700203663 
3090.6     12.019     0.366      0.0076     0.0008     0.0012     1399700203664 
3090.6     12.933     0.403      0.0070     0.0008     0.0011     1399700203665 
3090.6     13.961     0.457      0.0049     0.0008     0.0009     1399700203666 
3090.6     15.094     0.512      0.0024     0.0006     0.0007     1399700203667 
3090.6     16.403     0.589      0.0037     0.0006     0.0007     1399700203668 
3090.6     17.862     0.685      0.0010     0.0005     0.0005     1399700203669 
3090.6     19.551     0.691      0.0021     0.0005     0.0005     1399700203670 
3328.1      1.009     0.009      0.0005     0.0002     0.0002     1399700203671 
3328.1      1.031     0.010      0.0005     0.0002     0.0002     1399700203672 
3328.1      1.053     0.009      0.0004     0.0002     0.0002     1399700203673 
3328.1      1.075     0.010      0.0007     0.0003     0.0003     1399700203674 
3328.1      1.100     0.010      0.0003     0.0003     0.0003     1399700203675 
3328.1      1.122     0.009      0.0002     0.0002     0.0002     1399700203676 
3328.1      1.148     0.011      0.0001     0.0002     0.0002     1399700203677 
3328.1      1.174     0.011      0.0002     0.0002     0.0002     1399700203678 
3328.1      1.198     0.012      0.0003     0.0002     0.0002     1399700203679 
3328.1      1.227     0.012      0.0002     0.0002     0.0002     1399700203680 
3328.1      1.256     0.012      0.0001     0.0002     0.0002     1399700203681 
3328.1      1.285     0.012      0.0001     0.0002     0.0002     1399700203682 
3328.1      1.314     0.013      0.0000     0.0002     0.0002     1399700203683 
3328.1      1.346     0.014      0.0000     0.0002     0.0002     1399700203684 
3328.1      1.378     0.014      0.0001     0.0002     0.0002     1399700203685 
3328.1      1.601     0.017      0.0001     0.0002     0.0002     1399700203686 
3328.1      1.687     0.019      0.0001     0.0002     0.0002     1399700203687 
3328.1      1.830     0.021      0.0001     0.0002     0.0002     1399700203688 
3328.1      1.991     0.024      0.0000     0.0002     0.0002     1399700203689 
3328.1      2.050     0.026      0.0002     0.0002     0.0002     1399700203690 
3328.1      2.463     0.034      0.0000     0.0002     0.0002     1399700203691 
3328.1      2.546     0.035      0.0000     0.0001     0.0001     1399700203692 
3328.1      2.631     0.037      0.0000     0.0002     0.0002     1399700203693 
3328.1      2.719     0.039      0.0001     0.0002     0.0002     1399700203694 
3328.1      2.815     0.041      0.0001     0.0002     0.0002     1399700203695 
3328.1      2.913     0.043      0.0000     0.0002     0.0002     1399700203696 
3328.1      3.019     0.045      0.0001     0.0002     0.0002     1399700203697 
3328.1      3.127     0.048      0.0001     0.0002     0.0002     1399700203698 
3328.1      3.367     0.053      0.0001     0.0002     0.0002     1399700203699 
3328.1      3.498     0.056      0.0001     0.0002     0.0002     1399700203700 
3328.1      3.636     0.061      0.0000     0.0001     0.0001     1399700203701 
3328.1      3.782     0.064      0.0002     0.0002     0.0002     1399700203702 
3328.1      3.937     0.068      0.0002     0.0002     0.0002     1399700203703 
3328.1      4.103     0.073      0.0001     0.0002     0.0002     1399700203704 
3328.1      4.464     0.082      0.0016     0.0002     0.0003     1399700203705 
3328.1      4.665     0.088      0.0025     0.0003     0.0004     1399700203706 
3328.1      4.879     0.094      0.0034     0.0003     0.0005     1399700203707 
3328.1      5.108     0.100      0.0028     0.0003     0.0004     1399700203708 
3328.1      5.350     0.107      0.0035     0.0003     0.0005     1399700203709 
3328.1      5.617     0.116      0.0053     0.0004     0.0007     1399700203710 
3328.1      5.899     0.124      0.0037     0.0003     0.0005     1399700203711 
3328.1      6.205     0.135      0.0030     0.0003     0.0005     1399700203712 
3328.1      6.532     0.145      0.0029     0.0003     0.0004     1399700203713 
3328.1      6.891     0.158      0.0024     0.0003     0.0004     1399700203714 
3328.1      7.281     0.171      0.0022     0.0003     0.0004     1399700203715 
3328.1      7.695     0.186      0.0024     0.0004     0.0004     1399700203716 
3328.1      8.158     0.205      0.0011     0.0004     0.0004     1399700203717 
3328.1      8.658     0.223      0.0018     0.0004     0.0004     1399700203718 
3328.1      9.203     0.243      0.0014     0.0004     0.0004     1399700203719 
3328.1      9.809     0.270      0.0016     0.0004     0.0005     1399700203720 
3328.1     10.467     0.297      0.0005     0.0005     0.0005     1399700203721 
3328.1     11.208     0.326      0.0011     0.0005     0.0005     1399700203722 
3328.1     12.019     0.366      0.0010     0.0005     0.0005     1399700203723 
3328.1     12.933     0.403      0.0023     0.0005     0.0006     1399700203724 
3328.1     13.961     0.457      0.0007     0.0004     0.0004     1399700203725 
3328.1     15.094     0.512      0.0006     0.0004     0.0004     1399700203726 
3328.1     16.403     0.589      0.0015     0.0004     0.0004     1399700203727 
3328.1     17.862     0.685      0.0009     0.0004     0.0004     1399700203728 
3328.1     19.551     0.691      0.0009     0.0003     0.0003     1399700203729 
3371.2      1.009     0.009      0.0006     0.0002     0.0002     1399700203730 
3371.2      1.031     0.010      0.0007     0.0003     0.0003     1399700203731 
3371.2      1.053     0.009      0.0005     0.0003     0.0003     1399700203732 
3371.2      1.075     0.010      0.0007     0.0004     0.0004     1399700203733 
3371.2      1.100     0.010      0.0005     0.0003     0.0003     1399700203734 
3371.2      1.122     0.009      0.0006     0.0003     0.0003     1399700203735 
3371.2      1.148     0.011      0.0005     0.0003     0.0003     1399700203736 
3371.2      1.174     0.011      0.0003     0.0003     0.0003     1399700203737 
3371.2      1.198     0.012      0.0004     0.0003     0.0003     1399700203738 
3371.2      1.227     0.012      0.0002     0.0003     0.0003     1399700203739 
3371.2      1.256     0.012      0.0003     0.0003     0.0003     1399700203740 
3371.2      1.285     0.012      0.0001     0.0002     0.0002     1399700203741 
3371.2      1.314     0.013      0.0003     0.0002     0.0002     1399700203742 
3371.2      1.346     0.014      0.0001     0.0002     0.0002     1399700203743 
3371.2      1.378     0.014      0.0000     0.0001     0.0001     1399700203744 
3371.2      1.412     0.014      0.0001     0.0003     0.0003     1399700203745 
3371.2      1.447     0.015      0.0001     0.0002     0.0002     1399700203746 
3371.2      1.483     0.016      0.0001     0.0003     0.0003     1399700203747 
3371.2      1.522     0.016      0.0001     0.0002     0.0002     1399700203748 
3371.2      1.560     0.017      0.0000     0.0002     0.0002     1399700203749 
3371.2      1.733     0.020      0.0002     0.0002     0.0002     1399700203750 
3371.2      1.882     0.023      0.0000     0.0002     0.0002     1399700203751 
3371.2      1.935     0.023      0.0001     0.0002     0.0002     1399700203752 
3371.2      1.991     0.024      0.0000     0.0002     0.0002     1399700203753 
3371.2      2.243     0.029      0.0001     0.0002     0.0002     1399700203754 
3371.2      2.313     0.031      0.0001     0.0002     0.0002     1399700203755 
3371.2      2.546     0.035      0.0001     0.0003     0.0003     1399700203756 
3371.2      2.631     0.037      0.0001     0.0002     0.0002     1399700203757 
3371.2      2.815     0.041      0.0002     0.0002     0.0002     1399700203758 
3371.2      2.913     0.043      0.0001     0.0002     0.0002     1399700203759 
3371.2      3.019     0.045      0.0001     0.0002     0.0002     1399700203760 
3371.2      3.127     0.048      0.0001     0.0002     0.0002     1399700203761 
3371.2      3.367     0.053      0.0003     0.0002     0.0002     1399700203762 
3371.2      3.498     0.056      0.0017     0.0003     0.0003     1399700203763 
3371.2      3.636     0.061      0.0030     0.0003     0.0004     1399700203764 
3371.2      3.782     0.064      0.0039     0.0003     0.0005     1399700203765 
3371.2      3.937     0.068      0.0046     0.0004     0.0006     1399700203766 
3371.2      4.103     0.073      0.0059     0.0004     0.0007     1399700203767 
3371.2      4.279     0.076      0.0059     0.0004     0.0007     1399700203768 
3371.2      4.464     0.082      0.0062     0.0004     0.0008     1399700203769 
3371.2      4.665     0.088      0.0067     0.0004     0.0008     1399700203770 
3371.2      4.879     0.094      0.0062     0.0004     0.0008     1399700203771 
3371.2      5.108     0.100      0.0056     0.0004     0.0007     1399700203772 
3371.2      5.350     0.107      0.0063     0.0005     0.0008     1399700203773 
3371.2      5.617     0.116      0.0064     0.0005     0.0008     1399700203774 
3371.2      5.899     0.124      0.0050     0.0004     0.0007     1399700203775 
3371.2      6.205     0.135      0.0046     0.0004     0.0006     1399700203776 
3371.2      6.532     0.145      0.0043     0.0004     0.0006     1399700203777 
3371.2      6.891     0.158      0.0037     0.0004     0.0006     1399700203778 
3371.2      7.281     0.171      0.0031     0.0005     0.0006     1399700203779 
3371.2      7.695     0.186      0.0038     0.0005     0.0006     1399700203780 
3371.2      8.158     0.205      0.0032     0.0005     0.0006     1399700203781 
3371.2      8.658     0.223      0.0020     0.0005     0.0006     1399700203782 
3371.2      9.203     0.243      0.0037     0.0006     0.0007     1399700203783 
3371.2      9.809     0.270      0.0037     0.0006     0.0007     1399700203784 
3371.2     10.467     0.297      0.0043     0.0007     0.0008     1399700203785 
3371.2     11.208     0.326      0.0033     0.0007     0.0007     1399700203786 
3371.2     12.019     0.366      0.0040     0.0007     0.0008     1399700203787 
3371.2     12.933     0.403      0.0036     0.0007     0.0008     1399700203788 
3371.2     13.961     0.457      0.0022     0.0006     0.0006     1399700203789 
3371.2     15.094     0.512      0.0028     0.0006     0.0006     1399700203790 
3371.2     16.403     0.589      0.0015     0.0005     0.0005     1399700203791 
3371.2     17.862     0.685      0.0002     0.0005     0.0005     1399700203792 
3371.2     19.551     0.691      0.0001     0.0004     0.0004     1399700203793 
3404.9      1.009     0.009      0.0008     0.0002     0.0002     1399700203794 
3404.9      1.031     0.010      0.0010     0.0003     0.0003     1399700203795 
3404.9      1.053     0.009      0.0006     0.0003     0.0003     1399700203796 
3404.9      1.075     0.010      0.0011     0.0004     0.0004     1399700203797 
3404.9      1.100     0.010      0.0007     0.0003     0.0003     1399700203798 
3404.9      1.122     0.009      0.0006     0.0003     0.0003     1399700203799 
3404.9      1.148     0.011      0.0003     0.0003     0.0003     1399700203800 
3404.9      1.174     0.011      0.0004     0.0002     0.0002     1399700203801 
3404.9      1.198     0.012      0.0004     0.0003     0.0003     1399700203802 
3404.9      1.227     0.012      0.0003     0.0002     0.0002     1399700203803 
3404.9      1.256     0.012      0.0003     0.0003     0.0003     1399700203804 
3404.9      1.285     0.012      0.0002     0.0002     0.0002     1399700203805 
3404.9      1.314     0.013      0.0001     0.0002     0.0002     1399700203806 
3404.9      1.346     0.014      0.0001     0.0003     0.0003     1399700203807 
3404.9      1.378     0.014      0.0001     0.0003     0.0003     1399700203808 
3404.9      1.412     0.014      0.0001     0.0002     0.0002     1399700203809 
3404.9      1.447     0.015      0.0000     0.0003     0.0003     1399700203810 
3404.9      1.483     0.016      0.0001     0.0002     0.0002     1399700203811 
3404.9      1.522     0.016      0.0001     0.0003     0.0003     1399700203812 
3404.9      2.176     0.028      0.0001     0.0002     0.0002     1399700203813 
3404.9      2.313     0.031      0.0000     0.0002     0.0002     1399700203814 
3404.9      2.463     0.034      0.0000     0.0002     0.0002     1399700203815 
3404.9      2.546     0.035      0.0001     0.0002     0.0002     1399700203816 
3404.9      2.631     0.037      0.0001     0.0002     0.0002     1399700203817 
3404.9      2.815     0.041      0.0001     0.0003     0.0003     1399700203818 
3404.9      3.019     0.045      0.0001     0.0002     0.0002     1399700203819 
3404.9      3.127     0.048      0.0001     0.0002     0.0002     1399700203820 
3404.9      3.245     0.052      0.0000     0.0001     0.0001     1399700203821 
3404.9      3.367     0.053      0.0000     0.0002     0.0002     1399700203822 
3404.9      3.636     0.061      0.0001     0.0002     0.0002     1399700203823 
3404.9      3.782     0.064      0.0001     0.0002     0.0002     1399700203824 
3404.9      4.103     0.073      0.0001     0.0002     0.0002     1399700203825 
3404.9      4.279     0.076      0.0002     0.0002     0.0002     1399700203826 
3404.9      4.464     0.082      0.0013     0.0003     0.0003     1399700203827 
3404.9      4.665     0.088      0.0036     0.0003     0.0005     1399700203828 
3404.9      4.879     0.094      0.0051     0.0004     0.0007     1399700203829 
3404.9      5.108     0.100      0.0046     0.0004     0.0006     1399700203830 
3404.9      5.350     0.107      0.0066     0.0004     0.0008     1399700203831 
3404.9      5.617     0.116      0.0071     0.0005     0.0009     1399700203832 
3404.9      5.899     0.124      0.0078     0.0005     0.0010     1399700203833 
3404.9      6.205     0.135      0.0081     0.0005     0.0010     1399700203834 
3404.9      6.532     0.145      0.0078     0.0005     0.0009     1399700203835 
3404.9      6.891     0.158      0.0072     0.0005     0.0009     1399700203836 
3404.9      7.281     0.171      0.0068     0.0005     0.0009     1399700203837 
3404.9      7.695     0.186      0.0067     0.0005     0.0009     1399700203838 
3404.9      8.158     0.205      0.0063     0.0005     0.0009     1399700203839 
3404.9      8.658     0.223      0.0076     0.0006     0.0010     1399700203840 
3404.9      9.203     0.243      0.0075     0.0006     0.0010     1399700203841 
3404.9      9.809     0.270      0.0075     0.0006     0.0010     1399700203842 
3404.9     10.467     0.297      0.0055     0.0006     0.0009     1399700203843 
3404.9     11.208     0.326      0.0076     0.0007     0.0011     1399700203844 
3404.9     12.019     0.366      0.0068     0.0007     0.0010     1399700203845 
3404.9     12.933     0.403      0.0043     0.0006     0.0008     1399700203846 
3404.9     13.961     0.457      0.0032     0.0006     0.0007     1399700203847 
3404.9     15.094     0.512      0.0030     0.0006     0.0006     1399700203848 
3404.9     16.403     0.589      0.0015     0.0005     0.0005     1399700203849 
3404.9     17.862     0.685      0.0014     0.0005     0.0005     1399700203850 
3404.9     19.551     0.691      0.0024     0.0004     0.0005     1399700203851 
3471.4      1.009     0.009      0.0002     0.0002     0.0002     1399700203852 
3471.4      1.031     0.010      0.0002     0.0002     0.0002     1399700203853 
3471.4      1.053     0.009      0.0004     0.0002     0.0002     1399700203854 
3471.4      1.075     0.010      0.0002     0.0002     0.0002     1399700203855 
3471.4      1.100     0.010      0.0001     0.0002     0.0002     1399700203856 
3471.4      1.122     0.009      0.0002     0.0002     0.0002     1399700203857 
3471.4      1.148     0.011      0.0001     0.0002     0.0002     1399700203858 
3471.4      1.174     0.011      0.0001     0.0001     0.0001     1399700203859 
3471.4      1.198     0.012      0.0001     0.0002     0.0002     1399700203860 
3471.4      1.227     0.012      0.0001     0.0002     0.0002     1399700203861 
3471.4      1.256     0.012      0.0001     0.0002     0.0002     1399700203862 
3471.4      1.285     0.012      0.0001     0.0002     0.0002     1399700203863 
3471.4      1.346     0.014      0.0000     0.0002     0.0002     1399700203864 
3471.4      1.378     0.014      0.0000     0.0002     0.0002     1399700203865 
3471.4      1.412     0.014      0.0001     0.0001     0.0001     1399700203866 
3471.4      1.447     0.015      0.0001     0.0002     0.0002     1399700203867 
3471.4      1.522     0.016      0.0001     0.0002     0.0002     1399700203868 
3471.4      1.687     0.019      0.0001     0.0002     0.0002     1399700203869 
3471.4      1.830     0.021      0.0000     0.0001     0.0001     1399700203870 
3471.4      2.112     0.027      0.0000     0.0002     0.0002     1399700203871 
3471.4      2.176     0.028      0.0001     0.0002     0.0002     1399700203872 
3471.4      2.243     0.029      0.0001     0.0002     0.0002     1399700203873 
3471.4      2.313     0.031      0.0000     0.0002     0.0002     1399700203874 
3471.4      2.387     0.031      0.0001     0.0001     0.0001     1399700203875 
3471.4      2.631     0.037      0.0000     0.0002     0.0002     1399700203876 
3471.4      2.719     0.039      0.0000     0.0001     0.0001     1399700203877 
3471.4      3.127     0.048      0.0001     0.0001     0.0001     1399700203878 
3471.4      3.367     0.053      0.0001     0.0001     0.0001     1399700203879 
3471.4      3.498     0.056      0.0001     0.0001     0.0001     1399700203880 
3471.4      3.937     0.068      0.0001     0.0001     0.0001     1399700203881 
3471.4      4.279     0.076      0.0002     0.0001     0.0001     1399700203882 
3471.4      4.464     0.082      0.0003     0.0001     0.0002     1399700203883 
3471.4      4.665     0.088      0.0003     0.0002     0.0002     1399700203884 
3471.4      4.879     0.094      0.0005     0.0002     0.0002     1399700203885 
3471.4      5.108     0.100      0.0002     0.0002     0.0002     1399700203886 
3471.4      5.350     0.107      0.0007     0.0002     0.0002     1399700203887 
3471.4      5.617     0.116      0.0012     0.0002     0.0003     1399700203888 
3471.4      5.899     0.124      0.0012     0.0002     0.0003     1399700203889 
3471.4      6.205     0.135      0.0018     0.0003     0.0003     1399700203890 
3471.4      6.532     0.145      0.0025     0.0003     0.0004     1399700203891 
3471.4      6.891     0.158      0.0016     0.0003     0.0003     1399700203892 
3471.4      7.281     0.171      0.0018     0.0003     0.0003     1399700203893 
3471.4      7.695     0.186      0.0013     0.0003     0.0003     1399700203894 
3471.4      8.158     0.205      0.0020     0.0003     0.0004     1399700203895 
3471.4      8.658     0.223      0.0011     0.0003     0.0003     1399700203896 
3471.4      9.203     0.243      0.0010     0.0003     0.0004     1399700203897 
3471.4      9.809     0.270      0.0012     0.0004     0.0004     1399700203898 
3471.4     10.467     0.297      0.0015     0.0004     0.0004     1399700203899 
3471.4     11.208     0.326      0.0011     0.0004     0.0004     1399700203900 
3471.4     12.019     0.366      0.0011     0.0004     0.0004     1399700203901 
3471.4     12.933     0.403      0.0006     0.0004     0.0004     1399700203902 
3471.4     13.961     0.457      0.0010     0.0004     0.0004     1399700203903 
3471.4     15.094     0.512      0.0003     0.0003     0.0003     1399700203904 
3471.4     16.403     0.589      0.0005     0.0003     0.0003     1399700203905 
3597.6      1.075     0.010      0.0000     0.0001     0.0001     1399700203906 
3597.6      1.100     0.010      0.0000     0.0002     0.0002     1399700203907 
3597.6      1.148     0.011      0.0000     0.0003     0.0003     1399700203908 
3597.6      1.256     0.012      0.0001     0.0003     0.0003     1399700203909 
3597.6      1.314     0.013      0.0001     0.0002     0.0002     1399700203910 
3597.6      1.378     0.014      0.0000     0.0002     0.0002     1399700203911 
3597.6      1.447     0.015      0.0001     0.0002     0.0002     1399700203912 
3597.6      1.483     0.016      0.0001     0.0002     0.0002     1399700203913 
3597.6      1.522     0.016      0.0001     0.0002     0.0002     1399700203914 
3597.6      1.560     0.017      0.0001     0.0002     0.0002     1399700203915 
3597.6      1.601     0.017      0.0001     0.0002     0.0002     1399700203916 
3597.6      1.642     0.018      0.0001     0.0002     0.0002     1399700203917 
3597.6      1.687     0.019      0.0001     0.0002     0.0002     1399700203918 
3597.6      1.733     0.020      0.0001     0.0002     0.0002     1399700203919 
3597.6      1.780     0.020      0.0001     0.0002     0.0002     1399700203920 
3597.6      1.830     0.021      0.0001     0.0002     0.0002     1399700203921 
3597.6      1.882     0.023      0.0001     0.0002     0.0002     1399700203922 
3597.6      1.935     0.023      0.0000     0.0002     0.0002     1399700203923 
3597.6      1.991     0.024      0.0001     0.0002     0.0002     1399700203924 
3597.6      2.050     0.026      0.0002     0.0002     0.0002     1399700203925 
3597.6      2.112     0.027      0.0001     0.0002     0.0002     1399700203926 
3597.6      2.176     0.028      0.0001     0.0002     0.0002     1399700203927 
3597.6      2.243     0.029      0.0001     0.0002     0.0002     1399700203928 
3597.6      2.313     0.031      0.0001     0.0002     0.0002     1399700203929 
3597.6      2.387     0.031      0.0001     0.0002     0.0002     1399700203930 
3597.6      2.463     0.034      0.0001     0.0002     0.0002     1399700203931 
3597.6      2.546     0.035      0.0001     0.0002     0.0002     1399700203932 
3597.6      2.631     0.037      0.0001     0.0002     0.0002     1399700203933 
3597.6      2.719     0.039      0.0001     0.0002     0.0002     1399700203934 
3597.6      2.913     0.043      0.0001     0.0002     0.0002     1399700203935 
3597.6      3.019     0.045      0.0002     0.0002     0.0002     1399700203936 
3597.6      3.127     0.048      0.0001     0.0002     0.0002     1399700203937 
3597.6      3.245     0.052      0.0001     0.0002     0.0002     1399700203938 
3597.6      3.367     0.053      0.0001     0.0002     0.0002     1399700203939 
3597.6      3.498     0.056      0.0001     0.0002     0.0002     1399700203940 
3597.6      3.782     0.064      0.0002     0.0002     0.0002     1399700203941 
3597.6      3.937     0.068      0.0002     0.0002     0.0002     1399700203942 
3597.6      4.103     0.073      0.0001     0.0002     0.0002     1399700203943 
3597.6      4.279     0.076      0.0003     0.0002     0.0002     1399700203944 
3597.6      4.464     0.082      0.0001     0.0002     0.0002     1399700203945 
3597.6      4.665     0.088      0.0020     0.0002     0.0003     1399700203946 
3597.6      4.879     0.094      0.0034     0.0003     0.0005     1399700203947 
3597.6      5.108     0.100      0.0054     0.0004     0.0007     1399700203948 
3597.6      5.350     0.107      0.0051     0.0003     0.0006     1399700203949 
3597.6      5.617     0.116      0.0054     0.0004     0.0007     1399700203950 
3597.6      5.899     0.124      0.0063     0.0004     0.0008     1399700203951 
3597.6      6.205     0.135      0.0057     0.0004     0.0007     1399700203952 
3597.6      6.532     0.145      0.0054     0.0004     0.0007     1399700203953 
3597.6      6.891     0.158      0.0057     0.0004     0.0007     1399700203954 
3597.6      7.281     0.171      0.0037     0.0004     0.0005     1399700203955 
3597.6      7.695     0.186      0.0038     0.0004     0.0006     1399700203956 
3597.6      8.158     0.205      0.0041     0.0004     0.0006     1399700203957 
3597.6      8.658     0.223      0.0035     0.0004     0.0006     1399700203958 
3597.6      9.203     0.243      0.0037     0.0005     0.0006     1399700203959 
3597.6      9.809     0.270      0.0035     0.0005     0.0006     1399700203960 
3597.6     10.467     0.297      0.0038     0.0005     0.0007     1399700203961 
3597.6     11.208     0.326      0.0022     0.0005     0.0006     1399700203962 
3597.6     12.019     0.366      0.0016     0.0005     0.0005     1399700203963 
3597.6     12.933     0.403      0.0022     0.0005     0.0006     1399700203964 
3597.6     13.961     0.457      0.0025     0.0005     0.0006     1399700203965 
3597.6     15.094     0.512      0.0023     0.0005     0.0005     1399700203966 
3597.6     16.403     0.589      0.0015     0.0004     0.0004     1399700203967 
3597.6     17.862     0.685      0.0018     0.0004     0.0005     1399700203968 
3597.6     19.551     0.691      0.0006     0.0003     0.0003     1399700203969 
3699.1      1.148     0.011      0.0000     0.0001     0.0001     1399700203970 
3699.1      1.346     0.014      0.0001     0.0002     0.0002     1399700203971 
3699.1      1.378     0.014      0.0000     0.0002     0.0002     1399700203972 
3699.1      1.412     0.014      0.0001     0.0002     0.0002     1399700203973 
3699.1      1.447     0.015      0.0002     0.0003     0.0003     1399700203974 
3699.1      1.483     0.016      0.0001     0.0003     0.0003     1399700203975 
3699.1      1.522     0.016      0.0002     0.0002     0.0002     1399700203976 
3699.1      1.560     0.017      0.0001     0.0002     0.0002     1399700203977 
3699.1      1.601     0.017      0.0002     0.0002     0.0002     1399700203978 
3699.1      1.642     0.018      0.0002     0.0003     0.0003     1399700203979 
3699.1      1.687     0.019      0.0002     0.0002     0.0002     1399700203980 
3699.1      1.780     0.020      0.0001     0.0002     0.0002     1399700203981 
3699.1      1.830     0.021      0.0001     0.0002     0.0002     1399700203982 
