ENTRY            10524   20040504                             00001052400000001 
SUBENT        10524001   20040504                             00001052400100001 
BIB                  9         14                                 1052400100002 
INSTITUTE  (1USAANL)                                              1052400100003 
REFERENCE  (J,NP/A,244,213,197506)                                1052400100004 
           (R,ANL-NDM-7,197406)                                   1052400100005 
AUTHOR     (A.B.Smith,P.Guenther,J.Whalen)                        1052400100006 
TITLE      Neutron total and scattering cross sections of some    1052400100007 
           even Mo isotopes and the optical model.                1052400100008 
FACILITY   (DYNAM,1USAANL)                                        1052400100009 
INC-SOURCE (P-LI7)                                                1052400100010 
METHOD     (TOF) Time-of-flight                                   1052400100011 
STATUS     (APRVD) Approved by author 1976/1/19.                  1052400100012 
           Data received on magnetic tape, Smith, 1975/8          1052400100013 
HISTORY    (19751110C)                                            1052400100014 
           (19830107A) Converted to REACTION formalism            1052400100015 
           (20040504A) Updated to new date formats, lower case.   1052400100016 
ENDBIB              14          0                                 1052400100017 
NOCOMMON             0          0                                 1052400100018 
ENDSUBENT           17          0                                 1052400199999 
SUBENT        10524002   20040504                             00001052400200001 
BIB                  5          8                                 1052400200002 
REACTION   (42-MO-92(N,EL)42-MO-92,,DA)                           1052400200003 
INC-SPECT  Incident neutron resolution of 30 to 50 keV.           1052400200004 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 1052400200005 
           A carbon sample was used to monitor detector           1052400200006 
           efficiency.                                            1052400200007 
MONIT-REF  (,Hopkins+,J,ND/A,9,145,1971)                          1052400200008 
ERR-ANALYS (DATA-ERR) Errors include uncertainties in angular     1052400200009 
            position and systematic errors.                       1052400200010 
ENDBIB               8          0                                 1052400200011 
NOCOMMON             0          0                                 1052400200012 
DATA                 4        238                                 1052400200013 
EN         ANG        DATA       DATA-ERR                         1052400200014 
MEV        ADEG       B/SR       PER-CENT                         1052400200015 
 3.4000E+00 3.6200E+01 4.3300E-01 9.2380E-01                      1052400500179 
 3.4000E+00 4.5600E+01 1.5200E-01 2.6320E+00                      1052400500180 
 3.4000E+00 5.1600E+01 1.2000E-01 3.3330E+00                      1052400500181 
 3.4000E+00 6.1100E+01 9.1000E-02 4.3960E+00                      1052400500182 
 3.4000E+00 6.7000E+01 1.0000E-01 4.0000E+00                      1052400500183 
 3.4000E+00 7.6500E+01 1.0200E-01 3.9220E+00                      1052400500184 
 3.4000E+00 8.2500E+01 9.2000E-02 4.3480E+00                      1052400500185 
 3.4000E+00 9.2000E+01 6.5000E-02 6.1540E+00                      1052400500186 
 3.4000E+00 9.8000E+01 3.2000E-02 1.2500E+01                      1052400500187 
 3.4000E+00 1.0750E+02 1.2000E-02 3.3330E+01                      1052400500188 
 3.4000E+00 1.1340E+02 9.0000E-03 4.4440E+01                      1052400500189 
 3.4000E+00 1.2290E+02 1.2000E-02 3.3330E+01                      1052400500190 
 3.4000E+00 1.2890E+02 1.8000E-02 2.2220E+01                      1052400500191 
 3.4000E+00 1.3840E+02 2.8000E-02 1.4290E+01                      1052400500192 
 3.4000E+00 1.4430E+02 3.5000E-02 1.1430E+01                      1052400500193 
 3.4000E+00 1.4830E+02 4.5000E-02 8.8890E+00                      1052400500194 
 3.4000E+00 1.5420E+02 5.9000E-02 6.7800E+00                      1052400500195 
 3.6000E+00 1.9800E+01 1.1320E+00 1.3000E+01                      1052400500196 
 3.6000E+00 2.5800E+01 8.2000E-01 1.3000E+01                      1052400500197 
 3.6000E+00 2.9700E+01 6.4700E-01 1.3000E+01                      1052400500198 
 3.6000E+00 3.5700E+01 4.1300E-01 1.3000E+01                      1052400500199 
 3.6000E+00 4.5600E+01 1.4700E-01 1.3000E+01                      1052400500200 
 3.6000E+00 5.1600E+01 9.1000E-02 1.3000E+01                      1052400500201 
 3.6000E+00 6.1600E+01 8.8000E-02 1.3000E+01                      1052400500202 
 3.6000E+00 6.7500E+01 1.0300E-01 1.3000E+01                      1052400500203 
 3.6000E+00 7.7500E+01 1.2200E-01 1.3000E+01                      1052400500204 
 3.6000E+00 8.3500E+01 1.0200E-01 1.3000E+01                      1052400500205 
 3.6000E+00 9.3500E+01 5.1000E-02 1.3000E+01                      1052400500206 
 3.6000E+00 9.9500E+01 2.4000E-02 1.6670E+01                      1052400500207 
 3.6000E+00 1.0950E+02 8.0000E-03 5.0000E+01                      1052400500208 
 3.6000E+00 1.1540E+02 8.0000E-03 5.0000E+01                      1052400500209 
 3.6000E+00 1.2540E+02 1.3000E-02 3.0770E+01                      1052400500210 
 3.6000E+00 1.3140E+02 2.0000E-02 2.0000E+01                      1052400500211 
 3.6000E+00 1.4130E+02 4.0000E-02 1.3000E+01                      1052400500212 
 3.6000E+00 1.4730E+02 4.5000E-02 1.3000E+01                      1052400500213 
 3.6000E+00 1.5130E+02 6.5000E-02 1.3000E+01                      1052400500214 
 3.6000E+00 1.5720E+02 7.2000E-02 1.3000E+01                      1052400500215 
 3.8000E+00 1.9800E+01 1.2730E+00 1.5000E+01                      1052400500216 
 3.8000E+00 2.5800E+01 9.4400E-01 1.5000E+01                      1052400500217 
 3.8000E+00 2.9700E+01 6.8000E-01 1.5000E+01                      1052400500218 
 3.8000E+00 3.5700E+01 4.3400E-01 1.5000E+01                      1052400500219 
 3.8000E+00 4.5600E+01 1.2800E-01 1.5000E+01                      1052400500220 
 3.8000E+00 5.1600E+01 8.8000E-02 1.5000E+01                      1052400500221 
 3.8000E+00 6.1600E+01 8.7000E-02 1.5000E+01                      1052400500222 
 3.8000E+00 6.7500E+01 1.1000E-01 1.5000E+01                      1052400500223 
 3.8000E+00 7.7500E+01 1.2200E-01 1.5000E+01                      1052400500224 
 3.8000E+00 8.3500E+01 1.0100E-01 1.5000E+01                      1052400500225 
 3.8000E+00 9.3500E+01 4.9000E-02 1.5000E+01                      1052400500226 
 3.8000E+00 9.9500E+01 2.8000E-02 1.5000E+01                      1052400500227 
 3.8000E+00 1.0950E+02 8.0000E-03 5.0000E+01                      1052400500228 
 3.8000E+00 1.1540E+02 7.0000E-03 5.7140E+01                      1052400500229 
 3.8000E+00 1.2540E+02 1.9000E-02 2.1050E+01                      1052400500230 
 3.8000E+00 1.3140E+02 2.8000E-02 1.5000E+01                      1052400500231 
 3.8000E+00 1.4130E+02 3.4000E-02 1.5000E+01                      1052400500232 
 3.8000E+00 1.4730E+02 3.8000E-02 1.5000E+01                      1052400500233 
 3.8000E+00 1.5130E+02 5.2000E-02 1.5000E+01                      1052400500234 
 3.8000E+00 1.5720E+02 7.4000E-02 1.5000E+01                      1052400500235 
 4.0000E+00 2.0300E+01 1.0760E+00 1.5000E+01                      1052400500236 
 4.0000E+00 2.6300E+01 8.0100E-01 1.5000E+01                      1052400500237 
 4.0000E+00 3.0200E+01 5.5400E-01 1.5000E+01                      1052400500238 
 4.0000E+00 3.6200E+01 3.4000E-01 1.5000E+01                      1052400500239 
 4.0000E+00 4.6100E+01 1.0100E-01 1.5000E+01                      1052400500240 
 4.0000E+00 5.2100E+01 7.2000E-02 1.5000E+01                      1052400500241 
 4.0000E+00 6.2100E+01 9.3000E-02 1.5000E+01                      1052400500242 
 4.0000E+00 6.8000E+01 1.0300E-01 1.5000E+01                      1052400500243 
 4.0000E+00 7.8000E+01 1.0600E-01 1.5000E+01                      1052400500244 
 4.0000E+00 8.4000E+01 9.0000E-02 1.5000E+01                      1052400500245 
 4.0000E+00 9.4000E+01 4.2000E-02 1.5000E+01                      1052400500246 
 4.0000E+00 1.0000E+02 2.7000E-02 1.5000E+01                      1052400500247 
 4.0000E+00 1.1000E+02 1.0000E-02 4.0000E+01                      1052400500248 
 4.0000E+00 1.1590E+02 1.1000E-02 3.6360E+01                      1052400500249 
 4.0000E+00 1.2590E+02 2.2000E-02 1.8180E+01                      1052400500250 
 4.0000E+00 1.3190E+02 2.9000E-02 1.5000E+01                      1052400500251 
 4.0000E+00 1.4180E+02 3.0000E-02 1.5000E+01                      1052400500252 
 4.0000E+00 1.4780E+02 3.8000E-02 1.5000E+01                      1052400500253 
 4.0000E+00 1.5180E+02 4.7000E-02 1.5000E+01                      1052400500254 
 4.0000E+00 1.5770E+02 5.3000E-02 1.5000E+01                      1052400500255 
ENDDATA            242          0                                 1052400500256 
ENDSUBENT          255          0                                 1052400599999 
SUBENT        10524006   20040504                             00001052400600001 
BIB                  5          8                                 1052400600002 
REACTION   (42-MO-92(N,TOT),,SIG)                                 1052400600003 
INC-SPECT  Incident neutron resolution of approx. 10 keV.         1052400600004 
MONITOR    Measured C total cross section and compared with       1052400600005 
            Cierjacks, KFK-1000 (1968). Used to monitor detector  1052400600006 
            efficiency.                                           1052400600007 
CORRECTION Data corrected for oxygen content of samples.          1052400600008 
ERR-ANALYS (DATA-ERR) Errors include statistical and systematic   1052400600009 
                      errors.                                     1052400600010 
ENDBIB               8          0                                 1052400600011 
NOCOMMON             0          0                                 1052400600012 
DATA                 3         88                                 1052400600013 
EN         DATA       DATA-ERR                                    1052400600014 
MEV        B          B                                           1052400600015 
 1.6380E+00 4.7880E+00 6.5610E-02                                 1052400600016 
 1.7100E+00 4.7210E+00 6.0030E-02                                 1052400600017 
 1.7600E+00 4.5920E+00 6.8920E-02                                 1052400600018 
 1.8540E+00 4.6670E+00 5.8990E-02                                 1052400600019 
 1.8990E+00 4.4830E+00 8.4820E-02                                 1052400600020 
 1.9100E+00 4.6850E+00 6.5310E-02                                 1052400600021 
 1.9480E+00 4.7610E+00 7.2260E-02                                 1052400600022 
 1.9920E+00 4.7510E+00 6.5520E-02                                 1052400600023 
 2.1070E+00 4.5420E+00 7.1720E-02                                 1052400600024 
 2.1450E+00 4.5720E+00 7.4440E-02                                 1052400600025 
 2.1940E+00 4.3820E+00 7.1440E-02                                 1052400600026 
 2.2480E+00 4.2770E+00 7.3630E-02                                 1052400600027 
 2.2970E+00 4.2030E+00 7.2520E-02                                 1052400600028 
 2.3450E+00 4.1700E+00 7.2420E-02                                 1052400600029 
 2.3930E+00 4.2320E+00 6.8740E-02                                 1052400600030 
 2.4470E+00 4.3470E+00 7.4450E-02                                 1052400600031 
 2.4950E+00 4.2240E+00 6.8780E-02                                 1052400600032 
 2.5480E+00 4.3090E+00 6.4770E-02                                 1052400600033 
 2.6010E+00 4.1700E+00 6.2960E-02                                 1052400600034 
 2.6490E+00 4.0700E+00 6.0080E-02                                 1052400600035 
 2.6960E+00 4.0400E+00 6.2070E-02                                 1052400600036 
 2.7490E+00 4.0980E+00 6.1640E-02                                 1052400600037 
 2.8060E+00 3.9460E+00 6.1810E-02                                 1052400600038 
 2.8480E+00 3.8510E+00 5.8600E-02                                 1052400600039 
 2.9000E+00 3.9460E+00 7.5730E-02                                 1052400600040 
 2.9520E+00 3.9730E+00 6.3920E-02                                 1052400600041 
 2.9990E+00 4.0880E+00 6.6210E-02                                 1052400600042 
 3.0500E+00 3.8880E+00 7.1020E-02                                 1052400600043 
 3.1020E+00 3.9390E+00 6.3870E-02                                 1052400600044 
 3.1430E+00 3.8000E+00 6.3610E-02                                 1052400600045 
 3.1890E+00 3.7710E+00 6.1930E-02                                 1052400600046 
 3.2400E+00 3.7810E+00 6.4250E-02                                 1052400600047 
 3.2910E+00 3.8990E+00 6.8460E-02                                 1052400600048 
 3.2910E+00 3.8970E+00 6.8130E-02                                 1052400600049 
 3.3410E+00 3.8540E+00 6.5540E-02                                 1052400600050 
 3.3920E+00 3.8420E+00 6.5070E-02                                 1052400600051 
 3.4320E+00 3.7330E+00 6.8560E-02                                 1052400600052 
 3.4970E+00 3.6570E+00 7.1360E-02                                 1052400600053 
 3.5420E+00 3.6300E+00 7.2360E-02                                 1052400600054 
 3.5920E+00 3.8940E+00 6.5900E-02                                 1052400600055 
 3.6470E+00 3.7330E+00 6.6480E-02                                 1052400600056 
 3.6960E+00 3.7520E+00 5.8490E-02                                 1052400600057 
 3.7410E+00 3.5910E+00 7.4980E-02                                 1052400600058 
 3.7800E+00 3.7330E+00 6.5090E-02                                 1052400600059 
 3.8340E+00 3.6380E+00 6.0710E-02                                 1052400600060 
 3.8920E+00 3.6480E+00 6.5810E-02                                 1052400600061 
 3.9410E+00 3.7850E+00 6.7550E-02                                 1052400600062 
 3.9940E+00 3.6680E+00 6.7480E-02                                 1052400600063 
 4.0380E+00 3.5800E+00 7.0660E-02                                 1052400600064 
 4.0910E+00 3.5360E+00 7.3730E-02                                 1052400600065 
 4.1430E+00 3.5620E+00 7.3910E-02                                 1052400600066 
 4.1430E+00 3.6550E+00 7.7590E-02                                 1052400600067 
 4.1910E+00 3.5450E+00 7.2580E-02                                 1052400600068 
 4.2340E+00 3.7610E+00 8.1940E-02                                 1052400600069 
 4.2860E+00 3.9020E+00 7.7380E-02                                 1052400600070 
 4.3340E+00 3.6700E+00 8.2290E-02                                 1052400600071 
 4.3810E+00 3.6170E+00 8.2980E-02                                 1052400600072 
 4.4320E+00 3.4450E+00 8.6030E-02                                 1052400600073 
 4.4790E+00 3.6690E+00 9.3240E-02                                 1052400600074 
 4.5300E+00 3.5660E+00 9.4550E-02                                 1052400600075 
 4.5810E+00 3.7330E+00 9.0620E-02                                 1052400600076 
 4.6280E+00 3.6120E+00 9.9040E-02                                 1052400600077 
 4.6780E+00 3.7530E+00 9.9180E-02                                 1052400600078 
 4.7290E+00 3.8490E+00 7.4970E-02                                 1052400600079 
 4.7790E+00 3.8760E+00 7.3830E-02                                 1052400600080 
 4.8240E+00 3.7710E+00 7.8520E-02                                 1052400600081 
 4.8740E+00 3.6610E+00 8.3080E-02                                 1052400600082 
 4.9240E+00 3.6040E+00 8.6440E-02                                 1052400600083 
 4.9730E+00 3.8250E+00 9.3300E-02                                 1052400600084 
 5.0050E+00 3.9210E+00 1.7370E-01                                 1052400600085 
 5.0540E+00 3.8440E+00 1.2130E-01                                 1052400600086 
 5.0720E+00 3.6520E+00 1.7810E-01                                 1052400600087 
 5.1030E+00 3.8860E+00 1.1040E-01                                 1052400600088 
 5.1210E+00 3.6520E+00 1.5890E-01                                 1052400600089 
 5.1520E+00 3.5850E+00 1.6620E-01                                 1052400600090 
 5.1690E+00 3.8100E+00 1.0990E-01                                 1052400600091 
 5.2000E+00 3.8430E+00 1.1500E-01                                 1052400600092 
 5.2180E+00 3.8510E+00 1.3360E-01                                 1052400600093 
 5.2480E+00 3.7740E+00 1.2110E-01                                 1052400600094 
 5.2660E+00 3.7460E+00 1.3520E-01                                 1052400600095 
 5.2960E+00 3.6530E+00 1.3410E-01                                 1052400600096 
 5.3230E+00 4.0070E+00 1.3270E-01                                 1052400600097 
 5.3660E+00 3.8330E+00 1.4190E-01                                 1052400600098 
 5.3920E+00 3.8490E+00 1.3930E-01                                 1052400600099 
 5.4140E+00 3.8750E+00 1.3640E-01                                 1052400600100 
 5.4400E+00 3.6720E+00 1.2080E-01                                 1052400600101 
 5.4650E+00 3.8380E+00 1.2260E-01                                 1052400600102 
 5.5130E+00 3.8310E+00 1.2170E-01                                 1052400600103 
ENDDATA             90          0                                 1052400600104 
ENDSUBENT          103          0                                 1052400699999 
SUBENT        10524007   20040504                             00001052400700001 
BIB                  5          8                                 1052400700002 
REACTION   (42-MO-96(N,TOT),,SIG)                                 1052400700003 
INC-SPECT  Incident neutron resolution of approx. 10 keV.         1052400700004 
MONITOR    Measured C total cross section and compared with       1052400700005 
            Cierjacks, KFK-1000 (1968). Used to monitor detector  1052400700006 
            efficiency.                                           1052400700007 
CORRECTION Data corrected for oxygen content of samples.          1052400700008 
ERR-ANALYS (DATA-ERR) Errors include statistical and systematic   1052400700009 
                      errors.                                     1052400700010 
ENDBIB               8          0                                 1052400700011 
NOCOMMON             0          0                                 1052400700012 
DATA                 3         84                                 1052400700013 
EN         DATA       DATA-ERR                                    1052400700014 
MEV        B          B                                           1052400700015 
 1.6380E+00 5.6880E+00 6.8710E-02                                 1052400700016 
 1.7100E+00 5.4340E+00 6.2410E-02                                 1052400700017 
 1.7600E+00 5.4060E+00 7.1940E-02                                 1052400700018 
 1.8540E+00 5.2360E+00 6.0950E-02                                 1052400700019 
 1.8990E+00 5.1960E+00 8.8090E-02                                 1052400700020 
 1.9100E+00 5.2460E+00 6.7430E-02                                 1052400700021 
 1.9480E+00 5.2980E+00 7.4570E-02                                 1052400700022 
 1.9920E+00 5.3060E+00 6.7700E-02                                 1052400700023 
 2.0410E+00 5.0060E+00 6.9020E-02                                 1052400700024 
 2.1070E+00 5.0750E+00 7.4060E-02                                 1052400700025 
 2.1450E+00 5.1350E+00 7.6970E-02                                 1052400700026 
 2.1940E+00 4.8570E+00 7.3610E-02                                 1052400700027 
 2.2480E+00 4.8520E+00 7.6180E-02                                 1052400700028 
 2.2970E+00 4.7350E+00 7.4930E-02                                 1052400700029 
 2.3450E+00 4.8850E+00 7.5370E-02                                 1052400700030 
 2.3930E+00 4.7840E+00 7.1090E-02                                 1052400700031 
 2.4470E+00 4.6830E+00 7.6350E-02                                 1052400700032 
 2.4950E+00 4.7720E+00 7.1080E-02                                 1052400700033 
 2.5480E+00 4.5560E+00 6.6170E-02                                 1052400700034 
 2.6010E+00 4.5430E+00 6.4630E-02                                 1052400700035 
 2.6490E+00 4.4730E+00 6.1740E-02                                 1052400700036 
 2.6960E+00 4.6640E+00 6.4320E-02                                 1052400700037 
 2.7490E+00 4.4080E+00 6.3130E-02                                 1052400700038 
 2.8480E+00 4.3340E+00 6.0400E-02                                 1052400700039 
 2.9000E+00 4.3990E+00 7.7970E-02                                 1052400700040 
 2.9520E+00 4.4110E+00 6.5770E-02                                 1052400700041 
 2.9990E+00 4.3800E+00 6.7760E-02                                 1052400700042 
 3.0500E+00 4.3530E+00 7.3130E-02                                 1052400700043 
 3.1020E+00 4.3660E+00 6.5660E-02                                 1052400700044 
 3.1430E+00 4.2480E+00 6.5430E-02                                 1052400700045 
 3.1890E+00 4.1470E+00 6.3510E-02                                 1052400700046 
 3.2400E+00 4.1670E+00 6.5900E-02                                 1052400700047 
 3.2910E+00 4.2230E+00 7.0040E-02                                 1052400700048 
 3.2910E+00 4.2190E+00 6.9700E-02                                 1052400700049 
 3.3410E+00 4.2940E+00 6.7330E-02                                 1052400700050 
 3.3920E+00 4.1280E+00 6.6480E-02                                 1052400700051 
 3.4320E+00 4.0030E+00 7.0010E-02                                 1052400700052 
 3.4970E+00 4.2700E+00 7.3800E-02                                 1052400700053 
 3.5420E+00 4.0080E+00 7.4180E-02                                 1052400700054 
 3.5920E+00 4.0940E+00 6.7120E-02                                 1052400700055 
 3.6470E+00 4.0020E+00 6.7870E-02                                 1052400700056 
 3.6960E+00 4.0350E+00 5.9740E-02                                 1052400700057 
 3.7410E+00 3.8430E+00 7.6500E-02                                 1052400700058 
 3.7800E+00 4.0200E+00 6.6480E-02                                 1052400700059 
 3.8340E+00 3.8180E+00 6.1780E-02                                 1052400700060 
 3.8920E+00 3.7910E+00 6.6910E-02                                 1052400700061 
 3.9410E+00 4.1270E+00 6.9210E-02                                 1052400700062 
 3.9940E+00 3.9710E+00 6.9070E-02                                 1052400700063 
 4.0380E+00 3.6860E+00 7.1800E-02                                 1052400700064 
 4.0910E+00 3.8540E+00 7.5490E-02                                 1052400700065 
 4.1430E+00 3.9290E+00 7.5800E-02                                 1052400700066 
 4.1430E+00 3.9750E+00 7.9440E-02                                 1052400700067 
 4.1910E+00 3.8010E+00 7.4120E-02                                 1052400700068 
 4.2340E+00 4.2530E+00 8.4400E-02                                 1052400700069 
 4.2860E+00 4.1340E+00 7.8920E-02                                 1052400700070 
 4.3340E+00 3.9670E+00 8.4120E-02                                 1052400700071 
 4.3810E+00 3.8780E+00 8.4730E-02                                 1052400700072 
 4.4320E+00 3.6810E+00 8.7800E-02                                 1052400700073 
 4.4790E+00 3.8860E+00 9.5120E-02                                 1052400700074 
 4.5300E+00 3.7900E+00 9.6500E-02                                 1052400700075 
 4.5810E+00 4.1420E+00 9.3140E-02                                 1052400700076 
 4.6280E+00 3.9610E+00 1.0160E-01                                 1052400700077 
 4.6780E+00 3.9630E+00 1.0120E-01                                 1052400700078 
 4.7290E+00 3.9820E+00 7.6280E-02                                 1052400700079 
 4.7790E+00 4.0580E+00 7.5230E-02                                 1052400700080 
 4.8240E+00 4.1920E+00 8.0690E-02                                 1052400700081 
 4.8740E+00 3.9890E+00 8.5100E-02                                 1052400700082 
 4.9240E+00 4.0150E+00 8.8830E-02                                 1052400700083 
 4.9730E+00 3.9490E+00 9.4900E-02                                 1052400700084 
 5.0230E+00 3.8980E+00 1.9420E-01                                 1052400700085 
 5.0540E+00 4.0410E+00 1.2360E-01                                 1052400700086 
 5.0720E+00 4.0960E+00 1.8310E-01                                 1052400700087 
 5.1030E+00 4.1200E+00 1.1260E-01                                 1052400700088 
 5.1210E+00 4.1910E+00 1.6390E-01                                 1052400700089 
 5.1520E+00 3.9190E+00 1.7020E-01                                 1052400700090 
 5.1690E+00 4.0570E+00 1.1220E-01                                 1052400700091 
 5.2000E+00 3.9650E+00 1.1690E-01                                 1052400700092 
 5.2960E+00 3.8230E+00 1.3670E-01                                 1052400700093 
 5.3230E+00 3.8390E+00 1.3350E-01                                 1052400700094 
 5.3440E+00 4.0540E+00 1.4590E-01                                 1052400700095 
 5.3660E+00 4.1190E+00 1.4520E-01                                 1052400700096 
 5.4400E+00 3.9830E+00 1.2380E-01                                 1052400700097 
 5.4650E+00 4.0230E+00 1.2500E-01                                 1052400700098 
 5.5130E+00 4.0330E+00 1.2410E-01                                 1052400700099 
ENDDATA             86          0                                 1052400700100 
ENDSUBENT           99          0                                 1052400799999 
SUBENT        10524008   20040504                             00001052400800001 
BIB                  5          8                                 1052400800002 
REACTION   (42-MO-98(N,TOT),,SIG)                                 1052400800003 
INC-SPECT  Incident neutron resolution of approx. 10 keV.         1052400800004 
MONITOR    Measured C total cross section and compared with       1052400800005 
            Cierjacks, KFK-1000 (1968). Used to monitor detector  1052400800006 
            efficiency.                                           1052400800007 
CORRECTION Data corrected for oxygen content of samples.          1052400800008 
ERR-ANALYS (DATA-ERR) Errors include statistical and systematic   1052400800009 
                      errors.                                     1052400800010 
ENDBIB               8          0                                 1052400800011 
NOCOMMON             0          0                                 1052400800012 
DATA                 3         82                                 1052400800013 
EN         DATA       DATA-ERR                                    1052400800014 
MEV        B          B                                           1052400800015 
 1.6380E+00 5.9080E+00 7.3050E-02                                 1052400800016 
 1.7100E+00 5.6880E+00 6.6480E-02                                 1052400800017 
 1.7600E+00 5.5610E+00 7.6350E-02                                 1052400800018 
 1.8540E+00 5.4710E+00 6.4940E-02                                 1052400800019 
 1.8990E+00 5.5340E+00 9.4240E-02                                 1052400800020 
 1.9100E+00 5.5090E+00 7.1930E-02                                 1052400800021 
 1.9480E+00 5.4710E+00 7.9260E-02                                 1052400800022 
 1.9920E+00 5.5740E+00 7.2180E-02                                 1052400800023 
 2.0410E+00 5.2340E+00 7.3530E-02                                 1052400800024 
 2.1070E+00 5.1220E+00 7.8380E-02                                 1052400800025 
 2.1450E+00 5.2360E+00 8.1590E-02                                 1052400800026 
 2.1940E+00 5.1640E+00 7.8660E-02                                 1052400800027 
 2.2480E+00 4.9430E+00 8.0770E-02                                 1052400800028 
 2.2970E+00 4.9140E+00 7.9700E-02                                 1052400800029 
 2.3450E+00 4.8980E+00 7.9650E-02                                 1052400800030 
 2.3930E+00 4.9690E+00 7.5620E-02                                 1052400800031 
 2.4470E+00 4.8070E+00 8.1070E-02                                 1052400800032 
 2.4950E+00 4.7580E+00 7.5110E-02                                 1052400800033 
 2.5480E+00 4.7550E+00 7.0490E-02                                 1052400800034 
 2.6010E+00 4.6860E+00 6.8720E-02                                 1052400800035 
 2.6490E+00 4.6200E+00 6.5670E-02                                 1052400800036 
 2.6960E+00 4.6290E+00 6.7940E-02                                 1052400800037 
 2.7490E+00 4.4100E+00 6.6820E-02                                 1052400800038 
 2.8060E+00 4.4050E+00 6.7370E-02                                 1052400800039 
 2.8480E+00 4.4570E+00 6.4220E-02                                 1052400800040 
 2.9000E+00 4.3510E+00 8.2390E-02                                 1052400800041 
 2.9520E+00 4.4100E+00 6.9620E-02                                 1052400800042 
 2.9990E+00 4.3100E+00 7.1550E-02                                 1052400800043 
 3.0500E+00 4.2650E+00 7.7200E-02                                 1052400800044 
 3.1020E+00 4.1810E+00 6.9090E-02                                 1052400800045 
 3.1430E+00 4.3270E+00 6.9510E-02                                 1052400800046 
 3.1890E+00 4.1140E+00 6.7250E-02                                 1052400800047 
 3.2400E+00 4.0470E+00 6.9580E-02                                 1052400800048 
 3.2910E+00 4.2120E+00 7.4220E-02                                 1052400800049 
 3.2910E+00 4.1990E+00 7.3840E-02                                 1052400800050 
 3.3410E+00 4.1360E+00 7.0980E-02                                 1052400800051 
 3.3920E+00 4.0690E+00 7.0350E-02                                 1052400800052 
 3.4320E+00 4.0110E+00 7.4280E-02                                 1052400800053 
 3.4970E+00 4.1130E+00 7.7800E-02                                 1052400800054 
 3.5420E+00 4.0810E+00 7.8880E-02                                 1052400800055 
 3.5920E+00 3.9960E+00 7.0940E-02                                 1052400800056 
 3.6470E+00 3.8740E+00 7.1680E-02                                 1052400800057 
 3.6960E+00 3.9440E+00 6.3170E-02                                 1052400800058 
 3.7410E+00 3.9390E+00 8.1450E-02                                 1052400800059 
 3.7800E+00 4.0770E+00 7.0670E-02                                 1052400800060 
 3.8340E+00 3.7810E+00 6.5480E-02                                 1052400800061 
 3.8920E+00 3.8150E+00 7.1060E-02                                 1052400800062 
 3.9410E+00 4.0420E+00 7.3140E-02                                 1052400800063 
 3.9940E+00 3.7850E+00 7.2760E-02                                 1052400800064 
 4.0380E+00 3.7740E+00 7.6400E-02                                 1052400800065 
 4.0910E+00 3.6550E+00 7.9530E-02                                 1052400800066 
 4.1430E+00 3.7790E+00 7.9970E-02                                 1052400800067 
 4.1430E+00 3.8230E+00 8.3790E-02                                 1052400800068 
 4.1910E+00 3.7560E+00 7.8510E-02                                 1052400800069 
 4.2340E+00 4.0580E+00 8.8830E-02                                 1052400800070 
 4.2860E+00 4.0670E+00 8.3470E-02                                 1052400800071 
 4.3340E+00 3.8650E+00 8.8920E-02                                 1052400800072 
 4.3810E+00 4.0130E+00 9.0300E-02                                 1052400800073 
 4.4320E+00 3.7390E+00 9.3350E-02                                 1052400800074 
 4.4790E+00 3.7040E+00 1.0020E-01                                 1052400800075 
 4.5300E+00 3.7810E+00 1.0230E-01                                 1052400800076 
 4.5810E+00 3.7820E+00 9.7470E-02                                 1052400800077 
 4.6280E+00 3.8330E+00 1.0720E-01                                 1052400800078 
 4.6780E+00 3.8600E+00 1.0690E-01                                 1052400800079 
 4.7290E+00 3.9110E+00 8.0640E-02                                 1052400800080 
 4.7790E+00 3.9390E+00 7.9400E-02                                 1052400800081 
 4.8240E+00 3.9030E+00 8.4660E-02                                 1052400800082 
 4.8740E+00 3.9290E+00 9.0030E-02                                 1052400800083 
 4.9240E+00 3.8100E+00 9.3490E-02                                 1052400800084 
 4.9730E+00 3.9840E+00 1.0070E-01                                 1052400800085 
 5.0050E+00 4.0200E+00 1.8700E-01                                 1052400800086 
 5.1030E+00 3.9480E+00 1.1860E-01                                 1052400800087 
 5.1520E+00 3.7650E+00 1.7960E-01                                 1052400800088 
 5.1690E+00 3.7900E+00 1.1790E-01                                 1052400800089 
 5.2000E+00 3.8980E+00 1.2370E-01                                 1052400800090 
 5.2180E+00 4.0230E+00 1.4420E-01                                 1052400800091 
 5.2480E+00 4.1190E+00 1.3150E-01                                 1052400800092 
 5.2960E+00 3.8680E+00 1.4510E-01                                 1052400800093 
 5.3230E+00 4.0250E+00 1.4240E-01                                 1052400800094 
 5.3660E+00 4.0040E+00 1.5320E-01                                 1052400800095 
 5.4650E+00 3.9190E+00 1.3200E-01                                 1052400800096 
 5.5130E+00 3.9520E+00 1.3110E-01                                 1052400800097 
ENDDATA             84          0                                 1052400800098 
ENDSUBENT           97          0                                 1052400899999 
