ENTRY            10915   20030529                             00001091500000001 
SUBENT        10915001   20030529                             00001091500100001 
BIB                 12         40                                 1091500100002 
INSTITUTE  (1USAORL)                                              1091500100003 
REFERENCE  (R,ORNL-5563,197908)                                   1091500100004 
AUTHOR     (G.L.MORGAN)                                           1091500100005 
TITLE      Cross sections for the Ti(n,xn) and Ti(n,x-gamma)      1091500100006 
            reactions between 1 and 20-MeV                        1091500100007 
FACILITY   (LINAC) Oak Ridge Electron Linear Accelerator          1091500100008 
SAMPLE     Annular ring of TI, 1556 gms, 25 cm outer diameter,    1091500100009 
            15 cm inner diameter, with thickness of 1.05 cm.      1091500100010 
            Purity of TI better than 99%.                         1091500100011 
METHOD     (TOF) Time of flight used to determine neutron flux.   1091500100012 
            Flux measurements made with sample and shadow bar     1091500100013 
            removed. Scattering sample placed 47.8 meters from    1091500100014 
            source, with shadow bar protecting detector from      1091500100015 
            direct neutron beam. Time between the linac pulse and 1091500100016 
            the detection of radiation used to determine incident 1091500100017 
            neutron energy. Pulse discrimination used to seperate 1091500100018 
            neutron and gamma events in detector. Background      1091500100019 
            determined with sample removed.                       1091500100020 
           Pulse height spectra were integrated over intervals    1091500100021 
            of neutron time of flight data to form new pulse      1091500100022 
            height spectra of specific incident neutron energy    1091500100023 
            ranges. Computer code FERD used to unfold new spectra,1091500100024 
            which were then normalized to cross sections using the1091500100025 
            measured neutron flux, average sample to detector     1091500100026 
            distance, and sample thickness.                       1091500100027 
DETECTOR   (SCIN) NE-213 on axis at a scattering angle of 130     1091500100028 
            degrees. Small plastic scintillator placed at edge of 1091500100029 
            beam, 30 meters from source, to normalize flux to     1091500100030 
            cross section measurement.                            1091500100031 
CORRECTION Corrections made for average transmission of incident  1091500100032 
            neutron flux, average transmission of secondary gammas1091500100033 
            or neutrons out of sample, and multiple interactions. 1091500100034 
ERR-ANALYS Absolute uncertainty of about 10% in neutron flux      1091500100035 
            determination (largest source of systematic error).   1091500100036 
            Transmission correction uncertainties <3%, multiple   1091500100037 
            interaction correction assigned an error of 10%.      1091500100038 
STATUS     (APRVD) Approved by G.L.Morgan, 1981/5/19.             1091500100039 
HISTORY    (19801014C)                                            1091500100040 
           (20030529A) Reactions corrected. Updated to new date   1091500100041 
                       formats, lower case.                       1091500100042 
ENDBIB              40          0                                 1091500100043 
COMMON               1          3                                 1091500100044 
ANG                                                               1091500100045 
ADEG                                                              1091500100046 
 130.                                                             1091500100047 
ENDCOMMON            3          0                                 1091500100048 
ENDSUBENT           47          0                                 1091500199999 
SUBENT        10915002   20030529                             00001091500200001 
BIB                  3          6                                 1091500200002 
REACTION   (22-TI-0(N,X)0-NN-1,,DA/DE,,AV)                        1091500200003 
ERR-ANALYS (ERR-S) Statistical error is given. Normalization      1091500200004 
            error of 10% not included.                            1091500200005 
           Backgrounds were from 10% (lowest pulse heights) to 50%1091500200006 
            (highest pulse heights).                              1091500200007 
HISTORY    (19820108A) Corrected REACTION.                        1091500200008 
ENDBIB               6          0                                 1091500200009 
NOCOMMON             0          0                                 1091500200010 
DATA                 5        586                                 1091500200011 
EN-MIN     EN-MAX     E          DATA       ERR-S                 1091500200012 
  2.50       2.75      4.705        0.0       0.1                 1091500300522 
  2.50       2.75      4.835        0.0       0.1                 1091500300523 
  2.50       2.75      4.985        0.0       0.1                 1091500300524 
  2.50       2.75      5.155        0.0       0.1                 1091500300525 
  2.50       2.75      5.325        0.0       0.1                 1091500300526 
  2.50       2.75      5.495        0.1       0.1                 1091500300527 
  2.50       2.75      5.665        0.1       0.1                 1091500300528 
  2.50       2.75      5.835        0.0       0.1                 1091500300529 
  2.50       2.75      6.005        0.0       0.1                 1091500300530 
  2.50       2.75      6.175        0.0       0.1                 1091500300531 
  2.50       2.75      6.345        0.0       0.1                 1091500300532 
  2.50       2.75      6.515        0.0       0.1                 1091500300533 
  2.50       2.75      6.700        0.0       0.1                 1091500300534 
  2.50       2.75      6.900        0.1       0.1                 1091500300535 
  2.50       2.75      7.100        0.1       0.1                 1091500300536 
  2.50       2.75      7.300        0.0       0.1                 1091500300537 
  2.50       2.75      7.500        0.0       0.1                 1091500300538 
  2.50       2.75      7.700        0.0       0.1                 1091500300539 
  2.50       2.75      7.900        0.0       0.1                 1091500300540 
  2.50       2.75      8.100        0.0       0.1                 1091500300541 
  2.50       2.75      8.300        0.0       0.1                 1091500300542 
  2.50       2.75      8.500        0.0       0.1                 1091500300543 
  2.50       2.75      8.725        0.0       0.1                 1091500300544 
  2.50       2.75      8.975        0.0       0.1                 1091500300545 
  2.50       2.75      9.225        0.0       0.1                 1091500300546 
  2.50       2.75      9.475        0.0       0.1                 1091500300547 
  2.50       2.75      9.725        0.0       0.1                 1091500300548 
  2.50       2.75      9.975        0.0       0.1                 1091500300549 
  2.75       3.00      0.760       39.2      13.9                 1091500300550 
  2.75       3.00      0.800       58.3       5.1                 1091500300551 
  2.75       3.00      0.840      105.3       3.2                 1091500300552 
  2.75       3.00      0.880      181.1       3.0                 1091500300553 
  2.75       3.00      0.920      258.8       3.2                 1091500300554 
  2.75       3.00      0.960      298.7       3.2                 1091500300555 
  2.75       3.00      1.000      282.5       3.0                 1091500300556 
  2.75       3.00      1.040      225.1       2.7                 1091500300557 
  2.75       3.00      1.080      156.7       2.2                 1091500300558 
  2.75       3.00      1.125       95.2       1.9                 1091500300559 
  2.75       3.00      1.175       56.4       1.7                 1091500300560 
  2.75       3.00      1.225       43.5       1.7                 1091500300561 
  2.75       3.00      1.275       46.6       1.7                 1091500300562 
  2.75       3.00      1.325       56.7       1.6                 1091500300563 
  2.75       3.00      1.375       66.3       1.5                 1091500300564 
  2.75       3.00      1.425       69.9       1.5                 1091500300565 
  2.75       3.00      1.475       66.0       1.4                 1091500300566 
  2.75       3.00      1.525       56.7       1.3                 1091500300567 
  2.75       3.00      1.575       45.4       1.1                 1091500300568 
  2.75       3.00      1.640       31.7       0.9                 1091500300569 
  2.75       3.00      1.720       18.8       0.7                 1091500300570 
  2.75       3.00      1.800       10.4       0.6                 1091500300571 
  2.75       3.00      1.880        5.8       0.6                 1091500300572 
  2.75       3.00      1.960        3.6       0.6                 1091500300573 
  2.75       3.00      2.040        3.2       0.5                 1091500300574 
  2.75       3.00      2.120        4.1       0.5                 1091500300575 
  2.75       3.00      2.200        5.4       0.5                 1091500300576 
  2.75       3.00      2.280        5.9       0.5                 1091500300577 
  2.75       3.00      2.360        5.4       0.4                 1091500300578 
  2.75       3.00      2.450        4.1       0.4                 1091500300579 
  2.75       3.00      2.550        2.8       0.3                 1091500300580 
  2.75       3.00      2.650        1.8       0.3                 1091500300581 
  2.75       3.00      2.750        1.2       0.2                 1091500300582 
  2.75       3.00      2.850        0.6       0.2                 1091500300583 
  2.75       3.00      2.950        0.3       0.1                 1091500300584 
  2.75       3.00      3.050        0.1       0.1                 1091500300585 
  2.75       3.00      3.150        0.1       0.1                 1091500300586 
  2.75       3.00      3.250        0.1       0.1                 1091500300587 
  2.75       3.00      3.350        0.1       0.1                 1091500300588 
  2.75       3.00      3.450        0.2       0.1                 1091500300589 
  2.75       3.00      3.550        0.1       0.1                 1091500300590 
  2.75       3.00      3.665        0.1       0.1                 1091500300591 
  2.75       3.00      3.795        0.0       0.1                 1091500300592 
  2.75       3.00      3.925       -0.0       0.1                 1091500300593 
  2.75       3.00      4.055       -0.1       0.1                 1091500300594 
  2.75       3.00      4.185       -0.1       0.1                 1091500300595 
  2.75       3.00      4.315       -0.1       0.1                 1091500300596 
  2.75       3.00      4.575        0.0       0.1                 1091500300597 
  2.75       3.00      4.705        0.1       0.1                 1091500300598 
  2.75       3.00      4.835        0.1       0.1                 1091500300599 
  2.75       3.00      4.985        0.1       0.1                 1091500300600 
  2.75       3.00      5.155        0.1       0.1                 1091500300601 
  2.75       3.00      5.325        0.0       0.1                 1091500300602 
  2.75       3.00      5.495       -0.0       0.1                 1091500300603 
  2.75       3.00      5.665       -0.0       0.1                 1091500300604 
  2.75       3.00      5.835       -0.0       0.1                 1091500300605 
  2.75       3.00      6.005       -0.0       0.1                 1091500300606 
  2.75       3.00      6.175        0.0       0.1                 1091500300607 
  2.75       3.00      6.345        0.1       0.1                 1091500300608 
  2.75       3.00      6.515        0.1       0.1                 1091500300609 
  2.75       3.00      6.700        0.1       0.1                 1091500300610 
  2.75       3.00      6.900        0.1       0.1                 1091500300611 
  2.75       3.00      7.100        0.1       0.1                 1091500300612 
  2.75       3.00      7.300        0.1       0.1                 1091500300613 
  2.75       3.00      7.500        0.0       0.1                 1091500300614 
  2.75       3.00      7.700        0.0       0.1                 1091500300615 
  2.75       3.00      7.900        0.0       0.1                 1091500300616 
  2.75       3.00      8.100        0.0       0.1                 1091500300617 
  2.75       3.00      8.300        0.0       0.1                 1091500300618 
  2.75       3.00      8.500        0.0       0.1                 1091500300619 
  2.75       3.00      8.725        0.0       0.1                 1091500300620 
  2.75       3.00      8.975        0.0       0.1                 1091500300621 
  2.75       3.00      9.225        0.0       0.1                 1091500300622 
  2.75       3.00      9.475        0.0       0.1                 1091500300623 
  2.75       3.00      9.725        0.0       0.1                 1091500300624 
  2.75       3.00      9.975        0.0       0.1                 1091500300625 
  3.00       3.49      0.760       32.8      13.6                 1091500300626 
  3.00       3.49      0.800       64.7       4.7                 1091500300627 
  3.00       3.49      0.840      123.1       2.6                 1091500300628 
  3.00       3.49      0.880      209.3       2.4                 1091500300629 
  3.00       3.49      0.920      294.9       2.7                 1091500300630 
  3.00       3.49      0.960      336.8       2.7                 1091500300631 
  3.00       3.49      1.000      316.2       2.6                 1091500300632 
  3.00       3.49      1.040      251.9       2.2                 1091500300633 
  3.00       3.49      1.080      177.7       1.8                 1091500300634 
  3.00       3.49      1.125      111.8       1.6                 1091500300635 
  3.00       3.49      1.175       70.7       1.4                 1091500300636 
  3.00       3.49      1.225       58.5       1.4                 1091500300637 
  3.00       3.49      1.275       64.4       1.5                 1091500300638 
  3.00       3.49      1.325       76.5       1.3                 1091500300639 
  3.00       3.49      1.375       85.6       1.3                 1091500300640 
  3.00       3.49      1.425       86.8       1.3                 1091500300641 
  3.00       3.49      1.475       79.7       1.2                 1091500300642 
  3.00       3.49      1.525       66.5       1.1                 1091500300643 
  3.00       3.49      1.575       51.4       0.9                 1091500300644 
  3.00       3.49      1.640       34.4       0.8                 1091500300645 
  3.00       3.49      1.720       20.7       0.6                 1091500300646 
  3.00       3.49      1.800       13.7       0.6                 1091500300647 
  3.00       3.49      1.880       10.8       0.6                 1091500300648 
  3.00       3.49      1.960       10.5       0.6                 1091500300649 
  3.00       3.49      2.040       11.2       0.6                 1091500300650 
  3.00       3.49      2.120       11.6       0.5                 1091500300651 
  3.00       3.49      2.200       11.2       0.5                 1091500300652 
  3.00       3.49      2.280       10.2       0.5                 1091500300653 
  3.00       3.49      2.360        8.9       0.4                 1091500300654 
  3.00       3.49      2.450        7.4       0.4                 1091500300655 
  3.00       3.49      2.550        5.8       0.3                 1091500300656 
  3.00       3.49      2.650        4.2       0.3                 1091500300657 
  3.00       3.49      2.750        2.8       0.2                 1091500300658 
  3.00       3.49      2.850        1.8       0.2                 1091500300659 
  3.00       3.49      2.950        1.2       0.2                 1091500300660 
  3.00       3.49      3.050        0.9       0.1                 1091500300661 
  3.00       3.49      3.150        0.7       0.1                 1091500300662 
  3.00       3.49      3.250        0.4       0.1                 1091500300663 
  3.00       3.49      3.350        0.2       0.1                 1091500300664 
  3.00       3.49      3.450        0.0       0.1                 1091500300665 
  3.00       3.49      3.550       -0.0       0.1                 1091500300666 
  3.00       3.49      3.665        0.0       0.1                 1091500300667 
  3.00       3.49      3.795        0.1       0.1                 1091500300668 
  3.00       3.49      3.925        0.1       0.1                 1091500300669 
  3.00       3.49      4.055        0.1       0.1                 1091500300670 
  3.00       3.49      4.185        0.1       0.1                 1091500300671 
  3.00       3.49      4.315        0.1       0.1                 1091500300672 
  3.00       3.49      4.445       -0.0       0.1                 1091500300673 
  3.00       3.49      4.575       -0.0       0.1                 1091500300674 
  3.00       3.49      4.705       -0.0       0.1                 1091500300675 
  3.00       3.49      4.835       -0.0       0.1                 1091500300676 
  3.00       3.49      4.985        0.0       0.1                 1091500300677 
  3.00       3.49      5.155        0.1       0.1                 1091500300678 
  3.00       3.49      5.325        0.1       0.1                 1091500300679 
  3.00       3.49      5.495        0.1       0.1                 1091500300680 
  3.00       3.49      5.665        0.1       0.1                 1091500300681 
  3.00       3.49      5.835        0.1       0.1                 1091500300682 
  3.00       3.49      6.005        0.1       0.1                 1091500300683 
  3.00       3.49      6.175        0.1       0.1                 1091500300684 
  3.00       3.49      6.345        0.0       0.1                 1091500300685 
  3.00       3.49      6.515        0.0       0.1                 1091500300686 
  3.00       3.49      6.700        0.0       0.1                 1091500300687 
  3.00       3.49      6.900        0.0       0.1                 1091500300688 
  3.00       3.49      7.100        0.0       0.1                 1091500300689 
  3.00       3.49      7.300       -0.0       0.1                 1091500300690 
  3.00       3.49      7.500       -0.0       0.1                 1091500300691 
  3.00       3.49      7.700       -0.0       0.1                 1091500300692 
  3.00       3.49      7.900       -0.0       0.1                 1091500300693 
  3.00       3.49      8.100       -0.0       0.1                 1091500300694 
  3.00       3.49      8.300        0.0       0.1                 1091500300695 
  3.00       3.49      8.500        0.0       0.1                 1091500300696 
  3.00       3.49      8.725        0.0       0.1                 1091500300697 
  3.00       3.49      8.975        0.0       0.1                 1091500300698 
  3.00       3.49      9.225        0.0       0.1                 1091500300699 
  3.00       3.49      9.475        0.0       0.1                 1091500300700 
  3.00       3.49      9.725        0.0       0.1                 1091500300701 
  3.00       3.49      9.975        0.0       0.1                 1091500300702 
  3.49       3.99      0.760       42.7      15.9                 1091500300703 
  3.49       3.99      0.800       74.7       5.3                 1091500300704 
  3.49       3.99      0.840      137.5       2.9                 1091500300705 
  3.49       3.99      0.880      233.0       2.7                 1091500300706 
  3.49       3.99      0.920      329.8       3.1                 1091500300707 
  3.49       3.99      0.960      379.5       3.2                 1091500300708 
  3.49       3.99      1.000      359.4       3.0                 1091500300709 
  3.49       3.99      1.040      288.7       2.6                 1091500300710 
  3.49       3.99      1.080      205.6       2.1                 1091500300711 
  3.49       3.99      1.125      131.9       1.8                 1091500300712 
  3.49       3.99      1.175       86.5       1.6                 1091500300713 
  3.49       3.99      1.225       73.2       1.7                 1091500300714 
  3.49       3.99      1.275       79.0       1.7                 1091500300715 
  3.49       3.99      1.325       89.7       1.6                 1091500300716 
  3.49       3.99      1.375       95.8       1.5                 1091500300717 
  3.49       3.99      1.425       94.4       1.5                 1091500300718 
  3.49       3.99      1.475       85.9       1.4                 1091500300719 
  3.49       3.99      1.525       72.0       1.3                 1091500300720 
  3.49       3.99      1.575       56.1       1.1                 1091500300721 
  3.49       3.99      1.640       37.9       1.0                 1091500300722 
  3.49       3.99      1.720       23.5       0.9                 1091500300723 
  3.49       3.99      1.800       16.8       0.9                 1091500300724 
  3.49       3.99      1.880       15.5       0.9                 1091500300725 
  3.49       3.99      1.960       17.4       0.9                 1091500300726 
  3.49       3.99      2.040       20.2       0.9                 1091500300727 
  3.49       3.99      2.120       23.9       0.9                 1091500300728 
  3.49       3.99      2.200       28.7       0.9                 1091500300729 
  3.49       3.99      2.280       32.7       0.8                 1091500300730 
  3.49       3.99      2.360       32.8       0.8                 1091500300731 
  3.49       3.99      2.450       27.7       0.7                 1091500300732 
  3.49       3.99      2.550       20.0       0.6                 1091500300733 
  3.49       3.99      2.650       13.7       0.5                 1091500300734 
  3.49       3.99      2.750        9.2       0.5                 1091500300735 
  3.49       3.99      2.850        5.9       0.4                 1091500300736 
  3.49       3.99      2.950        3.9       0.4                 1091500300737 
  3.49       3.99      3.050        3.1       0.3                 1091500300738 
  3.49       3.99      3.150        2.9       0.3                 1091500300739 
  3.49       3.99      3.250        2.9       0.3                 1091500300740 
  3.49       3.99      3.350        2.9       0.3                 1091500300741 
  3.49       3.99      3.450        2.8       0.3                 1091500300742 
  3.49       3.99      3.550        2.7       0.2                 1091500300743 
  3.49       3.99      3.665        2.4       0.2                 1091500300744 
  3.49       3.99      3.795        1.7       0.2                 1091500300745 
  3.49       3.99      3.925        1.0       0.1                 1091500300746 
  3.49       3.99      4.055        0.5       0.1                 1091500300747 
  3.49       3.99      4.185        0.2       0.1                 1091500300748 
  3.49       3.99      4.315       -0.0       0.1                 1091500300749 
  3.49       3.99      4.445       -0.0       0.1                 1091500300750 
  3.49       3.99      4.575       -0.0       0.1                 1091500300751 
  3.49       3.99      4.705       -0.0       0.1                 1091500300752 
  3.49       3.99      4.835        0.0       0.1                 1091500300753 
  3.49       3.99      4.985        0.0       0.1                 1091500300754 
  3.49       3.99      5.155        0.0       0.1                 1091500300755 
  3.49       3.99      5.325        0.0       0.1                 1091500300756 
  3.49       3.99      5.495        0.0       0.1                 1091500300757 
  3.49       3.99      5.665        0.0       0.1                 1091500300758 
  3.49       3.99      5.835        0.0       0.1                 1091500300759 
  3.49       3.99      6.005        0.0       0.1                 1091500300760 
  3.49       3.99      6.175        0.0       0.1                 1091500300761 
  3.49       3.99      6.345        0.0       0.1                 1091500300762 
  3.49       3.99      6.515        0.0       0.1                 1091500300763 
  3.49       3.99      6.700        0.0       0.1                 1091500300764 
  3.49       3.99      6.900        0.1       0.1                 1091500300765 
  3.49       3.99      7.100        0.1       0.1                 1091500300766 
  3.49       3.99      7.300        0.1       0.1                 1091500300767 
  3.49       3.99      7.500        0.0       0.1                 1091500300768 
  3.49       3.99      7.700        0.0       0.1                 1091500300769 
  3.49       3.99      7.900        0.0       0.1                 1091500300770 
  3.49       3.99      8.100        0.0       0.1                 1091500300771 
  3.49       3.99      8.300        0.0       0.1                 1091500300772 
  3.49       3.99      8.500        0.0       0.1                 1091500300773 
  3.49       3.99      8.725        0.0       0.1                 1091500300774 
  3.49       3.99      8.975        0.0       0.1                 1091500300775 
  3.49       3.99      9.225        0.0       0.1                 1091500300776 
  3.49       3.99      9.475        0.0       0.1                 1091500300777 
  3.49       3.99      9.725        0.0       0.1                 1091500300778 
  3.49       3.99      9.975        0.0       0.1                 1091500300779 
  3.99       4.52      0.760       60.1      17.9                 1091500300780 
  3.99       4.52      0.800       89.2       5.9                 1091500300781 
  3.99       4.52      0.840      154.0       3.1                 1091500300782 
  3.99       4.52      0.880      252.6       3.0                 1091500300783 
  3.99       4.52      0.920      351.6       3.3                 1091500300784 
  3.99       4.52      0.960      401.7       3.4                 1091500300785 
  3.99       4.52      1.000      379.7       3.2                 1091500300786 
  3.99       4.52      1.040      306.6       2.8                 1091500300787 
  3.99       4.52      1.080      221.7       2.4                 1091500300788 
  3.99       4.52      1.125      146.8       2.0                 1091500300789 
  3.99       4.52      1.175      101.7       1.8                 1091500300790 
  3.99       4.52      1.225       89.7       1.9                 1091500300791 
  3.99       4.52      1.275       94.8       2.0                 1091500300792 
  3.99       4.52      1.325      102.2       1.8                 1091500300793 
  3.99       4.52      1.375      104.3       1.6                 1091500300794 
  3.99       4.52      1.425      100.1       1.7                 1091500300795 
  3.99       4.52      1.475       90.8       1.5                 1091500300796 
  3.99       4.52      1.525       78.3       1.4                 1091500300797 
  3.99       4.52      1.575       64.7       1.3                 1091500300798 
  3.99       4.52      1.640       48.2       1.2                 1091500300799 
  3.99       4.52      1.720       31.2       1.1                 1091500300800 
  3.99       4.52      1.800       19.5       1.1                 1091500300801 
  3.99       4.52      1.880       15.4       1.1                 1091500300802 
  3.99       4.52      1.960       18.6       1.1                 1091500300803 
  3.99       4.52      2.040       24.9       1.1                 1091500300804 
  3.99       4.52      2.120       31.4       1.1                 1091500300805 
  3.99       4.52      2.200       38.5       1.1                 1091500300806 
  3.99       4.52      2.280       44.4       1.1                 1091500300807 
  3.99       4.52      2.360       45.1       1.1                 1091500300808 
  3.99       4.52      2.450       39.6       1.0                 1091500300809 
  3.99       4.52      2.550       32.4       0.9                 1091500300810 
  3.99       4.52      2.650       27.5       0.8                 1091500300811 
  3.99       4.52      2.750       22.8       0.7                 1091500300812 
  3.99       4.52      2.850       17.2       0.6                 1091500300813 
  3.99       4.52      2.950       12.1       0.6                 1091500300814 
  3.99       4.52      3.050        8.7       0.5                 1091500300815 
  3.99       4.52      3.150        6.8       0.5                 1091500300816 
  3.99       4.52      3.250        6.1       0.5                 1091500300817 
  3.99       4.52      3.350        6.3       0.5                 1091500300818 
  3.99       4.52      3.450        7.1       0.4                 1091500300819 
  3.99       4.52      3.550        7.7       0.4                 1091500300820 
  3.99       4.52      3.665        7.4       0.4                 1091500300821 
  3.99       4.52      3.795        5.8       0.3                 1091500300822 
  3.99       4.52      3.925        3.7       0.3                 1091500300823 
  3.99       4.52      4.055        2.0       0.2                 1091500300824 
  3.99       4.52      4.185        1.0       0.2                 1091500300825 
  3.99       4.52      4.315        0.5       0.1                 1091500300826 
  3.99       4.52      4.445        0.4       0.1                 1091500300827 
  3.99       4.52      4.575        0.3       0.1                 1091500300828 
  3.99       4.52      4.705        0.2       0.1                 1091500300829 
  3.99       4.52      4.835        0.1       0.1                 1091500300830 
  3.99       4.52      4.985        0.1       0.1                 1091500300831 
  3.99       4.52      5.155        0.0       0.1                 1091500300832 
  3.99       4.52      5.325        0.0       0.1                 1091500300833 
  3.99       4.52      5.495       -0.0       0.1                 1091500300834 
  3.99       4.52      5.665       -0.0       0.1                 1091500300835 
  3.99       4.52      5.835       -0.0       0.1                 1091500300836 
  3.99       4.52      6.005       -0.0       0.1                 1091500300837 
  3.99       4.52      6.175       -0.0       0.1                 1091500300838 
  3.99       4.52      6.345        0.0       0.1                 1091500300839 
  3.99       4.52      6.515        0.0       0.1                 1091500300840 
  3.99       4.52      6.700        0.0       0.1                 1091500300841 
  3.99       4.52      6.900        0.0       0.1                 1091500300842 
  3.99       4.52      7.100        0.0       0.1                 1091500300843 
  3.99       4.52      7.300        0.0       0.1                 1091500300844 
  3.99       4.52      7.500        0.0       0.1                 1091500300845 
  3.99       4.52      7.700        0.0       0.1                 1091500300846 
  3.99       4.52      7.900        0.0       0.1                 1091500300847 
  3.99       4.52      8.100        0.0       0.1                 1091500300848 
  3.99       4.52      8.300        0.0       0.1                 1091500300849 
  3.99       4.52      8.500        0.0       0.1                 1091500300850 
  3.99       4.52      8.725        0.0       0.1                 1091500300851 
  3.99       4.52      8.975        0.0       0.1                 1091500300852 
  3.99       4.52      9.225        0.0       0.1                 1091500300853 
  3.99       4.52      9.475        0.0       0.1                 1091500300854 
  3.99       4.52      9.725        0.0       0.1                 1091500300855 
  3.99       4.52      9.975        0.0       0.1                 1091500300856 
  4.52       5.00      0.760       56.7      19.9                 1091500300857 
  4.52       5.00      0.800       98.5       6.6                 1091500300858 
  4.52       5.00      0.840      167.9       3.5                 1091500300859 
  4.52       5.00      0.880      268.0       3.3                 1091500300860 
  4.52       5.00      0.920      368.2       3.6                 1091500300861 
  4.52       5.00      0.960      420.6       3.7                 1091500300862 
  4.52       5.00      1.000      401.3       3.5                 1091500300863 
  4.52       5.00      1.040      328.9       3.1                 1091500300864 
  4.52       5.00      1.080      241.9       2.7                 1091500300865 
  4.52       5.00      1.125      164.0       2.4                 1091500300866 
  4.52       5.00      1.175      118.3       2.2                 1091500300867 
  4.52       5.00      1.225      108.0       2.3                 1091500300868 
  4.52       5.00      1.275      113.7       2.3                 1091500300869 
  4.52       5.00      1.325      118.8       2.1                 1091500300870 
  4.52       5.00      1.375      117.6       1.9                 1091500300871 
  4.52       5.00      1.425      111.8       2.0                 1091500300872 
  4.52       5.00      1.475      102.9       1.8                 1091500300873 
  4.52       5.00      1.525       90.8       1.7                 1091500300874 
  4.52       5.00      1.575       75.6       1.6                 1091500300875 
  4.52       5.00      1.640       54.5       1.5                 1091500300876 
  4.52       5.00      1.720       33.2       1.4                 1091500300877 
  4.52       5.00      1.800       22.6       1.3                 1091500300878 
  4.52       5.00      1.880       21.8       1.3                 1091500300879 
  4.52       5.00      1.960       24.6       1.4                 1091500300880 
  4.52       5.00      2.040       28.9       1.3                 1091500300881 
  4.52       5.00      2.120       37.1       1.3                 1091500300882 
  4.52       5.00      2.200       47.7       1.3                 1091500300883 
  4.52       5.00      2.280       53.7       1.3                 1091500300884 
  4.52       5.00      2.360       51.6       1.3                 1091500300885 
  4.52       5.00      2.450       44.0       1.2                 1091500300886 
  4.52       5.00      2.550       37.0       1.1                 1091500300887 
  4.52       5.00      2.650       32.2       1.0                 1091500300888 
  4.52       5.00      2.750       26.6       0.9                 1091500300889 
  4.52       5.00      2.850       20.7       0.8                 1091500300890 
  4.52       5.00      2.950       16.3       0.8                 1091500300891 
  4.52       5.00      3.050       13.6       0.7                 1091500300892 
  4.52       5.00      3.150       11.9       0.7                 1091500300893 
  4.52       5.00      3.250       11.0       0.7                 1091500300894 
  4.52       5.00      3.350       10.8       0.7                 1091500300895 
  4.52       5.00      3.450       11.0       0.6                 1091500300896 
  4.52       5.00      3.550       10.9       0.6                 1091500300897 
  4.52       5.00      3.665       10.0       0.6                 1091500300898 
  4.52       5.00      3.795        8.1       0.5                 1091500300899 
  4.52       5.00      3.925        6.2       0.4                 1091500300900 
  4.52       5.00      4.055        4.6       0.4                 1091500300901 
  4.52       5.00      4.185        3.4       0.3                 1091500300902 
  4.52       5.00      4.315        2.4       0.3                 1091500300903 
  4.52       5.00      4.445        1.5       0.2                 1091500300904 
  4.52       5.00      4.575        0.9       0.2                 1091500300905 
  4.52       5.00      4.705        0.4       0.2                 1091500300906 
  4.52       5.00      4.835        0.1       0.1                 1091500300907 
  4.52       5.00      4.985        0.0       0.1                 1091500300908 
  4.52       5.00      5.155        0.0       0.1                 1091500300909 
  4.52       5.00      5.325        0.0       0.1                 1091500300910 
  4.52       5.00      5.495        0.0       0.1                 1091500300911 
  4.52       5.00      5.665        0.0       0.1                 1091500300912 
  4.52       5.00      5.835        0.0       0.1                 1091500300913 
  4.52       5.00      6.005        0.0       0.1                 1091500300914 
  4.52       5.00      6.175        0.0       0.1                 1091500300915 
  4.52       5.00      6.345        0.0       0.1                 1091500300916 
  4.52       5.00      6.515        0.0       0.1                 1091500300917 
  4.52       5.00      6.700        0.0       0.1                 1091500300918 
  4.52       5.00      6.900        0.0       0.1                 1091500300919 
  4.52       5.00      7.100        0.1       0.1                 1091500300920 
  4.52       5.00      7.300        0.1       0.1                 1091500300921 
  4.52       5.00      7.500        0.0       0.1                 1091500300922 
  4.52       5.00      7.700        0.0       0.1                 1091500300923 
  4.52       5.00      7.900        0.0       0.1                 1091500300924 
  4.52       5.00      8.100        0.0       0.1                 1091500300925 
  4.52       5.00      8.300        0.0       0.1                 1091500300926 
  4.52       5.00      8.500        0.0       0.1                 1091500300927 
  4.52       5.00      8.725        0.0       0.1                 1091500300928 
  4.52       5.00      8.975        0.0       0.1                 1091500300929 
  4.52       5.00      9.225        0.0       0.1                 1091500300930 
  4.52       5.00      9.475        0.0       0.1                 1091500300931 
  4.52       5.00      9.725        0.0       0.1                 1091500300932 
  4.52       5.00      9.975        0.0       0.1                 1091500300933 
  5.00       5.99      0.760       71.5      20.0                 1091500300934 
  5.00       5.99      0.800      108.6       6.3                 1091500300935 
  5.00       5.99      0.840      181.7       3.0                 1091500300936 
  5.00       5.99      0.880      289.3       2.9                 1091500300937 
  5.00       5.99      0.920      396.9       3.3                 1091500300938 
  5.00       5.99      0.960      451.9       3.5                 1091500300939 
  5.00       5.99      1.000      429.2       3.3                 1091500300940 
  5.00       5.99      1.040      351.3       2.8                 1091500300941 
  5.00       5.99      1.080      260.7       2.4                 1091500300942 
  5.00       5.99      1.125      181.9       2.1                 1091500300943 
  5.00       5.99      1.175      136.8       1.9                 1091500300944 
  5.00       5.99      1.225      127.1       2.0                 1091500300945 
  5.00       5.99      1.275      133.6       2.1                 1091500300946 
  5.00       5.99      1.325      138.9       1.9                 1091500300947 
  5.00       5.99      1.375      136.3       1.7                 1091500300948 
