ENTRY            12382   19860815                             00001238200000001 
SUBENT        12382001   19860815                             00001238200100001 
BIB                  7          9                                 1238200100002 
INSTITUTE  (1USAANL)                                              1238200100003 
REFERENCE  (J,NP,47,633,63)                                       1238200100004 
AUTHOR     (A.B.SMITH)                                            1238200100005 
TITLE      SCATTERING OF FAST NEUTRONS FROM NATURAL URANIUM.      1238200100006 
METHOD     (TOF)C                                                 1238200100007 
STATUS     (SCSRS)                                                1238200100008 
HISTORY    (760804T) TRANSLATED FROM SCISRS                       1238200100009 
           (820519A) CONVERTED TO REACTION FORMALISM              1238200100010 
           (860815A) BIB UPDATE.                                  1238200100011 
ENDBIB               9          0                                 1238200100012 
NOCOMMON             0          0                                 1238200100013 
ENDSUBENT           12          0                                 1238200199999 
SUBENT        12382002   19860815                             00001238200200001 
BIB                  3          4                                 1238200200002 
REACTION   (92-U-0(N,EL)92-U-0,,DA,,LEG/RS)                       1238200200003 
MONITOR    (6-C-0(N,EL)6-C-0,,DA)                                 1238200200004 
STATUS     (DEP,12382004)                                         1238200200005 
           (COREL,12382003)                                       1238200200006 
ENDBIB               4          0                                 1238200200007 
NOCOMMON             0          0                                 1238200200008 
DATA                 4        150                                 1238200200009 
EN         NUMBER     DATA       DATA-ERR                         1238200200010 
MEV        NO-DIM     NO-DIM     NO-DIM                           1238200200011 
ENDSUBENT          161          0                                 1238200299999 
SUBENT        12382003   19860815                             00001238200300001 
BIB                  4          4                                 1238200300002 
REACTION   (92-U-0(N,EL)92-U-0,,SIG)                              1238200300003 
STATUS     (DEP,12382004) INTEGRATED ANGULAR DISTRIBUTIONS.       1238200300004 
MONITOR    (6-C-0(N,EL)6-C-0,,DA)                                 1238200300005 
HISTORY    (800507U) BIB CORRECTION                               1238200300006 
ENDBIB               4          0                                 1238200300007 
COMMON               1          3                                 1238200300008 
DATA-ERR                                                          1238200300009 
PER-CENT                                                          1238200300010 
 7.0                                                              1238200300011 
ENDCOMMON            3          0                                 1238200300012 
DATA                 2         30                                 1238200300013 
EN         DATA                                                   1238200300014 
MEV        B                                                      1238200300015 
 3.00   -01 7.63   +00                                            1238200300016 
 3.50   -01 8.03   +00                                            1238200300017 
 4.15   -01 6.75   +00                                            1238200300018 
 4.75   -01 6.97   +00                                            1238200300019 
 5.00   -01 7.69   +00                                            1238200300020 
 5.10   -01 6.12   +00                                            1238200300021 
 5.50   -01 6.69   +00                                            1238200300022 
 5.70   -01 7.19   +00                                            1238200300023 
 6.00   -01 6.03   +00                                            1238200300024 
 6.10   -01 5.62   +00                                            1238200300025 
 6.50   -01 6.16   +00                                            1238200300026 
 7.20   -01 5.81   +00                                            1238200300027 
 7.75   -01 4.80   +00                                            1238200300028 
 8.50   -01 4.69   +00                                            1238200300029 
 8.70   -01 5.17   +00                                            1238200300030 
 9.00   -01 4.64   +00                                            1238200300031 
 9.50   -01 4.67   +00                                            1238200300032 
 9.90   -01 4.11   +00                                            1238200300033 
 1.040  +00 4.71   +00                                            1238200300034 
 1.090  +00 3.54   +00                                            1238200300035 
 1.100  +00 4.76   +00                                            1238200300036 
 1.140  +00 4.03   +00                                            1238200300037 
 1.170  +00 4.56   +00                                            1238200300038 
 1.200  +00 3.94   +00                                            1238200300039 
 1.250  +00 3.96   +00                                            1238200300040 
 1.300  +00 3.74   +00                                            1238200300041 
 1.350  +00 3.26   +00                                            1238200300042 
 1.400  +00 3.79   +00                                            1238200300043 
 1.450  +00 3.55   +00                                            1238200300044 
 1.495  +00 3.50   +00                                            1238200300045 
ENDDATA             32          0                                 1238200300046 
ENDSUBENT           45          0                                 1238200399999 
SUBENT        12382004   19860815                             00001238200400001 
BIB                  4          4                                 1238200400002 
REACTION   (92-U-0(N,EL)92-U-0,,DA)                               1238200400003 
MONITOR    (6-C-0(N,EL)6-C-0,,DA)                                 1238200400004 
CORRECTION CORRECTED FOR MULTIPLE SCATTERING                      1238200400005 
HISTORY    (841018A) DATA SORTED.                                 1238200400006 
ENDBIB               4          0                                 1238200400007 
COMMON               1          3                                 1238200400008 
EN-RSL                                                            1238200400009 
MEV                                                               1238200400010 
 2.0    -02                                                       1238200400011 
ENDCOMMON            3          0                                 1238200400012 
DATA                 4        121                                 1238200400013 
EN         COS-CM     DATA       DATA-ERR                         1238200400014 
MEV        NO-DIM     MB/SR      MB/SR                            1238200400015 
 3.50   -01-0.7949     3.725  +02 3.72   +01                      1238200400016 
 3.50   -01-0.5032     3.916  +02 3.92   +01                      1238200400017 
 3.50   -01-0.2627     4.810  +02 4.81   +01                      1238200400018 
 3.50   -01 0.00453    5.350  +02 5.35   +01                      1238200400019 
 3.50   -01 0.25490    6.386  +02 6.39   +01                      1238200400020 
 3.50   -01 0.50442    7.618  +02 7.62   +01                      1238200400021 
 3.50   -01 0.71118    1.004  +03 1.00   +02                      1238200400022 
 3.50   -01 0.86497    1.231  +03 1.23   +02                      1238200400023 
 3.50   -01 0.93145    1.290  +03 1.29   +02                      1238200400024 
 4.15   -01-0.8079     3.020  +02 3.02   +01                      1238200400025 
 4.15   -01-0.7092     3.018  +02 3.02   +01                      1238200400026 
 4.15   -01-0.5032     2.932  +02 2.93   +01                      1238200400027 
 4.15   -01-0.2627     3.808  +02 3.81   +01                      1238200400028 
 4.15   -01-0.0042     4.700  +02 4.70   +01                      1238200400029 
 4.15   -01 0.25490    5.139  +02 5.14   +01                      1238200400030 
 4.15   -01 0.49685    6.821  +02 6.82   +01                      1238200400031 
 4.15   -01 0.70500    9.195  +02 9.20   +01                      1238200400032 
 4.15   -01 0.86497    1.013  +03 1.01   +02                      1238200400033 
 4.15   -01 0.93145    1.171  +03 1.17   +02                      1238200400034 
 4.75   -01-0.8079     2.839  +02 2.84   +01                      1238200400035 
 4.75   -01-0.7092     3.018  +02 3.02   +01                      1238200400036 
 4.75   -01-0.5032     3.013  +02 3.01   +01                      1238200400037 
 4.75   -01-0.2627     3.127  +02 3.13   +01                      1238200400038 
 4.75   -01-0.0042     3.790  +02 3.79   +01                      1238200400039 
 4.75   -01 0.25490    4.939  +02 4.94   +01                      1238200400040 
 4.75   -01 0.49685    7.070  +02 7.07   +01                      1238200400041 
 4.75   -01 0.70500    9.792  +02 9.79   +01                      1238200400042 
 4.75   -01 0.86497    1.271  +03 1.27   +02                      1238200400043 
 4.75   -01 0.93145    1.379  +03 1.38   +02                      1238200400044 
 5.70   -01-0.8002     3.222  +02 3.22   +01                      1238200400045 
 5.70   -01-0.7030     3.219  +02 3.22   +01                      1238200400046 
 5.70   -01-0.5032     3.193  +02 3.19   +01                      1238200400047 
 5.70   -01-0.2627     3.157  +02 3.16   +01                      1238200400048 
 5.70   -01 0.01325    3.799  +02 3.80   +01                      1238200400049 
 5.70   -01 0.27175    5.138  +02 5.14   +01                      1238200400050 
 5.70   -01 0.50442    7.020  +02 7.02   +01                      1238200400051 
 5.70   -01 0.71731    9.741  +02 9.74   +01                      1238200400052 
 5.70   -01 0.87363    1.271  +03 1.27   +02                      1238200400053 
 5.70   -01 0.93920    1.429  +03 1.43   +02                      1238200400054 
 6.00   -01-0.8671     2.478  +02 2.48   +01                      1238200400055 
 6.00   -01-0.7092     2.746  +02 2.75   +01                      1238200400056 
 6.00   -01-0.5032     2.310  +02 2.31   +01                      1238200400057 
 6.00   -01-0.2627     2.255  +02 2.26   +01                      1238200400058 
 6.00   -01-0.0042     2.800  +02 2.80   +01                      1238200400059 
 6.00   -01 0.25490    3.991  +02 3.99   +01                      1238200400060 
 6.00   -01 0.49685    5.875  +02 5.88   +01                      1238200400061 
 6.00   -01 0.70500    9.742  +02 9.74   +01                      1238200400062 
 6.00   -01 0.86497    1.201  +03 1.20   +02                      1238200400063 
 6.50   -01-0.8105     2.104  +02 2.10   +01                      1238200400064 
 6.50   -01-0.7092     2.153  +02 2.15   +01                      1238200400065 
 6.50   -01-0.5032     2.209  +02 2.21   +01                      1238200400066 
 6.50   -01-0.2627     2.355  +02 2.36   +01                      1238200400067 
 6.50   -01 0.01325    2.750  +02 2.75   +01                      1238200400068 
 6.50   -01 0.33831    4.487  +02 4.49   +01                      1238200400069 
 6.50   -01 0.33831    4.766  +02 4.77   +01                      1238200400070 
 6.50   -01 0.49685    6.373  +02 6.37   +01                      1238200400071 
 6.50   -01 0.70500    9.444  +02 9.44   +01                      1238200400072 
 6.50   -01 0.86497    1.390  +03 1.39   +02                      1238200400073 
 6.50   -01 0.93920    1.637  +03 1.64   +02                      1238200400074 
 7.20   -01-0.8105     2.104  +02 2.10   +01                      1238200400075 
 7.20   -01-0.7092     2.113  +02 2.11   +01                      1238200400076 
 7.20   -01-0.5032     2.259  +02 2.26   +01                      1238200400077 
 7.20   -01-0.2627     2.355  +02 2.36   +01                      1238200400078 
 7.20   -01-0.0042     2.600  +02 2.60   +01                      1238200400079 
 7.20   -01 0.25490    3.393  +02 3.39   +01                      1238200400080 
 7.20   -01 0.49685    5.577  +02 5.58   +01                      1238200400081 
 7.20   -01 0.70500    8.847  +02 8.85   +01                      1238200400082 
 7.20   -01 0.86497    1.301  +03 1.30   +02                      1238200400083 
 7.20   -01 0.92985    1.439  +03 1.44   +02                      1238200400084 
 7.70   -01-0.8079     1.611  +02 1.61   +01                      1238200400085 
 7.70   -01-0.7092     1.579  +02 1.58   +01                      1238200400086 
 7.70   -01-0.5032     1.567  +02 1.57   +01                      1238200400087 
 7.70   -01-0.2627     1.744  +02 1.74   +01                      1238200400088 
 7.70   -01-0.0042     1.920  +02 1.92   +01                      1238200400089 
 7.70   -01 0.25490    2.944  +02 2.94   +01                      1238200400090 
 7.70   -01 0.49685    4.780  +02 4.78   +01                      1238200400091 
 7.70   -01 0.50442    4.531  +02 4.53   +01                      1238200400092 
 7.70   -01 0.70500    7.456  +02 7.46   +01                      1238200400093 
 7.70   -01 0.86497    1.142  +03 1.14   +02                      1238200400094 
 7.70   -01 0.93145    1.364  +03 1.36   +02                      1238200400095 
 9.50   -01-0.8002     1.661  +02 1.66   +01                      1238200400096 
 9.50   -01-0.7421     1.670  +02 1.67   +01                      1238200400097 
 9.50   -01-0.4842     1.496  +02 1.50   +01                      1238200400098 
 9.50   -01-0.2627     1.603  +02 1.60   +01                      1238200400099 
 9.50   -01 0.01762    1.900  +02 1.90   +01                      1238200400100 
 9.50   -01 0.25574    2.195  +02 2.20   +01                      1238200400101 
 9.50   -01 0.49685    3.894  +02 3.89   +01                      1238200400102 
 9.50   -01 0.50442    3.684  +02 3.68   +01                      1238200400103 
 9.50   -01 0.70500    7.406  +02 7.41   +01                      1238200400104 
 9.50   -01 0.87575    1.231  +03 1.23   +02                      1238200400105 
 1.100  +00-0.8105     1.460  +02 1.46   +01                      1238200400106 
 1.100  +00-0.7092     1.489  +02 1.49   +01                      1238200400107 
 1.100  +00-0.5032     1.707  +02 1.71   +01                      1238200400108 
 1.100  +00-0.2627     1.824  +02 1.82   +01                      1238200400109 
 1.100  +00-0.0042     1.550  +02 1.55   +01                      1238200400110 
 1.100  +00 0.25490    1.646  +02 1.65   +01                      1238200400111 
 1.100  +00 0.49685    3.187  +02 3.19   +01                      1238200400112 
 1.100  +00 0.70500    6.362  +02 6.36   +01                      1238200400113 
 1.100  +00 0.86497    1.340  +03 1.34   +02                      1238200400114 
 1.100  +00 0.86497    1.410  +03 1.41   +02                      1238200400115 
 1.100  +00 0.92659    1.875  +03 1.88   +02                      1238200400116 
 1.170  +00-0.7949     1.289  +02 1.29   +01                      1238200400117 
 1.170  +00-0.5032     1.346  +02 1.35   +01                      1238200400118 
 1.170  +00-0.2627     1.183  +02 1.18   +01                      1238200400119 
 1.170  +00-0.0042     1.250  +02 1.25   +01                      1238200400120 
 1.170  +00 0.25490    1.996  +02 2.00   +01                      1238200400121 
 1.170  +00 0.49685    3.884  +02 3.88   +01                      1238200400122 
 1.170  +00 0.70500    7.257  +02 7.26   +01                      1238200400123 
 1.170  +00 0.86497    1.380  +03 1.38   +02                      1238200400124 
 1.170  +00 0.92659    1.707  +03 1.71   +02                      1238200400125 
 1.250  +00-0.8205     1.279  +02 1.28   +01                      1238200400126 
 1.250  +00-0.7092     1.308  +02 1.31   +01                      1238200400127 
 1.250  +00-0.5032     1.697  +02 1.70   +01                      1238200400128 
 1.250  +00-0.2627     1.453  +02 1.45   +01                      1238200400129 
 1.250  +00-0.0042     1.350  +02 1.35   +01                      1238200400130 
 1.250  +00 0.25490    1.477  +02 1.48   +01                      1238200400131 
 1.250  +00 0.49685    2.519  +02 2.52   +01                      1238200400132 
 1.250  +00 0.70500    6.014  +02 6.01   +01                      1238200400133 
 1.250  +00 0.86497    1.310  +03 1.31   +02                      1238200400134 
 1.250  +00 0.86497    1.440  +03 1.44   +02                      1238200400135 
 1.250  +00 0.90556    1.935  +03 1.94   +02                      1238200400136 
ENDDATA            123          0                                 1238200400137 
ENDSUBENT          136          0                                 1238200499999 
SUBENT        12382005   19860815                             00001238200500001 
BIB                  3          4                                 1238200500002 
REACTION   (92-U-238(N,INL)92-U-238,PAR,SIG)                      1238200500003 
MONITOR    (6-C-0(N,EL)6-C-0,,DA)                                 1238200500004 
            RELATIVE TO C DIFFERENTIAL ELASTIC FROM ANL-5567(REV).1238200500005 
CORRECTION CORRECTED FOR MULTIPLE SCATTERING.                     1238200500006 
ENDBIB               4          0                                 1238200500007 
NOCOMMON             0          0                                 1238200500008 
DATA                 5         51                                 1238200500009 
Q-VAL      Q-VAL-ERR  EN         DATA       DATA-ERR              1238200500010 
KEV        KEV        KEV        B          B                     1238200500011 
-1050.      30.       1400.       0.289      0.1                  1238200500012 
-1050.      30.       1500.       0.328      0.1                  1238200500013 
-1000.      30.       1400.       0.201      0.08                 1238200500014 
-1000.      30.       1500.       0.200      0.08                 1238200500015 
 -930.      30.       1400.       0.283      0.1                  1238200500016 
 -930.      30.       1500.       0.210      0.08                 1238200500017 
 -720.      20.       1200.       0.26       0.06                 1238200500018 
 -720.      20.       1300.       0.23       0.07                 1238200500019 
 -720.      20.       1400.       0.30       0.08                 1238200500020 
 -720.      20.       1500.       0.21       0.08                 1238200500021 
 -630.      20.       1200.       0.24       0.06                 1238200500022 
 -630.      20.       1300.       0.20       0.06                 1238200500023 
 -630.      20.       1400.       0.25       0.08                 1238200500024 
 -630.      20.       1500.       0.20       0.08                 1238200500025 
 -150.       5.        400.       0.24       0.10                 1238200500026 
 -150.       5.        560.       0.25       0.08                 1238200500027 
 -150.       5.        600.       0.31       0.08                 1238200500028 
 -150.       5.        650.       0.41       0.11                 1238200500029 
 -150.       5.        720.       0.35       0.10                 1238200500030 
 -150.       5.        760.       0.41       0.09                 1238200500031 
 -150.       5.        800.       0.44       0.06                 1238200500032 
 -150.       5.        850.       0.46       0.07                 1238200500033 
 -150.       5.        900.       0.56       0.09                 1238200500034 
 -150.       5.        950.       0.52       0.06                 1238200500035 
 -150.       5.       1000.       0.49       0.05                 1238200500036 
 -150.       5.       1020.       0.38       0.09                 1238200500037 
 -150.       5.       1040.       0.40       0.09                 1238200500038 
 -150.       5.       1100.       0.44       0.11                 1238200500039 
 -150.       5.       1140.       0.38       0.09                 1238200500040 
 -150.       5.       1200.       0.38       0.10                 1238200500041 
 -150.       5.       1240.       0.36       0.12                 1238200500042 
 -150.       5.       1250.       0.48       0.16                 1238200500043 
 -150.       5.       1300.       0.30       0.10                 1238200500044 
 -150.       5.       1350.       0.30       0.20                 1238200500045 
 -150.       5.       1400.       0.43       0.10                 1238200500046 
  -45.       3.        350.       1.12       0.14                 1238200500047 
  -45.       3.        410.       1.22       0.10                 1238200500048 
  -45.       3.        470.       1.32       0.10                 1238200500049 
  -45.       3.        500.       1.44       0.10                 1238200500050 
  -45.       3.        550.       1.34       0.08                 1238200500051 
  -45.       3.        570.       1.44       0.06                 1238200500052 
  -45.       3.        600.       1.26       0.10                 1238200500053 
  -45.       3.        650.       1.20       0.10                 1238200500054 
  -45.       3.        700.       1.28       0.09                 1238200500055 
  -45.       3.        760.       1.14       0.10                 1238200500056 
  -45.       3.        850.       1.15       0.12                 1238200500057 
  -45.       3.        860.       1.08       0.08                 1238200500058 
  -45.       3.        940.       1.02       0.12                 1238200500059 
  -45.       3.       1010.       1.06       0.14                 1238200500060 
  -45.       3.       1100.       0.64       0.16                 1238200500061 
  -45.       3.       1160.       0.75       0.18                 1238200500062 
ENDDATA             53          0                                 1238200500063 
ENDSUBENT           62          0                                 1238200599999 
SUBENT        12382006   19860815                             00001238200600001 
BIB                  3          4                                 1238200600002 
REACTION   (92-U-238(N,INL)92-U-238,PAR,SIG)                      1238200600003 
MONITOR    (6-C-0(N,EL)6-C-0,,DA)                                 1238200600004 
