ENTRY            11256   19800820                             00001125600000001 
SUBENT        11256001   19800820                             00001125600100001 
BIB                  6          7                                 1125600100002 
INSTITUTE  (1USAWIS)                                              1125600100003 
REFERENCE  (J,PR,123,209,6108)                                    1125600100004 
AUTHOR     (D.B.FOSSAN,R.L.WALTER,W.E.WILSON,H.H.BARSCHALL)       1125600100005 
TITLE      NEUTRON TOTAL CROSS SECTIONS OF BE,B10,B,C., AND O.    1125600100006 
STATUS     (SCSRS)                                                1125600100007 
HISTORY    (760629T) TRANSLATED FROM SCISRS                       1125600100008 
           (800820A) CONVERTED TO REACTION FORMALISM              1125600100009 
ENDBIB               7          0                                 1125600100010 
NOCOMMON             0          0                                 1125600100011 
ENDSUBENT           10          0                                 1125600199999 
SUBENT        11256002   19800820                             00001125600200001 
BIB                  2          4                                 1125600200002 
REACTION   (4-BE-9(N,TOT),,SIG)                                   1125600200003 
CORRECTION CORRECTED FOR INSCATTERING (LESS THAN 3 PERCENT).      1125600200004 
           INCIDENT ENERGY CORRECTED AS PER DAVIS AND NODA,       1125600200005 
            PRIVATE COMMUNICATION(JAN,1968)                       1125600200006 
ENDBIB               4          0                                 1125600200007 
COMMON               1          3                                 1125600200008 
DATA-ERR                                                          1125600200009 
PER-CENT                                                          1125600200010 
 3.0                                                              1125600200011 
ENDCOMMON            3          0                                 1125600200012 
DATA                 3        170                                 1125600200013 
EN         EN-RSL     DATA                                        1125600200014 
MEV        MEV        B                                           1125600200015 
 4.728  +00 2.     -03 1.90   +00                                 1125600200040 
 4.809  +00 2.     -03 1.86   +00                                 1125600200041 
 4.899  +00 2.     -03 1.88   +00                                 1125600200042 
 4.980  +00 2.     -03 1.90   +00                                 1125600200043 
 5.070  +00 2.     -03 1.89   +00                                 1125600200044 
 5.151  +00 2.     -03 1.89   +00                                 1125600200045 
 5.241  +00 2.     -03 1.86   +00                                 1125600200046 
 5.342  +00 2.     -03 1.82   +00                                 1125600200047 
 5.432  +00 2.     -03 1.90   +00                                 1125600200048 
 5.513  +00 2.     -03 1.92   +00                                 1125600200049 
 5.613  +00 2.     -03 1.87   +00                                 1125600200050 
 5.704  +00 2.     -03 1.86   +00                                 1125600200051 
 5.794  +00 2.     -03 1.84   +00                                 1125600200052 
 5.885  +00 2.     -03 1.86   +00                                 1125600200053 
 5.975  +00 2.     -03 1.85   +00                                 1125600200054 
 6.056  +00 2.     -03 1.86   +00                                 1125600200055 
 6.146  +00 2.     -03 1.76   +00                                 1125600200056 
 6.237  +00 2.     -03 1.78   +00                                 1125600200057 
 6.347  +00 2.     -03 1.80   +00                                 1125600200058 
 6.448  +00 2.     -03 1.79   +00                                 1125600200059 
 6.548  +00 2.     -03 1.77   +00                                 1125600200060 
 6.639  +00 2.     -03 1.79   +00                                 1125600200061 
 6.719  +00 2.     -03 1.80   +00                                 1125600200062 
 6.830  +00 2.     -03 1.76   +00                                 1125600200063 
 6.830  +00 2.     -03 1.73   +00                                 1125600200064 
 7.011  +00 2.     -03 1.74   +00                                 1125600200065 
 7.049  +00 4.5    -02 1.74   +00                                 1125600200066 
 7.110  +00 4.5    -02 1.75   +00                                 1125600200067 
 7.160  +00 4.5    -02 1.72   +00                                 1125600200068 
 7.251  +00 4.5    -02 1.72   +00                                 1125600200069 
 7.322  +00 4.5    -02 1.73   +00                                 1125600200070 
 7.412  +00 4.5    -02 1.74   +00                                 1125600200071 
 7.483  +00 4.5    -02 1.73   +00                                 1125600200072 
 7.543  +00 4.5    -02 1.71   +00                                 1125600200073 
 7.614  +00 4.5    -02 1.68   +00                                 1125600200074 
 7.705  +00 4.5    -02 1.70   +00                                 1125600200075 
 7.765  +00 4.5    -02 1.70   +00                                 1125600200076 
 7.856  +00 4.5    -02 1.68   +00                                 1125600200077 
 7.926  +00 4.5    -02 1.69   +00                                 1125600200078 
 7.997  +00 4.5    -02 1.65   +00                                 1125600200079 
 8.058  +00 4.5    -02 1.68   +00                                 1125600200080 
 8.138  +00 4.5    -02 1.69   +00                                 1125600200081 
 8.209  +00 4.5    -02 1.72   +00                                 1125600200082 
 8.279  +00 4.5    -02 1.66   +00                                 1125600200083 
 8.370  +00 4.5    -02 1.70   +00                                 1125600200084 
 8.441  +00 4.5    -02 1.73   +00                                 1125600200085 
 8.521  +00 4.5    -02 1.66   +00                                 1125600200086 
 8.612  +00 4.5    -02 1.66   +00                                 1125600200087 
 8.683  +00 4.5    -02 1.66   +00                                 1125600200088 
 8.773  +00 4.5    -02 1.66   +00                                 1125600200089 
 8.834  +00 4.5    -02 1.68   +00                                 1125600200090 
 8.915  +00 4.5    -02 1.66   +00                                 1125600200091 
 9.005  +00 4.5    -02 1.68   +00                                 1125600200092 
 9.066  +00 4.5    -02 1.67   +00                                 1125600200093 
 9.136  +00 4.5    -02 1.68   +00                                 1125600200094 
 9.227  +00 4.5    -02 1.65   +00                                 1125600200095 
 9.288  +00 4.5    -02 1.62   +00                                 1125600200096 
 9.368  +00 4.5    -02 1.69   +00                                 1125600200097 
 9.449  +00 4.5    -02 1.60   +00                                 1125600200098 
 9.540  +00 4.5    -02 1.61   +00                                 1125600200099 
 9.620  +00 4.5    -02 1.62   +00                                 1125600200100 
 9.701  +00 4.5    -02 1.61   +00                                 1125600200101 
 9.782  +00 4.5    -02 1.60   +00                                 1125600200102 
 9.862  +00 4.5    -02 1.60   +00                                 1125600200103 
 9.943  +00 4.5    -02 1.68   +00                                 1125600200104 
 1.010  +01 4.5    -01 1.65   +00                                 1125600200105 
 1.018  +01 4.5    -01 1.68   +00                                 1125600200106 
 1.027  +01 4.5    -01 1.67   +00                                 1125600200107 
 1.036  +01 4.5    -01 1.68   +00                                 1125600200108 
 1.044  +01 4.5    -01 1.56   +00                                 1125600200109 
 1.053  +01 4.5    -01 1.54   +00                                 1125600200110 
 1.061  +01 4.5    -01 1.52   +00                                 1125600200111 
 1.070  +01 4.5    -01 1.54   +00                                 1125600200112 
 1.078  +01 4.5    -01 1.56   +00                                 1125600200113 
 1.086  +01 4.5    -01 1.52   +00                                 1125600200114 
 1.095  +01 4.5    -01 1.56   +00                                 1125600200115 
 1.102  +01 4.5    -01 1.56   +00                                 1125600200116 
 1.109  +01 4.5    -01 1.56   +00                                 1125600200117 
 1.116  +01 4.5    -01 1.57   +00                                 1125600200118 
 1.124  +01 4.5    -01 1.57   +00                                 1125600200119 
 1.132  +01 4.5    -01 1.56   +00                                 1125600200120 
 1.140  +01 4.5    -01 1.54   +00                                 1125600200121 
 1.149  +01 4.5    -01 1.53   +00                                 1125600200122 
 1.156  +01 4.5    -01 1.50   +00                                 1125600200123 
 1.161  +01 4.5    -01 1.56   +00                                 1125600200124 
 1.171  +01 4.5    -01 1.54   +00                                 1125600200125 
 1.181  +01 4.5    -01 1.52   +00                                 1125600200126 
 1.188  +01 4.5    -01 1.53   +00                                 1125600200127 
 1.196  +01 4.5    -01 1.52   +00                                 1125600200128 
 1.205  +01 4.5    -01 1.52   +00                                 1125600200129 
 1.211  +01 4.5    -01 1.55   +00                                 1125600200130 
 1.221  +01 4.5    -01 1.58   +00                                 1125600200131 
 1.231  +01 4.5    -01 1.52   +00                                 1125600200132 
 1.237  +01 4.5    -01 1.51   +00                                 1125600200133 
 1.244  +01 4.5    -01 1.51   +00                                 1125600200134 
 1.251  +01 4.5    -01 1.51   +00                                 1125600200135 
 1.260  +01 4.5    -01 1.51   +00                                 1125600200136 
 1.268  +01 4.5    -01 1.50   +00                                 1125600200137 
 1.277  +01 4.5    -01 1.49   +00                                 1125600200138 
 1.285  +01 4.5    -01 1.49   +00                                 1125600200139 
 1.292  +01 4.5    -01 1.54   +00                                 1125600200140 
 1.297  +01 4.5    -01 1.54   +00                                 1125600200141 
 1.304  +01 4.5    -01 1.60   +00                                 1125600200142 
 1.312  +01 4.5    -01 1.54   +00                                 1125600200143 
 1.317  +01 4.5    -01 1.50   +00                                 1125600200144 
 1.326  +01 4.5    -01 1.51   +00                                 1125600200145 
 1.334  +01 4.5    -01 1.44   +00                                 1125600200146 
 1.342  +01 4.5    -01 1.51   +00                                 1125600200147 
 1.352  +01 4.5    -01 1.47   +00                                 1125600200148 
 1.359  +01 4.5    -01 1.52   +00                                 1125600200149 
 1.364  +01 4.5    -01 1.49   +00                                 1125600200150 
 1.372  +01 4.5    -01 1.42   +00                                 1125600200151 
 1.380  +01 4.5    -01 1.49   +00                                 1125600200152 
 1.390  +01 4.5    -01 1.46   +00                                 1125600200153 
 1.399  +01 4.5    -01 1.44   +00                                 1125600200154 
 1.405  +01 4.5    -01 1.50   +00                                 1125600200155 
 1.410  +01 4.5    -01 1.47   +00                                 1125600200156 
 1.413  +01 4.5    -01 1.49   +00                                 1125600200157 
 1.420  +01 4.5    -01 1.44   +00                                 1125600200158 
 1.428  +01 4.5    -01 1.48   +00                                 1125600200159 
 1.433  +01 4.5    -01 1.49   +00                                 1125600200160 
 1.437  +01 4.5    -01 1.52   +00                                 1125600200161 
 1.446  +01 4.5    -01 1.47   +00                                 1125600200162 
 1.452  +01 4.5    -01 1.47   +00                                 1125600200163 
 1.460  +01 4.5    -01 1.44   +00                                 1125600200164 
 1.465  +01 4.5    -01 1.47   +00                                 1125600200165 
 1.472  +01 4.5    -01 1.47   +00                                 1125600200166 
 1.480  +01 4.5    -01 1.49   +00                                 1125600200167 
 1.485  +01 4.5    -01 1.49   +00                                 1125600200168 
 1.492  +01 4.5    -01 1.45   +00                                 1125600200169 
 1.497  +01 4.5    -01 1.45   +00                                 1125600200170 
 1.505  +01 4.5    -01 1.46   +00                                 1125600200171 
 1.511  +01 4.5    -01 1.43   +00                                 1125600200172 
 1.516  +01 4.5    -01 1.44   +00                                 1125600200173 
 1.524  +01 4.5    -01 1.44   +00                                 1125600200174 
 1.531  +01 4.5    -01 1.41   +00                                 1125600200175 
 1.537  +01 4.5    -01 1.41   +00                                 1125600200176 
 1.544  +01 4.5    -01 1.44   +00                                 1125600200177 
 1.550  +01 4.5    -01 1.41   +00                                 1125600200178 
 1.557  +01 4.5    -01 1.41   +00                                 1125600200179 
 1.564  +01 4.5    -01 1.36   +00                                 1125600200180 
 1.571  +01 4.5    -01 1.36   +00                                 1125600200181 
 1.578  +01 4.5    -01 1.42   +00                                 1125600200182 
 1.585  +01 4.5    -01 1.38   +00                                 1125600200183 
 1.593  +01 4.5    -01 1.39   +00                                 1125600200184 
 1.600  +01 4.5    -01 1.40   +00                                 1125600200185 
ENDDATA            172          0                                 1125600200186 
ENDSUBENT          185          0                                 1125600299999 
SUBENT        11256003   19800820                             00001125600300001 
BIB                  2          2                                 1125600300002 
REACTION   (4-BE-9(N,TOT),,SIG)                                   1125600300003 
STATUS     (OUTDT)                                                1125600300004 
ENDBIB               2          0                                 1125600300005 
NOCOMMON             0          0                                 1125600300006 
DATA                 4         81                                 1125600300007 
EN         EN-RSL     DATA       DATA-ERR                         1125600300008 
MEV        MEV        B          PER-CENT                         1125600300009 
 1.007  +01 4.5    -01 1.65   +00    3.                           1125600300010 
 1.015  +01 4.5    -01 1.68   +00    3.                           1125600300011 
 1.023  +01 4.5    -01 1.67   +00    3.                           1125600300012 
 1.032  +01 4.5    -01 1.68   +00    3.                           1125600300013 
 1.040  +01 4.5    -01 1.56   +00    3.                           1125600300014 
 1.049  +01 4.5    -01 1.54   +00    3.                           1125600300015 
 1.057  +01 4.5    -01 1.52   +00    3.                           1125600300016 
 1.066  +01 4.5    -01 1.54   +00    3.                           1125600300017 
 1.074  +01 4.5    -01 1.56   +00    3.                           1125600300018 
 1.082  +01 4.5    -01 1.52   +00    3.                           1125600300019 
 1.091  +01 4.5    -01 1.56   +00    3.                           1125600300020 
 1.098  +01 4.5    -01 1.56   +00    3.                           1125600300021 
 1.105  +01 4.5    -01 1.56   +00    3.                           1125600300022 
 1.112  +01 4.5    -01 1.57   +00    3.                           1125600300023 
 1.120  +01 4.5    -01 1.57   +00    3.                           1125600300024 
 1.128  +01 4.5    -01 1.56   +00    3.                           1125600300025 
 1.136  +01 4.5    -01 1.54   +00    3.                           1125600300026 
 1.144  +01 4.5    -01 1.53   +00    3.                           1125600300027 
 1.151  +01 4.5    -01 1.50   +00    3.                           1125600300028 
 1.156  +01 4.5    -01 1.56   +00    3.                           1125600300029 
 1.166  +01 4.5    -01 1.54   +00    3.                           1125600300030 
 1.176  +01 4.5    -01 1.52   +00    3.                           1125600300031 
 1.183  +01 4.5    -01 1.53   +00    3.                           1125600300032 
 1.191  +01 4.5    -01 1.52   +00    3.                           1125600300033 
 1.200  +01 4.5    -01 1.52   +00    3.                           1125600300034 
 1.206  +01 4.5    -01 1.55   +00    3.                           1125600300035 
 1.216  +01 4.5    -01 1.58   +00    3.                           1125600300036 
 1.226  +01 4.5    -01 1.52   +00    3.                           1125600300037 
 1.232  +01 4.5    -01 1.51   +00    3.                           1125600300038 
 1.239  +01 4.5    -01 1.51   +00    3.                           1125600300039 
 1.246  +01 4.5    -01 1.51   +00    3.                           1125600300040 
 1.255  +01 4.5    -01 1.51   +00    3.                           1125600300041 
 1.262  +01 4.5    -01 1.50   +00    3.                           1125600300042 
 1.271  +01 4.5    -01 1.49   +00    3.                           1125600300043 
 1.279  +01 4.5    -01 1.49   +00    3.                           1125600300044 
 1.286  +01 4.5    -01 1.54   +00    3.                           1125600300045 
 1.291  +01 4.5    -01 1.54   +00    3.                           1125600300046 
 1.298  +01 4.5    -01 1.60   +00    3.                           1125600300047 
 1.306  +01 4.5    -01 1.54   +00    3.                           1125600300048 
 1.311  +01 4.5    -01 1.50   +00    3.                           1125600300049 
 1.320  +01 4.5    -01 1.51   +00    3.                           1125600300050 
 1.328  +01 4.5    -01 1.44   +00    3.                           1125600300051 
 1.336  +01 4.5    -01 1.51   +00    3.                           1125600300052 
 1.346  +01 4.5    -01 1.47   +00    3.                           1125600300053 
 1.353  +01 4.5    -01 1.52   +00    3.                           1125600300054 
 1.358  +01 4.5    -01 1.49   +00    3.                           1125600300055 
 1.366  +01 4.5    -01 1.42   +00    3.                           1125600300056 
 1.374  +01 4.5    -01 1.49   +00    3.                           1125600300057 
 1.383  +01 4.5    -01 1.46   +00    3.                           1125600300058 
 1.392  +01 4.5    -01 1.44   +00    3.                           1125600300059 
 1.398  +01 4.5    -01 1.50   +00    3.                           1125600300060 
 1.403  +01 4.5    -01 1.47   +00    3.                           1125600300061 
 1.406  +01 4.5    -01 1.49   +00    3.                           1125600300062 
 1.413  +01 4.5    -01 1.44   +00    3.                           1125600300063 
 1.421  +01 4.5    -01 1.48   +00    3.                           1125600300064 
 1.426  +01 4.5    -01 1.49   +00    3.                           1125600300065 
 1.430  +01 4.5    -01 1.52   +00    3.                           1125600300066 
 1.439  +01 4.5    -01 1.47   +00    3.                           1125600300067 
 1.445  +01 4.5    -01 1.47   +00    3.                           1125600300068 
 1.453  +01 4.5    -01 1.44   +00    3.                           1125600300069 
 1.458  +01 4.5    -01 1.47   +00    3.                           1125600300070 
 1.465  +01 4.5    -01 1.47   +00    3.                           1125600300071 
 1.473  +01 4.5    -01 1.49   +00    3.                           1125600300072 
 1.478  +01 4.5    -01 1.49   +00    3.                           1125600300073 
 1.485  +01 4.5    -01 1.45   +00    3.                           1125600300074 
 1.490  +01 4.5    -01 1.45   +00    3.                           1125600300075 
 1.498  +01 4.5    -01 1.46   +00    3.                           1125600300076 
 1.503  +01 4.5    -01 1.43   +00    3.                           1125600300077 
 1.508  +01 4.5    -01 1.44   +00    3.                           1125600300078 
 1.516  +01 4.5    -01 1.44   +00    3.                           1125600300079 
 1.523  +01 4.5    -01 1.41   +00    3.                           1125600300080 
 1.529  +01 4.5    -01 1.41   +00    3.                           1125600300081 
 1.536  +01 4.5    -01 1.44   +00    3.                           1125600300082 
 1.542  +01 4.5    -01 1.41   +00    3.                           1125600300083 
 1.549  +01 4.5    -01 1.41   +00    3.                           1125600300084 
 1.556  +01 4.5    -01 1.36   +00    3.                           1125600300085 
 1.563  +01 4.5    -01 1.36   +00    3.                           1125600300086 
 1.570  +01 4.5    -01 1.42   +00    3.                           1125600300087 
 1.577  +01 4.5    -01 1.38   +00    3.                           1125600300088 
 1.585  +01 4.5    -01 1.39   +00    3.                           1125600300089 
 1.592  +01 4.5    -01 1.40   +00    3.                           1125600300090 
ENDDATA             83          0                                 1125600300091 
ENDSUBENT           90          0                                 1125600399999 
SUBENT        11256004   19800820                             00001125600400001 
BIB                  2          3                                 1125600400002 
REACTION   (5-B-0(N,TOT),,SIG)                                    1125600400003 
COMMENT    INCIDENT ENERGY CORRECTED ACCORDING TO DAVIS AND NODA, 1125600400004 
            PRIVATE COMMUNICATION (JAN,1968)                      1125600400005 
ENDBIB               3          0                                 1125600400006 
COMMON               1          3                                 1125600400007 
DATA-ERR                                                          1125600400008 
PER-CENT                                                          1125600400009 
 3.0                                                              1125600400010 
ENDCOMMON            3          0                                 1125600400011 
DATA                 3        180                                 1125600400012 
EN         EN-RSL     DATA                                        1125600400013 
MEV        MEV        B                                           1125600400014 
 3.311  +00 2.0    -02 1.57   +00                                 1125600400015 
 3.381  +00 2.0    -02 1.55   +00                                 1125600400016 
 3.431  +00 2.0    -02 1.55   +00                                 1125600400017 
 3.492  +00 2.0    -02 1.60   +00                                 1125600400018 
 3.502  +00 2.0    -02 1.62   +00                                 1125600400019 
 3.562  +00 2.0    -02 1.66   +00                                 1125600400020 
 3.602  +00 2.0    -02 1.61   +00                                 1125600400021 
 3.632  +00 2.0    -02 1.57   +00                                 1125600400022 
 3.662  +00 2.0    -02 1.56   +00                                 1125600400023 
 3.693  +00 2.0    -02 1.60   +00                                 1125600400024 
 3.713  +00 2.0    -02 1.60   +00                                 1125600400025 
 3.763  +00 2.0    -02 1.56   +00                                 1125600400026 
 3.803  +00 2.0    -02 1.50   +00                                 1125600400027 
 3.864  +00 2.0    -02 1.48   +00                                 1125600400028 
 3.944  +00 2.0    -02 1.47   +00                                 1125600400029 
 4.004  +00 2.0    -02 1.43   +00                                 1125600400030 
 4.075  +00 2.0    -02 1.40   +00                                 1125600400031 
 4.105  +00 2.0    -02 1.36   +00                                 1125600400032 
 4.155  +00 2.0    -02 1.37   +00                                 1125600400033 
 4.236  +00 2.0    -02 1.38   +00                                 1125600400034 
 4.316  +00 2.0    -02 1.40   +00                                 1125600400035 
 4.387  +00 2.0    -02 1.39   +00                                 1125600400036 
 4.467  +00 2.0    -02 1.42   +00                                 1125600400037 
 4.487  +00 2.0    -02 1.42   +00                                 1125600400038 
 4.517  +00 2.0    -02 1.45   +00                                 1125600400039 
 4.537  +00 2.0    -02 1.48   +00                                 1125600400040 
 4.547  +00 2.0    -02 1.62   +00                                 1125600400041 
 4.557  +00 2.0    -02 1.80   +00                                 1125600400042 
 4.568  +00 2.0    -02 1.63   +00                                 1125600400043 
 4.588  +00 2.0    -02 1.55   +00                                 1125600400044 
 4.618  +00 2.0    -02 1.62   +00                                 1125600400045 
 4.648  +00 2.0    -02 1.66   +00                                 1125600400046 
 4.658  +00 2.0    -02 1.70   +00                                 1125600400047 
 4.688  +00 2.0    -02 1.72   +00                                 1125600400048 
 4.698  +00 2.0    -02 1.70   +00                                 1125600400049 
 4.728  +00 2.0    -02 1.66   +00                                 1125600400050 
 4.769  +00 2.0    -02 1.69   +00                                 1125600400051 
 4.829  +00 2.0    -02 1.72   +00                                 1125600400052 
 4.879  +00 2.0    -02 1.62   +00                                 1125600400053 
 4.919  +00 2.0    -02 1.58   +00                                 1125600400054 
 4.960  +00 2.0    -02 1.56   +00                                 1125600400055 
 4.990  +00 2.0    -02 1.62   +00                                 1125600400056 
 5.020  +00 2.0    -02 1.65   +00                                 1125600400057 
 5.030  +00 2.0    -02 1.62   +00                                 1125600400058 
 5.100  +00 2.0    -02 1.65   +00                                 1125600400059 
 5.131  +00 2.0    -02 1.69   +00                                 1125600400060 
 5.161  +00 2.0    -02 1.69   +00                                 1125600400061 
 5.181  +00 2.0    -02 1.70   +00                                 1125600400062 
 5.201  +00 2.0    -02 1.67   +00                                 1125600400063 
 5.251  +00 2.0    -02 1.70   +00                                 1125600400064 
 5.261  +00 2.0    -02 1.75   +00                                 1125600400065 
 5.281  +00 2.0    -02 1.80   +00                                 1125600400066 
 5.312  +00 2.0    -02 1.80   +00                                 1125600400067 
 5.332  +00 2.0    -02 1.73   +00                                 1125600400068 
 5.372  +00 2.0    -02 1.58   +00                                 1125600400069 
 5.422  +00 2.0    -02 1.42   +00                                 1125600400070 
 5.442  +00 2.0    -02 1.38   +00                                 1125600400071 
 5.462  +00 2.0    -02 1.28   +00                                 1125600400072 
 5.503  +00 2.0    -02 1.29   +00                                 1125600400073 
 5.533  +00 2.0    -02 1.42   +00                                 1125600400074 
 5.543  +00 2.0    -02 1.60   +00                                 1125600400075 
 5.573  +00 2.0    -02 1.64   +00                                 1125600400076 
 5.603  +00 3.0    -02 1.73   +00                                 1125600400077 
 5.633  +00 3.0    -02 1.67   +00                                 1125600400078 
 5.643  +00 3.0    -02 1.63   +00                                 1125600400079 
 5.674  +00 3.0    -02 1.60   +00                                 1125600400080 
 5.714  +00 3.0    -02 1.64   +00                                 1125600400081 
 5.794  +00 3.0    -02 1.65   +00                                 1125600400082 
 5.885  +00 3.0    -02 1.61   +00                                 1125600400083 
 5.975  +00 3.0    -02 1.54   +00                                 1125600400084 
 6.066  +00 3.0    -02 1.53   +00                                 1125600400085 
 6.096  +00 3.0    -02 1.58   +00                                 1125600400086 
 6.146  +00 3.0    -02 1.67   +00                                 1125600400087 
 6.197  +00 3.0    -02 1.71   +00                                 1125600400088 
 6.287  +00 3.0    -02 1.60   +00                                 1125600400089 
 6.347  +00 3.0    -02 1.53   +00                                 1125600400090 
 6.418  +00 3.0    -02 1.50   +00                                 1125600400091 
 6.468  +00 3.0    -02 1.46   +00                                 1125600400092 
 6.528  +00 3.0    -02 1.46   +00                                 1125600400093 
 6.619  +00 3.0    -02 1.50   +00                                 1125600400094 
 6.699  +00 3.0    -02 1.52   +00                                 1125600400095 
 6.740  +00 3.0    -02 1.54   +00                                 1125600400096 
 6.800  +00 3.0    -02 1.50   +00                                 1125600400097 
 6.880  +00 3.0    -02 1.48   +00                                 1125600400098 
 6.961  +00 3.0    -02 1.50   +00                                 1125600400099 
 7.029  +00 3.0    -02 1.49   +00                                 1125600400100 
 7.110  +00 3.0    -02 1.48   +00                                 1125600400101 
 7.150  +00 3.0    -02 1.42   +00                                 1125600400102 
 7.180  +00 3.0    -02 1.49   +00                                 1125600400103 
 7.190  +00 3.0    -02 1.53   +00                                 1125600400104 
 7.251  +00 3.0    -02 1.43   +00                                 1125600400105 
 7.301  +00 3.0    -02 1.37   +00                                 1125600400106 
 7.332  +00 3.0    -02 1.38   +00                                 1125600400107 
 7.362  +00 3.0    -02 1.46   +00                                 1125600400108 
 7.453  +00 3.0    -02 1.45   +00                                 1125600400109 
 7.533  +00 3.0    -02 1.48   +00                                 1125600400110 
 7.604  +00 3.0    -02 1.44   +00                                 1125600400111 
 7.695  +00 3.0    -02 1.48   +00                                 1125600400112 
 7.775  +00 3.0    -02 1.50   +00                                 1125600400113 
 7.805  +00 3.0    -02 1.62   +00                                 1125600400114 
 7.856  +00 3.0    -02 1.66   +00                                 1125600400115 
 7.866  +00 3.0    -02 1.61   +00                                 1125600400116 
 7.896  +00 3.0    -02 1.54   +00                                 1125600400117 
 7.957  +00 3.0    -02 1.56   +00                                 1125600400118 
 8.017  +00 3.0    -02 1.51   +00                                 1125600400119 
 8.047  +00 3.0    -02 1.42   +00                                 1125600400120 
 8.108  +00 3.0    -02 1.38   +00                                 1125600400121 
 8.189  +00 3.0    -02 1.38   +00                                 1125600400122 
 8.279  +00 3.0    -02 1.38   +00                                 1125600400123 
 8.360  +00 3.0    -02 1.38   +00                                 1125600400124 
 8.441  +00 3.0    -02 1.35   +00                                 1125600400125 
 8.622  +00 3.0    -02 1.35   +00                                 1125600400126 
 8.713  +00 3.0    -02 1.38   +00                                 1125600400127 
 8.794  +00 3.0    -02 1.36   +00                                 1125600400128 
 8.884  +00 3.0    -02 1.36   +00                                 1125600400129 
 8.985  +00 3.0    -02 1.34   +00                                 1125600400130 
 9.066  +00 3.0    -02 1.30   +00                                 1125600400131 
 9.157  +00 3.0    -02 1.30   +00                                 1125600400132 
 9.247  +00 3.0    -02 1.31   +00                                 1125600400133 
 9.328  +00 3.0    -02 1.30   +00                                 1125600400134 
 9.429  +00 3.0    -02 1.31   +00                                 1125600400135 
 9.499  +00 3.0    -02 1.33   +00                                 1125600400136 
 9.560  +00 4.5    -02 1.31   +00                                 1125600400137 
 9.640  +00 4.5    -02 1.36   +00                                 1125600400138 
 9.691  +00 4.5    -02 1.42   +00                                 1125600400139 
 9.751  +00 4.5    -02 1.49   +00                                 1125600400140 
 9.792  +00 4.5    -02 1.41   +00                                 1125600400141 
 9.872  +00 4.5    -02 1.31   +00                                 1125600400142 
 9.973  +00 4.5    -02 1.31   +00                                 1125600400143 
