ENTRY            10402   20030207                             00001040200000001 
SUBENT        10402001   20030207                             00001040200100001 
BIB                  6         11                                 1040200100002 
INSTITUTE  (1USAORL)                                              1040200100003 
REFERENCE  (R,ORNL-TM-4379,197311)                                1040200100004 
           (J,NSE,62,515,197703) Review.                          1040200100005 
AUTHOR     (J.K.Dickens,T.A.Love,G.L.Morgan)                      1040200100006 
TITLE      Gamma-ray production from neutron interactions with    1040200100007 
            nickel for incident neutron energies between 1.0 and  1040200100008 
            20-MeV - Tabulated differential cross sections        1040200100009 
STATUS     (APRVD) Approved by J.K.Dickens, 1979/12/17.           1040200100010 
           Data received on magnetic tape, Dickens, December 1974.1040200100011 
HISTORY    (19790817C)                                            1040200100012 
           (20030207A) Updated to new date formats, lower case.   1040200100013 
ENDBIB              11          0                                 1040200100014 
NOCOMMON             0          0                                 1040200100015 
ENDSUBENT           14          0                                 1040200199999 
SUBENT        10402002   20030207                             00001040200200001 
BIB                  8         13                                 1040200200002 
REACTION   (28-NI-0(N,X)0-G-0,,DA/DE,,AV)                         1040200200003 
FACILITY   (LINAC,1USAORL) ORELA.                                 1040200200004 
SAMPLE     Ni metal, 25 by 25 by 0.64-cm, 0.60-atoms/barn         1040200200005 
METHOD     Sample is placed perpendicular to the beam axis.       1040200200006 
DETECTOR   (NAICR) Five inch sodium iodide spectrometer           1040200200007 
MONITOR    No information                                         1040200200008 
ERR-ANALYS (DATA-ERR) Errors quoted represent half the area of    1040200200009 
            confidence interval given by unfolding computer code  1040200200010 
            FERD. Errors are overestimates.                       1040200200011 
           Errors quoted do not include the absolute error of     1040200200012 
            approx 10% estimated for neutron flux measurements,   1040200200013 
            beam area, and absolute efficiency of detector.       1040200200014 
HISTORY    (19860313A) REACTION corrected, angle added.           1040200200015 
ENDBIB              13          0                                 1040200200016 
COMMON               1          3                                 1040200200017 
ANG                                                               1040200200018 
ADEG                                                              1040200200019 
 125.                                                             1040200200020 
ENDCOMMON            3          0                                 1040200200021 
DATA                 5       2500                                 1040200200022 
EN-MIN     EN-MAX     E          DATA       DATA-ERR              1040200200023 
 1.00       1.49       1.4000E+00 3.6845E-03 5.2946E+00           1040200200050 
 1.00       1.49       1.4400E+00 1.5809E-03 1.1303E+01           1040200200051 
 1.00       1.49       1.4800E+00 8.6105E-04 1.7754E+01           1040200200052 
 1.00       1.49       1.5200E+00 5.0505E-04 2.8939E+01           1040200200053 
 1.00       1.49       1.5600E+00 3.3606E-04 4.2586E+01           1040200200054 
 1.00       1.49       1.6000E+00 3.2633E-04 4.3012E+01           1040200200055 
 1.00       1.49       1.6400E+00 3.6358E-04 3.7443E+01           1040200200056 
 1.00       1.49       1.6800E+00 3.6235E-04 3.9616E+01           1040200200057 
 1.00       1.49       1.7200E+00 3.0504E-04 4.6534E+01           1040200200058 
 1.00       1.49       1.7600E+00 2.8349E-04 4.8353E+01           1040200200059 
 1.00       1.49       1.8000E+00 3.0233E-04 4.4349E+01           1040200200060 
 1.00       1.49       1.8500E+00 3.0707E-04 4.1389E+01           1040200200061 
 1.00       1.49       1.9100E+00 2.9262E-04 4.6153E+01           1040200200062 
 1.00       1.49       1.9700E+00 2.2865E-04 5.3911E+01           1040200200063 
 1.00       1.49       2.0300E+00 1.4857E-04 7.4643E+01           1040200200064 
 1.00       1.49       2.0900E+00 1.0720E-04 1.0621E+02           1040200200065 
 1.00       1.49       2.1500E+00 2.7062E-04 4.2017E+01           1040200200066 
 1.00       1.49       2.2100E+00 3.4207E-04 3.2838E+01           1040200200067 
 1.00       1.49       2.2700E+00 2.2663E-04 4.6672E+01           1040200200068 
 1.00       1.49       2.3300E+00 2.5474E-04 3.9599E+01           1040200200069 
 1.00       1.49       2.3900E+00 2.5465E-04 3.6247E+01           1040200200070 
 1.00       1.49       2.4500E+00 1.1292E-04 8.7894E+01           1040200200071 
 1.00       1.49       2.5100E+00 1.4100E-04 6.6169E+01           1040200200072 
 1.00       1.49       2.5700E+00 2.6912E-04 3.4862E+01           1040200200073 
 1.00       1.49       2.6300E+00 2.2784E-04 4.1081E+01           1040200200074 
 1.00       1.49       2.6900E+00 1.7608E-04 5.3990E+01           1040200200075 
 1.00       1.49       2.7500E+00 2.6697E-04 3.3871E+01           1040200200076 
 1.00       1.49       2.8100E+00 3.5990E-04 2.3619E+01           1040200200077 
 1.00       1.49       2.8700E+00 3.7372E-04 2.3244E+01           1040200200078 
 1.00       1.49       2.9300E+00 3.3662E-04 2.5758E+01           1040200200079 
 1.00       1.49       2.9900E+00 2.9716E-04 2.9354E+01           1040200200080 
 1.00       1.49       3.0500E+00 2.5118E-04 3.4162E+01           1040200200081 
 1.00       1.49       3.1100E+00 2.2907E-04 3.6907E+01           1040200200082 
 1.00       1.49       3.1800E+00 2.6063E-04 3.1354E+01           1040200200083 
 1.00       1.49       3.2600E+00 2.6566E-04 2.9822E+01           1040200200084 
 1.00       1.49       3.3400E+00 1.4658E-04 5.3257E+01           1040200200085 
 1.00       1.49       3.4200E+00 9.8074E-05 8.2066E+01           1040200200086 
 1.00       1.49       3.5000E+00 1.7149E-04 4.3348E+01           1040200200087 
 1.00       1.49       3.5800E+00 2.2134E-04 3.4935E+01           1040200200088 
 1.00       1.49       3.6600E+00 1.9242E-04 3.8703E+01           1040200200089 
 1.00       1.49       3.7400E+00 1.7084E-04 4.3626E+01           1040200200090 
 1.00       1.49       3.8200E+00 1.9708E-04 3.7527E+01           1040200200091 
 1.00       1.49       3.9000E+00 2.1526E-04 3.4547E+01           1040200200092 
 1.00       1.49       3.9800E+00 1.7754E-04 4.1447E+01           1040200200093 
 1.00       1.49       4.0600E+00 1.0324E-04 7.4354E+01           1040200200094 
 1.00       1.49       4.1400E+00 8.2989E-05 8.7730E+01           1040200200095 
 1.00       1.49       4.2200E+00 1.3170E-04 5.7548E+01           1040200200096 
 1.00       1.49       4.3000E+00 1.8062E-04 4.1291E+01           1040200200097 
 1.00       1.49       4.3800E+00 1.6906E-04 4.3346E+01           1040200200098 
 1.00       1.49       4.4600E+00 1.2844E-04 5.8444E+01           1040200200099 
 1.00       1.49       4.5400E+00 1.2763E-04 6.1364E+01           1040200200100 
 1.00       1.49       4.6300E+00 1.5379E-04 4.8392E+01           1040200200101 
 1.00       1.49       4.7300E+00 1.2285E-04 5.9454E+01           1040200200102 
 1.00       1.49       4.8300E+00 5.2360E-05 1.3834E+02           1040200200103 
 1.00       1.49       4.9300E+00 5.4382E-05 1.2747E+02           1040200200104 
 1.00       1.49       5.0300E+00 1.2288E-04 5.6898E+01           1040200200105 
 1.00       1.49       5.1300E+00 1.2998E-04 5.3246E+01           1040200200106 
 1.00       1.49       5.2300E+00 9.9099E-05 6.8496E+01           1040200200107 
 1.00       1.49       5.3300E+00 8.2953E-05 7.9520E+01           1040200200108 
 1.00       1.49       5.4300E+00 9.4698E-05 7.0370E+01           1040200200109 
 1.00       1.49       5.5300E+00 1.2301E-04 5.4137E+01           1040200200110 
 1.00       1.49       5.6300E+00 1.4705E-04 4.5538E+01           1040200200111 
 1.00       1.49       5.7300E+00 1.6079E-04 3.8932E+01           1040200200112 
 1.00       1.49       5.8300E+00 1.5560E-04 4.1898E+01           1040200200113 
 1.00       1.49       5.9300E+00 1.2478E-04 5.2204E+01           1040200200114 
 1.00       1.49       6.0300E+00 9.9505E-05 6.5018E+01           1040200200115 
 1.00       1.49       6.1300E+00 1.1125E-04 5.4454E+01           1040200200116 
 1.00       1.49       6.2300E+00 1.3268E-04 4.4397E+01           1040200200117 
 1.00       1.49       6.3300E+00 1.3314E-04 4.5253E+01           1040200200118 
 1.00       1.49       6.4400E+00 1.2318E-04 4.8445E+01           1040200200119 
 1.00       1.49       6.5600E+00 1.1783E-04 4.7584E+01           1040200200120 
 1.00       1.49       6.6800E+00 9.6637E-05 5.5814E+01           1040200200121 
 1.00       1.49       6.8000E+00 9.6784E-05 5.4433E+01           1040200200122 
 1.00       1.49       6.9200E+00 1.5415E-04 3.2904E+01           1040200200123 
 1.00       1.49       7.0400E+00 2.0070E-04 2.4684E+01           1040200200124 
 1.00       1.49       7.1600E+00 1.7147E-04 2.7883E+01           1040200200125 
 1.00       1.49       7.2800E+00 1.2468E-04 3.7697E+01           1040200200126 
 1.00       1.49       7.4000E+00 1.1564E-04 3.9364E+01           1040200200127 
 1.00       1.49       7.5200E+00 1.1748E-04 3.8406E+01           1040200200128 
 1.00       1.49       7.6400E+00 1.1965E-04 3.8159E+01           1040200200129 
 1.00       1.49       7.7600E+00 1.3221E-04 3.4596E+01           1040200200130 
 1.00       1.49       7.8900E+00 1.3300E-04 3.3125E+01           1040200200131 
 1.00       1.49       8.0300E+00 1.0971E-04 3.9616E+01           1040200200132 
 1.00       1.49       8.1700E+00 8.6413E-05 5.1143E+01           1040200200133 
 1.00       1.49       8.3100E+00 7.1646E-05 5.8874E+01           1040200200134 
 1.00       1.49       8.4500E+00 8.7275E-05 4.5316E+01           1040200200135 
 1.00       1.49       8.5900E+00 1.3824E-04 2.8867E+01           1040200200136 
 1.00       1.49       8.7300E+00 1.9273E-04 1.9785E+01           1040200200137 
 1.00       1.49       8.8700E+00 2.1719E-04 1.5905E+01           1040200200138 
 1.00       1.49       9.0100E+00 1.8910E-04 1.7860E+01           1040200200139 
 1.00       1.49       9.1500E+00 1.1494E-04 2.8178E+01           1040200200140 
 1.00       1.49       9.3000E+00 3.9951E-05 7.0052E+01           1040200200141 
 1.00       1.49       9.4600E+00 4.3230E-06 5.8923E+02           1040200200142 
 1.00       1.49       9.6200E+00 6.4789E-05 3.7446E+01           1040200200143 
 1.00       1.49       9.7800E+00 1.9569E-04 7.7892E+00           1040200200144 
 1.00       1.49       9.9400E+00 2.3302E-04 4.7903E+00           1040200200145 
 1.00       1.49       1.0100E+01 1.4935E-04 6.3295E+00           1040200200146 
 1.00       1.49       1.0260E+01 5.8793E-05 7.3335E+00           1040200200147 
 1.00       1.49       1.0420E+01 1.5159E-05 8.8541E+00           1040200200148 
 1.00       1.49       1.0580E+01 2.5028E-06 2.0935E+01           1040200200149 
 1.49       2.00       6.9000E-01-1.9621E-02 1.0914E+01           1040200200150 
 1.49       2.00       7.1000E-01-1.6533E-03 1.3124E+02           1040200200151 
 1.49       2.00       7.3000E-01 6.4298E-03 3.1549E+01           1040200200152 
 1.49       2.00       7.5000E-01 4.8879E-03 4.3009E+01           1040200200153 
 1.49       2.00       7.7000E-01 4.2213E-03 4.7192E+01           1040200200154 
 1.49       2.00       7.9000E-01 6.1938E-03 3.0125E+01           1040200200155 
 1.49       2.00       8.1000E-01 7.3601E-03 2.5382E+01           1040200200156 
 1.49       2.00       8.3000E-01 7.5580E-03 2.5353E+01           1040200200157 
 1.49       2.00       8.5000E-01 7.8619E-03 2.6673E+01           1040200200158 
 1.49       2.00       8.7000E-01 8.5644E-03 2.5169E+01           1040200200159 
 1.49       2.00       8.9000E-01 8.9132E-03 2.5295E+01           1040200200160 
 1.49       2.00       9.1000E-01 8.9425E-03 2.6074E+01           1040200200161 
 1.49       2.00       9.3000E-01 8.9261E-03 2.4118E+01           1040200200162 
 1.49       2.00       9.5000E-01 8.0157E-03 2.9522E+01           1040200200163 
 1.49       2.00       9.7000E-01 5.7354E-03 4.0240E+01           1040200200164 
 1.49       2.00       1.0000E+00 3.6847E-03 6.5600E+01           1040200200165 
 1.49       2.00       1.0400E+00 4.0169E-03 5.8604E+01           1040200200166 
 1.49       2.00       1.0800E+00 3.9163E-03 5.4510E+01           1040200200167 
 1.49       2.00       1.1200E+00 1.4625E-02 1.3939E+01           1040200200168 
 1.49       2.00       1.1600E+00 2.1896E-02 8.7827E+00           1040200200169 
 1.49       2.00       1.2000E+00 1.8684E-02 9.4860E+00           1040200200170 
 1.49       2.00       1.2400E+00 3.3674E-02 5.4351E+00           1040200200171 
 1.49       2.00       1.2800E+00 8.1140E-02 2.6164E+00           1040200200172 
 1.49       2.00       1.3200E+00 1.0831E-01 2.0405E+00           1040200200173 
 1.49       2.00       1.3600E+00 1.1769E-01 1.9715E+00           1040200200174 
 1.49       2.00       1.4000E+00 1.6548E-01 1.3031E+00           1040200200175 
 1.49       2.00       1.4400E+00 1.8359E-01 1.0060E+00           1040200200176 
 1.49       2.00       1.4800E+00 1.2090E-01 8.4843E-01           1040200200177 
 1.49       2.00       1.5200E+00 4.7165E-02 1.0517E+00           1040200200178 
 1.49       2.00       1.5600E+00 1.1464E-02 3.0567E+00           1040200200179 
 1.49       2.00       1.6000E+00 2.0068E-03 1.0007E+01           1040200200180 
 1.49       2.00       1.6400E+00 6.3075E-04 2.4753E+01           1040200200181 
 1.49       2.00       1.6800E+00 5.3981E-04 2.8946E+01           1040200200182 
 1.49       2.00       1.7200E+00 4.9448E-04 3.1364E+01           1040200200183 
 1.49       2.00       1.7600E+00 4.7603E-04 3.2949E+01           1040200200184 
 1.49       2.00       1.8000E+00 4.0296E-04 3.3527E+01           1040200200185 
 1.49       2.00       1.8500E+00 2.5526E-04 5.3898E+01           1040200200186 
 1.49       2.00       1.9100E+00 2.7239E-04 4.9767E+01           1040200200187 
 1.49       2.00       1.9700E+00 2.5540E-04 4.9322E+01           1040200200188 
 1.49       2.00       2.0300E+00 1.4507E-04 7.7834E+01           1040200200189 
 1.49       2.00       2.0900E+00 1.9378E-04 6.1837E+01           1040200200190 
 1.49       2.00       2.1500E+00 1.9928E-04 5.9867E+01           1040200200191 
 1.49       2.00       2.2100E+00 1.9434E-04 5.9340E+01           1040200200192 
 1.49       2.00       2.2700E+00 2.9896E-04 3.6914E+01           1040200200193 
 1.49       2.00       2.3300E+00 2.5084E-04 3.9107E+01           1040200200194 
 1.49       2.00       2.3900E+00 1.9217E-04 5.5309E+01           1040200200195 
 1.49       2.00       2.4500E+00 2.2722E-04 4.3539E+01           1040200200196 
 1.49       2.00       2.5100E+00 2.6614E-04 3.7361E+01           1040200200197 
 1.49       2.00       2.5700E+00 3.3961E-04 2.8286E+01           1040200200198 
 1.49       2.00       2.6300E+00 3.7604E-04 2.5020E+01           1040200200199 
 1.49       2.00       2.6900E+00 3.3488E-04 2.8445E+01           1040200200200 
 1.49       2.00       2.7500E+00 2.8042E-04 3.3754E+01           1040200200201 
 1.49       2.00       2.8100E+00 2.2806E-04 4.1247E+01           1040200200202 
 1.49       2.00       2.8700E+00 2.3198E-04 4.0808E+01           1040200200203 
 1.49       2.00       2.9300E+00 2.5187E-04 3.6544E+01           1040200200204 
 1.49       2.00       2.9900E+00 2.0767E-04 4.4694E+01           1040200200205 
 1.49       2.00       3.0500E+00 1.3102E-04 6.8067E+01           1040200200206 
 1.49       2.00       3.1100E+00 9.3500E-05 9.3750E+01           1040200200207 
 1.49       2.00       3.1800E+00 7.1727E-05 1.1844E+02           1040200200208 
 1.49       2.00       3.2600E+00 8.6127E-05 1.0335E+02           1040200200209 
 1.49       2.00       3.3400E+00 1.5143E-04 5.4090E+01           1040200200210 
 1.49       2.00       3.4200E+00 1.6203E-04 5.2254E+01           1040200200211 
 1.49       2.00       3.5000E+00 1.0264E-04 8.1477E+01           1040200200212 
 1.49       2.00       3.5800E+00 8.6951E-05 9.3472E+01           1040200200213 
 1.49       2.00       3.6600E+00 1.6587E-04 5.0466E+01           1040200200214 
 1.49       2.00       3.7400E+00 2.1333E-04 3.8649E+01           1040200200215 
 1.49       2.00       3.8200E+00 1.8370E-04 4.4238E+01           1040200200216 
 1.49       2.00       3.9000E+00 1.7658E-04 4.4304E+01           1040200200217 
 1.49       2.00       3.9800E+00 1.6881E-04 4.5487E+01           1040200200218 
 1.49       2.00       4.0600E+00 9.8165E-05 8.0900E+01           1040200200219 
 1.49       2.00       4.1400E+00 1.7817E-05 4.3310E+02           1040200200220 
 1.49       2.00       4.2200E+00 1.4128E-05 5.8958E+02           1040200200221 
 1.49       2.00       4.3000E+00 9.7842E-05 8.2303E+01           1040200200222 
 1.49       2.00       4.3800E+00 1.5743E-04 5.0421E+01           1040200200223 
 1.49       2.00       4.4600E+00 1.0434E-04 7.5508E+01           1040200200224 
 1.49       2.00       4.5400E+00 3.5356E-05 2.2397E+02           1040200200225 
 1.49       2.00       4.6300E+00 6.0335E-05 1.2352E+02           1040200200226 
 1.49       2.00       4.7300E+00 1.1599E-04 6.5986E+01           1040200200227 
 1.49       2.00       4.8300E+00 8.2028E-05 9.2794E+01           1040200200228 
 1.49       2.00       4.9300E+00 2.3334E-05 3.1626E+02           1040200200229 
 1.49       2.00       5.0300E+00 5.9882E-06 1.1429E+03           1040200200230 
 1.49       2.00       5.1300E+00 4.6056E-05 1.4537E+02           1040200200231 
 1.49       2.00       5.2300E+00 9.9300E-05 7.3627E+01           1040200200232 
 1.49       2.00       5.3300E+00 1.1228E-04 6.3576E+01           1040200200233 
 1.49       2.00       5.4300E+00 1.1782E-04 5.8512E+01           1040200200234 
 1.49       2.00       5.5300E+00 1.3013E-04 5.3062E+01           1040200200235 
 1.49       2.00       5.6300E+00 8.1983E-05 8.2718E+01           1040200200236 
 1.49       2.00       5.7300E+00-1.4463E-05 4.7457E+02           1040200200237 
 1.49       2.00       5.8300E+00-5.6186E-05 1.2405E+02           1040200200238 
 1.49       2.00       5.9300E+00-6.5406E-06 1.0315E+03           1040200200239 
 1.49       2.00       6.0300E+00 8.0795E-05 8.4273E+01           1040200200240 
 1.49       2.00       6.1300E+00 1.4472E-04 4.5798E+01           1040200200241 
 1.49       2.00       6.2300E+00 1.7559E-04 3.7197E+01           1040200200242 
 1.49       2.00       6.3300E+00 1.7660E-04 3.7369E+01           1040200200243 
 1.49       2.00       6.4400E+00 1.3756E-04 4.7426E+01           1040200200244 
 1.49       2.00       6.5600E+00 4.9310E-05 1.2402E+02           1040200200245 
 1.49       2.00       6.6800E+00-1.7769E-05 3.3706E+02           1040200200246 
 1.49       2.00       6.8000E+00 8.1087E-06 7.1898E+02           1040200200247 
 1.49       2.00       6.9200E+00 8.9068E-05 6.1831E+01           1040200200248 
 1.49       2.00       7.0400E+00 1.3495E-04 3.8462E+01           1040200200249 
 1.49       2.00       7.1600E+00 1.1884E-04 4.2464E+01           1040200200250 
 1.49       2.00       7.2800E+00 8.2763E-05 5.8592E+01           1040200200251 
 1.49       2.00       7.4000E+00 8.0056E-05 5.7643E+01           1040200200252 
 1.49       2.00       7.5200E+00 1.1045E-04 4.0956E+01           1040200200253 
 1.49       2.00       7.6400E+00 1.2901E-04 3.6131E+01           1040200200254 
 1.49       2.00       7.7600E+00 1.1891E-04 3.8567E+01           1040200200255 
 1.49       2.00       7.8900E+00 1.0437E-04 4.1707E+01           1040200200256 
 1.49       2.00       8.0300E+00 8.6191E-05 4.9844E+01           1040200200257 
 1.49       2.00       8.1700E+00 4.6140E-05 9.5750E+01           1040200200258 
 1.49       2.00       8.3100E+00 1.2704E-05 3.3675E+02           1040200200259 
 1.49       2.00       8.4500E+00 2.2496E-05 1.8018E+02           1040200200260 
 1.49       2.00       8.5900E+00 7.2294E-05 5.6401E+01           1040200200261 
 1.49       2.00       8.7300E+00 1.2911E-04 3.0752E+01           1040200200262 
 1.49       2.00       8.8700E+00 1.5437E-04 2.3235E+01           1040200200263 
 1.49       2.00       9.0100E+00 1.3063E-04 2.6604E+01           1040200200264 
 1.49       2.00       9.1500E+00 6.3123E-05 5.3652E+01           1040200200265 
 1.49       2.00       9.3000E+00-1.9873E-05 1.5152E+02           1040200200266 
 1.49       2.00       9.4600E+00-4.8443E-05 5.6369E+01           1040200200267 
 1.49       2.00       9.6200E+00 3.6573E-05 6.8406E+01           1040200200268 
 1.49       2.00       9.7800E+00 1.5099E-04 1.0755E+01           1040200200269 
 1.49       2.00       9.9400E+00 1.7069E-04 7.3678E+00           1040200200270 
 1.49       2.00       1.0100E+01 1.0536E-04 9.2076E+00           1040200200271 
 1.49       2.00       1.0260E+01 4.1760E-05 1.1214E+01           1040200200272 
 1.49       2.00       1.0420E+01 1.1118E-05 1.4807E+01           1040200200273 
 1.49       2.00       1.0580E+01 1.8627E-06 4.3819E+01           1040200200274 
 2.00       2.51       6.9000E-01-2.5758E-02 1.1420E+01           1040200200275 
 2.00       2.51       7.1000E-01-7.2965E-04 4.3856E+02           1040200200276 
 2.00       2.51       7.3000E-01 1.0245E-02 3.0068E+01           1040200200277 
 2.00       2.51       7.5000E-01 1.1400E-02 2.6350E+01           1040200200278 
 2.00       2.51       7.7000E-01 1.5709E-02 1.8629E+01           1040200200279 
 2.00       2.51       7.9000E-01 2.3213E-02 1.2273E+01           1040200200280 
 2.00       2.51       8.1000E-01 2.9209E-02 9.8228E+00           1040200200281 
 2.00       2.51       8.3000E-01 3.1027E-02 9.4443E+00           1040200200282 
 2.00       2.51       8.5000E-01 2.7338E-02 1.1911E+01           1040200200283 
 2.00       2.51       8.7000E-01 2.1737E-02 1.5204E+01           1040200200284 
 2.00       2.51       8.9000E-01 1.8246E-02 1.9866E+01           1040200200285 
 2.00       2.51       9.1000E-01 1.7305E-02 2.0813E+01           1040200200286 
 2.00       2.51       9.3000E-01 1.6121E-02 1.9958E+01           1040200200287 
 2.00       2.51       9.5000E-01 1.2838E-02 2.7261E+01           1040200200288 
 2.00       2.51       9.7000E-01 9.0777E-03 3.7666E+01           1040200200289 
 2.00       2.51       1.0000E+00 7.7074E-03 4.5620E+01           1040200200290 
 2.00       2.51       1.0400E+00 6.4326E-03 5.3744E+01           1040200200291 
 2.00       2.51       1.0800E+00 7.0282E-03 4.5546E+01           1040200200292 
 2.00       2.51       1.1200E+00 2.1673E-02 1.4195E+01           1040200200293 
 2.00       2.51       1.1600E+00 2.7388E-02 1.0197E+01           1040200200294 
 2.00       2.51       1.2000E+00 2.2776E-02 1.1773E+01           1040200200295 
 2.00       2.51       1.2400E+00 4.8762E-02 5.6966E+00           1040200200296 
 2.00       2.51       1.2800E+00 1.1141E-01 2.8460E+00           1040200200297 
 2.00       2.51       1.3200E+00 1.4601E-01 2.2968E+00           1040200200298 
 2.00       2.51       1.3600E+00 1.7123E-01 2.0025E+00           1040200200299 
 2.00       2.51       1.4000E+00 2.4589E-01 1.3909E+00           1040200200300 
 2.00       2.51       1.4400E+00 2.6814E-01 1.1541E+00           1040200200301 
 2.00       2.51       1.4800E+00 1.7581E-01 9.7570E-01           1040200200302 
 2.00       2.51       1.5200E+00 7.0140E-02 1.1652E+00           1040200200303 
 2.00       2.51       1.5600E+00 1.8459E-02 3.7112E+00           1040200200304 
 2.00       2.51       1.6000E+00 3.7339E-03 1.0139E+01           1040200200305 
 2.00       2.51       1.6400E+00 1.2655E-03 2.1560E+01           1040200200306 
 2.00       2.51       1.6800E+00 1.2343E-03 2.2849E+01           1040200200307 
 2.00       2.51       1.7200E+00 1.4250E-03 1.8588E+01           1040200200308 
 2.00       2.51       1.7600E+00 1.5619E-03 1.6750E+01           1040200200309 
 2.00       2.51       1.8000E+00 1.3287E-03 1.8536E+01           1040200200310 
 2.00       2.51       1.8500E+00 8.5684E-04 2.7496E+01           1040200200311 
 2.00       2.51       1.9100E+00 8.4109E-04 2.6397E+01           1040200200312 
 2.00       2.51       1.9700E+00 6.5417E-04 3.2627E+01           1040200200313 
 2.00       2.51       2.0300E+00 8.2481E-04 2.4626E+01           1040200200314 
 2.00       2.51       2.0900E+00 1.9006E-03 1.0408E+01           1040200200315 
 2.00       2.51       2.1500E+00 2.1685E-03 9.5919E+00           1040200200316 
 2.00       2.51       2.2100E+00 1.3344E-03 1.4187E+01           1040200200317 
 2.00       2.51       2.2700E+00 7.8750E-04 2.0483E+01           1040200200318 
 2.00       2.51       2.3300E+00 7.0137E-04 1.8535E+01           1040200200319 
 2.00       2.51       2.3900E+00 5.5307E-04 2.3139E+01           1040200200320 
