EN-MIN     EN-MAX     DATA       MISC1      MISC2                 1438300200017 
EV         EV         NO-DIM     NO-DIM     NO-DIM                1438300200018 
  206.53802  207.01414    9.64942    8.92696   10.37188           1438300301326 
  207.01414  207.49135   12.48707   11.69196   13.28218           1438300301327 
  207.49135  207.96967   22.70640   21.51320   23.89959           1438300301328 
  207.96967  208.44909   38.95377   37.22674   40.68080           1438300301329 
  208.44909  208.92961   34.41524   32.82710   36.00338           1438300301330 
  208.92961  209.41125   14.03916   12.97678   15.10154           1438300301331 
  209.41125  209.89399    2.66385    2.21322    3.11448           1438300301332 
  209.89399  210.37784    2.17922    1.75453    2.60390           1438300301333 
  210.37784  210.86282    1.30621    0.90694    1.70549           1438300301334 
  210.86282  211.34890    2.07377    1.71539    2.43216           1438300301335 
  211.34890  211.83611    1.84026    1.47081    2.20971           1438300301336 
  211.83611  212.32445    2.80391    2.38798    3.21984           1438300301337 
  212.32445  212.81391    2.88763    2.45680    3.31846           1438300301338 
  212.81391  213.30449    3.01949    2.58786    3.45113           1438300301339 
  213.30449  213.79621    3.86620    3.42998    4.30241           1438300301340 
  213.79621  214.28906    3.98445    3.53840    4.43050           1438300301341 
  214.28906  214.78305    5.14595    4.63489    5.65701           1438300301342 
  214.78305  215.27817    5.57062    5.06031    6.08094           1438300301343 
  215.27817  215.77444    7.87202    7.24135    8.50268           1438300301344 
  215.77444  216.27185   10.15207    9.41192   10.89222           1438300301345 
  216.27185  216.77041   15.58616   14.68271   16.48961           1438300301346 
  216.77041  217.27012   25.03937   23.84227   26.23647           1438300301347 
  217.27012  217.77098   34.79400   33.38124   36.20677           1438300301348 
  217.77098  218.27299   30.75463   29.33931   32.16995           1438300301349 
  218.27299  218.77616   13.63833   12.78574   14.49091           1438300301350 
  218.77616  219.28049    9.92668    9.22773   10.62563           1438300301351 
  219.28049  219.78599   14.30370   13.48800   15.11940           1438300301352 
  219.78599  220.29265   19.52205   18.61832   20.42577           1438300301353 
  220.29265  220.80047   36.59506   35.27247   37.91765           1438300301354 
  220.80047  221.30947   45.68308   44.10410   47.26207           1438300301355 
  221.30947  221.81964   40.64851   39.07448   42.22255           1438300301356 
  221.81964  222.33099   16.71190   15.70067   17.72312           1438300301357 
  222.33099  222.84352    6.56268    5.89506    7.23031           1438300301358 
  222.84352  223.35722   10.15250    9.30936   10.99565           1438300301359 
  223.35722  223.87211   13.55682   12.65388   14.45976           1438300301360 
  223.87211  224.38819   17.77565   16.79517   18.75614           1438300301361 
  224.38819  224.90546   18.44397   17.37953   19.50841           1438300301362 
  224.90546  225.42392   11.01993   10.24379   11.79607           1438300301363 
  225.42392  225.94358    9.57838    8.90750   10.24926           1438300301364 
  225.94358  226.46443    9.97719    9.27934   10.67503           1438300301365 
  226.46443  226.98649    6.72743    6.16607    7.28879           1438300301366 
  226.98649  227.50974    4.85279    4.35311    5.35247           1438300301367 
  227.50974  228.03421    5.60530    5.09827    6.11234           1438300301368 
  228.03421  228.55988    8.05603    7.48318    8.62888           1438300301369 
  228.55988  229.08677   12.83927   12.12845   13.55008           1438300301370 
  229.08677  229.61487   13.46237   12.67876   14.24597           1438300301371 
  229.61487  230.14418    9.55024    8.87207   10.22841           1438300301372 
  230.14418  230.67472   11.66560   10.89962   12.43158           1438300301373 
  230.67472  231.20648   16.86763   15.93191   17.80336           1438300301374 
  231.20648  231.73947   23.59725   22.45544   24.73906           1438300301375 
  231.73947  232.27368   42.11854   40.46353   43.77355           1438300301376 
  232.27368  232.80913   54.13215   52.22477   56.03953           1438300301377 
  232.80913  233.34581   39.66181   38.06499   41.25863           1438300301378 
  233.34581  233.88372   16.85018   15.92636   17.77400           1438300301379 
  233.88372  234.42288   15.12844   14.30574   15.95113           1438300301380 
  234.42288  234.96328   23.89251   22.84672   24.93829           1438300301381 
  234.96328  235.50493   33.36507   32.13141   34.59873           1438300301382 
  235.50493  236.04782   34.62303   33.32221   35.92385           1438300301383 
  236.04782  236.59197   15.95977   15.01930   16.90024           1438300301384 
  236.59197  237.13737    4.69372    4.15534    5.23209           1438300301385 
  237.13737  237.68403    4.38363    3.89417    4.87309           1438300301386 
  237.68403  238.23195    4.32550    3.83427    4.81673           1438300301387 
  238.23195  238.78113    6.23548    5.69070    6.78026           1438300301388 
  238.78113  239.33158    9.76891    9.08859   10.44922           1438300301389 
  239.33158  239.88329   17.34103   16.45322   18.22884           1438300301390 
  239.88329  240.43628   24.89196   23.75896   26.02497           1438300301391 
  240.43628  240.99054   18.63669   17.67891   19.59447           1438300301392 
  240.99054  241.54608    7.13467    6.50930    7.76003           1438300301393 
  241.54608  242.10291    4.83670    4.32737    5.34604           1438300301394 
  242.10291  242.66101    5.43454    4.89138    5.97770           1438300301395 
  242.66101  243.22040    8.55717    7.95880    9.15554           1438300301396 
  243.22040  243.78108   11.15957   10.52274   11.79639           1438300301397 
  243.78108  244.34306   14.96406   14.24043   15.68770           1438300301398 
  244.34306  244.90632   14.42794   13.60424   15.25164           1438300301399 
  244.90632  245.47089    9.04186    8.25059    9.83313           1438300301400 
  245.47089  246.03676    8.09275    7.34286    8.84265           1438300301401 
  246.03676  246.60393    6.94220    6.22652    7.65789           1438300301402 
  246.60393  247.17242    9.25223    8.51152    9.99293           1438300301403 
  247.17242  247.74221   10.94972   10.15917   11.74026           1438300301404 
  247.74221  248.31331   15.51462   14.59766   16.43159           1438300301405 
  248.31331  248.88573   21.69126   20.65115   22.73137           1438300301406 
  248.88573  249.45947   35.29679   33.81860   36.77498           1438300301407 
  249.45947  250.03454   53.70036   51.79433   55.60639           1438300301408 
  250.03454  250.61093   59.77802   57.73961   61.81642           1438300301409 
  250.61093  251.18864   39.53232   38.01524   41.04939           1438300301410 
  251.18864  251.76769   37.19045   35.79928   38.58162           1438300301411 
  251.76769  252.34808   57.40360   55.74031   59.06689           1438300301412 
  252.34808  252.92980   67.18539   65.33573   69.03504           1438300301413 
  252.92980  253.51286   41.56264   40.00171   43.12357           1438300301414 
  253.51286  254.09727    9.74215    9.00677   10.47754           1438300301415 
  254.09727  254.68303    5.65126    5.09732    6.20520           1438300301416 
  254.68303  255.27013    7.49208    6.91219    8.07198           1438300301417 
  255.27013  255.85859   11.43095   10.75529   12.10661           1438300301418 
  255.85859  256.44840   15.41678   14.63472   16.19885           1438300301419 
  256.44840  257.03958   17.91482   17.06189   18.76774           1438300301420 
  257.03958  257.63212   18.81744   17.99082   19.64406           1438300301421 
  257.63212  258.22602   15.56275   14.74250   16.38299           1438300301422 
  258.22602  258.82129    5.08369    4.55342    5.61396           1438300301423 
  258.82129  259.41794    2.22257    1.78981    2.65533           1438300301424 
  259.41794  260.01596    1.49622    1.08336    1.90908           1438300301425 
  260.01596  260.61536    3.02214    2.57062    3.47366           1438300301426 
  260.61536  261.21614    2.42690    2.00150    2.85229           1438300301427 
  261.21614  261.81830    2.25289    1.79246    2.71332           1438300301428 
  261.81830  262.42185    3.94899    3.46832    4.42966           1438300301429 
  262.42185  263.02680    5.61464    5.07680    6.15248           1438300301430 
  263.02680  263.63314    7.79909    7.22061    8.37756           1438300301431 
  263.63314  264.24088   10.48242    9.84425   11.12060           1438300301432 
  264.24088  264.85001    9.01258    8.41066    9.61450           1438300301433 
  264.85001  265.46056    4.78106    4.27431    5.28782           1438300301434 
  265.46056  266.07251    4.12469    3.64296    4.60643           1438300301435 
  266.07251  266.68587    4.65483    4.18799    5.12168           1438300301436 
  266.68587  267.30064    2.94647    2.51140    3.38154           1438300301437 
  267.30064  267.91683    4.05746    3.57854    4.53638           1438300301438 
  267.91683  268.53445    4.34456    3.85552    4.83360           1438300301439 
  268.53445  269.15348    6.73033    6.18925    7.27142           1438300301440 
  269.15348  269.77394    8.42636    7.83211    9.02061           1438300301441 
  269.77394  270.39584   13.09172   12.39747   13.78597           1438300301442 
  270.39584  271.01916   18.45487   17.62708   19.28267           1438300301443 
  271.01916  271.64393   16.88756   16.06371   17.71142           1438300301444 
  271.64393  272.27013   14.72977   13.95756   15.50198           1438300301445 
  272.27013  272.89778   18.34430   17.50604   19.18255           1438300301446 
  272.89778  273.52687   28.79342   27.80442   29.78242           1438300301447 
  273.52687  274.15742   48.70680   47.41299   50.00060           1438300301448 
  274.15742  274.78942   44.22398   42.94247   45.50550           1438300301449 
  274.78942  275.42287   23.28686   22.36167   24.21204           1438300301450 
  275.42287  276.05779   16.15632   15.40052   16.91212           1438300301451 
  276.05779  276.69417   28.26128   27.31657   29.20600           1438300301452 
  276.69417  277.33201   32.03894   31.01120   33.06669           1438300301453 
  277.33201  277.97133   25.63557   24.64347   26.62767           1438300301454 
  277.97133  278.61212   10.61447    9.93935   11.28958           1438300301455 
  278.61212  279.25438    6.46167    5.91793    7.00541           1438300301456 
  279.25438  279.89813   10.71029   10.02803   11.39255           1438300301457 
  279.89813  280.54336   15.42834   14.67401   16.18267           1438300301458 
  280.54336  281.19008   21.51702   20.63397   22.40006           1438300301459 
  281.19008  281.83829   21.58480   20.64588   22.52373           1438300301460 
  281.83829  282.48800   17.22892   16.31788   18.13997           1438300301461 
  282.48800  283.13920   21.45300   20.42520   22.48080           1438300301462 
  283.13920  283.79190   35.01830   33.65579   36.38081           1438300301463 
  283.79190  284.44611   54.14107   52.37233   55.90981           1438300301464 
  284.44611  285.10183   49.67271   47.94052   51.40489           1438300301465 
  285.10183  285.75905   15.84494   14.97903   16.71086           1438300301466 
  285.75905  286.41780    3.59678    3.12600    4.06757           1438300301467 
  286.41780  287.07806    1.41994    1.01602    1.82386           1438300301468 
  287.07806  287.73984    1.09268    0.66209    1.52327           1438300301469 
  287.73984  288.40315    2.05239    1.63715    2.46763           1438300301470 
  288.40315  289.06799    2.55775    2.10381    3.01169           1438300301471 
  289.06799  289.73436    2.44683    2.00935    2.88430           1438300301472 
  289.73436  290.40227    2.43038    1.97879    2.88196           1438300301473 
  290.40227  291.07171    2.59114    2.14648    3.03580           1438300301474 
  291.07171  291.74270    3.34921    2.88333    3.81508           1438300301475 
  291.74270  292.41524    3.71815    3.25464    4.18166           1438300301476 
  292.41524  293.08933    6.07345    5.50883    6.63807           1438300301477 
  293.08933  293.76497    7.39992    6.84823    7.95161           1438300301478 
  293.76497  294.44216    7.58918    6.99002    8.18833           1438300301479 
  294.44216  295.12092    6.01718    5.42637    6.60800           1438300301480 
  295.12092  295.80125    4.88487    4.34170    5.42805           1438300301481 
  295.80125  296.48314    6.05830    5.45663    6.65997           1438300301482 
  296.48314  297.16660    6.66979    6.09707    7.24252           1438300301483 
  297.16660  297.85164   10.27493    9.59803   10.95182           1438300301484 
  297.85164  298.53826   15.17033   14.30787   16.03279           1438300301485 
  298.53826  299.22646   16.08883   15.20429   16.97337           1438300301486 
  299.22646  299.91625   18.50610   17.62608   19.38612           1438300301487 
  299.91625  300.60763   24.16224   23.14801   25.17647           1438300301488 
  300.60763  301.30060   16.91160   16.03735   17.78585           1438300301489 
  301.30060  301.99517   11.19323   10.50338   11.88308           1438300301490 
  301.99517  302.69134   15.52366   14.76289   16.28442           1438300301491 
  302.69134  303.38912   22.50542   21.59666   23.41419           1438300301492 
  303.38912  304.08850   24.21491   23.24034   25.18948           1438300301493 
  304.08850  304.78950   13.28361   12.46247   14.10475           1438300301494 
  304.78950  305.49211    4.29416    3.69778    4.89054           1438300301495 
  305.49211  306.19634    3.73503    3.13863    4.33142           1438300301496 
  306.19634  306.90220    3.79044    3.25439    4.32649           1438300301497 
  306.90220  307.60968    5.31472    4.74751    5.88192           1438300301498 
  307.60968  308.31880    6.64452    6.05567    7.23337           1438300301499 
  308.31880  309.02954   10.14381    9.47167   10.81596           1438300301500 
  309.02954  309.74193   14.77576   13.99111   15.56041           1438300301501 
  309.74193  310.45596   24.39667   23.37793   25.41541           1438300301502 
  310.45596  311.17163   30.45629   29.21888   31.69370           1438300301503 
  311.17163  311.88896   17.83663   16.80989   18.86337           1438300301504 
  311.88896  312.60794    8.49715    7.77671    9.21759           1438300301505 
  312.60794  313.32857    8.22890    7.56130    8.89650           1438300301506 
  313.32857  314.05087   11.78182   10.94399   12.61965           1438300301507 
  314.05087  314.77483   20.26577   19.17168   21.35985           1438300301508 
  314.77483  315.50046   27.81810   26.53156   29.10463           1438300301509 
  315.50046  316.22777   25.50069   24.19505   26.80632           1438300301510 
  316.22777  316.95675   10.36261    9.57808   11.14715           1438300301511 
  316.95675  317.68741    9.33490    8.61463   10.05516           1438300301512 
  317.68741  318.41975   10.85286   10.15020   11.55551           1438300301513 
  318.41975  319.15379   11.68465   10.86889   12.50041           1438300301514 
  319.15379  319.88951    8.79237    8.00035    9.58439           1438300301515 
  319.88951  320.62693    4.68300    4.05661    5.30940           1438300301516 
  320.62693  321.36605    4.62131    3.96321    5.27941           1438300301517 
  321.36605  322.10688    6.32049    5.67902    6.96197           1438300301518 
  322.10688  322.84941    9.27298    8.50971   10.03624           1438300301519 
  322.84941  323.59366   11.85420   11.06102   12.64738           1438300301520 
  323.59366  324.33962   24.83149   23.59592   26.06706           1438300301521 
  324.33962  325.08730   33.61722   32.24904   34.98541           1438300301522 
  325.08730  325.83670   34.67917   33.27651   36.08184           1438300301523 
  325.83670  326.58783   25.76804   24.49232   27.04377           1438300301524 
  326.58783  327.34070   16.66214   15.69575   17.62852           1438300301525 
  327.34070  328.09529   13.66187   12.65876   14.66497           1438300301526 
  328.09529  328.85163    4.69697    3.99667    5.39727           1438300301527 
  328.85163  329.60971    3.19206    2.60779    3.77633           1438300301528 
  329.60971  330.36954    2.52175    1.95613    3.08738           1438300301529 
  330.36954  331.13112    3.35541    2.76648    3.94434           1438300301530 
  331.13112  331.89446    4.75072    4.05835    5.44309           1438300301531 
  331.89446  332.65955    5.59273    4.80857    6.37690           1438300301532 
  332.65955  333.42641    5.74448    4.84159    6.64737           1438300301533 
  333.42641  334.19504    9.16035    8.10050   10.22020           1438300301534 
  334.19504  334.96544   11.95327   10.86994   13.03660           1438300301535 
  334.96544  335.73761   17.79573   16.45568   19.13577           1438300301536 
  335.73761  336.51157   22.43257   20.84130   24.02383           1438300301537 
  336.51157  337.28731   22.55243   21.05606   24.04881           1438300301538 
  337.28731  338.06484   26.72646   25.12517   28.32775           1438300301539 
  338.06484  338.84416   28.46585   26.62840   30.30331           1438300301540 
  338.84416  339.62527   22.21328   20.62285   23.80372           1438300301541 
  339.62527  340.40819   19.67405   18.20549   21.14261           1438300301542 
  340.40819  341.19291   15.33913   14.12167   16.55659           1438300301543 
  341.19291  341.97944    9.68020    8.73639   10.62400           1438300301544 
  341.97944  342.76779    6.82947    5.96323    7.69571           1438300301545 
  342.76779  343.55795    7.56807    6.77773    8.35841           1438300301546 
  343.55795  344.34993   13.80680   12.75350   14.86009           1438300301547 
  344.34993  345.14374   20.77811   19.53236   22.02386           1438300301548 
  345.14374  345.93938   19.94138   18.69058   21.19218           1438300301549 
  345.93938  346.73685    8.95524    8.04167    9.86880           1438300301550 
  346.73685  347.53616    3.79811    3.12954    4.46668           1438300301551 
  347.53616  348.33732    4.40161    3.78323    5.01998           1438300301552 
  348.33732  349.14032    5.06484    4.38406    5.74562           1438300301553 
  349.14032  349.94517    6.79980    6.09645    7.50316           1438300301554 
  349.94517  350.75187   10.17410    9.37044   10.97776           1438300301555 
  350.75187  351.56044   17.50387   16.52583   18.48190           1438300301556 
  351.56044  352.37087   24.58472   23.45553   25.71391           1438300301557 
  352.37087  353.18317   22.77752   21.61966   23.93538           1438300301558 
  353.18317  353.99734   11.84132   10.93786   12.74479           1438300301559 
  353.99734  354.81339    7.78347    7.06507    8.50188           1438300301560 
  354.81339  355.63132    5.70758    5.10698    6.30819           1438300301561 
  355.63132  356.45113    3.15788    2.61309    3.70266           1438300301562 
  356.45113  357.27284    1.53325    1.03731    2.02920           1438300301563 
  357.27284  358.09644    1.04471    0.60658    1.48284           1438300301564 
  358.09644  358.92194    0.25767    0.00000    0.61851           1438300301565 
  358.92194  359.74934    1.13105    0.71426    1.54784           1438300301566 
  359.74934  360.57864    1.12889    0.72722    1.53056           1438300301567 
  360.57864  361.40986    1.86260    1.41552    2.30968           1438300301568 
  361.40986  362.24300    2.62376    2.18475    3.06277           1438300301569 
  362.24300  363.07806    2.04230    1.62993    2.45467           1438300301570 
  363.07806  363.91504    1.71251    1.27021    2.15480           1438300301571 
  363.91504  364.75395    1.23567    0.78000    1.69134           1438300301572 
  364.75395  365.59479    1.05333    0.63875    1.46790           1438300301573 
  365.59479  366.43758    1.03190    0.62674    1.43705           1438300301574 
  366.43758  367.28230    1.50229    1.07370    1.93089           1438300301575 
  367.28230  368.12897    1.52925    1.08989    1.96862           1438300301576 
  368.12897  368.97760    0.68394    0.28097    1.08692           1438300301577 
  368.97760  369.82818    2.85838    2.40250    3.31425           1438300301578 
  369.82818  370.68072    2.31959    1.85568    2.78350           1438300301579 
  370.68072  371.53523    4.39275    3.89676    4.88873           1438300301580 
  371.53523  372.39171    5.65765    5.13926    6.17605           1438300301581 
  372.39171  373.25016    4.78985    4.27424    5.30545           1438300301582 
  373.25016  374.11059    3.12496    2.67851    3.57141           1438300301583 
  374.11059  374.97300    3.30268    2.81036    3.79501           1438300301584 
  374.97300  375.83740    4.28418    3.79703    4.77133           1438300301585 
  375.83740  376.70380    6.77226    6.17293    7.37158           1438300301586 
  376.70380  377.57219    7.06874    6.42601    7.71148           1438300301587 
  377.57219  378.44259    6.62357    5.98725    7.25989           1438300301588 
  378.44259  379.31499    4.51876    4.02401    5.01350           1438300301589 
  379.31499  380.18940    5.10762    4.58275    5.63248           1438300301590 
  380.18940  381.06582    3.81152    3.29014    4.33289           1438300301591 
  381.06582  381.94427    2.20221    1.77791    2.62651           1438300301592 
  381.94427  382.82474    3.64935    3.15947    4.13923           1438300301593 
  382.82474  383.70725    2.17947    1.75458    2.60435           1438300301594 
  383.70725  384.59178    3.39312    2.96823    3.81800           1438300301595 
  384.59178  385.47836    3.46864    3.01753    3.91976           1438300301596 
  385.47836  386.36698    6.78983    6.24303    7.33664           1438300301597 
  386.36698  387.25765    6.93432    6.38085    7.48779           1438300301598 
  387.25765  388.15037    3.42706    2.97957    3.87455           1438300301599 
  388.15037  389.04515    1.08657    0.66838    1.50476           1438300301600 
  389.04515  389.94199    2.48126    2.03361    2.92890           1438300301601 
  389.94199  390.84090    2.97139    2.51452    3.42825           1438300301602 
  390.84090  391.74188    3.78445    3.27272    4.29618           1438300301603 
  391.74188  392.64494    3.72038    3.23118    4.20959           1438300301604 
  392.64494  393.55008    4.63773    4.10788    5.16757           1438300301605 
  393.55008  394.45730    3.89924    3.40249    4.39600           1438300301606 
  394.45730  395.36662    5.52396    4.95763    6.09029           1438300301607 
  395.36662  396.27803    7.34531    6.76107    7.92955           1438300301608 
  396.27803  397.19155   10.25339    9.53116   10.97562           1438300301609 
  397.19155  398.10717    6.75251    6.17615    7.32887           1438300301610 
  398.10717  399.02490    4.10331    3.61419    4.59243           1438300301611 
  399.02490  399.94475    5.07319    4.56152    5.58485           1438300301612 
  399.94475  400.86672    4.43219    3.92967    4.93472           1438300301613 
  400.86672  401.79081    3.94680    3.46819    4.42542           1438300301614 
  401.79081  402.71703    5.28706    4.80149    5.77264           1438300301615 
  402.71703  403.64539    7.24514    6.69448    7.79580           1438300301616 
  403.64539  404.57589   11.28304   10.63118   11.93490           1438300301617 
  404.57589  405.50854   11.69538   11.00613   12.38463           1438300301618 
  405.50854  406.44333   13.35899   12.65516   14.06282           1438300301619 
  406.44333  407.38028   12.83324   12.11924   13.54723           1438300301620 
  407.38028  408.31939    8.82424    8.16793    9.48054           1438300301621 
  408.31939  409.26066    3.59660    3.12808    4.06512           1438300301622 
  409.26066  410.20410    3.21236    2.73526    3.68945           1438300301623 
  410.20410  411.14972    2.94179    2.46648    3.41709           1438300301624 
  411.14972  412.09752    4.06651    3.57777    4.55524           1438300301625 
  412.09752  413.04750    4.62621    4.12424    5.12817           1438300301626 
  413.04750  413.99968    5.74470    5.20798    6.28141           1438300301627 
  413.99968  414.95404    6.90325    6.35333    7.45318           1438300301628 
  414.95404  415.91061    8.48179    7.81164    9.15194           1438300301629 
  415.91061  416.86938    6.30600    5.66104    6.95095           1438300301630 
  416.86938  417.83037    6.37307    5.78487    6.96128           1438300301631 
  417.83037  418.79357    5.43462    4.91357    5.95568           1438300301632 
  418.79357  419.75898    5.31082    4.77897    5.84268           1438300301633 
  419.75898  420.72663    4.74305    4.24441    5.24169           1438300301634 
  420.72663  421.69650    4.78234    4.31207    5.25261           1438300301635 
  421.69650  422.66861    5.71200    5.17367    6.25033           1438300301636 
  422.66861  423.64297    5.51606    4.94549    6.08662           1438300301637 
  423.64297  424.61956    2.01057    1.58665    2.43450           1438300301638 
  424.61956  425.59841    1.52199    1.13662    1.90735           1438300301639 
  426.57952  427.56289    1.27148    0.87141    1.67154           1438300301640 
  427.56289  428.54852    1.01345    0.58839    1.43852           1438300301641 
  428.54852  429.53643    0.48930    0.13884    0.83975           1438300301642 
  429.53643  430.52661    1.68217    1.28574    2.07859           1438300301643 
  430.52661  431.51908    0.87299    0.49526    1.25073           1438300301644 
  431.51908  432.51383    1.88738    1.48847    2.28628           1438300301645 
  432.51383  433.51088    1.10675    0.73847    1.47502           1438300301646 
  433.51088  434.51022    1.59129    1.19493    1.98765           1438300301647 
  434.51022  435.51187    2.38781    1.98509    2.79053           1438300301648 
  435.51187  436.51583    2.69480    2.25808    3.13152           1438300301649 
  436.51583  437.52211    3.46809    2.94941    3.98677           1438300301650 
  437.52211  438.53070    4.13872    3.55723    4.72020           1438300301651 
  438.53070  439.54162    5.21783    4.63755    5.79811           1438300301652 
  439.54162  440.55486    8.87234    8.09583    9.64885           1438300301653 
  440.55486  441.57045    9.06127    8.28604    9.83650           1438300301654 
  441.57045  442.58837    5.05784    4.50591    5.60977           1438300301655 
  442.58837  443.60864    3.88632    3.40737    4.36528           1438300301656 
  443.60864  444.63127    2.17431    1.79578    2.55283           1438300301657 
  444.63127  445.65625    2.34439    1.91533    2.77344           1438300301658 
  445.65625  446.68359    2.31530    1.88472    2.74588           1438300301659 
  446.68359  447.71330    3.30025    2.75340    3.84711           1438300301660 
  447.71330  448.74539    3.22545    2.69079    3.76011           1438300301661 
  448.74539  449.77986    3.87374    3.33393    4.41355           1438300301662 
  449.77986  450.81671    3.78276    3.24978    4.31573           1438300301663 
  450.81671  451.85594    7.40823    6.74098    8.07548           1438300301664 
  451.85594  452.89758   11.09676   10.32956   11.86396           1438300301665 
  452.89758  453.94162   17.16647   16.17731   18.15564           1438300301666 
  453.94162  454.98806   15.24087   14.37960   16.10214           1438300301667 
  454.98806  456.03692    9.52373    8.87874   10.16873           1438300301668 
  456.03692  457.08819    3.30968    2.85752    3.76184           1438300301669 
  457.08819  458.14189    4.95775    4.47582    5.43968           1438300301670 
  458.14189  459.19801    5.91788    5.38539    6.45036           1438300301671 
  459.19801  460.25657    5.51843    4.99824    6.03863           1438300301672 
  460.25657  461.31758    6.36234    5.80903    6.91565           1438300301673 
  461.31758  462.38102    5.39908    4.82924    5.96891           1438300301674 
  462.38102  463.44692    3.02357    2.55192    3.49522           1438300301675 
  463.44692  464.51528    2.40697    1.96974    2.84420           1438300301676 
  464.51528  465.58609    1.73841    1.29261    2.18420           1438300301677 
  465.58609  466.65938    0.98191    0.61387    1.34996           1438300301678 
  466.65938  467.73514    1.51745    1.09420    1.94070           1438300301679 
  467.73514  468.81338    1.50427    1.07976    1.92878           1438300301680 
  468.81338  469.89411    0.79300    0.38720    1.19880           1438300301681 
  469.89411  470.97733    1.33031    0.92140    1.73922           1438300301682 
  470.97733  472.06304    1.50768    1.09867    1.91668           1438300301683 
  472.06304  473.15126    1.90383    1.51492    2.29274           1438300301684 
  473.15126  474.24199    3.06034    2.62272    3.49795           1438300301685 
  474.24199  475.33523    5.21833    4.69021    5.74645           1438300301686 
  475.33523  476.43099    5.04370    4.53689    5.55051           1438300301687 
  476.43099  477.52927    3.86631    3.41259    4.32003           1438300301688 
  477.52927  478.63009    1.70953    1.31472    2.10434           1438300301689 
  478.63009  479.73345    0.60946    0.23525    0.98366           1438300301690 
  479.73345  480.83935    0.65810    0.29164    1.02455           1438300301691 
  480.83935  481.94780    0.47782    0.14190    0.81373           1438300301692 
  481.94780  483.05880    1.11453    0.75250    1.47657           1438300301693 
  483.05880  484.17237    2.50573    2.04292    2.96854           1438300301694 
  484.17237  485.28850    2.81413    2.36535    3.26292           1438300301695 
  485.28850  486.40721    2.57489    2.13691    3.01287           1438300301696 
  486.40721  487.52849    3.17450    2.72969    3.61930           1438300301697 
  487.52849  488.65236    3.04140    2.58794    3.49485           1438300301698 
  488.65236  489.77882    2.80228    2.38005    3.22450           1438300301699 
  489.77882  490.90788    1.38921    0.99608    1.78233           1438300301700 
  490.90788  492.03954    1.52682    1.14279    1.91085           1438300301701 
  492.03954  493.17380    2.86093    2.43442    3.28744           1438300301702 
  493.17380  494.31069    2.46461    2.04673    2.88249           1438300301703 
  494.31069  495.45019    3.38659    2.93097    3.84221           1438300301704 
  495.45019  496.59232    4.15273    3.67447    4.63099           1438300301705 
  496.59232  497.73709    4.25457    3.77581    4.73334           1438300301706 
  497.73709  498.88449    4.75742    4.22590    5.28895           1438300301707 
  498.88449  500.03454    4.21008    3.67399    4.74617           1438300301708 
  500.03454  501.18723    3.76844    3.24807    4.28881           1438300301709 
  501.18723  502.34259    4.44999    3.97194    4.92805           1438300301710 
  502.34259  503.50061    6.45425    5.88161    7.02689           1438300301711 
  503.50061  504.66130    8.35430    7.73746    8.97114           1438300301712 
  504.66130  505.82466    9.40926    8.77854   10.03998           1438300301713 
  505.82466  506.99071    9.44324    8.83112   10.05537           1438300301714 
  506.99071  508.15944    8.58961    7.97392    9.20530           1438300301715 
  508.15944  509.33087    7.53377    6.96154    8.10600           1438300301716 
  509.33087  510.50500    9.42495    8.81355   10.03635           1438300301717 
  510.50500  511.68184   14.28019   13.57892   14.98146           1438300301718 
  511.68184  512.86138   18.84339   18.05331   19.63348           1438300301719 
  512.86138  514.04365   18.74787   17.94457   19.55117           1438300301720 
  514.04365  515.22865   12.04951   11.35812   12.74091           1438300301721 
  515.22865  516.41637    6.90936    6.35250    7.46621           1438300301722 
  516.41637  517.60683    7.47868    6.88401    8.07334           1438300301723 
  517.60683  518.80004    7.39499    6.81522    7.97476           1438300301724 
  518.80004  519.99600    9.17749    8.55903    9.79594           1438300301725 
  519.99600  521.19471   10.41543    9.77114   11.05973           1438300301726 
  521.19471  522.39619   12.41705   11.73514   13.09896           1438300301727 
  522.39619  523.60044   15.18819   14.44072   15.93567           1438300301728 
  523.60044  524.80746   15.26166   14.51559   16.00773           1438300301729 
  524.80746  526.01727   16.01459   15.24706   16.78213           1438300301730 
  526.01727  527.22986   17.27743   16.50093   18.05392           1438300301731 
  527.22986  528.44525   19.46128   18.62249   20.30007           1438300301732 
  528.44525  529.66344   13.05879   12.36634   13.75125           1438300301733 
  529.66344  530.88444    9.98172    9.36811   10.59532           1438300301734 
  530.88444  532.10826   11.19359   10.56032   11.82687           1438300301735 
  532.10826  533.33490   14.94927   14.25022   15.64832           1438300301736 
  533.33490  534.56436   19.05800   18.21219   19.90380           1438300301737 
  534.56436  535.79666   13.45686   12.70358   14.21014           1438300301738 
  535.79666  537.03180    7.10537    6.50921    7.70152           1438300301739 
  537.03180  538.26978    3.43615    2.97938    3.89291           1438300301740 
  538.26978  539.51062    5.85554    5.28204    6.42903           1438300301741 
  539.51062  540.75432    8.65920    7.98579    9.33262           1438300301742 
  540.75432  542.00089   12.63770   11.80705   13.46835           1438300301743 
  542.00089  543.25033   13.59884   12.79960   14.39808           1438300301744 
  543.25033  544.50265   13.09871   12.30621   13.89122           1438300301745 
  544.50265  545.75786   12.87764   12.11708   13.63819           1438300301746 
  545.75786  547.01596   12.75633   11.98047   13.53219           1438300301747 
