ENTRY            10978   20030529                             00001097800000001 
SUBENT        10978001   20030529                             00001097800100001 
BIB                 12         28                                 1097800100002 
INSTITUTE  (1USAORL)                                              1097800100003 
REFERENCE  (R,ORNL-TM-5829,197706)                                1097800100004 
AUTHOR     (G.L.Morgan,F.G.Perey)                                 1097800100005 
TITLE      Cross sections for the Nb(n,xn) and Nb(n,x gamma)      1097800100006 
            reactions between 1 and 20 MeV                        1097800100007 
FACILITY   (LINAC,1USAORL) Oak Ridge Electron Linear Accelerator  1097800100008 
SAMPLE     2678-grams of niobium, greater than 99.85% pure,       1097800100009 
            shaped into annular ring, 25-cm outer diameter, 15-cm 1097800100010 
            inner diameter, 0.95-cm thick.                        1097800100011 
METHOD     (TOF) Time of flight measurement made to determine     1097800100012 
            neutron flux. Background measurement made with sample 1097800100013 
            out of beam. Pulse shape discrimination used to       1097800100014 
            seperate neutron and gamma events.                    1097800100015 
DETECTOR   (SCIN) NE-213 scintillation counter with shadow bar    1097800100016 
            placed on axis of sample ring.                        1097800100017 
           Plastic scintillator to monitor flux placed on edge of 1097800100018 
            beam, 30-meters from neutron source for normalization.1097800100019 
MONITOR    No information                                         1097800100020 
ERR-ANALYS (DATA-ERR) Errors quoted are mainly statistical and    1097800100021 
            include errors due to:                                1097800100022 
            .statistics of background subtraction (background     1097800100023 
             ranged from 10-50% of foreground),                   1097800100024 
            .absolute normalization about 105 (mainly due to      1097800100025 
             incident flux normalization).                        1097800100026 
STATUS     (APRVD) Approved by G.L.Morgan, 1982/1/4.              1097800100027 
HISTORY    (19810909C)                                            1097800100028 
           (20030529A) Reactions corrected. Converted to new date 1097800100029 
                       formats, lower case.                       1097800100030 
ENDBIB              28          0                                 1097800100031 
COMMON               1          3                                 1097800100032 
ANG                                                               1097800100033 
ADEG                                                              1097800100034 
 129.                                                             1097800100035 
ENDCOMMON            3          0                                 1097800100036 
ENDSUBENT           35          0                                 1097800199999 
SUBENT        10978002   20030529                             00001097800200001 
BIB                  3          4                                 1097800200002 
REACTION   (41-NB-93(N,X)0-NN-1,,DA/DE)                           1097800200003 
CORRECTION Corrected for multiple scattering and average          1097800200004 
            transmission of incident and scattered neutron fluxes.1097800200005 
ERR-ANALYS Multiple scattering correction uncertainty about 10%.  1097800200006 
ENDBIB               4          0                                 1097800200007 
NOCOMMON             0          0                                 1097800200008 
DATA                 5        586                                 1097800200009 
EN-MIN     EN-MAX     E          DATA       DATA-ERR              1097800200010 
 17.46      19.92       3.707      19.7      1.7                  1097800200566 
 17.46      19.92       3.906      16.9      1.6                  1097800200567 
 17.46      19.92       4.153      15.9      1.5                  1097800200568 
 17.46      19.92       4.454      14.9      1.3                  1097800200569 
 17.46      19.92       4.752      12.5      1.1                  1097800200570 
 17.46      19.92       5.042      10.9      1.1                  1097800200571 
 17.46      19.92       5.346      10.0      1.0                  1097800200572 
 17.46      19.92       5.645       8.6      1.1                  1097800200573 
 17.46      19.92       5.938       6.8      1.1                  1097800200574 
 17.46      19.92       6.254       5.6      1.0                  1097800200575 
 17.46      19.92       6.556       5.0      0.9                  1097800200576 
 17.46      19.92       6.839       4.4      0.9                  1097800200577 
 17.46      19.92       7.235       3.3      1.0                  1097800200578 
 17.46      19.92       7.736       2.5      0.9                  1097800200579 
 17.46      19.92       8.236       3.3      0.9                  1097800200580 
 17.46      19.92       8.758       3.3      0.9                  1097800200581 
 17.46      19.92       9.261       1.4      0.9                  1097800200582 
 17.46      19.92       9.741       0.0      0.9                  1097800200583 
 17.46      19.92      10.259       0.3      0.9                  1097800200584 
 17.46      19.92      10.777       1.0      0.9                  1097800200585 
 17.46      19.92      11.247       1.5      0.9                  1097800200586 
 17.46      19.92      11.751       1.9      1.0                  1097800200587 
 17.46      19.92      12.393       2.1      1.0                  1097800200588 
 17.46      19.92      13.201       2.4      1.0                  1097800200589 
 17.46      19.92      14.021       2.8      1.0                  1097800200590 
 17.46      19.92      14.792       2.1      1.0                  1097800200591 
 17.46      19.92      15.629       1.5      1.0                  1097800200592 
 17.46      19.92      16.539       2.2      0.8                  1097800200593 
 17.46      19.92      17.533       2.7      0.6                  1097800200594 
 17.46      19.92      18.521       1.9      0.5                  1097800200595 
 17.46      19.92      19.498       0.7      0.3                  1097800200596 
 17.46      19.92      20.556       0.1      0.2                  1097800200597 
ENDDATA            588          0                                 1097800200598 
ENDSUBENT          597          0                                 1097800299999 
SUBENT        10978003   20030529                             00001097800300001 
BIB                  2          3                                 1097800300002 
REACTION   (41-NB-93(N,X)0-G-0,,DA/DE)                            1097800300003 
CORRECTION Corrected for self-absorption in sample and attenuation1097800300004 
            of incident beam.                                     1097800300005 
ENDBIB               3          0                                 1097800300006 
NOCOMMON             0          0                                 1097800300007 
DATA                 5       1617                                 1097800300008 
EN-MIN     EN-MAX     E          DATA       DATA-ERR              1097800300009 
MEV        MEV        MEV        MB/SR/MEV  MB/SR/MEV             1097800300010 
  1.00       1.25      0.760      285.5      16.8                 1097800300011 
  1.00       1.25      0.800      249.9       5.4                 1097800300012 
  1.00       1.25      0.840      219.2       2.6                 1097800300013 
  1.00       1.25      0.880      211.6       2.0                 1097800300014 
  1.00       1.25      0.920      215.3       2.0                 1097800300015 
  1.00       1.25      0.960      205.8       1.8                 1097800300016 
  1.00       1.25      1.000      173.4       1.6                 1097800300017 
  1.00       1.25      1.040      128.2       1.3                 1097800300018 
  1.00       1.25      1.080       85.0       1.1                 1097800300019 
  1.00       1.25      1.125       48.8       0.8                 1097800300020 
  1.00       1.25      1.175       25.0       0.7                 1097800300021 
  1.00       1.25      1.225       13.1       0.6                 1097800300022 
  1.00       1.25      1.275        7.5       0.5                 1097800300023 
  1.00       1.25      1.325        4.7       0.5                 1097800300024 
  1.00       1.25      1.375        3.4       0.5                 1097800300025 
  1.00       1.25      1.425        3.1       0.5                 1097800300026 
  1.00       1.25      1.475        3.3       0.5                 1097800300027 
  1.00       1.25      1.525        3.6       0.5                 1097800300028 
  1.00       1.25      1.575        3.6       0.5                 1097800300029 
  1.00       1.25      1.640        3.2       0.4                 1097800300030 
  1.00       1.25      1.720        3.2       0.4                 1097800300031 
  1.00       1.25      1.800        3.4       0.4                 1097800300032 
  1.00       1.25      1.880        3.0       0.4                 1097800300033 
  1.00       1.25      1.960        2.2       0.4                 1097800300034 
  1.00       1.25      2.040        1.9       0.4                 1097800300035 
  1.00       1.25      2.120        2.1       0.4                 1097800300036 
  1.00       1.25      2.200        2.1       0.4                 1097800300037 
  1.00       1.25      2.280        2.1       0.4                 1097800300038 
  1.00       1.25      2.360        1.9       0.4                 1097800300039 
  1.00       1.25      2.450        1.6       0.4                 1097800300040 
  1.00       1.25      2.550        1.4       0.3                 1097800300041 
  1.00       1.25      2.650        1.6       0.3                 1097800300042 
  1.00       1.25      2.750        1.9       0.3                 1097800300043 
  1.00       1.25      2.850        1.9       0.3                 1097800300044 
  1.00       1.25      2.950        1.5       0.3                 1097800300045 
  1.00       1.25      3.050        1.0       0.3                 1097800300046 
  1.00       1.25      3.150        0.8       0.3                 1097800300047 
  1.00       1.25      3.250        0.9       0.3                 1097800300048 
  1.00       1.25      3.350        1.1       0.3                 1097800300049 
  1.00       1.25      3.450        1.4       0.3                 1097800300050 
  1.00       1.25      3.550        1.6       0.3                 1097800300051 
  1.00       1.25      3.665        1.7       0.3                 1097800300052 
  1.00       1.25      3.795        1.7       0.3                 1097800300053 
  1.00       1.25      3.925        1.2       0.3                 1097800300054 
  1.00       1.25      4.055        0.7       0.3                 1097800300055 
  1.00       1.25      4.185        0.3       0.3                 1097800300056 
  1.00       1.25      4.315        0.4       0.4                 1097800300057 
  1.00       1.25      4.445        0.7       0.4                 1097800300058 
  1.00       1.25      4.575        0.9       0.4                 1097800300059 
  1.00       1.25      4.705        0.9       0.4                 1097800300060 
  1.00       1.25      4.835        0.8       0.4                 1097800300061 
  1.00       1.25      4.985        0.8       0.4                 1097800300062 
  1.00       1.25      5.155        0.7       0.4                 1097800300063 
  1.00       1.25      5.325        0.6       0.4                 1097800300064 
  1.00       1.25      5.495        0.5       0.4                 1097800300065 
  1.00       1.25      5.665        0.3       0.4                 1097800300066 
  1.00       1.25      5.835        0.2       0.4                 1097800300067 
  1.00       1.25      6.005        0.3       0.3                 1097800300068 
  1.00       1.25      6.175        0.4       0.3                 1097800300069 
  1.00       1.25      6.345        0.5       0.3                 1097800300070 
  1.00       1.25      6.515        0.5       0.2                 1097800300071 
  1.00       1.25      6.700        0.5       0.2                 1097800300072 
  1.00       1.25      6.900        0.4       0.2                 1097800300073 
  1.00       1.25      7.100        0.2       0.1                 1097800300074 
  1.00       1.25      7.300        0.2       0.1                 1097800300075 
  1.00       1.25      7.500        0.1       0.1                 1097800300076 
  1.00       1.25      7.700        0.1       0.1                 1097800300077 
  1.00       1.25      7.900        0.1       0.1                 1097800300078 
  1.00       1.25      8.100        0.1       0.1                 1097800300079 
  1.00       1.25      8.300        0.1       0.1                 1097800300080 
  1.00       1.25      8.500        0.1       0.1                 1097800300081 
  1.00       1.25      8.725        0.0       0.1                 1097800300082 
  1.00       1.25      8.975        0.0       0.1                 1097800300083 
  1.00       1.25      9.225        0.0       0.1                 1097800300084 
  1.00       1.25      9.475        0.0       0.1                 1097800300085 
  1.00       1.25      9.725        0.0       0.1                 1097800300086 
  1.00       1.25      9.975        0.0       0.1                 1097800300087 
  1.25       1.50      0.760      328.6      20.6                 1097800300088 
  1.25       1.50      0.800      295.1       6.5                 1097800300089 
  1.25       1.50      0.840      272.8       2.9                 1097800300090 
  1.25       1.50      0.880      281.1       2.4                 1097800300091 
  1.25       1.50      0.920      299.0       2.3                 1097800300092 
  1.25       1.50      0.960      293.4       2.2                 1097800300093 
  1.25       1.50      1.000      253.2       1.9                 1097800300094 
  1.25       1.50      1.040      192.9       1.6                 1097800300095 
  1.25       1.50      1.080      132.9       1.3                 1097800300096 
  1.25       1.50      1.125       81.2       1.1                 1097800300097 
  1.25       1.50      1.175       46.6       0.8                 1097800300098 
  1.25       1.50      1.225       29.4       0.7                 1097800300099 
  1.25       1.50      1.275       20.6       0.6                 1097800300100 
  1.25       1.50      1.325       15.1       0.6                 1097800300101 
  1.25       1.50      1.375       11.1       0.5                 1097800300102 
  1.25       1.50      1.425        8.2       0.5                 1097800300103 
  1.25       1.50      1.475        6.2       0.5                 1097800300104 
  1.25       1.50      1.525        4.7       0.4                 1097800300105 
  1.25       1.50      1.575        3.4       0.4                 1097800300106 
  1.25       1.50      1.640        2.3       0.4                 1097800300107 
  1.25       1.50      1.720        1.8       0.4                 1097800300108 
  1.25       1.50      1.800        2.1       0.4                 1097800300109 
  1.25       1.50      1.880        2.6       0.4                 1097800300110 
  1.25       1.50      1.960        2.8       0.4                 1097800300111 
  1.25       1.50      2.040        2.5       0.4                 1097800300112 
  1.25       1.50      2.120        2.1       0.4                 1097800300113 
  1.25       1.50      2.200        1.8       0.3                 1097800300114 
  1.25       1.50      2.280        1.7       0.3                 1097800300115 
  1.25       1.50      2.360        1.6       0.3                 1097800300116 
  1.25       1.50      2.450        1.4       0.3                 1097800300117 
  1.25       1.50      2.550        1.1       0.3                 1097800300118 
  1.25       1.50      2.650        0.8       0.3                 1097800300119 
  1.25       1.50      2.750        0.6       0.3                 1097800300120 
  1.25       1.50      2.850        0.7       0.3                 1097800300121 
  1.25       1.50      2.950        0.9       0.3                 1097800300122 
  1.25       1.50      3.050        1.1       0.3                 1097800300123 
  1.25       1.50      3.150        1.2       0.3                 1097800300124 
  1.25       1.50      3.250        1.3       0.3                 1097800300125 
  1.25       1.50      3.350        1.5       0.3                 1097800300126 
  1.25       1.50      3.450        1.5       0.3                 1097800300127 
  1.25       1.50      3.550        1.3       0.3                 1097800300128 
  1.25       1.50      3.665        0.9       0.3                 1097800300129 
  1.25       1.50      3.795        0.6       0.3                 1097800300130 
  1.25       1.50      3.925        0.7       0.3                 1097800300131 
  1.25       1.50      4.055        0.8       0.3                 1097800300132 
  1.25       1.50      4.185        0.8       0.3                 1097800300133 
  1.25       1.50      4.315        0.7       0.3                 1097800300134 
  1.25       1.50      4.445        0.7       0.3                 1097800300135 
  1.25       1.50      4.575        0.6       0.3                 1097800300136 
  1.25       1.50      4.705        0.6       0.3                 1097800300137 
  1.25       1.50      4.835        0.5       0.3                 1097800300138 
  1.25       1.50      4.985        0.4       0.3                 1097800300139 
  1.25       1.50      5.155        0.3       0.3                 1097800300140 
  1.25       1.50      5.325        0.3       0.3                 1097800300141 
  1.25       1.50      5.495        0.4       0.3                 1097800300142 
  1.25       1.50      5.665        0.5       0.3                 1097800300143 
  1.25       1.50      5.835        0.5       0.3                 1097800300144 
  1.25       1.50      6.005        0.5       0.3                 1097800300145 
  1.25       1.50      6.175        0.5       0.2                 1097800300146 
  1.25       1.50      6.345        0.4       0.2                 1097800300147 
  1.25       1.50      6.515        0.3       0.2                 1097800300148 
  1.25       1.50      6.700        0.2       0.2                 1097800300149 
  1.25       1.50      6.900        0.1       0.1                 1097800300150 
  1.25       1.50      7.100        0.1       0.1                 1097800300151 
  1.25       1.50      7.300        0.1       0.1                 1097800300152 
  1.25       1.50      7.500        0.1       0.1                 1097800300153 
  1.25       1.50      7.700        0.1       0.1                 1097800300154 
  1.25       1.50      7.900        0.1       0.1                 1097800300155 
  1.25       1.50      8.100        0.1       0.1                 1097800300156 
  1.25       1.50      8.300        0.0       0.1                 1097800300157 
  1.25       1.50      8.500        0.0       0.1                 1097800300158 
  1.25       1.50      8.725        0.0       0.1                 1097800300159 
  1.25       1.50      8.975        0.0       0.1                 1097800300160 
  1.25       1.50      9.225        0.0       0.1                 1097800300161 
  1.25       1.50      9.475        0.0       0.1                 1097800300162 
  1.25       1.50      9.725        0.0       0.1                 1097800300163 
  1.25       1.50      9.975       -0.0       0.1                 1097800300164 
  1.50       1.75      0.760      361.4      22.0                 1097800300165 
  1.50       1.75      0.800      316.1       7.0                 1097800300166 
  1.50       1.75      0.840      286.8       3.2                 1097800300167 
  1.50       1.75      0.880      294.0       2.5                 1097800300168 
  1.50       1.75      0.920      313.0       2.5                 1097800300169 
  1.50       1.75      0.960      306.3       2.3                 1097800300170 
  1.50       1.75      1.000      262.7       2.1                 1097800300171 
  1.50       1.75      1.040      199.3       1.8                 1097800300172 
  1.50       1.75      1.080      138.0       1.6                 1097800300173 
  1.50       1.75      1.125       87.1       1.3                 1097800300174 
  1.50       1.75      1.175       56.1       1.1                 1097800300175 
  1.50       1.75      1.225       44.7       1.1                 1097800300176 
  1.50       1.75      1.275       41.1       1.0                 1097800300177 
  1.50       1.75      1.325       39.0       0.9                 1097800300178 
  1.50       1.75      1.375       35.9       0.8                 1097800300179 
  1.50       1.75      1.425       32.5       0.8                 1097800300180 
  1.50       1.75      1.475       28.5       0.7                 1097800300181 
  1.50       1.75      1.525       23.6       0.7                 1097800300182 
  1.50       1.75      1.575       18.0       0.6                 1097800300183 
  1.50       1.75      1.640       11.3       0.5                 1097800300184 
  1.50       1.75      1.720        5.8       0.4                 1097800300185 
  1.50       1.75      1.800        3.2       0.4                 1097800300186 
  1.50       1.75      1.880        2.4       0.3                 1097800300187 
  1.50       1.75      1.960        2.4       0.3                 1097800300188 
  1.50       1.75      2.040        2.4       0.3                 1097800300189 
  1.50       1.75      2.120        1.9       0.3                 1097800300190 
  1.50       1.75      2.200        1.3       0.3                 1097800300191 
  1.50       1.75      2.280        0.9       0.3                 1097800300192 
  1.50       1.75      2.360        1.0       0.3                 1097800300193 
  1.50       1.75      2.450        1.1       0.3                 1097800300194 
  1.50       1.75      2.550        1.0       0.3                 1097800300195 
  1.50       1.75      2.650        0.8       0.3                 1097800300196 
  1.50       1.75      2.750        0.9       0.3                 1097800300197 
  1.50       1.75      2.850        1.0       0.3                 1097800300198 
  1.50       1.75      2.950        1.0       0.3                 1097800300199 
  1.50       1.75      3.050        0.8       0.3                 1097800300200 
  1.50       1.75      3.150        0.7       0.3                 1097800300201 
  1.50       1.75      3.250        0.6       0.3                 1097800300202 
  1.50       1.75      3.350        0.8       0.3                 1097800300203 
  1.50       1.75      3.450        1.0       0.3                 1097800300204 
  1.50       1.75      3.550        1.0       0.3                 1097800300205 
  1.50       1.75      3.665        0.8       0.3                 1097800300206 
  1.50       1.75      3.795        0.5       0.3                 1097800300207 
  1.50       1.75      3.925        0.4       0.3                 1097800300208 
  1.50       1.75      4.055        0.5       0.3                 1097800300209 
  1.50       1.75      4.185        0.7       0.3                 1097800300210 
  1.50       1.75      4.315        0.7       0.3                 1097800300211 
  1.50       1.75      4.445        0.7       0.3                 1097800300212 
  1.50       1.75      4.575        0.7       0.3                 1097800300213 
  1.50       1.75      4.705        0.7       0.3                 1097800300214 
  1.50       1.75      4.835        0.6       0.3                 1097800300215 
  1.50       1.75      4.985        0.5       0.3                 1097800300216 
  1.50       1.75      5.155        0.3       0.3                 1097800300217 
  1.50       1.75      5.325        0.3       0.3                 1097800300218 
  1.50       1.75      5.495        0.3       0.3                 1097800300219 
  1.50       1.75      5.665        0.4       0.3                 1097800300220 
  1.50       1.75      5.835        0.5       0.2                 1097800300221 
  1.50       1.75      6.005        0.4       0.2                 1097800300222 
  1.50       1.75      6.175        0.3       0.2                 1097800300223 
  1.50       1.75      6.345        0.1       0.2                 1097800300224 
  1.50       1.75      6.515        0.0       0.1                 1097800300225 
  1.50       1.75      6.700        0.0       0.1                 1097800300226 
  1.50       1.75      6.900        0.1       0.1                 1097800300227 
  1.50       1.75      7.100        0.2       0.1                 1097800300228 
  1.50       1.75      7.300        0.2       0.1                 1097800300229 
  1.50       1.75      7.500        0.2       0.1                 1097800300230 
  1.50       1.75      7.700        0.2       0.1                 1097800300231 
  1.50       1.75      7.900        0.1       0.1                 1097800300232 
  1.50       1.75      8.100        0.1       0.1                 1097800300233 
  1.50       1.75      8.300        0.1       0.1                 1097800300234 
  1.50       1.75      8.500        0.0       0.1                 1097800300235 
  1.50       1.75      8.725        0.0       0.1                 1097800300236 
  1.50       1.75      8.975        0.0       0.1                 1097800300237 
  1.50       1.75      9.225        0.0       0.1                 1097800300238 
  1.50       1.75      9.475        0.0       0.1                 1097800300239 
  1.50       1.75      9.725        0.0       0.1                 1097800300240 
  1.50       1.75      9.975        0.0       0.1                 1097800300241 
  1.75       2.00      0.760      387.8      25.0                 1097800300242 
  1.75       2.00      0.800      352.3       7.9                 1097800300243 
  1.75       2.00      0.840      328.7       3.6                 1097800300244 
  1.75       2.00      0.880      340.2       2.9                 1097800300245 
  1.75       2.00      0.920      357.9       2.9                 1097800300246 
  1.75       2.00      0.960      342.3       2.6                 1097800300247 
  1.75       2.00      1.000      285.7       2.3                 1097800300248 
  1.75       2.00      1.040      210.4       2.0                 1097800300249 
  1.75       2.00      1.080      141.2       1.8                 1097800300250 
  1.75       2.00      1.125       86.8       1.5                 1097800300251 
  1.75       2.00      1.175       56.3       1.4                 1097800300252 
  1.75       2.00      1.225       46.4       1.3                 1097800300253 
  1.75       2.00      1.275       44.6       1.3                 1097800300254 
  1.75       2.00      1.325       44.7       1.2                 1097800300255 
  1.75       2.00      1.375       45.7       1.1                 1097800300256 
  1.75       2.00      1.425       46.9       1.1                 1097800300257 
  1.75       2.00      1.475       47.0       1.1                 1097800300258 
  1.75       2.00      1.525       44.7       1.0                 1097800300259 
  1.75       2.00      1.575       40.0       0.9                 1097800300260 
  1.75       2.00      1.640       31.8       0.8                 1097800300261 
  1.75       2.00      1.720       21.2       0.6                 1097800300262 
  1.75       2.00      1.800       12.5       0.5                 1097800300263 
  1.75       2.00      1.880        6.8       0.4                 1097800300264 
  1.75       2.00      1.960        3.7       0.4                 1097800300265 
  1.75       2.00      2.040        2.4       0.3                 1097800300266 
  1.75       2.00      2.120        1.6       0.3                 1097800300267 
  1.75       2.00      2.200        1.1       0.3                 1097800300268 
  1.75       2.00      2.280        1.0       0.3                 1097800300269 
  1.75       2.00      2.360        1.2       0.3                 1097800300270 
  1.75       2.00      2.450        1.5       0.3                 1097800300271 
  1.75       2.00      2.550        1.3       0.3                 1097800300272 
  1.75       2.00      2.650        0.8       0.3                 1097800300273 
  1.75       2.00      2.750        0.4       0.3                 1097800300274 
  1.75       2.00      2.850        0.5       0.3                 1097800300275 
  1.75       2.00      2.950        0.8       0.3                 1097800300276 
  1.75       2.00      3.050        1.1       0.3                 1097800300277 
  1.75       2.00      3.150        1.2       0.3                 1097800300278 
  1.75       2.00      3.250        1.0       0.3                 1097800300279 
  1.75       2.00      3.350        0.8       0.3                 1097800300280 
  1.75       2.00      3.450        0.6       0.2                 1097800300281 
  1.75       2.00      3.550        0.5       0.2                 1097800300282 
  1.75       2.00      3.665        0.6       0.2                 1097800300283 
  1.75       2.00      3.795        0.6       0.3                 1097800300284 
  1.75       2.00      3.925        0.6       0.3                 1097800300285 
  1.75       2.00      4.055        0.5       0.3                 1097800300286 
  1.75       2.00      4.185        0.5       0.3                 1097800300287 
  1.75       2.00      4.315        0.5       0.3                 1097800300288 
  1.75       2.00      4.445        0.6       0.3                 1097800300289 
  1.75       2.00      4.575        0.6       0.3                 1097800300290 
  1.75       2.00      4.705        0.5       0.3                 1097800300291 
  1.75       2.00      4.835        0.4       0.3                 1097800300292 
  1.75       2.00      4.985        0.3       0.3                 1097800300293 
  1.75       2.00      5.155        0.3       0.3                 1097800300294 
  1.75       2.00      5.325        0.3       0.3                 1097800300295 
  1.75       2.00      5.495        0.3       0.3                 1097800300296 
  1.75       2.00      5.665        0.3       0.2                 1097800300297 
  1.75       2.00      5.835        0.3       0.2                 1097800300298 
  1.75       2.00      6.005        0.3       0.2                 1097800300299 
  1.75       2.00      6.175        0.2       0.2                 1097800300300 
  1.75       2.00      6.345        0.2       0.2                 1097800300301 
  1.75       2.00      6.515        0.2       0.2                 1097800300302 
  1.75       2.00      6.700        0.2       0.1                 1097800300303 
  1.75       2.00      6.900        0.2       0.1                 1097800300304 
  1.75       2.00      7.100        0.2       0.1                 1097800300305 
  1.75       2.00      7.300        0.1       0.1                 1097800300306 
  1.75       2.00      7.500        0.1       0.1                 1097800300307 
  1.75       2.00      7.700        0.1       0.1                 1097800300308 
  1.75       2.00      7.900        0.0       0.1                 1097800300309 
  1.75       2.00      8.100        0.0       0.1                 1097800300310 
  1.75       2.00      8.300        0.0       0.1                 1097800300311 
  1.75       2.00      8.500        0.0       0.1                 1097800300312 
  1.75       2.00      8.725        0.0       0.1                 1097800300313 
  1.75       2.00      8.975        0.0       0.1                 1097800300314 
  1.75       2.00      9.225        0.0       0.1                 1097800300315 
  1.75       2.00      9.475        0.0       0.1                 1097800300316 
  1.75       2.00      9.725        0.0       0.1                 1097800300317 
  1.75       2.00      9.975       -0.0       0.1                 1097800300318 
  2.00       2.24      0.760      437.9      28.8                 1097800300319 
  2.00       2.24      0.800      399.6       9.2                 1097800300320 
  2.00       2.24      0.840      374.5       4.2                 1097800300321 
  2.00       2.24      0.880      383.7       3.5                 1097800300322 
  2.00       2.24      0.920      397.3       3.4                 1097800300323 
  2.00       2.24      0.960      376.3       3.2                 1097800300324 
  2.00       2.24      1.000      314.9       2.8                 1097800300325 
  2.00       2.24      1.040      236.6       2.5                 1097800300326 
  2.00       2.24      1.080      165.3       2.2                 1097800300327 
  2.00       2.24      1.125      107.0       1.9                 1097800300328 
  2.00       2.24      1.175       69.9       1.7                 1097800300329 
  2.00       2.24      1.225       53.8       1.6                 1097800300330 
  2.00       2.24      1.275       47.6       1.6                 1097800300331 
  2.00       2.24      1.325       44.9       1.5                 1097800300332 
  2.00       2.24      1.375       44.4       1.4                 1097800300333 
  2.00       2.24      1.425       46.2       1.4                 1097800300334 
  2.00       2.24      1.475       48.3       1.4                 1097800300335 
  2.00       2.24      1.525       48.1       1.3                 1097800300336 
  2.00       2.24      1.575       44.7       1.2                 1097800300337 
  2.00       2.24      1.640       37.8       1.1                 1097800300338 
  2.00       2.24      1.720       30.1       1.0                 1097800300339 
  2.00       2.24      1.800       25.4       0.9                 1097800300340 
  2.00       2.24      1.880       22.0       0.8                 1097800300341 
  2.00       2.24      1.960       17.2       0.7                 1097800300342 
  2.00       2.24      2.040       11.5       0.6                 1097800300343 
  2.00       2.24      2.120        6.7       0.5                 1097800300344 
  2.00       2.24      2.200        3.8       0.4                 1097800300345 
  2.00       2.24      2.280        2.3       0.4                 1097800300346 
  2.00       2.24      2.360        1.5       0.3                 1097800300347 
  2.00       2.24      2.450        1.0       0.3                 1097800300348 
  2.00       2.24      2.550        0.7       0.3                 1097800300349 
  2.00       2.24      2.650        0.8       0.3                 1097800300350 
  2.00       2.24      2.750        0.9       0.3                 1097800300351 
  2.00       2.24      2.850        0.8       0.3                 1097800300352 
  2.00       2.24      2.950        0.6       0.3                 1097800300353 
  2.00       2.24      3.050        0.5       0.3                 1097800300354 
  2.00       2.24      3.150        0.5       0.3                 1097800300355 
  2.00       2.24      3.250        0.5       0.3                 1097800300356 
  2.00       2.24      3.350        0.5       0.3                 1097800300357 
  2.00       2.24      3.450        0.7       0.3                 1097800300358 
  2.00       2.24      3.550        0.9       0.3                 1097800300359 
  2.00       2.24      3.665        1.0       0.3                 1097800300360 
  2.00       2.24      3.795        0.8       0.3                 1097800300361 
  2.00       2.24      3.925        0.4       0.3                 1097800300362 
  2.00       2.24      4.055        0.1       0.3                 1097800300363 
  2.00       2.24      4.185        0.1       0.3                 1097800300364 
  2.00       2.24      4.315        0.3       0.3                 1097800300365 
  2.00       2.24      4.445        0.6       0.3                 1097800300366 
  2.00       2.24      4.575        0.8       0.3                 1097800300367 
  2.00       2.24      4.705        0.6       0.3                 1097800300368 
  2.00       2.24      4.835        0.4       0.3                 1097800300369 
  2.00       2.24      4.985        0.2       0.3                 1097800300370 
  2.00       2.24      5.155        0.1       0.3                 1097800300371 
  2.00       2.24      5.325        0.3       0.3                 1097800300372 
  2.00       2.24      5.495        0.5       0.2                 1097800300373 
  2.00       2.24      5.665        0.5       0.2                 1097800300374 
  2.00       2.24      5.835        0.5       0.2                 1097800300375 
  2.00       2.24      6.005        0.4       0.2                 1097800300376 
  2.00       2.24      6.175        0.3       0.2                 1097800300377 
  2.00       2.24      6.345        0.2       0.2                 1097800300378 
  2.00       2.24      6.515        0.2       0.1                 1097800300379 
  2.00       2.24      6.700        0.2       0.1                 1097800300380 
  2.00       2.24      6.900        0.1       0.1                 1097800300381 
  2.00       2.24      7.100        0.1       0.1                 1097800300382 
  2.00       2.24      7.300        0.1       0.1                 1097800300383 
  2.00       2.24      7.500        0.0       0.1                 1097800300384 
  2.00       2.24      7.700        0.0       0.1                 1097800300385 
  2.00       2.24      7.900        0.0       0.1                 1097800300386 
  2.00       2.24      8.100        0.0       0.1                 1097800300387 
  2.00       2.24      8.300        0.0       0.1                 1097800300388 
  2.00       2.24      8.500        0.0       0.1                 1097800300389 
  2.00       2.24      8.725        0.0       0.1                 1097800300390 
  2.00       2.24      8.975        0.0       0.1                 1097800300391 
  2.00       2.24      9.225        0.0       0.1                 1097800300392 
  2.00       2.24      9.475        0.0       0.1                 1097800300393 
  2.00       2.24      9.725        0.0       0.1                 1097800300394 
  2.00       2.24      9.975       -0.0       0.1                 1097800300395 
  2.24       2.50      0.760      449.5      32.0                 1097800300396 
  2.24       2.50      0.800      414.0      10.3                 1097800300397 
  2.24       2.50      0.840      391.0       4.9                 1097800300398 
  2.24       2.50      0.880      403.4       4.1                 1097800300399 
  2.24       2.50      0.920      419.5       4.1                 1097800300400 
  2.24       2.50      0.960      399.8       3.8                 1097800300401 
  2.24       2.50      1.000      338.9       3.4                 1097800300402 
  2.24       2.50      1.040      261.1       3.1                 1097800300403 
  2.24       2.50      1.080      192.0       2.7                 1097800300404 
  2.24       2.50      1.125      137.8       2.4                 1097800300405 
  2.24       2.50      1.175      103.0       2.2                 1097800300406 
  2.24       2.50      1.225       82.6       2.1                 1097800300407 
