ENTRY            11252   19860331                             00001125200000001 
SUBENT        11252001   19860331                             00001125200100001 
BIB                  9         13                                 1125200100002 
INSTITUTE  (1USAORL)                                              1125200100003 
REFERENCE  (P,ORNL-2718,16,5906)                                  1125200100004 
           (C,68WASH,2,851,6803)                                  1125200100005 
AUTHOR     (J.L.FOWLER,H.O.COHN)                                  1125200100006 
TITLE      NEUTRON SCATTERING FROM BERYLLIUM.                     1125200100007 
FACILITY   (VDG)                                                  1125200100008 
DETECTOR   PROPANE RECOIL COUNTER.                                1125200100009 
INC-SOURCE (P-T)                                                  1125200100010 
STATUS     (SCSRS)                                                1125200100011 
HISTORY    (760929T) TRANSLATED FROM SCISRS                       1125200100012 
           (800820A) CONVERTED TO REACTION FORMALISM              1125200100013 
           (851213A) BIB CORRECTION.                              1125200100014 
           (860331U) BIB UPDATE.                                  1125200100015 
ENDBIB              13          0                                 1125200100016 
NOCOMMON             0          0                                 1125200100017 
ENDSUBENT           16          0                                 1125200199999 
SUBENT        11252002   19851213                             00001125200200001 
BIB                  3          4                                 1125200200002 
REACTION   (4-BE-9(N,TOT),,SIG)                                   1125200200003 
DETECTOR   PROPANE RECOIL COUNTER.                                1125200200004 
HISTORY    (851213A) 3 DATA VALUES CORRECTED, ENERGY RESOLUTION   1125200200005 
            ADDED, DETECTOR ADDED.                                1125200200006 
ENDBIB               4          0                                 1125200200007 
COMMON               1          3                                 1125200200008 
EN-RSL-FW                                                         1125200200009 
KEV                                                               1125200200010 
 25.                                                              1125200200011 
ENDCOMMON            3          0                                 1125200200012 
DATA                 3        185                                 1125200200013 
EN         DATA       DATA-ERR                                    1125200200014 
MEV        B          B                                           1125200200015 
 3.265  +00 2.62   +00 9.     -02                                 1125200200139 
 3.27   +00 2.66   +00 1.0    -01                                 1125200200140 
 3.27   +00 2.59   +00 5.     -02                                 1125200200141 
 3.29   +00 2.70   +00 8.     -02                                 1125200200142 
 3.295  +00 2.86   +00 8.     -02                                 1125200200143 
 3.295  +00 2.62   +00 5.     -02                                 1125200200144 
 3.32   +00 2.31   +00 9.     -02                                 1125200200145 
 3.32   +00 2.54   +00 8.     -02                                 1125200200146 
 3.32   +00 2.58   +00 5.     -02                                 1125200200147 
 3.345  +00 2.62   +00 9.     -02                                 1125200200148 
 3.345  +00 2.39   +00 7.     -02                                 1125200200149 
 3.345  +00 2.61   +00 5.     -02                                 1125200200150 
 3.375  +00 2.75   +00 9.     -02                                 1125200200151 
 3.375  +00 2.40   +00 5.     -02                                 1125200200152 
 3.375  +00 2.60   +00 8.     -02                                 1125200200153 
 3.40   +00 2.49   +00 7.     -02                                 1125200200154 
 3.40   +00 2.50   +00 9.     -02                                 1125200200155 
 3.405  +00 2.35   +00 5.     -02                                 1125200200156 
 3.43   +00 2.44   +00 8.     -02                                 1125200200157 
 3.43   +00 2.34   +00 5.     -02                                 1125200200158 
 3.455  +00 2.36   +00 5.     -02                                 1125200200159 
 3.46   +00 2.56   +00 8.     -02                                 1125200200160 
 3.485  +00 2.37   +00 4.     -02                                 1125200200161 
 3.485  +00 2.14   +00 8.     -02                                 1125200200162 
 3.51   +00 2.45   +00 5.     -02                                 1125200200163 
 3.515  +00 2.40   +00 9.     -02                                 1125200200164 
 3.54   +00 2.30   +00 5.     -02                                 1125200200165 
 3.545  +00 2.44   +00 9.     -02                                 1125200200166 
 3.565  +00 2.36   +00 5.     -02                                 1125200200167 
 3.574  +00 2.40   +00 8.5    -02                                 1125200200168 
 3.595  +00 2.20   +00 5.     -02                                 1125200200169 
 3.62   +00 2.25   +00 5.     -02                                 1125200200170 
 3.65   +00 2.21   +00 5.     -02                                 1125200200171 
 3.68   +00 2.16   +00 5.     -02                                 1125200200172 
 3.71   +00 2.18   +00 5.     -02                                 1125200200173 
 3.74   +00 2.15   +00 5.     -02                                 1125200200174 
 3.765  +00 2.08   +00 6.     -02                                 1125200200175 
 3.795  +00 2.02   +00 6.     -02                                 1125200200176 
 3.82   +00 2.12   +00 6.     -02                                 1125200200177 
 3.85   +00 2.08   +00 6.     -02                                 1125200200178 
 3.88   +00 2.07   +00 6.     -02                                 1125200200179 
 3.915  +00 1.98   +00 6.     -02                                 1125200200180 
 3.94   +00 2.06   +00 6.     -02                                 1125200200181 
 3.995  +00 1.99   +00 5.     -02                                 1125200200182 
 4.025  +00 2.0    +00 6.     -02                                 1125200200183 
 4.050  +00 1.98   +00 6.     -02                                 1125200200184 
 4.09   +00 1.98   +00 6.     -02                                 1125200200185 
 4.11   +00 1.96   +00 6.     -02                                 1125200200186 
 4.14   +00 1.85   +00 6.     -02                                 1125200200187 
 4.17   +00 1.80   +00 6.     -02                                 1125200200188 
 4.20   +00 1.85   +00 6.     -02                                 1125200200189 
 4.23   +00 1.97   +00 7.     -02                                 1125200200190 
 4.285  +00 1.97   +00 7.     -02                                 1125200200191 
 4.315  +00 1.98   +00 6.     -02                                 1125200200192 
 4.345  +00 1.98   +00 7.     -02                                 1125200200193 
 4.375  +00 2.0    +00 7.     -02                                 1125200200194 
 4.405  +00 2.09   +00 7.     -02                                 1125200200195 
 4.435  +00 2.10   +00 7.     -02                                 1125200200196 
 4.465  +00 2.0    +00 7.     -02                                 1125200200197 
 4.495  +00 2.01   +00 7.     -02                                 1125200200198 
 4.53   +00 1.99   +00 6.     -02                                 1125200200199 
 4.555  +00 2.0    +00 6.     -02                                 1125200200200 
ENDDATA            187          0                                 1125200200201 
ENDSUBENT          200          0                                 1125200299999 
SUBENT        11252003   19800820                             00001125200300001 
BIB                  3          3                                 1125200300002 
REACTION   (4-BE-9(N,EL)4-BE-9,,DA)                               1125200300003 
DETECTOR   (PROPC)    PROPORTIONAL COUNTER                        1125200300004 
MONITOR    (4-BE-9(N,EL)4-BE-9,,SIG)                              1125200300005 
ENDBIB               3          0                                 1125200300006 
COMMON               1          3                                 1125200300007 
EN-RSL                                                            1125200300008 
MEV                                                               1125200300009 
 5.0    -02                                                       1125200300010 
ENDCOMMON            3          0                                 1125200300011 
DATA                 4         90                                 1125200300012 
EN         COS-CM     DATA       DATA-ERR                         1125200300013 
MEV        NO-DIM     MB/SR      MB/SR                            1125200300014 
 7.30   -01 0.87000    3.10   +02 1.0    +01                      1125200300015 
 7.30   -01 0.79000    3.00   +02 1.0    +01                      1125200300016 
 7.30   -01 0.60000    2.85   +02                                 1125200300017 
 7.30   -01 0.40000    2.72   +02 1.0    +01                      1125200300018 
 7.30   -01 0.20000    2.60   +02 1.0    +01                      1125200300019 
 7.30   -01 0.00000    2.45   +02 1.2    +01                      1125200300020 
 7.30   -01-0.2000     2.41   +02 1.0    +01                      1125200300021 
 7.30   -01-0.4000     2.72   +02 1.0    +01                      1125200300022 
 7.30   -01-0.6000     2.68   +02                                 1125200300023 
 7.30   -01-0.7900     2.64   +02                                 1125200300024 
 1.00   +00 0.88000    4.00   +02 3.0    +01                      1125200300025 
 1.00   +00 0.81000    3.85   +02 2.0    +01                      1125200300026 
 1.00   +00 0.60000    3.45   +02 1.7    +01                      1125200300027 
 1.00   +00 0.40000    3.10   +02 1.0    +01                      1125200300028 
 1.00   +00 0.20000    2.70   +02                                 1125200300029 
 1.00   +00 0.00000    2.37   +02 1.0    +01                      1125200300030 
 1.00   +00-0.2000     2.05   +02 1.0    +01                      1125200300031 
 1.00   +00-0.4000     2.00   +02 1.1    +01                      1125200300032 
 1.00   +00-0.6000     1.83   +02 1.4    +01                      1125200300033 
 1.00   +00-0.7800     1.74   +02 1.2    +01                      1125200300034 
 1.21   +00 0.85000    3.40   +02 2.5    +01                      1125200300035 
 1.21   +00 0.72000    3.45   +02 2.5    +01                      1125200300036 
 1.21   +00 0.52000    3.00   +02 2.5    +01                      1125200300037 
 1.21   +00 0.33000    2.72   +02 2.5    +01                      1125200300038 
 1.21   +00 0.13000    2.26   +02 2.5    +01                      1125200300039 
 1.21   +00-0.0600     1.80   +02 2.5    +01                      1125200300040 
 1.21   +00-0.2600     1.75   +02 2.5    +01                      1125200300041 
 1.21   +00-0.4400     1.66   +02 2.5    +01                      1125200300042 
 1.21   +00-0.6400     1.60   +02 2.5    +01                      1125200300043 
 1.21   +00-0.7800     1.65   +02 3.0    +01                      1125200300044 
 1.50   +00 0.84000    2.95   +02 1.7    +01                      1125200300045 
 1.50   +00 0.72000    2.74   +02 1.7    +01                      1125200300046 
 1.50   +00 0.53000    2.42   +02 1.7    +01                      1125200300047 
 1.50   +00 0.34000    2.00   +02 1.8    +01                      1125200300048 
 1.50   +00 0.13000    1.58   +02 1.7    +01                      1125200300049 
 1.50   +00-0.0600     1.42   +02 1.7    +01                      1125200300050 
 1.50   +00-0.2600     1.05   +02 1.9    +01                      1125200300051 
 1.50   +00-0.4400     1.05   +02 1.5    +01                      1125200300052 
 1.50   +00-0.6400     1.20   +02 1.8    +01                      1125200300053 
 1.50   +00-0.7800     1.00   +02 1.6    +01                      1125200300054 
 1.75   +00 0.84000    1.74   +02 1.7    +01                      1125200300055 
 1.75   +00 0.72000    1.96   +02 1.4    +01                      1125200300056 
 1.75   +00 0.52000    1.82   +02 1.6    +01                      1125200300057 
 1.75   +00 0.34000    1.45   +02 1.5    +01                      1125200300058 
 1.75   +00 0.13000    1.23   +02 1.4    +01                      1125200300059 
 1.75   +00-0.0600     1.10   +02 1.5    +01                      1125200300060 
 1.75   +00-0.2500     1.00   +02 1.6    +01                      1125200300061 
 1.75   +00-0.4400     9.6    +01 1.5    +01                      1125200300062 
 1.75   +00-0.6400     1.03   +02 1.6    +01                      1125200300063 
 1.75   +00-0.7800     9.5    +01 1.8    +01                      1125200300064 
 2.15   +00 0.84000    2.17   +02 1.7    +01                      1125200300065 
 2.15   +00 0.72000    1.68   +02 1.5    +01                      1125200300066 
 2.15   +00 0.53000    1.50   +02 1.3    +01                      1125200300067 
 2.15   +00 0.33000    1.00   +02 1.4    +01                      1125200300068 
 2.15   +00 0.13000    7.5    +01 1.4    +01                      1125200300069 
 2.15   +00-0.0600     7.2    +01 1.5    +01                      1125200300070 
 2.15   +00-0.2600     8.9    +01 1.5    +01                      1125200300071 
 2.15   +00-0.4400     9.0    +01 1.6    +01                      1125200300072 
 2.15   +00-0.6400     1.05   +02 1.7    +01                      1125200300073 
 2.15   +00-0.7800     1.30   +02 1.9    +01                      1125200300074 
 2.44   +00 0.86000    2.72   +02 1.6    +01                      1125200300075 
 2.44   +00 0.80000    2.19   +02 1.5    +01                      1125200300076 
 2.44   +00 0.59000    1.42   +02 1.6    +01                      1125200300077 
 2.44   +00 0.38000    9.0    +01 1.5    +01                      1125200300078 
 2.44   +00 0.18000    5.5    +01 1.5    +01                      1125200300079 
 2.44   +00-0.0200     6.5    +01 1.4    +01                      1125200300080 
 2.44   +00-0.2300     6.5    +01 1.4    +01                      1125200300081 
 2.44   +00-0.4200     1.02   +02 1.4    +01                      1125200300082 
 2.44   +00-0.6200     1.54   +02 1.7    +01                      1125200300083 
 2.44   +00-0.8000     2.11   +02 1.5    +01                      1125200300084 
 2.73   +00 0.88000    1.170  +03 5.5    +01                      1125200300085 
 2.73   +00 0.80000    8.40   +02 3.5    +01                      1125200300086 
 2.73   +00 0.60000    4.55   +02 1.2    +01                      1125200300087 
 2.73   +00 0.40000    2.00   +02 1.7    +01                      1125200300088 
 2.73   +00 0.19000    1.03   +02 1.7    +01                      1125200300089 
 2.73   +00-0.0200     6.0    +01 1.0    +01                      1125200300090 
 2.73   +00-0.2200     3.4    +01 1.3    +01                      1125200300091 
 2.73   +00-0.4200     1.76   +02 1.5    +01                      1125200300092 
 2.73   +00-0.6300     1.90   +02 1.6    +01                      1125200300093 
 2.73   +00-0.8000     1.50   +02 2.0    +01                      1125200300094 
 2.92   +00 0.86000    7.74   +02 3.8    +01                      1125200300095 
 2.92   +00 0.80000    5.80   +02 2.3    +01                      1125200300096 
 2.92   +00 0.59000    2.68   +02 9.     +00                      1125200300097 
 2.92   +00 0.38000    9.7    +01 1.1    +01                      1125200300098 
 2.92   +00 0.18000    5.5    +01                                 1125200300099 
 2.92   +00-0.0300     6.2    +01                                 1125200300100 
 2.92   +00-0.2300     9.4    +01 1.0    +01                      1125200300101 
 2.92   +00-0.4200     1.69   +02 1.0    +01                      1125200300102 
 2.92   +00-0.6300     1.97   +02 1.5    +01                      1125200300103 
 2.92   +00-0.8100     2.14   +02 1.3    +01                      1125200300104 
ENDDATA             92          0                                 1125200300105 
ENDSUBENT          104          0                                 1125200399999 
SUBENT        11252004   19800820                             00001125200400001 
BIB                  1          2                                 1125200400002 
REACTION  1(4-BE-9(N,0),,J)                                       1125200400003 
          2(4-BE-9(N,0),,L)                                       1125200400004 
ENDBIB               2          0                                 1125200400005 
NOCOMMON             0          0                                 1125200400006 
DATA                 3          1                                 1125200400007 
EN-RES     DATA      1DATA      2                                 1125200400008 
MEV        NO-DIM     NO-DIM                                      1125200400009 
 2.9        2.         1.                                         1125200400010 
ENDDATA              3          0                                 1125200400011 
ENDSUBENT           10          0                                 1125200499999 
ENDENTRY             4          0                                 1125299999999 
