ENTRY            11350   19820324                             00001135000000001 
SUBENT        11350001   19820324                             00001135000100001 
BIB                  6          7                                 1135000100002 
INSTITUTE  (1USALOK)                                              1135000100003 
REFERENCE  (R,AFSWC-TR-61-15,6102)                                1135000100004 
AUTHOR     (L.F.CHASE JR,R.G.JOHNSON,R.V.SMITH,F.J.VAUGHN,M.WALT) 1135000100005 
TITLE      FAST NEUTRON CROSS SECTIONS OF OXYGEN AND NITROGEN.    1135000100006 
STATUS     (SCSRS)                                                1135000100007 
HISTORY    (760714T) TRANSLATED FROM SCISRS                       1135000100008 
           (820324A) CONVERTED TO REACTION FORMALISM              1135000100009 
ENDBIB               7          0                                 1135000100010 
NOCOMMON             0          0                                 1135000100011 
ENDSUBENT           10          0                                 1135000199999 
SUBENT        11350002   19860120                             00001135000200001 
BIB                  3          3                                 1135000200002 
REACTION   (7-N-0(N,EL)7-N-0,,SIG)                                1135000200003 
STATUS     (DEP,11350005) INTEGRATED ANGULAR DISTRIBUTION.        1135000200004 
HISTORY    (860120A) REACTION PRODUCT ADDED.                      1135000200005 
ENDBIB               3          0                                 1135000200006 
NOCOMMON             0          0                                 1135000200007 
DATA                 4          6                                 1135000200008 
EN         EN-RSL     DATA       DATA-ERR                         1135000200009 
MEV        MEV        B          B                                1135000200010 
 4.99   +00 2.8    -01 7.7    -01 1.4    -01                      1135000200011 
 5.66   +00 2.9    -01 1.25   +00 1.5    -01                      1135000200012 
 6.02   +00 2.6    -01 1.05   +00 1.6    -01                      1135000200013 
 6.53   +00 2.3    -01 1.04   +00 1.6    -01                      1135000200014 
 8.00   +00 6.4    -01 8.7    -01 1.0    -01                      1135000200015 
 1.16   +01 7.     -01 9.9    -01 1.0    -01                      1135000200016 
ENDDATA              8          0                                 1135000200017 
ENDSUBENT           16          0                                 1135000299999 
SUBENT        11350003   19820324                             00001135000300001 
BIB                  3          3                                 1135000300002 
REACTION   (7-N-0(N,NON),,SIG)                                    1135000300003 
STATUS     (DEP,11350002)                                         1135000300004 
ANALYSIS   TOTAL MINUS ELASTIC                                    1135000300005 
ENDBIB               3          0                                 1135000300006 
NOCOMMON             0          0                                 1135000300007 
DATA                 4          6                                 1135000300008 
EN         EN-RSL     DATA       DATA-ERR                         1135000300009 
MEV        MEV        B          B                                1135000300010 
 4.99   +00 2.8    -01 5.80   -01 1.50   -01                      1135000300011 
 5.66   +00 2.9    -01 1.30   -01 1.60   -01                      1135000300012 
 6.02   +00 2.6    -01 3.70   -01 1.70   -01                      1135000300013 
 6.53   +00 2.3    -01 4.40   -01 1.70   -01                      1135000300014 
 8.00   +00 6.4    -01 4.80   -01 1.10   -01                      1135000300015 
 1.16   +01 7.     -01 4.50   -01 1.20   -01                      1135000300016 
ENDDATA              8          0                                 1135000300017 
ENDSUBENT           16          0                                 1135000399999 
SUBENT        11350004   19820324                             00001135000400001 
BIB                  1          1                                 1135000400002 
REACTION   (7-N-0(N,TOT),,SIG)                                    1135000400003 
ENDBIB               1          0                                 1135000400004 
NOCOMMON             0          0                                 1135000400005 
DATA                 4          6                                 1135000400006 
EN         EN-RSL     DATA       DATA-ERR                         1135000400007 
MEV        MEV        B          B                                1135000400008 
 4.99   +00 2.8    -01 1.35   +00 5.     -02                      1135000400009 
 5.66   +00 2.9    -01 1.38   +00 5.     -02                      1135000400010 
 6.02   +00 2.6    -01 1.42   +00 6.     -02                      1135000400011 
 6.53   +00 2.3    -01 1.48   +00 5.     -02                      1135000400012 
 8.00   +00 6.4    -01 1.35   +00 5.     -02                      1135000400013 
 1.16   +01 7.     -01 1.44   +00 7.     -02                      1135000400014 
ENDDATA              8          0                                 1135000400015 
ENDSUBENT           14          0                                 1135000499999 
SUBENT        11350005   19860120                             00001135000500001 
BIB                  4          4                                 1135000500002 
REACTION   (7-N-0(N,EL)7-N-0,,DA)                                 1135000500003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1135000500004 
CORRECTION CORRECTED FOR MULTIPLE SCATTERING                      1135000500005 
HISTORY    (860120A) REACTION PRODUCT ADDED.                      1135000500006 
ENDBIB               4          0                                 1135000500007 
NOCOMMON             0          0                                 1135000500008 
DATA                 5         83                                 1135000500009 
EN         EN-RSL     COS-CM     DATA       DATA-ERR              1135000500010 
MEV        MEV        NO-DIM     MB/SR      MB/SR                 1135000500011 
 7.837  +00 0.93300    9.46   -01 8.0    -02                      1135000600184 
 7.837  +00 0.85170    1.016  +00 7.5    -02                      1135000600185 
 7.837  +00 0.74310    8.20   -01 8.0    -02                      1135000600186 
 7.837  +00 0.61010    1.086  +00 9.6    -02                      1135000600187 
 7.837  +00 0.45860    1.041  +00 9.1    -02                      1135000600188 
 7.837  +00 0.29240    1.16   +00 1.1    -01                      1135000600189 
 7.837  +00 0.12010    1.31   +00 1.1    -01                      1135000600190 
 7.837  +00-0.0588     1.57   +00 1.2    -01                      1135000600191 
 7.837  +00-0.2267     1.65   +00 1.6    -01                      1135000600192 
 7.837  +00-0.3907     1.58   +00 1.3    -01                      1135000600193 
 7.837  +00-0.5402     1.72   +00 1.6    -01                      1135000600194 
 7.837  +00-0.6743     1.94   +00 1.7    -01                      1135000600195 
 7.837  +00-0.7880     1.76   +00 1.8    -01                      1135000600196 
 7.837  +00-0.8796     1.89   +00 1.9    -01                      1135000600197 
 7.837  +00-0.9128     1.86   +00 2.0    -01                      1135000600198 
 7.930  +00 0.99570    9.23   -01 7.8    -02                      1135000600199 
 7.930  +00 0.98290    7.89   -01 7.8    -02                      1135000600200 
 7.930  +00 0.93300    1.183  +00 7.3    -02                      1135000600201 
 7.930  +00 0.85170    1.229  +00 8.3    -02                      1135000600202 
 7.930  +00 0.74200    1.115  +00 8.3    -02                      1135000600203 
 7.930  +00 0.60880    1.30   +00 1.1    -01                      1135000600204 
 7.930  +00 0.45710    9.03   -01 8.8    -02                      1135000600205 
 7.930  +00 0.29240    1.121  +00 9.3    -02                      1135000600206 
 7.930  +00 0.11840    8.82   -01 8.8    -02                      1135000600207 
 7.930  +00-0.0558     8.6    -01 1.1    -01                      1135000600208 
 7.930  +00-0.2284     1.43   +00 2.3    -01                      1135000600209 
 7.930  +00-0.5417     2.04   +00 1.7    -01                      1135000600210 
 7.930  +00-0.6756     1.80   +00 1.7    -01                      1135000600211 
 7.930  +00-0.7891     1.81   +00 1.8    -01                      1135000600212 
 7.930  +00-0.8796     1.69   +00 1.7    -01                      1135000600213 
 7.930  +00-0.9128     1.86   +00 1.9    -01                      1135000600214 
 8.024  +00 0.99570    8.87   -01 6.9    -02                      1135000600215 
 8.024  +00 0.98290    9.62   -01 6.9    -02                      1135000600216 
 8.024  +00 0.93300    1.662  +00 6.9    -02                      1135000600217 
 8.024  +00 0.85170    1.266  +00 8.0    -02                      1135000600218 
 8.024  +00 0.74200    1.432  +00 8.5    -02                      1135000600219 
 8.024  +00 0.60880    1.069  +00 8.5    -02                      1135000600220 
 8.024  +00 0.45710    1.518  +00 9.1    -02                      1135000600221 
 8.024  +00 0.29240    1.053  +00 9.1    -02                      1135000600222 
 8.024  +00 0.11840    7.53   -01 9.1    -02                      1135000600223 
 8.024  +00-0.0558     9.94   -01 8.5    -02                      1135000600224 
 8.024  +00-0.3907     1.19   +00 1.5    -01                      1135000600225 
 8.024  +00-0.6756     1.30   +00 1.0    -01                      1135000600226 
 8.024  +00-0.7891     1.074  +00 9.1    -02                      1135000600227 
 8.024  +00-0.8796     1.30   +00 1.2    -01                      1135000600228 
 8.024  +00-0.9128     1.35   +00 1.1    -01                      1135000600229 
 8.121  +00 0.99570    1.805  +00 7.7    -02                      1135000600230 
 8.121  +00 0.98290    1.810  +00 7.2    -02                      1135000600231 
 8.121  +00 0.93300    1.959  +00 7.2    -02                      1135000600232 
 8.121  +00 0.85170    2.050  +00 7.7    -02                      1135000600233 
 8.121  +00 0.74200    1.772  +00 8.3    -02                      1135000600234 
 8.121  +00 0.60880    1.546  +00 7.7    -02                      1135000600235 
 8.121  +00 0.45550    1.188  +00 7.7    -02                      1135000600236 
 8.121  +00 0.29070    1.100  +00 7.2    -02                      1135000600237 
 8.121  +00 0.11840    1.045  +00 8.3    -02                      1135000600238 
 8.121  +00-0.0576     6.27   -01 7.7    -02                      1135000600239 
 8.121  +00-0.2284     9.57   -01 8.8    -02                      1135000600240 
 8.121  +00-0.3923     9.57   -01 8.3    -02                      1135000600241 
 8.121  +00-0.5432     9.85   -01 9.4    -02                      1135000600242 
 8.121  +00-0.6756     1.150  +00 8.3    -02                      1135000600243 
 8.121  +00-0.7891     1.210  +00 8.8    -02                      1135000600244 
 8.121  +00-0.8796     1.557  +00 9.9    -02                      1135000600245 
 8.121  +00-0.9150     1.50   +00 1.0    -01                      1135000600246 
 8.216  +00 0.99570    9.89   -01 9.0    -02                      1135000600247 
 8.216  +00 0.98290    1.05   +00 1.1    -01                      1135000600248 
 8.216  +00 0.93300    1.21   +00 1.1    -01                      1135000600249 
 8.216  +00 0.85080    1.323  +00 9.6    -02                      1135000600250 
 8.216  +00 0.74200    1.60   +00 1.0    -01                      1135000600251 
 8.216  +00 0.60740    1.67   +00 1.1    -01                      1135000600252 
 8.216  +00 0.45550    1.176  +00 9.6    -02                      1135000600253 
 8.216  +00 0.29070    8.0    -01 1.1    -01                      1135000600254 
 8.216  +00 0.11670    7.5    -01 1.1    -01                      1135000600255 
 8.216  +00-0.0576     9.6    -01 1.3    -01                      1135000600256 
 8.216  +00-0.2300     5.14   -01 9.0    -02                      1135000600257 
 8.216  +00-0.3923     9.8    -01 1.2    -01                      1135000600258 
 8.216  +00-0.5432     1.09   +00 1.1    -01                      1135000600259 
 8.216  +00-0.6769     1.07   +00 1.8    -01                      1135000600260 
 8.216  +00-0.7891     1.81   +00 1.5    -01                      1135000600261 
 8.216  +00-0.8805     2.29   +00 1.6    -01                      1135000600262 
 8.216  +00-0.9128     2.37   +00 1.8    -01                      1135000600263 
 8.309  +00 0.99570    1.26   +00 1.1    -01                      1135000600264 
 8.309  +00 0.98290    1.090  +00 9.9    -02                      1135000600265 
 8.309  +00 0.93230    1.600  +00 9.3    -02                      1135000600266 
 8.309  +00 0.85080    1.58   +00 1.2    -01                      1135000600267 
 8.309  +00 0.74080    1.37   +00 1.1    -01                      1135000600268 
 8.309  +00 0.60740    1.10   +00 1.1    -01                      1135000600269 
 8.309  +00 0.45550    8.0    -01 1.0    -01                      1135000600270 
 8.309  +00 0.28900    8.2    -01 1.0    -01                      1135000600271 
 8.309  +00 0.11667    9.7    -01 1.2    -01                      1135000600272 
 8.309  +00-0.0593     7.5    -01 1.0    -01                      1135000600273 
 8.309  +00-0.2300     7.7    -01 1.1    -01                      1135000600274 
 8.309  +00-0.3939     9.4    -01 1.2    -01                      1135000600275 
 8.309  +00-0.5432     5.7    -01 1.1    -01                      1135000600276 
 8.309  +00-0.6769     1.46   +00 1.4    -01                      1135000600277 
 8.309  +00-0.7902     1.89   +00 1.4    -01                      1135000600278 
 8.309  +00-0.8805     1.96   +00 1.7    -01                      1135000600279 
 8.309  +00-0.9135     2.10   +00 1.5    -01                      1135000600280 
 8.402  +00 0.99570    1.164  +00 8.9    -02                      1135000600281 
 8.402  +00 0.98290    1.365  +00 9.5    -02                      1135000600282 
 8.402  +00 0.93230    1.88   +00 1.0    -01                      1135000600283 
 8.402  +00 0.85080    1.906  +00 9.5    -02                      1135000600284 
 8.402  +00 0.74080    1.37   +00 1.1    -01                      1135000600285 
 8.402  +00 0.60740    1.49   +00 1.1    -01                      1135000600286 
 8.402  +00 0.45550    1.336  +00 9.5    -02                      1135000600287 
 8.402  +00 0.28900    8.85   -01 7.7    -02                      1135000600288 
 8.402  +00 0.11490    1.25   +00 1.1    -01                      1135000600289 
 8.402  +00-0.0593     1.04   +00 1.0    -01                      1135000600290 
 8.402  +00-0.2317     7.7    -01 1.0    -01                      1135000600291 
 8.402  +00-0.3939     9.0    -01 1.1    -01                      1135000600292 
 8.402  +00-0.5432     1.21   +00 1.2    -01                      1135000600293 
 8.402  +00-0.6769     9.9    -01 1.0    -01                      1135000600294 
 8.402  +00-0.7902     1.31   +00 1.3    -01                      1135000600295 
 8.402  +00-0.8805     1.76   +00 1.3    -01                      1135000600296 
 8.402  +00-0.9135     2.35   +00 1.4    -01                      1135000600297 
 8.494  +00 0.99570    1.63   +00 1.1    -01                      1135000600298 
 8.494  +00 0.98290    1.86   +00 1.1    -01                      1135000600299 
 8.494  +00 0.93230    2.08   +00 1.0    -01                      1135000600300 
 8.494  +00 0.85080    2.61   +00 1.0    -01                      1135000600301 
 8.494  +00 0.74080    1.62   +00 1.0    -01                      1135000600302 
 8.494  +00 0.60740    1.34   +00 1.0    -01                      1135000600303 
 8.494  +00 0.45400    1.23   +00 1.1    -01                      1135000600304 
 8.494  +00 0.28740    1.28   +00 1.0    -01                      1135000600305 
 8.494  +00 0.11490    1.32   +00 1.0    -01                      1135000600306 
 8.494  +00-0.0611     1.37   +00 1.2    -01                      1135000600307 
 8.494  +00-0.2317     1.01   +00 1.2    -01                      1135000600308 
 8.494  +00-0.3955     1.41   +00 1.2    -01                      1135000600309 
 8.494  +00-0.6769     1.17   +00 1.3    -01                      1135000600310 
 8.494  +00-0.7902     1.98   +00 1.3    -01                      1135000600311 
 8.494  +00-0.8805     1.84   +00 1.2    -01                      1135000600312 
 8.494  +00-0.9135     1.94   +00 1.3    -01                      1135000600313 
 8.587  +00 0.99570    1.36   +00 1.4    -01                      1135000600314 
 8.587  +00 0.98290    1.92   +00 1.2    -01                      1135000600315 
 8.587  +00 0.93230    2.17   +00 1.1    -01                      1135000600316 
 8.587  +00 0.85080    2.08   +00 1.1    -01                      1135000600317 
 8.587  +00 0.74080    1.63   +00 1.1    -01                      1135000600318 
 8.587  +00 0.60600    1.15   +00 1.7    -01                      1135000600319 
 8.587  +00 0.45400    1.50   +00 1.6    -01                      1135000600320 
 8.587  +00 0.28740    1.26   +00 1.1    -01                      1135000600321 
 8.587  +00 0.11490    1.38   +00 1.2    -01                      1135000600322 
 8.587  +00-0.0611     1.37   +00 1.2    -01                      1135000600323 
 8.587  +00-0.3955     9.6    -01 1.5    -01                      1135000600324 
 8.587  +00-0.7902     1.31   +00 1.9    -01                      1135000600325 
 8.587  +00-0.8813     1.66   +00 1.6    -01                      1135000600326 
 8.587  +00-0.9135     1.56   +00 1.6    -01                      1135000600327 
ENDDATA            315          0                                 1135000600328 
ENDSUBENT          327          0                                 1135000699999 
SUBENT        11350007   19820324                             00001135000700001 
BIB                  3          3                                 1135000700002 
REACTION   (7-N-0(N,EL),,DA,,LEG)                                 1135000700003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1135000700004 
STATUS     (DEP,11350005)                                         1135000700005 
ENDBIB               3          0                                 1135000700006 
NOCOMMON             0          0                                 1135000700007 
DATA                 5         54                                 1135000700008 
EN         EN-RSL     NUMBER-CM  DATA       DATA-ERR              1135000700009 
MEV        MEV        NO-DIM     MB/SR      MB/SR                 1135000700010 
 4.99   +00 2.8    -01    0.      6.4    +01 7.     +00           1135000700011 
 4.99   +00 2.8    -01    1.      1.1    +01 1.6    +01           1135000700012 
 4.99   +00 2.8    -01    2.      7.9    +01 2.9    +01           1135000700013 
 4.99   +00 2.8    -01    3.      9.     +00 3.2    +01           1135000700014 
 4.99   +00 2.8    -01    4.      6.8    +01 4.2    +01           1135000700015 
 4.99   +00 2.8    -01    5.     -2.     +00 3.7    +01           1135000700016 
 4.99   +00 2.8    -01    6.      3.9    +01 4.3    +01           1135000700017 
 4.99   +00 2.8    -01    7.     -3.0    +01 3.5    +01           1135000700018 
 4.99   +00 2.8    -01    8.      2.1    +01 3.5    +01           1135000700019 
 5.66   +00 2.9    -01    0.      9.6    +01 5.     +00           1135000700020 
 5.66   +00 2.9    -01    1.      6.8    +01 1.3    +01           1135000700021 
 5.66   +00 2.9    -01    2.      8.4    +01 2.1    +01           1135000700022 
 5.66   +00 2.9    -01    3.      9.9    +01 2.3    +01           1135000700023 
 5.66   +00 2.9    -01    4.     -1.5    +01 2.9    +01           1135000700024 
 5.66   +00 2.9    -01    5.      6.2    +01 2.3    +01           1135000700025 
 5.66   +00 2.9    -01    6.     -4.9    +01 2.7    +01           1135000700026 
 5.66   +00 2.9    -01    7.      2.2    +01 1.7    +01           1135000700027 
 5.66   +00 2.9    -01    8.     -6.     +00 2.0    +01           1135000700028 
 6.02   +00 2.6    -01    0.      7.9    +01 6.     +00           1135000700029 
 6.02   +00 2.6    -01    1.      5.2    +01 1.3    +01           1135000700030 
 6.02   +00 2.6    -01    2.      8.5    +01 2.3    +01           1135000700031 
 6.02   +00 2.6    -01    3.      9.2    +01 2.7    +01           1135000700032 
 6.02   +00 2.6    -01    4.      2.4    +01 3.5    +01           1135000700033 
 6.02   +00 2.6    -01    5.      1.4    +01 3.2    +01           1135000700034 
 6.02   +00 2.6    -01    6.     -3.0    +01 3.5    +01           1135000700035 
 6.02   +00 2.6    -01    7.     -2.1    +01 2.7    +01           1135000700036 
 6.02   +00 2.6    -01    8.     -3.7    +01 2.8    +01           1135000700037 
 6.53   +00 2.3    -01    0.      7.9    +01 5.     +00           1135000700038 
 6.53   +00 2.3    -01    1.      8.1    +01 1.2    +01           1135000700039 
 6.53   +00 2.3    -01    2.      9.5    +01 2.0    +01           1135000700040 
 6.53   +00 2.3    -01    3.      9.6    +01 2.2    +01           1135000700041 
 6.53   +00 2.3    -01    4.      5.9    +01 3.0    +01           1135000700042 
 6.53   +00 2.3    -01    5.     -1.2    +01 2.7    +01           1135000700043 
 6.53   +00 2.3    -01    6.     -7.     +00 3.2    +01           1135000700044 
 6.53   +00 2.3    -01    7.      2.     +00 2.4    +01           1135000700045 
 6.53   +00 2.3    -01    8.      2.     +00 2.7    +01           1135000700046 
 8.00   +00 6.4    -01    0.      6.9    +01 7.     +00           1135000700047 
 8.00   +00 6.4    -01    1.      7.3    +01 1.3    +01           1135000700048 
 8.00   +00 6.4    -01    2.      9.4    +01 2.8    +01           1135000700049 
 8.00   +00 6.4    -01    3.      9.8    +01 2.4    +01           1135000700050 
 8.00   +00 6.4    -01    4.      1.00   +02 3.9    +01           1135000700051 
 8.00   +00 6.4    -01    5.      1.2    +01 2.5    +01           1135000700052 
 8.00   +00 6.4    -01    6.      0.     +00 3.5    +01           1135000700053 
 8.00   +00 6.4    -01    7.     -1.2    +01 2.0    +01           1135000700054 
 8.00   +00 6.4    -01    8.      7.     +00 2.5    +01           1135000700055 
 1.16   +01 7.     -01    0.      7.7    +01 3.     +00           1135000700056 
 1.16   +01 7.     -01    1.      1.03   +02 8.     +00           1135000700057 
 1.16   +01 7.     -01    2.      1.32   +02 1.4    +01           1135000700058 
 1.16   +01 7.     -01    3.      1.29   +02 1.4    +01           1135000700059 
 1.16   +01 7.     -01    4.      1.35   +02 1.9    +01           1135000700060 
 1.16   +01 7.     -01    5.      4.6    +01 1.4    +01           1135000700061 
 1.16   +01 7.     -01    6.      3.6    +01 1.6    +01           1135000700062 
 1.16   +01 7.     -01    7.      9.     +00 1.0    +01           1135000700063 
 1.16   +01 7.     -01    8.     -7.     +00 1.1    +01           1135000700064 
ENDDATA             56          0                                 1135000700065 
ENDSUBENT           64          0                                 1135000799999 
SUBENT        11350008   19860120                             00001135000800001 
BIB                  3          3                                 1135000800002 
REACTION   (8-O-0(N,EL)8-O-0,,SIG)                                1135000800003 
STATUS     (DEP,11350011)                                         1135000800004 
HISTORY    (860120A) REACTION PRODUCT ADDED.                      1135000800005 
ENDBIB               3          0                                 1135000800006 
NOCOMMON             0          0                                 1135000800007 
DATA                 4          6                                 1135000800008 
EN         EN-RSL     DATA       DATA-ERR                         1135000800009 
MEV        MEV        B          B                                1135000800010 
 4.99   +00 2.8    -01 1.31   +00 1.6    -01                      1135000800011 
 5.66   +00 2.9    -01 1.39   +00 1.5    -01                      1135000800012 
 6.02   +00 2.6    -01 1.24   +00 1.6    -01                      1135000800013 
 6.53   +00 2.3    -01 7.2    -01 9.     -02                      1135000800014 
 8.00   +00 6.4    -01 8.1    -01 9.     -02                      1135000800015 
 1.16   +01 7.     -01 9.8    -01 1.0    -01                      1135000800016 
ENDDATA              8          0                                 1135000800017 
ENDSUBENT           16          0                                 1135000899999 
SUBENT        11350009   19820324                             00001135000900001 
BIB                  3          3                                 1135000900002 
REACTION   (8-O-0(N,NON),,SIG)                                    1135000900003 
STATUS     (DEP,11350008)                                         1135000900004 
ANALYSIS   TOTAL MINUS ELASTIC                                    1135000900005 
ENDBIB               3          0                                 1135000900006 
NOCOMMON             0          0                                 1135000900007 
DATA                 4          6                                 1135000900008 
EN         EN-RSL     DATA       DATA-ERR                         1135000900009 
MEV        MEV        B          B                                1135000900010 
 4.99   +00 2.8    -01 2.90   -01 1.70   -01                      1135000900011 
 5.66   +00 2.9    -01 5.0    -02 1.60   -01                      1135000900012 
 6.02   +00 2.6    -01 2.0    -02 1.70   -01                      1135000900013 
 6.53   +00 2.3    -01 2.70   -01 1.00   -01                      1135000900014 
 8.00   +00 6.4    -01 2.60   -01 1.10   -01                      1135000900015 
 1.16   +01 7.     -01 8.20   -01 1.40   -01                      1135000900016 
ENDDATA              8          0                                 1135000900017 
ENDSUBENT           16          0                                 1135000999999 
SUBENT        11350010   19820324                             00001135001000001 
BIB                  1          1                                 1135001000002 
REACTION   (8-O-0(N,TOT),,SIG)                                    1135001000003 
ENDBIB               1          0                                 1135001000004 
NOCOMMON             0          0                                 1135001000005 
DATA                 4          6                                 1135001000006 
EN         EN-RSL     DATA       DATA-ERR                         1135001000007 
MEV        MEV        B          B                                1135001000008 
 4.99   +00 2.8    -01 1.60   +00 6.     -02                      1135001000009 
 5.66   +00 2.9    -01 1.44   +00 5.     -02                      1135001000010 
 6.02   +00 2.6    -01 1.26   +00 4.     -02                      1135001000011 
 6.53   +00 2.3    -01 9.9    -01 3.     -02                      1135001000012 
 8.00   +00 6.4    -01 1.07   +00 4.     -02                      1135001000013 
 1.16   +01 7.     -01 1.80   +00 9.     -02                      1135001000014 
ENDDATA              8          0                                 1135001000015 
ENDSUBENT           14          0                                 1135001099999 
SUBENT        11350011   19860120                             00001135001100001 
BIB                  4          4                                 1135001100002 
REACTION   (8-O-0(N,EL)8-O-0,,DA)                                 1135001100003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1135001100004 
CORRECTION CORRECTED FOR MULTIPLE SCATTERING                      1135001100005 
HISTORY    (860120A) REACTION PRODUCT ADDED.                      1135001100006 
ENDBIB               4          0                                 1135001100007 
NOCOMMON             0          0                                 1135001100008 
DATA                 5         83                                 1135001100009 
EN         EN-RSL     COS-CM     DATA       DATA-ERR              1135001100010 
MEV        MEV        NO-DIM     MB/SR      MB/SR                 1135001100011 
 4.99   +00 2.8    -01 0.93210    3.14   +02 2.2    +01           1135001100012 
 4.99   +00 2.8    -01 0.84980    2.26   +02 1.6    +01           1135001100013 
 4.99   +00 2.8    -01 0.73930    1.16   +02 1.6    +01           1135001100014 
 4.99   +00 2.8    -01 0.60490    6.5    +01 1.2    +01           1135001100015 
 4.99   +00 2.8    -01 0.45180    4.8    +01 1.2    +01           1135001100016 
 4.99   +00 2.8    -01 0.28560    3.8    +01 1.1    +01           1135001100017 
 4.99   +00 2.8    -01 0.11200    5.5    +01 1.3    +01           1135001100018 
 4.99   +00 2.8    -01-0.0632     6.3    +01 9.     +00           1135001100019 
 4.99   +00 2.8    -01-0.2346     6.5    +01 1.9    +01           1135001100020 
 4.99   +00 2.8    -01-0.3973     1.36   +02 1.7    +01           1135001100021 
 4.99   +00 2.8    -01-0.5467     1.36   +02 1.7    +01           1135001100022 
 4.99   +00 2.8    -01-0.6791     1.19   +02 1.9    +01           1135001100023 
 4.99   +00 2.8    -01-0.7915     1.05   +02 1.9    +01           1135001100024 
 4.99   +00 2.8    -01-0.8814     9.2    +01 1.8    +01           1135001100025 
 5.66   +00 2.9    -01 0.93210    3.59   +02 1.9    +01           1135001100026 
 5.66   +00 2.9    -01 0.84980    2.71   +02 2.3    +01           1135001100027 
 5.66   +00 2.9    -01 0.73930    1.84   +02 1.9    +01           1135001100028 
 5.66   +00 2.9    -01 0.60490    1.09   +02 1.1    +01           1135001100029 
 5.66   +00 2.9    -01 0.45180    9.0    +01 6.     +00           1135001100030 
 5.66   +00 2.9    -01 0.28560    8.0    +01 4.     +00           1135001100031 
 5.66   +00 2.9    -01 0.11200    6.8    +01 6.     +00           1135001100032 
 5.66   +00 2.9    -01-0.0632     9.0    +01 5.     +00           1135001100033 
 5.66   +00 2.9    -01-0.2346     8.3    +01 7.     +00           1135001100034 
 5.66   +00 2.9    -01-0.3973     9.0    +01 7.     +00           1135001100035 
 5.66   +00 2.9    -01-0.5467     8.5    +01 7.     +00           1135001100036 
 5.66   +00 2.9    -01-0.6791     8.4    +01 1.0    +01           1135001100037 
 5.66   +00 2.9    -01-0.7915     7.2    +01 8.     +00           1135001100038 
 5.66   +00 2.9    -01-0.8814     4.8    +01 1.6    +01           1135001100039 
 6.02   +00 2.6    -01 0.93210    3.27   +02 1.5    +01           1135001100040 
 6.02   +00 2.6    -01 0.84980    2.03   +02 1.3    +01           1135001100041 
 6.02   +00 2.6    -01 0.73930    1.06   +02 1.1    +01           1135001100042 
 6.02   +00 2.6    -01 0.60490    8.8    +01 1.1    +01           1135001100043 
 6.02   +00 2.6    -01 0.45180    2.2    +01 8.     +00           1135001100044 
 6.02   +00 2.6    -01 0.28560    5.8    +01 1.0    +01           1135001100045 
 6.02   +00 2.6    -01 0.11200    7.6    +01 1.2    +01           1135001100046 
 6.02   +00 2.6    -01-0.0632     1.05   +02 8.     +00           1135001100047 
 6.02   +00 2.6    -01-0.2346     1.28   +02 1.2    +01           1135001100048 
 6.02   +00 2.6    -01-0.3973     8.5    +01 1.2    +01           1135001100049 
 6.02   +00 2.6    -01-0.5467     1.09   +02 1.3    +01           1135001100050 
 6.02   +00 2.6    -01-0.6791     7.4    +01 1.2    +01           1135001100051 
 6.02   +00 2.6    -01-0.7915     6.9    +01 1.3    +01           1135001100052 
 6.02   +00 2.6    -01-0.8814     3.7    +01 1.3    +01           1135001100053 
 6.53   +00 2.3    -01 0.93210    1.98   +02 1.7    +01           1135001100054 
 6.53   +00 2.3    -01 0.84980    1.04   +02 1.1    +01           1135001100055 
 6.53   +00 2.3    -01 0.73930    5.5    +01 9.     +00           1135001100056 
 6.53   +00 2.3    -01 0.60490    2.9    +01 7.     +00           1135001100057 
 6.53   +00 2.3    -01 0.45180    2.6    +01 7.     +00           1135001100058 
 6.53   +00 2.3    -01 0.28560    1.4    +01 8.     +00           1135001100059 
 6.53   +00 2.3    -01 0.11200    3.2    +01 9.     +00           1135001100060 
 6.53   +00 2.3    -01-0.0632     4.1    +01 1.0    +01           1135001100061 
 6.53   +00 2.3    -01-0.2346     4.9    +01 1.0    +01           1135001100062 
 6.53   +00 2.3    -01-0.3973     7.6    +01 1.0    +01           1135001100063 
 6.53   +00 2.3    -01-0.5467     6.6    +01 1.2    +01           1135001100064 
 6.53   +00 2.3    -01-0.6791     5.1    +01 1.2    +01           1135001100065 
 6.53   +00 2.3    -01-0.7915     4.1    +01 1.2    +01           1135001100066 
 6.53   +00 2.3    -01-0.8814     3.3    +01 1.1    +01           1135001100067 
 8.00   +00 6.4    -01 0.84980    1.27   +02 8.     +00           1135001100068 
 8.00   +00 6.4    -01 0.73930    3.9    +01 6.     +00           1135001100069 
 8.00   +00 6.4    -01 0.60490    4.2    +01 7.     +00           1135001100070 
 8.00   +00 6.4    -01 0.45180    1.4    +01 7.     +00           1135001100071 
 8.00   +00 6.4    -01 0.28560    3.5    +01 8.     +00           1135001100072 
 8.00   +00 6.4    -01 0.11200    6.3    +01 6.     +00           1135001100073 
 8.00   +00 6.4    -01-0.0632     8.3    +01 6.     +00           1135001100074 
