ENTRY            10620   20160219                             141710620  0    1 
SUBENT        10620001   20160219                             141710620  1    1 
BIB                  7         12                                 10620  1    2 
TITLE      Intermediate structure studies of 234U cross sections  10620  1    3 
AUTHOR     (G.D.James,J.W.T.Dabbs,J.A.Harvey,N.W.Hill,            10620  1    4 
           R.H.Schindler)                                         10620  1    5 
REFERENCE  (J,PR/C,15,2083,197706)                                10620  1    6 
           #doi:10.1103/PhysRevC.15.2083                          10620  1    7 
INSTITUTE  (1USAORL)                                              10620  1    8 
FACILITY   (LINAC,1USAORL) Oak Ridge electron linear accelerator  10620  1    9 
STATUS     (APRVD) Approved by J.W.T.Dabbs, 1981/7/21.            10620  1   10 
HISTORY    (19770726C)                                            10620  1   11 
           (19990401A) dates updated, converted to lower case.    10620  1   12 
           (20160219A) BP: Updated to latest standards, digitized 10620  1   13 
           figures for subentry 5.                                10620  1   14 
ENDBIB              12          0                                 10620  1   15 
NOCOMMON             0          0                                 10620  1   16 
ENDSUBENT           15          0                                 10620  199999 
SUBENT        10620002   20160219                             141710620  2    1 
BIB                  7         19                                 10620  2    2 
REACTION  1(92-U-234(N,0),,EN)                                    10620  2    3 
          2(92-U-234(N,EL),,WID)                                  10620  2    4 
          3(92-U-234(N,F),,WID)                                   10620  2    5 
ANALYSIS   (AREA) Harvey-Atta area analysis of transmission data  10620  2    6 
           and area analysis of fission cross section             10620  2    7 
           resonances. Total width assumed to Be sum of neutron   10620  2    8 
           width, radiative width, and fission width.             10620  2    9 
ASSUMED    (ASSUM,92-U-234(N,G),,WID)                             10620  2   10 
ERR-ANALYS (DATA-ERR) Data errors given are statistical errors    10620  2   11 
           arising from fitting of data.                          10620  2   12 
COMMENT   3Negative values of the fission widths occur by         10620  2   13 
           statistical chance when, at an energy where a          10620  2   14 
           resonance is indicated by the total cross section, the 10620  2   15 
           fission cross section is lower than the background     10620  2   16 
           value derived from extended regions of the data which  10620  2   17 
           are free from resonances.                              10620  2   18 
STATUS     (TABLE) Table III, page 2088.                          10620  2   19 
HISTORY    (19840217A) Resonance energy corrected, private comm., 10620  2   20 
                       Dabbs, 84/2/16.                            10620  2   21 
ENDBIB              19          0                                 10620  2   22 
COMMON               1          3                                 10620  2   23 
ASSUM     2                                                       10620  2   24 
MILLI-EV                                                          10620  2   25 
        40.                                                       10620  2   26 
ENDCOMMON            3          0                                 10620  2   27 
DATA                 6        118                                 10620  2   28 
DATA      1DATA      2DATA-ERR  2DATA      3+DATA-ERR 3-DATA-ERR 310620  2   29 
EV         MILLI-EV   MILLI-EV   MILLI-EV   MILLI-EV   MILLI-EV   10620  2   30 
 5.5842E+02 8.3421E-01 4.3837E-02                                 10620  4 1443 
 5.5929E+02 1.3699E+00 5.6142E-02                                 10620  4 1444 
 5.6016E+02 2.3817E+00 7.3984E-02                                 10620  4 1445 
 5.6104E+02 2.6918E+00 7.8611E-02                                 10620  4 1446 
 5.6191E+02 1.9051E+00 6.6098E-02                                 10620  4 1447 
 5.6279E+02 6.9665E-01 3.9948E-02                                 10620  4 1448 
 5.6367E+02 8.6964E-02 1.4106E-02                                 10620  4 1449 
 5.6456E+02 2.2246E-02 7.1300E-03                                 10620  4 1450 
 5.6544E+02 1.8480E-02 6.4945E-03                                 10620  4 1451 
 5.6633E+02 1.3909E-02 5.6313E-03                                 10620  4 1452 
 5.6722E+02 1.5860E-02 6.0099E-03                                 10620  4 1453 
 5.6811E+02 1.9662E-02 6.6880E-03                                 10620  4 1454 
 5.6900E+02 1.6355E-02 6.0960E-03                                 10620  4 1455 
 5.6990E+02 2.5318E-02 7.5801E-03                                 10620  4 1456 
 5.7080E+02 6.2838E-02 1.1935E-02                                 10620  4 1457 
 5.7170E+02 1.7537E-01 1.9926E-02                                 10620  4 1458 
 5.7260E+02 4.9002E-01 3.3290E-02                                 10620  4 1459 
 5.7351E+02 9.7446E-01 4.6919E-02                                 10620  4 1460 
 5.7441E+02 1.2394E+00 5.2884E-02                                 10620  4 1461 
 5.7532E+02 9.8075E-01 4.7018E-02                                 10620  4 1462 
 5.7623E+02 4.2665E-01 3.0994E-02                                 10620  4 1463 
 5.7714E+02 1.2270E-01 1.6612E-02                                 10620  4 1464 
 5.7806E+02 8.6543E-02 1.3942E-02                                 10620  4 1465 
 5.7898E+02 1.9690E-01 2.1017E-02                                 10620  4 1466 
 5.7990E+02 6.5660E-01 3.8358E-02                                 10620  4 1467 
 5.8082E+02 1.6319E+00 6.0437E-02                                 10620  4 1468 
 5.8174E+02 2.5510E+00 7.5522E-02                                 10620  4 1469 
 5.8267E+02 2.6870E+00 7.7465E-02                                 10620  4 1470 
 5.8360E+02 1.9053E+00 6.5192E-02                                 10620  4 1471 
 5.8453E+02 1.3052E+00 5.3927E-02                                 10620  4 1472 
 5.8546E+02 1.2380E+00 5.2490E-02                                 10620  4 1473 
 5.8640E+02 1.0054E+00 4.7275E-02                                 10620  4 1474 
 5.8733E+02 4.2786E-01 3.0823E-02                                 10620  4 1475 
 5.8827E+02 8.6829E-02 1.3878E-02                                 10620  4 1476 
 5.8921E+02 2.8424E-02 7.9353E-03                                 10620  4 1477 
 5.9016E+02 2.5545E-02 7.5175E-03                                 10620  4 1478 
 5.9110E+02 3.0033E-02 8.1469E-03                                 10620  4 1479 
 5.9205E+02 5.5556E-02 1.1074E-02                                 10620  4 1480 
 5.9300E+02 9.5655E-02 1.4522E-02                                 10620  4 1481 
 5.9396E+02 1.2019E-01 1.6268E-02                                 10620  4 1482 
 5.9491E+02 7.6003E-02 1.2930E-02                                 10620  4 1483 
 5.9587E+02 4.9022E-02 1.0378E-02                                 10620  4 1484 
 5.9683E+02 1.5290E-02 5.7928E-03                                 10620  4 1485 
 5.9779E+02 1.5473E-02 5.8238E-03                                 10620  4 1486 
 5.9876E+02 1.6816E-02 6.0677E-03                                 10620  4 1487 
 5.9973E+02 1.7448E-02 6.1770E-03                                 10620  4 1488 
 6.0070E+02 2.0132E-02 6.6317E-03                                 10620  4 1489 
 6.0167E+02 1.3916E-02 5.5101E-03                                 10620  4 1490 
 6.0264E+02 1.5525E-02 5.8169E-03                                 10620  4 1491 
 6.0362E+02 1.1885E-02 5.0858E-03                                 10620  4 1492 
 6.0460E+02 1.3775E-02 5.4726E-03                                 10620  4 1493 
 6.0558E+02 1.4719E-02 5.6537E-03                                 10620  4 1494 
 6.0656E+02 1.1487E-02 4.9910E-03                                 10620  4 1495 
 6.0755E+02 1.1776E-02 5.0509E-03                                 10620  4 1496 
 6.0854E+02 1.1183E-02 4.9194E-03                                 10620  4 1497 
 6.0953E+02 1.9994E-02 6.5736E-03                                 10620  4 1498 
 6.1052E+02 2.0319E-02 6.6233E-03                                 10620  4 1499 
 6.1152E+02 3.1395E-02 8.2273E-03                                 10620  4 1500 
 6.1251E+02 9.3301E-02 1.4174E-02                                 10620  4 1501 
 6.1352E+02 1.7109E-01 1.9183E-02                                 10620  4 1502 
 6.1452E+02 2.0215E-01 2.0840E-02                                 10620  4 1503 
 6.1552E+02 1.6478E-01 1.8805E-02                                 10620  4 1504 
 6.1653E+02 6.2782E-02 1.1601E-02                                 10620  4 1505 
 6.1754E+02 1.6221E-02 5.8928E-03                                 10620  4 1506 
 6.1856E+02 1.0244E-02 4.6804E-03                                 10620  4 1507 
 6.1957E+02 9.8585E-03 4.5884E-03                                 10620  4 1508 
 6.2059E+02 7.2290E-03 3.9269E-03                                 10620  4 1509 
 6.2161E+02 2.5646E-02 7.3919E-03                                 10620  4 1510 
 6.2263E+02 4.4887E-02 9.7729E-03                                 10620  4 1511 
 6.2366E+02 1.5275E-01 1.8018E-02                                 10620  4 1512 
 6.2469E+02 2.9750E-01 2.5130E-02                                 10620  4 1513 
 6.2572E+02 4.1932E-01 2.9819E-02                                 10620  4 1514 
 6.2675E+02 3.3728E-01 2.6728E-02                                 10620  4 1515 
 6.2779E+02 1.3367E-01 1.6816E-02                                 10620  4 1516 
 6.2882E+02 2.4265E-02 7.1607E-03                                 10620  4 1517 
 6.2987E+02 1.0324E-02 4.6677E-03                                 10620  4 1518 
 6.3091E+02 1.4197E-02 5.4703E-03                                 10620  4 1519 
 6.3196E+02 1.7428E-02 6.0572E-03                                 10620  4 1520 
 6.3300E+02 1.1797E-02 4.9803E-03                                 10620  4 1521 
 6.3406E+02 4.1682E-02 9.3560E-03                                 10620  4 1522 
 6.3511E+02 7.9122E-02 1.2882E-02                                 10620  4 1523 
 6.3617E+02 2.0010E-01 2.0475E-02                                 10620  4 1524 
 6.3722E+02 1.9487E-01 2.0193E-02                                 10620  4 1525 
 6.3829E+02 1.3073E-01 1.6530E-02                                 10620  4 1526 
 6.3935E+02 9.6409E-02 1.4186E-02                                 10620  4 1527 
 6.4042E+02 1.9739E-01 2.0286E-02                                 10620  4 1528 
 6.4149E+02 6.2297E-01 3.6017E-02                                 10620  4 1529 
 6.4256E+02 1.3446E+00 5.2882E-02                                 10620  4 1530 
 6.4364E+02 1.7019E+00 5.9461E-02                                 10620  4 1531 
 6.4471E+02 1.2478E+00 5.0885E-02                                 10620  4 1532 
 6.4579E+02 4.3097E-01 2.9888E-02                                 10620  4 1533 
 6.4688E+02 6.0392E-02 1.1182E-02                                 10620  4 1534 
 6.4796E+02 1.5986E-02 5.7487E-03                                 10620  4 1535 
 6.4905E+02 5.7213E-03 3.4375E-03                                 10620  4 1536 
 6.5014E+02 1.4443E-02 5.4576E-03                                 10620  4 1537 
 6.5124E+02 1.0127E-02 4.5673E-03                                 10620  4 1538 
 6.5234E+02 1.1869E-02 4.9412E-03                                 10620  4 1539 
 6.5344E+02 6.7488E-03 3.7244E-03                                 10620  4 1540 
 6.5454E+02 6.3488E-03 3.6098E-03                                 10620  4 1541 
 6.5564E+02 1.2305E-02 5.0220E-03                                 10620  4 1542 
 6.5675E+02 1.0757E-02 4.6926E-03                                 10620  4 1543 
 6.5786E+02 1.4796E-02 5.5004E-03                                 10620  4 1544 
 6.5898E+02 1.1310E-02 4.8058E-03                                 10620  4 1545 
 6.6009E+02 7.5470E-03 3.9237E-03                                 10620  4 1546 
 6.6121E+02 4.7377E-03 3.1067E-03                                 10620  4 1547 
 6.6234E+02 4.3658E-03 2.9810E-03                                 10620  4 1548 
 6.6346E+02 3.9346E-03 2.8279E-03                                 10620  4 1549 
 6.6459E+02 1.0074E-02 4.5218E-03                                 10620  4 1550 
 6.6572E+02 5.9160E-03 3.4636E-03                                 10620  4 1551 
 6.6685E+02 9.5786E-03 4.4044E-03                                 10620  4 1552 
 6.6799E+02 4.8843E-02 9.9386E-03                                 10620  4 1553 
 6.6913E+02 1.3705E-01 1.6638E-02                                 10620  4 1554 
 6.7027E+02 2.6539E-01 2.3138E-02                                 10620  4 1555 
 6.7142E+02 2.7986E-01 2.3747E-02                                 10620  4 1556 
 6.7257E+02 1.7427E-01 1.8728E-02                                 10620  4 1557 
 6.7372E+02 5.0409E-02 1.0067E-02                                 10620  4 1558 
 6.7487E+02 1.0085E-02 4.4993E-03                                 10620  4 1559 
 6.7603E+02 4.5526E-03 3.2068E-03                                 10620  4 1560 
 6.7719E+02 5.1695E-03 3.2172E-03                                 10620  4 1561 
 6.7835E+02 7.4116E-03 3.9688E-03                                 10620  4 1562 
 6.7952E+02 1.1329E-02 4.7570E-03                                 10620  4 1563 
 6.8069E+02 1.0865E-02 4.6556E-03                                 10620  4 1564 
 6.8186E+02 1.3842E-02 5.2518E-03                                 10620  4 1565 
 6.8304E+02 1.5748E-02 5.5982E-03                                 10620  4 1566 
 6.8422E+02 2.4401E-02 6.9640E-03                                 10620  4 1567 
 6.8540E+02 6.4305E-02 1.1298E-02                                 10620  4 1568 
 6.8658E+02 2.5637E-01 2.2545E-02                                 10620  4 1569 
 6.8777E+02 8.4287E-01 4.0853E-02                                 10620  4 1570 
 6.8896E+02 1.7005E+00 5.7993E-02                                 10620  4 1571 
 6.9015E+02 2.0027E+00 6.2898E-02                                 10620  4 1572 
 6.9135E+02 1.2563E+00 4.9787E-02                                 10620  4 1573 
 6.9255E+02 3.1428E-01 2.4887E-02                                 10620  4 1574 
 6.9375E+02 2.6012E-02 7.1550E-03                                 10620  4 1575 
 6.9496E+02 1.4316E-02 5.3042E-03                                 10620  4 1576 
 6.9617E+02 8.2692E-03 4.0288E-03                                 10620  4 1577 
 6.9738E+02 7.3999E-03 3.8086E-03                                 10620  4 1578 
 6.9860E+02 2.9026E-02 7.5386E-03                                 10620  4 1579 
 6.9982E+02 8.3248E-02 1.2759E-02                                 10620  4 1580 
 7.0104E+02 1.6387E-01 1.7890E-02                                 10620  4 1581 
 7.0227E+02 1.9327E-01 1.9417E-02                                 10620  4 1582 
 7.0349E+02 1.2215E-01 1.5427E-02                                 10620  4 1583 
 7.0473E+02 4.7639E-02 9.6288E-03                                 10620  4 1584 
 7.0596E+02 1.7307E-02 5.7994E-03                                 10620  4 1585 
 7.0720E+02 1.0322E-02 4.4758E-03                                 10620  4 1586 
 7.0844E+02 9.2832E-03 4.2424E-03                                 10620  4 1587 
 7.0969E+02 9.8133E-03 4.3585E-03                                 10620  4 1588 
 7.1093E+02 6.4376E-03 3.5284E-03                                 10620  4 1589 
 7.1219E+02 1.3364E-03 2.2524E-03                                 10620  4 1590 
 7.1344E+02 6.1734E-03 3.4509E-03                                 10620  4 1591 
 7.1470E+02 1.2964E-02 4.9970E-03                                 10620  4 1592 
 7.1596E+02 5.7327E-03 3.3208E-03                                 10620  4 1593 
 7.1722E+02 1.0021E-02 4.3882E-03                                 10620  4 1594 
 7.1849E+02 1.3367E-02 5.0642E-03                                 10620  4 1595 
 7.1976E+02 1.7224E-02 5.7454E-03                                 10620  4 1596 
 7.2104E+02 2.8436E-02 7.3773E-03                                 10620  4 1597 
 7.2232E+02 1.1601E-01 1.4891E-02                                 10620  4 1598 
 7.2360E+02 3.6877E-01 2.6533E-02                                 10620  4 1599 
 7.2488E+02 8.3404E-01 3.9877E-02                                 10620  4 1600 
 7.2617E+02 1.0064E+00 4.3778E-02                                 10620  4 1601 
 7.2746E+02 6.5638E-01 3.5334E-02                                 10620  4 1602 
 7.2876E+02 2.0053E-01 1.9518E-02                                 10620  4 1603 
 7.3006E+02 3.7555E-02 8.4409E-03                                 10620  4 1604 
 7.3136E+02 1.3044E-02 4.9712E-03                                 10620  4 1605 
 7.3267E+02 2.4117E-02 6.7552E-03                                 10620  4 1606 
 7.3398E+02 2.1080E-02 6.3115E-03                                 10620  4 1607 
 7.3529E+02 2.4803E-02 6.8422E-03                                 10620  4 1608 
 7.3660E+02 1.7729E-02 5.7812E-03                                 10620  4 1609 
 7.3792E+02 6.0710E-03 3.3810E-03                                 10620  4 1610 
 7.3925E+02 8.0121E-03 3.8810E-03                                 10620  4 1611 
 7.4057E+02 1.0484E-02 4.4371E-03                                 10620  4 1612 
 7.4191E+02 7.5225E-03 3.7559E-03                                 10620  4 1613 
 7.4324E+02 9.3257E-03 4.1794E-03                                 10620  4 1614 
 7.4458E+02 1.8174E-02 5.8297E-03                                 10620  4 1615 
 7.4592E+02 2.1055E-02 6.2716E-03                                 10620  4 1616 
 7.4726E+02 1.2969E-02 4.9190E-03                                 10620  4 1617 
 7.4861E+02 4.6315E-03 3.2110E-03                                 10620  4 1618 
 7.4996E+02 9.8781E-03 4.2875E-03                                 10620  4 1619 
 7.5132E+02 7.8446E-03 3.8184E-03                                 10620  4 1620 
 7.5268E+02 9.0088E-03 4.0887E-03                                 10620  4 1621 
 7.5404E+02 1.4272E-02 5.1435E-03                                 10620  4 1622 
 7.5541E+02 4.3685E-02 8.9922E-03                                 10620  4 1623 
 7.5678E+02 6.2486E-02 1.0748E-02                                 10620  4 1624 
 7.5816E+02 6.0303E-02 1.0552E-02                                 10620  4 1625 
 7.5953E+02 1.6498E-02 5.5157E-03                                 10620  4 1626 
 7.6092E+02 1.6803E-02 5.5628E-03                                 10620  4 1627 
 7.6230E+02 2.6587E-02 6.9924E-03                                 10620  4 1628 
 7.6369E+02 5.2464E-02 9.8162E-03                                 10620  4 1629 
 7.6508E+02 4.0792E-02 8.6500E-03                                 10620  4 1630 
 7.6648E+02 3.9066E-02 8.4598E-03                                 10620  4 1631 
 7.6788E+02 2.2730E-02 6.4491E-03                                 10620  4 1632 
 7.6929E+02 1.3925E-02 5.0443E-03                                 10620  4 1633 
 7.7070E+02 1.2084E-02 4.6957E-03                                 10620  4 1634 
 7.7211E+02 2.3273E-02 6.5126E-03                                 10620  4 1635 
 7.7352E+02 1.5097E-02 5.2421E-03                                 10620  4 1636 
 7.7495E+02 1.3786E-02 5.0056E-03                                 10620  4 1637 
 7.7637E+02 2.1428E-02 6.2363E-03                                 10620  4 1638 
 7.7780E+02 3.5702E-02 8.0449E-03                                 10620  4 1639 
 7.7923E+02 7.7025E-02 1.1808E-02                                 10620  4 1640 
 7.8067E+02 6.2881E-02 1.0663E-02                                 10620  4 1641 
 7.8211E+02 4.1884E-02 8.6971E-03                                 10620  4 1642 
 7.8355E+02 2.0066E-02 6.0156E-03                                 10620  4 1643 
 7.8500E+02 4.7853E-02 9.2830E-03                                 10620  4 1644 
 7.8645E+02 1.0893E-01 1.3997E-02                                 10620  4 1645 
 7.8791E+02 1.7209E-01 1.7582E-02                                 10620  4 1646 
 7.8937E+02 1.1847E-01 1.4578E-02                                 10620  4 1647 
 7.9083E+02 4.0062E-02 8.4720E-03                                 10620  4 1648 
 7.9230E+02 9.0130E-03 4.0159E-03                                 10620  4 1649 
 7.9377E+02 1.7607E-03 2.2986E-03                                 10620  4 1650 
 7.9525E+02 2.4819E-03 2.7166E-03                                 10620  4 1651 
 7.9673E+02 2.7261E-04 2.0488E-03                                 10620  4 1652 
 7.9821E+02 1.1792E-02 4.5806E-03                                 10620  4 1653 
 7.9970E+02 1.0776E-02 4.4082E-03                                 10620  4 1654 
 8.0120E+02 1.6953E-02 5.4855E-03                                 10620  4 1655 
 8.0269E+02 7.7950E-03 3.7171E-03                                 10620  4 1656 
 8.0419E+02 3.2020E-03 2.3803E-03                                 10620  4 1657 
 8.0570E+02 3.3820E-03 3.0422E-03                                 10620  4 1658 
 8.0721E+02 1.3544E-02 4.8894E-03                                 10620  4 1659 
 8.0872E+02 3.9693E-02 8.3645E-03                                 10620  4 1660 
 8.1024E+02 1.0155E-01 1.3370E-02                                 10620  4 1661 
 8.1176E+02 2.5923E-01 2.1349E-02                                 10620  4 1662 
 8.1329E+02 4.2903E-01 2.7447E-02                                 10620  4 1663 
 8.1482E+02 3.6250E-01 2.5213E-02                                 10620  4 1664 
 8.1636E+02 1.8628E-01 1.8063E-02                                 10620  4 1665 
 8.1790E+02 5.3414E-02 9.6660E-03                                 10620  4 1666 
 8.1944E+02 2.7542E-02 6.9351E-03                                 10620  4 1667 
 8.2099E+02 6.8292E-02 1.0913E-02                                 10620  4 1668 
 8.2255E+02 8.8331E-02 1.2404E-02                                 10620  4 1669 
 8.2410E+02 5.5266E-02 9.8051E-03                                 10620  4 1670 
 8.2566E+02 2.1775E-02 6.1508E-03                                 10620  4 1671 
 8.2723E+02 3.0177E-03 2.3789E-03                                 10620  4 1672 
 8.2880E+02 2.4021E-03 2.1869E-03                                 10620  4 1673 
 8.3038E+02 3.6786E-03 2.5228E-03                                 10620  4 1674 
 8.3196E+02 6.1300E-03 3.2547E-03                                 10620  4 1675 
 8.3354E+02 4.6435E-03 2.8305E-03                                 10620  4 1676 
 8.3513E+02 8.8957E-03 3.9150E-03                                 10620  4 1677 
 8.3672E+02 1.0641E-02 4.2789E-03                                 10620  4 1678 
 8.3832E+02 1.3056E-03 1.7920E-03                                 10620  4 1679 
 8.3992E+02 1.8161E-03 1.8738E-03                                 10620  4 1680 
 8.4153E+02 7.3891E-03 3.5585E-03                                 10620  4 1681 
 8.4314E+02 7.6519E-03 3.6190E-03                                 10620  4 1682 
 8.4476E+02 1.2485E-02 4.6191E-03                                 10620  4 1683 
 8.4638E+02 1.3595E-02 4.8171E-03                                 10620  4 1684 
 8.4801E+02 8.5616E-03 3.8198E-03                                 10620  4 1685 
 8.4964E+02 7.4635E-03 3.5642E-03                                 10620  4 1686 
 8.5127E+02 1.2994E-02 4.6995E-03                                 10620  4 1687 
 8.5291E+02 5.4788E-02 9.6431E-03                                 10620  4 1688 
 8.5456E+02 1.2327E-01 1.4455E-02                                 10620  4 1689 
 8.5621E+02 1.7572E-01 1.7246E-02                                 10620  4 1690 
 8.5786E+02 1.7120E-01 1.7012E-02                                 10620  4 1691 
 8.5952E+02 1.1780E-01 1.4102E-02                                 10620  4 1692 
 8.6118E+02 8.0158E-02 1.1625E-02                                 10620  4 1693 
 8.6285E+02 2.2273E-02 6.1242E-03                                 10620  4 1694 
 8.6453E+02 5.4416E-03 3.0561E-03                                 10620  4 1695 
 8.6620E+02 7.3744E-03 3.5187E-03                                 10620  4 1696 
 8.6789E+02 1.0581E-03 1.6244E-03                                 10620  4 1697 
 8.6958E+02 5.5120E-03 3.0378E-03                                 10620  4 1698 
 8.7127E+02 4.0946E-03 2.6166E-03                                 10620  4 1699 
 8.7297E+02 5.9112E-03 3.1414E-03                                 10620  4 1700 
 8.7467E+02 6.2273E-03 3.2223E-03                                 10620  4 1701 
 8.7638E+02 7.8538E-03 3.6161E-03                                 10620  4 1702 
 8.7809E+02 2.3235E-02 6.2149E-03                                 10620  4 1703 
 8.7981E+02 5.7013E-02 9.7290E-03                                 10620  4 1704 
 8.8153E+02 9.2714E-02 1.2399E-02                                 10620  4 1705 
 8.8326E+02 7.1115E-02 1.0852E-02                                 10620  4 1706 
 8.8499E+02 1.8825E-02 5.5795E-03                                 10620  4 1707 
 8.8673E+02 1.9251E-02 5.6377E-03                                 10620  4 1708 
 8.8848E+02 5.3624E-02 9.4030E-03                                 10620  4 1709 
 8.9022E+02 4.3319E-02 8.4456E-03                                 10620  4 1710 
 8.9198E+02 3.1769E-02 7.2281E-03                                 10620  4 1711 
 8.9374E+02 7.8941E-03 3.6005E-03                                 10620  4 1712 
 8.9550E+02 1.8686E-03 1.8299E-03                                 10620  4 1713 
 8.9727E+02 1.9276E-03 2.1742E-03                                 10620  4 1714 
 9.0082E+02 2.2217E-05 2.0707E-03                                 10620  4 1715 
 9.0440E+02 1.7717E-03 2.3411E-03                                 10620  4 1716 
 9.0620E+02 1.0321E-02 4.0964E-03                                 10620  4 1717 
 9.0800E+02 9.0660E-03 3.8364E-03                                 10620  4 1718 
 9.0980E+02 1.4259E-02 4.8083E-03                                 10620  4 1719 
 9.1162E+02 6.6258E-03 3.2754E-03                                 10620  4 1720 
 9.1343E+02 3.7472E-03 2.4613E-03                                 10620  4 1721 
 9.1526E+02 3.3050E-03 2.4099E-03                                 10620  4 1722 
 9.1892E+02 5.3283E-03 2.9289E-03                                 10620  4 1723 
 9.2076E+02 5.3115E-03 2.9224E-03                                 10620  4 1724 
 9.2260E+02 4.5767E-03 2.7108E-03                                 10620  4 1725 
 9.2445E+02 5.0253E-04 2.0671E-03                                 10620  4 1726 
 9.2631E+02 9.9230E-04 2.0941E-03                                 10620  4 1727 
 9.2817E+02 3.5051E-03 2.3670E-03                                 10620  4 1728 
 9.3004E+02 3.9122E-03 2.7906E-03                                 10620  4 1729 
 9.3191E+02 6.1902E-03 3.1412E-03                                 10620  4 1730 
 9.3379E+02 2.6598E-03 2.2821E-03                                 10620  4 1731 
 9.3567E+02 3.7387E-03 2.4376E-03                                 10620  4 1732 
 9.3756E+02 4.3540E-03 2.6290E-03                                 10620  4 1733 
 9.3946E+02 1.1055E-02 4.1857E-03                                 10620  4 1734 
 9.4136E+02 8.9521E-03 3.7641E-03                                 10620  4 1735 
 9.4327E+02 1.6256E-02 5.0685E-03                                 10620  4 1736 
 9.4518E+02 1.7646E-02 5.2773E-03                                 10620  4 1737 
 9.4710E+02 1.3890E-02 4.6785E-03                                 10620  4 1738 
 9.4902E+02 5.4575E-03 2.9301E-03                                 10620  4 1739 
 9.5095E+02 1.3729E-03 1.4689E-03                                 10620  4 1740 
 9.5289E+02 1.3383E-03 1.4493E-03                                 10620  4 1741 
 9.5483E+02 6.6946E-03 3.2387E-03                                 10620  4 1742 
 9.5678E+02 7.9723E-03 3.7071E-03                                 10620  4 1743 
 9.5873E+02 1.2928E-02 4.4945E-03                                 10620  4 1744 
 9.6070E+02 4.5988E-03 2.6783E-03                                 10620  4 1745 
 9.6266E+02 9.1902E-03 3.7838E-03                                 10620  4 1746 
 9.6463E+02 9.2908E-03 3.8017E-03                                 10620  4 1747 
 9.6661E+02 6.8133E-03 3.2530E-03                                 10620  4 1748 
 9.6860E+02 9.6801E-03 3.8742E-03                                 10620  4 1749 
 9.7059E+02 3.9891E-02 7.8594E-03                                 10620  4 1750 
 9.7258E+02 1.1918E-01 1.3576E-02                                 10620  4 1751 
 9.7459E+02 1.4480E-01 1.4954E-02                                 10620  4 1752 
 9.7660E+02 9.5350E-02 1.2127E-02                                 10620  4 1753 
 9.7861E+02 2.5146E-02 6.2229E-03                                 10620  4 1754 
 9.8063E+02 4.0721E-02 7.9123E-03                                 10620  4 1755 
 9.8266E+02 3.7507E-02 7.5887E-03                                 10620  4 1756 
 9.8469E+02 2.2812E-02 5.9141E-03                                 10620  4 1757 
 9.8673E+02 8.8965E-03 3.6910E-03                                 10620  4 1758 
 9.9083E+02 2.7079E-03 2.3548E-03                                 10620  4 1759 
 9.9289E+02 3.2342E-03 2.2204E-03                                 10620  4 1760 
 9.9496E+02 4.8331E-03 2.7122E-03                                 10620  4 1761 
 9.9703E+02 1.1897E-03 1.5505E-03                                 10620  4 1762 
 9.9911E+02 4.4481E-03 2.5983E-03                                 10620  4 1763 
 1.0012E+03 2.9587E-03 2.1173E-03                                 10620  4 1764 
 1.0033E+03 7.3664E-03 3.4186E-03                                 10620  4 1765 
 1.0075E+03 5.4281E-03 2.9412E-03                                 10620  4 1766 
 1.0096E+03 1.0833E-02 4.0394E-03                                 10620  4 1767 
 1.0117E+03 2.3001E-02 5.8819E-03                                 10620  4 1768 
 1.0138E+03 6.1936E-03 3.0501E-03                                 10620  4 1769 
 1.0160E+03 5.7886E-03 2.9462E-03                                 10620  4 1770 
 1.0181E+03 4.7846E-03 2.6769E-03                                 10620  4 1771 
 1.0224E+03 3.4569E-03 2.2718E-03                                 10620  4 1772 
 1.0246E+03 4.1065E-03 2.4744E-03                                 10620  4 1773 
 1.0267E+03 1.4795E-03 1.6595E-03                                 10620  4 1774 
 1.0289E+03 6.4811E-03 3.1035E-03                                 10620  4 1775 
 1.0311E+03 5.2580E-03 2.7930E-03                                 10620  4 1776 
 1.0333E+03 1.3017E-02 4.3919E-03                                 10620  4 1777 
 1.0355E+03 2.6519E-02 6.2639E-03                                 10620  4 1778 
 1.0377E+03 6.1833E-02 9.5579E-03                                 10620  4 1779 
 1.0399E+03 3.8741E-02 7.5603E-03                                 10620  4 1780 
 1.0421E+03 1.3593E-02 4.4751E-03                                 10620  4 1781 
 1.0443E+03 5.4358E-03 2.8822E-03                                 10620  4 1782 
 1.0465E+03 5.5109E-03 2.8448E-03                                 10620  4 1783 
 1.0488E+03 1.5334E-02 4.7417E-03                                 10620  4 1784 
 1.0510E+03 2.0956E-02 5.5392E-03                                 10620  4 1785 
 1.0533E+03 2.5779E-02 6.1395E-03                                 10620  4 1786 
 1.0555E+03 9.9029E-03 3.8022E-03                                 10620  4 1787 
 1.0578E+03 1.8210E-02 5.1521E-03                                 10620  4 1788 
 1.0601E+03 1.4487E-02 4.5921E-03                                 10620  4 1789 
 1.0623E+03 4.2159E-03 2.4755E-03                                 10620  4 1790 
 1.0646E+03 1.2208E-02 4.2084E-03                                 10620  4 1791 
 1.0669E+03 2.5376E-02 6.0637E-03                                 10620  4 1792 
 1.0692E+03 1.7697E-02 5.0603E-03                                 10620  4 1793 
 1.0715E+03 1.6444E-02 4.8739E-03                                 10620  4 1794 
