ENTRY            D6252   20170308                             D110D625200000001 
SUBENT        D6252001   20170308                             D110D625200100001 
BIB                 12         37                                 D625200100002 
TITLE      Thick target double differential neutron energy        D625200100003 
            distribution from 12C+27Al at 115 MeV                 D625200100004 
AUTHOR     (V.Suman, C.Sunil, S.Nair, S.Paul, K.Biju, G.S.Sahoo,  D625200100005 
            P.K.Sarkar)                                           D625200100006 
INSTITUTE  (3INDTRM,3INDMNP)                                      D625200100007 
REFERENCE  (J,NIM/A,800,29,2015)                                  D625200100008 
FACILITY   (VDGT,3INDTRM) Pelletron-Linac Accelerator at BARC-TIFRD625200100009 
SAMPLE     27Al hemispherical aluminium target of thickness       D625200100010 
           3 mm and diameter 40 mm                                D625200100011 
DETECTOR   (SCIN) Five EJ-301(5cm x 5cm) liquid scintillation     D625200100012 
           detectors, placed at a distance of 1.5 m at angles 0,  D625200100013 
           30, 60, 90 and 120 degrees.                            D625200100014 
METHOD     (TOF) To measure the energy distribution of emitted    D625200100015 
           neutrons.                                              D625200100016 
           (PSD) To separate neutrons from photons.               D625200100017 
           (BCINT)                                                D625200100018 
CORRECTION To account for the background contribution from the    D625200100019 
           scattered neutrons from the nearby structural          D625200100020 
           materials, shadow bar correction was carried out for   D625200100021 
           individual detectors. Here,an iron bar of diameter 5   D625200100022 
           cm and length 30cm was kept followed by high density   D625200100023 
           poly-ethylene (HDPE) of same dimensions in the line    D625200100024 
           of the target and the detector. The high energy        D625200100025 
           neutrons undergo inelastic scatterings in the iron     D625200100026 
           bar,gets reduced in energy and undergo elastic         D625200100027 
           scattering in the hydrogen rich HDPE before finally    D625200100028 
           getting captured.                                      D625200100029 
ERR-ANALYS (ERR-S,5.,10.) Statistical uncertainties in counts     D625200100030 
           were < 5% in forward directions (0,30 and 60 degrees)  D625200100031 
           and ~10% in the backward angles( 90 and 120 degrees)   D625200100032 
           (ERR-1) Uncertainty in dead time (5%)                  D625200100033 
           (ERR-2) Uncertainty in solid angle and flight path     D625200100034 
           length (2%)                                            D625200100035 
           (ERR-3) Uncertainty in total charge beam due to        D625200100036 
           current integrator (1%)                                D625200100037 
HISTORY    (20170308C) Compiled by Vivek Mishra+BL                D625200100038 
STATUS     (TABLE) Numerical data provided by Authors             D625200100039 
ENDBIB              37          0                                 D625200100040 
COMMON               4          3                                 D625200100041 
         0.       13.5   5.05E-06   5.31E-08                      D625200200036 
         0.       14.0   4.51E-06   5.36E-08                      D625200200037 
         0.       14.5   3.94E-06   4.75E-08                      D625200200038 
         0.       15.0   3.72E-06   4.87E-08                      D625200200039 
         0.       15.5   3.46E-06   4.75E-08                      D625200200040 
         0.       16.0   3.23E-06   4.48E-08                      D625200200041 
         0.       16.5   2.58E-06   4.44E-08                      D625200200042 
         0.       17.0   2.46E-06   4.09E-08                      D625200200043 
         0.       17.5   2.26E-06   4.18E-08                      D625200200044 
         0.       18.0   2.11E-06   3.91E-08                      D625200200045 
         0.       18.5   1.96E-06   4.03E-08                      D625200200046 
         0.       19.0   2.05E-06   4.08E-08                      D625200200047 
         0.       19.5   1.72E-06   4.02E-08                      D625200200048 
         0.       20.0   1.72E-06   3.87E-08                      D625200200049 
         0.       20.5   1.43E-06   3.91E-08                      D625200200050 
         0.       21.0   1.55E-06   3.95E-08                      D625200200051 
         0.       21.5   1.40E-06   3.82E-08                      D625200200052 
         0.       22.0   1.41E-06   3.70E-08                      D625200200053 
         0.       22.5   1.40E-06   3.86E-08                      D625200200054 
         0.       23.0   1.21E-06   3.92E-08                      D625200200055 
         0.       23.5   1.42E-06   3.97E-08                      D625200200056 
         0.       24.0   1.26E-06   3.80E-08                      D625200200057 
         0.       24.5   1.23E-06   3.91E-08                      D625200200058 
         0.       25.0   1.33E-06   4.02E-08                      D625200200059 
         0.       25.5   1.19E-06   4.02E-08                      D625200200060 
         0.       26.0   1.07E-06   3.77E-08                      D625200200061 
         0.       26.5   9.50E-07   3.97E-08                      D625200200062 
         0.       27.0   1.10E-06   3.89E-08                      D625200200063 
        30.        1.0   1.83E-05   1.17E-08                      D625200200064 
        30.        1.5   1.13E-05   9.15E-09                      D625200200065 
        30.        2.0   1.24E-05   7.94E-09                      D625200200066 
        30.        2.5   1.32E-05   7.61E-09                      D625200200067 
        30.        3.0   1.35E-05   7.35E-09                      D625200200068 
        30.        3.5   1.35E-05   7.19E-09                      D625200200069 
        30.        4.0   1.26E-05   6.99E-09                      D625200200070 
        30.        4.5   1.20E-05   6.81E-09                      D625200200071 
        30.        5.0   1.13E-05   6.84E-09                      D625200200072 
        30.        5.5   1.00E-05   6.39E-09                      D625200200073 
        30.        6.0   9.17E-06   6.37E-09                      D625200200074 
        30.        6.5   7.67E-06   5.92E-09                      D625200200075 
        30.        7.0   7.55E-06   6.12E-09                      D625200200076 
        30.        7.5   6.55E-06   5.89E-09                      D625200200077 
        30.        8.0   5.95E-06   5.58E-09                      D625200200078 
        30.        8.5   5.43E-06   5.37E-09                      D625200200079 
        30.        9.0   4.89E-06   5.57E-09                      D625200200080 
        30.        9.5   4.51E-06   5.35E-09                      D625200200081 
        30.       10.0   3.87E-06   4.98E-09                      D625200200082 
        30.       10.5   3.22E-06   4.75E-09                      D625200200083 
        30.       11.0   2.93E-06   4.64E-09                      D625200200084 
        30.       11.5   2.55E-06   4.53E-09                      D625200200085 
        30.       12.0   2.34E-06   4.45E-09                      D625200200086 
        30.       12.5   2.19E-06   4.18E-09                      D625200200087 
        30.       13.0   1.96E-06   4.21E-09                      D625200200088 
        30.       13.5   1.64E-06   3.88E-09                      D625200200089 
        30.       14.0   1.45E-06   3.96E-09                      D625200200090 
        30.       14.5   1.31E-06   3.69E-09                      D625200200091 
        30.       15.0   1.19E-06   3.57E-09                      D625200200092 
        30.       15.5   1.06E-06   3.53E-09                      D625200200093 
        30.       16.0   1.05E-06   3.42E-09                      D625200200094 
        30.       16.5   9.07E-07   3.31E-09                      D625200200095 
        30.       17.0   7.55E-07   3.25E-09                      D625200200096 
        30.       17.5   7.71E-07   3.19E-09                      D625200200097 
        30.       18.0   5.59E-07   3.06E-09                      D625200200098 
        30.       18.5   6.05E-07   3.33E-09                      D625200200099 
        30.       19.0   6.49E-07   2.97E-09                      D625200200100 
        30.       19.5   4.92E-07   3.19E-09                      D625200200101 
        30.       20.0   5.02E-07   3.11E-09                      D625200200102 
        30.       20.5   4.34E-07   3.18E-09                      D625200200103 
        30.       21.0   4.33E-07   3.20E-09                      D625200200104 
        30.       21.5   4.04E-07   3.20E-09                      D625200200105 
        30.       22.0   3.54E-07   3.11E-09                      D625200200106 
        30.       22.5   4.03E-07   3.12E-09                      D625200200107 
        30.       23.0   4.01E-07   3.27E-09                      D625200200108 
        30.       23.5   3.43E-07   3.18E-09                      D625200200109 
        30.       24.0   3.79E-07   3.09E-09                      D625200200110 
        30.       24.5   3.83E-07   3.36E-09                      D625200200111 
        30.       25.0   2.75E-07   3.47E-09                      D625200200112 
        30.       25.5   2.47E-07   3.55E-09                      D625200200113 
        30.       26.0   2.97E-07   3.29E-09                      D625200200114 
        30.       26.5   2.41E-07   3.31E-09                      D625200200115 
        30.       27.0   2.07E-07   3.42E-09                      D625200200116 
        60.        1.0   2.50E-06   7.79E-10                      D625200200117 
        60.        1.5   6.44E-06   7.65E-10                      D625200200118 
        60.        2.0   7.59E-06   6.61E-10                      D625200200119 
        60.        2.5   7.71E-06   6.19E-10                      D625200200120 
        60.        3.0   7.48E-06   5.90E-10                      D625200200121 
        60.        3.5   6.51E-06   5.66E-10                      D625200200122 
        60.        4.0   6.02E-06   5.36E-10                      D625200200123 
        60.        4.5   5.52E-06   5.17E-10                      D625200200124 
        60.        5.0   4.97E-06   5.02E-10                      D625200200125 
        60.        5.5   4.10E-06   4.69E-10                      D625200200126 
        60.        6.0   3.78E-06   4.66E-10                      D625200200127 
        60.        6.5   3.20E-06   4.32E-10                      D625200200128 
        60.        7.0   2.96E-06   4.46E-10                      D625200200129 
        60.        7.5   2.54E-06   4.21E-10                      D625200200130 
        60.        8.0   2.20E-06   4.14E-10                      D625200200131 
        60.        8.5   1.95E-06   3.96E-10                      D625200200132 
        60.        9.0   1.74E-06   3.98E-10                      D625200200133 
        60.        9.5   1.59E-06   3.88E-10                      D625200200134 
        60.       10.0   1.27E-06   3.59E-10                      D625200200135 
        60.       10.5   1.14E-06   3.40E-10                      D625200200136 
        60.       11.0   9.27E-07   3.30E-10                      D625200200137 
        60.       11.5   9.18E-07   3.23E-10                      D625200200138 
        60.       12.0   7.30E-07   3.24E-10                      D625200200139 
        60.       12.5   6.55E-07   3.02E-10                      D625200200140 
        60.       13.0   5.88E-07   2.98E-10                      D625200200141 
        60.       13.5   4.86E-07   2.89E-10                      D625200200142 
        60.       14.0   4.65E-07   2.79E-10                      D625200200143 
        60.       14.5   3.59E-07   2.72E-10                      D625200200144 
        60.       15.0   2.98E-07   2.61E-10                      D625200200145 
        60.       15.5   3.07E-07   2.65E-10                      D625200200146 
        60.       16.0   2.97E-07   2.47E-10                      D625200200147 
        60.       16.5   2.45E-07   2.44E-10                      D625200200148 
        60.       17.0   2.52E-07   2.49E-10                      D625200200149 
        60.       17.5   2.18E-07   2.38E-10                      D625200200150 
        60.       18.0   1.85E-07   2.24E-10                      D625200200151 
        60.       18.5   1.54E-07   2.42E-10                      D625200200152 
        60.       19.0   1.42E-07   2.36E-10                      D625200200153 
        60.       19.5   9.77E-08   2.50E-10                      D625200200154 
        90.        1.0   4.49E-06   9.34E-11                      D625200200155 
        90.        1.5   8.03E-06   7.72E-11                      D625200200156 
        90.        2.0   6.64E-06   6.45E-11                      D625200200157 
        90.        2.5   6.03E-06   5.80E-11                      D625200200158 
        90.        3.0   5.09E-06   5.49E-11                      D625200200159 
        90.        3.5   3.94E-06   5.22E-11                      D625200200160 
        90.        4.0   3.63E-06   4.78E-11                      D625200200161 
        90.        4.5   3.13E-06   4.60E-11                      D625200200162 
        90.        5.0   2.83E-06   4.46E-11                      D625200200163 
        90.        5.5   2.32E-06   4.17E-11                      D625200200164 
        90.        6.0   1.94E-06   4.14E-11                      D625200200165 
        90.        6.5   1.69E-06   3.88E-11                      D625200200166 
        90.        7.0   1.40E-06   4.03E-11                      D625200200167 
        90.        7.5   1.28E-06   3.87E-11                      D625200200168 
        90.        8.0   1.11E-06   3.78E-11                      D625200200169 
        90.        8.5   1.06E-06   3.60E-11                      D625200200170 
        90.        9.0   8.12E-07   3.73E-11                      D625200200171 
        90.        9.5   8.93E-07   3.54E-11                      D625200200172 
        90.       10.0   6.16E-07   3.42E-11                      D625200200173 
        90.       10.5   4.01E-07   3.33E-11                      D625200200174 
        90.       11.0   4.56E-07   3.17E-11                      D625200200175 
        90.       11.5   4.71E-07   3.09E-11                      D625200200176 
        90.       12.0   3.81E-07   3.14E-11                      D625200200177 
        90.       12.5   2.58E-07   2.99E-11                      D625200200178 
        90.       13.0   3.65E-07   2.95E-11                      D625200200179 
        90.       13.5   3.02E-07   2.79E-11                      D625200200180 
        90.       14.0   2.40E-07   2.80E-11                      D625200200181 
        90.       14.5   2.01E-07   2.65E-11                      D625200200182 
        90.       15.0   1.74E-07   2.53E-11                      D625200200183 
        90.       15.5   1.22E-07   2.67E-11                      D625200200184 
        90.       16.0   1.48E-07   2.52E-11                      D625200200185 
        90.       16.5   1.26E-07   2.54E-11                      D625200200186 
        90.       17.0   4.11E-08   2.59E-11                      D625200200187 
        90.       17.5   3.38E-08   2.54E-11                      D625200200188 
        90.       18.0   8.08E-08   2.49E-11                      D625200200189 
        90.       18.5   5.69E-08   2.63E-11                      D625200200190 
        90.       19.0   9.17E-09   2.75E-11                      D625200200191 
        90.       19.5   6.32E-09   2.66E-11                      D625200200192 
       120.        1.0   3.00E-06   5.86E-12                      D625200200193 
       120.        1.5   4.25E-06   5.24E-12                      D625200200194 
       120.        2.0   4.01E-06   4.43E-12                      D625200200195 
       120.        2.5   3.38E-06   4.01E-12                      D625200200196 
       120.        3.0   2.83E-06   3.72E-12                      D625200200197 
       120.        3.5   2.45E-06   3.54E-12                      D625200200198 
       120.        4.0   1.80E-06   3.58E-12                      D625200200199 
       120.        4.5   1.38E-06   3.49E-12                      D625200200200 
       120.        5.0   1.18E-06   3.30E-12                      D625200200201 
       120.        5.5   1.12E-06   2.83E-12                      D625200200202 
       120.        6.0   1.14E-06   2.78E-12                      D625200200203 
       120.        6.5   8.92E-07   2.61E-12                      D625200200204 
       120.        7.0   8.27E-07   2.68E-12                      D625200200205 
       120.        7.5   6.56E-07   2.50E-12                      D625200200206 
       120.        8.0   5.26E-07   2.46E-12                      D625200200207 
       120.        8.5   5.67E-07   2.35E-12                      D625200200208 
       120.        9.0   5.13E-07   2.37E-12                      D625200200209 
       120.        9.5   3.54E-07   2.27E-12                      D625200200210 
       120.       10.0   3.55E-07   2.12E-12                      D625200200211 
       120.       10.5   3.54E-07   2.06E-12                      D625200200212 
       120.       11.0   2.87E-07   2.01E-12                      D625200200213 
       120.       11.5   2.09E-07   1.95E-12                      D625200200214 
       120.       12.0   2.15E-07   1.93E-12                      D625200200215 
       120.       12.5   2.24E-07   1.93E-12                      D625200200216 
       120.       13.0   1.92E-07   1.86E-12                      D625200200217 
       120.       13.5   1.90E-07   1.78E-12                      D625200200218 
       120.       14.0   1.53E-07   1.83E-12                      D625200200219 
       120.       14.5   1.74E-07   1.65E-12                      D625200200220 
       120.       15.0   1.25E-07   1.68E-12                      D625200200221 
       120.       15.5   1.13E-07   1.67E-12                      D625200200222 
       120.       16.0   1.27E-07   1.66E-12                      D625200200223 
       120.       16.5   1.33E-07   1.57E-12                      D625200200224 
       120.       17.0   1.19E-07   1.57E-12                      D625200200225 
       120.       17.5   9.89E-08   1.56E-12                      D625200200226 
       120.       18.0   9.99E-08   1.49E-12                      D625200200227 
       120.       18.5   1.20E-07   1.54E-12                      D625200200228 
       120.       19.0   1.13E-07   1.58E-12                      D625200200229 
       120.       19.5   1.12E-07   1.51E-12                      D625200200230 
ENDDATA            222          0                                 D625200200231 
ENDSUBENT          230          0                                 D625200299999 
SUBENT        D6252003   20170308                             D110D625200300001 
BIB                  2          2                                 D625200300002 
REACTION   (13-AL-27(6-C-12,X)0-NN-1,,PY/DA,,TT)                  D625200300003 
STATUS     (TABLE) Fig.8 of NIM/A,800(2015)29                     D625200300004 
ENDBIB               2          0                                 D625200300005 
NOCOMMON             0          0                                 D625200300006 
DATA                 2          5                                 D625200300007 
ANG        DATA                                                   D625200300008 
ADEG       PRD/INC/SR                                             D625200300009 
         0.   2.60E-04                                            D625200300010 
        30.   1.08E-04                                            D625200300011 
        60.   4.43E-05                                            D625200300012 
        90.   3.04E-05                                            D625200300013 
       120.   1.72E-05                                            D625200300014 
ENDDATA              7          0                                 D625200300015 
ENDSUBENT           14          0                                 D625200399999 
ENDENTRY             3          0                                 D625299999999 
