ENTRY            D0512   20180522                             D117D051200000001 
SUBENT        D0512001   20180522                             D117D051200100001 
BIB                 11         32                                 D051200100002 
TITLE      Competition of coalescence and "fireball" processes    D051200100003 
            in nonequilibrium emission of light charged particles D051200100004 
            from p + Au collisions                                D051200100005 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     D051200100006 
            H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,   D051200100007 
            St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,       D051200100008 
            H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,    D051200100009 
            Z.Rudy, R.Siudak, M.Wojciechowski)                    D051200100010 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      D051200100011 
REFERENCE  (J,PR/C,78,024603,2008)                                D051200100012 
FACILITY   (SYNCY,2GERJUL) Synchrotron COSY                       D051200100013 
SAMPLE     Self-supporting Au target (300 ug/cm2 thick)           D051200100014 
DETECTOR   (TELES,SIBAR,CSICR) Telescopes consisting of Si        D051200100015 
            detectors of the following thicknesses:               D051200100016 
             50+400+6000 um (at 35 and 50 deg),                   D051200100017 
             50+400 um (at 80 deg),                               D051200100018 
             50+400+1000+2000 um (at 100 deg).                    D051200100019 
           Si telescope at 100 deg was also supplied with 7.5 cm  D051200100020 
            CsI scintillator detector standing outside the        D051200100021 
            scattering chamber.                                   D051200100022 
           At 15.6, 20, and 65 deg, the telescopes built of Si    D051200100023 
            detectors of the thickness of 90+1000+1000+90 um      D051200100024 
            each of them, with 7.5 cm CsI scintillator detectors  D051200100025 
            standing behind them are positioned outside the       D051200100026 
            chamber.                                              D051200100027 
MONITOR    (79-AU-197(P,X)4-BE-7,,SIG)                            D051200100028 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D051200100029 
STATUS     (TABLE) Data were received from Dr.A.Bubak             D051200100030 
           (APRVD) Entry approved by Dr.A.Bubak                   D051200100031 
HISTORY    (20080904C) SD                                         D051200100032 
           (20090520A) SD: EN: MeV - GeV                          D051200100033 
           (20180522U) On. AUTHOR corrected.                      D051200100034 
ENDBIB              32          0                                 D051200100035 
COMMON               1          3                                 D051200100036 
ERR-1                                                             D051200100037 
PER-CENT                                                          D051200100038 
 10.0                                                             D051200100039 
ENDCOMMON            3          0                                 D051200100040 
ENDSUBENT           39          0                                 D051200199999 
SUBENT        D0512002   20090717                             D068D051200200001 
BIB                  1          1                                 D051200200002 
REACTION   (79-AU-197(P,X)1-H-1,,DA/DE)                           D051200200003 
ENDBIB               1          0                                 D051200200004 
NOCOMMON             0          0                                 D051200200005 
DATA                 5        819                                 D051200200006 
EN         ANG        E          DATA       DATA-ERR              D051200200007 
        1.2       15.6       91.5 1.1200E-03 4.6000E-04           D051201200019 
        1.2       15.6       94.5 1.3000E-03 4.9000E-04           D051201200020 
        1.2       15.6       97.5 1.3000E-03 4.9000E-04           D051201200021 
        1.2       15.6      100.5 7.5000E-04 4.2000E-04           D051201200022 
        1.2       15.6      103.5 1.1200E-03 4.9000E-04           D051201200023 
        1.2       15.6      106.5 1.1200E-03 4.6000E-04           D051201200024 
        1.2        20.       62.5 3.1300E-03 7.2000E-04           D051201200025 
        1.2        20.       65.5 2.1400E-03 5.9000E-04           D051201200026 
        1.2        20.       68.5 2.6300E-03 6.6000E-04           D051201200027 
        1.2        20.       71.5 2.1400E-03 5.9000E-04           D051201200028 
        1.2        20.       74.5 1.3200E-03 4.7000E-04           D051201200029 
        1.2        20.       77.5 1.4800E-03 4.9000E-04           D051201200030 
        1.2        20.       80.5 1.1500E-03 4.4000E-04           D051201200031 
        1.2        20.       83.5 8.2000E-04 3.7000E-04           D051201200032 
        1.2        20.       86.5 1.4800E-03 4.9000E-04           D051201200033 
        1.2        20.       89.5 1.4800E-03 4.9000E-04           D051201200034 
        1.2        20.       92.5 8.2000E-04 4.0000E-04           D051201200035 
        1.2        20.       95.5 1.6500E-03 5.2000E-04           D051201200036 
        1.2        20.       98.5 1.1500E-03 4.4000E-04           D051201200037 
        1.2        35.       24.5 7.0000E-04 6.0000E-04           D051201200038 
        1.2        35.       27.5 1.0400E-03 7.8000E-04           D051201200039 
        1.2        35.       30.5 4.5000E-03 1.3000E-03           D051201200040 
        1.2        35.       33.5 2.0900E-03 8.5000E-04           D051201200041 
        1.2        35.       36.5 4.2000E-03 1.2000E-03           D051201200042 
        1.2        35.       39.5 5.6000E-03 1.4000E-03           D051201200043 
        1.2        35.       42.5 4.9000E-03 1.3000E-03           D051201200044 
        1.2        35.       45.5 3.5000E-03 1.1000E-03           D051201200045 
        1.2        35.       48.5 4.2000E-03 1.2000E-03           D051201200046 
        1.2        35.       51.5 3.1000E-03 1.0000E-03           D051201200047 
        1.2        35.       54.5 3.1000E-03 1.0000E-03           D051201200048 
        1.2        35.       57.5 2.7800E-03 9.8000E-04           D051201200049 
        1.2        35.       60.5 3.5000E-03 1.1000E-03           D051201200050 
        1.2        35.       63.5 1.3900E-03 7.0000E-04           D051201200051 
        1.2        35.       66.5 2.0900E-03 9.2000E-04           D051201200052 
        1.2        35.       69.5 1.3900E-03 7.8000E-04           D051201200053 
        1.2        35.       72.5 1.0400E-03 6.0000E-04           D051201200054 
        1.2        35.       75.5 3.8000E-03 1.2000E-03           D051201200055 
        1.2        35.       78.5 7.0000E-04 6.0000E-04           D051201200056 
        1.2        35.       81.5 1.7400E-03 7.8000E-04           D051201200057 
        1.2        35.       84.5 1.7400E-03 9.2000E-04           D051201200058 
        1.2        35.       87.5 2.7800E-03 9.8000E-04           D051201200059 
        1.2        50.       28.5 2.1900E-03 8.3000E-04           D051201200060 
        1.2        50.       31.5 3.4000E-03 1.0000E-03           D051201200061 
        1.2        50.       34.5 4.7000E-03 1.2000E-03           D051201200062 
        1.2        50.       37.5 5.0000E-03 1.3000E-03           D051201200063 
        1.2        50.       40.5 5.6000E-03 1.3000E-03           D051201200064 
        1.2        50.       43.5 6.6000E-03 1.4000E-03           D051201200065 
        1.2        50.       46.5 5.6000E-03 1.3000E-03           D051201200066 
        1.2        50.       49.5 5.0000E-03 1.3000E-03           D051201200067 
        1.2        50.       52.5 4.4000E-03 1.2000E-03           D051201200068 
        1.2        50.       55.5 2.5100E-03 8.9000E-04           D051201200069 
        1.2        50.       58.5 3.4000E-03 1.0000E-03           D051201200070 
        1.2        50.       61.5 1.5700E-03 7.7000E-04           D051201200071 
        1.2        50.       64.5 1.5700E-03 7.0000E-04           D051201200072 
        1.2        50.       67.5 1.8800E-03 7.7000E-04           D051201200073 
        1.2        50.       70.5 1.8800E-03 7.7000E-04           D051201200074 
        1.2        50.       73.5 9.4000E-04 6.3000E-04           D051201200075 
        1.2        50.       76.5 9.4000E-04 6.3000E-04           D051201200076 
        1.2        50.       79.5 1.8800E-03 8.3000E-04           D051201200077 
        1.2        50.       82.5 2.1900E-03 8.3000E-04           D051201200078 
        1.2        65.       61.5 2.7500E-03 5.6000E-04           D051201200079 
        1.2        65.       64.5 2.8700E-03 5.7000E-04           D051201200080 
        1.2        65.       67.5 8.0000E-04 3.2000E-04           D051201200081 
        1.2        65.       70.5 2.1800E-03 5.0000E-04           D051201200082 
        1.2        65.       73.5 1.0300E-03 3.4000E-04           D051201200083 
        1.2        65.       76.5 1.8400E-03 4.6000E-04           D051201200084 
        1.2        65.       79.5 1.0300E-03 3.4000E-04           D051201200085 
        1.2        65.       82.5 1.0300E-03 3.4000E-04           D051201200086 
        1.2        65.       85.5 1.0300E-03 3.4000E-04           D051201200087 
        1.2        65.       88.5 2.3000E-04 2.0000E-04           D051201200088 
        1.2        65.       91.5 4.6000E-04 2.3000E-04           D051201200089 
        1.2        65.       94.5 6.9000E-04 3.0000E-04           D051201200090 
        1.2        65.       97.5 4.6000E-04 2.6000E-04           D051201200091 
        1.2        80.       27.5 2.4600E-03 7.4000E-04           D051201200092 
        1.2        80.       30.5 4.5000E-03 1.0000E-03           D051201200093 
        1.2        80.       33.5 3.8100E-03 9.2000E-04           D051201200094 
        1.2        80.       36.5 5.6000E-03 1.1000E-03           D051201200095 
        1.2        80.       39.5 3.3600E-03 8.7000E-04           D051201200096 
        1.2        80.       42.5 5.4000E-03 1.1000E-03           D051201200097 
        1.2        80.       45.5 4.9000E-03 1.1000E-03           D051201200098 
        1.2        80.       48.5 2.4600E-03 7.4000E-04           D051201200099 
        1.2        80.       51.5 3.3600E-03 8.7000E-04           D051201200100 
        1.2        80.       54.5 2.9100E-03 8.1000E-04           D051201200101 
        1.2        80.       57.5 1.5700E-03 6.3000E-04           D051201200102 
        1.2        80.       60.5 2.0200E-03 6.7000E-04           D051201200103 
        1.2        80.       63.5 1.3400E-03 5.5000E-04           D051201200104 
        1.2        80.       66.5 1.7900E-03 6.3000E-04           D051201200105 
        1.2        80.       69.5 4.5000E-04 4.5000E-04           D051201200106 
        1.2        80.       72.5 1.3400E-03 5.9000E-04           D051201200107 
        1.2       100.       27.5 2.2800E-03 6.6000E-04           D051201200108 
        1.2       100.       30.5 2.2800E-03 6.6000E-04           D051201200109 
        1.2       100.       33.5 4.3800E-03 9.1000E-04           D051201200110 
        1.2       100.       36.5 4.0000E-03 8.7000E-04           D051201200111 
        1.2       100.       39.5 4.7600E-03 9.5000E-04           D051201200112 
        1.2       100.       42.5 2.2800E-03 6.6000E-04           D051201200113 
        1.2       100.       45.5 3.8100E-03 8.5000E-04           D051201200114 
        1.2       100.       48.5 2.2800E-03 6.6000E-04           D051201200115 
        1.2       100.       51.5 2.2800E-03 6.6000E-04           D051201200116 
        1.2       100.       54.5 9.5000E-04 4.7000E-04           D051201200117 
        1.2       100.       57.5 5.7000E-04 3.8000E-04           D051201200118 
        1.2       100.       60.5 1.5200E-03 5.4000E-04           D051201200119 
        1.2       100.       63.5 9.5000E-04 4.7000E-04           D051201200120 
        1.2       100.       66.5 7.6000E-04 4.3000E-04           D051201200121 
        1.2       100.       69.5 1.1400E-03 4.7000E-04           D051201200122 
        1.2       100.       72.5 7.6000E-04 4.3000E-04           D051201200123 
        1.9       15.6       66.5 5.7800E-03 9.3000E-04           D051201200124 
        1.9       15.6       69.5 3.4100E-03 7.1000E-04           D051201200125 
        1.9       15.6       72.5 4.0000E-03 7.7000E-04           D051201200126 
        1.9       15.6       75.5 4.1500E-03 7.8000E-04           D051201200127 
        1.9       15.6       78.5 3.8500E-03 7.6000E-04           D051201200128 
        1.9       15.6       81.5 3.7100E-03 7.4000E-04           D051201200129 
        1.9       15.6       84.5 3.1100E-03 6.8000E-04           D051201200130 
        1.9       15.6       87.5 2.5200E-03 6.1000E-04           D051201200131 
        1.9       15.6       90.5 2.2200E-03 5.7000E-04           D051201200132 
        1.9       15.6       93.5 2.9600E-03 6.6000E-04           D051201200133 
        1.9       15.6       96.5 1.1900E-03 4.2000E-04           D051201200134 
        1.9       15.6       99.5 2.9600E-03 6.6000E-04           D051201200135 
        1.9       15.6      102.5 1.7800E-03 5.1000E-04           D051201200136 
        1.9       15.6      105.5 1.1900E-03 4.2000E-04           D051201200137 
        1.9       15.6      108.5 1.4800E-03 4.7000E-04           D051201200138 
        1.9       15.6      111.5 1.3300E-03 4.4000E-04           D051201200139 
        1.9       15.6      114.5 1.3300E-03 4.4000E-04           D051201200140 
        1.9       15.6      117.5 1.0400E-03 3.9000E-04           D051201200141 
        1.9       15.6      120.5 7.4000E-04 3.3000E-04           D051201200142 
        1.9       15.6      123.5 5.9000E-04 3.3000E-04           D051201200143 
        1.9       15.6      126.5 5.9000E-04 3.3000E-04           D051201200144 
        1.9       15.6      129.5 4.4000E-04 3.0000E-04           D051201200145 
        1.9       15.6      132.5 8.9000E-04 3.6000E-04           D051201200146 
        1.9       15.6      135.5 8.9000E-04 3.9000E-04           D051201200147 
        1.9       15.6      138.5 7.4000E-04 3.3000E-04           D051201200148 
        1.9       15.6      141.5 1.3300E-03 4.4000E-04           D051201200149 
        1.9       15.6       144. 4.4000E-04 3.9000E-04           D051201200150 
        1.9        20.       63.5 5.8900E-03 8.8000E-04           D051201200151 
        1.9        20.       66.5 7.3300E-03 9.8000E-04           D051201200152 
        1.9        20.       69.5 4.8400E-03 8.0000E-04           D051201200153 
        1.9        20.       72.5 5.1100E-03 8.2000E-04           D051201200154 
        1.9        20.       75.5 3.8000E-03 7.0000E-04           D051201200155 
        1.9        20.       78.5 4.1900E-03 7.4000E-04           D051201200156 
        1.9        20.       81.5 3.6700E-03 6.9000E-04           D051201200157 
        1.9        20.       84.5 1.7000E-03 4.7000E-04           D051201200158 
        1.9        20.       87.5 3.2700E-03 6.5000E-04           D051201200159 
        1.9        20.       90.5 2.4900E-03 5.7000E-04           D051201200160 
        1.9        20.       93.5 1.4400E-03 4.3000E-04           D051201200161 
        1.9        20.       96.5 1.9600E-03 5.1000E-04           D051201200162 
        1.9        20.       99.5 2.0900E-03 5.2000E-04           D051201200163 
        1.9        20.      102.5 1.7000E-03 4.7000E-04           D051201200164 
        1.9        20.      105.5 9.2000E-04 3.5000E-04           D051201200165 
        1.9        20.      108.5 7.9000E-04 3.2000E-04           D051201200166 
        1.9        20.      111.5 1.5700E-03 4.5000E-04           D051201200167 
        1.9        20.      114.5 1.1800E-03 3.9000E-04           D051201200168 
        1.9        20.      117.5 9.2000E-04 3.5000E-04           D051201200169 
        1.9        20.      120.5 3.9000E-04 2.6000E-04           D051201200170 
        1.9        20.      123.5 1.0500E-03 3.7000E-04           D051201200171 
        1.9        20.      126.5 6.5000E-04 2.9000E-04           D051201200172 
        1.9        20.      129.5 7.9000E-04 3.2000E-04           D051201200173 
        1.9        20.      132.5 7.9000E-04 3.5000E-04           D051201200174 
        1.9        20.      135.5 2.6000E-04 2.3000E-04           D051201200175 
        1.9        20.      138.5 3.9000E-04 2.6000E-04           D051201200176 
        1.9        20.      141.5 1.1800E-03 3.9000E-04           D051201200177 
        1.9        20.      143.5 3.9000E-04 3.9000E-04           D051201200178 
        1.9        35.       25.5 3.0400E-03 9.2000E-04           D051201200179 
        1.9        35.       28.5 5.5000E-03 1.2000E-03           D051201200180 
        1.9        35.       31.5 8.0000E-03 1.5000E-03           D051201200181 
        1.9        35.       34.5 1.0200E-02 1.7000E-03           D051201200182 
        1.9        35.       37.5 1.0500E-02 1.7000E-03           D051201200183 
        1.9        35.       40.5 1.1300E-02 1.8000E-03           D051201200184 
        1.9        35.       43.5 1.1300E-02 1.8000E-03           D051201200185 
        1.9        35.       46.5 1.0800E-02 1.7000E-03           D051201200186 
        1.9        35.       49.5 1.0000E-02 1.7000E-03           D051201200187 
        1.9        35.       52.5 8.6000E-03 1.5000E-03           D051201200188 
        1.9        35.       55.5 8.9000E-03 1.6000E-03           D051201200189 
        1.9        35.       58.5 5.5000E-03 1.2000E-03           D051201200190 
        1.9        35.       61.5 7.5000E-03 1.4000E-03           D051201200191 
        1.9        35.       64.5 4.2000E-03 1.1000E-03           D051201200192 
        1.9        35.       67.5 4.1000E-03 1.1000E-03           D051201200193 
        1.9        35.       70.5 4.4000E-03 1.1000E-03           D051201200194 
        1.9        35.       73.5 3.3000E-03 1.0000E-03           D051201200195 
        1.9        35.       76.5 2.7700E-03 8.7000E-04           D051201200196 
        1.9        35.       79.5 3.9000E-03 1.0000E-03           D051201200197 
        1.9        35.       82.5 3.6000E-03 1.0000E-03           D051201200198 
        1.9        35.       85.5 3.0400E-03 9.2000E-04           D051201200199 
        1.9        35.       88.5 1.6600E-03 6.8000E-04           D051201200200 
        1.9        35.       91.5 1.1100E-03 5.5000E-04           D051201200201 
        1.9        35.       94.5 1.1100E-03 6.2000E-04           D051201200202 
        1.9        35.       97.5 1.9400E-03 7.3000E-04           D051201200203 
        1.9        35.      100.5 1.3800E-03 6.2000E-04           D051201200204 
        1.9        35.      103.5 1.6600E-03 6.8000E-04           D051201200205 
        1.9        35.      106.5 1.3800E-03 6.2000E-04           D051201200206 
        1.9        35.      109.5 1.3800E-03 6.2000E-04           D051201200207 
        1.9        50.       21.5 2.4900E-03 7.9000E-04           D051201200208 
        1.9        50.       24.5 2.7400E-03 8.3000E-04           D051201200209 
        1.9        50.       27.5 3.7400E-03 9.7000E-04           D051201200210 
        1.9        50.       30.5 7.2000E-03 1.3000E-03           D051201200211 
        1.9        50.       33.5 6.5000E-03 1.3000E-03           D051201200212 
        1.9        50.       36.5 1.1700E-02 1.7000E-03           D051201200213 
        1.9        50.       39.5 8.5000E-03 1.5000E-03           D051201200214 
        1.9        50.       42.5 9.5000E-03 1.5000E-03           D051201200215 
        1.9        50.       45.5 8.2000E-03 1.4000E-03           D051201200216 
        1.9        50.       48.5 5.0000E-03 1.1000E-03           D051201200217 
        1.9        50.       51.5 8.7000E-03 1.5000E-03           D051201200218 
        1.9        50.       54.5 9.0000E-03 1.5000E-03           D051201200219 
        1.9        50.       57.5 5.0000E-03 1.1000E-03           D051201200220 
        1.9        50.       60.5 2.4900E-03 7.9000E-04           D051201200221 
        1.9        50.       63.5 3.4900E-03 9.3000E-04           D051201200222 
        1.9        50.       66.5 4.5000E-03 1.1000E-03           D051201200223 
        1.9        50.       69.5 5.0000E-03 1.1000E-03           D051201200224 
        1.9        50.       72.5 4.5000E-03 1.1000E-03           D051201200225 
        1.9        50.       75.5 2.4900E-03 7.9000E-04           D051201200226 
        1.9        50.       78.5 2.2400E-03 7.5000E-04           D051201200227 
        1.9        50.       81.5 4.5000E-03 1.1000E-03           D051201200228 
        1.9        50.       84.5 2.2400E-03 7.5000E-04           D051201200229 
        1.9        50.       87.5 1.0000E-03 5.0000E-04           D051201200230 
        1.9        50.       90.5 1.2500E-03 5.6000E-04           D051201200231 
        1.9        50.       93.5 1.7400E-03 7.0000E-04           D051201200232 
        1.9        50.       96.5 1.7400E-03 7.0000E-04           D051201200233 
        1.9        50.       99.5 1.5000E-03 6.1000E-04           D051201200234 
        1.9        50.      102.5 7.5000E-04 5.0000E-04           D051201200235 
        1.9        50.      105.5 2.7400E-03 8.3000E-04           D051201200236 
        1.9        50.      108.5 1.2500E-03 5.6000E-04           D051201200237 
        1.9        50.      111.5 5.0000E-04 4.3000E-04           D051201200238 
        1.9        50.      114.5 7.5000E-04 5.0000E-04           D051201200239 
        1.9        50.      117.5 7.5000E-04 5.6000E-04           D051201200240 
        1.9        50.      120.5 1.5000E-03 6.1000E-04           D051201200241 
        1.9        65.       61.5 4.7500E-03 6.6000E-04           D051201200242 
        1.9        65.       64.5 3.8300E-03 5.9000E-04           D051201200243 
        1.9        65.       67.5 4.0200E-03 6.1000E-04           D051201200244 
        1.9        65.       70.5 2.7400E-03 5.0000E-04           D051201200245 
        1.9        65.       73.5 3.2000E-03 5.4000E-04           D051201200246 
        1.9        65.       76.5 2.0100E-03 4.3000E-04           D051201200247 
        1.9        65.       79.5 1.9200E-03 4.2000E-04           D051201200248 
        1.9        65.       82.5 2.6500E-03 4.9000E-04           D051201200249 
        1.9        65.       85.5 1.6400E-03 3.9000E-04           D051201200250 
        1.9        65.       88.5 7.3000E-04 2.6000E-04           D051201200251 
        1.9        65.       91.5 1.2800E-03 3.4000E-04           D051201200252 
        1.9        65.       94.5 1.1000E-03 3.2000E-04           D051201200253 
        1.9        65.       97.5 1.0000E-03 3.0000E-04           D051201200254 
        1.9        65.      100.5 1.1000E-03 3.2000E-04           D051201200255 
        1.9        65.      103.5 1.1000E-03 3.2000E-04           D051201200256 
        1.9        65.      106.5 5.5000E-04 2.4000E-04           D051201200257 
        1.9        65.      109.5 6.4000E-04 2.6000E-04           D051201200258 
        1.9        65.      112.5 8.2000E-04 2.7000E-04           D051201200259 
        1.9        65.      115.5 1.0000E-03 3.0000E-04           D051201200260 
        1.9        65.      118.5 4.6000E-04 2.4000E-04           D051201200261 
        1.9        65.      121.5 6.4000E-04 2.6000E-04           D051201200262 
        1.9        65.      124.5 2.7000E-04 1.8000E-04           D051201200263 
        1.9        65.      127.5 3.7000E-04 2.0000E-04           D051201200264 
        1.9        65.      130.5 3.7000E-04 1.8000E-04           D051201200265 
        1.9        65.      133.5 1.8000E-04 1.8000E-04           D051201200266 
        1.9        65.      136.5 2.7000E-04 1.8000E-04           D051201200267 
        1.9        65.      139.5 5.5000E-04 2.2000E-04           D051201200268 
        1.9        65.      141.5 2.7000E-04 2.7000E-04           D051201200269 
        1.9        80.       27.5 4.9900E-03 9.4000E-04           D051201200270 
        1.9        80.       30.5 9.1000E-03 1.3000E-03           D051201200271 
        1.9        80.       33.5 9.4000E-03 1.3000E-03           D051201200272 
        1.9        80.       36.5 1.0300E-02 1.4000E-03           D051201200273 
        1.9        80.       39.5 1.0300E-02 1.4000E-03           D051201200274 
        1.9        80.       42.5 8.7000E-03 1.2000E-03           D051201200275 
        1.9        80.       45.5 6.4000E-03 1.1000E-03           D051201200276 
        1.9        80.       48.5 5.1700E-03 9.6000E-04           D051201200277 
        1.9        80.       51.5 5.5200E-03 9.9000E-04           D051201200278 
        1.9        80.       54.5 7.5000E-03 1.2000E-03           D051201200279 
        1.9        80.       57.5 5.7000E-03 1.0000E-03           D051201200280 
        1.9        80.       60.5 4.2700E-03 8.7000E-04           D051201200281 
        1.9        80.       63.5 2.6700E-03 6.9000E-04           D051201200282 
        1.9        80.       66.5 1.7800E-03 5.6000E-04           D051201200283 
        1.9        80.       69.5 2.4900E-03 6.7000E-04           D051201200284 
        1.9        80.       71.5 3.2000E-03 1.3000E-03           D051201200285 
        1.9       100.       25.5 4.5400E-03 8.3000E-04           D051201200286 
        1.9       100.       28.5 6.5100E-03 9.9000E-04           D051201200287 
        1.9       100.       31.5 7.7000E-03 1.1000E-03           D051201200288 
        1.9       100.       34.5 8.5000E-03 1.1000E-03           D051201200289 
        1.9       100.       37.5 9.4000E-03 1.2000E-03           D051201200290 
        1.9       100.       40.5 5.0000E-03 8.7000E-04           D051201200291 
        1.9       100.       43.5 6.7000E-03 1.0000E-03           D051201200292 
        1.9       100.       46.5 6.0600E-03 9.6000E-04           D051201200293 
        1.9       100.       49.5 5.7600E-03 9.3000E-04           D051201200294 
        1.9       100.       52.5 4.8500E-03 8.6000E-04           D051201200295 
        1.9       100.       55.5 2.7300E-03 6.4000E-04           D051201200296 
        1.9       100.       58.5 3.7900E-03 7.6000E-04           D051201200297 
        1.9       100.       61.5 3.7900E-03 7.6000E-04           D051201200298 
        1.9       100.       64.5 2.7300E-03 6.4000E-04           D051201200299 
        1.9       100.       67.5 2.4200E-03 6.1000E-04           D051201200300 
        1.9       100.       70.5 1.0600E-03 4.3000E-04           D051201200301 
        1.9       100.       73.5 2.2700E-03 5.9000E-04           D051201200302 
        1.9       100.       76.5 1.0600E-03 4.0000E-04           D051201200303 
        1.9       100.       79.5 1.8200E-03 5.2000E-04           D051201200304 
        1.9       100.       82.5 1.2100E-03 4.3000E-04           D051201200305 
        1.9       100.       85.5 7.7000E-04 3.4000E-04           D051201200306 
        1.9       100.       88.5 1.3200E-03 4.7000E-04           D051201200307 
        1.9       100.       91.5 9.9000E-04 4.0000E-04           D051201200308 
ENDDATA            302          0                                 D051201200309 
ENDSUBENT          308          0                                 D051201299999 
SUBENT        D0512013   20090609                             D068D051201300001 
BIB                  1          1                                 D051201300002 
REACTION   (79-AU-197(P,X)4-BE-9,,DA/DE)                          D051201300003 
ENDBIB               1          0                                 D051201300004 
NOCOMMON             0          0                                 D051201300005 
DATA                 5        245                                 D051201300006 
EN         ANG        E          DATA       DATA-ERR              D051201300007 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D051201300008 
        1.2       15.6       68.5 4.6600E-03 9.3000E-04           D051201300009 
        1.2       15.6       71.5 1.8600E-03 5.9000E-04           D051201300010 
        1.2       15.6       74.5 2.4200E-03 6.7000E-04           D051201300011 
        1.2       15.6       77.5 1.6800E-03 5.6000E-04           D051201300012 
        1.2       15.6       80.5 2.0500E-03 6.2000E-04           D051201300013 
        1.2       15.6       83.5 2.0500E-03 6.2000E-04           D051201300014 
        1.2       15.6       86.5 1.4900E-03 5.3000E-04           D051201300015 
        1.2       15.6       89.5 7.5000E-04 4.2000E-04           D051201300016 
        1.2       15.6       92.5 3.7000E-04 3.7000E-04           D051201300017 
        1.2       15.6       95.5 1.3000E-03 4.9000E-04           D051201300018 
        1.2       15.6       98.5 3.7000E-04 3.7000E-04           D051201300019 
        1.2        20.       68.5 3.2900E-03 7.4000E-04           D051201300020 
        1.2        20.       71.5 1.9700E-03 5.7000E-04           D051201300021 
        1.2        20.       74.5 1.8100E-03 5.5000E-04           D051201300022 
        1.2        20.       77.5 2.1400E-03 5.9000E-04           D051201300023 
        1.2        20.       80.5 1.3200E-03 4.7000E-04           D051201300024 
        1.2        20.       83.5 2.3000E-03 6.2000E-04           D051201300025 
        1.2        20.       86.5 1.1500E-03 4.7000E-04           D051201300026 
        1.2        20.       89.5 9.9000E-04 4.0000E-04           D051201300027 
        1.2        20.       92.5 1.1500E-03 4.4000E-04           D051201300028 
        1.2        35.       25.5 6.3000E-03 1.5000E-03           D051201300029 
        1.2        35.       28.5 1.1100E-02 2.0000E-03           D051201300030 
        1.2        35.       31.5 1.5300E-02 2.3000E-03           D051201300031 
        1.2        35.       34.5 1.7700E-02 2.5000E-03           D051201300032 
        1.2        35.       37.5 2.1900E-02 2.8000E-03           D051201300033 
        1.2        35.       40.5 1.9100E-02 2.6000E-03           D051201300034 
        1.2        35.       43.5 1.5700E-02 2.3000E-03           D051201300035 
        1.2        35.       46.5 1.8400E-02 2.5000E-03           D051201300036 
        1.2        35.       49.5 9.7000E-03 1.8000E-03           D051201300037 
        1.2        35.       52.5 8.7000E-03 1.7000E-03           D051201300038 
        1.2        35.       55.5 7.7000E-03 1.6000E-03           D051201300039 
        1.2        35.       58.5 2.7800E-03 9.8000E-04           D051201300040 
        1.2        35.       61.5 5.2000E-03 1.3000E-03           D051201300041 
        1.2        35.       64.5 2.0900E-03 8.5000E-04           D051201300042 
        1.2        35.       67.5 4.9000E-03 1.3000E-03           D051201300043 
        1.2        35.       70.5 2.4300E-03 9.8000E-04           D051201300044 
        1.2        35.       73.5 2.8000E-03 1.0000E-03           D051201300045 
        1.2        35.       76.5 2.0900E-03 8.5000E-04           D051201300046 
        1.2        35.       79.5 2.0900E-03 9.2000E-04           D051201300047 
        1.2        35.       82.5 1.7400E-03 8.5000E-04           D051201300048 
        1.2        35.       85.5 7.0000E-04 6.0000E-04           D051201300049 
        1.2        35.       88.5 1.3900E-03 7.0000E-04           D051201300050 
        1.2        35.       94.5 1.7400E-03 7.8000E-04           D051201300051 
        1.2        35.       97.5 1.0400E-03 7.0000E-04           D051201300052 
        1.2        50.       25.5 1.0000E-02 1.8000E-03           D051201300053 
        1.2        50.       28.5 1.2500E-02 2.0000E-03           D051201300054 
        1.2        50.       31.5 1.8500E-02 2.4000E-03           D051201300055 
        1.2        50.       34.5 1.6000E-02 2.2000E-03           D051201300056 
        1.2        50.       37.5 2.0700E-02 2.5000E-03           D051201300057 
        1.2        50.       40.5 1.8200E-02 2.4000E-03           D051201300058 
        1.2        50.       43.5 9.7000E-03 1.7000E-03           D051201300059 
        1.2        50.       46.5 1.2800E-02 2.0000E-03           D051201300060 
        1.2        50.       49.5 8.8000E-03 1.7000E-03           D051201300061 
        1.2        50.       52.5 7.2000E-03 1.5000E-03           D051201300062 
        1.2        50.       55.5 5.6000E-03 1.3000E-03           D051201300063 
        1.2        50.       58.5 5.3000E-03 1.3000E-03           D051201300064 
        1.2        50.       61.5 3.4000E-03 1.0000E-03           D051201300065 
        1.2        50.       64.5 2.1900E-03 8.3000E-04           D051201300066 
        1.2        50.       67.5 1.8800E-03 7.7000E-04           D051201300067 
        1.2        50.       70.5 1.8800E-03 7.7000E-04           D051201300068 
        1.2        50.       73.5 3.4000E-03 1.0000E-03           D051201300069 
