ENTRY            D0976   20200310                             D127D097600000001 
SUBENT        D0976001   20200310                             D127D097600100001 
BIB                 10         41                                 D097600100002 
TITLE      Neutron spectra from the Li(d,xn) and 7Li(d,n)         D097600100003 
           reactions initiated by 16.3 and 17 MeV deuterons       D097600100004 
AUTHOR     (P.Bem, V.Burjan, M.Gotz, M.Honusek, V.Kroha, J.Novak, D097600100005 
            S.P.Simakov, E.Simeckova)                             D097600100006 
INSTITUTE  (3CZRUJF)                                              D097600100007 
REFERENCE  (S,ISINN-12,168,2004)                                  D097600100008 
FACILITY   (CYCLO,3CZRUJF) External deuteron beam of U-120M.      D097600100009 
DETECTOR   (SCIN) Cylindrical NE213-equivalent liquid scintillatorD097600100010 
           BC5O1A BICRON 2inch in diameter and 2inch in length,   D097600100011 
           optically coupled to PMT Hamamatsu R329-02. To cover   D097600100012 
           dynamic range of registered neutron from 0.7 to 35 MeV,D097600100013 
           pulse-height spectra were registered at two values of  D097600100014 
           PMT supply (1500 and 2200 V).                          D097600100015 
           Detector response and efficiency were calculated using D097600100016 
           Monte Carlo code SCINFUL-R and tested by calibrated    D097600100017 
           Cf-252 neutron source.                                 D097600100018 
           Detector was housed in double-conical iron collimator  D097600100019 
           and in shield of iron, borated polyethylene and lead.  D097600100020 
METHOD     (PSD) Neutron spectrometer was operated with           D097600100021 
           two-dimensional n-g discrimination hardware. List-mode D097600100022 
           registration of pulse-height and monitoring events in  D097600100023 
           external buffer permits to perform dead-time and       D097600100024 
           systematical error corrections. Employing off-line     D097600100025 
           Gaussian analysis of two-dimensional pulse height      D097600100026 
           spectra, a complete discrimination between neutrons andD097600100027 
           photons was achieved above recoil proton energy 0.7MeV.D097600100028 
           Neutron spectra were obtained from pulse-height        D097600100029 
           distribution of recoils by unfolding code GRAVEL.      D097600100030 
           (BCINT) Absolute normalization was performed by        D097600100031 
           measuring of d-beam charge in electrically isolated    D097600100032 
           thick Li target or in Faraday cup which collected      D097600100033 
           deuterons passed thin Li target.                       D097600100034 
ERR-ANALYS (ERR-1,4.,6.) Uncertainty of detector efficiency   4-6%D097600100035 
           (ERR-2,,2.) Uncertainty of d-beam charge on target  <2%D097600100036 
           (ERR-3,,1.) Uncertainty of correction for dead-time <1%D097600100037 
           (ERR-S) Statistical uncertainty from pulse-height      D097600100038 
           statistics, errors of background subtraction and (n,g) D097600100039 
           discrimination procedure was generated by deconvolutionD097600100040 
           process and simulation of detector response function.  D097600100041 
STATUS     (TABLE) Data were provided by P.Bem in March 2020.     D097600100042 
HISTORY    (20200310C) Compiled by SS                             D097600100043 
ENDBIB              41          0                                 D097600100044 
NOCOMMON             0          0                                 D097600100045 
ENDSUBENT           44          0                                 D097600199999 
SUBENT        D0976002   20200319                             D127D097600200001 
BIB                  3         12                                 D097600200002 
REACTION   (3-LI-0(D,X)0-NN-1,,PY/DA/DE,,TT/CH)                   D097600200003 
SAMPLE     Deuteron beam was focused on thick Li-nat target of    D097600200004 
           40 mm in diameter and 6 mm overall thickness sufficientD097600200005 
           to stop incident deuterons. Target consisted of 1.5 mm D097600200006 
           metallic foil (density 0.534 g/cm2) pressurized into   D097600200007 
           stainless steel chamber (wall thickness of 2 mm)       D097600200008 
           in argon atmosphere.                                   D097600200009 
ADD-RES    Naohiko Otsuka (2020-03-21):                           D097600200010 
            There is an additional TTY data set at Ed=17.0 MeV    D097600200011 
            and 120 deg on Fig.4 of ISINN-12 Conf. Proc. p168.,   D097600200012 
            but Pavel Bem recommends not to include it in the     D097600200013 
            EXFOR entry.                                          D097600200014 
ENDBIB              12          0                                 D097600200015 
NOCOMMON             0          0                                 D097600200016 
DATA                 5        290                                 D097600200017 
EN         ANG        E          DATA       ERR-S                 D097600200018 
        60.      21.40       0.11     0.0273                      D097600300485 
        60.      21.90      0.103     0.0267                      D097600300486 
        60.      22.30     0.0905     0.0267                      D097600300487 
        60.      22.80     0.0769     0.0261                      D097600300488 
        60.      23.30     0.0682     0.0261                      D097600300489 
        60.      23.80     0.0782     0.0256                      D097600300490 
        60.      24.30     0.0948     0.0256                      D097600300491 
        60.      24.80      0.123     0.0251                      D097600300492 
        60.      25.30        0.2     0.0251                      D097600300493 
        60.      25.80      0.358     0.0246                      D097600300494 
        60.      26.30      0.598     0.0246                      D097600300495 
        60.      26.80       0.43     0.0241                      D097600300496 
        60.      27.30       0.28     0.0241                      D097600300497 
        60.      27.80       0.16     0.0237                      D097600300498 
        60.      28.40     0.0762     0.0237                      D097600300499 
        60.      28.90      0.033     0.0232                      D097600300500 
        60.      29.40     0.0202     0.0232                      D097600300501 
        60.      30.00     0.0165     0.0228                      D097600300502 
        60.      30.50     0.0154     0.0228                      D097600300503 
        75.       1.05       22.5      0.079                      D097600300504 
        75.       1.16       27.3     0.0746                      D097600300505 
        75.       1.27        21.     0.0719                      D097600300506 
        75.       1.38        26.     0.0683                      D097600300507 
        75.       1.50       17.9     0.0655                      D097600300508 
        75.       1.63       13.8     0.0634                      D097600300509 
        75.       1.76       16.6      0.061                      D097600300510 
        75.       1.89        12.     0.0584                      D097600300511 
        75.       2.03       12.7     0.0567                      D097600300512 
        75.       2.18       13.4     0.0544                      D097600300513 
        75.       2.33       12.5      0.053                      D097600300514 
        75.       2.48       13.2      0.051                      D097600300515 
        75.       2.64       10.6     0.0494                      D097600300516 
        75.       2.81       10.1     0.0482                      D097600300517 
        75.       2.98       8.49     0.0466                      D097600300518 
        75.       3.15       8.08     0.0455                      D097600300519 
        75.       3.33       7.89     0.0443                      D097600300520 
        75.       3.52       8.25     0.0428                      D097600300521 
        75.       3.71       7.75     0.0417                      D097600300522 
        75.       3.90        8.7     0.0409                      D097600300523 
        75.       4.10       7.96     0.0399                      D097600300524 
        75.       4.31       6.74     0.0387                      D097600300525 
        75.       4.52       6.13      0.038                      D097600300526 
        75.       4.73       5.45     0.0369                      D097600300527 
        75.       4.95       5.29     0.0361                      D097600300528 
        75.       5.18       5.06     0.0355                      D097600300529 
        75.       5.41        4.3     0.0346                      D097600300530 
        75.       5.64       3.36      0.034                      D097600300531 
        75.       5.88       2.96     0.0331                      D097600300532 
        75.       6.13       2.49     0.0326                      D097600300533 
        75.       6.38       2.69     0.0318                      D097600300534 
        75.       6.63       2.81     0.0313                      D097600300535 
        75.       6.89       2.28     0.0306                      D097600300536 
        75.       7.16       1.91     0.0302                      D097600300537 
        75.       7.43       1.88     0.0295                      D097600300538 
        75.       7.70       1.87     0.0291                      D097600300539 
        75.       7.98       1.89     0.0285                      D097600300540 
        75.       8.27       1.94     0.0281                      D097600300541 
        75.       8.56       1.83     0.0275                      D097600300542 
        75.       8.85       1.51     0.0271                      D097600300543 
        75.       9.15       1.18     0.0267                      D097600300544 
        75.       9.46      0.942     0.0262                      D097600300545 
        75.       9.77      0.735     0.0258                      D097600300546 
        75.      10.10      0.677     0.0253                      D097600300547 
        75.      10.40      0.629     0.0252                      D097600300548 
        75.      10.70      0.578     0.0244                      D097600300549 
        75.      11.10      0.542     0.0244                      D097600300550 
        75.      11.40      0.468     0.0237                      D097600300551 
        75.      11.70      0.364     0.0237                      D097600300552 
        75.      12.10      0.263      0.023                      D097600300553 
        75.      12.40       0.21      0.023                      D097600300554 
        75.      12.80      0.159     0.0224                      D097600300555 
        75.      13.10      0.154     0.0224                      D097600300556 
        75.      13.50      0.162     0.0218                      D097600300557 
        75.      13.90      0.159     0.0218                      D097600300558 
        75.      14.30       0.16     0.0212                      D097600300559 
        75.      14.60      0.158     0.0212                      D097600300560 
        75.      15.00      0.172     0.0207                      D097600300561 
        75.      15.40      0.191     0.0207                      D097600300562 
        75.      15.80      0.196     0.0201                      D097600300563 
        75.      16.20      0.173     0.0201                      D097600300564 
        75.      16.60      0.163     0.0196                      D097600300565 
        75.      17.00      0.154     0.0196                      D097600300566 
        75.      17.40      0.131     0.0192                      D097600300567 
        75.      17.90      0.131     0.0192                      D097600300568 
        75.      18.30       0.12     0.0187                      D097600300569 
        75.      18.70      0.119     0.0187                      D097600300570 
        75.      19.10     0.0984     0.0183                      D097600300571 
        75.      19.60     0.0834     0.0183                      D097600300572 
        75.      20.00     0.0755     0.0179                      D097600300573 
        75.      20.50     0.0802     0.0179                      D097600300574 
        75.      20.90     0.0794     0.0175                      D097600300575 
        75.      21.40      0.106     0.0175                      D097600300576 
        75.      21.90      0.128     0.0171                      D097600300577 
        75.      22.30      0.143     0.0171                      D097600300578 
        75.      22.80      0.168     0.0168                      D097600300579 
        75.      23.30      0.171     0.0168                      D097600300580 
        75.      23.80      0.203     0.0164                      D097600300581 
        75.      24.30      0.152     0.0164                      D097600300582 
        75.      24.80     0.0984     0.0161                      D097600300583 
        75.      25.30      0.092     0.0161                      D097600300584 
        75.      25.80     0.0635     0.0158                      D097600300585 
        75.      26.30     0.0394     0.0158                      D097600300586 
        75.      26.80     0.0284     0.0155                      D097600300587 
        75.      27.30     0.0173     0.0155                      D097600300588 
        75.      27.80    0.00766     0.0152                      D097600300589 
        75.      28.40    0.00213     0.0152                      D097600300590 
        75.      28.90    0.00107     0.0149                      D097600300591 
        75.      29.40   0.000656     0.0149                      D097600300592 
        75.      30.00   0.000533     0.0146                      D097600300593 
        75.      30.50   0.000387     0.0146                      D097600300594 
        75.      31.10   0.000387     0.0144                      D097600300595 
        90.       1.27       23.2     0.0773                      D097600300596 
        90.       1.38       11.4     0.0746                      D097600300597 
        90.       1.50       14.9     0.0708                      D097600300598 
        90.       1.63       18.9     0.0679                      D097600300599 
        90.       1.76       18.8     0.0657                      D097600300600 
        90.       1.89       12.7     0.0633                      D097600300601 
        90.       2.03       7.38     0.0605                      D097600300602 
        90.       2.18       8.64     0.0588                      D097600300603 
        90.       2.33       9.05     0.0564                      D097600300604 
        90.       2.48       8.82     0.0549                      D097600300605 
        90.       2.64       9.01     0.0528                      D097600300606 
        90.       2.81       5.18     0.0512                      D097600300607 
        90.       2.98       7.39       0.05                      D097600300608 
        90.       3.15       7.25     0.0483                      D097600300609 
        90.       3.33        6.4     0.0472                      D097600300610 
        90.       3.52       6.71     0.0459                      D097600300611 
        90.       3.71       6.91     0.0444                      D097600300612 
        90.       3.90       5.14     0.0433                      D097600300613 
        90.       4.10       5.54     0.0424                      D097600300614 
        90.       4.31       5.19     0.0413                      D097600300615 
        90.       4.52       4.61     0.0401                      D097600300616 
        90.       4.73       4.02     0.0394                      D097600300617 
        90.       4.95       3.53     0.0383                      D097600300618 
        90.       5.18       3.08     0.0374                      D097600300619 
        90.       5.41       2.76     0.0368                      D097600300620 
        90.       5.64        2.6     0.0358                      D097600300621 
        90.       5.88       2.01     0.0352                      D097600300622 
        90.       6.13       1.56     0.0344                      D097600300623 
        90.       6.38       1.48     0.0338                      D097600300624 
        90.       6.63       1.56      0.033                      D097600300625 
        90.       6.89       1.83     0.0325                      D097600300626 
        90.       7.16       1.43     0.0317                      D097600300627 
        90.       7.43       1.22     0.0313                      D097600300628 
        90.       7.70       1.22     0.0306                      D097600300629 
        90.       7.98       1.25     0.0301                      D097600300630 
        90.       8.27       1.15     0.0295                      D097600300631 
        90.       8.56      0.843     0.0291                      D097600300632 
        90.       8.85      0.576     0.0285                      D097600300633 
        90.       9.15      0.481     0.0281                      D097600300634 
        90.       9.46       0.43     0.0276                      D097600300635 
        90.       9.77      0.627     0.0271                      D097600300636 
        90.      10.10      0.646     0.0268                      D097600300637 
        90.      10.40      0.486     0.0263                      D097600300638 
        90.      10.70      0.369     0.0261                      D097600300639 
        90.      11.10      0.224     0.0253                      D097600300640 
        90.      11.40      0.108     0.0253                      D097600300641 
        90.      11.70     0.0833     0.0246                      D097600300642 
        90.      12.10     0.0894     0.0246                      D097600300643 
        90.      12.40        0.1     0.0239                      D097600300644 
        90.      12.80     0.0981     0.0239                      D097600300645 
        90.      13.10      0.115     0.0232                      D097600300646 
        90.      13.50      0.167     0.0232                      D097600300647 
        90.      13.90       0.19     0.0226                      D097600300648 
        90.      14.30      0.205     0.0226                      D097600300649 
        90.      14.60      0.236      0.022                      D097600300650 
        90.      15.00      0.192      0.022                      D097600300651 
        90.      15.40      0.159     0.0214                      D097600300652 
        90.      15.80      0.111     0.0214                      D097600300653 
        90.      16.20      0.108     0.0209                      D097600300654 
        90.      16.60     0.0824     0.0209                      D097600300655 
        90.      17.00     0.0846     0.0204                      D097600300656 
        90.      17.40      0.116     0.0204                      D097600300657 
        90.      17.90     0.0801     0.0199                      D097600300658 
        90.      18.30     0.0737     0.0199                      D097600300659 
        90.      18.70     0.0575     0.0194                      D097600300660 
        90.      19.10     0.0536     0.0194                      D097600300661 
        90.      19.60     0.0697      0.019                      D097600300662 
        90.      20.00     0.0715      0.019                      D097600300663 
        90.      20.50     0.0849     0.0186                      D097600300664 
        90.      20.90      0.094     0.0186                      D097600300665 
        90.      21.40       0.11     0.0182                      D097600300666 
        90.      21.90      0.177     0.0182                      D097600300667 
        90.      22.30      0.225     0.0178                      D097600300668 
        90.      22.80      0.217     0.0178                      D097600300669 
        90.      23.30      0.139     0.0174                      D097600300670 
        90.      23.80     0.0662     0.0174                      D097600300671 
        90.      24.30     0.0589      0.017                      D097600300672 
        90.      24.80     0.0507      0.017                      D097600300673 
        90.      25.30     0.0514     0.0167                      D097600300674 
        90.      25.80     0.0404     0.0167                      D097600300675 
        90.      26.30     0.0135     0.0164                      D097600300676 
        90.      26.80    0.00441     0.0164                      D097600300677 
        90.      27.30     0.0027     0.0161                      D097600300678 
        90.      27.80    0.00225     0.0161                      D097600300679 
        90.      28.40    0.00167     0.0158                      D097600300680 
       120.       4.95       2.16     0.0181                      D097600300681 
       120.       5.18       2.14     0.0177                      D097600300682 
       120.       5.41        1.9     0.0173                      D097600300683 
       120.       5.64       1.73     0.0169                      D097600300684 
       120.       5.88       1.47     0.0166                      D097600300685 
       120.       6.13       1.34     0.0162                      D097600300686 
       120.       6.38       1.14     0.0159                      D097600300687 
       120.       6.63       1.22     0.0156                      D097600300688 
       120.       6.89      0.999     0.0153                      D097600300689 
       120.       7.16      0.615      0.015                      D097600300690 
       120.       7.43      0.463     0.0147                      D097600300691 
       120.       7.70      0.473     0.0144                      D097600300692 
       120.       7.98      0.433     0.0142                      D097600300693 
       120.       8.27      0.529     0.0139                      D097600300694 
       120.       8.56      0.507     0.0137                      D097600300695 
       120.       8.85      0.359     0.0134                      D097600300696 
       120.       9.15      0.205     0.0133                      D097600300697 
       120.       9.46      0.151      0.013                      D097600300698 
       120.       9.77      0.113     0.0128                      D097600300699 
       120.      10.10       0.11     0.0126                      D097600300700 
       120.      10.40      0.118     0.0124                      D097600300701 
       120.      10.70      0.112     0.0123                      D097600300702 
       120.      11.10     0.0899     0.0119                      D097600300703 
       120.      11.40     0.0889     0.0119                      D097600300704 
       120.      11.70      0.121     0.0116                      D097600300705 
       120.      12.10      0.144     0.0116                      D097600300706 
       120.      12.40      0.139     0.0113                      D097600300707 
       120.      12.80       0.15     0.0113                      D097600300708 
       120.      13.10      0.136     0.0109                      D097600300709 
       120.      13.50      0.112     0.0109                      D097600300710 
       120.      13.90      0.101     0.0106                      D097600300711 
       120.      14.30     0.0935     0.0106                      D097600300712 
       120.      14.60     0.0959     0.0104                      D097600300713 
       120.      15.00     0.0796     0.0104                      D097600300714 
       120.      15.40     0.0639     0.0101                      D097600300715 
       120.      15.80     0.0654     0.0101                      D097600300716 
       120.      16.20     0.0601    0.00985                      D097600300717 
       120.      16.60       0.06    0.00985                      D097600300718 
       120.      17.00     0.0578    0.00961                      D097600300719 
       120.      17.40     0.0647    0.00961                      D097600300720 
       120.      17.90     0.0752    0.00938                      D097600300721 
       120.      18.30     0.0867    0.00938                      D097600300722 
       120.      18.70      0.128    0.00916                      D097600300723 
       120.      19.10      0.121    0.00916                      D097600300724 
       120.      19.60      0.123    0.00895                      D097600300725 
       120.      20.00      0.126    0.00895                      D097600300726 
       120.      20.50      0.088    0.00875                      D097600300727 
       120.      20.90     0.0602    0.00875                      D097600300728 
       120.      21.40     0.0373    0.00856                      D097600300729 
       120.      21.90     0.0308    0.00856                      D097600300730 
       120.      22.30     0.0264    0.00838                      D097600300731 
       120.      22.80     0.0189    0.00838                      D097600300732 
       120.      23.30    0.00802     0.0082                      D097600300733 
       120.      23.80     0.0038     0.0082                      D097600300734 
       120.      24.30    0.00232    0.00804                      D097600300735 
       120.      24.80    0.00104    0.00804                      D097600300736 
       120.      25.30   0.000239    0.00788                      D097600300737 
       120.      25.80   0.000114    0.00788                      D097600300738 
       120.      26.30   0.000147    0.00772                      D097600300739 
       120.      26.80   0.000211    0.00772                      D097600300740 
       120.      27.30     0.0001    0.00757                      D097600300741 
       120.      27.80   0.000103    0.00757                      D097600300742 
ENDDATA            723          0                                 D097600300743 
ENDSUBENT          742          0                                 D097600399999 
ENDENTRY             3          0                                 D097699999999 
