ENTRY            D0733   20141209                             D096D073300000001 
SUBENT        D0733001   20141209                             D096D073300100001 
BIB                 14         30                                 D073300100002 
TITLE      Sequential and simultaneous emission of particles from D073300100003 
            p+Al collisions at GeV energies                       D073300100004 
AUTHOR     (M.Fidelus, D.Filges, F.Goldenbaum, H.Hodde, A.Jany,   D073300100005 
            L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,            D073300100006 
            St.Kliczewski, E.Kozik, P.Kulessa, H.Machner,         D073300100007 
            A.Magiera, B.Piskor-Ignatowicz, K.Pysz, Z.Rudy,       D073300100008 
            Sushil K.Sharma, R.Siudak, M.Wojciechowski)           D073300100009 
INSTITUTE  (3POLUJK,2GERJUL,2GERBON,3POLIFJ,2GERUDE)              D073300100010 
REFERENCE  (J,PR/C,89,054617,2014)                                D073300100011 
FACILITY   (SYNCH,2GERJUL) COSY                                   D073300100012 
EXP-YEAR   (2005)                                                 D073300100013 
SAMPLE     Self-supporting Al of 170 ug/cm2                       D073300100014 
DETECTOR   (TELES,SI,SI) Telescopes at 15.6, 20 and 65 deg were   D073300100015 
            installed in air behind 50 um stainless steel foils   D073300100016 
           (CSICR) Telescopes at 15.6, 20, 65 and 100 deg were    D073300100017 
            backed by a 7 cm thick CSI detector to detect high-   D073300100018 
            energy light charged-particles passing through the Si D073300100019 
            detectors.                                            D073300100020 
METHOD     (EDE) Mass and charge identification                   D073300100021 
MONITOR    (13-AL-27(P,X)4-BE-7,,SIG)                             D073300100022 
            8.023 mb at 1.2 GeV, 9.515 mb at 1.9 GeV, and         D073300100023 
            10.099 mb at 2.5 GeV                                  D073300100024 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D073300100025 
ERR-ANALYS (ERR-S) Only statistical                               D073300100026 
           (ERR-1) Normalization at 3 proton energies (~9%)       D073300100027 
STATUS     (TABLE) Data received from Boguslaw Kamys              D073300100028 
           (APRVD) Approved by Boguslaw Kamys (2014-06-04)        D073300100029 
HISTORY    (20140603R) On. Received from Boguslaw Kamys.          D073300100030 
           (20140604C) On                                         D073300100031 
           (20141209A) On. Important corrections in 002-017.      D073300100032 
ENDBIB              30          0                                 D073300100033 
COMMON               1          3                                 D073300100034 
ERR-1                                                             D073300100035 
PER-CENT                                                          D073300100036 
 9.                                                               D073300100037 
ENDCOMMON            3          0                                 D073300100038 
ENDSUBENT           37          0                                 D073300199999 
SUBENT        D0733002   20141209                             D096D073300200001 
BIB                  2          2                                 D073300200002 
REACTION   (13-AL-27(P,X)1-H-1,,DA/DE)                            D073300200003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073300200004 
ENDBIB               2          0                                 D073300200005 
NOCOMMON             0          0                                 D073300200006 
DATA                 5        653                                 D073300200007 
EN         ANG        E          DATA       ERR-S                 D073300200008 
 1.9         65.        93.5      0.01240    0.00340              D073300500538 
 1.9         65.        96.5      0.01040    0.00310              D073300500539 
 1.9         65.        99.5      0.01120    0.00320              D073300500540 
 1.9         65.       102.5      0.01030    0.00310              D073300500541 
 1.9         65.       105.5      0.01020    0.00310              D073300500542 
 1.9         65.       108.5      0.01090    0.00320              D073300500543 
 1.9         65.       111.5      0.00980    0.00300              D073300500544 
 1.9         65.       114.5      0.01100    0.00320              D073300500545 
 1.9         65.       117.5      0.00840    0.00280              D073300500546 
 1.9         65.       120.5      0.00840    0.00280              D073300500547 
 1.9         65.       123.5      0.00680    0.00250              D073300500548 
 1.9         65.       126.5      0.00620    0.00240              D073300500549 
 1.9         65.       129.5      0.00450    0.00200              D073300500550 
 1.9         65.       132.5      0.00550    0.00230              D073300500551 
 1.9         65.       135.5      0.00550    0.00230              D073300500552 
 1.9         65.       138.5      0.00550    0.00230              D073300500553 
 1.9         65.       141.5      0.00630    0.00240              D073300500554 
 1.9         65.       144.5      0.00430    0.00200              D073300500555 
 1.9         65.       147.5      0.00410    0.00190              D073300500556 
 1.9         65.       150.5      0.00440    0.00200              D073300500557 
 1.9         65.       153.5      0.00450    0.00200              D073300500558 
 1.9         65.       156.5      0.00430    0.00200              D073300500559 
 1.9         65.       159.5      0.00490    0.00210              D073300500560 
 1.9         65.       162.5      0.00450    0.00200              D073300500561 
 1.9         65.       165.5      0.00570    0.00230              D073300500562 
 1.9         65.       168.5      0.00290    0.00160              D073300500563 
 1.9         65.       171.5      0.00330    0.00170              D073300500564 
 1.9         65.       174.5      0.00340    0.00180              D073300500565 
 1.9         65.       177.5      0.00310    0.00170              D073300500566 
 1.9         65.       180.5      0.00280    0.00160              D073300500567 
 1.9         65.       183.5      0.00260    0.00150              D073300500568 
 1.9         65.       186.5      0.00200    0.00140              D073300500569 
 1.9         65.       189.5      0.00280    0.00160              D073300500570 
 1.9         65.       192.5      0.00330    0.00170              D073300500571 
 1.9         65.       195.5      0.00300    0.00160              D073300500572 
 1.9         65.       198.5      0.00250    0.00150              D073300500573 
 1.9         65.       201.5      0.00220    0.00140              D073300500574 
 1.9         65.       204.5      0.00190    0.00130              D073300500575 
 1.9         65.       210.5      0.00190    0.00130              D073300500576 
 1.9         65.       216.5      0.00220    0.00140              D073300500577 
 1.9         65.       222.5      0.00270    0.00160              D073300500578 
 1.9         65.       225.5      0.00200    0.00140              D073300500579 
 1.9         65.       234.5      0.00190    0.00130              D073300500580 
 1.9         65.       240.5      0.00180    0.00130              D073300500581 
 1.9         65.       245.5      0.00153    0.00069              D073300500582 
 1.9         65.       257.5      0.00153    0.00069              D073300500583 
 1.9         65.       263.5      0.00170    0.00130              D073300500584 
 1.9         65.       266.5      0.00184    0.00075              D073300500585 
 1.9         80.        12.5      0.24400    0.02100              D073300500586 
 1.9         80.        15.5      0.22200    0.01600              D073300500587 
 1.9         80.        18.5      0.18920    0.00900              D073300500588 
 1.9         80.        21.0      0.15440    0.00480              D073300500589 
 1.9        100.         9.5      0.20630    0.00740              D073300500590 
 1.9        100.        12.5      0.18500    0.01100              D073300500591 
 1.9        100.        15.5      0.15500    0.01100              D073300500592 
 1.9        100.        18.5      0.12820    0.00960              D073300500593 
 1.9        100.        21.5      0.10460    0.00870              D073300500594 
 1.9        100.        24.5      0.08720    0.00790              D073300500595 
 1.9        100.        27.5      0.07080    0.00580              D073300500596 
 1.9        100.        30.5      0.06020    0.00400              D073300500597 
 1.9        100.        33.5      0.05440    0.00620              D073300500598 
 1.9        100.        36.5      0.04630    0.00600              D073300500599 
 1.9        100.        39.5      0.04240    0.00580              D073300500600 
 1.9        100.        42.5      0.03570    0.00530              D073300500601 
 1.9        100.        45.5      0.03170    0.00500              D073300500602 
 1.9        100.        48.5      0.02580    0.00450              D073300500603 
 1.9        100.        51.5      0.02140    0.00410              D073300500604 
 1.9        100.        54.5      0.01720    0.00290              D073300500605 
 1.9        100.        57.5      0.01400    0.00170              D073300500606 
 1.9        100.        60.5      0.01270    0.00160              D073300500607 
 1.9        100.        63.5      0.01180    0.00160              D073300500608 
 1.9        100.        66.5      0.00940    0.00140              D073300500609 
 1.9        100.        69.5      0.00890    0.00130              D073300500610 
 1.9        100.        72.5      0.00810    0.00130              D073300500611 
 1.9        100.        75.5      0.00710    0.00120              D073300500612 
 1.9        100.        92.5      0.00460    0.00180              D073300500613 
 1.9        100.        95.5      0.00300    0.00160              D073300500614 
 1.9        100.        98.5      0.00280    0.00150              D073300500615 
 1.9        100.       101.5      0.00330    0.00160              D073300500616 
 1.9        100.       104.5      0.00230    0.00140              D073300500617 
 1.9        100.       107.5      0.00220    0.00130              D073300500618 
 2.5         15.6       21.5      0.24500    0.00850              D073300500619 
 2.5         15.6       24.5      0.21000    0.02900              D073300500620 
 2.5         15.6       27.5      0.18900    0.03600              D073300500621 
 2.5         15.6       30.5      0.16100    0.03300              D073300500622 
 2.5         15.6       33.5      0.14900    0.03200              D073300500623 
 2.5         15.6       36.5      0.12100    0.02900              D073300500624 
 2.5         15.6       39.5      0.10600    0.02700              D073300500625 
 2.5         15.6       42.5      0.09700    0.02600              D073300500626 
 2.5         15.6       45.5      0.07900    0.02300              D073300500627 
 2.5         15.6       48.5      0.06100    0.02000              D073300500628 
 2.5         15.6       51.5      0.07700    0.02300              D073300500629 
 2.5         15.6       54.5      0.07400    0.02300              D073300500630 
 2.5         15.6       57.5      0.06500    0.02100              D073300500631 
 2.5         15.6       60.5      0.05900    0.02000              D073300500632 
 2.5         15.6       63.5      0.05400    0.01900              D073300500633 
 2.5         15.6       69.5      0.04000    0.01700              D073300500634 
 2.5         15.6       72.5      0.02700    0.01400              D073300500635 
 2.5         15.6       75.5      0.04000    0.01700              D073300500636 
 2.5         15.6       78.5      0.02800    0.01400              D073300500637 
 2.5         15.6       81.5      0.02100    0.01200              D073300500638 
 2.5         15.6       84.5      0.02100    0.01200              D073300500639 
 2.5         15.6       90.5      0.02700    0.01400              D073300500640 
 2.5         15.6       93.5      0.02500    0.01300              D073300500641 
 2.5         15.6       96.5      0.02100    0.01200              D073300500642 
 2.5         15.6       99.5      0.02500    0.01300              D073300500643 
 2.5         15.6      102.5      0.02100    0.01200              D073300500644 
 2.5         15.6      105.5      0.03100    0.01500              D073300500645 
 2.5         15.6      108.5      0.03000    0.01500              D073300500646 
 2.5         15.6      111.5      0.02000    0.01200              D073300500647 
 2.5         15.6      114.5      0.02000    0.01200              D073300500648 
 2.5         15.6      117.5      0.01700    0.01100              D073300500649 
 2.5         15.6      120.5      0.01700    0.01100              D073300500650 
 2.5         15.6      123.5      0.02000    0.01200              D073300500651 
 2.5         15.6      141.5      0.01500    0.01000              D073300500652 
 2.5         15.6      144.5      0.01700    0.01100              D073300500653 
 2.5         15.6      150.5      0.01400    0.01000              D073300500654 
 2.5         15.6      153.5      0.01400    0.01000              D073300500655 
 2.5         15.6      168.5      0.01500    0.01000              D073300500656 
 2.5         15.6      183.5      0.01400    0.01000              D073300500657 
 2.5         15.6      192.5      0.01340    0.00980              D073300500658 
 2.5         15.6      210.5      0.01400    0.01000              D073300500659 
 2.5         15.6      241.5      0.01270    0.00950              D073300500660 
 2.5         20.        21.5      0.26120    0.00750              D073300500661 
 2.5         20.        24.5      0.23500    0.01100              D073300500662 
 2.5         20.        27.5      0.19600    0.02700              D073300500663 
 2.5         20.        30.5      0.19100    0.03400              D073300500664 
 2.5         20.        33.5      0.16100    0.03100              D073300500665 
 2.5         20.        36.5      0.14400    0.02900              D073300500666 
 2.5         20.        39.5      0.13000    0.02800              D073300500667 
 2.5         20.        42.5      0.09500    0.02400              D073300500668 
 2.5         20.        45.5      0.10700    0.02500              D073300500669 
 2.5         20.        48.5      0.05900    0.01900              D073300500670 
 2.5         20.        51.5      0.08200    0.02300              D073300500671 
 2.5         20.        54.5      0.05900    0.01900              D073300500672 
 2.5         20.        57.5      0.05400    0.01800              D073300500673 
 2.5         20.        60.5      0.04700    0.01700              D073300500674 
 2.5         20.        63.5      0.04700    0.01700              D073300500675 
 2.5         20.        66.5      0.04300    0.01600              D073300500676 
 2.5         20.        69.5      0.03800    0.01600              D073300500677 
 2.5         20.        72.5      0.04900    0.01800              D073300500678 
 2.5         20.        78.5      0.03900    0.01600              D073300500679 
 2.5         20.        81.5      0.03600    0.01500              D073300500680 
 2.5         20.        84.5      0.03200    0.01400              D073300500681 
 2.5         20.        87.5      0.02700    0.01300              D073300500682 
 2.5         20.        90.5      0.03400    0.01500              D073300500683 
 2.5         20.        93.5      0.02200    0.01200              D073300500684 
 2.5         20.        96.5      0.02300    0.01200              D073300500685 
 2.5         20.        99.5      0.02100    0.01200              D073300500686 
 2.5         20.       102.5      0.02000    0.01100              D073300500687 
 2.5         20.       105.5      0.02100    0.01200              D073300500688 
 2.5         20.       108.5      0.02200    0.01200              D073300500689 
 2.5         20.       111.5      0.02000    0.01100              D073300500690 
 2.5         20.       114.5      0.01700    0.01000              D073300500691 
 2.5         20.       117.5      0.01470    0.00960              D073300500692 
 2.5         20.       120.5      0.01900    0.01100              D073300500693 
 2.5         20.       123.5      0.02300    0.01200              D073300500694 
 2.5         20.       129.5      0.01470    0.00960              D073300500695 
 2.5         20.       135.5      0.01470    0.00960              D073300500696 
 2.5         20.       141.5      0.01400    0.00940              D073300500697 
 2.5         20.       147.5      0.01600    0.01000              D073300500698 
 2.5         20.       150.5      0.01330    0.00920              D073300500699 
 2.5         20.       159.5      0.01700    0.01000              D073300500700 
 2.5         20.       162.5      0.01400    0.00940              D073300500701 
 2.5         20.       168.5      0.01400    0.00940              D073300500702 
 2.5         20.       171.0      0.01470    0.00790              D073300500703 
 2.5         20.       174.0      0.01260    0.00730              D073300500704 
 2.5         20.       189.5      0.01400    0.00940              D073300500705 
 2.5         20.       210.0      0.01260    0.00730              D073300500706 
 2.5         20.       228.5      0.01330    0.00920              D073300500707 
 2.5         35.         8.5      0.38700    0.01300              D073300500708 
 2.5         35.        11.5      0.41100    0.02300              D073300500709 
 2.5         35.        14.5      0.34300    0.03300              D073300500710 
 2.5         35.        17.5      0.31800    0.03200              D073300500711 
 2.5         35.        20.5      0.25700    0.02900              D073300500712 
 2.5         35.        23.5      0.23600    0.02700              D073300500713 
 2.5         35.        26.5      0.22400    0.02600              D073300500714 
 2.5         35.        32.5      0.14330    0.00750              D073300500715 
 2.5         35.        35.5      0.12980    0.00720              D073300500716 
 2.5         35.        38.5      0.11590    0.00680              D073300500717 
 2.5         35.        41.5      0.10110    0.00630              D073300500718 
 2.5         35.        44.5      0.09570    0.00620              D073300500719 
 2.5         35.        47.5      0.08600    0.00580              D073300500720 
 2.5         35.        50.5      0.07720    0.00550              D073300500721 
 2.5         35.        53.5      0.06770    0.00520              D073300500722 
 2.5         35.        56.5      0.06480    0.00510              D073300500723 
 2.5         35.        59.5      0.05730    0.00480              D073300500724 
 2.5         35.        62.5      0.05080    0.00450              D073300500725 
 2.5         35.        65.5      0.04940    0.00440              D073300500726 
 2.5         35.        68.5      0.04680    0.00430              D073300500727 
 2.5         35.        71.5      0.04110    0.00440              D073300500728 
 2.5         35.        74.5      0.04030    0.00600              D073300500729 
 2.5         35.        77.5      0.03160    0.00660              D073300500730 
 2.5         35.        80.5      0.03440    0.00940              D073300500731 
 2.5         35.        83.5      0.03300    0.01000              D073300500732 
 2.5         35.        86.5      0.02600    0.00900              D073300500733 
 2.5         35.        89.5      0.02570    0.00900              D073300500734 
 2.5         35.        95.5      0.02080    0.00810              D073300500735 
 2.5         35.        97.5      0.01900    0.00450              D073300500736 
 2.5         50.         8.5      0.35100    0.01200              D073300500737 
 2.5         50.        11.5      0.29100    0.02600              D073300500738 
 2.5         50.        14.5      0.26400    0.02700              D073300500739 
 2.5         50.        17.5      0.19700    0.02400              D073300500740 
 2.5         50.        20.5      0.18200    0.02300              D073300500741 
 2.5         50.        23.5      0.15400    0.02100              D073300500742 
 2.5         50.        26.5      0.14200    0.01700              D073300500743 
 2.5         50.        29.5      0.10920    0.00660              D073300500744 
 2.5         50.        32.5      0.11150    0.00630              D073300500745 
 2.5         50.        35.5      0.09990    0.00600              D073300500746 
 2.5         50.        38.5      0.09220    0.00570              D073300500747 
 2.5         50.        41.5      0.08300    0.00540              D073300500748 
 2.5         50.        44.5      0.07370    0.00510              D073300500749 
 2.5         50.        47.5      0.06870    0.00500              D073300500750 
 2.5         50.        50.5      0.06270    0.00470              D073300500751 
 2.5         50.        53.5      0.05600    0.00450              D073300500752 
 2.5         50.        56.5      0.04890    0.00420              D073300500753 
 2.5         50.        59.5      0.04760    0.00410              D073300500754 
 2.5         50.        62.5      0.04570    0.00400              D073300500755 
 2.5         50.        65.5      0.04170    0.00390              D073300500756 
 2.5         50.        68.5      0.03660    0.00360              D073300500757 
 2.5         50.        71.5      0.03510    0.00350              D073300500758 
 2.5         50.        74.5      0.03160    0.00340              D073300500759 
 2.5         50.        77.5      0.03020    0.00330              D073300500760 
 2.5         50.        80.5      0.02780    0.00340              D073300500761 
 2.5         50.        83.5      0.02640    0.00430              D073300500762 
 2.5         50.        86.5      0.02370    0.00510              D073300500763 
 2.5         50.        89.5      0.02220    0.00650              D073300500764 
 2.5         50.        95.0      0.02050    0.00610              D073300500765 
 2.5         65.        21.5      0.20580    0.00520              D073300500766 
 2.5         65.        24.5      0.17760    0.00610              D073300500767 
 2.5         65.        27.5      0.15800    0.01200              D073300500768 
 2.5         65.        30.5      0.13700    0.01200              D073300500769 
 2.5         65.        33.5      0.12000    0.01100              D073300500770 
 2.5         65.        36.5      0.09600    0.01000              D073300500771 
 2.5         65.        39.5      0.08690    0.00950              D073300500772 
 2.5         65.        42.5      0.08010    0.00910              D073300500773 
 2.5         65.        45.5      0.06920    0.00850              D073300500774 
 2.5         65.        48.5      0.04580    0.00600              D073300500775 
 2.5         65.        51.5      0.05060    0.00720              D073300500776 
 2.5         65.        54.5      0.05030    0.00740              D073300500777 
 2.5         65.        57.5      0.04610    0.00710              D073300500778 
 2.5         65.        60.5      0.04240    0.00680              D073300500779 
 2.5         65.        63.5      0.03520    0.00620              D073300500780 
 2.5         65.        66.5      0.03670    0.00640              D073300500781 
 2.5         65.        69.5      0.03480    0.00620              D073300500782 
 2.5         65.        72.5      0.02540    0.00530              D073300500783 
 2.5         65.        75.5      0.02080    0.00480              D073300500784 
 2.5         65.        78.5      0.01760    0.00440              D073300500785 
 2.5         65.        81.5      0.02240    0.00500              D073300500786 
 2.5         65.        84.5      0.01840    0.00450              D073300500787 
 2.5         65.        87.5      0.01690    0.00430              D073300500788 
 2.5         65.        90.5      0.01420    0.00400              D073300500789 
 2.5         65.        93.5      0.01400    0.00390              D073300500790 
 2.5         65.        96.5      0.01460    0.00400              D073300500791 
 2.5         65.        99.5      0.01410    0.00390              D073300500792 
 2.5         65.       102.5      0.00830    0.00300              D073300500793 
 2.5         65.       105.5      0.00960    0.00320              D073300500794 
 2.5         65.       108.5      0.01190    0.00360              D073300500795 
 2.5         65.       111.5      0.00970    0.00330              D073300500796 
 2.5         65.       114.5      0.00980    0.00330              D073300500797 
 2.5         65.       117.5      0.00920    0.00320              D073300500798 
 2.5         65.       120.5      0.00830    0.00300              D073300500799 
 2.5         65.       123.5      0.00720    0.00280              D073300500800 
 2.5         65.       126.5      0.00980    0.00330              D073300500801 
 2.5         65.       129.5      0.00710    0.00280              D073300500802 
 2.5         65.       132.5      0.00660    0.00270              D073300500803 
 2.5         65.       135.5      0.00640    0.00270              D073300500804 
 2.5         65.       138.5      0.00650    0.00270              D073300500805 
 2.5         65.       141.5      0.00660    0.00270              D073300500806 
 2.5         65.       144.5      0.00670    0.00270              D073300500807 
 2.5         65.       147.5      0.00640    0.00270              D073300500808 
 2.5         65.       150.5      0.00530    0.00240              D073300500809 
 2.5         65.       153.5      0.00600    0.00260              D073300500810 
 2.5         65.       156.5      0.00610    0.00260              D073300500811 
 2.5         65.       159.5      0.00450    0.00220              D073300500812 
 2.5         65.       162.5      0.00480    0.00230              D073300500813 
 2.5         65.       165.5      0.00390    0.00210              D073300500814 
 2.5         65.       168.5      0.00620    0.00260              D073300500815 
 2.5         65.       171.5      0.00390    0.00210              D073300500816 
 2.5         65.       177.5      0.00510    0.00240              D073300500817 
 2.5         65.       180.5      0.00430    0.00220              D073300500818 
 2.5         65.       183.5      0.00430    0.00220              D073300500819 
 2.5         65.       186.5      0.00420    0.00210              D073300500820 
 2.5         65.       189.5      0.00380    0.00200              D073300500821 
 2.5         65.       195.5      0.00330    0.00190              D073300500822 
 2.5         65.       198.5      0.00280    0.00180              D073300500823 
 2.5         65.       201.5      0.00320    0.00190              D073300500824 
 2.5         65.       204.5      0.00270    0.00170              D073300500825 
 2.5         65.       210.5      0.00180    0.00140              D073300500826 
 2.5         65.       215.5      0.00184    0.00082              D073300500827 
 2.5         65.       221.5      0.00250    0.00160              D073300500828 
 2.5         65.       224.5      0.00220    0.00160              D073300500829 
 2.5         65.       230.5      0.00210    0.00150              D073300500830 
 2.5         65.       233.5      0.00220    0.00160              D073300500831 
 2.5         65.       239.5      0.00270    0.00170              D073300500832 
 2.5         65.       242.5      0.00230    0.00160              D073300500833 
 2.5         65.       245.5      0.00220    0.00160              D073300500834 
 2.5         65.       266.0      0.00180    0.00120              D073300500835 
 2.5         65.       273.0      0.00170    0.00110              D073300500836 
 2.5         65.       281.5      0.00221    0.00090              D073300500837 
 2.5         65.       283.5      0.00110    0.00064              D073300500838 
 2.5         65.       285.5      0.00184    0.00082              D073300500839 
 2.5         65.       288.0      0.00150    0.00100              D073300500840 
 2.5         80.        12.5      0.28800    0.02500              D073300500841 
 2.5         80.        15.5      0.24700    0.01900              D073300500842 
 2.5         80.        18.5      0.22000    0.01100              D073300500843 
 2.5         80.        21.0      0.17560    0.00580              D073300500844 
 2.5        100.         9.5      0.23910    0.00860              D073300500845 
 2.5        100.        12.5      0.21600    0.01300              D073300500846 
 2.5        100.        15.5      0.18200    0.01300              D073300500847 
 2.5        100.        18.5      0.14700    0.01100              D073300500848 
 2.5        100.        21.5      0.12500    0.01000              D073300500849 
 2.5        100.        24.5      0.10580    0.00960              D073300500850 
 2.5        100.        27.5      0.08810    0.00710              D073300500851 
 2.5        100.        30.5      0.07500    0.00490              D073300500852 
 2.5        100.        33.5      0.06790    0.00760              D073300500853 
 2.5        100.        36.5      0.05460    0.00720              D073300500854 
 2.5        100.        39.5      0.05040    0.00690              D073300500855 
 2.5        100.        42.5      0.04210    0.00630              D073300500856 
 2.5        100.        45.5      0.03400    0.00570              D073300500857 
 2.5        100.        48.5      0.03010    0.00530              D073300500858 
 2.5        100.        51.5      0.02600    0.00500              D073300500859 
 2.5        100.        54.5      0.02020    0.00350              D073300500860 
 2.5        100.        57.5      0.01750    0.00210              D073300500861 
 2.5        100.        60.5      0.01530    0.00190              D073300500862 
 2.5        100.        63.5      0.01420    0.00190              D073300500863 
 2.5        100.        66.5      0.01210    0.00170              D073300500864 
 2.5        100.        69.5      0.01170    0.00170              D073300500865 
 2.5        100.        72.5      0.00980    0.00150              D073300500866 
 2.5        100.        75.5      0.00990    0.00160              D073300500867 
 2.5        100.        92.5      0.00550    0.00220              D073300500868 
 2.5        100.        95.5      0.00510    0.00220              D073300500869 
 2.5        100.        98.5      0.00260    0.00160              D073300500870 
 2.5        100.       101.5      0.00250    0.00160              D073300500871 
 2.5        100.       104.5      0.00300    0.00170              D073300500872 
 2.5        100.       107.5      0.00250    0.00160              D073300500873 
 2.5        100.       110.5      0.00200    0.00140              D073300500874 
 2.5        100.       113.5      0.00250    0.00160              D073300500875 
 2.5        100.       116.5      0.00190    0.00140              D073300500876 
ENDDATA            869          0                                 D073300500877 
ENDSUBENT          876          0                                 D073300599999 
SUBENT        D0733006   20141209                             D096D073300600001 
BIB                  2          2                                 D073300600002 
REACTION   (13-AL-27(P,X)2-HE-4,,DA/DE)                           D073300600003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073300600004 
ENDBIB               2          0                                 D073300600005 
NOCOMMON             0          0                                 D073300600006 
DATA                 5        669                                 D073300600007 
EN         ANG        E          DATA       ERR-S                 D073300600008 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D073300600009 
 1.2         15.6       23.5      0.55460    0.00730              D073300600010 
 1.2         15.6       28.5      0.36100    0.01400              D073300600011 
 1.2         15.6       31.5      0.27100    0.02500              D073300600012 
 1.2         15.6       34.5      0.22700    0.02600              D073300600013 
 1.2         15.6       37.5      0.18800    0.02300              D073300600014 
 1.2         15.6       40.5      0.17200    0.02200              D073300600015 
 1.2         15.6       43.5      0.11300    0.01800              D073300600016 
 1.2         15.6       46.5      0.10500    0.01700              D073300600017 
 1.2         15.6       49.5      0.09500    0.01600              D073300600018 
 1.2         15.6       52.5      0.08400    0.01500              D073300600019 
 1.2         15.6       54.5      0.06110    0.00760              D073300600020 
 1.2         15.6       57.5      0.06200    0.01100              D073300600021 
 1.2         15.6       60.5      0.05300    0.01300              D073300600022 
 1.2         15.6       63.5      0.04800    0.01200              D073300600023 
 1.2         15.6       66.5      0.04000    0.01100              D073300600024 
 1.2         15.6       69.5      0.03800    0.01100              D073300600025 
 1.2         15.6       72.5      0.02840    0.00920              D073300600026 
 1.2         15.6       75.5      0.03040    0.00960              D073300600027 
 1.2         15.6       78.5      0.02710    0.00900              D073300600028 
 1.2         15.6       81.5      0.02080    0.00790              D073300600029 
 1.2         15.6       84.5      0.01780    0.00730              D073300600030 
 1.2         15.6       87.5      0.01580    0.00690              D073300600031 
 1.2         15.6       90.5      0.01740    0.00730              D073300600032 
 1.2         15.6       93.5      0.01440    0.00660              D073300600033 
 1.2         15.6       96.5      0.01380    0.00640              D073300600034 
 1.2         15.6       99.5      0.01040    0.00560              D073300600035 
 1.2         15.6      102.5      0.01110    0.00580              D073300600036 
 1.2         15.6      105.5      0.01010    0.00550              D073300600037 
 1.2         15.6      108.5      0.00910    0.00520              D073300600038 
 1.2         15.6      111.5      0.00870    0.00510              D073300600039 
 1.2         15.6      114.5      0.00740    0.00470              D073300600040 
 1.2         15.6      117.5      0.01110    0.00580              D073300600041 
 1.2         15.6      123.5      0.00640    0.00440              D073300600042 
 1.2         15.6      126.5      0.00810    0.00490              D073300600043 
 1.2         15.6      129.5      0.00670    0.00450              D073300600044 
 1.2         15.6      132.5      0.00600    0.00430              D073300600045 
 1.2         15.6      138.5      0.00470    0.00380              D073300600046 
 1.2         15.6      141.5      0.00700    0.00460              D073300600047 
 1.2         15.6      144.5      0.00500    0.00390              D073300600048 
 1.2         15.6      146.5      0.00700    0.00270              D073300600049 
 1.2         15.6      152.5      0.00540    0.00400              D073300600050 
 1.2         15.6      154.5      0.00400    0.00200              D073300600051 
 1.2         15.6      161.5      0.00470    0.00380              D073300600052 
 1.2         15.6      163.5      0.00300    0.00170              D073300600053 
 1.2         20.        23.5      0.54990    0.00690              D073300600054 
 1.2         20.        28.5      0.35650    0.00550              D073300600055 
 1.2         20.        31.5      0.28090    0.00940              D073300600056 
 1.2         20.        34.5      0.23200    0.02100              D073300600057 
 1.2         20.        37.5      0.18100    0.02100              D073300600058 
 1.2         20.        40.5      0.15700    0.02000              D073300600059 
 1.2         20.        43.5      0.11600    0.01700              D073300600060 
 1.2         20.        46.5      0.10300    0.01600              D073300600061 
 1.2         20.        49.5      0.08900    0.01500              D073300600062 
 1.2         20.        51.5      0.08170    0.00830              D073300600063 
 1.2         20.        54.0      0.05840    0.00990              D073300600064 
 1.2         20.        57.5      0.06400    0.01100              D073300600065 
 1.2         20.        60.5      0.04500    0.01100              D073300600066 
 1.2         20.        63.5      0.04300    0.01100              D073300600067 
 1.2         20.        66.5      0.04400    0.01100              D073300600068 
 1.2         20.        69.5      0.03230    0.00930              D073300600069 
 1.2         20.        72.5      0.03350    0.00940              D073300600070 
 1.2         20.        75.5      0.03500    0.00970              D073300600071 
 1.2         20.        78.5      0.03120    0.00910              D073300600072 
 1.2         20.        81.0      0.02270    0.00640              D073300600073 
 1.2         20.        83.5      0.04100    0.00600              D073300600074 
 1.2         20.        86.5      0.02650    0.00840              D073300600075 
 1.2         20.        89.5      0.01750    0.00680              D073300600076 
 1.2         20.        92.5      0.01690    0.00670              D073300600077 
 1.2         20.        95.5      0.01520    0.00640              D073300600078 
 1.2         20.        98.5      0.01220    0.00570              D073300600079 
 1.2         20.       101.5      0.00980    0.00510              D073300600080 
 1.2         20.       104.5      0.01010    0.00520              D073300600081 
 1.2         20.       107.5      0.01160    0.00560              D073300600082 
 1.2         20.       110.5      0.00950    0.00500              D073300600083 
 1.2         20.       113.5      0.00710    0.00440              D073300600084 
 1.2         20.       116.0      0.00710    0.00360              D073300600085 
 1.2         20.       119.5      0.00710    0.00440              D073300600086 
 1.2         20.       122.5      0.00650    0.00420              D073300600087 
 1.2         20.       125.5      0.00770    0.00450              D073300600088 
 1.2         20.       128.5      0.00530    0.00380              D073300600089 
 1.2         20.       131.5      0.00560    0.00390              D073300600090 
