EN         ANG        E          DATA       DATA-ERR              D801100200009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100200010 
 34.        105.       19.25      3.4953E-01  5.256E-02           D801100600660 
 34.        105.       19.75      2.6439E-01  4.065E-02           D801100600661 
 34.        105.       20.25      3.2264E-01  4.880E-02           D801100600662 
 34.        105.       20.75      3.2712E-01  4.945E-02           D801100600663 
 34.        105.       21.25      2.3750E-01  3.689E-02           D801100600664 
 34.        105.       21.75      3.0920E-01  4.692E-02           D801100600665 
 34.        105.       22.25      2.2406E-01  3.500E-02           D801100600666 
 34.        105.       22.75      1.5684E-01  2.555E-02           D801100600667 
 34.        120.        4.25      1.0374E+01  1.448E+00           D801100600668 
 34.        120.        4.75      1.2347E+01  1.723E+00           D801100600669 
 34.        120.        5.25      1.4180E+01  1.978E+00           D801100600670 
 34.        120.        5.75      1.4443E+01  2.015E+00           D801100600671 
 34.        120.        6.25      1.3822E+01  1.928E+00           D801100600672 
 34.        120.        6.75      1.3222E+01  1.845E+00           D801100600673 
 34.        120.        7.25      1.1481E+01  1.602E+00           D801100600674 
 34.        120.        7.75      1.0245E+01  1.430E+00           D801100600675 
 34.        120.        8.25      8.8259E+00  1.232E+00           D801100600676 
 34.        120.        8.75      7.5441E+00  1.054E+00           D801100600677 
 34.        120.        9.25      6.2286E+00  8.704E-01           D801100600678 
 34.        120.        9.75      5.2588E+00  7.323E-01           D801100600679 
 34.        120.       10.25      4.4665E+00  6.249E-01           D801100600680 
 34.        120.       10.75      3.5671E+00  4.996E-01           D801100600681 
 34.        120.       11.25      3.0348E+00  4.255E-01           D801100600682 
 34.        120.       11.75      2.6829E+00  3.765E-01           D801100600683 
 34.        120.       12.25      2.3403E+00  3.288E-01           D801100600684 
 34.        120.       12.75      1.8967E+00  2.670E-01           D801100600685 
 34.        120.       13.25      1.6489E+00  2.324E-01           D801100600686 
 34.        120.       13.75      1.3614E+00  1.924E-01           D801100600687 
 34.        120.       14.25      1.1839E+00  1.676E-01           D801100600688 
 34.        120.       14.75      1.0157E+00  1.442E-01           D801100600689 
 34.        120.       15.25      8.9941E-01  1.280E-01           D801100600690 
 34.        120.       15.75      7.5563E-01  1.080E-01           D801100600691 
 34.        120.       16.25      6.1491E-01  8.836E-02           D801100600692 
 34.        120.       16.75      6.0879E-01  9.751E-02           D801100600693 
 34.        120.       17.25      4.1300E-01  6.022E-02           D801100600694 
 34.        120.       17.75      4.1300E-01  6.022E-02           D801100600695 
 34.        120.       18.25      2.9675E-01  4.400E-02           D801100600696 
 34.        120.       18.75      2.9980E-01  4.442E-02           D801100600697 
 34.        120.       19.25      2.4464E-01  3.674E-02           D801100600698 
 34.        120.       19.75      2.0191E-01  3.075E-02           D801100600699 
 34.        120.       20.25      2.1109E-01  3.203E-02           D801100600700 
 34.        120.       20.75      1.7132E-01  2.647E-02           D801100600701 
 34.        120.       21.25      1.8355E-01  2.818E-02           D801100600702 
 34.        120.       21.75      1.4990E-01  2.347E-02           D801100600703 
 34.        120.       22.25      1.1013E-01  1.788E-02           D801100600704 
 34.        120.       22.75      1.4990E-01  2.347E-02           D801100600705 
 34.        135.        4.25      1.2753E+01  1.779E+00           D801100600706 
 34.        135.        4.75      1.4702E+01  2.051E+00           D801100600707 
 34.        135.        5.25      1.6204E+01  2.260E+00           D801100600708 
 34.        135.        5.75      1.6259E+01  2.268E+00           D801100600709 
 34.        135.        6.25      1.5760E+01  2.198E+00           D801100600710 
 34.        135.        6.75      1.4212E+01  1.983E+00           D801100600711 
 34.        135.        7.25      1.2731E+01  1.776E+00           D801100600712 
 34.        135.        7.75      1.0660E+01  1.488E+00           D801100600713 
 34.        135.        8.25      9.4880E+00  1.324E+00           D801100600714 
 34.        135.        8.75      7.5971E+00  1.061E+00           D801100600715 
 34.        135.        9.25      6.6700E+00  9.310E-01           D801100600716 
 34.        135.        9.75      5.3483E+00  7.478E-01           D801100600717 
 34.        135.       10.25      4.6996E+00  6.574E-01           D801100600718 
 34.        135.       10.75      4.0632E+00  5.688E-01           D801100600719 
 34.        135.       11.25      3.2769E+00  4.592E-01           D801100600720 
 34.        135.       11.75      2.5548E+00  3.586E-01           D801100600721 
 34.        135.       12.25      2.3682E+00  3.326E-01           D801100600722 
 34.        135.       12.75      2.0010E+00  2.815E-01           D801100600723 
 34.        135.       13.25      1.6736E+00  2.350E-01           D801100600724 
 34.        135.       13.75      1.3065E+00  1.847E-01           D801100600725 
 34.        135.       14.25      1.1994E+00  1.698E-01           D801100600726 
 34.        135.       14.75      1.0219E+00  1.451E-01           D801100600727 
 34.        135.       15.25      8.7812E-01  1.250E-01           D801100600728 
 34.        135.       15.75      7.8021E-01  1.114E-01           D801100600729 
 34.        135.       16.25      7.0372E-01  1.007E-01           D801100600730 
 34.        135.       16.75      5.7827E-01  8.326E-02           D801100600731 
 34.        135.       17.25      5.2626E-01  7.601E-02           D801100600732 
 34.        135.       17.75      3.8246E-01  5.596E-02           D801100600733 
 34.        135.       18.25      3.8858E-01  5.681E-02           D801100600734 
 34.        135.       18.75      2.5089E-01  3.760E-02           D801100600735 
 34.        135.       19.25      2.4783E-01  3.717E-02           D801100600736 
 34.        135.       19.75      2.0194E-01  3.075E-02           D801100600737 
 34.        135.       20.25      2.2029E-01  3.332E-02           D801100600738 
 34.        135.       20.75      2.2029E-01  3.332E-02           D801100600739 
 34.        135.       21.25      1.4686E-01  2.304E-02           D801100600740 
 34.        135.       21.75      1.2851E-01  2.046E-02           D801100600741 
 34.        135.       22.25      9.4849E-02  1.572E-02           D801100600742 
 34.        135.       22.75      7.0372E-02  1.224E-02           D801100600743 
 34.        150.        4.25      1.1069E+01  1.545E+00           D801100600744 
 34.        150.        4.75      1.2962E+01  1.809E+00           D801100600745 
 34.        150.        5.25      1.4294E+01  1.995E+00           D801100600746 
 34.        150.        5.75      1.4793E+01  2.064E+00           D801100600747 
 34.        150.        6.25      1.3308E+01  1.857E+00           D801100600748 
 34.        150.        6.75      1.2128E+01  1.693E+00           D801100600749 
 34.        150.        7.25      1.1134E+01  1.554E+00           D801100600750 
 34.        150.        7.75      9.3520E+00  1.306E+00           D801100600751 
 34.        150.        8.25      7.9278E+00  1.108E+00           D801100600752 
 34.        150.        8.75      6.9378E+00  9.699E-01           D801100600753 
 34.        150.        9.25      5.9287E+00  8.293E-01           D801100600754 
 34.        150.        9.75      4.7636E+00  6.670E-01           D801100600755 
 34.        150.       10.25      3.8801E+00  5.439E-01           D801100600756 
 34.        150.       10.75      3.3547E+00  4.707E-01           D801100600757 
 34.        150.       11.25      2.8711E+00  4.034E-01           D801100600758 
 34.        150.       11.75      2.4171E+00  3.397E-01           D801100600759 
 34.        150.       12.25      1.9953E+00  2.814E-01           D801100600760 
 34.        150.       12.75      1.6297E+00  2.304E-01           D801100600761 
 34.        150.       13.25      1.3822E+00  1.959E-01           D801100600762 
 34.        150.       13.75      1.2756E+00  1.811E-01           D801100600763 
 34.        150.       14.25      9.4433E-01  1.349E-01           D801100600764 
 34.        150.       14.75      7.8821E-01  1.132E-01           D801100600765 
 34.        150.       15.25      6.9302E-01  9.990E-02           D801100600766 
 34.        150.       15.75      6.0544E-01  8.769E-02           D801100600767 
 34.        150.       16.25      4.9121E-01  7.178E-02           D801100600768 
 34.        150.       16.75      5.2928E-01  7.707E-02           D801100600769 
 34.        150.       17.25      3.6174E-01  5.370E-02           D801100600770 
 34.        150.       17.75      2.7035E-01  4.094E-02           D801100600771 
 34.        150.       18.25      2.7416E-01  4.147E-02           D801100600772 
 34.        150.       18.75      2.3989E-01  3.668E-02           D801100600773 
 34.        150.       19.25      2.2847E-01  3.508E-02           D801100600774 
 34.        150.       19.75      1.2947E-01  2.118E-02           D801100600775 
 34.        150.       20.25      1.3327E-01  2.177E-02           D801100600776 
 34.        150.       20.75      1.1423E-01  1.903E-02           D801100600777 
 34.        150.       21.25      1.1043E-01  1.849E-02           D801100600778 
 34.        150.       21.75      1.4089E-01  2.279E-02           D801100600779 
 34.        150.       22.25      5.3309E-02  1.029E-02           D801100600780 
 34.        150.       22.75      8.7579E-02  1.524E-02           D801100600781 
 34.        165.        4.25      1.0072E+01  1.411E+00           D801100600782 
 34.        165.        4.75      1.1841E+01  1.657E+00           D801100600783 
 34.        165.        5.25      1.2810E+01  1.792E+00           D801100600784 
 34.        165.        5.75      1.3325E+01  1.864E+00           D801100600785 
 34.        165.        6.25      1.2143E+01  1.700E+00           D801100600786 
 34.        165.        6.75      1.1725E+01  1.641E+00           D801100600787 
 34.        165.        7.25      1.0081E+01  1.412E+00           D801100600788 
 34.        165.        7.75      8.7560E+00  1.228E+00           D801100600789 
 34.        165.        8.25      7.8137E+00  1.096E+00           D801100600790 
 34.        165.        8.75      7.4226E+00  1.042E+00           D801100600791 
 34.        165.        9.25      5.0936E+00  7.175E-01           D801100600792 
 34.        165.        9.75      4.2580E+00  6.011E-01           D801100600793 
 34.        165.       10.25      3.7869E+00  5.354E-01           D801100600794 
 34.        165.       10.75      3.3780E+00  4.785E-01           D801100600795 
 34.        165.       11.25      2.9157E+00  4.141E-01           D801100600796 
 34.        165.       11.75      2.0268E+00  2.902E-01           D801100600797 
 34.        165.       12.25      2.0712E+00  2.964E-01           D801100600798 
 34.        165.       12.75      1.5467E+00  2.233E-01           D801100600799 
 34.        165.       13.25      1.3156E+00  1.911E-01           D801100600800 
 34.        165.       13.75      1.1112E+00  1.626E-01           D801100600801 
 34.        165.       14.25      1.0845E+00  1.589E-01           D801100600802 
 34.        165.       14.75      8.3560E-01  1.241E-01           D801100600803 
 34.        165.       15.25      7.1115E-01  1.067E-01           D801100600804 
 34.        165.       15.75      5.5114E-01  8.438E-02           D801100600805 
 34.        165.       16.25      5.7781E-01  8.811E-02           D801100600806 
 34.        165.       16.75      6.1336E-01  9.308E-02           D801100600807 
 34.        165.       17.25      4.0891E-01  6.445E-02           D801100600808 
 34.        165.       17.75      3.0224E-01  4.944E-02           D801100600809 
 34.        165.       18.25      3.3780E-01  5.445E-02           D801100600810 
 34.        165.       18.75      2.7557E-01  4.567E-02           D801100600811 
 34.        165.       19.25      1.2445E-01  2.402E-02           D801100600812 
 34.        165.       19.75      2.0445E-01  3.557E-02           D801100600813 
 34.        165.       20.25      5.3336E-02  1.318E-02           D801100600814 
 34.        165.       20.75      1.3334E-01  2.533E-02           D801100600815 
 34.        165.       21.25      1.3334E-01  2.533E-02           D801100600816 
 34.        165.       21.75      5.3336E-02  1.318E-02           D801100600817 
 34.        165.       22.25      8.8893E-02  1.873E-02           D801100600818 
 34.        165.       22.75      8.0004E-02  1.738E-02           D801100600819 
ENDDATA            811          0                                 D801100600820 
ENDSUBENT          819          0                                 D801100699999 
SUBENT        D8011007   20200318                             D126D801100700001 
BIB                  3          3                                 D801100700002 
REACTION   (28-NI-61(HE3,X)1-H-2,,DA/DE)                          D801100700003 
ERR-ANALYS (DATA-ERR) No information on the source of uncertainty D801100700004 
STATUS     (TABLE) Data from laboratory logbooks                  D801100700005 
ENDBIB               3          0                                 D801100700006 
NOCOMMON             0          0                                 D801100700007 
DATA                 5        819                                 D801100700008 
EN         ANG        E          DATA       DATA-ERR              D801100700009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100700010 
 23.         30.        4.25      4.5956E-02  3.289E-02           D801100700011 
 23.         30.        4.75      2.0680E-01  7.259E-02           D801100700012 
 23.         30.        5.25      4.1360E-01  1.076E-01           D801100700013 
 23.         30.        5.75      4.8253E-01  1.179E-01           D801100700014 
 23.         30.        6.25      4.1360E-01  1.076E-01           D801100700015 
 23.         30.        6.75      5.9742E-01  1.344E-01           D801100700016 
 23.         30.        7.25      8.7316E-01  1.712E-01           D801100700017 
 23.         30.        7.75      1.0340E+00  1.916E-01           D801100700018 
 23.         30.        8.25      9.6507E-01  1.829E-01           D801100700019 
 23.         30.        8.75      1.0110E+00  1.887E-01           D801100700020 
 23.         30.        9.25      1.3327E+00  2.283E-01           D801100700021 
 23.         30.        9.75      1.3787E+00  2.339E-01           D801100700022 
 23.         30.       10.25      1.5595E+00  2.531E-01           D801100700023 
 23.         30.       10.75      2.0220E+00  3.093E-01           D801100700024 
 23.         30.       11.25      1.8382E+00  2.884E-01           D801100700025 
 23.         30.       11.75      2.5505E+00  3.707E-01           D801100700026 
 23.         30.       12.25      2.5735E+00  3.733E-01           D801100700027 
 23.         30.       12.75      2.2518E+00  3.364E-01           D801100700028 
 23.         30.       13.25      2.8722E+00  4.073E-01           D801100700029 
 23.         30.       13.75      3.6305E+00  4.930E-01           D801100700030 
 23.         30.       14.25      2.9871E+00 4.2040E-01           D801100700031 
 23.         30.       14.75      3.4237E+00  4.697E-01           D801100700032 
 23.         30.       15.25      3.0331E+00  4.256E-01           D801100700033 
 23.         30.       15.75      3.1250E+00  4.360E-01           D801100700034 
 23.         30.       16.25      2.2978E+00  3.417E-01           D801100700035 
 23.         30.       16.75      2.3437E+00  3.470E-01           D801100700036 
 23.         30.       17.25      2.1599E+00  3.258E-01           D801100700037 
 23.         30.       17.75      2.1680E+00  3.151E-01           D801100700038 
 23.         30.       18.25      1.7923E+00  2.830E-01           D801100700039 
 23.         30.       18.75      1.9991E+00  3.071E-01           D801100700040 
 23.         30.       19.25      1.9072E+00  2.964E-01           D801100700041 
 23.         30.       19.75      1.4936E+00  2.477E-01           D801100700042 
 23.         30.       20.25      2.1599E+00  3.258E-01           D801100700043 
 23.         30.       20.75      1.2868E+00  2.228E-01           D801100700044 
 23.         30.       21.25      1.2868E+00  2.228E-01           D801100700045 
 23.         30.       21.75      1.4936E+00  2.477E-01           D801100700046 
 23.         30.       22.25      1.0110E+00  1.887E-01           D801100700047 
 23.         30.       22.75      2.1599E+00  3.258E-01           D801100700048 
 23.         30.       23.25      1.9301E+00  2.991E-01           D801100700049 
 23.         30.       23.75      2.2978E-01  7.694E-02           D801100700050 
 23.         45.        4.25      4.2557E-02  2.501E-02           D801100700051 
 23.         45.        4.75      3.4045E-01  7.895E-02           D801100700052 
 23.         45.        5.25      4.3975E-01  9.263E-02           D801100700053 
 23.         45.        5.75      3.8301E-01  8.491E-02           D801100700054 
 23.         45.        6.25      5.2487E-01  1.038E-01           D801100700055 
 23.         45.        6.75      4.5394E-01  9.453E-02           D801100700056 
 23.         45.        7.25      6.9509E-01  1.253E-01           D801100700057 
 23.         45.        7.75      5.9580E-01  1.129E-01           D801100700058 
 23.         45.        8.25      7.3765E-01  1.306E-01           D801100700059 
 23.         45.        8.75      9.2206E-01  1.529E-01           D801100700060 
 23.         45.        9.25      7.8021E-01  1.358E-01           D801100700061 
 23.         45.        9.75      9.6462E-01  1.580E-01           D801100700062 
 23.         45.       10.25      1.1207E+00  1.764E-01           D801100700063 
 23.         45.       10.75      1.1207E+00  1.764E-01           D801100700064 
 23.         45.       11.25      1.1065E+00  1.747E-01           D801100700065 
 23.         45.       11.75      1.3193E+00  1.995E-01           D801100700066 
 23.         45.       12.25      1.1916E+00  1.847E-01           D801100700067 
 23.         45.       12.75      1.1490E+00  1.797E-01           D801100700068 
 23.         45.       13.25      1.6030E+00  2.321E-01           D801100700069 
 23.         45.       13.75      1.3760E+00  2.060E-01           D801100700070 
 23.         45.       14.25      1.3902E+00  2.077E-01           D801100700071 
 23.         45.       14.75      1.4044E+00  2.093E-01           D801100700072 
 23.         45.       15.25      1.4044E+00  2.093E-01           D801100700073 
 23.         45.       15.75      9.5044E-01  1.563E-01           D801100700074 
 23.         45.       16.25      1.0497E+00  1.680E-01           D801100700075 
 23.         45.       16.75      1.0639E+00  1.697E-01           D801100700076 
 23.         45.       17.25      9.2206E-01  1.529E-01           D801100700077 
 23.         45.       17.75      7.0928E-01  1.271E-01           D801100700078 
 23.         45.       18.25      7.5104E-01  1.323E-01           D801100700079 
 23.         45.       18.75      6.8091E-01  1.236E-01           D801100700080 
 23.         45.       19.25      9.7881E-01  1.696E-01           D801100700081 
 23.         45.       19.75      8.0858E-01  1.392E-01           D801100700082 
 23.         45.       20.25      8.2277E-01  1.410E-01           D801100700083 
 23.         45.       20.75      5.1068E-01  1.020E-01           D801100700084 
 23.         45.       21.25      4.9650E-01  1.001E-01           D801100700085 
 23.         45.       21.75      4.6812E-01  9.641E-02           D801100700086 
 23.         45.       22.25      6.5254E-01  1.201E-01           D801100700087 
 23.         45.       22.75      7.3765E-01  1.306E-01           D801100700088 
 23.         45.       23.25      3.8301E-01  8.491E-02           D801100700089 
 23.         45.       23.75      5.6762E-02  2.905E-02           D801100700090 
 23.         60.        4.25      1.5637E-02  1.119E-02           D801100700091 
 23.         60.        4.75      2.5020E-01  5.210E-02           D801100700092 
 23.         60.        5.25      2.3456E-01  5.000E-02           D801100700093 
 23.         60.        5.75      3.0493E-01  5.925E-02           D801100700094 
 23.         60.        6.25      2.9711E-01  5.824E-02           D801100700095 
 23.         60.        6.75      3.2057E-01  6.124E-02           D801100700096 
 23.         60.        7.25      3.9093E-01  7.005E-02           D801100700097 
 23.         60.        7.75      3.0493E-01  5.925E-02           D801100700098 
 23.         60.        8.25      4.6130E-01  7.864E-02           D801100700099 
 23.         60.        8.75      5.0039E-01  8.334E-02           D801100700100 
 23.         60.        9.25      4.6130E-01  7.864E-02           D801100700101 
 23.         60.        9.75      3.9093E-01  7.005E-02           D801100700102 
 23.         60.       10.25      5.1603E-01  8.520E-02           D801100700103 
 23.         60.       10.75      5.7858E-01  9.262E-02           D801100700104 
 23.         60.       11.25      6.2549E-01  9.813E-02           D801100700105 
 23.         60.       11.75      6.4894E-01  1.000E-01           D801100700106 
 23.         60.       12.25      6.2549E-01  9.813E-02           D801100700107 
 23.         60.       12.75      5.7858E-01  9.262E-02           D801100700108 
 23.         60.       13.25      6.0203E-01  9.538E-02           D801100700109 
 23.         60.       13.75      6.0203E-01  9.538E-02           D801100700110 
 23.         60.       14.25      5.7858E-01  9.262E-02           D801100700111 
 23.         60.       14.75      5.4730E-01  8.892E-02           D801100700112 
 23.         60.       15.25      5.3948E-01  8.799E-02           D801100700113 
 23.         60.       15.75      4.3784E-01  7.580E-02           D801100700114 
 23.         60.       16.25      5.1603E-01  8.520E-02           D801100700115 
 23.         60.       16.75      4.8475E-01  8.146E-02           D801100700116 
 23.         60.       17.25      3.6747E-01  6.715E-02           D801100700117 
 23.         60.       17.75      2.4238E-01  5.105E-02           D801100700118 
 23.         60.       18.25      3.1274E-01  6.025E-02           D801100700119 
 23.         60.       18.75      2.1802E-01  4.788E-02           D801100700120 
 23.         60.       19.25      2.6583E-01  5.417E-02           D801100700121 
 23.         60.       19.75      3.2878E-01  6.224E-02           D801100700122 
 23.         60.       20.25      3.5966E-01  6.617E-02           D801100700123 
 23.         60.       20.75      1.2510E-01  3.417E-02           D801100700124 
 23.         60.       21.25      2.0328E-01  4.572E-02           D801100700125 
 23.         60.       21.75      2.2674E-01  4.894E-02           D801100700126 
 23.         60.       22.25      3.7529E-01  6.812E-02           D801100700127 
 23.         60.       22.75      1.8265E-01  4.352E-02           D801100700128 
 23.         60.       23.25      7.8106E-03  7.866E-03           D801100700129 
 23.         60.       23.75      5.4780E-02  2.155E-02           D801100700130 
 23.         75.        4.25      1.1017E-02  6.675E-03           D801100700131 
 23.         75.        4.75      2.0199E-01  3.516E-02           D801100700132 
 23.         75.        5.25      2.1300E-01  3.649E-02           D801100700133 
 23.         75.        5.75      2.7176E-01  4.350E-02           D801100700134 
 23.         75.        6.25      2.0566E-01  3.560E-02           D801100700135 
 23.         75.        6.75      2.3504E-01  3.914E-02           D801100700136 
 23.         75.        7.25      3.0114E-01  4.695E-02           D801100700137 
 23.         75.        7.75      3.4154E-01  5.164E-02           D801100700138 
 23.         75.        8.25      3.2684E-01  4.994E-02           D801100700139 
 23.         75.        8.75      3.4889E-01  5.249E-02           D801100700140 
 23.         75.        9.25      3.3787E-01  5.122E-02           D801100700141 
 23.         75.        9.75      2.9380E-01  4.609E-02           D801100700142 
 23.         75.       10.25      3.3787E-01  5.122E-02           D801100700143 
 23.         75.       10.75      3.2685E-01  4.994E-02           D801100700144 
 23.         75.       11.25      3.7459E-01  5.545E-02           D801100700145 
 23.         75.       11.75      2.8278E-01  4.480E-02           D801100700146 
 23.         75.       12.25      3.6725E-01  5.461E-02           D801100700147 
 23.         75.       12.75      3.7459E-01  5.545E-02           D801100700148 
 23.         75.       13.25      2.9380E-01  4.609E-02           D801100700149 
 23.         75.       13.75      3.0482E-01  4.738E-02           D801100700150 
 23.         75.       14.25      2.1300E-01  3.649E-02           D801100700151 
 23.         75.       14.75      3.1583E-01  4.866E-02           D801100700152 
 23.         75.       15.25      1.3588E-01  2.688E-02           D801100700153 
 23.         75.       15.75      1.3588E-01  2.688E-02           D801100700154 
 23.         75.       16.25      1.5057E-01  2.877E-02           D801100700155 
 23.         75.       16.75      2.2769E-01  3.026E-02           D801100700156 
 23.         75.       17.25      1.1752E-01  2.447E-02           D801100700157 
 23.         75.       17.75      1.0283E-01  2.249E-02           D801100700158 
 23.         75.       18.25      1.8362E-01  3.290E-02           D801100700159 
 23.         75.       18.75      1.1385E-01  2.398E-02           D801100700160 
 23.         75.       19.25      1.0650E-01  2.299E-02           D801100700161 
 23.         75.       19.75      1.0283E-01  2.249E-02           D801100700162 
 23.         75.       20.25      9.1812E-02  2.096E-02           D801100700163 
 23.         75.       20.75      8.0795E-02  1.938E-02           D801100700164 
 23.         75.       21.25      9.5485E-02  2.147E-02           D801100700165 
 23.         75.       21.75      1.0283E-01  2.249E-02           D801100700166 
 23.         75.       22.25      5.8760E-02  1.603E-02           D801100700167 
 23.         75.       22.75      2.5707E-02  1.012E-02           D801100700168 
 23.         90.        4.25      1.9208E-02  8.845E-03           D801100700169 
 23.         90.        4.75      1.7287E-01  3.203E-02           D801100700170 
 23.         90.        5.25      2.6891E-01  4.369E-02           D801100700171 
 23.         90.        5.75      1.9592E-01  3.489E-02           D801100700172 
 23.         90.        6.25      1.9976E-01  3.537E-02           D801100700173 
 23.         90.        6.75      2.4202E-01  4.049E-02           D801100700174 
 23.         90.        7.25      2.2281E-01  3.817E-02           D801100700175 
 23.         90.        7.75      2.6123E-01  4.278E-02           D801100700176 
 23.         90.        8.25      2.9166E-01  4.641E-02           D801100700177 
 23.         90.        8.75      2.3050E-01  3.918E-02           D801100700178 
 23.         90.        9.25      3.0369E-01  4.776E-02           D801100700179 
 23.         90.        9.75      2.3050E-01  3.910E-02           D801100700180 
 23.         90.       10.25      1.9268E-01  3.442E-02           D801100700181 
 23.         90.       10.75      2.2665E-01  3.864E-02           D801100700182 
 23.         90.       11.25      2.1513E-01  3.724E-02           D801100700183 
 23.         90.       11.75      2.3050E-01  3.910E-02           D801100700184 
 23.         90.       12.25      2.4586E-01  4.095E-02           D801100700185 
 23.         90.       12.75      2.1129E-01  3.677E-02           D801100700186 
 23.         90.       13.25      1.6135E-01  3.058E-02           D801100700187 
 23.         90.       13.75      1.7287E-01  3.203E-02           D801100700188 
 23.         90.       14.25      1.3061E-01  2.662E-02           D801100700189 
 23.         90.       14.75      1.2677E-01  2.611E-02           D801100700190 
 23.         90.       15.25      1.3061E-01  2.662E-02           D801100700191 
 23.         90.       15.75      9.9881E-02  2.246E-02           D801100700192 
 23.         90.       16.25      1.1141E-01  2.405E-02           D801100700193 
 23.         90.       16.75      7.2990E-02  1.857E-02           D801100700194 
 23.         90.       17.25      4.9941E-02  1.490E-02           D801100700195 
 23.         90.       17.75      4.9941E-02  1.490E-02           D801100700196 
 23.         90.       18.25      8.4515E-02  2.028E-02           D801100700197 
 23.         90.       18.75      8.8257E-02  2.083E-02           D801100700198 
 23.         90.       19.25      5.3782E-02  1.554E-02           D801100700199 
 23.         90.       19.75      4.2258E-02  1.356E-02           D801100700200 
 23.         90.       20.25      5.3762E-02  1.554E-02           D801100700201 
 23.         90.       20.75      4.2268E-02  1.356E-02           D801100700202 
 23.         90.       21.25      5.3782E-02  1.554E-02           D801100700203 
 23.         90.       21.75      2.6891E-02  1.059E-02           D801100700204 
 23.        105.        4.25      1.4971E-02  8.799E-03           D801100700205 
 23.        105.        4.75      1.8963E-01  3.717E-03           D801100700206 
 23.        105.        5.25      1.9961E-01  3.845E-02           D801100700207 
 23.        105.        5.75      2.8445E-01  4.898E-02           D801100700208 
 23.        105.        6.25      2.0959E-01  3.972E-02           D801100700209 
 23.        105.        6.75      2.4453E-01  4.410E-02           D801100700210 
 23.        105.        7.25      2.0460E-01  3.909E-02           D801100700211 
 23.        105.        7.75      2.0959E-01  3.972E-02           D801100700212 
 23.        105.        8.25      1.7965E-01  3.588E-02           D801100700213 
 23.        105.        8.75      1.4971E-01  3.191E-02           D801100700214 
 23.        105.        9.25      2.0959E-01  3.972E-02           D801100700215 
 23.        105.        9.75      1.5470E-01  3.259E-02           D801100700216 
 23.        105.       10.25      1.4472E-01  3.124E-02           D801100700217 
 23.        105.       10.75      1.5470E-01  3.259E-02           D801100700218 
 23.        105.       11.25      1.5969E-01  3.325E-02           D801100700219 
 23.        105.       11.75      1.3474E-01  2.987E-02           D801100700220 
 23.        105.       12.25      8.4836E-02  2.259E-02           D801100700221 
 23.        105.       12.75      8.9826E-02  2.337E-02           D801100700222 
 23.        105.       13.25      1.0979E-01  2.634E-02           D801100700223 
 23.        105.       13.75      9.4846E-02  2.413E-02           D801100700224 
 23.        105.       14.25      8.4836E-02  2.259E-02           D801100700225 
 23.        105.       14.75      6.4874E-02  1.936E-02           D801100700226 
 23.        105.       15.25      3.4932E-02  1.375E-02           D801100700227 
 23.        105.       15.75      3.9923E-02  1.478E-02           D801100700228 
 23.        105.       16.25      2.9884E-02  1.856E-02           D801100700229 
 23.        105.       16.75      2.9942E-02  1.266E-02           D801100700230 
 23.        105.       17.25      5.9884E-02  1.858E-02           D801100700231 
 23.        105.       17.75      5.4894E-02  1.762E-02           D801100700232 
 23.        105.       18.25      4.9903E-02  1.671E-02           D801100700233 
 23.        105.       18.75      2.4952E-02  1.149E-02           D801100700234 
 23.        105.       19.25      9.9867E-03  7.142E-03           D801100700235 
 23.        105.       19.75      1.9961E-02  1.022E-02           D801100700236 
 23.        120.        4.25      1.7780E-02  1.045E-02           D801100700237 
 23.        120.        4.75      1.7188E-01  3.710E-02           D801100700238 
 23.        120.        5.25      2.3707E-01  4.567E-02           D801100700239 
 23.        120.        5.75      1.4224E-01  3.299E-02           D801100700240 
 23.        120.        6.25      1.7780E-01  3.790E-02           D801100700241 
 23.        120.        6.75      1.7188E-01  3.710E-02           D801100700242 
 23.        120.        7.25      1.6595E-01  3.620E-02           D801100700243 
 23.        120.        7.75      1.9559E-01  4.028E-02           D801100700244 
 23.        120.        8.25      1.7780E-01  3.790E-02           D801100700245 
 23.        120.        8.75      1.3039E-01  3.128E-02           D801100700246 
 23.        120.        9.25      9.4829E-02  2.590E-02           D801100700247 
 23.        120.        9.75      1.1854E-01  2.954E-02           D801100700248 
 23.        120.       10.25      1.1854E-01  2.954E-02           D801100700249 
 23.        120.       10.75      1.0668E-01  2.775E-02           D801100700250 
 23.        120.       11.25      8.2975E-02  2.398E-02           D801100700251 
 23.        120.       11.75      6.5195E-02  2.093E-02           D801100700252 
 23.        120.       12.25      8.2975E-02  2.398E-02           D801100700253 
 23.        120.       12.75      4.7414E-02  1.756E-02           D801100700254 
 23.        120.       13.25      5.9268E-02  1.984E-02           D801100700255 
 23.        120.       13.75      5.9268E-02  1.984E-02           D801100700256 
 23.        120.       14.25      4.7414E-02  1.756E-02           D801100700257 
 23.        120.       14.75      6.5105E-02  2.093E-02           D801100700258 
 23.        120.       15.25      2.3707E-02  1.214E-02           D801100700259 
 23.        120.       15.75      1.1854E-02  8.483E-03           D801100700260 
 23.        120.       16.25      4.7414E-02  1.756E-02           D801100700261 
 23.        120.       16.75      4.1488E-02  1.633E-02           D801100700262 
