ENTRY            S0066   20110520                             S015S006600000001 
SUBENT        S0066001   20110520                             S015S006600100001 
BIB                 14         40                                 S006600100002 
TITLE      Unusual potential behavior for the weakly bound        S006600100003 
           nucleus 9Be in elastic scattering from 208Pb and 209Bi S006600100004 
           near the threshold                                     S006600100005 
AUTHOR     (Ning Yu, Huanqiao Zhang, Huiming Jia, Shitao Zhang,   S006600100006 
           Ming Ruan, Feng Yang, Zhendong Wu, Xinxing Xu,         S006600100007 
           Chunlin Bai)                                           S006600100008 
INSTITUTE  (3CPRCPR) School of Physics, Huazhong University of    S006600100009 
           Science and Technology, Wuhan, China.                  S006600100010 
           (3CPRAEP) China Institute of Atomic Energy, Beijing,   S006600100011 
           China.                                                 S006600100012 
REFERENCE  (J,JP/G,37,(7),075108,2010)                            S006600100013 
           #doi:10.1088/0954-3899/37/7/075108                     S006600100014 
FACILITY   (VDGT,3CPRAEP) HI-13 tandem accelerator in China       S006600100015 
           Institute of Atomic Energy.                            S006600100016 
INC-SOURCE A collimated 9Be beam, the current range was 50-200    S006600100017 
           enA(electrical nA). Charge of incident ion is 3+.      S006600100018 
DETECTOR   (SI,SIBAR,TELES)                                       S006600100019 
SAMPLE     The 208Pb and 209Bi targets with the thickness of      S006600100020 
           about 150 microgram/cm2 evaporated on nearly 25        S006600100021 
           microgram/cm2 carbon foil backings.                    S006600100022 
METHOD     (COINC,EDE)                                            S006600100023 
ADD-RES    The experimental data were analyzed by the code of     S006600100024 
           PTOLEMY. The parameters of the optical potential have  S006600100025 
           been extracted by the phenomenological optical model   S006600100026 
           analysis.                                              S006600100027 
ERR-ANALYS (ANG-ERR) Overall absolute angle accuracy is estimated S006600100028 
           to be 0.02 degree.                                     S006600100029 
           (DATA-ERR) Total uncertainty is given.                 S006600100030 
COMMENT    The measured data shown in Fig2 and Fig3 were the      S006600100031 
           ratios of the measured differential cross sections     S006600100032 
           to those for Rutherford scattering.                    S006600100033 
           The beam energy 37.6 MeV in Fig2 and Fig3 is wrong     S006600100034 
           affirmed by the first author, it should be 37.8 MeV.   S006600100035 
STATUS     (TABLE) All measured data are shown in Fig2 and Fig3   S006600100036 
           at page 4 and 5 in J,JP/G,37,(7),75108,2010.           S006600100037 
           Experimental data were received from the first author  S006600100038 
           on 20/05/2011, and confirmed the uncertainty is total  S006600100039 
           uncertainty.                                           S006600100040 
HISTORY    (20100927C) Compiled by Jimin WANG (CNDC)              S006600100041 
           (20110520R)                                            S006600100042 
ENDBIB              40          0                                 S006600100043 
COMMON               1          3                                 S006600100044 
ANG-ERR                                                           S006600100045 
ADEG                                                              S006600100046 
0.02                                                              S006600100047 
ENDCOMMON            3          0                                 S006600100048 
ENDSUBENT           47          0                                 S006600199999 
SUBENT        S0066002   20110520                             S015S006600200001 
BIB                  1          1                                 S006600200002 
REACTION   (82-PB-208(4-BE-9,EL)82-PB-208,,DA,,RTH)               S006600200003 
ENDBIB               1          0                                 S006600200004 
NOCOMMON             0          0                                 S006600200005 
DATA                 4        776                                 S006600200006 
39.5        45.76     0.99581    0.0029780                        S006600200412 
39.5        47.78     0.99440    0.0026685                        S006600200413 
39.5        49.78     0.99685    0.0026564                        S006600200414 
39.5        51.94     0.99472    0.0036122                        S006600200415 
39.5        53.95     1.01017    0.0032502                        S006600200416 
39.5        55.94     1.00560    0.0032279                        S006600200417 
39.5        58.10     1.00677    0.0043714                        S006600200418 
39.5        60.10     0.99477    0.0038529                        S006600200419 
39.5        62.09     1.00232    0.0030188                        S006600200420 
39.5        64.23     0.99961    0.0040458                        S006600200421 
39.5        66.23     0.99691    0.0035574                        S006600200422 
39.5        68.20     1.01238    0.0035297                        S006600200423 
39.5        70.34     0.99950    0.0046827                        S006600200424 
39.5        72.33     0.98889    0.0040822                        S006600200425 
39.5        74.30     1.00435    0.0040759                        S006600200426 
39.5        76.42     1.00270    0.0054158                        S006600200427 
39.5        78.41     1.00240    0.0047280                        S006600200428 
39.5        80.37     1.01235    0.0045233                        S006600200429 
39.5        82.48     1.00786    0.0059753                        S006600200430 
39.5        84.46     0.99003    0.0051485                        S006600200431 
39.5        86.41     0.99140    0.0051481                        S006600200432 
39.5        88.51     0.98902    0.0067823                        S006600200433 
39.5        90.48     0.97910    0.0058476                        S006600200434 
39.5        92.42     0.98983    0.0039114                        S006600200435 
39.5        94.52     0.97927    0.0051058                        S006600200436 
39.5        96.47     0.98287    0.0044150                        S006600200437 
39.5        98.41     0.97255    0.0042483                        S006600200438 
39.5       100.50     0.96471    0.0055369                        S006600200439 
39.5       102.44     0.96093    0.0047555                        S006600200440 
39.5       108.38     0.90963    0.0049043                        S006600200441 
39.5       110.32     0.87886    0.0058813                        S006600200442 
39.5       112.39     0.84910    0.0046548                        S006600200443 
39.5       114.30     0.81701    0.0050042                        S006600200444 
39.5       116.23     0.78373    0.0059659                        S006600200445 
39.5       118.29     0.76384    0.0047319                        S006600200446 
39.5       120.19     0.72251    0.0049619                        S006600200447 
39.5       122.11     0.70504    0.0059549                        S006600200448 
39.5       124.16     0.66277    0.0046262                        S006600200449 
39.5       126.06     0.65359    0.0050707                        S006600200450 
39.5       127.97     0.62987    0.0060344                        S006600200451 
39.5       130.01     0.59552    0.0046919                        S006600200452 
39.5       131.90     0.55928    0.0049649                        S006600200453 
39.5       133.80     0.54970    0.0059561                        S006600200454 
39.5       135.84     0.51538    0.0046020                        S006600200455 
39.5       137.72     0.49836    0.0048486                        S006600200456 
39.5       139.62     0.46947    0.0056822                        S006600200457 
39.5       141.65     0.45666    0.0044640                        S006600200458 
39.5       143.53     0.43756    0.0047496                        S006600200459 
39.5       145.42     0.43082    0.0056814                        S006600200460 
39.5       147.44     0.40069    0.0043550                        S006600200461 
39.5       149.31     0.37576    0.0045027                        S006600200462 
39.5       151.20     0.36854    0.0053660                        S006600200463 
39.5       153.22     0.35448    0.0041757                        S006600200464 
39.5       160.85     0.33478    0.0045082                        S006600200465 
39.5       162.73     0.32160    0.0052985                        S006600200466 
39.5       164.74     0.31227    0.0041278                        S006600200467 
39.5       166.60     0.31594    0.0045764                        S006600200468 
39.5       168.48     0.29955    0.0053345                        S006600200469 
39.5       170.49     0.31067    0.0042882                        S006600200470 
40.0        31.24     0.99108    0.0015580                        S006600200471 
40.0        33.31     0.98358    0.0017525                        S006600200472 
40.0        35.39     0.99976    0.0018871                        S006600200473 
40.0        37.46     1.00791    0.0019502                        S006600200474 
40.0        39.53     1.00458    0.0022113                        S006600200475 
40.0        41.59     1.00150    0.0023545                        S006600200476 
40.0        43.66     0.99482    0.0023870                        S006600200477 
40.0        45.72     0.98983    0.0026993                        S006600200478 
40.0        47.78     1.01054    0.0029054                        S006600200479 
40.0        49.84     1.00642    0.0029311                        S006600200480 
40.0        51.90     0.98550    0.0032691                        S006600200481 
40.0        53.95     0.99649    0.0034794                        S006600200482 
40.0        56.01     1.00558    0.0035417                        S006600200483 
40.0        58.06     1.01012    0.0039845                        S006600200484 
40.0        60.10     1.00031    0.0041684                        S006600200485 
40.0        62.15     1.00743    0.0033209                        S006600200486 
40.0        64.19     1.00202    0.0036865                        S006600200487 
40.0        66.23     0.99595    0.0038352                        S006600200488 
40.0        68.27     1.00453    0.0038552                        S006600200489 
40.0        70.30     1.00316    0.0042700                        S006600200490 
40.0        72.33     0.99211    0.0044110                        S006600200491 
40.0        74.36     0.99814    0.0044553                        S006600200492 
40.0        76.38     0.99116    0.0048992                        S006600200493 
40.0        78.41     0.99839    0.0050892                        S006600200494 
40.0        80.43     1.01943    0.0049782                        S006600200495 
40.0        82.44     1.00328    0.0054259                        S006600200496 
40.0        84.46     0.99554    0.0055696                        S006600200497 
40.0        86.47     1.00005    0.0056700                        S006600200498 
40.0        88.47     1.00247    0.0062172                        S006600200499 
40.0        90.48     0.99815    0.0063708                        S006600200500 
40.0        92.48     0.98635    0.0042799                        S006600200501 
40.0        94.48     0.97162    0.0046289                        S006600200502 
40.0        96.47     0.98262    0.0047617                        S006600200503 
40.0        98.47     0.95649    0.0046163                        S006600200504 
40.0       100.46     0.93736    0.0049654                        S006600200505 
40.0       102.44     0.89543    0.0049438                        S006600200506 
40.0       108.38     0.84936    0.0051052                        S006600200507 
40.0       110.36     0.82449    0.0051856                        S006600200508 
40.0       112.33     0.79531    0.0049254                        S006600200509 
40.0       114.30     0.76936    0.0052334                        S006600200510 
40.0       116.27     0.72619    0.0052279                        S006600200511 
40.0       118.23     0.69327    0.0049284                        S006600200512 
40.0       120.19     0.64700    0.0050584                        S006600200513 
40.0       122.15     0.61241    0.0050498                        S006600200514 
40.0       124.10     0.58276    0.0047426                        S006600200515 
40.0       126.06     0.56980    0.0051007                        S006600200516 
40.0       128.01     0.52734    0.0050240                        S006600200517 
40.0       129.95     0.50598    0.0047287                        S006600200518 
40.0       131.90     0.48327    0.0049733                        S006600200519 
40.0       133.84     0.46975    0.0050118                        S006600200520 
40.0       135.78     0.44154    0.0046591                        S006600200521 
40.0       137.72     0.42367    0.0048178                        S006600200522 
40.0       139.66     0.40015    0.0047759                        S006600200523 
40.0       141.59     0.37989    0.0044537                        S006600200524 
40.0       143.53     0.37758    0.0047560                        S006600200525 
40.0       145.46     0.34843    0.0046510                        S006600200526 
40.0       147.39     0.34052    0.0043929                        S006600200527 
40.0       149.31     0.31544    0.0044472                        S006600200528 
40.0       151.24     0.29526    0.0043725                        S006600200529 
40.0       153.16     0.29836    0.0041924                        S006600200530 
40.0       160.85     0.26006    0.0042830                        S006600200531 
40.0       162.77     0.25982    0.0043362                        S006600200532 
40.0       164.68     0.26235    0.0041414                        S006600200533 
40.0       166.60     0.24876    0.0043777                        S006600200534 
40.0       168.52     0.24762    0.0044163                        S006600200535 
40.0       170.43     0.24773    0.0041913                        S006600200536 
41.0        31.24     1.00223    0.0016129                        S006600200537 
41.0        33.34     1.00269    0.0016199                        S006600200538 
41.0        35.39     0.99710    0.0017131                        S006600200539 
41.0        37.46     1.00708    0.0020010                        S006600200540 
41.0        39.56     1.00890    0.0020217                        S006600200541 
41.0        41.59     1.00249    0.0021426                        S006600200542 
41.0        43.66     0.99570    0.0024518                        S006600200543 
41.0        45.75     0.99139    0.0024633                        S006600200544 
41.0        47.78     0.99520    0.0026190                        S006600200545 
41.0        49.84     1.00982    0.0030149                        S006600200546 
41.0        51.93     0.99984    0.0030045                        S006600200547 
41.0        53.95     0.99577    0.0031631                        S006600200548 
41.0        56.01     1.00029    0.0036255                        S006600200549 
41.0        58.09     0.99910    0.0036105                        S006600200550 
41.0        60.10     0.99944    0.0037892                        S006600200551 
41.0        62.15     1.00701    0.0034085                        S006600200552 
41.0        64.22     1.00921    0.0033733                        S006600200553 
41.0        66.23     0.99385    0.0034839                        S006600200554 
41.0        68.27     1.00169    0.0039517                        S006600200555 
41.0        70.33     0.99495    0.0038745                        S006600200556 
41.0        72.33     1.00685    0.0040433                        S006600200557 
41.0        74.36     1.00639    0.0045939                        S006600200558 
41.0        76.41     1.00021    0.0044862                        S006600200559 
41.0        78.41     0.99509    0.0046204                        S006600200560 
41.0        80.43     1.01294    0.0050935                        S006600200561 
41.0        82.47     1.01697    0.0049797                        S006600200562 
41.0        84.46     1.01790    0.0051243                        S006600200563 
41.0        86.47     1.01298    0.0058599                        S006600200564 
41.0        88.50     1.00360    0.0056686                        S006600200565 
41.0        90.48     0.98721    0.0057610                        S006600200566 
41.0        92.48     0.97457    0.0043658                        S006600200567 
41.0        94.51     0.95806    0.0041864                        S006600200568 
41.0        96.47     0.92189    0.0041872                        S006600200569 
41.0        98.47     0.90802    0.0046113                        S006600200570 
41.0       100.49     0.86204    0.0043301                        S006600200571 
41.0       102.44     0.81723    0.0042871                        S006600200572 
41.0       108.38     0.72777    0.0042864                        S006600200573 
41.0       110.33     0.69413    0.0043201                        S006600200574 
41.0       112.33     0.66064    0.0045962                        S006600200575 
41.0       114.30     0.61676    0.0042492                        S006600200576 
41.0       116.24     0.58154    0.0042483                        S006600200577 
41.0       118.23     0.55024    0.0044963                        S006600200578 
41.0       120.19     0.49728    0.0040229                        S006600200579 
41.0       122.12     0.47103    0.0040230                        S006600200580 
41.0       124.10     0.43680    0.0042055                        S006600200581 
41.0       126.06     0.41328    0.0039417                        S006600200582 
41.0       127.98     0.39222    0.0039375                        S006600200583 
41.0       129.95     0.36647    0.0041235                        S006600200584 
41.0       131.90     0.35448    0.0038672                        S006600200585 
41.0       133.81     0.33154    0.0038271                        S006600200586 
41.0       135.78     0.30605    0.0039755                        S006600200587 
41.0       137.72     0.29088    0.0036247                        S006600200588 
41.0       139.63     0.27431    0.0035953                        S006600200589 
41.0       141.59     0.26635    0.0038234                        S006600200590 
41.0       143.53     0.25117    0.0035228                        S006600200591 
41.0       145.43     0.24019    0.0035122                        S006600200592 
41.0       147.39     0.23423    0.0037361                        S006600200593 
41.0       149.31     0.21125    0.0033061                        S006600200594 
41.0       151.21     0.20450    0.0033106                        S006600200595 
41.0       153.16     0.19988    0.0035191                        S006600200596 
41.0       160.85     0.17540    0.0031964                        S006600200597 
41.0       162.74     0.17197    0.0032100                        S006600200598 
41.0       164.68     0.16600    0.0033789                        S006600200599 
41.0       166.60     0.16546    0.0032446                        S006600200600 
41.0       168.49     0.16349    0.0032657                        S006600200601 
41.0       170.43     0.15886    0.0034431                        S006600200602 
42.0        31.24     0.99159    0.0013553                        S006600200603 
42.0        33.36     0.99796    0.0015156                        S006600200604 
42.0        35.35     1.01070    0.0015925                        S006600200605 
42.0        37.46     1.00618    0.0016939                        S006600200606 
42.0        39.57     1.01102    0.0019005                        S006600200607 
42.0        41.55     1.01974    0.0019943                        S006600200608 
42.0        43.66     0.99306    0.0020734                        S006600200609 
42.0        45.76     0.98922    0.0023095                        S006600200610 
42.0        47.74     1.00505    0.0024260                        S006600200611 
42.0        49.84     1.00205    0.0025425                        S006600200612 
42.0        51.94     1.00525    0.0028291                        S006600200613 
42.0        53.91     1.01093    0.0029382                        S006600200614 
42.0        56.01     1.00132    0.0030726                        S006600200615 
42.0        58.10     1.01356    0.0034159                        S006600200616 
42.0        60.06     1.01462    0.0035192                        S006600200617 
42.0        62.15     1.01172    0.0028946                        S006600200618 
42.0        64.23     1.00282    0.0031555                        S006600200619 
42.0        66.19     0.99939    0.0032197                        S006600200620 
42.0        68.27     0.99121    0.0033282                        S006600200621 
42.0        70.34     0.98492    0.0036172                        S006600200622 
42.0        72.29     0.98890    0.0036900                        S006600200623 
42.0        74.36     0.99250    0.0038626                        S006600200624 
42.0        76.42     0.99802    0.0042062                        S006600200625 
42.0        78.37     1.00012    0.0042691                        S006600200626 
42.0        80.43     1.02222    0.0043351                        S006600200627 
42.0        82.48     1.01612    0.0046721                        S006600200628 
42.0        84.42     1.01556    0.0047169                        S006600200629 
42.0        86.47     0.99535    0.0049184                        S006600200630 
42.0        88.51     0.96283    0.0052078                        S006600200631 
42.0        90.44     0.94694    0.0051968                        S006600200632 
42.0        92.48     0.91499    0.0035761                        S006600200633 
42.0        94.52     0.87843    0.0037533                        S006600200634 
42.0        96.43     0.83573    0.0036654                        S006600200635 
42.0        98.47     0.79285    0.0036383                        S006600200636 
42.0       100.50     0.75692    0.0037980                        S006600200637 
42.0       102.40     0.71971    0.0036996                        S006600200638 
42.0       108.42     0.59374    0.0035619                        S006600200639 
42.0       110.32     0.54592    0.0035839                        S006600200640 
42.0       112.33     0.51264    0.0034192                        S006600200641 
42.0       114.34     0.48020    0.0034505                        S006600200642 
42.0       116.23     0.44210    0.0034671                        S006600200643 
42.0       118.23     0.40443    0.0032568                        S006600200644 
42.0       120.23     0.37081    0.0031982                        S006600200645 
42.0       122.11     0.33608    0.0031817                        S006600200646 
42.0       124.10     0.31221    0.0030057                        S006600200647 
42.0       126.09     0.30301    0.0031087                        S006600200648 
42.0       127.97     0.28245    0.0031306                        S006600200649 
42.0       129.95     0.25439    0.0029055                        S006600200650 
42.0       131.94     0.24562    0.0029655                        S006600200651 
42.0       133.80     0.23079    0.0029926                        S006600200652 
42.0       135.78     0.21500    0.0028192                        S006600200653 
42.0       137.76     0.20120    0.0027780                        S006600200654 
42.0       139.62     0.18508    0.0027684                        S006600200655 
42.0       141.59     0.17194    0.0025992                        S006600200656 
42.0       143.57     0.16527    0.0026335                        S006600200657 
42.0       145.42     0.15672    0.0026599                        S006600200658 
42.0       147.39     0.15274    0.0025532                        S006600200659 
42.0       149.35     0.14394    0.0025156                        S006600200660 
42.0       151.20     0.13216    0.0024956                        S006600200661 
42.0       153.16     0.13006    0.0024028                        S006600200662 
42.0       160.89     0.11312    0.0023663                        S006600200663 
42.0       162.73     0.10887    0.0023954                        S006600200664 
42.0       164.68     0.10795    0.0023067                        S006600200665 
42.0       166.64     0.10681    0.0024033                        S006600200666 
42.0       168.48     0.10845    0.0024949                        S006600200667 
42.0       170.43     0.10314    0.0023487                        S006600200668 
44.0        31.24     1.00601    0.0032853                        S006600200669 
44.0        33.31     1.00509    0.0038295                        S006600200670 
44.0        35.35     1.01606    0.0036133                        S006600200671 
44.0        37.46     1.01735    0.0040920                        S006600200672 
44.0        39.53     1.02129    0.0048086                        S006600200673 
44.0        41.55     1.00455    0.0044666                        S006600200674 
44.0        43.66     0.99954    0.0049919                        S006600200675 
44.0        45.72     0.99877    0.0058392                        S006600200676 
44.0        47.74     1.00622    0.0054882                        S006600200677 
44.0        49.84     1.01154    0.0061300                        S006600200678 
44.0        51.90     1.01284    0.0071432                        S006600200679 
44.0        53.91     1.00939    0.0066368                        S006600200680 
44.0        56.01     1.00362    0.0073777                        S006600200681 
44.0        58.06     0.99837    0.0085192                        S006600200682 
44.0        60.06     0.99544    0.0078746                        S006600200683 
44.0        62.15     0.99253    0.0068681                        S006600200684 
44.0        64.19     1.00819    0.0079591                        S006600200685 
44.0        66.19     1.02000    0.0073604                        S006600200686 
44.0        68.27     1.01230    0.0080729                        S006600200687 
44.0        70.30     1.04213    0.0093781                        S006600200688 
44.0        72.29     1.05333    0.0086286                        S006600200689 
44.0        74.36     1.05882    0.0095866                        S006600200690 
44.0        76.38     1.04491    0.0108399                        S006600200691 
44.0        78.37     1.02769    0.0097903                        S006600200692 
44.0        80.43     1.02180    0.0103937                        S006600200693 
44.0        82.44     0.96999    0.0114708                        S006600200694 
44.0        84.42     0.90019    0.0100146                        S006600200695 
44.0        86.47     0.86289    0.0109545                        S006600200696 
44.0        88.47     0.83003    0.0121357                        S006600200697 
44.0        90.44     0.77414    0.0105923                        S006600200698 
44.0        92.48     0.68247    0.0073497                        S006600200699 
44.0        94.48     0.63920    0.0079953                        S006600200700 
44.0        96.43     0.60231    0.0069865                        S006600200701 
44.0        98.47     0.52732    0.0070634                        S006600200702 
44.0       100.46     0.49056    0.0076395                        S006600200703 
44.0       102.40     0.44815    0.0065553                        S006600200704 
44.0       108.42     0.35206    0.0061676                        S006600200705 
44.0       110.36     0.30436    0.0067055                        S006600200706 
44.0       112.33     0.26730    0.0058916                        S006600200707 
44.0       114.34     0.25116    0.0056170                        S006600200708 
44.0       116.27     0.20794    0.0059629                        S006600200709 
44.0       118.23     0.20203    0.0055005                        S006600200710 
44.0       120.23     0.17128    0.0048972                        S006600200711 
44.0       122.15     0.15624    0.0054472                        S006600200712 
44.0       124.10     0.14487    0.0048969                        S006600200713 
44.0       126.09     0.14687    0.0048818                        S006600200714 
44.0       128.01     0.13239    0.0053860                        S006600200715 
44.0       129.95     0.11399    0.0046550                        S006600200716 
44.0       131.94     0.10619    0.0044001                        S006600200717 
44.0       133.84     0.09810    0.0049047                        S006600200718 
44.0       135.78     0.09244    0.0044262                        S006600200719 
44.0       137.76     0.08721    0.0041290                        S006600200720 
44.0       139.66     0.08106    0.0046075                        S006600200721 
44.0       141.59     0.06699    0.0038857                        S006600200722 
44.0       143.57     0.06493    0.0037276                        S006600200723 
44.0       145.46     0.05933    0.0041164                        S006600200724 
44.0       147.39     0.05911    0.0038051                        S006600200725 
44.0       149.35     0.05161    0.0034021                        S006600200726 
44.0       151.24     0.06197    0.0042996                        S006600200727 
44.0       153.16     0.05929    0.0038876                        S006600200728 
44.0       160.89     0.04716    0.0034518                        S006600200729 
44.0       162.77     0.04152    0.0037223                        S006600200730 
44.0       164.68     0.04228    0.0034598                        S006600200731 
44.0       166.64     0.03470    0.0030947                        S006600200732 
44.0       168.52     0.04522    0.0040540                        S006600200733 
44.0       170.43     0.04436    0.0036921                        S006600200734 
47.2        41.73     0.99720    0.006630                         S006600200735 
47.2        46.83     1.00280    0.006050                         S006600200736 
47.2        52.14     0.95662    0.007140                         S006600200737 
47.2        57.21     0.97839    0.006610                         S006600200738 
47.2        62.43     1.04198    0.007480                         S006600200739 
47.2        67.47     1.03340    0.006650                         S006600200740 
47.2        73.06     0.89967    0.008170                         S006600200741 
47.2        78.06     0.73428    0.006400                         S006600200742 
47.2        83.38     0.58825    0.002600                         S006600200743 
47.2        83.69     0.57571    0.008190                         S006600200744 
47.2        88.54     0.39814    0.002720                         S006600200745 
47.2        88.65     0.40856    0.005910                         S006600200746 
47.2        93.51     0.28923    0.001930                         S006600200747 
47.2        98.64     0.17744    0.002000                         S006600200748 
47.2       103.51     0.13494    0.001140                         S006600200749 
47.2       108.60     0.08176    0.001170                         S006600200750 
47.2       113.83     0.05763    0.000810                         S006600200751 
47.2       118.88     0.03643    0.000852                         S006600200752 
47.2       124.14     0.02707    0.000644                         S006600200753 
47.2       124.37     0.03009    0.000715                         S006600200754 
47.2       128.95     0.02063    0.000734                         S006600200755 
47.2       129.16     0.01887    0.000704                         S006600200756 
47.2       134.20     0.01286    0.000487                         S006600200757 
47.2       138.76     0.00972    0.000521                         S006600200758 
47.2       143.93     0.00772    0.000304                         S006600200759 
47.2       148.47     0.00641    0.000338                         S006600200760 
47.2       153.99     0.00522    0.000254                         S006600200761 
47.2       158.51     0.00474    0.000293                         S006600200762 
47.2       164.09     0.00404    0.000241                         S006600200763 
47.2       168.59     0.00358    0.000272                         S006600200764 
50.0        41.54     1.00600    0.005780                         S006600200765 
50.0        46.83     0.97374    0.004910                         S006600200766 
50.0        51.95     1.00316    0.005750                         S006600200767 
50.0        57.21     1.06450    0.005230                         S006600200768 
50.0        62.25     1.00783    0.005500                         S006600200769 
50.0        67.47     0.83327    0.004100                         S006600200770 
50.0        72.88     0.57245    0.004490                         S006600200771 
50.0        78.06     0.36376    0.002860                         S006600200772 
50.0        83.51     0.26910    0.003830                         S006600200773 
50.0        88.65     0.16116    0.002360                         S006600200774 
50.0        94.09     0.11404    0.001090                         S006600200775 
50.0       104.14     0.03557    0.000673                         S006600200776 
50.0       114.06     0.01411    0.000363                         S006600200777 
50.0       124.17     0.00904    0.000715                         S006600200778 
50.0       124.30     0.00589    0.000252                         S006600200779 
50.0       134.01     0.00302    0.000431                         S006600200780 
50.0       134.54     0.00258    0.000190                         S006600200781 
50.0       143.74     0.00152    0.000247                         S006600200782 
50.0       153.80     0.00070    0.000171                         S006600200783 
50.0       163.90     0.00105    0.000225                         S006600200784 
ENDDATA            778          0                                 S006600200785 
ENDSUBENT          784          0                                 S006600299999 
SUBENT        S0066003   20110520                             S015S006600300001 
BIB                  1          1                                 S006600300002 
REACTION   (83-BI-209(4-BE-9,EL)83-BI-209,,DA,,RTH)               S006600300003 
ENDBIB               1          0                                 S006600300004 
NOCOMMON             0          0                                 S006600300005 
DATA                 4        660                                 S006600300006 
EN         ANG        DATA       DATA-ERR                         S006600300007 
MEV        ADEG       NO-DIM     NO-DIM                           S006600300008 
37.0        31.24     1.00529    0.0024354                        S006600300009 
37.0        37.46     1.02160    0.0030483                        S006600300010 
37.0        43.66     1.00817    0.0037283                        S006600300011 
37.0        49.84     0.99731    0.0045054                        S006600300012 
37.0        56.01     1.01595    0.0055386                        S006600300013 
37.0        62.15     0.99693    0.0050916                        S006600300014 
37.0        68.27     1.00016    0.0059380                        S006600300015 
37.0        74.36     1.02109    0.0069773                        S006600300016 
37.0        80.43     0.99227    0.0074664                        S006600300017 
37.0        86.47     0.96755    0.0084445                        S006600300018 
37.0        92.48     0.97562    0.0064764                        S006600300019 
37.0        98.47     0.97719    0.0071246                        S006600300020 
37.0       112.33     0.91564    0.0081543                        S006600300021 
37.0       118.23     0.91182    0.0087275                        S006600300022 
37.0       124.10     0.88264    0.0090556                        S006600300023 
37.0       129.95     0.86419    0.0095726                        S006600300024 
37.0       135.78     0.82582    0.0098575                        S006600300025 
37.0       141.59     0.82578    0.0101769                        S006600300026 
37.0       147.39     0.73883    0.0099865                        S006600300027 
37.0       153.16     0.69459    0.0099024                        S006600300028 
37.0       164.68     0.69829    0.0104536                        S006600300029 
37.0       170.43     0.68546    0.0107270                        S006600300030 
37.8        31.24     1.00630    0.0021935                        S006600300031 
37.8        37.46     1.00290    0.0027056                        S006600300032 
37.8        43.66     1.00300    0.0033391                        S006600300033 
37.8        49.84     1.00730    0.0040819                        S006600300034 
37.8        56.01     1.00460    0.0049272                        S006600300035 
37.8        62.15     0.99707    0.0045961                        S006600300036 
37.8        68.27     0.99903    0.0053503                        S006600300037 
37.8        74.36     1.00030    0.0062086                        S006600300038 
37.8        80.43     1.00260    0.0068275                        S006600300039 
37.8        86.47     1.00460    0.0079111                        S006600300040 
37.8        92.48     0.99473    0.0059843                        S006600300041 
37.8        98.47     0.96966    0.0064720                        S006600300042 
37.8       112.33     0.92726    0.0074223                        S006600300043 
37.8       118.23     0.90346    0.0078598                        S006600300044 
37.8       124.10     0.86717    0.0080889                        S006600300045 
37.8       129.95     0.84280    0.0085342                        S006600300046 
37.8       135.78     0.79272    0.0087273                        S006600300047 
37.8       141.59     0.76489    0.0088360                        S006600300048 
37.8       147.39     0.73714    0.0090349                        S006600300049 
37.8       153.16     0.69181    0.0089220                        S006600300050 
37.8       164.68     0.62746    0.0089452                        S006600300051 
37.8       170.43     0.64031    0.0094110                        S006600300052 
38.0        31.24     1.00295    0.0019616                        S006600300053 
38.0        33.40     0.99516    0.0021443                        S006600300054 
38.0        35.39     1.01140    0.0023460                        S006600300055 
38.0        37.46     1.00382    0.0024273                        S006600300056 
38.0        39.61     1.00125    0.0026779                        S006600300057 
38.0        41.59     1.00920    0.0029177                        S006600300058 
38.0        43.66     0.99551    0.0029801                        S006600300059 
38.0        45.80     0.99647    0.0032885                        S006600300060 
38.0        47.78     1.00049    0.0035626                        S006600300061 
38.0        49.84     1.00243    0.0036496                        S006600300062 
38.0        51.98     0.99704    0.0039921                        S006600300063 
38.0        53.95     1.00412    0.0043094                        S006600300064 
38.0        56.01     1.00064    0.0044080                        S006600300065 
38.0        58.14     0.99872    0.0048033                        S006600300066 
38.0        60.10     1.00098    0.0051428                        S006600300067 
38.0        62.15     0.99758    0.0041218                        S006600300068 
38.0        64.27     1.00320    0.0044730                        S006600300069 
38.0        66.23     1.00763    0.0047602                        S006600300070 
38.0        68.27     1.00208    0.0048048                        S006600300071 
38.0        70.38     0.99988    0.0051676                        S006600300072 
38.0        72.33     1.00026    0.0054639                        S006600300073 
38.0        74.36     0.99711    0.0055570                        S006600300074 
38.0        76.46     1.00832    0.0059925                        S006600300075 
38.0        78.41     1.00774    0.0063074                        S006600300076 
38.0        80.43     1.00338    0.0061239                        S006600300077 
38.0        82.52     1.01040    0.0065604                        S006600300078 
38.0        84.46     1.00975    0.0068780                        S006600300079 
38.0        86.47     1.01873    0.0071443                        S006600300080 
38.0        88.55     0.99596    0.0075084                        S006600300081 
38.0        90.48     1.00421    0.0078817                        S006600300082 
38.0        92.48     0.99974    0.0053796                        S006600300083 
38.0        94.56     0.99050    0.0056657                        S006600300084 
38.0        96.47     0.99792    0.0059208                        S006600300085 
38.0        98.47     0.99815    0.0058917                        S006600300086 
38.0       100.54     0.97955    0.0061558                        S006600300087 
38.0       102.44     0.98379    0.0064048                        S006600300088 
38.0       108.38     0.97173    0.0067525                        S006600300089 
