ENTRY            41133   20150930                             417141133  0    1 
SUBENT        41133001   20150930                             417141133  1    1 
BIB                 11         22                                 41133  1    2 
INSTITUTE  (4RUSKUR)  Demidov, Kurkin, Mikhaylov                  41133  1    3 
           (3LIBTAJ)  Al-Khamidi, Dyufani, Elarash, Zleetni,      41133  1    4 
                      Rateb, Sergiva, Shermit,                    41133  1    5 
            Nuclear Research Centre 'Tazhura', Tripoli            41133  1    6 
REFERENCE  (J,YF,55,(4),890,1992)   Data tables are given         41133  1    7 
           (J,SNP,55,496,1992) Engl.transl.of YF,55,(4),890,1992  41133  1    8 
AUTHOR     (M.M.Alhamidi,A.M.Demidov,M.M.Dufani,M.S.Elahrash,     41133  1    9 
           V.A.Kurkin,I.V.Mikhailov,D.M.Rateb,S.M.Sergiwa,        41133  1   10 
           A.M.Shermit,S.M.Zleetni)                               41133  1   11 
TITLE       Investigation of Ce-142 in the Reaction (N,N'GAMMA)   41133  1   12 
FACILITY   (REAC,4RUSKUR)  Reactor IR-8                           41133  1   13 
INC-SOURCE (REAC)          Reactor IR-8                           41133  1   14 
INC-SPECT   Fast neutron spectrum of the thermal reactor          41133  1   15 
SAMPLE      Cerium oxide Ce-O2, mass 25 gram,                     41133  1   16 
            Ce-142 content is 94.2 % .                            41133  1   17 
MONITOR      No information                                       41133  1   18 
ERR-ANALYS (DATA-ERR)    Not specified                            41133  1   19 
HISTORY    (19930731C)  + + Compiled at the Centre - CJD + +      41133  1   20 
           (20010311A) Date is Corrected                          41133  1   21 
           (20010620A) Corrected at CJD                           41133  1   22 
           (20010620U) Last checking has been done.               41133  1   23 
           (20150930A) M.M. Ref.of Engl.translation was added.    41133  1   24 
ENDBIB              22          0                                 41133  1   25 
COMMON               1          3                                 41133  1   26 
EN-DUMMY                                                          41133  1   27 
MEV                                                               41133  1   28 
         1.                                                       41133  1   29 
ENDCOMMON            3          0                                 41133  1   30 
ENDSUBENT           29          0                                 41133  199999 
SUBENT        41133002   20150930                             417141133  2    1 
BIB                  4          6                                 41133  2    2 
REACTION   ((58-CE-142(N,INL)58-CE-142,,SPC,,FIS)//               41133  2    3 
           (58-CE-142(N,INL)58-CE-142,,SPC,,FIS)) Relative        41133  2    4 
              to the intensity of 641.29 keV line                 41133  2    5 
ERR-ANALYS (E-NM-ERR)  Error of the nominator gamma energy        41133  2    6 
STATUS     (TABLE) Table 1 of YF,55,(4),890,1992                  41133  2    7 
HISTORY    (20010620A)   Data are given as explicit ratio         41133  2    8 
ENDBIB               6          0                                 41133  2    9 
COMMON               2          3                                 41133  2   10 
E-DN       E-DN-ERR                                               41133  2   11 
KEV        KEV                                                    41133  2   12 
     641.29      0.02                                             41133  2   13 
ENDCOMMON            3          0                                 41133  2   14 
DATA                 4        277                                 41133  2   15 
     923.22       0.11    0.062-2    0.004-2                      41133  2   62 
      924.2        0.2    0.040-2    0.004-2                      41133  2   63 
     939.09       0.25    0.012-2    0.002-2                      41133  2   64 
     944.21       0.16    0.022-2    0.002-2                      41133  2   65 
      955.6        0.4    0.012-2    0.002-2                      41133  2   66 
     962.28       0.02     1.00-2     0.04-2                      41133  2   67 
     972.05       0.21    0.032-2    0.003-2                      41133  2   68 
     977.91       0.21    0.014-2    0.005-2                      41133  2   69 
     982.38        0.1     0.10-2     0.02-2                      41133  2   70 
     991.21       0.06    0.137-2    0.004-2                      41133  2   71 
    1011.46       0.02     5.91-2     0.12-2                      41133  2   72 
     1027.2        0.4    0.017-2    0.003-2                      41133  2   73 
     1033.3        0.3    0.019-2    0.003-2                      41133  2   74 
    1043.85       0.05    0.225-2    0.006-2                      41133  2   75 
    1046.79       0.19    0.048-2    0.004-2                      41133  2   76 
     1052.1        0.3    0.028-2    0.003-2                      41133  2   77 
    1058.17       0.02     1.10-2     0.02-2                      41133  2   78 
    1061.66       0.04    0.274-2    0.007-2                      41133  2   79 
     1074.9       0.16    0.045-2    0.004-2                      41133  2   80 
    1081.62       0.22    0.027-2    0.004-2                      41133  2   81 
     1084.9        0.4    0.031-2    0.004-2                      41133  2   82 
    1088.82       0.08    0.085-2    0.004-2                      41133  2   83 
    1097.04               0.108-2    0.005-2                      41133  2   84 
     1114.6               0.065-2    0.003-2                      41133  2   85 
     1115.9        0.5    0.040-2    0.003-2                      41133  2   86 
    1120.21       0.15    0.048-2    0.003-2                      41133  2   87 
     1124.7        0.4    0.012-2    0.003-2                      41133  2   88 
    1130.53       0.13    0.060-2    0.010-2                      41133  2   89 
    1155.12       0.04    0.241-2    0.016-2                      41133  2   90 
    1160.37       0.07    0.101-2    0.004-2                      41133  2   91 
     1164.6        0.5     0.07-2     0.02-2                      41133  2   92 
    1175.02       0.15    0.092-2    0.005-2                      41133  2   93 
    1178.27       0.09    0.104-2    0.005-2                      41133  2   94 
    1191.08       0.07    0.178-2    0.005-2                      41133  2   95 
     1194.5        0.7    0.017-2    0.004-2                      41133  2   96 
     1196.2         1.    0.012-2    0.002-2                      41133  2   97 
    1206.34       0.08    0.105-2    0.004-2                      41133  2   98 
    1215.71        0.1    0.044-2    0.003-2                      41133  2   99 
     1231.4               0.059-2    0.003-2                      41133  2  100 
     1236.5               0.032-2    0.004-2                      41133  2  101 
     1263.9        0.3    0.085-2    0.004-2                      41133  2  102 
    1269.48       0.16    0.145-2    0.004-2                      41133  2  103 
     1283.4               0.065-2    0.004-2                      41133  2  104 
     1303.9               0.091-2    0.005-2                      41133  2  105 
    1319.93       0.04    0.330-2    0.010-2                      41133  2  106 
    1323.36       0.05    0.260-2    0.010-2                      41133  2  107 
    1349.88       0.03    0.260-2    0.010-2                      41133  2  108 
    1355.22       0.15    0.086-2    0.004-2                      41133  2  109 
     1363.1       0.02     2.32-2     0.05-2                      41133  2  110 
    1369.36       0.12    0.080-2    0.004-2                      41133  2  111 
    1382.74       0.12    0.047-2    0.004-2                      41133  2  112 
    1386.85       0.03    0.447-2    0.010-2                      41133  2  113 
    1389.18       0.02     0.71-2     0.02-2                      41133  2  114 
      1399.       0.03    0.025-2    0.010-2                      41133  2  115 
    1402.49       0.02     2.52-2     0.05-2                      41133  2  116 
     1415.6        0.3    0.030-2    0.003-2                      41133  2  117 
     1450.8               0.036-2    0.003-2                      41133  2  118 
     1455.9        0.3    0.053-2    0.003-2                      41133  2  119 
    1463.67               0.080-2    0.005-2                      41133  2  120 
    1478.61       0.04    0.416-2    0.010-2                      41133  2  121 
    1495.17       0.05    0.232-2    0.005-2                      41133  2  122 
    1505.91       0.05    0.209-2    0.004-2                      41133  2  123 
    1515.11       0.12    0.083-2    0.004-2                      41133  2  124 
    1520.85       0.18    0.065-2    0.004-2                      41133  2  125 
    1525.06               0.080-2    0.010-2                      41133  2  126 
    1536.17       0.09    0.129-2    0.005-2                      41133  2  127 
    1540.43       0.02     0.95-2     0.02-2                      41133  2  128 
    1545.95       0.03    0.472-2    0.010-2                      41133  2  129 
     1553.2               0.071-2    0.003-2                      41133  2  130 
    1564.86       0.09    0.161-2    0.005-2                      41133  2  131 
     1568.8        0.4    0.026-2    0.003-2                      41133  2  132 
    1575.72       0.08    0.157-2    0.005-2                      41133  2  133 
    1586.35       0.13    0.043-2    0.003-2                      41133  2  134 
    1607.85       0.23    0.016-2    0.002-2                      41133  2  135 
    1618.33       0.24    0.016-2    0.002-2                      41133  2  136 
     1623.1        0.3    0.014-2    0.003-2                      41133  2  137 
     1628.5        0.3    0.016-2    0.002-2                      41133  2  138 
    1636.23       0.06    0.220-2    0.006-2                      41133  2  139 
     1640.4        0.3    0.024-2    0.003-2                      41133  2  140 
     1644.9        0.3    0.015-2    0.003-2                      41133  2  141 
    1648.75               0.060-2    0.006-2                      41133  2  142 
     1663.4        0.4    0.013-2    0.002-2                      41133  2  143 
      1668.       0.17    0.023-2    0.002-2                      41133  2  144 
     1671.6        0.6    0.020-2    0.005-2                      41133  2  145 
    1688.48       0.04    0.259-2    0.006-2                      41133  2  146 
     1698.8               0.059-2    0.004-2                      41133  2  147 
    1723.14       0.02     0.96-2     0.02-2                      41133  2  148 
    1737.32               0.080-2    0.004-2                      41133  2  149 
    1756.66        0.1    0.093-2    0.004-2                      41133  2  150 
    1764.16       0.16    0.039-2    0.003-2                      41133  2  151 
    1779.04       0.12    0.075-2    0.010-2                      41133  2  152 
     1790.5               0.040-2    0.004-2                      41133  2  153 
     1806.4        0.4    0.021-2    0.003-2                      41133  2  154 
    1822.44       0.11    0.096-2    0.004-2                      41133  2  155 
    1831.53       0.15    0.078-2    0.004-2                      41133  2  156 
     1837.8               0.021-2    0.003-2                      41133  2  157 
     1852.4        0.3    0.015-2    0.003-2                      41133  2  158 
     1865.4       0.24    0.026-2    0.003-2                      41133  2  159 
     1875.3               0.043-2    0.004-2                      41133  2  160 
      1886.        0.2    0.045-2    0.004-2                      41133  2  161 
     1888.5        0.2    0.055-2    0.004-2                      41133  2  162 
     1890.6        0.2    0.048-2    0.004-2                      41133  2  163 
    1898.16       0.07    0.255-2    0.006-2                      41133  2  164 
     1901.6       0.05    0.323-2    0.008-2                      41133  2  165 
     1909.1               0.050-2    0.005-2                      41133  2  166 
     1928.4               0.026-2    0.003-2                      41133  2  167 
     1934.1               0.037-2    0.003-2                      41133  2  168 
     1942.8               0.036-2    0.004-2                      41133  2  169 
     1951.4        0.5    0.016-2    0.003-2                      41133  2  170 
    1961.02       0.05    0.324-2    0.008-2                      41133  2  171 
    1964.53       0.21    0.076-2    0.004-2                      41133  2  172 
    1981.04       0.14    0.059-2    0.004-2                      41133  2  173 
    1990.21       0.18    0.040-2    0.004-2                      41133  2  174 
    1999.96       0.24    0.015-2    0.005-2                      41133  2  175 
    2004.51       0.03     0.94-2     0.02-2                      41133  2  176 
    2025.66       0.11    0.113-2    0.005-2                      41133  2  177 
    2031.31       0.18    0.090-2    0.005-2                      41133  2  178 
    2038.78       0.04    0.433-2    0.009-2                      41133  2  179 
      2051.        0.3    0.040-2    0.004-2                      41133  2  180 
    2055.36       0.09    0.163-2    0.005-2                      41133  2  181 
     2059.2        0.4    0.035-2    0.004-2                      41133  2  182 
    2065.74       0.15    0.084-2    0.004-2                      41133  2  183 
    2073.44       0.13    0.102-2    0.003-2                      41133  2  184 
    2086.15       0.07    0.173-2    0.005-2                      41133  2  185 
     2093.1        0.2    0.095-2    0.004-2                      41133  2  186 
    2100.49       0.07    0.201-2    0.004-2                      41133  2  187 
     2106.1        0.1    0.009-2    0.002-2                      41133  2  188 
     2117.9        0.4    0.014-2    0.003-2                      41133  2  189 
    2126.05       0.06    0.213-2    0.006-2                      41133  2  190 
    2130.73       0.25    0.059-2    0.004-2                      41133  2  191 
    2133.14        0.1    0.157-2    0.005-2                      41133  2  192 
    2155.19       0.38    0.038-2    0.004-2                      41133  2  193 
     2159.5        0.3    0.041-2    0.004-2                      41133  2  194 
     2164.5       0.11    0.146-2    0.004-2                      41133  2  195 
     2173.7               0.026-2    0.003-2                      41133  2  196 
    2187.28       0.02     0.79-2     0.02-2                      41133  2  197 
    2200.77       0.09    0.177-2    0.005-2                      41133  2  198 
    2211.58        0.1    0.113-2    0.004-2                      41133  2  199 
     2237.3        0.7    0.011-2    0.003-2                      41133  2  200 
    2246.27       0.13    0.131-2    0.004-2                      41133  2  201 
     2279.9        0.6    0.015-2    0.002-2                      41133  2  202 
    2291.74       0.15    0.129-2    0.004-2                      41133  2  203 
     2308.5        0.8    0.015-2    0.002-2                      41133  2  204 
     2311.4        0.5    0.015-2    0.002-2                      41133  2  205 
    2315.27        0.1     0.12-2     0.02-2                      41133  2  206 
     2342.6        0.5    0.029-2    0.004-2                      41133  2  207 
      2345.        0.4    0.038-2    0.004-2                      41133  2  208 
     2348.1        0.4    0.034-2    0.004-2                      41133  2  209 
    2358.55       0.16    0.061-2    0.003-2                      41133  2  210 
    2364.36       0.08    0.205-2    0.005-2                      41133  2  211 
    2367.14       0.17    0.099-2    0.004-2                      41133  2  212 
     2375.5               0.026-2    0.003-2                      41133  2  213 
     2384.8        0.4    0.020-2    0.003-2                      41133  2  214 
    2398.07       0.03    0.689-2    0.014-2                      41133  2  215 
     2410.1        0.3    0.021-2    0.003-2                      41133  2  216 
    2419.58       0.17    0.064-2    0.003-2                      41133  2  217 
     2433.5        0.7    0.013-2    0.003-2                      41133  2  218 
    2448.45       0.11    0.100-2    0.020-2                      41133  2  219 
    2463.58       0.12    0.087-2    0.003-2                      41133  2  220 
    2484.39       0.13    0.068-2    0.003-2                      41133  2  221 
     2491.8        0.8    0.010-2    0.002-2                      41133  2  222 
     2499.7         1.    0.011-2    0.003-2                      41133  2  223 
    2502.67       0.18    0.044-2    0.004-2                      41133  2  224 
    2512.13       0.19    0.070-2    0.004-2                      41133  2  225 
     2515.6        0.7    0.007-2    0.003-2                      41133  2  226 
    2542.65       0.03    0.705-2    0.015-2                      41133  2  227 
      2567.       0.07    0.195-2    0.005-2                      41133  2  228 
     2579.6        0.3    0.037-2    0.002-2                      41133  2  229 
    2598.04       0.06    0.343-2    0.008-2                      41133  2  230 
      2627.        0.7    0.006-2    0.002-2                      41133  2  231 
    2644.25       0.19    0.100-2    0.004-2                      41133  2  232 
     2647.3        0.3    0.038-2    0.004-2                      41133  2  233 
     2662.5        0.3    0.050-2    0.003-2                      41133  2  234 
    2666.86       0.09    0.167-2    0.005-2                      41133  2  235 
     2686.5               0.018-2    0.003-2                      41133  2  236 
     2697.3        0.5    0.015-2    0.003-2                      41133  2  237 
     2742.1        0.6    0.015-2    0.003-2                      41133  2  238 
     2753.4        0.3    0.065-2    0.004-2                      41133  2  239 
     2783.5        0.5    0.023-2    0.003-2                      41133  2  240 
     2791.9        0.4    0.021-2    0.002-2                      41133  2  241 
      2801.       0.08    0.186-2    0.005-2                      41133  2  242 
     2816.7               0.023-2    0.003-2                      41133  2  243 
     2828.1               0.102-2    0.004-2                      41133  2  244 
     2843.8        2.3    0.011-2    0.003-2                      41133  2  245 
     2852.7       0.17    0.101-2    0.003-2                      41133  2  246 
     2859.6        0.7    0.011-2    0.003-2                      41133  2  247 
      2875.        0.4    0.011-2    0.003-2                      41133  2  248 
     2888.3        0.4    0.025-2    0.002-2                      41133  2  249 
     2937.4        0.4    0.017-2    0.003-2                      41133  2  250 
     2948.5        0.7    0.010-2    0.002-2                      41133  2  251 
     2957.7        0.5    0.013-2    0.002-2                      41133  2  252 
     2966.8        0.7    0.014-2    0.003-2                      41133  2  253 
     2971.4        0.7    0.028-2    0.005-2                      41133  2  254 
     2974.7        1.2    0.014-2    0.004-2                      41133  2  255 
    2990.86       0.19    0.055-2    0.003-2                      41133  2  256 
     2999.7        0.3    0.024-2    0.003-2                      41133  2  257 
     3012.8       0.12    0.089-2    0.004-2                      41133  2  258 
     3019.2        0.5    0.012-2    0.004-2                      41133  2  259 
     3032.8               0.025-2    0.005-2                      41133  2  260 
      3046.        0.8    0.012-2    0.004-2                      41133  2  261 
     3051.8        0.4    0.026-2    0.003-2                      41133  2  262 
     3061.8        0.5    0.021-2    0.003-2                      41133  2  263 
     3076.9        0.6    0.022-2    0.004-2                      41133  2  264 
      3091.        0.4    0.015-2    0.003-2                      41133  2  265 
     3153.6        0.3    0.071-2    0.004-2                      41133  2  266 
     3171.6        0.9    0.010-2    0.003-2                      41133  2  267 
     3180.5        0.4    0.018-2    0.003-2                      41133  2  268 
      3199.        0.8    0.010-2    0.003-2                      41133  2  269 
     3207.8        0.4    0.021-2    0.003-2                      41133  2  270 
     3221.7        0.7    0.018-2    0.003-2                      41133  2  271 
     3241.8        0.8    0.008-2    0.003-2                      41133  2  272 
     3253.9        0.6    0.011-2    0.003-2                      41133  2  273 
     3289.5        0.4    0.024-2    0.003-2                      41133  2  274 
     3334.4        0.7    0.014-2    0.002-2                      41133  2  275 
     3341.1        0.7    0.012-2    0.003-2                      41133  2  276 
     3372.6        0.8    0.017-2    0.003-2                      41133  2  277 
     3401.3        0.4    0.065-2    0.004-2                      41133  2  278 
      3458.         1.    0.007-2    0.002-2                      41133  2  279 
     3468.7               0.041-2    0.003-2                      41133  2  280 
     3515.3        0.6    0.034-2    0.005-2                      41133  2  281 
      3540.        0.6    0.034-2    0.005-2                      41133  2  282 
     3632.5        0.5    0.039-2    0.003-2                      41133  2  283 
      3669.        1.1    0.003-2    0.002-2                      41133  2  284 
     3683.3        0.4    0.042-2    0.003-2                      41133  2  285 
     3718.9        0.8    0.019-2    0.002-2                      41133  2  286 
      3746.        0.8    0.019-2    0.003-2                      41133  2  287 
      3777.        0.9    0.021-2    0.003-2                      41133  2  288 
     3852.5        0.5    0.058-2    0.004-2                      41133  2  289 
     3968.3        0.8    0.015-2    0.003-2                      41133  2  290 
     4051.8               0.030-2    0.003-2                      41133  2  291 
      4135.         1.    0.010-2    0.005-2                      41133  2  292 
     4218.8        1.1    0.030-2    0.004-2                      41133  2  293 
     4338.3        0.8    0.016-2    0.003-2                      41133  2  294 
ENDDATA            279          0                                 41133  2  295 
ENDSUBENT          294          0                                 41133  299999 
SUBENT        41133003   20150930                             417141133  3    1 
BIB                  2          2                                 41133  3    2 
REACTION   (58-CE-142(N,INL)58-CE-142,PAR,DA,G,LEG/RS/FIS)        41133  3    3 
STATUS     (TABLE) Tables 2,3 of YF,55,(4),890,1992               41133  3    4 
ENDBIB               2          0                                 41133  3    5 
NOCOMMON             0          0                                 41133  3    6 
DATA                 4        154                                 41133  3    7 
NUMBER     E          DATA       DATA-ERR                         41133  3    8 
NO-DIM     KEV        NO-DIM     NO-DIM                           41133  3    9 
         2.     433.31     -0.143      0.027                      41133  3   10 
         2.     467.55       0.33       0.03                      41133  3   11 
         2.     523.55      0.266      0.019                      41133  3   12 
         2.      532.1       0.02       0.06                      41133  3   13 
         2.     578.11      0.266      0.019                      41133  3   14 
         2.     641.29      0.207      0.018                      41133  3   15 
         2.      731.2      -0.77      0.018                      41133  3   16 
         2.      739.8       0.14        0.1                      41133  3   17 
         2.      777.3      -0.72       0.08                      41133  3   18 
         2.      831.8      +0.27       0.04                      41133  3   19 
         2.      850.9      -0.26       0.06                      41133  3   20 
         2.      892.4      0.094      0.019                      41133  3   21 
         2.     894.93     -0.185      0.017                      41133  3   22 
         2.      905.4     -0.275      0.021                      41133  3   23 
         2.     962.28      0.287      0.022                      41133  3   24 
         2.     982.36       0.41       0.05                      41133  3   25 
         2.     991.21       0.35       0.06                      41133  3   26 
         2.    1011.46     -0.182      0.016                      41133  3   27 
         2.    1058.17      0.282      0.022                      41133  3   28 
         2.    1061.66       0.05       0.04                      41133  3   29 
         2.     1088.8      -0.22       0.07                      41133  3   30 
         2.    1130.53       0.04       0.12                      41133  3   31 
         2.    1155.12       0.57       0.04                      41133  3   32 
         2.    1160.37      -0.06       0.07                      41133  3   33 
         2.    1178.27      -0.38       0.06                      41133  3   34 
         2.    1191.08       0.15       0.05                      41133  3   35 
         2.     1215.7      -0.48       0.12                      41133  3   36 
         2.    1269.48      -0.19       0.04                      41133  3   37 
         2.    1319.33       0.33       0.04                      41133  3   38 
         2.    1323.36       0.08       0.03                      41133  3   39 
         2.    1349.88      -0.79       0.04                      41133  3   40 
         2.    1355.22       0.37       0.09                      41133  3   41 
         2.     1363.1      0.285       0.02                      41133  3   42 
         2.     1369.4       0.38       0.14                      41133  3   43 
         2.    1382.74       -0.6       0.08                      41133  3   44 
         2.    1386.85       0.36       0.05                      41133  3   45 
         2.    1389.18      -0.02       0.04                      41133  3   46 
         2.    1402.49      0.292       0.02                      41133  3   47 
         2.    1478.61      0.296      0.025                      41133  3   48 
         2.    1495.17      -0.24       0.05                      41133  3   49 
         2.    1505.91       0.01       0.03                      41133  3   50 
         2.    1536.17       0.15       0.07                      41133  3   51 
         2.    1540.43      0.044      0.023                      41133  3   52 
         2.    1545.95      -0.02       0.03                      41133  3   53 
         2.     1564.9       0.49       0.08                      41133  3   54 
         2.    1575.72       0.22       0.05                      41133  3   55 
         2.    1586.35      -0.68        0.1                      41133  3   56 
         2.    1636.23       0.22       0.05                      41133  3   57 
         2.    1688.48      -0.19       0.04                      41133  3   58 
         2.    1723.14      0.329      0.025                      41133  3   59 
         2.     1822.4       0.22       0.05                      41133  3   60 
         2.    1898.16       0.24       0.05                      41133  3   61 
         2.     1901.6      -0.02       0.03                      41133  3   62 
         2.    1961.02       0.04       0.03                      41133  3   63 
         2.      1981.      -0.06       0.07                      41133  3   64 
         2.     1990.2         0.       0.08                      41133  3   65 
         2.    2004.51      0.289      0.019                      41133  3   66 
         2.    2038.78      0.284      0.025                      41133  3   67 
         2.    2086.16       0.19       0.05                      41133  3   68 
         2.    2100.49       0.15       0.04                      41133  3   69 
         2.    2126.05      -0.12       0.04                      41133  3   70 
         2.     2164.5       0.47       0.05                      41133  3   71 
         2.    2187.28     -0.152      0.016                      41133  3   72 
         2.    2200.77       0.03       0.04                      41133  3   73 
         2.    2358.55      -0.16       0.12                      41133  3   74 
         2.    2364.36       0.35       0.06                      41133  3   75 
         2.    2398.07     -0.105      0.022                      41133  3   76 
         2.    2448.45      -0.27       0.05                      41133  3   77 
         2.     2484.4       0.09       0.06                      41133  3   78 
         2.    2542.65      0.039      0.023                      41133  3   79 
         2.      2567.      -0.19       0.04                      41133  3   80 
         2.    2598.04      0.251      0.027                      41133  3   81 
         2.    2666.86      -0.24       0.04                      41133  3   82 
         2.      2801.      -0.17       0.04                      41133  3   83 
         2.     2852.7        0.2       0.12                      41133  3   84 
         2.     3012.8      -0.21       0.07                      41133  3   85 
         2.     3156.6        0.1       0.12                      41133  3   86 
         4.     433.31      -0.01       0.04                      41133  3   87 
         4.     467.55      -0.09       0.04                      41133  3   88 
         4.     523.55     -0.107      0.025                      41133  3   89 
         4.      532.1       0.06       0.08                      41133  3   90 
         4.     578.11       -0.1      0.025                      41133  3   91 
         4.     641.29     -0.133      0.025                      41133  3   92 
         4.      731.2      0.027      0.027                      41133  3   93 
         4.      739.8       0.01       0.14                      41133  3   94 
         4.      777.3      -0.03       0.12                      41133  3   95 
         4.      831.8      -0.01       0.06                      41133  3   96 
         4.      850.9      -0.12       0.09                      41133  3   97 
         4.      892.4     -0.053      0.027                      41133  3   98 
         4.     894.93     -0.057      0.026                      41133  3   99 
         4.      905.4     -0.033      0.029                      41133  3  100 
         4.     962.28       0.03       0.03                      41133  3  101 
         4.     982.36         0.       0.07                      41133  3  102 
