ENTRY            41041   20160615                             417441041  0    1 
SUBENT        41041001   20160615                             417441041  1    1 
BIB                 13         33                                 41041  1    2 
AUTHOR     (D.L.Shpak)                                            41041  1    3 
TITLE       Angular anisotropy of fragments from fission of 238U  41041  1    4 
            by 0.85 - 6.28 MeV neutrons                           41041  1    5 
INSTITUTE  (4RUSFEI)                                              41041  1    6 
REFERENCE  (J,YF,50,(4),922,1989)                                 41041  1    7 
           (J,SNP,50,574,1989) Engl.translation of YF,50,(4),922. 41041  1    8 
           (J,YF,33,(3),860,1981)                                 41041  1    9 
            Prelim.publication of part of data                    41041  1   10 
           (J,SNP,33,449,1981) Engl.translation of YF,33,860      41041  1   11 
REL-REF    (M,,A.S.Soldatov+,J,PTE,,(5),226,1968)                 41041  1   12 
              (M,,A.S.Soldatov+,J,IET) Engl.transl.               41041  1   13 
           (M,,I.E.Bocharova+,J,ZET,49,476,1965)                  41041  1   14 
           (M,,I.E.Bocharova+,J,JET,22,335,1966) Engl.transl.     41041  1   15 
            Details of method.                                    41041  1   16 
FACILITY   (VDG,4RUSFEI) Electrostatic accelerator                41041  1   17 
DETECTOR   (GLASD) Glass cylindrical detectors                    41041  1   18 
MONITOR    (92-U-235(N,F),,SIG)                                   41041  1   19 
INC-SOURCE (P-T,D-D) Monochromatic neutrons.                      41041  1   20 
SAMPLE      Oxide layers of thickness ~0.8 mg/cm2 on Al backing of41041  1   21 
             8x9 mm size. Isotope content ~ 99.9%.                41041  1   22 
                      Inhomogenity  of layers ~ 5%.               41041  1   23 
CORRECTION Corrections were made on the neutron flux inhomogenity,41041  1   24 
           sample inhomogenity, scattered neutrons background,    41041  1   25 
            epicadmium neutrons background.                       41041  1   26 
METHOD      Data were obtained for ten values of angles:          41041  1   27 
           4.5, 11.5, 20.5, 30., 40., 50., 60., 70., 80., 88. deg 41041  1   28 
           and 96 values of neutron energy.                       41041  1   29 
HISTORY    (19910425C) + + Compiled at the centre - CJD + +       41041  1   30 
           (19930118U) Reaction code in SAN 002 corrected         41041  1   31 
           (20160615A) M.M. Ref.J,SNP,50,574,1989 was added.      41041  1   32 
           Article was checked, BIB information was updated       41041  1   33 
            Digitized data were added.                            41041  1   34 
            RSD was added in reaction.                            41041  1   35 
ENDBIB              33          0                                 41041  1   36 
NOCOMMON             0          0                                 41041  1   37 
ENDSUBENT           36          0                                 41041  199999 
SUBENT        41041002   20160615                             417441041  2    1 
BIB                  4          6                                 41041  2    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041  2    3 
            W(0deg)/W(90deg)                                      41041  2    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041  2    5 
           (ERR-1) error of scanning of glass plates.             41041  2    6 
STATUS     (TABLE) Table 1 .                                      41041  2    7 
HISTORY    (19930118U)  'FF' added in REACTION SF7                41041  2    8 
ENDBIB               6          0                                 41041  2    9 
COMMON               2          3                                 41041  2   10 
ANG        ERR-1                                                  41041  2   11 
ADEG       PER-CENT                                               41041  2   12 
  0.        0.4                                                   41041  2   13 
ENDCOMMON            3          0                                 41041  2   14 
DATA                 4         96                                 41041  2   15 
  3.070      0.025       1.317      0.018                         41041  2   76 
  3.120      0.025       1.310      0.019                         41041  2   77 
  3.130      0.025       1.279      0.018                         41041  2   78 
  3.150      0.025       1.290      0.021                         41041  2   79 
  3.180      0.025       1.344      0.027                         41041  2   80 
  3.220      0.025       1.332      0.020                         41041  2   81 
  3.280      0.025       1.296      0.028                         41041  2   82 
  3.320      0.025       1.278      0.028                         41041  2   83 
  3.330      0.025       1.283      0.026                         41041  2   84 
  3.420      0.025       1.271      0.020                         41041  2   85 
  3.520      0.025       1.268      0.024                         41041  2   86 
  3.620      0.025       1.270      0.026                         41041  2   87 
  3.710      0.025       1.268      0.026                         41041  2   88 
  3.720      0.025       1.273      0.026                         41041  2   89 
  3.80       0.05        1.267      0.022                         41041  2   90 
  4.00       0.05        1.261      0.024                         41041  2   91 
  4.20       0.05        1.256      0.032                         41041  2   92 
  4.40       0.05        1.247      0.016                         41041  2   93 
  4.60       0.05        1.238      0.019                         41041  2   94 
  4.80       0.05        1.247      0.017                         41041  2   95 
  5.00       0.05        1.270      0.017                         41041  2   96 
  5.20       0.05        1.250      0.017                         41041  2   97 
  5.30       0.05        1.227      0.018                         41041  2   98 
  5.35       0.05        1.232      0.018                         41041  2   99 
  5.40       0.05        1.288      0.017                         41041  2  100 
  5.43       0.05        1.244      0.019                         41041  2  101 
  5.45       0.05        1.234      0.018                         41041  2  102 
  5.50       0.05        1.280      0.017                         41041  2  103 
  5.55       0.05        1.284      0.018                         41041  2  104 
  5.60       0.05        1.282      0.017                         41041  2  105 
  5.65       0.05        1.269      0.017                         41041  2  106 
  5.70       0.05        1.322      0.018                         41041  2  107 
  5.80       0.05        1.351      0.020                         41041  2  108 
  5.90       0.05        1.325      0.019                         41041  2  109 
  6.00       0.05        1.433      0.020                         41041  2  110 
  6.09       0.05        1.464      0.019                         41041  2  111 
  6.19       0.05        1.519      0.022                         41041  2  112 
  6.28       0.05        1.601      0.018                         41041  2  113 
ENDDATA             98          0                                 41041  2  114 
ENDSUBENT          113          0                                 41041  299999 
SUBENT        41041003   20160615                             417441041  3    1 
BIB                  4          7                                 41041  3    2 
REACTION   ((92-U-238(N,F),,SIG)/(92-U-235(N,F),,SIG))            41041  3    3 
ERR-ANALYS  Quantization error ( one pixel):                      41041  3    4 
            scale X - 0.006 MeV, scale Y - 0.001 .                41041  3    5 
STATUS     (CURVE) Fig.1 b .                                      41041  3    6 
           (DEP,40629002) Part of result ( energy range 0.85-3.72 41041  3    7 
            MeV) is in 40629.002 .                                41041  3    8 
HISTORY    (20160615A) M.M. Digitized data were added.            41041  3    9 
ENDBIB               7          0                                 41041  3   10 
COMMON               2          3                                 41041  3   11 
EN-ERR-DIG ERR-DIG                                                41041  3   12 
MEV        NO-DIM                                                 41041  3   13 
0.0091       0.00095                                              41041  3   14 
ENDCOMMON            3          0                                 41041  3   15 
DATA                 2         96                                 41041  3   16 
EN         DATA                                                   41041  3   17 
MEV        NO-DIM                                                 41041  3   18 
 0.8452    0.00914                                                41041  3   19 
 0.8928    0.01229                                                41041  3   20 
 0.9585    0.01257                                                41041  3   21 
 1.0060    0.01719                                                41041  3   22 
 1.0594    0.02332                                                41041  3   23 
 1.1247    0.02949                                                41041  3   24 
 1.1659    0.03852                                                41041  3   25 
 1.2249    0.04909                                                41041  3   26 
 1.2543    0.05660                                                41041  3   27 
 1.2781    0.05817                                                41041  3   28 
 1.2950    0.07300                                                41041  3   29 
 1.3180    0.08638                                                41041  3   30 
 1.3413    0.09534                                                41041  3   31 
 1.3643    0.10872                                                41041  3   32 
 1.3989    0.12657                                                41041  3   33 
 1.4158    0.14288                                                41041  3   34 
 1.4268    0.15621                                                41041  3   35 
 1.4434    0.17547                                                41041  3   36 
 1.4658    0.19770                                                41041  3   37 
 1.4822    0.21991                                                41041  3   38 
 1.4938    0.22587                                                41041  3   39 
 1.5160    0.25105                                                41041  3   40 
 1.5384    0.27329                                                41041  3   41 
 1.5842    0.30300                                                41041  3   42 
 1.6066    0.32524                                                41041  3   43 
 1.6361    0.32979                                                41041  3   44 
 1.7418    0.35827                                                41041  3   45 
 1.7460    0.38338                                                41041  3   46 
 1.7883    0.37765                                                41041  3   47 
 1.8051    0.39396                                                41041  3   48 
 1.8416    0.38378                                                41041  3   49 
 1.8761    0.40459                                                41041  3   50 
 1.9240    0.40331                                                41041  3   51 
 1.9477    0.40636                                                41041  3   52 
 1.9773    0.40943                                                41041  3   53 
 2.0238    0.42881                                                41041  3   54 
 2.0711    0.43639                                                41041  3   55 
 2.1182    0.44692                                                41041  3   56 
 2.1188    0.43806                                                41041  3   57 
 2.1616    0.42348                                                41041  3   58 
 2.1619    0.43381                                                41041  3   59 
 2.1964    0.43986                                                41041  3   60 
 2.2270    0.42818                                                41041  3   61 
 2.2569    0.42830                                                41041  3   62 
 2.2752    0.42247                                                41041  3   63 
 2.3209    0.45366                                                41041  3   64 
 2.3996    0.43922                                                41041  3   65 
 2.4292    0.44230                                                41041  3   66 
 2.5077    0.43081                                                41041  3   67 
 2.5615    0.43104                                                41041  3   68 
 2.6328    0.43576                                                41041  3   69 
 2.6920    0.44486                                                41041  3   70 
 2.7339    0.44356                                                41041  3   71 
 2.8116    0.44388                                                41041  3   72 
 2.8656    0.43968                                                41041  3   73 
 2.9014    0.44130                                                41041  3   74 
 2.9552    0.44005                                                41041  3   75 
 2.9962    0.45202                                                41041  3   76 
 3.0269    0.44034                                                41041  3   77 
 3.0812    0.43319                                                41041  3   78 
 3.0992    0.43178                                                41041  3   79 
 3.1345    0.43931                                                41041  3   80 
 3.1461    0.44526                                                41041  3   81 
 3.1876    0.44986                                                41041  3   82 
 3.2354    0.45006                                                41041  3   83 
 3.2713    0.44873                                                41041  3   84 
 3.3135    0.44448                                                41041  3   85 
 3.3852    0.44330                                                41041  3   86 
 3.4748    0.44515                                                41041  3   87 
 3.5937    0.45302                                                41041  3   88 
 3.6596    0.45034                                                41041  3   89 
 3.6891    0.45636                                                41041  3   90 
 3.7666    0.45964                                                41041  3   91 
 3.9623    0.48111                                                41041  3   92 
 4.1530    0.48928                                                41041  3   93 
 4.3558    0.49455                                                41041  3   94 
 4.5464    0.50272                                                41041  3   95 
 4.7439    0.49911                                                41041  3   96 
 4.9468    0.50290                                                41041  3   97 
 5.1433    0.51257                                                41041  3   98 
 5.2271    0.51144                                                41041  3   99 
 5.2866    0.51463                                                41041  3  100 
 5.3399    0.52223                                                41041  3  101 
 5.3692    0.52974                                                41041  3  102 
 5.3939    0.51803                                                41041  3  103 
 5.4352    0.52558                                                41041  3  104 
 5.4886    0.53171                                                41041  3  105 
 5.5364    0.53190                                                41041  3  106 
 5.5961    0.53215                                                41041  3  107 
 5.6500    0.53090                                                41041  3  108 
 5.7332    0.53715                                                41041  3  109 
 5.8403    0.54497                                                41041  3  110 
 5.9470    0.55722                                                41041  3  111 
 6.0361    0.56497                                                41041  3  112 
 6.1371    0.57424                                                41041  3  113 
 6.2381    0.58204                                                41041  3  114 
ENDDATA             98          0                                 41041  3  115 
ENDSUBENT          114          0                                 41041  399999 
SUBENT        41041004   20160615                             417441041  4    1 
BIB                  4         10                                 41041  4    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041  4    3 
            Ratio W(angle)/W(90deg) .                             41041  4    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041  4    5 
           (ERR-1) error of scanning of glass plates.             41041  4    6 
            Quantization error:                                   41041  4    7 
            scale Y - 0.0012                                      41041  4    8 
STATUS     (CURVE) Fig.2 .                                        41041  4    9 
            Angles values - from text of the article.             41041  4   10 
HISTORY    (20160615A) M.M. Digitized data were added.            41041  4   11 
            RSD was added in reaction.                            41041  4   12 
ENDBIB              10          0                                 41041  4   13 
COMMON               4          3                                 41041  4   14 
EN         ANG-ERR-D  ERR-DIG    ERR-1                            41041  4   15 
MEV        ADEG       NO-DIM     PER-CENT                         41041  4   16 
  0.90     0.15       0.00032     0.4                             41041  4   17 
ENDCOMMON            3          0                                 41041  4   18 
DATA                 3         10                                 41041  4   19 
ANG        DATA       DATA-ERR                                    41041  4   20 
ADEG       NO-DIM     NO-DIM                                      41041  4   21 
 4.5        1.1569    0.0395                                      41041  4   22 
11.5        1.2090    0.0432                                      41041  4   23 
20.5        1.1957    0.0407                                      41041  4   24 
30.         1.1664    0.0407                                      41041  4   25 
40.         1.1124    0.0383                                      41041  4   26 
50.         1.0745    0.0408                                      41041  4   27 
60.         1.0316    0.0346                                      41041  4   28 
70.         1.0073    0.0358                                      41041  4   29 
80.         0.9940    0.0432                                      41041  4   30 
88.         1.0029    0.0408                                      41041  4   31 
ENDDATA             12          0                                 41041  4   32 
ENDSUBENT           31          0                                 41041  499999 
SUBENT        41041005   20160615                             417441041  5    1 
BIB                  4          8                                 41041  5    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041  5    3 
            Ratio W(angle)/W(90deg) .                             41041  5    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041  5    5 
           (ERR-1) error of scanning of glass plates.             41041  5    6 
            Quantization error:                                   41041  5    7 
            scale Y - 0.0012                                      41041  5    8 
STATUS     (CURVE) Fig.2 .                                        41041  5    9 
HISTORY    (20160615A) M.M. Digitized data were added.            41041  5   10 
ENDBIB               8          0                                 41041  5   11 
COMMON               4          3                                 41041  5   12 
EN         ANG-ERR-D  ERR-DIG    ERR-1                            41041  5   13 
MEV        ADEG       NO-DIM     PER-CENT                         41041  5   14 
  1.15     0.098      0.0003      0.4                             41041  5   15 
ENDCOMMON            3          0                                 41041  5   16 
DATA                 3         10                                 41041  5   17 
ANG        DATA       DATA-ERR                                    41041  5   18 
ADEG       NO-DIM     NO-DIM                                      41041  5   19 
 4.5        1.3359    0.0469                                      41041  5   20 
11.5        1.2706    0.0370                                      41041  5   21 
20.5        1.2387    0.0370                                      41041  5   22 
30.         1.2253    0.0383                                      41041  5   23 
40.         1.1502    0.0358                                      41041  5   24 
50.         1.1702    0.0358                                      41041  5   25 
60.         1.0976    0.0358                                      41041  5   26 
70.         1.0694    0.0395                                      41041  5   27 
80.         1.0264    0.0420                                      41041  5   28 
88.         1.0007    0.0408                                      41041  5   29 
ENDDATA             12          0                                 41041  5   30 
ENDSUBENT           29          0                                 41041  599999 
SUBENT        41041006   20160615                             417441041  6    1 
BIB                  4          8                                 41041  6    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041  6    3 
            Ratio W(angle)/W(90deg) .                             41041  6    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041  6    5 
           (ERR-1) error of scanning of glass plates.             41041  6    6 
            Quantization error:                                   41041  6    7 
            scale Y - 0.0026                                      41041  6    8 
STATUS     (CURVE) Fig.2 .                                        41041  6    9 
HISTORY    (20160615A) M.M. Digitized data were added.            41041  6   10 
ENDBIB               8          0                                 41041  6   11 
COMMON               4          3                                 41041  6   12 
EN         ANG-ERR-D  ERR-DIG    ERR-1                            41041  6   13 
MEV        ADEG       NO-DIM     PER-CENT                         41041  6   14 
  1.25     0.132      0.0007      0.4                             41041  6   15 
ENDCOMMON            3          0                                 41041  6   16 
DATA                 3         10                                 41041  6   17 
ANG        DATA       DATA-ERR                                    41041  6   18 
ADEG       NO-DIM     NO-DIM                                      41041  6   19 
 4.5        1.5693    0.0671                                      41041  6   20 
11.5        1.5775    0.0593                                      41041  6   21 
20.5        1.4671    0.0619                                      41041  6   22 
30.         1.3413    0.0568                                      41041  6   23 
40.         1.1975    0.0645                                      41041  6   24 
50.         1.1672    0.0696                                      41041  6   25 
60.         1.1085    0.0645                                      41041  6   26 
70.         1.0085    0.0722                                      41041  6   27 
80.         1.0220    0.0645                                      41041  6   28 
88.         1.0122    0.0645                                      41041  6   29 
ENDDATA             12          0                                 41041  6   30 
ENDSUBENT           29          0                                 41041  699999 
SUBENT        41041007   20160615                             417441041  7    1 
BIB                  4          8                                 41041  7    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041  7    3 
            Ratio W(angle)/W(90deg) .                             41041  7    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041  7    5 
           (ERR-1) error of scanning of glass plates.             41041  7    6 
            Quantization error:                                   41041  7    7 
            scale Y - 0.0025                                      41041  7    8 
STATUS     (CURVE) Fig.2 .                                        41041  7    9 
HISTORY    (20160615A) M.M. Digitized data were added.            41041  7   10 
ENDBIB               8          0                                 41041  7   11 
COMMON               4          3                                 41041  7   12 
EN         ANG-ERR-D  ERR-DIG    ERR-1                            41041  7   13 
MEV        ADEG       NO-DIM     PER-CENT                         41041  7   14 
  1.45     0.34       0.0027      0.4                             41041  7   15 
ENDCOMMON            3          0                                 41041  7   16 
DATA                 3         10                                 41041  7   17 
ANG        DATA       DATA-ERR                                    41041  7   18 
ADEG       NO-DIM     NO-DIM                                      41041  7   19 
 4.5        1.5191    0.0481                                      41041  7   20 
11.5        1.5221    0.0582                                      41041  7   21 
20.5        1.4341    0.0607                                      41041  7   22 
30.         1.3284    0.0531                                      41041  7   23 
40.         1.2455    0.0557                                      41041  7   24 
50.         1.1120    0.0582                                      41041  7   25 
60.         1.0544    0.0557                                      41041  7   26 
70.         1.0246    0.0557                                      41041  7   27 
80.         0.9848    0.0582                                      41041  7   28 
88.         0.9928    0.0582                                      41041  7   29 
ENDDATA             12          0                                 41041  7   30 
ENDSUBENT           29          0                                 41041  799999 
SUBENT        41041008   20160615                             417441041  8    1 
BIB                  4          8                                 41041  8    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041  8    3 
            Ratio W(angle)/W(90deg) .                             41041  8    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041  8    5 
           (ERR-1) error of scanning of glass plates.             41041  8    6 
            Quantization error:                                   41041  8    7 
            scale Y - 0.0013                                      41041  8    8 
STATUS     (CURVE) Fig.2 .                                        41041  8    9 
HISTORY    (20160615A) M.M. Digitized data were added.            41041  8   10 
ENDBIB               8          0                                 41041  8   11 
COMMON               4          3                                 41041  8   12 
EN         ANG-ERR-D  ERR-DIG    ERR-1                            41041  8   13 
MEV        ADEG       NO-DIM     PER-CENT                         41041  8   14 
  1.85     0.085       0.0003     0.4                             41041  8   15 
ENDCOMMON            3          0                                 41041  8   16 
DATA                 3         10                                 41041  8   17 
ANG        DATA       DATA-ERR                                    41041  8   18 
ADEG       NO-DIM     NO-DIM                                      41041  8   19 
 4.5        1.2235    0.0247                                      41041  8   20 
11.5        1.2288    0.0286                                      41041  8   21 
20.5        1.1965    0.0247                                      41041  8   22 
30.         1.2006    0.0234                                      41041  8   23 
40.         1.1514    0.0260                                      41041  8   24 
50.         1.1088    0.0247                                      41041  8   25 
60.         1.0557    0.0247                                      41041  8   26 
70.         1.0195    0.0234                                      41041  8   27 
80.         1.0106    0.0247                                      41041  8   28 
88.         1.0043    0.0299                                      41041  8   29 
ENDDATA             12          0                                 41041  8   30 
ENDSUBENT           29          0                                 41041  899999 
SUBENT        41041009   20160615                             417441041  9    1 
BIB                  4          8                                 41041  9    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041  9    3 
            Ratio W(angle)/W(90deg) .                             41041  9    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041  9    5 
           (ERR-1) error of scanning of glass plates.             41041  9    6 
            Quantization error:                                   41041  9    7 
            scale Y - 0.0013                                      41041  9    8 
STATUS     (CURVE) Fig.2 .                                        41041  9    9 
HISTORY    (20160615A) M.M. Digitized data were added.            41041  9   10 
ENDBIB               8          0                                 41041  9   11 
COMMON               4          3                                 41041  9   12 
EN         ANG-ERR-D  ERR-DIG    ERR-1                            41041  9   13 
MEV        ADEG       NO-DIM     PER-CENT                         41041  9   14 
  2.30     0.15       0.0004      0.4                             41041  9   15 
ENDCOMMON            3          0                                 41041  9   16 
DATA                 3         10                                 41041  9   17 
ANG        DATA       DATA-ERR                                    41041  9   18 
ADEG       NO-DIM     NO-DIM                                      41041  9   19 
 4.5        1.2850    0.0232                                      41041  9   20 
11.5        1.2799    0.0284                                      41041  9   21 
20.5        1.2839    0.0271                                      41041  9   22 
30.         1.2220    0.0245                                      41041  9   23 
40.         1.1628    0.0310                                      41041  9   24 
50.         1.1255    0.0271                                      41041  9   25 
60.         1.0675    0.0258                                      41041  9   26 
70.         1.0354    0.0245                                      41041  9   27 
80.         1.0007    0.0232                                      41041  9   28 
88.         0.9956                                                41041  9   29 
ENDDATA             12          0                                 41041  9   30 
ENDSUBENT           29          0                                 41041  999999 
SUBENT        41041010   20160615                             417441041 10    1 
BIB                  4          8                                 41041 10    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041 10    3 
            Ratio W(angle)/W(90deg) .                             41041 10    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041 10    5 
           (ERR-1) error of scanning of glass plates.             41041 10    6 
            Quantization error:                                   41041 10    7 
            scale Y - 0.0013                                      41041 10    8 
STATUS     (CURVE) Fig.2 .                                        41041 10    9 
HISTORY    (20160615A) M.M. Digitized data were added.            41041 10   10 
ENDBIB               8          0                                 41041 10   11 
COMMON               4          3                                 41041 10   12 
EN         ANG-ERR-D  ERR-DIG    ERR-1                            41041 10   13 
MEV        ADEG       NO-DIM     PER-CENT                         41041 10   14 
  2.55     0.095       0.0011     0.4                             41041 10   15 
ENDCOMMON            3          0                                 41041 10   16 
DATA                 3         10                                 41041 10   17 
ANG        DATA       DATA-ERR                                    41041 10   18 
ADEG       NO-DIM     NO-DIM                                      41041 10   19 
 4.5        1.3675    0.0340                                      41041 10   20 
11.5        1.3493    0.0327                                      41041 10   21 
20.5        1.3115    0.0288                                      41041 10   22 
30.         1.2868    0.0353                                      41041 10   23 
40.         1.1785    0.0287                                      41041 10   24 
50.         1.1669    0.0248                                      41041 10   25 
60.         1.1082    0.0261                                      41041 10   26 
70.         1.0404    0.0274                                      41041 10   27 
80.         1.0104    0.0379                                      41041 10   28 
88.         1.0001    0.0314                                      41041 10   29 
ENDDATA             12          0                                 41041 10   30 
ENDSUBENT           29          0                                 41041 1099999 
SUBENT        41041011   20160615                             417441041 11    1 
BIB                  4          8                                 41041 11    2 
REACTION   (92-U-238(N,F),,DA,FF,RSD)                             41041 11    3 
            Ratio W(angle)/W(90deg) .                             41041 11    4 
ERR-ANALYS (DATA-ERR)  Includes statistical and                   41041 11    5 
           (ERR-1) error of scanning of glass plates.             41041 11    6 
            Quantization error:                                   41041 11    7 
