ENTRY            41449   20141020                             41654144900000001 
SUBENT        41449001   20141020                             41654144900100001 
BIB                 13         31                                 4144900100002 
TITLE       Gamma-lines from 183-W(n,gamma)184-W reaction         4144900100003 
AUTHOR     (Yu.E.Loginov,S.E.Malyutenkova)                        4144900100004 
INSTITUTE  (4RUSLIN)                                              4144900100005 
REFERENCE  (J,IZV,68,(8),1145,2004)                               4144900100006 
           (J,BAS,68,1292,2004)                                   4144900100007 
            Engl.translation of J,IZV,68,(8),1145,2004 .          4144900100008 
FACILITY   (REAC,4RUSLIN) WWR-M reactor                           4144900100009 
SAMPLE     - Metallic powder of 50 mg mass, enriched in W-183 to  4144900100010 
            about 80 %.                                           4144900100011 
            Sample in quartz ampule.                              4144900100012 
           - Mixed target ( Al92)O(3) and H(2)WO(4), natural      4144900100013 
           isotopic composition ) was measured to determine       4144900100014 
           absolute gamma-line intensities.                       4144900100015 
DETECTOR   (HPGE) HPGe-detector of 25 cm3 volume.                 4144900100016 
            Dependence of gamma-quantum detection efficiency on   4144900100017 
           energy was calibrated by Eu-152 decay gamma-spectra and4144900100018 
           by N-14(n,g)N-15 Al-27(n,g)Al-28 reactions             4144900100019 
           gamma-spectra.                                         4144900100020 
METHOD     (GSPEC)                                                4144900100021 
INC-SOURCE (REAC)                                                 4144900100022 
INC-SPECT   Intensity of thermal neutrons was 2.E+7 N/(SEC*CM2)   4144900100023 
CORRECTION  Gamma spectra from natural tungsten ( H(2)WO(4) )     4144900100024 
           were measured to take into account contribution from   4144900100025 
           other tungsten isotopes.                               4144900100026 
           Scattered neutron background was measured by empty     4144900100027 
           quartz ampoule as target.                              4144900100028 
ERR-ANALYS (DATA-ERR) Errors  not specified                       4144900100029 
HISTORY    (20050829C)  Compiled at CJD                           4144900100030 
           (20050830U) Last checking has been done.               4144900100031 
           (20141020A) Engl.translation ref. was added.           4144900100032 
           Article was checked , BIB information was updated.     4144900100033 
ENDBIB              31          0                                 4144900100034 
COMMON               1          3                                 4144900100035 
EN-DUMMY                                                          4144900100036 
EV                                                                4144900100037 
   2.53E-02                                                       4144900100038 
ENDCOMMON            3          0                                 4144900100039 
ENDSUBENT           38          0                                 4144900199999 
SUBENT        41449002   20141020                             41654144900200001 
BIB                  5         10                                 4144900200002 
REACTION   ((74-W-183(N,G)74-W-184,,SPC,,SPA)//                   4144900200003 
           (74-W-183(N,G)74-W-184,,SPC,,SPA)) Relative to         4144900200004 
             7411.44 gamma-line taken for 100.                    4144900200005 
            DATA and DATA-ERR were divided by 100 by compiler.    4144900200006 
EN-SEC     (E-NM,G)                                               4144900200007 
           (E-DN,G)                                               4144900200008 
FLAG       (1.) Doublet                                           4144900200009 
           (2.) Triplet                                           4144900200010 
STATUS     (TABLE)  Table 1 of J,IZV,68,(8),1145,2004             4144900200011 
HISTORY    (20141020A) DATA and DATA-ERR were divided by 100.     4144900200012 
ENDBIB              10          0                                 4144900200013 
COMMON               1          3                                 4144900200014 
E-DN                                                              4144900200015 
KEV                                                               4144900200016 
  7411.44                                                         4144900200017 
ENDCOMMON            3          0                                 4144900200018 
DATA                 5        359                                 4144900200019 
E-NM       E-ERR      DATA       DATA-ERR   FLAG                  4144900200020 
KEV        KEV        NO-DIM     NO-DIM     NO-DIM                4144900200021 
 111.194    0.007      209.  E-02 33.   E-02                      4144900200022 
 118.42     0.26         1.1 E-02  0.5  E-02                      4144900200023 
 822.4      0.2          5.  E-02  1.   E-02                      4144900200079 
 829.6      0.3          2.  E-02  1.   E-02                      4144900200080 
 834.8      0.5          3.  E-02  1.   E-02                      4144900200081 
 844.4      0.4          3.  E-02  1.   E-02                      4144900200082 
 846.7      0.1         11.  E-02  1.   E-02                      4144900200083 
 850.9      0.2          4.  E-02  1.   E-02                      4144900200084 
 856.0      0.2          4.  E-02  1.   E-02                      4144900200085 
 871.46     0.09        12.  E-02  1.   E-02                      4144900200086 
 875.0      0.3          4.  E-02  1.   E-02                      4144900200087 
 883.3      0.2          4.  E-02  1.   E-02                      4144900200088 
 891.304    0.017      132.  E-02  2.   E-02                      4144900200089 
 894.769    0.017      128.  E-02  3.   E-02                      4144900200090 
 903.289    0.016       23.  E-02  4.   E-02                      4144900200091 
 905.1      0.2          8.  E-02  2.   E-02                      4144900200092 
 917.8      0.3          3.  E-02  1.   E-02                      4144900200093 
 921.10     0.09         8.  E-02  2.   E-02                      4144900200094 
 930.3      0.2          3.  E-02  1.   E-02                      4144900200095 
 959.2      0.3          4.  E-02  1.   E-02                      4144900200096 
 962.2      0.3          3.  E-02  1.   E-02                      4144900200097 
 982.3      0.2          4.  E-02  1.   E-02                      4144900200098 
 996.23     0.08        11.  E-02  1.   E-02                      4144900200099 
1004.4      0.1         10.  E-02  2.   E-02                      4144900200100 
1006.9      0.2          7.  E-02  1.   E-02                      4144900200101 
1010.30     0.03        68.  E-02  3.   E-02                      4144900200102 
1018.84     0.07        18.  E-02  1.   E-02                      4144900200103 
1022.52     0.09        12.  E-02  1.   E-02                      4144900200104 
1038.5      0.2          4.  E-02  2.   E-02                      4144900200105 
1041.9      0.2          6.  E-02  2.   E-02                      4144900200106 
1055.4      0.3          5.  E-02  1.   E-02                      4144900200107 
1061.2      0.2          5.  E-02  1.   E-02                      4144900200108 
1090.5      0.2          4.  E-02  1.   E-02                      4144900200109 
1096.2      0.3          4.  E-02  1.   E-02                      4144900200110 
1106.7      0.2          4.  E-02  1.   E-02                      4144900200111 
1110.1      0.2          9.  E-02  1.   E-02                      4144900200112 
1121.42     0.04        10.  E-02  1.   E-02                      4144900200113 
1130.9      0.2          6.  E-02  1.   E-02                      4144900200114 
1150.8      0.4          4.  E-02  1.   E-02                      4144900200115 
1159.3      0.3          6.  E-02  1.   E-02                      4144900200116 
1163.1      0.3          4.  E-02  1.   E-02                      4144900200117 
1165.6      0.2          6.  E-02  2.   E-02                      4144900200118 
1182.0      0.2          7.  E-02  2.   E-02                      4144900200119 
1188.0      0.3          5.  E-02  1.   E-02                      4144900200120 
1263.3      0.2          8.  E-02  2.   E-02                      4144900200121 
1266.4      0.4          5.  E-02  1.   E-02                      4144900200122 
1275.15     0.05        58.  E-02  3.   E-02                      4144900200123 
1305.8      0.3          7.  E-02  1.   E-02                      4144900200124 
1308.8      0.6          4.  E-02  1.   E-02                      4144900200125 
1311.3      0.6          4.  E-02  1.   E-02                      4144900200126 
1314.0      0.1         18.  E-02  1.   E-02                      4144900200127 
1317.2      0.4          5.  E-02  1.   E-02                      4144900200128 
1319.93     0.07        25.  E-02  6.   E-02                      4144900200129 
1371.7      0.6          4.  E-02  2.   E-02                      4144900200130 
1386.43     0.04        49.  E-02  3.   E-02                      4144900200131 
1391.5      0.1          8.  E-02  3.   E-02                      4144900200132 
1402.8      0.2          5.  E-02  2.   E-02                      4144900200133 
1408.0      0.2          4.  E-02  2.   E-02                      4144900200134 
1411.92     0.08        16.  E-02  1.   E-02                      4144900200135 
1422.7      0.4          6.  E-02  2.   E-02                      4144900200136 
1425.7      0.3          7.  E-02  2.   E-02                      4144900200137 
1431.09     0.08        22.  E-02  2.   E-02                      4144900200138 
1487.5      0.3          5.  E-02  2.   E-02                      4144900200139 
1502.0      0.4          9.  E-02  2.   E-02                      4144900200140 
1504.4      0.2         17.  E-02  2.   E-02                      4144900200141 
1568.3      0.3          5.  E-02  1.   E-02                      4144900200142 
1577.6      0.5          5.  E-02  1.   E-02                      4144900200143 
1584.2      0.4          6.  E-02  1.   E-02                      4144900200144 
1624.3      0.3          6.  E-02  2.   E-02                      4144900200145 
1633.0      0.2         11.  E-02  2.   E-02                      4144900200146 
1761.2      0.3          4.  E-02  2.   E-02                      4144900200147 
1766.2      0.2         11.  E-02  2.   E-02                      4144900200148 
1772.1      0.4          5.  E-02  2.   E-02                      4144900200149 
1783.7      0.3          4.  E-02  2.   E-02                      4144900200150 
1809.6      0.5          4.  E-02  2.   E-02                      4144900200151 
1815.3      0.4          8.  E-02  2.   E-02                      4144900200152 
1858.5      0.5          5.  E-02  2.   E-02                      4144900200153 
1877.8      0.3         11.  E-02  2.   E-02                      4144900200154 
1882.1      0.4          9.  E-02  2.   E-02                      4144900200155 
1891.7      0.4          5.  E-02  2.   E-02                      4144900200156 
1895.4      0.7          5.  E-02  1.   E-02                      4144900200157 
1901.6      0.3          9.  E-02  2.   E-02                      4144900200158 
1905.3      0.4          6.  E-02  2.   E-02                      4144900200159 
1910.1      0.3          5.  E-02  2.   E-02                      4144900200160 
1943.1      0.1          7.  E-02  2.   E-02                      4144900200161 
1945.1      0.2         14.  E-02  2.   E-02                      4144900200162 
1949.4      0.2         17.  E-02  3.   E-02                      4144900200163 
1952.4      0.2         15.  E-02  3.   E-02                      4144900200164 
1983.5      0.5          9.  E-02  2.   E-02                      4144900200165 
1987.0      0.3         11.  E-02  2.   E-02                      4144900200166 
1993.0      0.6          5.  E-02  2.   E-02                      4144900200167 
1995.7      0.2         17.  E-02  2.   E-02                      4144900200168 
2000.1      0.4          8.  E-02  2.   E-02                      4144900200169 
2004.5      0.3          8.  E-02  2.   E-02                      4144900200170 
2012.9      0.3         13.  E-02  2.   E-02                      4144900200171 
2015.8      0.2         20.  E-02  2.   E-02                      4144900200172 
2037.0      0.6          5.  E-02  2.   E-02                      4144900200173 
2040.5      0.6          5.  E-02  2.   E-02                      4144900200174 
2056.6      0.2         16.  E-02  2.   E-02                      4144900200175 
2083.2      0.8          3.  E-02  1.   E-02                      4144900200176 
2097.5      0.2         14.  E-02  2.   E-02                      4144900200177 
2130.6      0.3          9.  E-02  2.   E-02                      4144900200178 
2135.2      0.2         11.  E-02  2.   E-02                      4144900200179 
2144.8      0.3          8.  E-02  2.   E-02                      4144900200180 
2178.6      0.3          8.  E-02  1.   E-02                      4144900200181 
2183.6      0.1         18.  E-02  5.   E-02                      4144900200182 
2188.3      0.3          9.  E-02  1.   E-02                      4144900200183 
2201.0      0.3          8.  E-02  1.   E-02                      4144900200184 
2217.3      0.4         16.  E-02  2.   E-02                      4144900200185 
2243.5      0.3          8.  E-02  1.   E-02                      4144900200186 
2249.5      0.6          6.  E-02  1.   E-02                      4144900200187 
2258.1      0.5          9.  E-02  2.   E-02                      4144900200188 
2265.6      0.4          8.  E-02  1.   E-02                      4144900200189 
2272.1      0.4          7.  E-02  2.   E-02                      4144900200190 
2278.6      0.4          9.  E-02  1.   E-02                      4144900200191 
2284.2      0.2         22.  E-02  2.   E-02                      4144900200192 
2289.       1.           6.  E-02  2.   E-02                      4144900200193 
2292.3      0.4          7.  E-02  2.   E-02                      4144900200194 
2298.8      0.7          7.  E-02  1.   E-02                      4144900200195 
2303.6      0.7          8.  E-02  2.   E-02                      4144900200196 
2307.5      0.7          6.  E-02  2.   E-02                      4144900200197 
2313.9      0.4          6.  E-02  1.   E-02                      4144900200198 
2320.5      0.5          8.  E-02  2.   E-02                      4144900200199 
2323.4      0.6          7.  E-02  1.   E-02                      4144900200200 
2328.8      0.2         11.  E-02  1.   E-02                      4144900200201 
2335.0      0.7          5.  E-02  1.   E-02                      4144900200202 
2347.0      0.4          7.  E-02  1.   E-02                      4144900200203 
2358.6      0.6          5.  E-02  2.   E-02                      4144900200204 
2361.1      0.4          9.  E-02  2.   E-02                      4144900200205 
2368.2      0.8          4.  E-02  1.   E-02                      4144900200206 
2370.9      0.4          9.  E-02  2.   E-02                      4144900200207 
2373.0      0.7          7.  E-02  2.   E-02                      4144900200208 
2377.3      0.6          6.  E-02  2.   E-02                      4144900200209 
2390.8      0.3          8.  E-02  3.   E-02                      4144900200210 
2396.1      0.9         11.  E-02  2.   E-02                      4144900200211 
2399.5      0.6          4.  E-02  2.   E-02                      4144900200212 
2404.5      0.6          6.  E-02  2.   E-02                      4144900200213 
2417.6      0.5          6.  E-02  1.   E-02                      4144900200214 
2445.1      0.5          3.  E-02  1.   E-02                      4144900200215 
2450.2      0.5          6.  E-02  2.   E-02                      4144900200216 
2457.2      0.3          6.  E-02  2.   E-02                      4144900200217 
2461.6      0.3         11.  E-02  2.   E-02                      4144900200218 
2463.8      0.7          7.  E-02  2.   E-02                      4144900200219 
2470.5      0.6          8.  E-02  1.   E-02                      4144900200220 
2477.0      0.6          5.  E-02  2.   E-02                      4144900200221 
2487.8      0.6          9.  E-02  1.   E-02                      4144900200222 
2491.7      0.7          5.  E-02  2.   E-02                      4144900200223 
2500.4      0.5          7.  E-02  2.   E-02                      4144900200224 
2521.9      0.3         11.  E-02  1.   E-02                      4144900200225 
2538.2      0.3          5.  E-02  2.   E-02                      4144900200226 
2544.4      1.0         11.  E-02  2.   E-02                      4144900200227 
2591.0      0.5          6.  E-02  2.   E-02                      4144900200228 
2630.9      0.4          8.  E-02  1.   E-02                      4144900200229 
2650.5      0.4          6.  E-02  2.   E-02                      4144900200230 
2660.6      0.4          9.  E-02  2.   E-02                      4144900200231 
2692.6      0.3         16.  E-02  2.   E-02                      4144900200232 
2698.1      0.6          4.  E-02  2.   E-02                      4144900200233 
2704.5      0.5         13.  E-02  2.   E-02                      4144900200234 
2720.4      0.5          7.  E-02  1.   E-02                      4144900200235 
2732.5      0.5          8.  E-02  2.   E-02                      4144900200236 
2743.0      0.4          8.  E-02  1.   E-02                      4144900200237 
2748.7      0.6          7.  E-02  2.   E-02                      4144900200238 
2757.8      0.5          8.  E-02  2.   E-02                      4144900200239 
2763.5      0.3         12.  E-02  1.   E-02                      4144900200240 
2774.6      0.3          9.  E-02  2.   E-02                      4144900200241 
2780.0      0.4          8.  E-02  1.   E-02                      4144900200242 
2793.1      0.4          7.  E-02  2.   E-02                      4144900200243 
2799.4      0.7          7.  E-02  3.   E-02                      4144900200244 
2838.4      0.6          8.  E-02  2.   E-02                      4144900200245 
2843.2      0.4         10.  E-02  2.   E-02                      4144900200246 
2846.7      0.7          8.  E-02  2.   E-02                      4144900200247 
2877.5      0.9          5.  E-02  2.   E-02                      4144900200248 
2887.3      1.0          5.  E-02  2.   E-02                      4144900200249 
2918.1      0.9          7.  E-02  1.   E-02                      4144900200250 
2925.6      0.4          3.  E-02  2.   E-02                      4144900200251 
2942.2      0.4          6.  E-02  2.   E-02                      4144900200252 
2946.9      0.6          5.  E-02  2.   E-02                      4144900200253 
2954.4      0.7          9.  E-02  2.   E-02                      4144900200254 
2968.8      0.6         10.  E-02  2.   E-02                      4144900200255 
2995.3      0.7          8.  E-02  2.   E-02                      4144900200256 
3002.9      1.1          7.  E-02  1.   E-02                      4144900200257 
3007.4      0.5         10.  E-02  3.   E-02                      4144900200258 
3012.9      0.6          9.  E-02  2.   E-02                      4144900200259 
3018.0      0.4          8.  E-02  2.   E-02                      4144900200260 
3046.7      0.9          4.  E-02  2.   E-02                      4144900200261 
3052.9      0.6         10.  E-02  2.   E-02                      4144900200262 
3057.1      0.7         15.  E-02  2.   E-02                      4144900200263 
3072.5      0.5          8.  E-02  3.   E-02                      4144900200264 
3078.3      0.7          9.  E-02  2.   E-02                      4144900200265 
3084.3      0.4         11.  E-02  2.   E-02                      4144900200266 
3091.2      0.4          8.  E-02  1.   E-02                      4144900200267 
3100.7      0.6         11.  E-02  2.   E-02                      4144900200268 
3104.7      0.3         11.  E-02  2.   E-02                      4144900200269 
3130.4      0.6          7.  E-02  2.   E-02                      4144900200270 
3134.1      0.7          6.  E-02  1.   E-02                      4144900200271 
3169.4      0.9          5.  E-02  1.   E-02                      4144900200272 
3179.6      0.8          6.  E-02  2.   E-02                      4144900200273 
3183.6      0.5         10.  E-02  2.   E-02                      4144900200274 
3190.0      0.7          8.  E-02  3.   E-02                      4144900200275 
3195.2      0.2         13.  E-02  3.   E-02                      4144900200276 
3212.7      0.7          7.  E-02  2.   E-02                      4144900200277 
3220.4      0.4          9.  E-02  1.   E-02                      4144900200278 
3224.7      0.4         12.  E-02  3.   E-02                      4144900200279 
3229.3      0.8          9.  E-02  3.   E-02                      4144900200280 
3232.7      0.7          8.  E-02  2.   E-02                      4144900200281 
3236.1      0.5         10.  E-02  2.   E-02                      4144900200282 
3242.1      0.4         13.  E-02  3.   E-02                      4144900200283 
3244.6      1.2          4.  E-02  2.   E-02                      4144900200284 
3288.9      0.8          8.  E-02  2.   E-02                      4144900200285 
3317.9      0.6          7.  E-02  2.   E-02                      4144900200286 
3327.2      0.9          4.  E-02  2.   E-02                      4144900200287 
3338.0      0.4          5.  E-02  2.   E-02                      4144900200288 
3352.4      0.5          9.  E-02  3.   E-02                      4144900200289 
3370.3      1.4          7.  E-02  3.   E-02                      4144900200290 
3374.7      0.4          9.  E-02  3.   E-02                      4144900200291 
3402.4      0.5          8.  E-02  3.   E-02                      4144900200292 
3408.1      0.5          9.  E-02  2.   E-02                      4144900200293 
3442.5      0.6          7.  E-02  2.   E-02                      4144900200294 
3449.4      0.9          9.  E-02  2.   E-02                      4144900200295 
3486.1      0.3          6.  E-02  2.   E-02                      4144900200296 
3549.5      1.0          6.  E-02  2.   E-02                      4144900200297 
3562.5      0.6          7.  E-02  1.   E-02                      4144900200298 
3573.4      0.3         15.  E-02  2.   E-02                      4144900200299 
3586.3      0.5         13.  E-02  2.   E-02                      4144900200300 
3591.4      0.5         15.  E-02  2.   E-02                      4144900200301 
3622.0      0.5          8.  E-02  2.   E-02                      4144900200302 
3635.7      0.3         12.  E-02  2.   E-02                      4144900200303 
3645.7      0.4          5.  E-02  2.   E-02                      4144900200304 
3677.5      0.5          9.  E-02  1.   E-02                      4144900200305 
3696.7      0.4          9.  E-02  2.   E-02                      4144900200306 
3703.2      0.6         10.  E-02  2.   E-02                      4144900200307 
3709.8      0.4         11.  E-02  2.   E-02                      4144900200308 
3712.0      0.6         15.  E-02  2.   E-02                      4144900200309 
3759.9      0.6          5.  E-02  1.   E-02                      4144900200310 
3776.1      0.3         13.  E-02  3.   E-02                      4144900200311 
3793.8      0.3         12.  E-02  2.   E-02                      4144900200312 
3797.3      0.7          6.  E-02  2.   E-02                      4144900200313 
3816.3      0.6          7.  E-02  1.   E-02                      4144900200314 
3829.7      0.9          6.  E-02  1.   E-02                      4144900200315 
3834.3      0.6          7.  E-02  2.   E-02                      4144900200316 
3874.8      0.4         14.  E-02  4.   E-02                      4144900200317 
3878.0      0.4         13.  E-02  1.   E-02                      4144900200318 
3891.4      0.4         12.  E-02  2.   E-02                      4144900200319 
3925.0      0.3         10.  E-02  3.   E-02                      4144900200320 
3949.2      0.8         13.  E-02  5.   E-02                      4144900200321 
3954.6      0.2          9.  E-02  2.   E-02                      4144900200322 
3957.1      0.6         15.  E-02  2.   E-02                      4144900200323 
3977.5      0.8          7.  E-02  2.   E-02                      4144900200324 
3984.8      0.4         11.  E-02  2.   E-02                      4144900200325 
4012.5      0.4         11.  E-02  2.   E-02                      4144900200326 
4042.8      1.1          6.  E-02  2.   E-02                      4144900200327 
4050.6      1.0          7.  E-02  2.   E-02                      4144900200328 
4062.0      1.0         10.  E-02  2.   E-02                      4144900200329 
4100.6      0.5          9.  E-02  3.   E-02                      4144900200330 
4107.9      0.6         16.  E-02  4.   E-02                      4144900200331 
4129.5      0.7         12.  E-02  3.   E-02                      4144900200332 
4136.2      0.8         11.  E-02  4.   E-02                      4144900200333 
4192.6      0.7          8.  E-02  2.   E-02                      4144900200334 
4203.5      0.8          8.  E-02  3.   E-02                      4144900200335 
4210.8      0.6          7.  E-02  1.   E-02                      4144900200336 
4227.5      0.5         18.  E-02  2.   E-02                      4144900200337 
4289.3      0.4          9.  E-02  1.   E-02                      4144900200338 
4298.9      0.3         16.  E-02  3.   E-02                      4144900200339 
4307.2      0.3         13.  E-02  2.   E-02  2.                  4144900200340 
4340.5      0.5         11.  E-02  3.   E-02                      4144900200341 
4378.2      0.9         10.  E-02  2.   E-02                      4144900200342 
4389.8      0.8         19.  E-02  4.   E-02                      4144900200343 
4407.7      0.3          9.  E-02  2.   E-02                      4144900200344 
4414.3      0.7          9.  E-02  3.   E-02                      4144900200345 
4442.7      0.2         10.  E-02  1.   E-02                      4144900200346 
4518.9      0.4          8.  E-02  2.   E-02                      4144900200347 
4539.8      0.5          7.  E-02  2.   E-02                      4144900200348 
4545.4      0.5          6.  E-02  1.   E-02                      4144900200349 
4572.1      0.6          8.  E-02  1.   E-02                      4144900200350 
4596.7      0.3         13.  E-02  4.   E-02  1.                  4144900200351 
4613.3      0.3         14.  E-02  2.   E-02                      4144900200352 
4634.1      0.9         14.  E-02  2.   E-02                      4144900200353 
4646.8      0.3         16.  E-02  5.   E-02                      4144900200354 
4661.3      0.4          8.  E-02  2.   E-02                      4144900200355 
4677.4      0.7         10.  E-02  2.   E-02                      4144900200356 
4693.1      0.3          5.  E-02  3.   E-02                      4144900200357 
4704.7      0.6          9.  E-02  1.   E-02                      4144900200358 
4754.2      0.4          9.  E-02  3.   E-02                      4144900200359 
4790.8      0.5         10.  E-02  2.   E-02                      4144900200360 
4864.2      0.6          6.  E-02  1.   E-02                      4144900200361 
4867.9      0.7         12.  E-02  3.   E-02                      4144900200362 
4885.7      0.5          8.  E-02  1.   E-02                      4144900200363 
4906.0      0.7         11.  E-02  2.   E-02                      4144900200364 
