 3.3490E+00 4.0000E-04 1.3000E+00 3.0000E-01                      2022200200171 
 3.3793E+00 7.0000E-04 3.0000E-01 8.0000E-02                      2022200200172 
 3.3845E+00 1.1000E-03 4.2000E-01 1.0000E-01                      2022200200173 
 3.4036E+00 5.0000E-04 1.0800E+00 1.9000E-01                      2022200200174 
 3.4470E+00 5.0000E-04 7.5000E-01 1.8000E-01                      2022200200175 
 3.4536E+00 1.0000E-03 1.5000E+00 7.0000E-01                      2022200200176 
 3.5189E+00 5.0000E-04 1.0600E+00 1.3000E-01                      2022200200177 
 3.5269E+00 4.0000E-04 1.0000E+00 1.3000E-01                      2022200200178 
 3.5458E+00 4.0000E-04 4.5000E+00 4.0000E-01                      2022200200179 
 3.5698E+00 9.0000E-04 5.0000E-01 8.0000E-02                      2022200200180 
 3.6197E+00 5.0000E-04 8.4000E-01 1.3000E-01                      2022200200181 
 3.6307E+00 6.0000E-04 5.0000E-01 3.0000E-02                      2022200200182 
 3.6504E+00 4.0000E-04 2.6000E+00 4.0000E-01                      2022200200183 
 3.6647E+00 1.6000E-03 4.0000E-01 1.7000E-01                      2022200200184 
 3.6889E+00 4.0000E-04 1.4400E+00 1.8000E-01                      2022200200185 
 3.6953E+00 4.0000E-04 1.3200E+00 1.7000E-01                      2022200200186 
 3.7375E+00 6.0000E-04 1.3000E+00 3.0000E-01                      2022200200187 
 3.7793E+00 6.0000E-04 8.8000E-01 1.9000E-01                      2022200200188 
 3.7919E+00 1.2000E-03 2.5000E-01 8.0000E-02                      2022200200189 
 3.8214E+00 7.0000E-04 4.7000E-01 4.0000E-02                      2022200200190 
 3.8385E+00 5.0000E-04 6.9000E-01 1.8000E-01                      2022200200191 
 3.8575E+00 8.0000E-04 4.7000E-01 1.2000E-01                      2022200200192 
 3.8682E+00 1.3000E-03 2.1000E-01 6.0000E-02                      2022200200193 
 3.8770E+00 8.0000E-04 5.0000E-01 1.1000E-01                      2022200200194 
 3.8985E+00 1.3000E-03 3.7000E-01 1.7000E-01                      2022200200195 
 3.9119E+00 5.0000E-04 1.2000E+00 3.0000E-01                      2022200200196 
 3.9308E+00 5.0000E-04 1.5100E+00 1.8000E-01                      2022200200197 
 3.9440E+00 5.0000E-04 1.0000E+00 1.7000E-01                      2022200200198 
 3.9596E+00 5.0000E-04 1.6000E+00 3.0000E-01                      2022200200199 
 3.9781E+00 5.0000E-04 1.4000E+00 2.0000E-01                      2022200200200 
 3.9895E+00 8.0000E-04 4.5000E-01 8.0000E-02                      2022200200201 
 4.0019E+00 5.0000E-04 1.7000E+00 2.0000E-01                      2022200200202 
 4.0614E+00 6.0000E-04 1.8000E+00 3.0000E-01                      2022200200203 
 4.0888E+00 7.0000E-04 5.1000E-01 1.7000E-01                      2022200200204 
 4.1107E+00 8.0000E-04 6.3000E-01 1.5000E-01                      2022200200205 
 4.1360E+00 5.0000E-04 3.4000E+00 4.0000E-01                      2022200200206 
