 4.327       15.        2.201E-02   0.78E-03                      2275600200260 
 4.327       30.        1.344E-02   0.48E-03                      2275600200261 
 4.327       45.        6.26 E-03   0.30E-03                      2275600200262 
 4.327       60.        3.24 E-03   0.19E-03                      2275600200263 
 4.327       75.        1.62 E-03   0.12E-03                      2275600200264 
 4.327       90.        1.18 E-03   0.10E-03                      2275600200265 
 5.000        0.        1.712E-02   0.60E-03                      2275600200266 
 5.000       15.        1.442E-02   0.56E-03                      2275600200267 
 5.000       30.        8.81 E-03   0.35E-03                      2275600200268 
 5.000       45.        4.30 E-03   0.22E-03                      2275600200269 
 5.000       60.        1.54 E-03   0.12E-03                      2275600200270 
 5.000       75.        0.96 E-03   0.09E-03                      2275600200271 
 5.000       90.        0.63 E-03   0.06E-03                      2275600200272 
 5.838        0.        9.99 E-03   0.40E-03                      2275600200273 
 5.838       15.        8.43 E-03   0.37E-03                      2275600200274 
 5.838       30.        4.93 E-03   0.23E-03                      2275600200275 
 5.838       45.        2.38 E-03   0.14E-03                      2275600200276 
 5.838       60.        1.00 E-03   0.09E-03                      2275600200277 
 5.838       75.        0.40 E-03   0.05E-03                      2275600200278 
 5.838       90.        0.32 E-03   0.04E-03                      2275600200279 
 6.912        0.        4.49 E-03   0.22E-03                      2275600200280 
 6.912       15.        3.93 E-03   0.21E-03                      2275600200281 
 6.912       30.        2.42 E-03   0.13E-03                      2275600200282 
 6.912       45.        0.98 E-03   0.08E-03                      2275600200283 
 6.912       60.        0.47 E-03   0.05E-03                      2275600200284 
 6.912       75.        0.24 E-03   0.03E-03                      2275600200285 
 6.912       90.        0.16 E-03   0.02E-03                      2275600200286 
 8.304        0.        1.717E-03   1.03E-04                      2275600200287 
 8.304       15.        1.353E-03   0.92E-04                      2275600200288 
 8.304       30.        0.744E-03   0.55E-04                      2275600200289 
 8.304       45.        0.394E-03   0.37E-04                      2275600200290 
 8.304       60.        0.129E-03   0.21E-04                      2275600200291 
 8.304       75.        0.059E-03   0.12E-04                      2275600200292 
 8.304       90.        0.050E-03   0.11E-04                      2275600200293 
10.17         0.        0.377E-03   0.31E-04                      2275600200294 
10.17        15.        0.284E-03   0.27E-04                      2275600200295 
10.17        30.        0.182E-03   0.18E-04                      2275600200296 
10.17        45.        0.083E-03   0.11E-04                      2275600200297 
10.17        60.        0.029E-03   0.07E-04                      2275600200298 
10.17        75.        0.017E-03   0.05E-04                      2275600200299 
10.17        90.        0.005E-03   0.04E-04                      2275600200300 
ENDDATA            282          0                                 2275600200301 
ENDSUBENT          300          0                                 2275600299999 
SUBENT        22756003   20081130                             22072275600300001 
BIB                  5         13                                 2275600300002 
