ENTRY            C0654   20001218                             0000C065400000001 
SUBENT        C0654001   20001218                             0000C065400100001 
BIB                 13         29                                 C065400100002 
INSTITUTE  (1CANSFU)                                              C065400100003 
REFERENCE  (J,PR/C,22,1594,198010)                                C065400100004 
AUTHOR     (R.E.L.GREEN,R.G.KORTELING)                            C065400100005 
TITLE      Fragment production from p+Ag interactions at          C065400100006 
            intermediate energies                                 C065400100007 
FACILITY   (MESON,1CANTMF)                                        C065400100008 
SAMPLE     Natural silver target, areal density 2.3 mg/cm3,       C065400100009 
            mounted on Al frame.                                  C065400100010 
METHOD     (EDE)                                                  C065400100011 
DETECTOR   (TELES,SOLST) etector telescope consisting of 5 siliconC065400100012 
            surface barrier detectors.                            C065400100013 
           Monitor telescope mounted at 90 degrees consisting of 2C065400100014 
            E,DE detectors and 2 detectors in passing mode to     C065400100015 
            identify 4He fragments.  A polarimeter immediately    C065400100016 
            down beam used for normalization of monitor telescope C065400100017 
            data.                                                 C065400100018 
MONITOR    (1-H-1(P,EL)1-H-1,,DA)                                 C065400100019 
CORRECTION Corrected for:                                         C065400100020 
           . background from light mass impurities,               C065400100021 
           . dead time.                                           C065400100022 
           Not corrected for nonuniformity in target thickness,   C065400100023 
ERR-ANALYS (ERR-S) Statistical uncertainty given.                 C065400100024 
           (MONIT-ERR) Absolute overal normalization uncertainty. C065400100025 
            Relative uncertainty correct to 5%.                   C065400100026 
STATUS     Data taken from PAPS PRVCA-22-1594-16.                 C065400100027 
           (APRVD) Approved by R. Korteling, 1 September 2000.    C065400100028 
           (COREL,C0309001)                                       C065400100029 
HISTORY    (20000605C) VM                                         C065400100030 
           (20001218A) Subentries 2,3 deleted; see C0309.         C065400100031 
ENDBIB              29          0                                 C065400100032 
COMMON               2          3                                 C065400100033 
ANG-NRM    MONIT-ERR                                              C065400100034 
ADEG       PER-CENT                                               C065400100035 
 90.        25.                                                   C065400100036 
ENDCOMMON            3          0                                 C065400100037 
ENDSUBENT           36          0                                 C065400199999 
NOSUBENT      C0654002   20001218                             0000C065400200001 
NOSUBENT      C0654003   20001218                             0000C065400300001 
SUBENT        C0654004   20000615                             0000C065400400001 
BIB                  1          1                                 C065400400002 
REACTION   (47-AG-0(P,X)3-LI-6,,DA/DE,,AV)                        C065400400003 
ENDBIB               1          0                                 C065400400004 
NOCOMMON             0          0                                 C065400400005 
DATA                 6        240                                 C065400400006 
EN         ANG        E-MEAN     E-RSL      DATA       ERR-S      C065400400007 
210.        90.        54.         4.          120.         0.96  C065400400054 
210.        90.        58.         4.           85.         0.96  C065400400055 
210.        90.        64.         8.           50.         0.48  C065400400056 
210.        90.        72.         8.           23.         0.48  C065400400057 
210.        90.        80.         8.            9.5        0.48  C065400400058 
210.        90.        88.         8.            2.9        0.48  C065400400059 
210.        90.        96.         8.            2.9        0.48  C065400400060 
210.        90.       104.         8.            0.7        0.48  C065400400061 
210.       160.         7.         2.           41.        24.    C065400400062 
210.       160.         9.         2.           99.        24.    C065400400063 
210.       160.        11.         2.          569.         5.38  C065400400064 
210.       160.        13.         2.         1589.         2.10  C065400400065 
210.       160.        15.         2.         2562.         2.10  C065400400066 
210.       160.        17.         2.         2753.         2.10  C065400400067 
210.       160.        19.         2.         2318.         2.10  C065400400068 
210.       160.        21.         2.         1823.         2.10  C065400400069 
210.       160.        23.         2.         1309.         1.95  C065400400070 
210.       160.        25.         2.          794.         1.95  C065400400071 
210.       160.        27.         2.          602.         1.95  C065400400072 
210.       160.        29.         2.          444.         1.95  C065400400073 
210.       160.        31.         2.          291.         1.95  C065400400074 
210.       160.        33.         2.          223.         1.95  C065400400075 
210.       160.        35.         2.          167.         1.95  C065400400076 
210.       160.        37.         2.          119.         1.95  C065400400077 
210.       160.        39.         2.           91.         1.95  C065400400078 
210.       160.        42.         4.           57.         0.97  C065400400079 
210.       160.        46.         4.           28.         0.97  C065400400080 
210.       160.        50.         4.           12.         0.97  C065400400081 
210.       160.        54.         4.           11.         0.97  C065400400082 
210.       160.        58.         4.            4.8        0.97  C065400400083 
210.       160.        64.         8.            2.4        0.49  C065400400084 
300.        20.         9.         2.          361.        36.    C065400400085 
300.        20.        11.         2.          798.        36.    C065400400086 
300.        20.        13.         2.         1181.         9.3   C065400400087 
300.        20.        15.         2.         2586.         9.3   C065400400088 
300.        20.        17.         2.         4847.         4.58  C065400400089 
300.        20.        19.         2.         7384.         4.58  C065400400090 
300.        20.        21.         2.         9135.         4.58  C065400400091 
300.        20.        23.         2.         8274.         4.58  C065400400092 
300.        20.        25.         2.         7307.         4.58  C065400400093 
300.        20.        27.         2.         7276.         4.58  C065400400094 
300.        20.        29.         2.         6253.         4.58  C065400400095 
300.        20.        31.         2.         5391.         4.58  C065400400096 
300.        20.        33.         2.         5303.         3.70  C065400400097 
300.        20.        35.         2.         4962.         3.70  C065400400098 
300.        20.        37.         2.         4619.         3.70  C065400400099 
300.        20.        39.         2.         4246.         3.70  C065400400100 
300.        20.        42.         4.         3538.         1.85  C065400400101 
300.        20.        46.         4.         2891.         1.85  C065400400102 
300.        20.        50.         4.         2258.         1.85  C065400400103 
300.        20.        54.         4.         1921.         1.85  C065400400104 
300.        20.        58.         4.         1678.         1.85  C065400400105 
300.        20.        64.         8.         1236.         0.93  C065400400106 
300.        20.        72.         8.          791.         0.93  C065400400107 
300.        20.        80.         8.          551.         0.93  C065400400108 
300.        20.        88.         8.          369.         0.93  C065400400109 
300.        20.        96.         8.          234.         0.93  C065400400110 
300.        20.       104.         8.          156.         0.93  C065400400111 
300.        20.       112.         8.          116.         0.93  C065400400112 
300.        90.         9.         2.          472.        12.    C065400400113 
300.        90.        11.         2.         1007.        12.    C065400400114 
300.        90.        13.         2.         2086.         3.9   C065400400115 
300.        90.        15.         2.         3962.         3.9   C065400400116 
300.        90.        17.         2.         5657.         3.15  C065400400117 
300.        90.        19.         2.         6355.         3.15  C065400400118 
300.        90.        21.         2.         6144.         3.15  C065400400119 
300.        90.        23.         2.         4573.         3.15  C065400400120 
300.        90.        25.         2.         3879.         3.15  C065400400121 
300.        90.        27.         2.         3267.         3.15  C065400400122 
300.        90.        29.         2.         2577.         3.15  C065400400123 
300.        90.        31.         2.         1948.         3.15  C065400400124 
300.        90.        33.         2.         1893.         2.98  C065400400125 
300.        90.        35.         2.         1541.         2.98  C065400400126 
300.        90.        37.         2.         1314.         2.98  C065400400127 
300.        90.        39.         2.         1086.         2.98  C065400400128 
300.        90.        42.         2.          823.         1.49  C065400400129 
300.        90.        46.         4.          636.         1.49  C065400400130 
300.        90.        50.         4.          438.         1.49  C065400400131 
300.        90.        54.         4.          319.         1.49  C065400400132 
300.        90.        58.         4.          229.         1.49  C065400400133 
300.        90.        64.         4.          158.         0.75  C065400400134 
300.        90.        72.         8.           53.         0.75  C065400400135 
300.        90.        80.         8.           46.         0.75  C065400400136 
300.        90.        88.         8.           18.         0.75  C065400400137 
300.        90.        96.         8.            9.7        0.75  C065400400138 
300.        90.       104.         8.            3.7        0.75  C065400400139 
300.        90.       112.         8.            2.5        0.75  C065400400140 
300.       160.         9.         2.          518.         3.4   C065400400141 
300.       160.        11.         2.         1538.         3.4   C065400400142 
300.       160.        13.         2.         3383.         1.72  C065400400143 
300.       160.        15.         2.         4929.         1.72  C065400400144 
300.       160.        17.         2.         5093.         1.72  C065400400145 
300.       160.        19.         2.         4470.         1.72  C065400400146 
300.       160.        21.         2.         3666.         1.72  C065400400147 
300.       160.        23.         2.         2221.         1.72  C065400400148 
300.       160.        25.         2.         1676.         1.72  C065400400149 
300.       160.        27.         2.         1181.         1.72  C065400400150 
300.       160.        29.         2.          900.         1.72  C065400400151 
300.       160.        31.         2.          580.         1.72  C065400400152 
300.       160.        33.         2.          505.         1.64  C065400400153 
300.       160.        35.         2.          394.         1.64  C065400400154 
300.       160.        37.         2.          259.         1.64  C065400400155 
300.       160.        39.         2.          218.         1.64  C065400400156 
300.       160.        42.         4.          141.         0.82  C065400400157 
300.       160.        46.         4.           90.         0.82  C065400400158 
300.       160.        50.         4.           45.         0.82  C065400400159 
300.       160.        54.         4.           34.         0.82  C065400400160 
300.       160.        58.         4.           18.         0.82  C065400400161 
300.       160.        64.         8.           10.         0.41  C065400400162 
300.       160.        72.         8.            3.3        0.41  C065400400163 
300.       160.        80.         8.            1.6        0.41  C065400400164 
480.        20.         7.         2.          348.        69.    C065400400165 
480.        20.         9.         2.          870.        69.    C065400400166 
480.        20.        11.         2.         1901.        29.    C065400400167 
480.        20.        13.         2.         3437.        29.    C065400400168 
480.        20.        15.         2.         7291.        10.    C065400400169 
480.        20.        17.         2.        12480.        10.    C065400400170 
480.        20.        19.         2.        19040.         3.69  C065400400171 
480.        20.        21.         2.        22280.         3.69  C065400400172 
480.        20.        23.         2.        19720.         3.69  C065400400173 
480.        20.        25.         2.        18890.         3.69  C065400400174 
480.        20.        27.         2.        16960.         3.69  C065400400175 
480.        20.        29.         2.        14950.         3.69  C065400400176 
480.        20.        31.         2.        13240.         3.69  C065400400177 
480.        20.        33.         2.        12110.         3.69  C065400400178 
480.        20.        35.         2.        10590.         3.08  C065400400179 
480.        20.        37.         2.         9635.         3.08  C065400400180 
480.        20.        39.         2.         8620.         3.08  C065400400181 
480.        20.        42.         4.         7274.         1.54  C065400400182 
480.        20.        46.         4.         5986.         1.54  C065400400183 
480.        20.        50.         4.         5137.         1.54  C065400400184 
480.        20.        54.         4.         4158.         1.54  C065400400185 
480.        20.        58.         4.         3523.         1.54  C065400400186 
480.        20.        64.         8.         2915.         1.41  C065400400187 
480.        20.        72.         8.         1739.         1.41  C065400400188 
480.        20.        80.         8.         1238.         1.41  C065400400189 
480.        20.        88.         8.          831.         1.41  C065400400190 
480.        20.        96.         8.          613.         1.41  C065400400191 
480.        20.       104.         8.          469.         1.41  C065400400192 
480.        20.       112.         8.          360.         1.41  C065400400193 
480.        90.         7.         2.          390.        13.    C065400400194 
480.        90.         9.         2.         1345.        13.    C065400400195 
480.        90.        11.         2.         3191.         7.4   C065400400196 
480.        90.        13.         2.         6542.         7.4   C065400400197 
480.        90.        15.         2.        11110.         5.2   C065400400198 
480.        90.        17.         2.        13420.         5.2   C065400400199 
480.        90.        19.         2.        15580.         2.20  C065400400200 
480.        90.        21.         2.        15740.         2.20  C065400400201 
480.        90.        23.         2.        11760.         2.20  C065400400202 
480.        90.        25.         2.         9939.         2.20  C065400400203 
480.        90.        27.         2.         8338.         2.20  C065400400204 
480.        90.        29.         2.         6994.         2.20  C065400400205 
480.        90.        31.         2.         5803.         2.20  C065400400206 
480.        90.        33.         2.         4806.         2.20  C065400400207 
480.        90.        35.         2.         4096.         2.38  C065400400208 
480.        90.        37.         2.         3358.         2.38  C065400400209 
480.        90.        39.         2.         2970.         2.38  C065400400210 
480.        90.        42.         4.         2391.         1.19  C065400400211 
480.        90.        46.         4.         1702.         1.19  C065400400212 
480.        90.        50.         4.         1303.         1.19  C065400400213 
480.        90.        54.         4.          948.         1.19  C065400400214 
480.        90.        58.         4.          754.         1.19  C065400400215 
480.        90.        64.         8.          492.         0.59  C065400400216 
480.        90.        72.         8.          265.         0.59  C065400400217 
480.        90.        80.         8.          159.         0.59  C065400400218 
480.        90.        88.         8.           87.         0.59  C065400400219 
480.        90.        96.         8.           51.         0.59  C065400400220 
480.        90.       104.         8.           28.         0.59  C065400400221 
480.        90.       112.         8.           10.6        0.59  C065400400222 
480.       160.         7.         2.          123.        51.    C065400400223 
480.       160.         9.         2.         2067.         9.24  C065400400224 
480.       160.        11.         2.         4389.         9.24  C065400400225 
480.       160.        13.         2.         8163.         9.24  C065400400226 
480.       160.        15.         2.        11060.         6.12  C065400400227 
480.       160.        17.         2.        11070.         6.12  C065400400228 
480.       160.        19.         2.         9661.         6.12  C065400400229 
480.       160.        21.         2.         8107.         6.12  C065400400230 
480.       160.        23.         2.         5207.         6.12  C065400400231 
480.       160.        25.         2.         4137.         6.12  C065400400232 
480.       160.        27.         2.         2973.         6.12  C065400400233 
480.       160.        29.         2.         2013.         6.12  C065400400234 
480.       160.        31.         2.         1604.         6.12  C065400400235 
480.       160.        33.         2.         1266.         6.12  C065400400236 
480.       160.        35.         2.         1102.         5.90  C065400400237 
480.       160.        37.         2.          842.         5.90  C065400400238 
480.       160.        39.         2.          619.         5.90  C065400400239 
480.       160.        42.         4.          454.         2.95  C065400400240 
480.       160.        46.         4.          311.         2.95  C065400400241 
480.       160.        50.         4.          185.         2.95  C065400400242 
480.       160.        54.         4.          102.         2.95  C065400400243 
480.       160.        58.         4.          110.         2.95  C065400400244 
480.       160.        64.         8.           40.         1.48  C065400400245 
480.       160.        72.         8.           19.         1.48  C065400400246 
480.       160.        80.         8.            7.4        1.48  C065400400247 
480.       160.        88.         8.            7.4        1.48  C065400400248 
ENDDATA            242          0                                 C065400400249 
ENDSUBENT          248          0                                 C065400499999 
SUBENT        C0654005   20000615                             0000C065400500001 
BIB                  1          1                                 C065400500002 
REACTION   (47-AG-0(P,X)3-LI-7,,DA/DE,,AV)                        C065400500003 
ENDBIB               1          0                                 C065400500004 
NOCOMMON             0          0                                 C065400500005 
DATA                 6        244                                 C065400500006 
EN         ANG        E-MEAN     E-RSL      DATA       ERR-S      C065400500007 
MEV        ADEG       MEV        MEV        NB/SR/MEV  NB/SR/MEV  C065400500008 
210.        20.         9.         2.          191.       110.    C065400500009 
210.        20.        11.         2.          361.       110.    C065400500010 
210.        20.        13.         2.          636.        17.    C065400500011 
210.        20.        15.         2.         1700.        17.    C065400500012 
210.        20.        17.         2.         3506.         7.87  C065400500013 
210.        20.        19.         2.         5209.         7.87  C065400500014 
210.        20.        21.         2.         7315.         7.87  C065400500015 
210.        20.        23.         2.         6270.         7.87  C065400500016 
210.        20.        25.         2.         5690.         7.03  C065400500017 
210.        20.        27.         2.         5412.         7.03  C065400500018 
210.        20.        29.         2.         4775.         7.03  C065400500019 
210.        20.        31.         2.         4709.         7.03  C065400500020 
210.        20.        33.         2.         4190.         7.03  C065400500021 
210.        20.        35.         2.         3346.         3.89  C065400500022 
210.        20.        37.         2.         3314.         3.89  C065400500023 
210.        20.        39.         2.         2931.         3.89  C065400500024 
210.        20.        42.         2.         2337.         1.94  C065400500025 
210.        20.        46.         4.         1790.         1.94  C065400500026 
210.        20.        50.         4.         1552.         1.94  C065400500027 
210.        20.        54.         4.         1171.         1.94  C065400500028 
210.        20.        58.         4.          909.         1.94  C065400500029 
210.        20.        64.         4.          768.         3.68  C065400500030 
210.        20.        72.         8.          469.         3.68  C065400500031 
210.        20.        80.         8.          247.         3.68  C065400500032 
210.        20.        88.         8.          179.         3.68  C065400500033 
210.        20.        96.         8.           93.         3.68  C065400500034 
210.        20.       104.         8.           47.         3.68  C065400500035 
210.        20.       112.         8.           34.         3.68  C065400500036 
210.        20.       120.         8.           26.         3.68  C065400500037 
210.        90.         9.         2.          239.        35.3   C065400500038 
210.        90.        11.         2.          317.        35.36  C065400500039 
210.        90.        13.         2.         1440.         2.36  C065400500040 
210.        90.        15.         2.         2573.         2.36  C065400500041 
210.        90.        17.         2.         3613.         2.36  C065400500042 
210.        90.        19.         2.         3482.         2.36  C065400500043 
210.        90.        21.         2.         3313.         2.36  C065400500044 
210.        90.        23.         2.         2435.         2.36  C065400500045 
210.        90.        25.         2.         2031.         1.91  C065400500046 
210.        90.        27.         2.         1607.         1.91  C065400500047 
210.        90.        29.         2.         1405.         1.91  C065400500048 
210.        90.        31.         2.         1085.         1.91  C065400500049 
210.        90.        33.         2.          884.         1.91  C065400500050 
210.        90.        35.         2.          683.         1.91  C065400500051 
210.        90.        37.         2.          574.         1.91  C065400500052 
210.        90.        39.         2.          496.         1.91  C065400500053 
210.        90.        42.         4.          348.         0.96  C065400500054 
210.        90.        46.         4.          243.         0.96  C065400500055 
210.        90.        50.         4.          140.         0.96  C065400500056 
210.        90.        54.         4.          114.         0.96  C065400500057 
210.        90.        58.         4.           69.         0.96  C065400500058 
210.        90.        64.         8.           34.         0.48  C065400500059 
210.        90.        72.         8.           16.         0.48  C065400500060 
210.        90.        80.         8.            3.1        0.48  C065400500061 
210.        90.        88.         8.            1.9        0.48  C065400500062 
210.        90.        96.         8.            0.5        0.48  C065400500063 
210.       160.         7.         2.           45.        46.    C065400500064 
210.       160.         9.         2.          251.         7.4   C065400500065 
210.       160.        11.         2.          818.         7.4   C065400500066 
210.       160.        13.         2.         1844.         1.98  C065400500067 
210.       160.        15.         2.         2887.         1.98  C065400500068 
210.       160.        17.         2.         2960.         1.98  C065400500069 
210.       160.        19.         2.         2299.         1.98  C065400500070 
210.       160.        21.         2.         1764.         1.98  C065400500071 
210.       160.        23.         2.         1070.         1.98  C065400500072 
210.       160.        25.         2.          704.         1.94  C065400500073 
210.       160.        27.         2.          446.         1.94  C065400500074 
210.       160.        29.         2.          348.         1.94  C065400500075 
210.       160.        31.         2.          199.         1.94  C065400500076 
210.       160.        33.         2.          129.         1.94  C065400500077 
210.       160.        35.         2.          123.         1.94  C065400500078 
210.       160.        37.         2.           77.         1.94  C065400500079 
210.       160.        39.         2.           43.         1.94  C065400500080 
210.       160.        42.         4.           34.         0.97  C065400500081 
210.       160.        46.         4.           13.         0.97  C065400500082 
210.       160.        50.         4.           13.         0.97  C065400500083 
210.       160.        54.         4.            5.8        0.97  C065400500084 
210.       160.        58.         4.            1.9        0.97  C065400500085 
300.        20.         9.         2.          407.        34.8   C065400500086 
300.        20.        11.         2.          716.        34.8   C065400500087 
300.        20.        13.         2.         1258.         9.0   C065400500088 
300.        20.        15.         2.         3116.         9.0   C065400500089 
300.        20.        17.         2.         5722.         4.42  C065400500090 
300.        20.        19.         2.         8265.         4.42  C065400500091 
300.        20.        21.         2.        10070.         4.42  C065400500092 
300.        20.        23.         2.         8782.         4.42  C065400500093 
300.        20.        25.         2.         8540.         4.42  C065400500094 
300.        20.        27.         2.         7957.         4.42  C065400500095 
300.        20.        29.         2.         7607.         4.42  C065400500096 
300.        20.        31.         2.         6538.         4.42  C065400500097 
300.        20.        33.         2.         5773.         4.42  C065400500098 
300.        20.        35.         2.         5111.         3.70  C065400500099 
300.        20.        37.         2.         4666.         3.70  C065400500100 
300.        20.        39.         2.         4193.         3.70  C065400500101 
300.        20.        42.         4.         3559.         1.85  C065400500102 
300.        20.        46.         4.         2665.         1.85  C065400500103 
300.        20.        50.         4.         2130.         1.85  C065400500104 
300.        20.        54.         4.         1674.         1.85  C065400500105 
300.        20.        58.         4.         1398.         1.85  C065400500106 
300.        20.        64.         8.         1029.         0.93  C065400500107 
300.        20.        72.         8.          662.         0.93  C065400500108 
300.        20.        80.         8.          387.         0.93  C065400500109 
300.        20.        88.         8.          279.         0.93  C065400500110 
300.        20.        96.         8.          173.         0.93  C065400500111 
300.        20.       104.         8.          116.         0.93  C065400500112 
300.        20.       112.         8.           69.         0.93  C065400500113 
300.        20.       120.         8.           42.         0.93  C065400500114 
300.        90.         9.         2.          551.        11.2   C065400500115 
300.        90.        11.         2.         1025.        11.2   C065400500116 
300.        90.        13.         2.         2580.         3.8   C065400500117 
300.        90.        15.         2.         4547.         3.8   C065400500118 
300.        90.        17.         2.         6244.         3.14  C065400500119 
300.        90.        19.         2.         6676.         3.14  C065400500120 
300.        90.        21.         2.         6080.         3.14  C065400500121 
300.        90.        23.         2.         4598.         3.14  C065400500122 
300.        90.        25.         2.         3899.         3.14  C065400500123 
300.        90.        27.         2.         3263.         3.14  C065400500124 
300.        90.        29.         2.         2584.         3.14  C065400500125 
300.        90.        31.         2.         1969.         3.14  C065400500126 
300.        90.        33.         2.         1723.         3.14  C065400500127 
300.        90.        35.         2.         1440.         2.98  C065400500128 
300.        90.        37.         2.         1228.         2.98  C065400500129 
300.        90.        39.         2.          982.         2.98  C065400500130 
300.        90.        42.         4.          759.         1.49  C065400500131 
300.        90.        46.         4.          497.         1.49  C065400500132 
300.        90.        50.         4.          317.         1.49  C065400500133 
300.        90.        54.         4.          261.         1.49  C065400500134 
300.        90.        58.         4.          162.         1.49  C065400500135 
300.        90.        64.         8.           98.         0.75  C065400500136 
300.        90.        72.         8.           46.         0.75  C065400500137 
300.        90.        80.         8.           22.         0.75  C065400500138 
300.        90.        88.         8.           13.         0.75  C065400500139 
300.        90.        96.         8.            4.5        0.75  C065400500140 
300.        90.       104.         8.            6.0        0.75  C065400500141 
300.        90.       112.         8.            1.5        0.75  C065400500142 
300.       160.         9.         2.          683.         2.57  C065400500143 
300.       160.        11.         2.         1960.         2.57  C065400500144 
300.       160.        13.         2.         3850.         1.68  C065400500145 
300.       160.        15.         2.         5129.         1.68  C065400500146 
300.       160.        17.         2.         5370.         1.68  C065400500147 
300.       160.        19.         2.         4386.         1.68  C065400500148 
300.       160.        21.         2.         3531.         1.68  C065400500149 
300.       160.        23.         2.         2092.         1.68  C065400500150 
300.       160.        25.         2.         1485.         1.68  C065400500151 
300.       160.        27.         2.         1160.         1.68  C065400500152 
300.       160.        29.         2.          728.         1.68  C065400500153 
300.       160.        31.         2.          538.         1.68  C065400500154 
300.       160.        33.         2.          348.         1.68  C065400500155 
300.       160.        35.         2.          286.         1.64  C065400500156 
300.       160.        37.         2.          235.         1.64  C065400500157 
300.       160.        39.         2.          182.         1.64  C065400500158 
300.       160.        42.         4.          109.         0.82  C065400500159 
300.       160.        46.         4.           68.         0.82  C065400500160 
300.       160.        50.         4.           34.         0.82  C065400500161 
300.       160.        54.         4.           17.         0.82  C065400500162 
300.       160.        58.         4.           14.         0.82  C065400500163 
300.       160.        64.         8.            8.7        0.41  C065400500164 
300.       160.        72.         8.            1.6        0.41  C065400500165 
300.       160.        80.         8.            0.4        0.41  C065400500166 
300.       160.        88.         8.            0.7        0.41  C065400500167 
480.        20.         7.         2.          224.       165.    C065400500168 
480.        20.         9.         2.          886.        68.    C065400500169 
480.        20.        11.         2.         1943.        68.    C065400500170 
480.        20.        13.         2.         4372.        15.0   C065400500171 
480.        20.        15.         2.         9173.        15.0   C065400500172 
480.        20.        17.         2.        15400.        15.0   C065400500173 
480.        20.        19.         2.        21810.         3.64  C065400500174 
480.        20.        21.         2.        26090.         3.64  C065400500175 
480.        20.        23.         2.        19950.         3.64  C065400500176 
480.        20.        25.         2.        20260.         3.64  C065400500177 
480.        20.        27.         2.        17980.         3.64  C065400500178 
480.        20.        29.         2.        16290.         3.64  C065400500179 
480.        20.        31.         2.        14830.         3.64  C065400500180 
480.        20.        33.         2.        12960.         3.64  C065400500181 
480.        20.        35.         2.        12840.         5.65  C065400500182 
480.        20.        37.         2.        11890.         5.65  C065400500183 
480.        20.        39.         2.        10090.         5.65  C065400500184 
480.        20.        42.         4.         8463.         2.83  C065400500185 
480.        20.        46.         4.         7030.         2.83  C065400500186 
480.        20.        50.         4.         5533.         2.83  C065400500187 
480.        20.        54.         4.         4542.         2.83  C065400500188 
480.        20.        58.         4.         3603.         2.83  C065400500189 
