ENTRY            C1283   20050728                             C075C128300000001 
120.         1.767E+01   7.36E+00                                 C128300200083 
120.         1.773E+01   7.54E+00                                 C128300200084 
120.         1.778E+01   7.35E+00                                 C128300200085 
120.         1.783E+01   7.44E+00                                 C128300200086 
120.         1.788E+01   7.44E+00                                 C128300200087 
120.         1.793E+01   7.43E+00                                 C128300200088 
120.         1.798E+01   7.53E+00                                 C128300200089 
135.         1.424E+01   2.31E+01                                 C128300200090 
135.         1.428E+01   2.29E+01                                 C128300200091 
135.         1.433E+01   2.24E+01                                 C128300200092 
135.         1.438E+01   2.18E+01                                 C128300200093 
135.         1.444E+01   2.15E+01                                 C128300200094 
135.         1.449E+01   2.12E+01                                 C128300200095 
135.         1.453E+01   2.06E+01                                 C128300200096 
135.         1.459E+01   2.02E+01                                 C128300200097 
135.         1.464E+01   1.96E+01                                 C128300200098 
135.         1.468E+01   1.91E+01                                 C128300200099 
135.         1.474E+01   1.85E+01                                 C128300200100 
135.         1.479E+01   1.72E+01                                 C128300200101 
135.         1.484E+01   1.58E+01                                 C128300200102 
135.         1.488E+01   1.37E+01                                 C128300200103 
135.         1.492E+01   1.29E+01                                 C128300200104 
135.         1.494E+01   1.33E+01                                 C128300200105 
135.         1.499E+01   1.44E+01                                 C128300200106 
135.         1.499E+01   1.51E+01                                 C128300200107 
135.         1.504E+01   1.66E+01                                 C128300200108 
135.         1.508E+01   1.73E+01                                 C128300200109 
135.         1.513E+01   1.75E+01                                 C128300200110 
135.         1.519E+01   1.76E+01                                 C128300200111 
135.         1.524E+01   1.72E+01                                 C128300200112 
135.         1.529E+01   1.71E+01                                 C128300200113 
135.         1.534E+01   1.70E+01                                 C128300200114 
135.         1.538E+01   1.67E+01                                 C128300200115 
135.         1.543E+01   1.66E+01                                 C128300200116 
135.         1.548E+01   1.62E+01                                 C128300200117 
135.         1.554E+01   1.61E+01                                 C128300200118 
135.         1.559E+01   1.58E+01                                 C128300200119 
135.         1.564E+01   1.58E+01                                 C128300200120 
135.         1.569E+01   1.55E+01                                 C128300200121 
135.         1.573E+01   1.53E+01                                 C128300200122 
135.         1.579E+01   1.45E+01                                 C128300200123 
135.         1.584E+01   1.44E+01                                 C128300200124 
135.         1.588E+01   1.43E+01                                 C128300200125 
135.         1.593E+01   1.39E+01                                 C128300200126 
135.         1.598E+01   1.36E+01                                 C128300200127 
135.         1.602E+01   1.36E+01                                 C128300200128 
135.         1.608E+01   1.35E+01                                 C128300200129 
135.         1.613E+01   1.33E+01                                 C128300200130 
135.         1.618E+01   1.29E+01                                 C128300200131 
135.         1.624E+01   1.26E+01                                 C128300200132 
135.         1.629E+01   1.24E+01                                 C128300200133 
135.         1.634E+01   1.19E+01                                 C128300200134 
135.         1.638E+01   1.18E+01                                 C128300200135 
135.         1.643E+01   1.13E+01                                 C128300200136 
135.         1.649E+01   1.05E+01                                 C128300200137 
135.         1.653E+01   9.85E+00                                 C128300200138 
135.         1.655E+01   9.47E+00                                 C128300200139 
135.         1.658E+01   9.04E+00                                 C128300200140 
135.         1.663E+01   8.39E+00                                 C128300200141 
135.         1.668E+01   8.11E+00                                 C128300200142 
135.         1.673E+01   7.41E+00                                 C128300200143 
135.         1.678E+01   6.87E+00                                 C128300200144 
135.         1.680E+01   6.76E+00                                 C128300200145 
135.         1.683E+01   6.71E+00                                 C128300200146 
135.         1.688E+01   6.87E+00                                 C128300200147 
135.         1.692E+01   7.95E+00                                 C128300200148 
135.         1.698E+01   8.38E+00                                 C128300200149 
135.         1.703E+01   8.54E+00                                 C128300200150 
135.         1.708E+01   8.54E+00                                 C128300200151 
135.         1.713E+01   8.54E+00                                 C128300200152 
135.         1.717E+01   8.43E+00                                 C128300200153 
135.         1.723E+01   8.11E+00                                 C128300200154 
135.         1.727E+01   7.51E+00                                 C128300200155 
135.         1.733E+01   7.08E+00                                 C128300200156 
135.         1.737E+01   6.48E+00                                 C128300200157 
135.         1.741E+01   6.10E+00                                 C128300200158 
135.         1.747E+01   5.99E+00                                 C128300200159 
135.         1.752E+01   6.10E+00                                 C128300200160 
135.         1.757E+01   6.32E+00                                 C128300200161 
135.         1.763E+01   6.80E+00                                 C128300200162 
135.         1.765E+01   6.86E+00                                 C128300200163 
135.         1.768E+01   6.86E+00                                 C128300200164 
135.         1.772E+01   7.02E+00                                 C128300200165 
135.         1.778E+01   7.07E+00                                 C128300200166 
135.         1.783E+01   7.29E+00                                 C128300200167 
135.         1.788E+01   7.12E+00                                 C128300200168 
135.         1.792E+01   7.23E+00                                 C128300200169 
135.         1.797E+01   6.96E+00                                 C128300200170 
150.         1.424E+01   1.93E+01                                 C128300200171 
150.         1.429E+01   1.89E+01                                 C128300200172 
150.         1.433E+01   1.86E+01                                 C128300200173 
150.         1.439E+01   1.81E+01                                 C128300200174 
150.         1.444E+01   1.77E+01                                 C128300200175 
150.         1.449E+01   1.72E+01                                 C128300200176 
150.         1.454E+01   1.68E+01                                 C128300200177 
150.         1.459E+01   1.64E+01                                 C128300200178 
150.         1.465E+01   1.62E+01                                 C128300200179 
150.         1.470E+01   1.57E+01                                 C128300200180 
150.         1.475E+01   1.57E+01                                 C128300200181 
150.         1.479E+01   1.50E+01                                 C128300200182 
150.         1.484E+01   1.52E+01                                 C128300200183 
150.         1.489E+01   1.48E+01                                 C128300200184 
150.         1.494E+01   1.48E+01                                 C128300200185 
150.         1.499E+01   1.42E+01                                 C128300200186 
150.         1.504E+01   1.37E+01                                 C128300200187 
150.         1.510E+01   1.33E+01                                 C128300200188 
150.         1.515E+01   1.28E+01                                 C128300200189 
150.         1.520E+01   1.25E+01                                 C128300200190 
150.         1.524E+01   1.22E+01                                 C128300200191 
150.         1.530E+01   1.17E+01                                 C128300200192 
150.         1.535E+01   1.14E+01                                 C128300200193 
150.         1.539E+01   1.10E+01                                 C128300200194 
150.         1.543E+01   1.09E+01                                 C128300200195 
150.         1.549E+01   1.06E+01                                 C128300200196 
150.         1.554E+01   1.01E+01                                 C128300200197 
150.         1.559E+01   1.01E+01                                 C128300200198 
150.         1.564E+01   9.98E+00                                 C128300200199 
150.         1.570E+01   9.55E+00                                 C128300200200 
150.         1.575E+01   9.24E+00                                 C128300200201 
150.         1.580E+01   8.60E+00                                 C128300200202 
150.         1.584E+01   8.28E+00                                 C128300200203 
150.         1.588E+01   8.12E+00                                 C128300200204 
150.         1.593E+01   8.08E+00                                 C128300200205 
150.         1.598E+01   7.76E+00                                 C128300200206 
150.         1.604E+01   7.77E+00                                 C128300200207 
150.         1.609E+01   7.45E+00                                 C128300200208 
150.         1.614E+01   7.35E+00                                 C128300200209 
150.         1.618E+01   7.03E+00                                 C128300200210 
150.         1.623E+01   6.61E+00                                 C128300200211 
150.         1.629E+01   6.51E+00                                 C128300200212 
150.         1.633E+01   6.03E+00                                 C128300200213 
150.         1.638E+01   5.66E+00                                 C128300200214 
150.         1.643E+01   5.18E+00                                 C128300200215 
150.         1.648E+01   4.43E+00                                 C128300200216 
150.         1.653E+01   3.47E+00                                 C128300200217 
150.         1.656E+01   2.93E+00                                 C128300200218 
150.         1.657E+01   2.82E+00                                 C128300200219 
150.         1.663E+01   2.78E+00                                 C128300200220 
150.         1.668E+01   3.11E+00                                 C128300200221 
150.         1.674E+01   3.61E+00                                 C128300200222 
150.         1.678E+01   3.56E+00                                 C128300200223 
150.         1.681E+01   3.78E+00                                 C128300200224 
150.         1.683E+01   3.94E+00                                 C128300200225 
150.         1.689E+01   4.98E+00                                 C128300200226 
150.         1.693E+01   5.69E+00                                 C128300200227 
150.         1.698E+01   5.81E+00                                 C128300200228 
150.         1.703E+01   5.70E+00                                 C128300200229 
150.         1.708E+01   5.60E+00                                 C128300200230 
150.         1.712E+01   5.56E+00                                 C128300200231 
150.         1.719E+01   5.24E+00                                 C128300200232 
150.         1.723E+01   5.14E+00                                 C128300200233 
150.         1.728E+01   4.50E+00                                 C128300200234 
150.         1.732E+01   4.02E+00                                 C128300200235 
150.         1.738E+01   3.71E+00                                 C128300200236 
150.         1.742E+01   3.60E+00                                 C128300200237 
150.         1.747E+01   3.72E+00                                 C128300200238 
150.         1.752E+01   4.32E+00                                 C128300200239 
150.         1.758E+01   4.55E+00                                 C128300200240 
150.         1.762E+01   4.77E+00                                 C128300200241 
150.         1.765E+01   4.99E+00                                 C128300200242 
150.         1.767E+01   4.99E+00                                 C128300200243 
150.         1.773E+01   4.95E+00                                 C128300200244 
150.         1.778E+01   4.90E+00                                 C128300200245 
150.         1.783E+01   4.96E+00                                 C128300200246 
150.         1.788E+01   5.03E+00                                 C128300200247 
150.         1.793E+01   5.09E+00                                 C128300200248 
150.         1.798E+01   5.15E+00                                 C128300200249 
165.         1.424E+01   1.64E+01                                 C128300200250 
165.         1.434E+01   1.59E+01                                 C128300200251 
165.         1.439E+01   1.54E+01                                 C128300200252 
165.         1.444E+01   1.52E+01                                 C128300200253 
165.         1.449E+01   1.48E+01                                 C128300200254 
165.         1.455E+01   1.47E+01                                 C128300200255 
165.         1.460E+01   1.48E+01                                 C128300200256 
165.         1.464E+01   1.49E+01                                 C128300200257 
165.         1.470E+01   1.52E+01                                 C128300200258 
165.         1.475E+01   1.58E+01                                 C128300200259 
165.         1.480E+01   1.67E+01                                 C128300200260 
165.         1.485E+01   1.81E+01                                 C128300200261 
165.         1.489E+01   1.94E+01                                 C128300200262 
165.         1.493E+01   1.89E+01                                 C128300200263 
165.         1.495E+01   1.79E+01                                 C128300200264 
165.         1.499E+01   1.44E+01                                 C128300200265 
165.         1.499E+01   1.34E+01                                 C128300200266 
165.         1.504E+01   1.07E+01                                 C128300200267 
165.         1.510E+01   9.43E+00                                 C128300200268 
165.         1.514E+01   8.57E+00                                 C128300200269 
165.         1.519E+01   8.26E+00                                 C128300200270 
165.         1.525E+01   8.05E+00                                 C128300200271 
165.         1.530E+01   7.68E+00                                 C128300200272 
165.         1.535E+01   7.58E+00                                 C128300200273 
165.         1.539E+01   7.26E+00                                 C128300200274 
165.         1.545E+01   7.00E+00                                 C128300200275 
165.         1.550E+01   7.00E+00                                 C128300200276 
165.         1.555E+01   6.90E+00                                 C128300200277 
165.         1.560E+01   6.58E+00                                 C128300200278 
165.         1.564E+01   6.32E+00                                 C128300200279 
165.         1.570E+01   6.06E+00                                 C128300200280 
165.         1.575E+01   5.52E+00                                 C128300200281 
165.         1.580E+01   5.26E+00                                 C128300200282 
165.         1.584E+01   4.94E+00                                 C128300200283 
165.         1.589E+01   5.16E+00                                 C128300200284 
165.         1.594E+01   5.28E+00                                 C128300200285 
165.         1.599E+01   5.44E+00                                 C128300200286 
165.         1.604E+01   5.18E+00                                 C128300200287 
165.         1.609E+01   5.29E+00                                 C128300200288 
165.         1.613E+01   5.08E+00                                 C128300200289 
165.         1.619E+01   4.77E+00                                 C128300200290 
165.         1.624E+01   4.61E+00                                 C128300200291 
165.         1.628E+01   4.51E+00                                 C128300200292 
165.         1.634E+01   3.92E+00                                 C128300200293 
165.         1.638E+01   3.60E+00                                 C128300200294 
165.         1.643E+01   2.86E+00                                 C128300200295 
165.         1.648E+01   1.95E+00                                 C128300200296 
165.         1.653E+01   1.42E+00                                 C128300200297 
165.         1.657E+01   1.26E+00                                 C128300200298 
165.         1.663E+01   2.23E+00                                 C128300200299 
165.         1.668E+01   3.32E+00                                 C128300200300 
165.         1.673E+01   3.97E+00                                 C128300200301 
165.         1.679E+01   4.57E+00                                 C128300200302 
165.         1.683E+01   5.16E+00                                 C128300200303 
165.         1.688E+01   6.08E+00                                 C128300200304 
165.         1.693E+01   6.57E+00                                 C128300200305 
165.         1.699E+01   6.74E+00                                 C128300200306 
165.         1.703E+01   6.53E+00                                 C128300200307 
165.         1.708E+01   6.21E+00                                 C128300200308 
165.         1.714E+01   6.11E+00                                 C128300200309 
165.         1.718E+01   5.79E+00                                 C128300200310 
165.         1.723E+01   5.69E+00                                 C128300200311 
165.         1.727E+01   5.21E+00                                 C128300200312 
165.         1.738E+01   4.15E+00                                 C128300200313 
165.         1.743E+01   3.40E+00                                 C128300200314 
165.         1.748E+01   3.41E+00                                 C128300200315 
165.         1.753E+01   4.00E+00                                 C128300200316 
165.         1.757E+01   4.23E+00                                 C128300200317 
165.         1.764E+01   4.23E+00                                 C128300200318 
165.         1.768E+01   4.02E+00                                 C128300200319 
165.         1.773E+01   3.87E+00                                 C128300200320 
165.         1.778E+01   3.71E+00                                 C128300200321 
165.         1.784E+01   3.88E+00                                 C128300200322 
165.         1.789E+01   4.10E+00                                 C128300200323 
165.         1.793E+01   4.05E+00                                 C128300200324 
165.         1.797E+01   4.06E+00                                 C128300200325 
ENDDATA            317          0                                 C128300200326 
ENDSUBENT          325          0                                 C128300299999 
SUBENT        C1283003   20050728                             C075C128300300001 
BIB                  3          3                                 C128300300002 
REACTION   (82-PB-206(P,EL)82-PB-206,,POL/DA,,ANA)                C128300300003 
ERR-ANALYS No Information                                         C128300300004 
STATUS     (CURVE) Data taken from Figs. 2 to 5                   C128300300005 
ENDBIB               3          0                                 C128300300006 
NOCOMMON             0          0                                 C128300300007 
DATA                 3        304                                 C128300300008 
ANG        EN         DATA                                        C128300300009 
ADEG       MEV        NO-DIM                                      C128300300010 
120.         1.423E+01   7.95E-02                                 C128300300011 
120.         1.429E+01   9.02E-02                                 C128300300012 
120.         1.433E+01   9.15E-02                                 C128300300013 
120.         1.438E+01   1.02E-01                                 C128300300014 
120.         1.443E+01   1.12E-01                                 C128300300015 
120.         1.448E+01   1.23E-01                                 C128300300016 
120.         1.454E+01   1.24E-01                                 C128300300017 
120.         1.459E+01   1.26E-01                                 C128300300018 
120.         1.463E+01   1.54E-01                                 C128300300019 
120.         1.469E+01   1.74E-01                                 C128300300020 
120.         1.474E+01   1.94E-01                                 C128300300021 
120.         1.479E+01   2.05E-01                                 C128300300022 
120.         1.483E+01   2.51E-01                                 C128300300023 
120.         1.488E+01   2.71E-01                                 C128300300024 
120.         1.493E+01   1.91E-01                                 C128300300025 
120.         1.498E+01   7.45E-02                                 C128300300026 
120.         1.503E+01   3.95E-02                                 C128300300027 
120.         1.508E+01   2.28E-02                                 C128300300028 
120.         1.514E+01   4.26E-02                                 C128300300029 
120.         1.518E+01   4.38E-02                                 C128300300030 
120.         1.523E+01   7.26E-02                                 C128300300031 
120.         1.528E+01   7.42E-02                                 C128300300032 
120.         1.533E+01   8.45E-02                                 C128300300033 
120.         1.537E+01   7.67E-02                                 C128300300034 
120.         1.543E+01   8.76E-02                                 C128300300035 
120.         1.548E+01   9.82E-02                                 C128300300036 
120.         1.553E+01   1.08E-01                                 C128300300037 
120.         1.558E+01   1.19E-01                                 C128300300038 
120.         1.562E+01   1.38E-01                                 C128300300039 
120.         1.568E+01   1.31E-01                                 C128300300040 
120.         1.573E+01   1.60E-01                                 C128300300041 
120.         1.578E+01   1.52E-01                                 C128300300042 
120.         1.583E+01   1.63E-01                                 C128300300043 
120.         1.587E+01   1.18E-01                                 C128300300044 
120.         1.593E+01   1.29E-01                                 C128300300045 
120.         1.597E+01   9.45E-02                                 C128300300046 
120.         1.602E+01   1.14E-01                                 C128300300047 
120.         1.608E+01   1.34E-01                                 C128300300048 
120.         1.612E+01   1.35E-01                                 C128300300049 
120.         1.617E+01   1.36E-01                                 C128300300050 
120.         1.623E+01   1.56E-01                                 C128300300051 
120.         1.627E+01   1.39E-01                                 C128300300052 
120.         1.633E+01   1.86E-01                                 C128300300053 
120.         1.637E+01   1.97E-01                                 C128300300054 
120.         1.642E+01   2.53E-01                                 C128300300055 
120.         1.647E+01   3.09E-01                                 C128300300056 
120.         1.652E+01   3.28E-01                                 C128300300057 
120.         1.657E+01   3.03E-01                                 C128300300058 
120.         1.662E+01   1.95E-01                                 C128300300059 
120.         1.667E+01   1.15E-01                                 C128300300060 
120.         1.672E+01   5.29E-02                                 C128300300061 
120.         1.677E+01  -1.82E-02                                 C128300300062 
120.         1.682E+01  -3.49E-02                                 C128300300063 
120.         1.688E+01  -5.14E-02                                 C128300300064 
120.         1.691E+01  -9.58E-02                                 C128300300065 
120.         1.697E+01  -1.03E-01                                 C128300300066 
120.         1.702E+01  -1.19E-01                                 C128300300067 
120.         1.708E+01  -1.09E-01                                 C128300300068 
120.         1.712E+01  -1.53E-01                                 C128300300069 
120.         1.718E+01  -1.51E-01                                 C128300300070 
120.         1.723E+01  -2.13E-01                                 C128300300071 
120.         1.728E+01  -2.66E-01                                 C128300300072 
120.         1.732E+01  -3.11E-01                                 C128300300073 
120.         1.738E+01  -3.36E-01                                 C128300300074 
120.         1.742E+01  -2.26E-01                                 C128300300075 
120.         1.748E+01  -1.33E-01                                 C128300300076 
120.         1.753E+01   2.22E-02                                 C128300300077 
120.         1.758E+01   1.05E-01                                 C128300300078 
120.         1.764E+01   1.61E-01                                 C128300300079 
120.         1.767E+01   1.80E-01                                 C128300300080 
120.         1.773E+01   2.00E-01                                 C128300300081 
120.         1.778E+01   2.02E-01                                 C128300300082 
120.         1.784E+01   1.85E-01                                 C128300300083 
120.         1.789E+01   1.78E-01                                 C128300300084 
120.         1.794E+01   1.70E-01                                 C128300300085 
120.         1.798E+01   1.71E-01                                 C128300300086 
135.         1.424E+01   6.23E-02                                 C128300300087 
135.         1.428E+01   7.00E-02                                 C128300300088 
135.         1.434E+01   7.79E-02                                 C128300300089 
135.         1.438E+01   5.87E-02                                 C128300300090 
135.         1.443E+01   6.65E-02                                 C128300300091 
135.         1.448E+01   6.09E-02                                 C128300300092 
135.         1.453E+01   4.84E-02                                 C128300300093 
135.         1.459E+01   6.31E-02                                 C128300300094 
135.         1.464E+01   5.75E-02                                 C128300300095 
135.         1.469E+01   5.19E-02                                 C128300300096 
135.         1.474E+01   5.29E-02                                 C128300300097 
135.         1.478E+01   5.38E-02                                 C128300300098 
135.         1.483E+01   4.82E-02                                 C128300300099 
135.         1.489E+01   5.61E-02                                 C128300300100 
135.         1.494E+01   9.75E-02                                 C128300300101 
135.         1.499E+01   1.32E-01                                 C128300300102 
135.         1.503E+01   1.26E-01                                 C128300300103 
135.         1.508E+01   1.00E-01                                 C128300300104 
135.         1.514E+01   1.08E-01                                 C128300300105 
135.         1.518E+01   9.61E-02                                 C128300300106 
135.         1.524E+01   8.39E-02                                 C128300300107 
135.         1.529E+01   8.50E-02                                 C128300300108 
135.         1.534E+01   5.92E-02                                 C128300300109 
135.         1.538E+01   4.66E-02                                 C128300300110 
135.         1.543E+01   8.13E-02                                 C128300300111 
135.         1.549E+01   6.23E-02                                 C128300300112 
135.         1.554E+01   9.71E-02                                 C128300300113 
135.         1.559E+01   5.78E-02                                 C128300300114 
135.         1.564E+01   7.91E-02                                 C128300300115 
135.         1.569E+01   1.07E-01                                 C128300300116 
135.         1.574E+01   1.08E-01                                 C128300300117 
135.         1.579E+01   9.57E-02                                 C128300300118 
135.         1.584E+01   6.31E-02                                 C128300300119 
135.         1.588E+01   1.70E-02                                 C128300300120 
135.         1.594E+01   1.81E-02                                 C128300300121 
135.         1.599E+01   3.26E-02                                 C128300300122 
135.         1.604E+01   2.03E-02                                 C128300300123 
135.         1.609E+01   2.14E-02                                 C128300300124 
135.         1.613E+01   3.58E-02                                 C128300300125 
135.         1.619E+01   5.05E-02                                 C128300300126 
135.         1.624E+01   5.84E-02                                 C128300300127 
135.         1.629E+01   7.29E-02                                 C128300300128 
135.         1.634E+01   1.00E-01                                 C128300300129 
135.         1.638E+01   1.15E-01                                 C128300300130 
135.         1.644E+01   1.70E-01                                 C128300300131 
135.         1.649E+01   2.11E-01                                 C128300300132 
135.         1.654E+01   2.19E-01                                 C128300300133 
135.         1.659E+01   1.39E-01                                 C128300300134 
135.         1.664E+01  -5.42E-02                                 C128300300135 
135.         1.669E+01  -2.01E-01                                 C128300300136 
135.         1.674E+01  -3.14E-01                                 C128300300137 
135.         1.678E+01  -3.74E-01                                 C128300300138 
135.         1.684E+01  -4.33E-01                                 C128300300139 
135.         1.688E+01  -4.66E-01                                 C128300300140 
135.         1.693E+01  -4.31E-01                                 C128300300141 
135.         1.698E+01  -4.03E-01                                 C128300300142 
135.         1.702E+01  -4.16E-01                                 C128300300143 
135.         1.708E+01  -4.08E-01                                 C128300300144 
135.         1.713E+01  -4.47E-01                                 C128300300145 
135.         1.718E+01  -4.53E-01                                 C128300300146 
135.         1.723E+01  -5.12E-01                                 C128300300147 
135.         1.727E+01  -5.38E-01                                 C128300300148 
135.         1.733E+01  -6.05E-01                                 C128300300149 
135.         1.738E+01  -6.30E-01                                 C128300300150 
135.         1.742E+01  -5.28E-01                                 C128300300151 
135.         1.747E+01  -3.66E-01                                 C128300300152 
135.         1.753E+01  -2.03E-01                                 C128300300153 
135.         1.758E+01  -1.55E-01                                 C128300300154 
135.         1.764E+01  -1.40E-01                                 C128300300155 
135.         1.768E+01  -1.32E-01                                 C128300300156 
135.         1.774E+01  -1.31E-01                                 C128300300157 
135.         1.779E+01  -1.44E-01                                 C128300300158 
135.         1.783E+01  -1.36E-01                                 C128300300159 
135.         1.789E+01  -1.21E-01                                 C128300300160 
135.         1.793E+01  -1.54E-01                                 C128300300161 
135.         1.799E+01  -1.59E-01                                 C128300300162 
150.         1.424E+01  -1.33E-02                                 C128300300163 
150.         1.428E+01  -5.97E-03                                 C128300300164 
150.         1.434E+01  -1.87E-02                                 C128300300165 
150.         1.439E+01  -3.13E-02                                 C128300300166 
150.         1.443E+01  -5.09E-02                                 C128300300167 
150.         1.449E+01  -5.01E-02                                 C128300300168 
150.         1.454E+01  -6.29E-02                                 C128300300169 
150.         1.460E+01  -6.88E-02                                 C128300300170 
150.         1.464E+01  -8.17E-02                                 C128300300171 
150.         1.469E+01  -8.09E-02                                 C128300300172 
150.         1.475E+01  -1.00E-01                                 C128300300173 
150.         1.479E+01  -9.98E-02                                 C128300300174 
150.         1.483E+01  -6.54E-02                                 C128300300175 
150.         1.489E+01   4.98E-02                                 C128300300176 
150.         1.494E+01   2.52E-01                                 C128300300177 
150.         1.499E+01   3.54E-01                                 C128300300178 
150.         1.504E+01   3.21E-01                                 C128300300179 
150.         1.510E+01   2.75E-01                                 C128300300180 
150.         1.514E+01   2.08E-01                                 C128300300181 
150.         1.519E+01   1.82E-01                                 C128300300182 
150.         1.525E+01   1.49E-01                                 C128300300183 
150.         1.530E+01   1.16E-01                                 C128300300184 
150.         1.534E+01   1.10E-01                                 C128300300185 
150.         1.540E+01   9.74E-02                                 C128300300186 
150.         1.544E+01   8.46E-02                                 C128300300187 
150.         1.549E+01   8.52E-02                                 C128300300188 
150.         1.554E+01   8.60E-02                                 C128300300189 
