ENTRY            E2267   20190117                             E119E226700000001 
SUBENT        E2267001   20190117                             E119E226700100001 
BIB                  9         14                                 E226700100002 
TITLE      Breakup of deuteron by impact of alpha particle and    E226700100003 
           deuteron                                               E226700100004 
AUTHOR     (T.Tanabe)                                             E226700100005 
INSTITUTE  (2JPNKTO) Institute for Chemical Research              E226700100006 
REFERENCE  (J,JPJ,25,21,1968)                                     E226700100007 
EN-SEC     - ANG1 is polar angle (lab.) between beam and proton   E226700100008 
           - MISC2 is azimuthal angle of proton                   E226700100009 
SAMPLE     - Chemical-form of target is CD2.                      E226700100010 
           - Physical-form of target is solid.                    E226700100011 
           - Target-thickness is about 1 mg/cm2.                  E226700100012 
           (1-H-2,ENR=0.98)                                       E226700100013 
FACILITY   (CYCLO,2JPNKTO) 105 cm                                 E226700100014 
ADD-RES    (COMP) Impulse approximation                           E226700100015 
HISTORY    (20120903C) Ichiko                                     E226700100016 
ENDBIB              14          0                                 E226700100017 
NOCOMMON             0          0                                 E226700100018 
ENDSUBENT           17          0                                 E226700199999 
SUBENT        E2267002   20190117                             E119E226700200001 
BIB                  8         15                                 E226700200002 
REACTION   (1-H-2(A,N+P)2-HE-4,,DA/DA/DE,P/A/A)                   E226700200003 
PART-DET   (P,A)                                                  E226700200004 
EN-SEC     - ANG1 is polar angle (lab.) between beam and proton   E226700200005 
           - ANG2 is polar angle (lab.) between beam and alpha    E226700200006 
           (E2,A)                                                 E226700200007 
INC-SOURCE Beam intensity is 10 nA.                               E226700200008 
METHOD     (COINC) Detect proton and alpha in coincidence.        E226700200009 
DETECTOR   Solid angle: 1.3E-3 sr. for proton and 5.5E-4 sr. for  E226700200010 
           alpha                                                  E226700200011 
           (SOLST) To detect the proton slit size 4 mm in dia.    E226700200012 
                   with 1000-micron-thick                         E226700200013 
           (SOLST) To detect the alpha slit size 2.1x3.2 mm in    E226700200014 
                   dia. with 500-micron-thick                     E226700200015 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E226700200016 
STATUS     (CURVE) Fig.17 of J.Phys.Soc.Jpn 25 (1968) 21          E226700200017 
ENDBIB              15          0                                 E226700200018 
COMMON               2          3                                 E226700200019 
EN         ANG1                                                   E226700200020 
MEV        ADEG                                                   E226700200021 
 29.2       45.                                                   E226700200022 
ENDCOMMON            3          0                                 E226700200023 
DATA                 4        148                                 E226700200024 
        17.        8.3     13.780  2.158E+02  2.037E+01           E226700300032 
        17.        8.3     14.190  2.503E+02  2.036E+01           E226700300033 
        17.        8.3     14.660  3.174E+02  2.239E+01           E226700300034 
        17.        8.3     15.140  3.803E+02  2.445E+01           E226700300035 
        17.        8.3     15.540  4.128E+02  2.647E+01           E226700300036 
        17.        8.3     16.020  5.348E+02  2.851E+01           E226700300037 
        17.        8.3     16.380  6.039E+02  2.647E+01           E226700300038 
        17.        8.3     16.840  7.280E+02  2.851E+01           E226700300039 
        17.        8.3     17.240  7.197E+02  2.647E+01           E226700300040 
        17.        8.3     17.660  6.355E+02  2.659E+01           E226700300041 
        17.        8.3     18.110  5.504E+02  2.444E+01           E226700300042 
        17.        8.3     18.590  3.802E+02  2.233E+01           E226700300043 
        17.        8.3     19.030  2.341E+02  2.233E+01           E226700300044 
        17.        8.3     19.450  1.598E+02  2.194E+01           E226700300045 
        17.        8.3     19.870  1.119E+02  2.036E+01           E226700300046 
        17.        8.3     20.340  4.455E+01                      E226700300047 
        17.        8.3     20.750  6.274E+01                      E226700300048 
        17.        8.3     21.220  2.999E+01                      E226700300049 
        17.        8.3     21.620  1.153E+01                      E226700300050 
        20.        9.3     10.260  6.355E+01  2.078E+01           E226700300051 
        20.        9.3     10.720  5.390E+01                      E226700300052 
        20.        9.3     11.140  6.506E+01                      E226700300053 
        20.        9.3     11.580  4.976E+01                      E226700300054 
        20.        9.3     12.000  6.281E+01                      E226700300055 
        20.        9.3     12.460  9.096E+01                      E226700300056 
        20.        9.3     12.880  1.267E+02  2.268E+01           E226700300057 
        20.        9.3     13.300  1.454E+02  1.890E+01           E226700300058 
        20.        9.3     13.740  1.754E+02  2.079E+01           E226700300059 
        20.        9.3     14.200  1.790E+02  2.268E+01           E226700300060 
        20.        9.3     14.640  1.977E+02  2.268E+01           E226700300061 
        20.        9.3     15.060  2.750E+02  2.267E+01           E226700300062 
        20.        9.3     15.500  3.032E+02  2.457E+01           E226700300063 
        20.        9.3     15.940  3.200E+02  2.456E+01           E226700300064 
        20.        9.3     16.380  3.954E+02  2.645E+01           E226700300065 
        20.        9.3     16.820  4.576E+02  2.268E+01           E226700300066 
        20.        9.3     17.250  5.311E+02  3.212E+01           E226700300067 
        20.        9.3     17.680  5.479E+02  3.023E+01           E226700300068 
        20.        9.3     18.120  5.421E+02  2.834E+01           E226700300069 
        20.        9.3     18.560  4.927E+02  2.833E+01           E226700300070 
        20.        9.3     18.970  3.811E+02  2.834E+01           E226700300071 
        20.        9.3     19.430  3.015E+02  2.456E+01           E226700300072 
        20.        9.3     19.880  2.257E+02  2.268E+01           E226700300073 
        20.        9.3     20.320  1.462E+02  2.079E+01           E226700300074 
        20.        9.3     20.710  6.665E+01                      E226700300075 
        20.        9.3     21.170  6.646E+01                      E226700300076 
        20.        9.3     21.600  4.926E+01                      E226700300077 
        20.        9.3     22.040  4.341E+01                      E226700300078 
        20.        9.3     22.500  3.943E+01                      E226700300079 
        20.        9.3     22.940  1.657E+01                      E226700300080 
        30.       11.2     12.820  2.335E+01                      E226700300081 
        30.       11.2     13.330  3.099E+01                      E226700300082 
        30.       11.2     13.720  3.372E+01                      E226700300083 
        30.       11.2     14.170  4.373E+01                      E226700300084 
        30.       11.2     14.560  7.301E+01                      E226700300085 
        30.       11.2     15.040  8.063E+01                      E226700300086 
        30.       11.2     15.460  9.062E+01                      E226700300087 
        30.       11.2     15.940  1.151E+02                      E226700300088 
        30.       11.2     16.300  1.323E+02                      E226700300089 
        30.       11.2     16.720  1.713E+02                      E226700300090 
        30.       11.2     17.230  1.620E+02                      E226700300091 
        30.       11.2     17.680  1.696E+02                      E226700300092 
        30.       11.2     18.100  1.748E+02                      E226700300093 
        30.       11.2     18.520  1.969E+02                      E226700300094 
        30.       11.2     18.990  1.996E+02                      E226700300095 
        30.       11.2     19.360  2.313E+02                      E226700300096 
        30.       11.2     19.840  2.245E+02                      E226700300097 
        30.       11.2     20.230  2.103E+02                      E226700300098 
        30.       11.2     20.680  2.082E+02                      E226700300099 
        30.       11.2     21.110  1.892E+02                      E226700300100 
        30.       11.2     21.560  1.848E+02                      E226700300101 
        30.       11.2     22.010  1.682E+02                      E226700300102 
        30.       11.2     22.440  1.347E+02                      E226700300103 
        30.       11.2     22.890  1.085E+02                      E226700300104 
        35.       11.3      9.836  1.132E+01  4.879E+00           E226700300105 
        35.       11.3     10.250  1.318E+01  5.254E+00           E226700300106 
        35.       11.3     10.690  1.279E+01  4.503E+00           E226700300107 
        35.       11.3     11.110  1.540E+01  5.255E+00           E226700300108 
        35.       11.3     11.550  2.138E+01  5.256E+00           E226700300109 
        35.       11.3     12.010  2.362E+01  5.255E+00           E226700300110 
        35.       11.3     12.420  2.698E+01  4.879E+00           E226700300111 
        35.       11.3     12.820  3.409E+01  5.630E+00           E226700300112 
        35.       11.3     13.320  2.244E+01  4.879E+00           E226700300113 
        35.       11.3     13.690  1.717E+01  4.505E+00           E226700300114 
        35.       11.3     14.130  2.053E+01  5.631E+00           E226700300115 
        35.       11.3     14.570  1.638E+01  5.632E+00           E226700300116 
        35.       11.3     15.010  1.487E+01  5.255E+00           E226700300117 
        35.       11.3     15.450  3.136E+01  5.631E+00           E226700300118 
        35.       11.3     15.870  5.049E+01  9.384E+00           E226700300119 
        35.       11.3     16.310  6.811E+01  9.383E+00           E226700300120 
        35.       11.3     16.740  6.434E+01  8.257E+00           E226700300121 
        35.       11.3     17.210  9.285E+01  9.383E+00           E226700300122 
        35.       11.3     17.620  9.583E+01  1.013E+01           E226700300123 
        35.       11.3     18.070  1.303E+02  1.164E+01           E226700300124 
        35.       11.3     18.480  1.352E+02  1.389E+01           E226700300125 
        35.       11.3     18.880  1.262E+02  1.051E+01           E226700300126 
        35.       11.3     19.340  1.539E+02  1.089E+01           E226700300127 
        35.       11.3     19.780  1.592E+02  1.239E+01           E226700300128 
        35.       11.3     20.170  1.539E+02  1.089E+01           E226700300129 
        35.       11.3     20.650  1.423E+02  1.051E+01           E226700300130 
        35.       11.3     21.070  1.332E+02  1.201E+01           E226700300131 
        35.       11.3     21.530  1.280E+02  1.126E+01           E226700300132 
        35.       11.3     21.940  1.306E+02  1.089E+01           E226700300133 
        35.       11.3     22.360  9.977E+01  1.164E+01           E226700300134 
        35.       11.3     22.840  9.300E+01  1.164E+01           E226700300135 
        35.       11.3     23.250  7.196E+01  1.089E+01           E226700300136 
        45.        10.      9.851  3.629E+01  6.054E+00           E226700300137 
        45.        10.     10.260  2.077E+01  6.811E+00           E226700300138 
        45.        10.     10.680  3.173E+01  6.433E+00           E226700300139 
        45.        10.     11.120  2.680E+01  6.054E+00           E226700300140 
        45.        10.     11.530  2.377E+01  5.676E+00           E226700300141 
        45.        10.     11.990  3.738E+01  7.189E+00           E226700300142 
        45.        10.     12.380  3.851E+01  7.189E+00           E226700300143 
        45.        10.     12.840  4.228E+01  7.568E+00           E226700300144 
        45.        10.     13.270  5.325E+01  7.946E+00           E226700300145 
        45.        10.     13.710  5.362E+01  7.568E+00           E226700300146 
        45.        10.     14.150  5.248E+01  7.189E+00           E226700300147 
        45.        10.     14.560  4.149E+01  7.946E+00           E226700300148 
        45.        10.     15.020  4.565E+01  7.189E+00           E226700300149 
        45.        10.     15.450  3.088E+01  7.189E+00           E226700300150 
        45.        10.     15.870  2.444E+01  6.055E+00           E226700300151 
        45.        10.     16.320  1.838E+01  6.811E+00           E226700300152 
        45.        10.     16.740  2.102E+01  6.433E+00           E226700300153 
        45.        10.     17.180  2.820E+01  7.947E+00           E226700300154 
        45.        10.     17.590  3.311E+01  6.811E+00           E226700300155 
        45.        10.     18.000  3.953E+01  6.811E+00           E226700300156 
        45.        10.     18.460  5.882E+01  8.325E+00           E226700300157 
        45.        10.     18.920  7.622E+01  9.081E+00           E226700300158 
        45.        10.     19.320  8.681E+01  9.460E+00           E226700300159 
        45.        10.     19.780  1.193E+02  1.097E+01           E226700300160 
        45.        10.     20.210  1.519E+02  1.249E+01           E226700300161 
        45.        10.     20.670  1.473E+02  1.324E+01           E226700300162 
        45.        10.     21.060  1.651E+02  1.059E+01           E226700300163 
        45.        10.     21.520  1.863E+02  1.249E+01           E226700300164 
        45.        10.     21.920  2.063E+02  1.249E+01           E226700300165 
        45.        10.     22.350  1.696E+02  1.400E+01           E226700300166 
        45.        10.     22.830  1.598E+02  1.438E+01           E226700300167 
        45.        10.     23.260  1.056E+02  1.249E+01           E226700300168 
        45.        10.     23.720  6.213E+01  1.097E+01           E226700300169 
ENDDATA            145          0                                 E226700300170 
ENDSUBENT          169          0                                 E226700399999 
SUBENT        E2267004   20190117                             E119E226700400001 
BIB                  8         15                                 E226700400002 
REACTION   (1-H-2(A,N+P)2-HE-4,,DA/DA/DE,P/A/A,NCP)               E226700400003 
PART-DET   (P,A)                                                  E226700400004 
EN-SEC     - ANG1 is polar angle (lab.) between beam and proton   E226700400005 
           - ANG2 is polar angle (lab.) between beam and alpha    E226700400006 
           (E2,A)                                                 E226700400007 
INC-SOURCE Beam intensity is 10 nA.                               E226700400008 
METHOD     (COINC) Detect proton and alpha in coincidence.        E226700400009 
DETECTOR   Solid angle: 7.6E-4 sr. for proton and 2.6-4 sr. for   E226700400010 
           alpha                                                  E226700400011 
           (SOLST) To detect the proton slit size 3 mm in dia.    E226700400012 
                   with 2000-micron-thick                         E226700400013 
           (SOLST) To detect the alpha slit size 3 mm in dia. in  E226700400014 
                   dia. with 500-micron-thick                     E226700400015 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E226700400016 
STATUS     (CURVE) Fig. 24 of J.Phys.Soc.Jpn 25 (1968) 21         E226700400017 
ENDBIB              15          0                                 E226700400018 
COMMON               1          3                                 E226700400019 
EN                                                                E226700400020 
MEV                                                               E226700400021 
 29.2                                                             E226700400022 
ENDCOMMON            3          0                                 E226700400023 
DATA                 6        301                                 E226700400024 
ANG1       ANG2       ANG-AZ     E2         DATA       DATA-ERR   E226700400025 
ADEG       ADEG       ADEG       MEV        MB/SR2/MEV MB/SR2/MEV E226700400026 
        30.       11.2         0.      12.90  1.633E+01  6.422E+00E226700400027 
        30.       11.2         0.      13.33  2.474E+01  5.938E+00E226700400028 
        30.       11.2         0.      13.77  2.513E+01  5.839E+00E226700400029 
        30.       11.2         0.      14.21  3.449E+01  7.007E+00E226700400030 
        30.       11.2         0.      14.65  6.137E+01  9.928E+00E226700400031 
        30.       11.2         0.      15.10  7.657E+01  8.759E+00E226700400032 
        30.       11.2         0.      15.49  7.893E+01  9.926E+00E226700400033 
        30.       11.2         0.      15.91  1.023E+02  1.087E+01E226700400034 
        30.       11.2         0.      16.38  1.222E+02  1.109E+01E226700400035 
        30.       11.2         0.      16.80  1.654E+02  1.226E+01E226700400036 
        30.       11.2         0.      17.24  1.459E+02  1.208E+01E226700400037 
        30.       11.2         0.      17.67  1.596E+02  1.141E+01E226700400038 
        30.       11.2         0.      18.16  1.637E+02  1.110E+01E226700400039 
        30.       11.2         0.      18.53  1.890E+02  1.188E+01E226700400040 
        30.       11.2         0.      18.99  1.900E+02  1.285E+01E226700400041 
        30.       11.2         0.      19.38  2.185E+02  1.450E+01E226700400042 
        30.       11.2         0.      19.86  2.146E+02  1.226E+01E226700400043 
        30.       11.2         0.      20.30  2.016E+02  1.329E+01E226700400044 
        30.       11.2         0.      20.73  2.010E+02  1.262E+01E226700400045 
        30.       11.2         0.      21.17  1.767E+02  1.226E+01E226700400046 
        30.       11.2         0.      21.62  1.707E+02  1.191E+01E226700400047 
        30.       11.2         0.      22.02  1.554E+02  1.091E+01E226700400048 
        30.       11.2         0.      22.46  1.225E+02  1.051E+01E226700400049 
        30.       11.2         0.      22.88  9.386E+01  1.051E+01E226700400050 
        30.       11.2         8.      10.78  1.003E+01  5.221E+00E226700400051 
        30.       11.2         8.      11.17  2.105E+01  6.382E+00E226700400052 
        30.       11.2         8.      11.59  1.177E+01  5.221E+00E226700400053 
        30.       11.2         8.      12.01  1.583E+01  6.962E+00E226700400054 
        30.       11.2         8.      12.44  2.742E+01  6.003E+00E226700400055 
        30.       11.2         8.      12.90  2.337E+01  6.382E+00E226700400056 
        30.       11.2         8.      13.33  1.583E+01  6.962E+00E226700400057 
        30.       11.2         8.      13.77  2.511E+01  8.702E+00E226700400058 
