ENTRY            E2301   20181220                             E119E230100000001 
      13.29    124.857  1.864E+01                                 E230100200070 
      13.29    154.004  2.454E+01                                 E230100200071 
      13.29    162.600  3.666E+01                                 E230100200072 
      13.56     31.904  2.454E+02                                 E230100200073 
      13.56     50.022  6.201E+01                                 E230100200074 
      13.56     65.777  2.350E+01                                 E230100200075 
      13.56     80.460  3.317E+01                                 E230100200076 
      13.56     94.660  4.608E+01                                 E230100200077 
      13.56    110.000  2.199E+01                                 E230100200078 
      13.56    126.800  1.840E+01                                 E230100200079 
      13.56    140.800  1.528E+01                                 E230100200080 
      13.56    154.100  2.259E+01                                 E230100200081 
      13.56    163.200  3.236E+01                                 E230100200082 
      13.93     47.530  6.223E+01                                 E230100200083 
      13.93     66.250  2.561E+01                                 E230100200084 
      13.93     81.720  4.159E+01                                 E230100200085 
      13.93     96.780  4.573E+01                                 E230100200086 
      13.93    109.700  3.273E+01                                 E230100200087 
      13.93    123.600  1.869E+01                                 E230100200088 
      13.93    138.400  1.563E+01                                 E230100200089 
      13.93    164.900  3.582E+01                                 E230100200090 
      14.33     21.920  6.201E+02                                 E230100200091 
      14.33     27.571  4.134E+02                                 E230100200092 
      14.33     34.080  2.341E+02                                 E230100200093 
      14.33     37.280  1.727E+02                                 E230100200094 
      14.33     41.357  1.000E+02                                 E230100200095 
      14.33     47.540  4.555E+01                                 E230100200096 
      14.33     52.670  2.660E+01                                 E230100200097 
      14.33     57.899  2.004E+01                                 E230100200098 
      14.33     63.080  1.979E+01                                 E230100200099 
      14.33     68.380  2.314E+01                                 E230100200100 
      14.33     73.460  2.858E+01                                 E230100200101 
      14.33     78.540  3.475E+01                                 E230100200102 
      14.33     84.270  3.672E+01                                 E230100200103 
      14.33     89.570  3.760E+01                                 E230100200104 
      14.33     94.460  3.618E+01                                 E230100200105 
      14.33    103.800  3.297E+01                                 E230100200106 
      14.33    109.500  2.396E+01                                 E230100200107 
      14.33    112.700  2.050E+01                                 E230100200108 
      14.33    119.100  1.467E+01                                 E230100200109 
      14.33    123.600  1.562E+01                                 E230100200110 
      14.33    126.800  1.189E+01                                 E230100200111 
      14.33    133.400  1.010E+01                                 E230100200112 
      14.33    138.900  1.144E+01                                 E230100200113 
      14.33    142.900  1.257E+01                                 E230100200114 
      14.33    147.600  1.459E+01                                 E230100200115 
      14.33    152.000  1.759E+01                                 E230100200116 
      14.33    156.900  2.073E+01                                 E230100200117 
      14.33    162.400  2.621E+01                                 E230100200118 
      14.62     32.691  4.509E+02                                 E230100200119 
      14.62     51.991  7.595E+01                                 E230100200120 
      14.62     52.779  5.365E+01                                 E230100200121 
      14.62     62.650  2.560E+01                                 E230100200122 
      14.62     79.956  3.735E+01                                 E230100200123 
      14.62     93.600  4.067E+01                                 E230100200124 
      14.62     98.040  5.181E+01                                 E230100200125 
      14.62    109.500  2.911E+01                                 E230100200126 
      14.62    124.400  1.433E+01                                 E230100200127 
      14.62    139.037  9.715E+00                                 E230100200128 
      14.62    153.500  1.565E+01                                 E230100200129 
      14.62    163.457  2.250E+01                                 E230100200130 
ENDDATA            122          0                                 E230100200131 
ENDSUBENT          130          0                                 E230100299999 
SUBENT        E2301003   20181220                             E119E230100300001 
BIB                  4          5                                 E230100300002 
REACTION   (7-N-14(P,INL)7-N-14,PAR,DA)                           E230100300003 
EN-SEC     ANG-CM is polar angle (c.m.) between beam and 14N      E230100300004 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E230100300005 
STATUS     (CURVE) Fig.4 (b)-(l) of J. Phys. Soc. Jpn.            E230100300006 
                   30(1971)1217.                                  E230100300007 
ENDBIB               5          0                                 E230100300008 
NOCOMMON             0          0                                 E230100300009 
DATA                 7       1036                                 E230100300010 
Q-VAL      EN         ANG-CM     DATA-CM    DATA-ERR   +DATA-ERR  E230100300011 
-DATA-ERR                                                         E230100300012 
MEV        MEV        ADEG       MB/SR      MB/SR      MB/SR      E230100300013 
MB/SR                                                             E230100300014 
      -2.31       10.5     17.057      0.457                +0.133E230100300015 
     -0.146                                                       E230100300016 
      -2.31       10.5     20.332      0.555                +0.090E230100300017 
     -0.077                                                       E230100300018 
      -2.31       10.5     22.540      0.526                +0.104E230100300019 
     -0.096                                                       E230100300020 
      -2.31       10.5     25.379      0.443                +0.051E230100300021 
     -0.048                                                       E230100300022 
      -2.31       10.5     28.557      0.502                +0.069E230100300023 
     -0.064                                                       E230100300024 
      -2.31       10.5     37.607      0.475                +0.043E230100300025 
     -0.021                                                       E230100300026 
      -2.31       10.5     40.792      0.536                +0.077E230100300027 
     -0.088                                                       E230100300028 
      -2.31       10.5     48.290      0.496                +0.045E230100300029 
     -0.043                                                       E230100300030 
      -2.31       10.5     54.205      0.429                +0.043E230100300031 
     -0.043                                                       E230100300032 
      -2.31       10.5     58.685      0.397                +0.043E230100300033 
     -0.043                                                       E230100300034 
      -2.31       10.5     63.732      0.285                +0.040E230100300035 
     -0.040                                                       E230100300036 
      -2.31       10.5     69.138      0.322                +0.043E230100300037 
     -0.043                                                       E230100300038 
      -2.31       10.5     73.457      0.224                +0.051E230100300039 
     -0.037                                                       E230100300040 
      -2.31       10.5     80.789      0.115                +0.035E230100300041 
     -0.035                                                       E230100300042 
      -2.31       10.5     86.195      0.152                +0.040E230100300043 
     -0.035                                                       E230100300044 
      -2.31       10.5     90.578      0.080                +0.035E230100300045 
     -0.048                                                       E230100300046 
      -2.31       10.5     96.718      0.106                +0.053E230100300047 
     -0.053                                                       E230100300048 
      -2.31       10.5    102.729      0.079                +0.045E230100300049 
     -0.035                                                       E230100300050 
      -2.31       10.5    108.920      0.127                +0.040E230100300051 
     -0.040                                                       E230100300052 
      -2.31       10.5    114.996      0.127                +0.040E230100300053 
     -0.040                                                       E230100300054 
      -2.31       10.5    118.258      0.220                +0.053E230100300055 
     -0.048                                                       E230100300056 
      -2.31       10.5    122.770      0.201                +0.053E230100300057 
     -0.048                                                       E230100300058 
      -2.31       10.5    126.714      0.262                +0.061E230100300059 
     -0.061                                                       E230100300060 
      -2.31       10.5    129.146      0.326                +0.051E230100300061 
     -0.051                                                       E230100300062 
      -2.31       10.5    134.456      0.323                +0.043E230100300063 
     -0.043                                                       E230100300064 
      -2.31       10.5    136.308      0.461                +0.045E230100300065 
     -0.045                                                       E230100300066 
      -2.31       10.5    141.669      0.480                +0.048E230100300067 
     -0.048                                                       E230100300068 
      -2.31       10.5    148.690      0.557                +0.048E230100300069 
     -0.048                                                       E230100300070 
      -2.31       10.5    153.138      0.511                +0.048E230100300071 
     -0.048                                                       E230100300072 
      -2.31       10.5    155.634      0.602                +0.040E230100300073 
     -0.035                                                       E230100300074 
      -2.31       10.5    161.703      0.599                +0.045E230100300075 
     -0.037                                                       E230100300076 
      -2.31       10.5    165.539      0.615                +0.053E230100300077 
     -0.053                                                       E230100300078 
      -2.31       10.5    170.739      0.567                +0.090E230100300079 
     -0.090                                                       E230100300080 
      -2.31      13.56     15.949      0.310                      E230100300081 
                                                                  E230100300082 
      -2.31      13.56     27.341      0.381                      E230100300083 
                                                                  E230100300084 
      -2.31      13.56     44.809      0.459                      E230100300085 
                                                                  E230100300086 
      -2.31      13.56     62.276      0.360                      E230100300087 
                                                                  E230100300088 
      -2.31      13.56     75.187      0.258                      E230100300089 
                                                                  E230100300090 
      -2.31      13.56     89.617      0.102                      E230100300091 
                                                                  E230100300092 
      -2.31      13.56    104.047      0.138                      E230100300093 
                                                                  E230100300094 
      -2.31      13.56    117.717      0.115                      E230100300095 
                                                                  E230100300096 
      -2.31      13.56    134.426      0.115                      E230100300097 
                                                                  E230100300098 
      -2.31      13.56    157.210      0.365                      E230100300099 
                                                                  E230100300100 
      -2.31      13.93     30.944      0.201                      E230100300101 
                                                                  E230100300102 
      -2.31      13.93     45.571      0.405                      E230100300103 
                                                                  E230100300104 
      -2.31      13.93     61.377      0.344                      E230100300105 
                                                                  E230100300106 
      -2.31      13.93     77.059      0.185                      E230100300107 
                                                                  E230100300108 
      -2.31      13.93     92.722      0.011                      E230100300109 
                                                                  E230100300110 
      -2.31      13.93    104.953      0.114                      E230100300111 
                                                                  E230100300112 
      -2.31      13.93    122.411      0.165                      E230100300113 
                                                                  E230100300114 
      -2.31      13.93    136.761      0.149                      E230100300115 
                                                                  E230100300116 
      -2.31      13.93    151.277      0.265                      E230100300117 
                                                                  E230100300118 
      -2.31      13.93    159.107      0.477                      E230100300119 
                                                                  E230100300120 
      -2.31      14.33     29.706      0.240                      E230100300121 
                                                                  E230100300122 
      -2.31      14.33     36.000      0.337                      E230100300123 
                                                                  E230100300124 
      -2.31      14.33     42.313      0.441                      E230100300125 
                                                                  E230100300126 
      -2.31      14.33     50.882      0.540                      E230100300127 
                                                                  E230100300128 
      -2.31      14.33     55.388      0.527                      E230100300129 
                                                                  E230100300130 
      -2.31      14.33     59.207      0.542                      E230100300131 
                                                                  E230100300132 
      -2.31      14.33     75.352      0.346                      E230100300133 
                                                                  E230100300134 
      -2.31      14.33     78.723      0.183                      E230100300135 
                                                                  E230100300136 
      -2.31      14.33     83.197      0.158                      E230100300137 
                                                                  E230100300138 
      -2.31      14.33     91.240      0.048                      E230100300139 
                                                                  E230100300140 
      -2.31      14.33     98.829      0.058                      E230100300141 
                                                                  E230100300142 
      -2.31      14.33    102.866      0.160                      E230100300143 
                                                                  E230100300144 
      -2.31      14.33    112.916      0.246                      E230100300145 
                                                                  E230100300146 
      -2.31      14.33    119.709      0.240                      E230100300147 
                                                                  E230100300148 
      -2.31      14.33    126.484      0.228                      E230100300149 
                                                                  E230100300150 
      -2.31      14.33    131.560      0.141                      E230100300151 
                                                                  E230100300152 
      -2.31      14.33    136.277      0.212                      E230100300153 
                                                                  E230100300154 
      -2.31      14.33    143.404      0.339                      E230100300155 
                                                                  E230100300156 
      -2.31      14.33    147.967      0.349                      E230100300157 
                                                                  E230100300158 
      -2.31      14.33    151.037      0.367                      E230100300159 
                                                                  E230100300160 
      -2.31      14.62     19.664      0.301                      E230100300161 
                                                                  E230100300162 
      -2.31      14.62     35.546      0.304                      E230100300163 
                                                                  E230100300164 
      -2.31      14.62     50.672      0.223                      E230100300165 
                                                                  E230100300166 
      -2.31      14.62     70.336      0.109                      E230100300167 
                                                                  E230100300168 
      -2.31      14.62     87.731      0.010                      E230100300169 
                                                                  E230100300170 
      -2.31      14.62    129.328      0.157                      E230100300171 
                                                                  E230100300172 
      -2.31      14.62    143.697      0.256                      E230100300173 
                                                                  E230100300174 
      -2.31      14.62    147.479      0.273                      E230100300175 
                                                                  E230100300176 
      -2.31      14.62    155.798      0.304                      E230100300177 
                                                                  E230100300178 
      -3.95       10.2     16.328      9.037                +0.519E230100300179 
     -0.518                                                       E230100300180 
      -3.95       10.2     29.409      8.280                +0.233E230100300181 
     -0.259                                                       E230100300182 
      -3.95       10.2     43.446      8.170                +0.207E230100300183 
     -0.181                                                       E230100300184 
      -3.95       10.2     47.389      6.665                +0.156E230100300185 
     -0.156                                                       E230100300186 
      -3.95       10.2     53.977      6.429                +0.130E230100300187 
     -0.156                                                       E230100300188 
      -3.95       10.2     57.361      5.468                +0.077E230100300189 
     -0.207                                                       E230100300190 
      -3.95       10.2     65.422      5.206                +0.130E230100300191 
     -0.130                                                       E230100300192 
      -3.95       10.2     74.240      4.995                +0.156E230100300193 
     -0.130                                                       E230100300194 
      -3.95       10.2     83.136      5.017                +0.182E230100300195 
     -0.156                                                       E230100300196 
      -3.95       10.2     94.289      5.142                +0.156E230100300197 
     -0.078                                                       E230100300198 
      -3.95       10.2    105.520      5.500                +0.130E230100300199 
     -0.130                                                       E230100300200 
      -3.95       10.2    114.563      5.963                +0.182E230100300201 
     -0.181                                                       E230100300202 
      -3.95       10.2    126.620      6.581                +0.207E230100300203 
     -0.155                                                       E230100300204 
      -3.95       10.2    135.447      6.396                +0.233E230100300205 
     -0.155                                                       E230100300206 
      -3.95       10.2    143.447      5.952                +0.156E230100300207 
     -0.156                                                       E230100300208 
      -3.95       10.2    151.465      5.560                +0.207E230100300209 
     -0.156                                                       E230100300210 
      -3.95       10.2    161.471      4.467                +0.181E230100300211 
     -0.311                                                       E230100300212 
      -3.95       10.5      9.919      7.588                +0.597E230100300213 
     -0.596                                                       E230100300214 
      -3.95       10.5     15.922      7.819                +0.207E230100300215 
     -0.130                                                       E230100300216 
      -3.95       10.5     18.936      7.973                +0.156E230100300217 
     -0.130                                                       E230100300218 
      -3.95       10.5     23.337      7.841                +0.207E230100300219 
     -0.156                                                       E230100300220 
      -3.95       10.5     26.205      7.555                +0.208E230100300221 
     -0.207                                                       E230100300222 
      -3.95       10.5     32.112      7.501                +0.259E230100300223 
     -0.259                                                       E230100300224 
      -3.95       10.5     40.069      6.927                +0.207E230100300225 
     -0.156                                                       E230100300226 
      -3.95       10.5     44.384      6.537                +0.207E230100300227 
     -0.207                                                       E230100300228 
      -3.95       10.5     48.638      5.964                +0.181E230100300229 
     -0.156                                                       E230100300230 
      -3.95       10.5     54.554      5.936                +0.156E230100300231 
     -0.156                                                       E230100300232 
      -3.95       10.5     59.635      5.623                +0.233E230100300233 
     -0.233                                                       E230100300234 
      -3.95       10.5     65.335      4.947                +0.104E230100300235 
     -0.130                                                       E230100300236 
      -3.95       10.5     70.459      4.763                +0.181E230100300237 
     -0.233                                                       E230100300238 
      -3.95       10.5     75.583      4.579                +0.130E230100300239 
     -0.130                                                       E230100300240 
      -3.95       10.5     80.053      4.655                +0.130E230100300241 
     -0.130                                                       E230100300242 
      -3.95       10.5     85.298      4.835                +0.103E230100300243 
     -0.207                                                       E230100300244 
      -3.95       10.5     89.673      4.625                +0.130E230100300245 
     -0.233                                                       E230100300246 
      -3.95       10.5     94.943      4.883                +0.181E230100300247 
     -0.207                                                       E230100300248 
      -3.95       10.5    100.903      4.984                +0.156E230100300249 
     -0.233                                                       E230100300250 
      -3.95       10.5    103.177      5.138                +0.130E230100300251 
     -0.156                                                       E230100300252 
      -3.95       10.5    106.906      5.215                +0.104E230100300253 
     -0.181                                                       E230100300254 
      -3.95       10.5    113.615      5.342                +0.207E230100300255 
     -0.207                                                       E230100300256 
      -3.95       10.5    120.246      5.235                +0.130E230100300257 
     -0.156                                                       E230100300258 
      -3.95       10.5    126.110      5.051                +0.130E230100300259 
     -0.129                                                       E230100300260 
      -3.95       10.5    131.459      5.542                +0.156E230100300261 
     -0.104                                                       E230100300262 
      -3.95       10.5    137.315      5.332                +0.233E230100300263 
     -0.208                                                       E230100300264 
      -3.95       10.5    140.820      4.734                +0.207E230100300265 
     -0.259                                                       E230100300266 
      -3.95       10.5    146.736      4.706                +0.156E230100300267 
     -0.130                                                       E230100300268 
      -3.95       10.5    152.713      4.859                +0.130E230100300269 
     -0.104                                                       E230100300270 
      -3.95       10.5    155.529      4.417                +0.181E230100300271 
     -0.207                                                       E230100300272 
      -3.95       10.5    160.050      4.649                +0.130E230100300273 
     -0.025                                                       E230100300274 
      -3.95       10.5    165.811      4.154                +0.130E230100300275 
     -0.156                                                       E230100300276 
      -3.95       10.5    169.480      4.048                +0.104E230100300277 
     -0.130                                                       E230100300278 
      -3.95       10.5    172.278      3.555                +0.104E230100300279 
     -0.130                                                       E230100300280 
      -3.95      11.90     22.161      2.086                      E230100300281 
                                                                  E230100300282 
      -3.95      11.90     32.031      2.808                      E230100300283 
                                                                  E230100300284 
      -3.95      11.90     43.382      3.530                      E230100300285 
                                                                  E230100300286 
      -3.95      11.90     63.465      3.781                      E230100300287 
                                                                  E230100300288 
      -3.95      11.90     78.613      2.556                      E230100300289 
                                                                  E230100300290 
      -3.95      11.90     92.512      2.032                      E230100300291 
                                                                  E230100300292 
      -3.95      11.90    105.400      2.080                      E230100300293 
                                                                  E230100300294 
      -3.95      11.90    121.045      3.187                      E230100300295 
                                                                  E230100300296 
      -3.95      11.90    133.921      4.037                      E230100300297 
                                                                  E230100300298 
      -3.95      11.90    148.096      4.342                      E230100300299 
                                                                  E230100300300 
      -3.95      11.90    161.212      3.689                      E230100300301 
                                                                  E230100300302 
      -3.95      12.55     33.440      1.149                      E230100300303 
                                                                  E230100300304 
      -3.95      12.55     45.930      2.284                      E230100300305 
                                                                  E230100300306 
      -3.95      12.55     65.996      2.483                      E230100300307 
                                                                  E230100300308 
      -3.95      12.55     76.360      1.853                      E230100300309 
                                                                  E230100300310 
      -3.95      12.55     79.700      1.529                      E230100300311 
                                                                  E230100300312 
      -3.95      12.55     93.920      1.135                      E230100300313 
                                                                  E230100300314 
      -3.95      12.55    106.400      0.846                      E230100300315 
                                                                  E230100300316 
      -3.95      12.55    123.100      1.145                      E230100300317 
                                                                  E230100300318 
      -3.95      12.55    135.500      1.498                      E230100300319 
                                                                  E230100300320 
      -3.95      12.55    149.500      1.322                      E230100300321 
                                                                  E230100300322 
      -3.95      12.55    161.200      0.650                      E230100300323 
                                                                  E230100300324 
      -3.95      13.56     24.545      3.724                      E230100300325 
                                                                  E230100300326 
      -3.95      13.56     38.676      3.129                      E230100300327 
                                                                  E230100300328 
      -3.95      13.56     61.028      1.974                      E230100300329 
                                                                  E230100300330 
      -3.95      13.56     73.634      1.371                      E230100300331 
                                                                  E230100300332 
      -3.95      13.56    102.990      1.487                      E230100300333 
                                                                  E230100300334 
      -3.95      13.56    119.004      1.940                      E230100300335 
                                                                  E230100300336 
      -3.95      13.56    132.392      2.302                      E230100300337 
                                                                  E230100300338 
      -3.95      13.56    155.449      3.543                      E230100300339 
                                                                  E230100300340 
      -3.95      13.93     26.516      2.028                      E230100300341 
                                                                  E230100300342 
      -3.95      13.93     29.457      3.964                      E230100300343 
                                                                  E230100300344 
      -3.95      13.93     40.854      2.859                      E230100300345 
                                                                  E230100300346 
      -3.95      13.93     41.622      2.166                      E230100300347 
                                                                  E230100300348 
      -3.95      13.93     58.465      1.888                      E230100300349 
                                                                  E230100300350 
      -3.95      13.93     61.474      1.545                      E230100300351 
                                                                  E230100300352 
      -3.95      13.93     64.331      1.547                      E230100300353 
                                                                  E230100300354 
      -3.95      13.93     72.441      1.258                      E230100300355 
                                                                  E230100300356 
      -3.95      13.93     77.830      1.797                      E230100300357 
                                                                  E230100300358 
      -3.95      13.93     89.386      0.600                      E230100300359 
                                                                  E230100300360 
      -3.95      13.93     90.974      0.998                      E230100300361 
                                                                  E230100300362 
      -3.95      13.93    105.955      1.430                      E230100300363 
                                                                  E230100300364 
      -3.95      13.93    107.208      0.737                      E230100300365 
                                                                  E230100300366 
      -3.95      13.93    118.702      1.844                      E230100300367 
                                                                  E230100300368 
      -3.95      13.93    122.891      1.271                      E230100300369 
                                                                  E230100300370 
      -3.95      13.93    135.194      2.360                      E230100300371 
                                                                  E230100300372 
      -3.95      13.93    137.747      1.447                      E230100300373 
                                                                  E230100300374 
      -3.95      13.93    144.798      2.097                      E230100300375 
                                                                  E230100300376 
      -3.95      13.93    156.956      1.236                      E230100300377 
                                                                  E230100300378 
      -3.95      13.93    158.056      1.571                      E230100300379 
                                                                  E230100300380 
      -3.95      14.33     19.299      2.917                      E230100300381 
                                                                  E230100300382 
      -3.95      14.33     26.639      2.524                      E230100300383 
                                                                  E230100300384 
      -3.95      14.33     37.660      1.973                      E230100300385 
                                                                  E230100300386 
      -3.95      14.33     49.430      1.447                      E230100300387 
                                                                  E230100300388 
      -3.95      14.33     58.284      1.158                      E230100300389 
                                                                  E230100300390 
      -3.95      14.33     70.080      0.737                      E230100300391 
                                                                  E230100300392 
      -3.95      14.33     79.685      0.473                      E230100300393 
                                                                  E230100300394 
      -3.95      14.33     87.814      0.262                      E230100300395 
                                                                  E230100300396 
      -3.95      14.33     97.515      0.389                      E230100300397 
                                                                  E230100300398 
      -3.95      14.33    108.005      0.699                      E230100300399 
                                                                  E230100300400 
      -3.95      14.33    118.502      1.035                      E230100300401 
                                                                  E230100300402 
      -3.95      14.33    124.536      1.372                      E230100300403 
                                                                  E230100300404 
      -3.95      14.33    136.481      1.551                      E230100300405 
                                                                  E230100300406 
      -3.95      14.33    146.971      1.861                      E230100300407 
                                                                  E230100300408 
      -3.95      14.33    158.160      1.988                      E230100300409 
