ENTRY            E0149   20051025                             E033E014900000001 
SUBENT        E0149001   20051025                             E033E014900100001 
BIB                  7          8                                 E014900100002 
TITLE      The M1 transition strength from the 3/2- isobaric      E014900100003 
  1.988E+00  6.380E+03                                            E014900400111 
  1.989E+00  6.674E+03                                            E014900400112 
  1.989E+00  6.685E+03                                            E014900400113 
  1.990E+00  7.270E+03                                            E014900400114 
  1.990E+00  8.431E+03                                            E014900400115 
  1.991E+00  1.118E+04                                            E014900400116 
  1.991E+00  1.348E+04                                            E014900400117 
  1.992E+00  1.392E+04                                            E014900400118 
  1.993E+00  1.350E+04                                            E014900400119 
  1.993E+00  1.193E+04                                            E014900400120 
  1.993E+00  1.136E+04                                            E014900400121 
  1.993E+00  1.078E+04                                            E014900400122 
  1.994E+00  9.639E+03                                            E014900400123 
  1.994E+00  8.066E+03                                            E014900400124 
  1.995E+00  6.348E+03                                            E014900400125 
  1.995E+00  6.070E+03                                            E014900400126 
  1.996E+00  6.509E+03                                            E014900400127 
  1.996E+00  5.945E+03                                            E014900400128 
  1.997E+00  6.527E+03                                            E014900400129 
  1.997E+00  7.689E+03                                            E014900400130 
  1.998E+00  7.987E+03                                            E014900400131 
  1.999E+00  7.279E+03                                            E014900400132 
  1.999E+00  6.856E+03                                            E014900400133 
  2.000E+00  5.724E+03                                            E014900400134 
  2.001E+00  4.729E+03                                            E014900400135 
  2.002E+00  4.308E+03                                            E014900400136 
  2.002E+00  4.315E+03                                            E014900400137 
  2.002E+00  3.746E+03                                            E014900400138 
  2.003E+00  3.615E+03                                            E014900400139 
  2.004E+00  3.766E+03                                            E014900400140 
  2.004E+00  3.631E+03                                            E014900400141 
  2.005E+00  3.783E+03                                            E014900400142 
ENDDATA            127          0                                 E014900400143 
ENDSUBENT          142          0                                 E014900499999 
SUBENT        E0149005   20051025                             E033E014900500001 
BIB                  6         28                                 E014900500002 
REL-REF    (N,,M.Adachi+,J,JPJ,35,317,1973)                       E014900500003 
           Spin and parity taken from this reference              E014900500004 
REACTION   (20-CA-48(P,G),PAR,WID)                                E014900500005 
LEVEL-PROP ((1.)21-SC-49,E-LVL=0.000,SPIN=3.5,PARITY=-1.)         E014900500006 
           ((2.)21-SC-49,E-LVL=2.226,SPIN=0.5,PARITY=+1.)         E014900500007 
           ((3.)21-SC-49,E-LVL=2.371,SPIN=1.5,PARITY=+1.)         E014900500008 
           ((4.)21-SC-49,E-LVL=3.082,SPIN=1.5,PARITY=-1.)         E014900500009 
           ((5.)21-SC-49,E-LVL=3.515,SPIN=1.5,PARITY=-1.)         E014900500010 
           ((6.)21-SC-49,E-LVL=3.804,SPIN=2.5/3.5,PARITY=-1.)     E014900500011 
           ((7.)21-SC-49,E-LVL=4.068,SPIN=2.5,PARITY=-1.)         E014900500012 
           ((8.)21-SC-49,E-LVL=4.491,SPIN=0.5/1.5,PARITY=-1.)     E014900500013 
           ((9.)21-SC-49,E-LVL=4.736,SPIN=2.5,PARITY=-1.)         E014900500014 
           ((10.)21-SC-49,E-LVL=6.306,SPIN=2.5)                   E014900500015 
           ((11.)21-SC-49,E-LVL=6.504,SPIN=1.5,PARITY=-1.)        E014900500016 
           ((12.)21-SC-49,E-LVL=6.728,SPIN=1.5,PARITY=-1.)        E014900500017 
           ((13.)21-SC-49,E-LVL=6.984,SPIN=2.5,PARITY=-1.)        E014900500018 
           ((14.)21-SC-49,E-LVL=7.062,SPIN=0.5,PARITY=-1.)        E014900500019 
           ((15.)21-SC-49,E-LVL=7.192,SPIN=2.5)                   E014900500020 
           ((16.)21-SC-49,E-LVL=7.226,SPIN=2.5)                   E014900500021 
DETECTOR   (GELI) To measure gamma rays                           E014900500022 
ERR-ANALYS The uncertainties on the Gamma(gamma) are dominated by E014900500023 
           the uncertainties on Gamma(n), which sum up to about   E014900500024 
           30% in the cases of 1964- and 1975-keV resonances. In  E014900500025 
           other three resonances, the uncertainties on the       E014900500026 
           Gamma(gamma) are due to the uncertainties on Gamma(n)  E014900500027 
           and intensities of gamma rays. The uncertainty on the  E014900500028 
           individual Gamma(gamma) ranged from 20 to 100%.        E014900500029 
STATUS     (TABLE) Data taken from Table II, p327 in reference    E014900500030 
ENDBIB              28          0                                 E014900500031 
NOCOMMON             0          0                                 E014900500032 
DATA                 5         84                                 E014900500033 
EN-RES     EN-RES-ERR E-LVL-FIN  DATA       LVL-FLAG              E014900500034 
KEV        KEV        KEV        MILLI-EV   NO-DIM                E014900500035 
 1959.6     0.5        0.0        5.0        1.0                  E014900500036 
 1959.6     0.5        2226.0     16.0       2.0                  E014900500037 
 1959.6     0.5        2371.0     25.0       3.0                  E014900500038 
 1959.6     0.5        3082.0     10.0       4.0                  E014900500039 
 1959.6     0.5        3515.0     23.0       5.0                  E014900500040 
 1959.6     0.5        3804.0     22.0       6.0                  E014900500041 
 1959.6     0.5        3991.0     27.0                            E014900500042 
 1959.6     0.5        4068.0     25.0       7.0                  E014900500043 
 1959.6     0.5        4736.0     40.0       9.0                  E014900500044 
 1959.6     0.5        6306.0     38.0       10.0                 E014900500045 
 1959.6     0.5        6412.0     71.0                            E014900500046 
 1959.6     0.5        6504.0     58.0       11.0                 E014900500047 
 1959.6     0.5        6728.0     87.0       12.0                 E014900500048 
 1959.6     0.5        6984.0     69.0       13.0                 E014900500049 
 1959.6     0.5        7062.0     59.0       14.0                 E014900500050 
 1959.6     0.5        7192.0     58.0       15.0                 E014900500051 
 1959.6     0.5        7226.0     41.0       16.0                 E014900500052 
 1964.2     0.7        2226.0     66.0       2.0                  E014900500053 
 1964.2     0.7        2371.0     36.0       3.0                  E014900500054 
 1964.2     0.7        3082.0     85.0       4.0                  E014900500055 
 1964.2     0.7        3515.0     81.0       5.0                  E014900500056 
 1964.2     0.7        3804.0     63.0       6.0                  E014900500057 
 1964.2     0.7        3991.0     51.0                            E014900500058 
 1964.2     0.7        4068.0     156.0      7.0                  E014900500059 
 1964.2     0.7        4491.0     69.0       8.0                  E014900500060 
 1964.2     0.7        4736.0     80.0       9.0                  E014900500061 
 1964.2     0.7        6306.0     71.0       10.0                 E014900500062 
 1964.2     0.7        6412.0     124.0                           E014900500063 
 1964.2     0.7        6504.0     196.0      11.0                 E014900500064 
 1964.2     0.7        6728.0     214.0      12.0                 E014900500065 
 1964.2     0.7        6984.0     303.0      13.0                 E014900500066 
 1964.2     0.7        7062.0     160.0      14.0                 E014900500067 
 1964.2     0.7        7192.0     118.0      15.0                 E014900500068 
 1964.2     0.7        7226.0     131.0      16.0                 E014900500069 
 1974.7     0.5        0.0        127.0      1.0                  E014900500070 
 1974.7     0.5        2226.0     82.0       2.0                  E014900500071 
 1974.7     0.5        2371.0     59.0       3.0                  E014900500072 
 1974.7     0.5        3082.0     34.0       4.0                  E014900500073 
 1974.7     0.5        3515.0     58.0       5.0                  E014900500074 
 1974.7     0.5        3804.0     146.0      6.0                  E014900500075 
 1974.7     0.5        3991.0     147.0                           E014900500076 
 1974.7     0.5        4068.0     259.0      7.0                  E014900500077 
 1974.7     0.5        4491.0     78.0       8.0                  E014900500078 
 1974.7     0.5        4736.0     182.0      9.0                  E014900500079 
 1974.7     0.5        6306.0     67.0       10.0                 E014900500080 
 1974.7     0.5        6412.0     292.0                           E014900500081 
 1974.7     0.5        6504.0     538.0      11.0                 E014900500082 
 1974.7     0.5        6728.0     431.0      12.0                 E014900500083 
 1974.7     0.5        6984.0     593.0      13.0                 E014900500084 
 1974.7     0.5        7062.0     331.0      14.0                 E014900500085 
 1974.7     0.5        7192.0     246.0      15.0                 E014900500086 
 1974.7     0.5        7226.0     268.0      16.0                 E014900500087 
 1982.0     0.7        0.0        4.0        1.0                  E014900500088 
 1982.0     0.7        2226.0     3.0        2.0                  E014900500089 
 1982.0     0.7        2371.0     4.0        3.0                  E014900500090 
 1982.0     0.7        3082.0     5.0        4.0                  E014900500091 
 1982.0     0.7        3515.0     16.0       5.0                  E014900500092 
 1982.0     0.7        3804.0     16.0       6.0                  E014900500093 
 1982.0     0.7        3991.0     14.0                            E014900500094 
 1982.0     0.7        4068.0     39.0       7.0                  E014900500095 
 1982.0     0.7        4736.0     43.0       9.0                  E014900500096 
 1982.0     0.7        6306.0     42.0       10.0                 E014900500097 
 1982.0     0.7        6412.0     55.0                            E014900500098 
