ENTRY            T0246   20120320                             T022T024600000001 
SUBENT        T0246001   20120320                             T022T024600100001 
BIB                  7         13                                 T024600100002 
INSTITUTE  (1USAFSU)                                              T024600100003 
REFERENCE  (J,PR,160,791,196708)                                  T024600100004 
AUTHOR     (M.K.Mehta,W.E.Hunt,R.H.Davis)                         T024600100005 
TITLE      Scattering of Alpha Particles by Oxygen.II. Bombarding T024600100006 
            Energy Range 10 to 19 MeV                             T024600100007 
FACILITY   (VDGT,1USAFSU)                                         T024600100008 
INC-SOURCE Alpha-particle beam (5-12 nA) of continuously variable T024600100009 
            energy.                                               T024600100010 
HISTORY    (20040721C)                                            T024600100011 
           (20120320A) SD. In Subent 006 values in DATA section   T024600100012 
            without heading were deleted. Duplication in          T024600100013 
            energy (or angle) values in Subents 2-7 were checked  T024600100014 
            and corrected. Cosmetic changes in all Subents.       T024600100015 
ENDBIB              13          0                                 T024600100016 
NOCOMMON             0          0                                 T024600100017 
ENDSUBENT           16          0                                 T024600199999 
SUBENT        T0246002   20120320                             T022T024600200001 
BIB                  8         25                                 T024600200002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T024600200003 
SAMPLE     Oxygen targets prepared by vacuum deposition of thin   T024600200004 
            layers of lithium metal onto thin carbon backings withT024600200005 
            subsequent oxidation of the lithium to form LiOH.     T024600200006 
METHOD     (BCINT) Beam collected in a well-insulated Faraday cup.T024600200007 
           (PHD)                                                  T024600200008 
           Unresolved yield due to contaminants such as nitrogen  T024600200009 
            and fluorine, estimated by comparing back-angle pulse-T024600200010 
            height distributions with those for thin quartz (SiO2)T024600200011 
            targets. No impurities with mass number ~16 detected. T024600200012 
DETECTOR   (SI) Eight p-type silicon-junction detectors           T024600200013 
            operated simultaneously.                              T024600200014 
           Each detector had a resolution on the order of 150 keV.T024600200015 
MONITOR    90-degree analyzing magnet calibrated using threshold  T024600200016 
            measurement of 13C(p,n)13N reaction with an assumed   T024600200017 
            threshold energy of 3.237 MeV.                        T024600200018 
ERR-ANALYS (DATA-ERR) Estimated error 12%, except where cross     T024600200019 
            section is <5 mb/sr, low counting rates resulted in   T024600200020 
            large statistical errors.                             T024600200021 
           (EN-ERR-DIG) Digitizing error in energy.               T024600200022 
           (ERR-DIG)    Digitizing error in data.                 T024600200023 
           Maximum calibration error not greater than +-20 KeV.   T024600200024 
STATUS     (CURVE) Scanned from Figs.1,2 of PR,160,791,1967 at    T024600200025 
                                                    RFNC-VNIIEF.  T024600200026 
HISTORY    (20120320A) SD. Duplication in energy values corrected.T024600200027 
ENDBIB              25          0                                 T024600200028 
COMMON               2          3                                 T024600200029 
EN-ERR-DIG ERR-DIG                                                T024600200030 
MEV        MB/SR                                                  T024600200031 
  0.05       3.                                                   T024600200032 
ENDCOMMON            3          0                                 T024600200033 
DATA                 4       1709                                 T024600200034 
       90.0      16.55        68.        12.                      T024600200188 
       90.0      16.58        59.        12.                      T024600200189 
       90.0      16.65        63.        12.                      T024600200190 
       90.0      16.71        62.        12.                      T024600200191 
       90.0      16.77        54.        12.                      T024600200192 
       90.0      16.82        43.        12.                      T024600200193 
       90.0      16.88        49.        12.                      T024600200194 
       90.0      16.92        41.        12.                      T024600200195 
       90.0      16.96        47.        12.                      T024600200196 
       90.0      17.00        40.        12.                      T024600200197 
       90.0      17.02        44.        12.                      T024600200198 
       90.0      17.06        42.        12.                      T024600200199 
       90.0      17.08        48.        12.                      T024600200200 
       90.0      17.10        35.        12.                      T024600200201 
       90.0      17.13        39.        12.                      T024600200202 
       90.0      17.18        40.        12.                      T024600200203 
       90.0      17.23        40.        12.                      T024600200204 
       90.0      17.27        37.        12.                      T024600200205 
       90.0      17.33        28.        12.                      T024600200206 
       90.0      17.38        19.        12.                      T024600200207 
       90.0      17.44        11.        12.                      T024600200208 
       90.0      17.50         7.        12.                      T024600200209 
       90.0      17.56         6.        12.                      T024600200210 
       90.0      17.61        24.        12.                      T024600200211 
       90.0      17.64        19.        12.                      T024600200212 
       90.0      17.71        23.        12.                      T024600200213 
       90.0      17.76        23.        12.                      T024600200214 
       90.0      17.77        28.        12.                      T024600200215 
       90.0      17.80        26.        12.                      T024600200216 
       90.0      17.86        25.        12.                      T024600200217 
       90.0      17.92        26.        12.                      T024600200218 
       90.0      17.98        26.        12.                      T024600200219 
       90.0      18.02        25.        12.                      T024600200220 
       90.0      18.08        15.        12.                      T024600200221 
       90.0      18.12        11.        12.                      T024600200222 
       90.0      18.16         7.        12.                      T024600200223 
       90.0      18.22         7.        12.                      T024600200224 
       90.0      18.28        17.        12.                      T024600200225 
       90.0      18.33        24.        12.                      T024600200226 
       90.0      18.38        26.        12.                      T024600200227 
       90.0      18.43        20.        12.                      T024600200228 
       90.0      18.48        17.        12.                      T024600200229 
       90.0      18.53        16.        12.                      T024600200230 
       90.0      18.58        17.        12.                      T024600200231 
       90.0      18.63        21.        12.                      T024600200232 
       90.0      18.69        16.        12.                      T024600200233 
       90.0      18.74        11.        12.                      T024600200234 
       90.0      18.80        12.        12.                      T024600200235 
       90.0      18.84        13.        12.                      T024600200236 
       90.0      18.89        13.        12.                      T024600200237 
       90.0      18.94        14.        12.                      T024600200238 
       90.0      18.99        13.        12.                      T024600200239 
       90.0      19.03        11.        12.                      T024600200240 
       90.0      19.06        12.        12.                      T024600200241 
      122.6       9.91        88.        12.                      T024600200242 
      122.6       9.92        95.        12.                      T024600200243 
      122.6       9.93        85.        12.                      T024600200244 
      122.6       9.94        70.        12.                      T024600200245 
      122.6       9.95        76.        12.                      T024600200246 
      122.6       9.99        86.        12.                      T024600200247 
      122.6      10.02        91.        12.                      T024600200248 
      122.6      10.03       101.        12.                      T024600200249 
      122.6      10.06       104.        12.                      T024600200250 
      122.6      10.09        96.        12.                      T024600200251 
      122.6      10.12        99.        12.                      T024600200252 
      122.6      10.16        77.        12.                      T024600200253 
      122.6      10.18        68.        12.                      T024600200254 
      122.6      10.22        88.        12.                      T024600200255 
      122.6      10.23       107.        12.                      T024600200256 
      122.6      10.29       107.        12.                      T024600200257 
      122.6      10.35       106.        12.                      T024600200258 
      122.6      10.38       109.        12.                      T024600200259 
      122.6      10.42       119.        12.                      T024600200260 
      122.6      10.45       114.        12.                      T024600200261 
      122.6      10.46        86.        12.                      T024600200262 
      122.6      10.49        76.        12.                      T024600200263 
      122.6      10.52        96.        12.                      T024600200264 
      122.6      10.55        93.        12.                      T024600200265 
      122.6      10.59        74.        12.                      T024600200266 
      122.6      10.61        52.        12.                      T024600200267 
      122.6      10.64        52.        12.                      T024600200268 
      122.6      10.66        64.        12.                      T024600200269 
      122.6      10.69        92.        12.                      T024600200270 
      122.6      10.70        97.        12.                      T024600200271 
      122.6      10.72       102.        12.                      T024600200272 
      122.6      10.74        97.        12.                      T024600200273 
      122.6      10.77        61.        12.                      T024600200274 
      122.6      10.80        51.        12.                      T024600200275 
      122.6      10.85        52.        12.                      T024600200276 
      122.6      10.86        56.        12.                      T024600200277 
      122.6      10.88        63.        12.                      T024600200278 
      122.6      10.92        53.        12.                      T024600200279 
      122.6      10.94        32.        12.                      T024600200280 
      122.6      10.95        38.        12.                      T024600200281 
      122.6      10.97        41.        12.                      T024600200282 
      122.6      10.99        52.        12.                      T024600200283 
      122.6      11.01        66.        12.                      T024600200284 
      122.6      11.04        74.        12.                      T024600200285 
      122.6      11.08        72.        12.                      T024600200286 
      122.6      11.11        60.        12.                      T024600200287 
      122.6      11.16        55.        12.                      T024600200288 
      122.6      11.20        42.        12.                      T024600200289 
      122.6      11.21        46.        12.                      T024600200290 
      122.6      11.26        57.        12.                      T024600200291 
      122.6      11.31        62.        12.                      T024600200292 
      122.6      11.36        64.        12.                      T024600200293 
      122.6      11.43        62.        12.                      T024600200294 
      122.6      11.47        43.        12.                      T024600200295 
      122.6      11.52        27.        12.                      T024600200296 
      122.6      11.58        15.        12.                      T024600200297 
      122.6      11.64        11.        12.                      T024600200298 
      122.6      11.68        14.        12.                      T024600200299 
      122.6      11.73        27.        12.                      T024600200300 
      122.6      11.75        23.        12.                      T024600200301 
      122.6      11.79        10.        12.                      T024600200302 
      122.6      11.85         6.        12.                      T024600200303 
      122.6      11.90         3.                                 T024600200304 
      122.6      11.95         5.        12.                      T024600200305 
      122.6      11.97         3.                                 T024600200306 
      122.6      12.02         8.        12.                      T024600200307 
      122.6      12.07        13.        12.                      T024600200308 
      122.6      12.13        24.        12.                      T024600200309 
      122.6      12.18        40.        12.                      T024600200310 
      122.6      12.19        52.        12.                      T024600200311 
      122.6      12.22        69.        12.                      T024600200312 
      122.6      12.25        75.        12.                      T024600200313 
      122.6      12.27        73.        12.                      T024600200314 
      122.6      12.29        76.        12.                      T024600200315 
      122.6      12.33        67.        12.                      T024600200316 
      122.6      12.38        64.        12.                      T024600200317 
      122.6      12.39        58.        12.                      T024600200318 
      122.6      12.44        57.        12.                      T024600200319 
      122.6      12.45        50.        12.                      T024600200320 
      122.6      12.49        46.        12.                      T024600200321 
      122.6      12.56        47.        12.                      T024600200322 
      122.6      12.61        49.        12.                      T024600200323 
      122.6      12.68        49.        12.                      T024600200324 
      122.6      12.70        53.        12.                      T024600200325 
      122.6      12.73        36.        12.                      T024600200326 
      122.6      12.76        30.        12.                      T024600200327 
      122.6      12.78        25.        12.                      T024600200328 
      122.6      12.81        16.        12.                      T024600200329 
      122.6      12.86        11.        12.                      T024600200330 
      122.6      12.90        18.        12.                      T024600200331 
      122.6      12.93        15.        12.                      T024600200332 
      122.6      12.94        20.        12.                      T024600200333 
      122.6      12.99        21.        12.                      T024600200334 
      122.6      13.03        57.        12.                      T024600200335 
      122.6      13.08        73.        12.                      T024600200336 
      122.6      13.13        75.        12.                      T024600200337 
      122.6      13.18        72.        12.                      T024600200338 
      122.6      13.24        65.        12.                      T024600200339 
      122.6      13.30        56.        12.                      T024600200340 
      122.6      13.36        53.        12.                      T024600200341 
      122.6      13.40        58.        12.                      T024600200342 
      122.6      13.45        78.        12.                      T024600200343 
      122.6      13.48        98.        12.                      T024600200344 
      122.6      13.50       116.        12.                      T024600200345 
      122.6      13.52       126.        12.                      T024600200346 
      122.6      13.56       182.        12.                      T024600200347 
      122.6      13.58       167.        12.                      T024600200348 
      122.6      13.60       188.        12.                      T024600200349 
      122.6      13.63       176.        12.                      T024600200350 
      122.6      13.66       174.        12.                      T024600200351 
      122.6      13.68       183.        12.                      T024600200352 
      122.6      13.72       190.        12.                      T024600200353 
      122.6      13.77       182.        12.                      T024600200354 
      122.6      13.82       170.        12.                      T024600200355 
      122.6      13.88       136.        12.                      T024600200356 
      122.6      13.94        89.        12.                      T024600200357 
      122.6      13.99        68.        12.                      T024600200358 
      122.6      14.05        25.        12.                      T024600200359 
      122.6      14.09        12.        12.                      T024600200360 
      122.6      14.15        32.        12.                      T024600200361 
      122.6      14.17        40.        12.                      T024600200362 
      122.6      14.20        24.        12.                      T024600200363 
      122.6      14.22        15.        12.                      T024600200364 
      122.6      14.26         6.        12.                      T024600200365 
      122.6      14.32         9.        12.                      T024600200366 
      122.6      14.37        19.        12.                      T024600200367 
      122.6      14.44        21.        12.                      T024600200368 
      122.6      14.48        23.        12.                      T024600200369 
      122.6      14.54        24.        12.                      T024600200370 
      122.6      14.59        20.        12.                      T024600200371 
      122.6      14.64        19.        12.                      T024600200372 
      122.6      14.69         9.        12.                      T024600200373 
      122.6      14.77         7.        12.                      T024600200374 
      122.6      14.83         6.        12.                      T024600200375 
      122.6      14.93         5.        12.                      T024600200376 
      122.6      15.00         5.        12.                      T024600200377 
      122.6      15.09         4.                                 T024600200378 
      122.6      15.11         7.        12.                      T024600200379 
      122.6      15.16         7.        12.                      T024600200380 
      122.6      15.22        24.        12.                      T024600200381 
      122.6      15.27        54.        12.                      T024600200382 
      122.6      15.33        41.        12.                      T024600200383 
      122.6      15.39        45.        12.                      T024600200384 
      122.6      15.44        42.        12.                      T024600200385 
      122.6      15.48        52.        12.                      T024600200386 
      122.6      15.49        56.        12.                      T024600200387 
      122.6      15.53        59.        12.                      T024600200388 
      122.6      15.60        47.        12.                      T024600200389 
      122.6      15.64        45.        12.                      T024600200390 
      122.6      15.69        40.        12.                      T024600200391 
      122.6      15.75        34.        12.                      T024600200392 
      122.6      15.80        28.        12.                      T024600200393 
      122.6      15.85        24.        12.                      T024600200394 
      122.6      15.90        30.        12.                      T024600200395 
      122.6      15.97        32.        12.                      T024600200396 
      122.6      16.01        45.        12.                      T024600200397 
      122.6      16.05        46.        12.                      T024600200398 
      122.6      16.12        50.        12.                      T024600200399 
      122.6      16.16        49.        12.                      T024600200400 
      122.6      16.21        54.        12.                      T024600200401 
      122.6      16.28        45.        12.                      T024600200402 
      122.6      16.33        25.        12.                      T024600200403 
      122.6      16.39        34.        12.                      T024600200404 
      122.6      16.43        50.        12.                      T024600200405 
      122.6      16.48        59.        12.                      T024600200406 
      122.6      16.53        59.        12.                      T024600200407 
      122.6      16.59        52.        12.                      T024600200408 
      122.6      16.64        47.        12.                      T024600200409 
      122.6      16.69        42.        12.                      T024600200410 
      122.6      16.73        35.        12.                      T024600200411 
      122.6      16.81        35.        12.                      T024600200412 
      122.6      16.85        41.        12.                      T024600200413 
      122.6      16.92        43.        12.                      T024600200414 
      122.6      16.96        45.        12.                      T024600200415 
      122.6      17.01        51.        12.                      T024600200416 
      122.6      17.06        29.        12.                      T024600200417 
      122.6      17.12        41.        12.                      T024600200418 
      122.6      17.17        40.        12.                      T024600200419 
      122.6      17.23        47.        12.                      T024600200420 
      122.6      17.27        51.        12.                      T024600200421 
      122.6      17.33        42.        12.                      T024600200422 
      122.6      17.38        39.        12.                      T024600200423 
      122.6      17.43        37.        12.                      T024600200424 
      122.6      17.49        25.        12.                      T024600200425 
      122.6      17.54        20.        12.                      T024600200426 
      122.6      17.59        14.        12.                      T024600200427 
      122.6      17.64        16.        12.                      T024600200428 
      122.6      17.70        11.        12.                      T024600200429 
      122.6      17.75         8.        12.                      T024600200430 
      122.6      17.88         6.        12.                      T024600200431 
      122.6      17.91         8.        12.                      T024600200432 
      122.6      17.97        10.        12.                      T024600200433 
      122.6      18.01        13.        12.                      T024600200434 
      122.6      18.06        18.        12.                      T024600200435 
      122.6      18.11        28.        12.                      T024600200436 
      122.6      18.17        23.        12.                      T024600200437 
      122.6      18.21        21.        12.                      T024600200438 
      122.6      18.27        20.        12.                      T024600200439 
      122.6      18.32        19.        12.                      T024600200440 
      122.6      18.37        21.        12.                      T024600200441 
      122.6      18.43        25.        12.                      T024600200442 
      122.6      18.47        19.        12.                      T024600200443 
      122.6      18.48        28.        12.                      T024600200444 
      122.6      18.52        20.        12.                      T024600200445 
      122.6      18.58        15.        12.                      T024600200446 
      122.6      18.63        11.        12.                      T024600200447 
      122.6      18.69        15.        12.                      T024600200448 
      122.6      18.74        23.        12.                      T024600200449 
      122.6      18.79        24.        12.                      T024600200450 
      122.6      18.84        28.        12.                      T024600200451 
      122.6      18.90        34.        12.                      T024600200452 
      122.6      18.95        32.        12.                      T024600200453 
      122.6      18.98        36.        12.                      T024600200454 
      122.6      19.00        29.        12.                      T024600200455 
      122.6      19.05        30.        12.                      T024600200456 
      125.3       9.90        80.        12.                      T024600200457 
      125.3       9.91        90.        12.                      T024600200458 
      125.3       9.92        71.        12.                      T024600200459 
      125.3       9.95        73.        12.                      T024600200460 
      125.3       9.98        94.        12.                      T024600200461 
      125.3      10.01        89.        12.                      T024600200462 
      125.3      10.04        92.        12.                      T024600200463 
      125.3      10.06        83.        12.                      T024600200464 
      125.3      10.07        76.        12.                      T024600200465 
      125.3      10.10        80.        12.                      T024600200466 
      125.3      10.13        83.        12.                      T024600200467 
      125.3      10.15        61.        12.                      T024600200468 
      125.3      10.17        48.        12.                      T024600200469 
      125.3      10.22        60.        12.                      T024600200470 
      125.3      10.24        67.        12.                      T024600200471 
      125.3      10.25        76.        12.                      T024600200472 
      125.3      10.30        75.        12.                      T024600200473 
      125.3      10.33        78.        12.                      T024600200474 
      125.3      10.37        88.        12.                      T024600200475 
      125.3      10.40        86.        12.                      T024600200476 
      125.3      10.44        87.        12.                      T024600200477 
      125.3      10.47        65.        12.                      T024600200478 
      125.3      10.51        51.        12.                      T024600200479 
      125.3      10.53        75.        12.                      T024600200480 
      125.3      10.57        74.        12.                      T024600200481 
      125.3      10.59        56.        12.                      T024600200482 
      125.3      10.61        34.        12.                      T024600200483 
      125.3      10.65        30.        12.                      T024600200484 
      125.3      10.66        49.        12.                      T024600200485 
      125.3      10.67        72.        12.                      T024600200486 
      125.3      10.69        77.        12.                      T024600200487 
      125.3      10.73        93.        12.                      T024600200488 
      125.3      10.77        58.        12.                      T024600200489 
      125.3      10.79        42.        12.                      T024600200490 
      125.3      10.83        46.        12.                      T024600200491 
      125.3      10.85        59.        12.                      T024600200492 
      125.3      10.89        57.        12.                      T024600200493 
      125.3      10.92        46.        12.                      T024600200494 
      125.3      10.93        29.        12.                      T024600200495 
      125.3      10.95        37.        12.                      T024600200496 
      125.3      10.99        42.        12.                      T024600200497 
      125.3      11.02        52.        12.                      T024600200498 
      125.3      11.05        65.        12.                      T024600200499 
      125.3      11.06        62.        12.                      T024600200500 
      125.3      11.10        56.        12.                      T024600200501 
      125.3      11.14        47.        12.                      T024600200502 
      125.3      11.15        55.        12.                      T024600200503 
      125.3      11.22        37.        12.                      T024600200504 
      125.3      11.27        55.        12.                      T024600200505 
      125.3      11.31        61.        12.                      T024600200506 
      125.3      11.37        65.        12.                      T024600200507 
      125.3      11.42        56.        12.                      T024600200508 
      125.3      11.48        52.        12.                      T024600200509 
      125.3      11.53        39.        12.                      T024600200510 
      125.3      11.59        27.        12.                      T024600200511 
      125.3      11.64        17.        12.                      T024600200512 
      125.3      11.70        22.        12.                      T024600200513 
      125.3      11.74        35.        12.                      T024600200514 
      125.3      11.75        41.        12.                      T024600200515 
      125.3      11.79        15.        12.                      T024600200516 
      125.3      11.85         4.                                 T024600200517 
      125.3      11.89         2.                                 T024600200518 
      125.3      11.96         3.                                 T024600200519 
      125.3      12.01         4.                                 T024600200520 
