ENTRY            T0111   19991230                             0000T011100000001 
SUBENT        T0111001   19991230                             0000T011100100001 
BIB                 13         31                                 T011100100002 
INSTITUTE  (1USAPUP,1USAASU,1USAINU,1USAGEO)                      T011100100003 
REFERENCE  (J,PR/C,26,1800,198211)                                T011100100004 
AUTHOR     (J.R.COMFORT,G.L.MOAKE,C.C.FOSTER,P.SCHWANDT,W.G.LOVE) T011100100005 
TITLE      Analysis of the 12C(p(pol),p)12C reaction at 200 MeV   T011100100006 
            in the distorted-wave impulse approximation           T011100100007 
FACILITY   (ISOCY,1USAINU)                                        T011100100008 
INC-SOURCE (POLIS) Polarized proton beams with energies of 200.1  T011100100009 
            and 199.8 MeV.  Beam polarization typically 70%.      T011100100010 
SAMPLE     Two natural carbon targets with thicknesses of 3.74+-  T011100100011 
            0.08 mg/cm2 and 21.5+-0.5 mg/cm2.                     T011100100012 
METHOD     (BCINT)                                                T011100100013 
           Two sets of measurements.  More than one value given   T011100100014 
            at some angles.                                       T011100100015 
MONITOR    Beam polarization determined by helium elastic         T011100100016 
            scattering asymmetry measurements.                    T011100100017 
DETECTOR   (MAGSP) Quadrupole-dipole-dipole-multipole magnetic    T011100100018 
            spectrometer.                                         T011100100019 
           Helical-cathode position-sensitive proportional        T011100100020 
            chamber used as focal plane detector.                 T011100100021 
           Two plastic scintillator detectors 0.63 and 1.27 cm    T011100100022 
            thick, placed behind the chamber, used for particle   T011100100023 
            indentification.                                      T011100100024 
           Faraday cup internal to the scattering chamber used    T011100100025 
            for angles <23 degrees.                               T011100100026 
           External Faraday cup used for angles >23 degrees.      T011100100027 
ERR-ANALYS Relative scattering angle believed correct to 0.03     T011100100028 
            degrees.  Absolute angle error <0.1 degrees.          T011100100029 
STATUS     Data received by email, J. Comfort, 2 November 1999.   T011100100030 
           No reply from J. Comfort to author proof.              T011100100031 
HISTORY    (19991108C) Converted from O0207 (CaJaD); BIB updated, T011100100032 
              authors data added (VM).                            T011100100033 
ENDBIB              31          0                                 T011100100034 
COMMON               1          3                                 T011100100035 
EN                                                                T011100100036 
MEV                                                               T011100100037 
 200.                                                             T011100100038 
ENDCOMMON            3          0                                 T011100100039 
ENDSUBENT           38          0                                 T011100199999 
SUBENT        T0111002   19991108                             0000T011100200001 
BIB                  2          9                                 T011100200002 
REACTION   (6-C-12(P,INL)6-C-12,PAR,DA)                           T011100200003 
ERR-ANALYS (DATA-ERR) Mainly statistical uncertainty, however, a  T011100200004 
            5% error added in quadrature to the statistical       T011100200005 
            uncertainty for data <23 degrees, since internal      T011100200006 
            Faraday cup is believed to have failed to collect     T011100200007 
            about 1/3 of total beam charge.                       T011100200008 
           Relative cross sections believed to be correct to      T011100200009 
            <3%. Uncertainty in absolute cross section scale      T011100200010 
            estimated <10%.                                       T011100200011 
ENDBIB               9          0                                 T011100200012 
NOCOMMON             0          0                                 T011100200013 
DATA                 4        416                                 T011100200014 
SUBENT        T0111004   19991108                             0000T011100400001 
BIB                  2          3                                 T011100400002 
REACTION   (6-C-12(P,INL)6-C-12,PAR,POL/DA,,ANA)                  T011100400003 
ERR-ANALYS (DATA-ERR) Uncertainties given take into account all   T011100400004 
            known sources of error.                               T011100400005 
ENDBIB               3          0                                 T011100400006 
NOCOMMON             0          0                                 T011100400007 
DATA                 4        416                                 T011100400008 
E-LVL      ANG-CM     DATA       DATA-ERR                         T011100400009 
MEV        ADEG       NO-DIM     NO-DIM                           T011100400010 
 0.0         6.68      0.532     0.022                            T011100400011 
 0.0         6.68      0.523     0.021                            T011100400012 
 0.0         6.68      0.505     0.022                            T011100400013 
 0.0         8.85      0.609     0.024                            T011100400014 
 0.0        11.05      0.706     0.026                            T011100400015 
 0.0        13.25      0.804     0.029                            T011100400016 
 0.0        15.44      0.889     0.032                            T011100400017 
 0.0        17.53      0.991     0.031                            T011100400018 
 0.0        17.64      0.987     0.029                            T011100400019 
 0.0        19.72      0.982     0.031                            T011100400020 
 0.0        19.83      0.962     0.028                            T011100400021 
 0.0        21.91      0.863     0.028                            T011100400022 
 0.0        22.02      0.777     0.024                            T011100400023 
 0.0        22.02      0.797     0.026                            T011100400024 
 0.0        22.02      0.777     0.025                            T011100400025 
 0.0        24.21      0.446     0.017                            T011100400026 
 0.0        25.03      0.308     0.010                            T011100400027 
 0.0        26.39      0.036     0.013                            T011100400028 
 0.0        26.39      0.042     0.008                            T011100400029 
 0.0        28.57     -0.317     0.016                            T011100400030 
 0.0        28.57     -0.317     0.012                            T011100400031 
 0.0        30.75     -0.427     0.014                            T011100400032 
 0.0        32.92     -0.079     0.009                            T011100400033 
 0.0        32.92     -0.129     0.010                            T011100400034 
 0.0        35.09      0.423     0.012                            T011100400035 
 0.0        37.26      0.855     0.019                            T011100400036 
 0.0        39.42      0.959     0.021                            T011100400037 
 0.0        41.58      0.844     0.019                            T011100400038 
 0.0        43.74      0.657     0.015                            T011100400039 
 0.0        45.89      0.456     0.011                            T011100400040 
 0.0        48.03      0.260     0.009                            T011100400041 
 0.0        50.17      0.088     0.009                            T011100400042 
 0.0        52.31     -0.156     0.009                            T011100400043 
 0.0        54.44     -0.353     0.014                            T011100400044 
 0.0        56.56     -0.580     0.019                            T011100400045 
 0.0        58.68     -0.870     0.023                            T011100400046 
 0.0        60.79     -0.993     0.025                            T011100400047 
 0.0        62.90     -0.925     0.029                            T011100400048 
 0.0        65.00     -0.648     0.024                            T011100400049 
 4.440       6.68      0.223     0.110                            T011100400050 
 4.440       6.68      0.157     0.174                            T011100400051 
 4.440       8.86      0.414     0.043                            T011100400052 
 4.440      11.06      0.445     0.023                            T011100400053 
 4.440      13.26      0.563     0.024                            T011100400054 
 4.440      15.46      0.678     0.027                            T011100400055 
 4.440      17.54      0.834     0.031                            T011100400056 
 4.440      17.65      0.814     0.026                            T011100400057 
 4.440      19.74      0.917     0.031                            T011100400058 
 4.440      19.85      0.914     0.028                            T011100400059 
 4.440      21.93      0.969     0.033                            T011100400060 
 4.440      22.04      0.950     0.029                            T011100400061 
 4.440      22.04      0.943     0.031                            T011100400062 
 4.440      22.04      0.952     0.031                            T011100400063 
 4.440      24.23      0.922     0.029                            T011100400064 
 4.440      25.05      0.879     0.020                            T011100400065 
 4.440      26.41      0.815     0.026                            T011100400066 
 4.440      26.41      0.814     0.018                            T011100400067 
 4.440      28.59      0.623     0.020                            T011100400068 
 4.440      28.59      0.635     0.015                            T011100400069 
 4.440      30.77      0.403     0.010                            T011100400070 
 4.440      32.95      0.151     0.006                            T011100400071 
 4.440      32.95      0.183     0.007                            T011100400072 
 4.440      35.12     -0.068     0.005                            T011100400073 
 4.440      37.29     -0.295     0.008                            T011100400074 
 4.440      39.46     -0.516     0.012                            T011100400075 
 4.440      41.62     -0.705     0.016                            T011100400076 
 4.440      43.77     -0.852     0.019                            T011100400077 
 4.440      45.92     -0.916     0.020                            T011100400078 
 4.440      48.07     -0.860     0.020                            T011100400079 
 4.440      50.21     -0.653     0.017                            T011100400080 
 4.440      52.35     -0.319     0.011                            T011100400081 
 4.440      54.48      0.025     0.012                            T011100400082 
 4.440      56.60      0.299     0.014                            T011100400083 
 4.440      58.72      0.475     0.015                            T011100400084 
 4.440      60.84      0.578     0.016                            T011100400085 
 4.440      62.94      0.651     0.020                            T011100400086 
 4.440      65.04      0.665     0.019                            T011100400087 
 7.650       6.69     -0.233     0.169                            T011100400088 
 7.650       6.69      0.015     0.103                            T011100400089 
 7.650       8.87     -0.121     0.176                            T011100400090 
 7.650      11.07      0.623     0.083                            T011100400091 
 7.650      13.27      0.825     0.055                            T011100400092 
 7.650      15.47      0.869     0.053                            T011100400093 
 7.650      17.66      0.974     0.041                            T011100400094 
 7.650      19.86      0.905     0.035                            T011100400095 
 7.650      22.05      0.920     0.039                            T011100400096 
 7.650      22.05      0.916     0.043                            T011100400097 
 7.650      22.05      0.861     0.034                            T011100400098 
 7.650      24.24      0.731     0.039                            T011100400099 
 7.650      25.06      0.670     0.025                            T011100400100 
 7.650      26.43      0.483     0.037                            T011100400101 
 7.650      26.43      0.492     0.023                            T011100400102 
 7.650      28.61      0.200     0.032                            T011100400103 
 7.650      28.61      0.200     0.026                            T011100400104 
 7.650      30.79     -0.167     0.024                            T011100400105 
 7.650      32.97     -0.469     0.024                            T011100400106 
 7.650      32.97     -0.488     0.027                            T011100400107 
 7.650      35.14     -0.762     0.026                            T011100400108 
 7.650      37.31     -0.866     0.029                            T011100400109 
 7.650      39.48     -0.434     0.030                            T011100400110 
 7.650      41.64      0.457     0.024                            T011100400111 
 7.650      43.80      0.913     0.028                            T011100400112 
 7.650      45.95      0.875     0.028                            T011100400113 
 7.650      48.10      0.652     0.028                            T011100400114 
 7.650      50.24      0.413     0.028                            T011100400115 
 7.650      52.38      0.232     0.026                            T011100400116 
 7.650      54.51     -0.037     0.031                            T011100400117 
 7.650      56.63     -0.215     0.034                            T011100400118 
 7.650      58.75     -0.410     0.034                            T011100400119 
 7.650      60.87     -0.683     0.033                            T011100400120 
 7.650      62.98     -0.891     0.044                            T011100400121 
 7.650      65.08     -1.009     0.041                            T011100400122 
 9.630       8.87      0.117     0.306                            T011100400123 
 9.630      11.07      0.324     0.097                            T011100400124 
 9.630      13.27      0.629     0.073                            T011100400125 
 9.630      15.47      0.699     0.060                            T011100400126 
 9.630      17.67      0.858     0.038                            T011100400127 
 9.630      19.87      0.925     0.033                            T011100400128 
 9.630      22.06      0.918     0.034                            T011100400129 
 9.630      22.06      0.969     0.038                            T011100400130 
 9.630      22.06      0.927     0.033                            T011100400131 
 9.630      24.25      0.893     0.032                            T011100400132 
 9.630      25.07      0.894     0.022                            T011100400133 
 9.630      26.44      0.781     0.028                            T011100400134 
 9.630      26.44      0.865     0.021                            T011100400135 
 9.630      28.62      0.656     0.024                            T011100400136 
 9.630      28.62      0.725     0.019                            T011100400137 
 9.630      30.81      0.526     0.014                            T011100400138 
 9.630      32.98      0.337     0.010                            T011100400139 
 9.630      32.98      0.331     0.011                            T011100400140 
 9.630      35.16      0.155     0.007                            T011100400141 
 9.630      37.33     -0.030     0.006                            T011100400142 
 9.630      39.49     -0.176     0.006                            T011100400143 
 9.630      41.66     -0.326     0.008                            T011100400144 
 9.630      43.81     -0.446     0.011                            T011100400145 
 9.630      45.97     -0.578     0.014                            T011100400146 
 9.630      48.12     -0.661     0.016                            T011100400147 
 9.630      50.26     -0.748     0.019                            T011100400148 
 9.630      52.40     -0.814     0.021                            T011100400149 
 9.630      54.53     -0.827     0.024                            T011100400150 
 9.630      56.65     -0.794     0.027                            T011100400151 
 9.630      58.78     -0.703     0.028                            T011100400152 
 9.630      60.89     -0.640     0.029                            T011100400153 
 9.630      63.00     -0.418     0.039                            T011100400154 
 9.630      65.10     -0.502     0.038                            T011100400155 
10.840      15.48      0.822     0.158                            T011100400156 
10.840      17.68      0.798     0.074                            T011100400157 
10.840      19.87      0.917     0.051                            T011100400158 
10.840      22.07      0.846     0.036                            T011100400159 
10.840      24.26      0.775     0.045                            T011100400160 
10.840      26.45      0.656     0.041                            T011100400161 
10.840      26.45      0.678     0.037                            T011100400162 
10.840      28.63      0.516     0.045                            T011100400163 
10.840      28.63      0.498     0.028                            T011100400164 
10.840      30.81      0.286     0.050                            T011100400165 
10.840      32.99      0.067     0.047                            T011100400166 
10.840      35.17     -0.058     0.050                            T011100400167 
10.840      37.34     -0.293     0.059                            T011100400168 
10.840      39.50     -0.444     0.064                            T011100400169 
10.840      41.67     -0.534     0.068                            T011100400170 
10.840      43.82     -0.682     0.071                            T011100400171 
10.840      47.05     -0.772     0.087                            T011100400172 
10.840      50.27     -0.688     0.105                            T011100400173 
10.840      53.47     -0.407     0.168                            T011100400174 
11.830      17.68      0.161     0.176                            T011100400175 
11.830      19.88      0.270     0.163                            T011100400176 
11.830      22.07     -0.029     0.145                            T011100400177 
11.830      24.26      0.218     0.153                            T011100400178 
11.830      25.08     -0.041     0.070                            T011100400179 
11.830      26.45      0.055     0.131                            T011100400180 
11.830      26.45     -0.023     0.102                            T011100400181 
11.830      28.64     -0.055     0.204                            T011100400182 
11.830      28.64     -0.014     0.091                            T011100400183 
11.830      30.82     -0.171     0.102                            T011100400184 
11.830      33.00      0.203     0.101                            T011100400185 
11.830      35.17      0.290     0.125                            T011100400186 
11.830      37.34      0.334     0.108                            T011100400187 
11.830      39.51      0.386     0.109                            T011100400188 
11.830      41.67      0.294     0.100                            T011100400189 
11.830      43.83      0.377     0.119                            T011100400190 
11.830      47.06      0.251     0.160                            T011100400191 
12.710       6.67     -0.371     0.097                            T011100400192 
12.710       8.88     -0.133     0.054                            T011100400193 
12.710      11.08     -0.189     0.025                            T011100400194 
12.710      13.28     -0.237     0.032                            T011100400195 
12.710      15.48     -0.237     0.038                            T011100400196 
12.710      15.48     -0.353     0.027                            T011100400197 
12.710      17.68     -0.288     0.029                            T011100400198 
12.710      19.88     -0.360     0.033                            T011100400199 
12.710      22.07     -0.164     0.026                            T011100400200 
12.710      24.27     -0.228     0.050                            T011100400201 
12.710      25.09     -0.001     0.024                            T011100400202 
12.710      26.46      0.165     0.047                            T011100400203 
12.710      26.46      0.140     0.032                            T011100400204 
12.710      28.64      0.319     0.053                            T011100400205 
12.710      28.64      0.219     0.025                            T011100400206 
12.710      30.82      0.292     0.033                            T011100400207 
12.710      33.00      0.251     0.031                            T011100400208 
12.710      35.18      0.368     0.035                            T011100400209 
12.710      37.35      0.244     0.029                            T011100400210 
12.710      39.52      0.363     0.031                            T011100400211 
12.710      41.68      0.276     0.035                            T011100400212 
12.710      43.84      0.215     0.039                            T011100400213 
12.710      47.07      0.182     0.046                            T011100400214 
12.710      50.29      0.179     0.053                            T011100400215 
12.710      53.49      0.118     0.069                            T011100400216 
13.350      28.65     -0.105     0.261                            T011100400217 
13.350      30.83      0.486     0.313                            T011100400218 
13.350      33.01     -0.541     0.399                            T011100400219 
13.350      35.18      0.696     0.313                            T011100400220 
13.350      37.36      0.194     0.205                            T011100400221 
13.350      39.52      0.075     0.217                            T011100400222 
13.350      41.69     -0.162     0.233                            T011100400223 
13.350      43.85      0.002     0.228                            T011100400224 
13.350      47.08     -0.237     0.272                            T011100400225 
13.350      50.29      0.075     0.405                            T011100400226 
13.350      53.50     -0.307     0.333                            T011100400227 
14.080      19.89      0.273     0.152                            T011100400228 
14.080      22.08      0.804     0.099                            T011100400229 
14.080      24.27      0.672     0.112                            T011100400230 
14.080      25.09      0.758     0.056                            T011100400231 
14.080      26.46      0.548     0.066                            T011100400232 
14.080      26.46      0.690     0.066                            T011100400233 
14.080      28.65      0.554     0.061                            T011100400234 
14.080      28.65      0.542     0.186                            T011100400235 
14.080      30.83      0.481     0.074                            T011100400236 
14.080      33.01      0.300     0.048                            T011100400237 
14.080      35.19      0.005     0.047                            T011100400238 
14.080      37.36     -0.058     0.040                            T011100400239 
14.080      39.53     -0.227     0.034                            T011100400240 
14.080      41.69     -0.458     0.034                            T011100400241 
14.080      43.85     -0.543     0.034                            T011100400242 
14.080      47.08     -0.715     0.035                            T011100400243 
14.080      50.30     -0.934     0.036                            T011100400244 
14.080      53.51     -0.945     0.039                            T011100400245 
15.110       6.68      0.043     0.019                            T011100400246 
15.110       8.88      0.038     0.018                            T011100400247 
15.110      11.09      0.039     0.014                            T011100400248 
15.110      13.29     -0.045     0.023                            T011100400249 
15.110      15.49     -0.134     0.035                            T011100400250 
15.110      15.49     -0.165     0.023                            T011100400251 
15.110      17.69     -0.156     0.053                            T011100400252 
15.110      19.89     -0.207     0.079                            T011100400253 
15.110      22.09     -0.732     0.150                            T011100400254 
15.110      24.28     -0.064     0.240                            T011100400255 
15.110      25.10      0.334     0.087                            T011100400256 
15.110      26.47      0.336     0.101                            T011100400257 
15.110      26.47      0.268     0.085                            T011100400258 
15.110      28.66      0.343     0.107                            T011100400259 
15.110      28.66      0.187     0.046                            T011100400260 
15.110      30.84      0.182     0.053                            T011100400261 
15.110      33.02      0.081     0.046                            T011100400262 
15.110      35.20     -0.017     0.053                            T011100400263 
15.110      37.37     -0.205     0.046                            T011100400264 
15.110      39.54     -0.314     0.052                            T011100400265 
15.110      41.70     -0.474     0.065                            T011100400266 
15.110      43.86     -0.558     0.074                            T011100400267 
15.110      47.09     -0.616     0.094                            T011100400268 
15.110      50.31     -0.395     0.126                            T011100400269 
15.110      53.52     -0.224     0.088                            T011100400270 
15.300      13.29      0.601     0.064                            T011100400271 
15.300      15.49      0.604     0.060                            T011100400272 
15.300      15.49      1.098     0.050                            T011100400273 
15.300      17.69      0.804     0.029                            T011100400274 
15.300      19.89      0.941     0.030                            T011100400275 
15.300      22.09      0.745     0.023                            T011100400276 
15.300      24.28      0.724     0.032                            T011100400277 
15.300      25.10      0.556     0.017                            T011100400278 
15.300      26.47      0.482     0.024                            T011100400279 
15.300      26.47      0.438     0.019                            T011100400280 
15.300      28.66      0.377     0.024                            T011100400281 
15.300      28.66      0.406     0.016                            T011100400282 
15.300      30.84      0.372     0.017                            T011100400283 
15.300      33.02      0.400     0.016                            T011100400284 
15.300      35.20      0.175     0.016                            T011100400285 
15.300      37.37     -0.109     0.011                            T011100400286 
15.300      39.54     -0.136     0.011                            T011100400287 
15.300      41.70     -0.157     0.014                            T011100400288 
15.300      43.86     -0.242     0.014                            T011100400289 
15.300      47.09     -0.354     0.020                            T011100400290 
15.300      50.31     -0.699     0.024                            T011100400291 
15.300      53.52     -0.609     0.030                            T011100400292 
16.110       8.88      0.130     0.179                            T011100400293 
16.110      11.09     -0.050     0.078                            T011100400294 
16.110      13.29     -0.060     0.062                            T011100400295 
16.110      15.50      0.045     0.051                            T011100400296 
16.110      15.50     -0.052     0.036                            T011100400297 
16.110      17.70      0.058     0.034                            T011100400298 
16.110      19.89      0.169     0.024                            T011100400299 
16.110      22.09      0.113     0.019                            T011100400300 
16.110      24.28      0.174     0.032                            T011100400301 
16.110      25.11      0.179     0.017                            T011100400302 
16.110      26.47      0.268     0.032                            T011100400303 
16.110      26.47      0.205     0.023                            T011100400304 
16.110      28.66      0.237     0.042                            T011100400305 
16.110      28.66      0.278     0.021                            T011100400306 
16.110      30.85      0.283     0.031                            T011100400307 
16.110      33.03      0.362     0.039                            T011100400308 
16.110      35.20      0.435     0.053                            T011100400309 
16.110      37.38      0.465     0.059                            T011100400310 
16.110      39.55      0.421     0.056                            T011100400311 
16.110      41.71      0.353     0.063                            T011100400312 
16.110      43.87      0.490     0.070                            T011100400313 
16.110      47.10      0.214     0.072                            T011100400314 
16.110      50.32      0.284     0.078                            T011100400315 
16.110      53.53      0.413     0.088                            T011100400316 
16.580      15.50      0.233     0.349                            T011100400317 
16.580      17.70     -0.161     0.501                            T011100400318 
16.580      19.90      0.149     0.329                            T011100400319 
16.580      22.09      0.061     0.117                            T011100400320 
16.580      24.29      0.081     0.137                            T011100400321 
16.580      25.11      0.237     0.059                            T011100400322 
16.580      26.48      0.161     0.109                            T011100400323 
16.580      26.48      0.138     0.069                            T011100400324 
16.580      28.66      0.284     0.085                            T011100400325 
16.580      28.66      0.291     0.050                            T011100400326 
16.580      30.85      0.294     0.056                            T011100400327 
16.580      33.03      0.219     0.057                            T011100400328 
16.580      35.21      0.172     0.073                            T011100400329 
16.580      37.38      0.278     0.091                            T011100400330 
16.580      39.55      0.502     0.090                            T011100400331 
16.580      41.71      0.324     0.123                            T011100400332 
16.580      43.88      0.154     0.171                            T011100400333 
16.580      47.11      0.093     0.192                            T011100400334 
16.580      50.33     -0.297     0.204                            T011100400335 
18.400       8.89      0.130     0.071                            T011100400336 
18.400      11.09     -0.021     0.034                            T011100400337 
18.400      13.30      0.132     0.033                            T011100400338 
18.400      15.50      0.001     0.025                            T011100400339 
18.400      15.50      0.033     0.024                            T011100400340 
18.400      17.70      0.060     0.021                            T011100400341 
18.400      19.90      0.048     0.022                            T011100400342 
18.400      22.10      0.013     0.019                            T011100400343 
18.400      24.30      0.059     0.030                            T011100400344 
18.400      25.12     -0.031     0.028                            T011100400345 
18.400      26.49      0.022     0.043                            T011100400346 
18.400      26.49      0.051     0.028                            T011100400347 
18.400      28.68      0.025     0.062                            T011100400348 
18.400      28.68      0.168     0.034                            T011100400349 
18.400      30.86     -0.088     0.108                            T011100400350 
18.400      33.04      0.119     0.098                            T011100400351 
18.400      35.22      0.091     0.084                            T011100400352 
18.400      37.40      0.044     0.064                            T011100400353 
18.400      39.57      0.211     0.049                            T011100400354 
18.400      41.73      0.430     0.043                            T011100400355 
18.400      43.89      0.369     0.041                            T011100400356 
18.400      47.12      0.320     0.027                            T011100400357 
18.400      50.34      0.260     0.024                            T011100400358 
18.400      53.55      0.377     0.035                            T011100400359 
19.200      15.51      0.428     0.335                            T011100400360 
19.200      15.51      0.173     0.258                            T011100400361 
19.200      17.71      0.303     0.198                            T011100400362 
19.200      19.91      0.189     0.154                            T011100400363 
19.200      22.11      0.020     0.083                            T011100400364 
19.200      24.30      0.015     0.153                            T011100400365 
19.200      25.12     -0.130     0.128                            T011100400366 
19.200      26.49      0.081     0.177                            T011100400367 
19.200      26.49     -0.088     0.110                            T011100400368 
19.200      28.68      0.220     0.124                            T011100400369 
19.200      28.68      0.189     0.083                            T011100400370 
19.200      30.87      0.062     0.108                            T011100400371 
19.200      33.05      0.156     0.080                            T011100400372 
19.200      35.23      0.118     0.078                            T011100400373 
19.200      37.40      0.158     0.077                            T011100400374 
19.200      39.57      0.306     0.067                            T011100400375 
19.200      41.74      0.219     0.071                            T011100400376 
19.200      43.90      0.327     0.081                            T011100400377 
19.200      47.13      0.223     0.070                            T011100400378 
19.200      50.35      0.197     0.084                            T011100400379 
19.200      53.56      0.333     0.123                            T011100400380 
19.700       8.89      0.136     0.099                            T011100400381 
19.700      11.10      0.247     0.043                            T011100400382 
19.700      13.30      0.127     0.053                            T011100400383 
19.700      15.51      0.208     0.053                            T011100400384 
19.700      15.51      0.184     0.052                            T011100400385 
19.700      17.71      0.222     0.047                            T011100400386 
19.700      19.91      0.157     0.054                            T011100400387 
19.700      22.11      0.165     0.039                            T011100400388 
19.700      24.30      0.218     0.047                            T011100400389 
19.700      25.13      0.163     0.034                            T011100400390 
19.700      26.50      0.312     0.042                            T011100400391 
19.700      26.50      0.195     0.026                            T011100400392 
19.700      28.68      0.288     0.036                            T011100400393 
19.700      28.68      0.314     0.024                            T011100400394 
19.700      30.87      0.326     0.030                            T011100400395 
19.700      33.05      0.320     0.025                            T011100400396 
19.700      35.23      0.300     0.028                            T011100400397 
19.700      37.41      0.284     0.027                            T011100400398 
19.700      39.58      0.342     0.028                            T011100400399 
19.700      41.74      0.341     0.031                            T011100400400 
19.700      43.90      0.317     0.039                            T011100400401 
19.700      47.14      0.227     0.038                            T011100400402 
19.700      50.36      0.210     0.048                            T011100400403 
19.700      53.57      0.171     0.074                            T011100400404 
20.540      13.31     -0.034     0.155                            T011100400405 
20.540      15.51      0.127     0.125                            T011100400406 
20.540      15.51      0.170     0.076                            T011100400407 
20.540      17.71      0.155     0.055                            T011100400408 
20.540      19.91      0.049     0.056                            T011100400409 
20.540      22.11      0.059     0.030                            T011100400410 
20.540      24.31      0.128     0.043                            T011100400411 
20.540      25.13      0.099     0.023                            T011100400412 
20.540      26.50      0.060     0.064                            T011100400413 
20.540      26.50      0.139     0.031                            T011100400414 
20.540      28.69      0.250     0.055                            T011100400415 
20.540      28.69      0.160     0.027                            T011100400416 
20.540      30.88      0.160     0.044                            T011100400417 
20.540      33.06      0.153     0.050                            T011100400418 
20.540      35.24      0.122     0.060                            T011100400419 
20.540      37.41      0.001     0.061                            T011100400420 
20.540      39.58      0.182     0.075                            T011100400421 
20.540      41.75      0.024     0.081                            T011100400422 
20.540      43.91      0.510     0.109                            T011100400423 
20.540      47.14      0.471     0.143                            T011100400424 
20.540      50.37      0.582     0.132                            T011100400425 
20.540      53.58      0.014     0.335                            T011100400426 
ENDDATA            418          0                                 T011100400427 
ENDSUBENT          426          0                                 T011100499999 
ENDENTRY             3          0                                 T011199999999 
