ENTRY            T0232   20030804                             0000T023200000001 
SUBENT        T0232001   20030804                             0000T023200100001 
BIB                  9         12                                 T023200100002 
INSTITUTE  (1CANCRC)                                              T023200100003 
REFERENCE  (J,NP/A,179,465,1972)                                  T023200100004 
AUTHOR     (O.Hausser,A.J.Ferguson,A.B.McDonald,I.M.Szoghy,       T023200100005 
           T.K.Alexander,D.L.Disdier)                             T023200100006 
TITLE      High spin states in 20Ne from 16O(a,a) scattering      T023200100007 
FACILITY   (VDGT,1CANCRC)                                         T023200100008 
DETECTOR   (SIBAR) Four movable surface-barrier detectors and one T023200100009 
            annular detector fixed at 180 degrees in a 43 cm      T023200100010 
            diameter Ortec scattering chamber.                    T023200100011 
COMMENT    Many points at a single angle due to accuracy of scan. T023200100012 
ERR-ANALYS (DATA-ERR) Experimental error                          T023200100013 
HISTORY    (20030512C)                                            T023200100014 
ENDBIB              12          0                                 T023200100015 
NOCOMMON             0          0                                 T023200100016 
ENDSUBENT           15          0                                 T023200199999 
SUBENT        T0232002   20030804                             0000T023200200001 
BIB                  6         10                                 T023200200002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T023200200003 
           Excitation functions near the l=6 resonance at         T023200200004 
            E(alpha)=5058 keV.                                    T023200200005 
SAMPLE     Thin (<10 microg/cm2) self-supporting SiO2 targets.    T023200200006 
MONITOR    (8-O-16(A,EL)8-O-16,,DA) Data of McDermott near 5      T023200200007 
            MeV.                                                  T023200200008 
MONIT-REF  (,L.C.MCDERMOTT+,J,PR,118,175,1960)                    T023200200009 
ERR-ANALYS Digitizing error in energy 0.5 keV.                    T023200200010 
           Digitizing error in data 0.5 mb/sr.                    T023200200011 
STATUS     (CURVE) Data scanned from Fig.2 of reference by NPDC.  T023200200012 
ENDBIB              10          0                                 T023200200013 
NOCOMMON             0          0                                 T023200200014 
DATA                 4        197                                 T023200200015 
  154.4      9.020      30.18     0.8857                          T023200400155 
  154.4      9.021      31.16     0.8857                          T023200400156 
  154.4      9.022      31.13     0.8871                          T023200400157 
  154.4      9.023      33.45     0.9489                          T023200400158 
  163.8      8.977      38.09      2.005                          T023200400159 
  163.8      8.978      38.74      1.755                          T023200400160 
  163.8      8.979      38.89      1.509                          T023200400161 
  163.8      8.980      37.28      1.499                          T023200400162 
  163.8      8.981      38.18      2.005                          T023200400163 
  163.8      8.982      39.84      1.253                          T023200400164 
  163.8      8.983      40.24      1.253                          T023200400165 
  163.8      8.984      40.13      1.755                          T023200400166 
  163.8      8.985      40.78      1.504                          T023200400167 
  163.8      8.986      40.42      1.755                          T023200400168 
  163.8      8.987      40.83      2.256                          T023200400169 
  163.8      8.988      43.48      1.504                          T023200400170 
  163.8      8.989      44.63      1.749                          T023200400171 
  163.8      8.991      44.68      2.000                          T023200400172 
  163.8      8.992      46.33      1.760                          T023200400173 
  163.8      8.993      50.75      1.755                          T023200400174 
  163.8      8.994      55.66      1.749                          T023200400175 
  163.8      8.995      76.62      2.256                          T023200400176 
  163.8      8.997      134.6      2.256                          T023200400177 
  163.8      8.998      131.0      2.251                          T023200400178 
  163.8      8.999      107.6      2.501                          T023200400179 
  163.8      9.000      84.38      2.997                          T023200400180 
  163.8      9.001      63.98      2.251                          T023200400181 
  163.8      9.002      54.33      1.755                          T023200400182 
  163.8      9.003      44.70      1.749                          T023200400183 
  163.8      9.004      44.09      1.253                          T023200400184 
  163.8      9.005      40.74      2.005                          T023200400185 
  163.8      9.006      36.61      1.003                          T023200400186 
  163.8      9.007      38.78      1.248                          T023200400187 
  163.8      9.008      38.93      1.504                          T023200400188 
  163.8      9.009      39.07      1.253                          T023200400189 
  163.8      9.010      41.48      1.253                          T023200400190 
  163.8      9.011      40.12      1.504                          T023200400191 
  163.8      9.012      40.52      1.499                          T023200400192 
  163.8      9.013      43.17      1.253                          T023200400193 
  163.8      9.014      44.33      1.504                          T023200400194 
  163.8      9.015      43.47      1.259                          T023200400195 
  163.8      9.016      43.37      1.253                          T023200400196 
  163.8      9.017      44.03      1.504                          T023200400197 
  163.8      9.018      46.42      1.504                          T023200400198 
  163.8      9.019      45.81      1.504                          T023200400199 
  163.8      9.020      45.97      1.253                          T023200400200 
  163.8      9.021      48.87      1.253                          T023200400201 
  163.8      9.022      48.76      1.253                          T023200400202 
  163.8      9.023      50.43      1.499                          T023200400203 
  178.1      8.977      56.81      1.897                          T023200400204 
  178.1      8.978      58.92      2.647                          T023200400205 
  178.1      8.979      61.80      1.889                          T023200400206 
  178.1      8.980      62.77      2.268                          T023200400207 
  178.1      8.981      61.08      1.509                          T023200400208 
  178.1      8.982      63.58      1.889                          T023200400209 
  178.1      8.983      66.46      1.889                          T023200400210 
  178.1      8.984      65.51      1.897                          T023200400211 
  178.1      8.985      68.00      2.277                          T023200400212 
  178.1      8.986      67.44      1.897                          T023200400213 
  178.1      8.987      70.32      2.656                          T023200400214 
  178.1      8.988      70.92      3.406                          T023200400215 
  178.1      8.989      73.01      2.656                          T023200400216 
  178.1      8.990      72.85      2.647                          T023200400217 
  178.1      8.991      78.76      1.889                          T023200400218 
  178.1      8.992      79.35      1.889                          T023200400219 
  178.1      8.993      85.25      2.656                          T023200400220 
  178.1      8.995      136.5      3.415                          T023200400221 
  178.1      8.996      197.5      3.795                          T023200400222 
  178.1      8.997      284.7      3.036                          T023200400223 
  178.1      8.998      287.1      3.398                          T023200400224 
  178.1      9.000      186.6      3.415                          T023200400225 
  178.1      9.001      142.8      2.268                          T023200400226 
  178.1      9.002      114.5      2.268                          T023200400227 
  178.1      9.003      92.31      2.268                          T023200400228 
  178.1      9.004      82.65      1.889                          T023200400229 
  178.1      9.005      76.39      2.656                          T023200400230 
  178.1      9.006      77.37      2.277                          T023200400231 
  178.1      9.007      76.43      2.268                          T023200400232 
  178.1      9.008      74.38      1.906                          T023200400233 
  178.1      9.009      72.69      1.889                          T023200400234 
  178.1      9.010      76.32      1.897                          T023200400235 
  178.1      9.011      76.14      1.897                          T023200400236 
  178.1      9.012      76.36      2.268                          T023200400237 
  178.1      9.013      78.08      1.889                          T023200400238 
  178.1      9.014      79.82      1.518                          T023200400239 
  178.1      9.015      77.76      1.897                          T023200400240 
  178.1      9.016      81.37      1.889                          T023200400241 
  178.1      9.017      80.45      1.897                          T023200400242 
  178.1      9.018      81.04      1.889                          T023200400243 
  178.1      9.019      82.00      1.518                          T023200400244 
  178.1      9.020      83.36      2.277                          T023200400245 
  178.1      9.021      82.43      2.277                          T023200400246 
  178.1      9.022      84.91      1.897                          T023200400247 
  178.1      9.023      87.42      2.268                          T023200400248 
ENDDATA            233          0                                 T023200400249 
ENDSUBENT          248          0                                 T023200499999 
SUBENT        T0232005   20030804                             0000T023200500001 
BIB                  6          9                                 T023200500002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T023200500003 
           Excitation functions near the l=8 resonance at         T023200500004 
            E(alpha)=9026 keV.                                    T023200500005 
SAMPLE     WO3 targets on 5 micro-g/cm2 carbon backing.           T023200500006 
MONITOR    (8-O-16(A,EL)8-O-16,,DA)                               T023200500007 
MONIT-REF  (C0751001,J.JOHN+,J,PR,181,1455,1969)                  T023200500008 
ERR-ANALYS Digitizing error in energy 0.5 keV.                    T023200500009 
           Digitizing error in data 0.5 mb/sr.                    T023200500010 
STATUS     (CURVE) Data scanned from Fig.5 of reference by NPDC.  T023200500011 
ENDBIB               9          0                                 T023200500012 
NOCOMMON             0          0                                 T023200500013 
DATA                 4        207                                 T023200500014 
ANG-CM     EN         DATA-CM    DATA-ERR                         T023200500015 
ADEG       MEV        MB/SR      MB/SR                            T023200500016 
  105.2      9.014      46.04     0.7239                          T023200500017 
  105.2      9.015      45.87     0.6681                          T023200500018 
  105.2      9.016      44.76     0.6681                          T023200500019 
  105.2      9.017      44.99     0.6679                          T023200500020 
  105.2      9.018      44.27     0.7238                          T023200500021 
  105.2      9.019      42.99     0.7794                          T023200500022 
  105.2      9.020      44.28     0.6124                          T023200500023 
  105.2      9.021      42.44     0.7793                          T023200500024 
  105.2      9.022      42.44     0.6681                          T023200500025 
  105.2      9.023      42.17     0.7239                          T023200500026 
  105.2      9.024      41.73     0.8350                          T023200500027 
  105.2      9.025      39.73     0.7236                          T023200500028 
  105.2      9.026      39.79     0.6682                          T023200500029 
  105.2      9.027      38.40     0.8353                          T023200500030 
  105.2      9.028      38.68     0.7794                          T023200500031 
  105.2      9.029      37.68     0.7794                          T023200500032 
  105.2      9.030      37.29     0.7238                          T023200500033 
  105.2      9.031      36.41     0.7238                          T023200500034 
  105.2      9.032      37.02     0.7794                          T023200500035 
  105.2      9.033      35.63     0.7238                          T023200500036 
  105.2      9.034      34.64     0.6124                          T023200500037 
  105.2      9.035      33.02     0.6681                          T023200500038 
  105.2      9.036      33.92     0.6681                          T023200500039 
  105.2      9.037      31.08     0.6124                          T023200500040 
  105.2      9.038      30.92     0.6682                          T023200500041 
  105.2      9.039      30.64     0.6124                          T023200500042 
  105.2      9.040      30.09     0.6123                          T023200500043 
  113.0      9.015      19.10     0.5157                          T023200500044 
  113.0      9.016      17.67     0.4708                          T023200500045 
  113.0      9.017      16.75     0.4484                          T023200500046 
  113.0      9.018      17.47     0.4484                          T023200500047 
  113.0      9.019      18.01     0.4932                          T023200500048 
  113.0      9.020      17.43     0.4036                          T023200500049 
  113.0      9.021      16.76     0.4932                          T023200500050 
  113.0      9.022      17.66     0.5381                          T023200500051 
  113.0      9.023      15.87     0.4932                          T023200500052 
  113.0      9.024      16.09     0.4932                          T023200500053 
  113.0      9.025      16.34     0.5157                          T023200500054 
  113.0      9.026      16.00     0.4933                          T023200500055 
  113.0      9.027      16.16     0.5157                          T023200500056 
  113.0      9.028      15.60     0.5381                          T023200500057 
  113.0      9.029      14.26     0.4932                          T023200500058 
  113.0      9.030      14.04     0.4932                          T023200500059 
  113.0      9.031      14.28     0.5157                          T023200500060 
  113.0      9.032      12.87     0.5381                          T023200500061 
  113.0      9.033      11.71     0.5381                          T023200500062 
  113.0      9.034      11.58     0.4932                          T023200500063 
  113.0      9.035      10.99     0.4932                          T023200500064 
  113.0      9.036      10.66     0.5157                          T023200500065 
  113.0      9.037      10.21     0.5157                          T023200500066 
  113.0      9.038      10.01     0.4932                          T023200500067 
  113.0      9.039      9.207     0.5381                          T023200500068 
  120.6      9.014      3.610     0.4789                          T023200500069 
  120.6      9.015      3.801     0.4676                          T023200500070 
  120.6      9.016      3.981     0.4676                          T023200500071 
  120.6      9.017      2.770     0.4732                          T023200500072 
  120.6      9.018      3.756     0.4676                          T023200500073 
  120.6      9.019      3.232     0.4732                          T023200500074 
  120.6      9.020      3.018     0.4845                          T023200500075 
  120.6      9.021      3.920     0.4732                          T023200500076 
  120.6      9.022      3.469     0.4845                          T023200500077 
  120.6      9.023      3.897     0.4620                          T023200500078 
  120.6      9.024      3.216     0.4676                          T023200500079 
  120.6      9.025      2.714     0.4620                          T023200500080 
  120.6      9.026      2.123     0.4676                          T023200500081 
  120.6      9.027      2.596     0.4563                          T023200500082 
  120.6      9.028      2.748     0.4732                          T023200500083 
  120.6      9.029      2.196     0.4394                          T023200500084 
  120.6      9.030      3.413     0.4507                          T023200500085 
  120.6      9.031      2.140     0.4620                          T023200500086 
  120.6      9.032      2.388     0.4394                          T023200500087 
  120.6      9.033      2.405     0.4113                          T023200500088 
  120.6      9.034      1.571     0.4225                          T023200500089 
  120.6      9.035     0.8724     0.4225                          T023200500090 
  120.6      9.036     0.9626     0.4451                          T023200500091 
  120.6      9.037      1.301     0.4451                          T023200500092 
  120.6      9.038      1.171     0.4394                          T023200500093 
  120.6      9.039      1.797     0.4225                          T023200500094 
  120.6      9.040      1.385     0.4394                          T023200500095 
  133.8      9.014      5.687     0.4738                          T023200500096 
  133.8      9.015      5.124     0.4513                          T023200500097 
  133.8      9.016      5.306     0.4513                          T023200500098 
  133.8      9.017      5.398     0.4513                          T023200500099 
  133.8      9.018      6.031     0.4513                          T023200500100 
  133.8      9.019      5.649     0.4286                          T023200500101 
  133.8      9.020      6.305     0.4513                          T023200500102 
  133.8      9.021      6.013     0.4287                          T023200500103 
  133.8      9.022      6.533     0.4513                          T023200500104 
  133.8      9.023      5.880     0.4287                          T023200500105 
  133.8      9.024      7.235     0.4738                          T023200500106 
  133.8      9.025      8.658     0.4513                          T023200500107 
  133.8      9.026      9.630     0.4738                          T023200500108 
  133.8      9.027      10.78     0.4964                          T023200500109 
  133.8      9.028      10.76     0.5190                          T023200500110 
  133.8      9.029      10.69     0.4965                          T023200500111 
  133.8      9.030      10.61     0.4513                          T023200500112 
  133.8      9.031      11.67     0.4738                          T023200500113 
  133.8      9.032      11.74     0.4964                          T023200500114 
  133.8      9.033      12.53     0.4738                          T023200500115 
  133.8      9.034      13.05     0.5415                          T023200500116 
  133.8      9.035      14.11     0.4739                          T023200500117 
  133.8      9.036      15.40     0.4963                          T023200500118 
  133.8      9.037      15.42     0.5189                          T023200500119 
  133.8      9.038      17.05     0.5189                          T023200500120 
  133.8      9.039      16.44     0.5416                          T023200500121 
  133.8      9.040      17.46     0.5640                          T023200500122 
  143.9      9.014      17.68     0.5698                          T023200500123 
  143.9      9.015      17.46     0.6838                          T023200500124 
  143.9      9.016      17.97     0.7407                          T023200500125 
  143.9      9.017      18.54     0.7407                          T023200500126 
  143.9      9.018      18.71     0.6838                          T023200500127 
  143.9      9.019      19.74     0.7977                          T023200500128 
  143.9      9.020      19.34     0.6268                          T023200500129 
  143.9      9.021      19.51     0.6838                          T023200500130 
  143.9      9.022      20.99     0.6838                          T023200500131 
  143.9      9.023      22.59     0.5698                          T023200500132 
  143.9      9.024      22.36     0.6838                          T023200500133 
  143.9      9.025      22.93     0.6838                          T023200500134 
  143.9      9.026      23.62     0.6838                          T023200500135 
  143.9      9.027      22.65     0.7407                          T023200500136 
  143.9      9.028      25.27     0.7407                          T023200500137 
  143.9      9.029      24.53     0.6838                          T023200500138 
  143.9      9.030      26.18     0.7407                          T023200500139 
  143.9      9.031      26.41     0.7407                          T023200500140 
  143.9      9.032      28.52     0.7977                          T023200500141 
  143.9      9.033      30.06     0.7407                          T023200500142 
  143.9      9.034      32.28     0.6838                          T023200500143 
  143.9      9.035      33.53     0.7977                          T023200500144 
  143.9      9.036      35.70     0.7977                          T023200500145 
  143.9      9.037      39.29     0.8547                          T023200500146 
  143.9      9.038      39.23     0.7977                          T023200500147 
  143.9      9.039      41.34     0.8547                          T023200500148 
  143.9      9.040      43.17     0.8547                          T023200500149 
  154.4      9.016      28.93     0.8765                          T023200500150 
  154.4      9.017      30.37     0.8765                          T023200500151 
  154.4      9.018      28.54     0.7968                          T023200500152 
  154.4      9.019      29.73     0.8765                          T023200500153 
  154.4      9.020      31.89     0.9561                          T023200500154 
  154.4      9.021      32.29     0.8765                          T023200500155 
  154.4      9.022      34.12     0.7968                          T023200500156 
  154.4      9.023      35.48      1.036                          T023200500157 
  154.4      9.024      38.90     0.9561                          T023200500158 
  154.4      9.025      44.72     0.8765                          T023200500159 
  154.4      9.026      46.71     0.9561                          T023200500160 
  154.4      9.027      44.25     0.8765                          T023200500161 
  154.4      9.028      45.12     0.7968                          T023200500162 
  154.4      9.029      43.85     0.9561                          T023200500163 
  154.4      9.030      42.34      1.036                          T023200500164 
  154.4      9.031      45.61      1.115                          T023200500165 
  154.4      9.032      45.61     0.9561                          T023200500166 
  154.4      9.033      46.80      1.036                          T023200500167 
  154.4      9.034      50.47      1.036                          T023200500168 
  154.4      9.035      52.78     0.9561                          T023200500169 
  154.4      9.036      54.94      1.036                          T023200500170 
  154.4      9.037      57.09      1.115                          T023200500171 
  154.4      9.038      62.75      1.195                          T023200500172 
  154.4      9.039      66.25      1.195                          T023200500173 
  163.8      9.015      46.78      1.130                          T023200500174 
  163.8      9.016      48.02      1.017                          T023200500175 
  163.8      9.017      48.81      1.130                          T023200500176 
  163.8      9.018      49.37      1.017                          T023200500177 
  163.8      9.019      50.05      1.017                          T023200500178 
  163.8      9.020      51.41      1.017                          T023200500179 
  163.8      9.021      54.23      1.130                          T023200500180 
  163.8      9.022      54.68      1.130                          T023200500181 
  163.8      9.023      53.44      1.017                          T023200500182 
  163.8      9.024      56.60      1.243                          T023200500183 
  163.8      9.025      56.60      1.243                          T023200500184 
  163.8      9.026      57.62      1.130                          T023200500185 
  163.8      9.027      62.59      1.130                          T023200500186 
  163.8      9.028      63.38      1.243                          T023200500187 
  163.8      9.029      65.30     0.9039                          T023200500188 
  163.8      9.030      68.24      1.130                          T023200500189 
  163.8      9.031      65.86      1.243                          T023200500190 
  163.8      9.032      71.96      1.243                          T023200500191 
  163.8      9.032      71.17      1.130                          T023200500192 
  163.8      9.033      75.47      1.356                          T023200500193 
  163.8      9.035      78.40      1.356                          T023200500194 
  163.8      9.035      84.39      1.469                          T023200500195 
  163.8      9.037      86.09      1.130                          T023200500196 
  163.8      9.038      89.81      1.243                          T023200500197 
  163.8      9.038      95.80      1.356                          T023200500198 
  178.1      9.014      85.47      1.355                          T023200500199 
  178.1      9.016      87.04      1.581                          T023200500200 
  178.1      9.017      87.26      1.807                          T023200500201 
  178.1      9.017      87.25      1.355                          T023200500202 
  178.1      9.018      87.92      1.581                          T023200500203 
  178.1      9.020      90.17      1.581                          T023200500204 
  178.1      9.020      90.62      1.581                          T023200500205 
  178.1      9.022      91.74      1.807                          T023200500206 
  178.1      9.023      95.80      1.807                          T023200500207 
  178.1      9.023      101.4      2.033                          T023200500208 
  178.1      9.025      107.1      1.807                          T023200500209 
  178.1      9.026      120.6      1.807                          T023200500210 
  178.1      9.027      123.1      1.581                          T023200500211 
  178.1      9.028      115.4      1.581                          T023200500212 
  178.1      9.029      111.1      1.355                          T023200500213 
  178.1      9.030      109.1      2.032                          T023200500214 
  178.1      9.031      110.6      1.355                          T023200500215 
  178.1      9.032      113.8      1.806                          T023200500216 
  178.1      9.033      114.5      2.032                          T023200500217 
  178.1      9.034      119.9      1.580                          T023200500218 
  178.1      9.035      122.1      2.032                          T023200500219 
  178.1      9.036      126.0      1.807                          T023200500220 
  178.1      9.037      132.7      1.807                          T023200500221 
  178.1      9.038      135.2      2.032                          T023200500222 
  178.1      9.039      140.6      1.581                          T023200500223 
ENDDATA            209          0                                 T023200500224 
ENDSUBENT          223          0                                 T023200599999 
SUBENT        T0232006   20030804                             0000T023200600001 
BIB                  7         10                                 T023200600002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T023200600003 
           Excitation functions near the l=7 resonance at         T023200600004 
            E(alpha)=10759 keV.                                   T023200600005 
SAMPLE     WO3 targets on 5 micro-g/cm2 carbon backing.           T023200600006 
MONITOR    (8-O-16(A,EL)8-O-16,,DA)                               T023200600007 
MONIT-REF  (C0751001,J.JOHN+,J,PR,181,1455,1969)                  T023200600008 
ERR-ANALYS Digitizing error in energy 1 keV.                      T023200600009 
           Digitizing error in data 1 mb/sr.                      T023200600010 
COMMENT    Many points at a single energy due to accuracy of scan.T023200600011 
STATUS     (CURVE) Data scanned from Fig.6 of reference by NPDC.  T023200600012 
ENDBIB              10          0                                 T023200600013 
NOCOMMON             0          0                                 T023200600014 
DATA                 4        240                                 T023200600015 
ANG-CM     EN         DATA-CM    DATA-ERR                         T023200600016 
ADEG       MEV        MB/SR      MB/SR                            T023200600017 
  114.0      10.70      76.48      1.164                          T023200600018 
  114.0      10.70      77.31      1.455                          T023200600019 
  114.0      10.70      80.03      1.309                          T023200600020 
  114.0      10.71      80.13      1.452                          T023200600021 
  114.0      10.71      80.81      1.600                          T023200600022 
  114.0      10.71      81.35      1.600                          T023200600023 
  114.0      10.71      84.65      1.746                          T023200600024 
  114.0      10.71      84.90      1.455                          T023200600025 
  114.0      10.72      84.99      1.306                          T023200600026 
  114.0      10.72      82.19      1.455                          T023200600027 
  114.0      10.72      86.50      1.455                          T023200600028 
  114.0      10.72      89.52      1.309                          T023200600029 
  114.0      10.72      89.18      1.600                          T023200600030 
  114.0      10.73      86.51      1.597                          T023200600031 
  114.0      10.73      90.10      1.164                          T023200600032 
  114.0      10.73      90.93      1.455                          T023200600033 
  114.0      10.73      88.27      1.455                          T023200600034 
  114.0      10.73      92.58      1.455                          T023200600035 
  114.0      10.74      89.63      1.455                          T023200600036 
  114.0      10.74      88.57      1.309                          T023200600037 
  114.0      10.74      90.41      1.746                          T023200600038 
  114.0      10.74      87.46      1.746                          T023200600039 
  114.0      10.74      87.57      1.600                          T023200600040 
  114.0      10.75      82.28      1.306                          T023200600041 
  114.0      10.75      78.88      1.455                          T023200600042 
  114.0      10.75      70.83      1.309                          T023200600043 
  114.0      10.75      69.48      1.455                          T023200600044 
  114.0      10.75      63.47      1.312                          T023200600045 
  114.0      10.76      58.04      1.161                          T023200600046 
  114.0      10.76      57.84      1.603                          T023200600047 
  114.0      10.76      57.66      1.166                          T023200600048 
  114.0      10.76      55.87      1.455                          T023200600049 
  114.0      10.76      57.57      1.164                          T023200600050 
  114.0      10.77      62.90      1.309                          T023200600051 
  114.0      10.77      63.88      1.457                          T023200600052 
  114.0      10.77      64.85      1.309                          T023200600053 
  114.0      10.77      64.37      1.455                          T023200600054 
  114.0      10.77      66.22      1.309                          T023200600055 
  114.0      10.78      69.52      1.164                          T023200600056 
  114.0      10.78      71.21      1.164                          T023200600057 
  114.0      10.78      72.91      1.457                          T023200600058 
  114.0      10.78      73.16      1.161                          T023200600059 
  114.0      10.78      72.53      1.455                          T023200600060 
  114.0      10.79      73.36      1.457                          T023200600061 
  114.0      10.79      74.19      1.457                          T023200600062 
  114.0      10.79      75.30      1.164                          T023200600063 
  114.0      10.79      74.97      1.164                          T023200600064 
  114.0      10.79      76.09      1.164                          T023200600065 
  126.2      10.72      107.6      1.995                          T023200600066 
  126.2      10.72      106.4      1.420                          T023200600067 
  126.2      10.72      104.9      1.710                          T023200600068 
  126.2      10.72      106.5      1.710                          T023200600069 
  126.2      10.73      106.7      1.990                          T023200600070 
  126.2      10.73      105.8      1.710                          T023200600071 
  126.2      10.73      106.8      1.715                          T023200600072 
  126.2      10.73      104.5      1.710                          T023200600073 
  126.2      10.73      107.0      1.995                          T023200600074 
  126.2      10.74      105.8      1.995                          T023200600075 
  126.2      10.74      105.7      2.000                          T023200600076 
  126.2      10.74      103.3      1.990                          T023200600077 
  126.2      10.74      102.4      1.710                          T023200600078 
  126.2      10.74      102.3      1.705                          T023200600079 
  126.2      10.75      97.93      1.995                          T023200600080 
  126.2      10.75      98.42      1.420                          T023200600081 
  126.2      10.75      96.35      1.710                          T023200600082 
  126.2      10.75      90.56      2.280                          T023200600083 
  126.2      10.75      87.63      1.710                          T023200600084 
  126.2      10.76      81.29      2.280                          T023200600085 
  126.2      10.76      80.06      2.280                          T023200600086 
  126.2      10.76      86.26      2.280                          T023200600087 
  126.2      10.76      67.65      2.556                          T023200600088 
  126.2      10.76      51.30      2.850                          T023200600089 
  126.2      10.77      39.83      1.705                          T023200600090 
  126.2      10.77      28.63      2.570                          T023200600091 
  126.2      10.77      19.14      1.710                          T023200600092 
  126.2      10.77      16.14      1.710                          T023200600093 
  126.2      10.77      15.66      1.135                          T023200600094 
  126.2      10.78      19.19      1.425                          T023200600095 
  126.2      10.78      24.53      1.710                          T023200600096 
  126.2      10.78      39.47      1.995                          T023200600097 
  126.2      10.78      45.37      1.710                          T023200600098 
  126.2      10.78      31.85      1.715                          T023200600099 
  126.2      10.79      53.28      1.710                          T023200600100 
  126.2      10.79      58.05      1.425                          T023200600101 
  126.2      10.79      63.09      1.425                          T023200600102 
  126.2      10.79      68.71      1.425                          T023200600103 
  126.2      10.79      73.19      1.995                          T023200600104 
  126.2      10.80      74.54      1.710                          T023200600105 
  126.2      10.80      77.02      1.425                          T023200600106 
  126.2      10.80      79.22      1.420                          T023200600107 
  126.2      10.80      84.56      1.710                          T023200600108 
  126.2      10.80      84.48      1.140                          T023200600109 
  126.2      10.81      86.96      1.995                          T023200600110 
  126.2      10.81      85.46      1.710                          T023200600111 
  126.2      10.81      87.37      1.430                          T023200600112 
  126.2      10.81      91.57      1.710                          T023200600113 
  150.8      10.72      2.753     0.5496                          T023200600114 
  150.8      10.72      3.990     0.5207                          T023200600115 
  150.8      10.72      3.403     0.5790                          T023200600116 
  150.8      10.72      2.730     0.6075                          T023200600117 
  150.8      10.73      3.533     0.5496                          T023200600118 
  150.8      10.73      3.843     0.5785                          T023200600119 
  150.8      10.73      4.067     0.5785                          T023200600120 
  150.8      10.73      3.075     0.5207                          T023200600121 
  150.8      10.73      4.485     0.5496                          T023200600122 
  150.8      10.74      4.072     0.6075                          T023200600123 
  150.8      10.74      4.904     0.5785                          T023200600124 
  150.8      10.74      5.214     0.6075                          T023200600125 
  150.8      10.74      5.756     0.5785                          T023200600126 
  150.8      10.74      4.447     0.5496                          T023200600127 
  150.8      10.75      5.799     0.5785                          T023200600128 
  150.8      10.75      4.778     0.4918                          T023200600129 
  150.8      10.75      6.160     0.6075                          T023200600130 
  150.8      10.75      5.805     0.5501                          T023200600131 
  150.8      10.75      5.652     0.5211                          T023200600132 
  150.8      10.76      5.500     0.5496                          T023200600133 
  150.8      10.76      7.488     0.5785                          T023200600134 
  150.8      10.76      16.91     0.6943                          T023200600135 
  150.8      10.76      13.49     0.6938                          T023200600136 
  150.8      10.76      12.18     0.6075                          T023200600137 
  150.8      10.77      9.599     0.6369                          T023200600138 
  150.8      10.77      8.665     0.6364                          T023200600139 
  150.8      10.77      6.487     0.5496                          T023200600140 
  150.8      10.77      5.554     0.5501                          T023200600141 
  150.8      10.77      5.343     0.5790                          T023200600142 
  150.8      10.78      4.496     0.4918                          T023200600143 
  150.8      10.78      4.489     0.4913                          T023200600144 
  150.8      10.78      3.381     0.4918                          T023200600145 
  150.8      10.78      3.576     0.5207                          T023200600146 
  150.8      10.78      2.410     0.4633                          T023200600147 
  150.8      10.79      3.416     0.4918                          T023200600148 
  150.8      10.79      3.408     0.4918                          T023200600149 
  150.8      10.79      3.834     0.4628                          T023200600150 
  150.8      10.79      3.624     0.4918                          T023200600151 
  150.8      10.79      4.571     0.5202                          T023200600152 
  150.8      10.80      3.723     0.4918                          T023200600153 
  150.8      10.80      3.600     0.4918                          T023200600154 
  150.8      10.80      5.184     0.5207                          T023200600155 
  150.8      10.80      5.031     0.4918                          T023200600156 
  150.8      10.80      3.953     0.5211                          T023200600157 
  150.8      10.81      5.045     0.4628                          T023200600158 
  150.8      10.81      6.397     0.5501                          T023200600159 
  150.8      10.81      4.827     0.4918                          T023200600160 
  150.8      10.81      4.848     0.5785                          T023200600161 
  161.7      10.72      67.24      1.484                          T023200600162 
  161.7      10.72      69.61      1.598                          T023200600163 
  161.7      10.72      67.19      1.482                          T023200600164 
  161.7      10.72      66.02      1.482                          T023200600165 
  161.7      10.73      65.77      1.481                          T023200600166 
  161.7      10.73      67.11      1.254                          T023200600167 
  161.7      10.73      66.85      1.254                          T023200600168 
  161.7      10.73      65.69      1.256                          T023200600169 
  161.7      10.73      62.47      1.254                          T023200600170 
  161.7      10.74      65.07      1.368                          T023200600171 
  161.7      10.74      62.53      1.140                          T023200600172 
  161.7      10.74      59.99      1.368                          T023200600173 
  161.7      10.74      57.68      1.142                          T023200600174 
  161.7      10.74      56.17      1.253                          T023200600175 
  161.7      10.75      52.84      1.368                          T023200600176 
  161.7      10.75      53.73      1.368                          T023200600177 
  161.7      10.75      48.57      1.256                          T023200600178 
  161.7      10.75      44.32      1.367                          T023200600179 
  161.7      10.75      43.16      1.139                          T023200600180 
  161.7      10.76      40.16      1.140                          T023200600181 
  161.7      10.76      31.13      1.025                          T023200600182 
  161.7      10.76      26.20      1.140                          T023200600183 
  161.7      10.76      17.73      1.140                          T023200600184 
  161.7      10.76      12.46      1.140                          T023200600185 
  161.7      10.77      7.073      1.025                          T023200600186 
  161.7      10.77      4.198     0.6857                          T023200600187 
