ENTRY            T0066   20020219                             0000T006600000001 
SUBENT        T0066001   20020219                             0000T006600100001 
BIB                  9         17                                 T006600100002 
INSTITUTE  (1USANCA,1USATNL)                                      T006600100003 
REFERENCE  (J,NP/A,549,223,1992)                                  T006600100004 
           (J,PRL,51,2269,198312)                                 T006600100005 
           (T,FAUBER,1990) 24Mg, 28Si, 32S.                       T006600100006 
           (T,WILKERSON,1982) 12C, 16O, 24Mg, 28Si, 32S, 36Ar.    T006600100007 
AUTHOR     (J.F.Wilkerson,T.M.Mooney,R.E.Fauber,T.B.Clegg,        T006600100008 
           H.J.Karwowski,E.J.Ludwig,W.J.Thompson)                 T006600100009 
TITLE      Isospin-nonconserving particle decays in light nuclei  T006600100010 
FACILITY   (VDGT,1USATNL) HVEC model FN tandem Van de Graaff.     T006600100011 
METHOD     (BCINT) Incident beam current integrated using a       T006600100012 
            Faraday cup downstream from the target.               T006600100013 
DETECTOR   (SIBAR) Outgoing protons or alpha particles were       T006600100014 
            detected in silicon surface barrier detectors in the  T006600100015 
            scattering plane. From 4 to 8 angles were measured    T006600100016 
            simultaneously.                                       T006600100017 
STATUS      No reply from R. Fauber to author proof.              T006600100018 
HISTORY    (20001024C) SD,VM                                      T006600100019 
ENDBIB              17          0                                 T006600100020 
COMMON               1          3                                 T006600100021 
ANG-RSL                                                           T006600100022 
ADEG                                                              T006600100023 
  1.0                                                             T006600100024 
ENDCOMMON            3          0                                 T006600100025 
ENDSUBENT           24          0                                 T006600199999 
SUBENT        T0066002   20020219                             0000T006600200001 
BIB                  4         10                                 T006600200002 
REACTION   (8-O-16(P,EL)8-O-16,,DA)                               T006600200003 
INC-SOURCE (LAMB) Polarized protons momentum analyzed in a dual-  T006600200004 
            90 degree magnet system.                              T006600200005 
ERR-ANALYS (ERR-S) Statistical error scanned from figure.         T006600200006 
           Normalization uncertainy arising from target thickness T006600200007 
            and current-integration uncertainties < 10%.          T006600200008 
           Digitizing error in incident energy 0.0005 MeV.        T006600200009 
           Digitizing error in data 0.5 mb/sr.                    T006600200010 
STATUS     (CURVE) Data scanned from Fig.2 in main reference at   T006600200011 
                   NPDC (RFNC-VNIIEF).                            T006600200012 
ENDBIB              10          0                                 T006600200013 
COMMON               1          3                                 T006600200014 
EN-RSL-FW                                                         T006600200015 
EV                                                                T006600200016 
 950.                                                             T006600200017 
ENDCOMMON            3          0                                 T006600200018 
DATA                 4        196                                 T006600200019 
  165.0      6.8768    -0.732      0.113                          T006600500260 
  165.0      6.8770    -0.840      0.201                          T006600500261 
ENDDATA            234          0                                 T006600500262 
ENDSUBENT          261          0                                 T006600599999 
SUBENT        T0066006   20020219                             0000T006600600001 
BIB                  5         12                                 T006600600002 
REACTION   (11-NA-23(P,EL)11-NA-23,,DA)                           T006600600003 
INC-SOURCE Unpolarized proton beam obtained from direct-          T006600600004 
            extraction ion source.                                T006600600005 
SAMPLE     23Na prepared from chemically pure NaCl by evaporation T006600600006 
            onto thin carbon backing.                             T006600600007 
ERR-ANALYS (ERR-S) Statistical error scanned from figure.         T006600600008 
           Normalization uncertainy arising from target thickness T006600600009 
            and current-integration uncertainties < 10%.          T006600600010 
           Digitizing error in incident energy 0.0001 MeV.        T006600600011 
           Digitizing error in data 0.05 mb/sr.                   T006600600012 
STATUS     (CURVE) Data scanned from Fig.4 in main reference at   T006600600013 
                   NPDC (RFNC-VNIIEF).                            T006600600014 
ENDBIB              12          0                                 T006600600015 
COMMON               1          3                                 T006600600016 
EN-RSL-FW                                                         T006600600017 
EV                                                                T006600600018 
1200.                                                             T006600600019 
ENDCOMMON            3          0                                 T006600600020 
DATA                 4        271                                 T006600600021 
ANG        EN         DATA       ERR-S                            T006600600022 
ADEG       MEV        MB/SR      MB/SR                            T006600600023 
   52.8      3.9025    163.4       0.9                            T006600600024 
   52.8      3.9026    162.4       0.4                            T006600600025 
   52.8      3.9027    162.1       0.3                            T006600600026 
   52.8      3.9028    161.6       0.3                            T006600600027 
   52.8      3.9029    162.5       0.3                            T006600600028 
   52.8      3.9030    160.6       0.4                            T006600600029 
   52.8      3.9031    160.9       0.3                            T006600600030 
   52.8      3.9032    159.6       0.3                            T006600600031 
   52.8      3.9033    159.3       0.4                            T006600600032 
   52.8      3.9033    160.3       0.5                            T006600600033 
   52.8      3.9034    158.6       0.3                            T006600600034 
   52.8      3.9035    159.5       0.4                            T006600600035 
   52.8      3.9036    158.8       0.3                            T006600600036 
   52.8      3.9037    158.6       0.3                            T006600600037 
   52.8      3.9038    158.4       0.3                            T006600600038 
   52.8      3.9039    158.4       0.3                            T006600600039 
   52.8      3.9040    157.0       0.3                            T006600600040 
   52.8      3.9041    155.8       0.3                            T006600600041 
   52.8      3.9041    156.5       0.3                            T006600600042 
   52.8      3.9042    155.2       0.6                            T006600600043 
   52.8      3.9043    156.8       0.3                            T006600600044 
   52.8      3.9044    153.8       0.4                            T006600600045 
   52.8      3.9045    155.6       0.4                            T006600600046 
   52.8      3.9046    154.6       0.3                            T006600600047 
   52.8      3.9047    155.2       0.5                            T006600600048 
   52.8      3.9048    154.6       0.3                            T006600600049 
   52.8      3.9049    153.9       0.4                            T006600600050 
   52.8      3.9050    153.5       0.5                            T006600600051 
   52.8      3.9050    153.4       0.4                            T006600600052 
   52.8      3.9051    152.8       0.4                            T006600600053 
   52.8      3.9052    152.4       0.4                            T006600600054 
   52.8      3.9053    153.5       0.4                            T006600600055 
   52.8      3.9054    151.8       0.3                            T006600600056 
   52.8      3.9055    151.3       0.3                            T006600600057 
   52.8      3.9056    152.7       0.4                            T006600600058 
   52.8      3.9057    151.7       0.3                            T006600600059 
   52.8      3.9058    151.8       0.3                            T006600600060 
   52.8      3.9058    150.8       0.3                            T006600600061 
   52.8      3.9059    150.2       0.3                            T006600600062 
   52.8      3.9060    149.6       0.4                            T006600600063 
   52.8      3.9061    149.8       0.3                            T006600600064 
   52.8      3.9062    149.7       0.4                            T006600600065 
   52.8      3.9063    149.6       0.4                            T006600600066 
   52.8      3.9064    149.4       0.4                            T006600600067 
   52.8      3.9065    148.6       0.4                            T006600600068 
   52.8      3.9066    147.8       0.3                            T006600600069 
   52.8      3.9067    148.5       0.5                            T006600600070 
   52.8      3.9067    147.9       0.4                            T006600600071 
   52.8      3.9068    147.3       0.3                            T006600600072 
   52.8      3.9069    148.0       0.4                            T006600600073 
   52.8      3.9070    147.6       0.3                            T006600600074 
   52.8      3.9071    147.0       0.4                            T006600600075 
   52.8      3.9072    147.2       0.3                            T006600600076 
   52.8      3.9072    146.9       0.3                            T006600600077 
   52.8      3.9073    146.6       0.6                            T006600600078 
   52.8      3.9074    145.9       0.4                            T006600600079 
   52.8      3.9075    146.2       0.3                            T006600600080 
   52.8      3.9076    145.8       0.3                            T006600600081 
   52.8      3.9076    145.1       0.3                            T006600600082 
   52.8      3.9077    144.3       0.3                            T006600600083 
   52.8      3.9078    145.0       0.3                            T006600600084 
   52.8      3.9080    144.3       0.4                            T006600600085 
   52.8      3.9081    143.6                                      T006600600086 
   52.8      3.9082    143.7                                      T006600600087 
   52.8      3.9083    143.7       0.4                            T006600600088 
   52.8      3.9084    143.7       0.3                            T006600600089 
   52.8      3.9085    143.2       0.4                            T006600600090 
   52.8      3.9086    143.9       0.3                            T006600600091 
   52.8      3.9086    144.0       0.4                            T006600600092 
   87.5      3.9024     37.1       0.4                            T006600600093 
   87.5      3.9025     36.6       0.3                            T006600600094 
   87.5      3.9026     36.6       0.2                            T006600600095 
   87.5      3.9027     36.6       0.2                            T006600600096 
   87.5      3.9028     36.8       0.2                            T006600600097 
   87.5      3.9029     36.5       0.2                            T006600600098 
   87.5      3.9030     36.9       0.1                            T006600600099 
   87.5      3.9030     36.8       0.2                            T006600600100 
   87.5      3.9031     36.9       0.2                            T006600600101 
   87.5      3.9032     37.3       0.1                            T006600600102 
   87.5      3.9033     37.5       0.2                            T006600600103 
   87.5      3.9034     37.2       0.2                            T006600600104 
   87.5      3.9035     37.2       0.2                            T006600600105 
   87.5      3.9036     37.3       0.3                            T006600600106 
   87.5      3.9037     37.5       0.2                            T006600600107 
   87.5      3.9037     37.3       0.2                            T006600600108 
   87.5      3.9038     37.7       0.1                            T006600600109 
   87.5      3.9039     37.3       0.2                            T006600600110 
   87.5      3.9040     37.3       0.2                            T006600600111 
   87.5      3.9041     37.8       0.1                            T006600600112 
   87.5      3.9042     37.5       0.2                            T006600600113 
   87.5      3.9043     38.1       0.1                            T006600600114 
   87.5      3.9044     37.5       0.2                            T006600600115 
   87.5      3.9045     37.8       0.2                            T006600600116 
   87.5      3.9045     38.3       0.2                            T006600600117 
   87.5      3.9046     38.4       0.1                            T006600600118 
   87.5      3.9047     38.3       0.2                            T006600600119 
   87.5      3.9048     38.6       0.2                            T006600600120 
   87.5      3.9049     38.7       0.2                            T006600600121 
   87.5      3.9050     39.2       0.2                            T006600600122 
   87.5      3.9051     39.4       0.1                            T006600600123 
   87.5      3.9052     39.7       0.1                            T006600600124 
   87.5      3.9053     40.0                                      T006600600125 
   87.5      3.9054     40.4                                      T006600600126 
   87.5      3.9054     40.6                                      T006600600127 
   87.5      3.9055     40.8                                      T006600600128 
   87.5      3.9056     41.3                                      T006600600129 
   87.5      3.9057     41.3                                      T006600600130 
   87.5      3.9058     41.7                                      T006600600131 
   87.5      3.9059     41.4       0.1                            T006600600132 
   87.5      3.9060     41.7       0.1                            T006600600133 
   87.5      3.9061     41.8       0.2                            T006600600134 
   87.5      3.9062     42.2       0.2                            T006600600135 
   87.5      3.9063     42.5       0.2                            T006600600136 
   87.5      3.9064     42.6       0.3                            T006600600137 
   87.5      3.9065     42.5       0.1                            T006600600138 
   87.5      3.9066     43.0                                      T006600600139 
   87.5      3.9067     43.2                                      T006600600140 
   87.5      3.9068     43.2       0.3                            T006600600141 
   87.5      3.9069     43.4                                      T006600600142 
   87.5      3.9070     43.7                                      T006600600143 
   87.5      3.9070     43.8                                      T006600600144 
   87.5      3.9072     43.9                                      T006600600145 
   87.5      3.9072     44.2       0.2                            T006600600146 
   87.5      3.9073     44.1       0.2                            T006600600147 
   87.5      3.9074     44.4                                      T006600600148 
   87.5      3.9075     44.6                                      T006600600149 
   87.5      3.9076     44.9                                      T006600600150 
   87.5      3.9077     45.1       0.1                            T006600600151 
   87.5      3.9078     44.9                                      T006600600152 
   87.5      3.9079     45.2                                      T006600600153 
   87.5      3.9080     45.4                                      T006600600154 
   87.5      3.9081     45.5       0.3                            T006600600155 
   87.5      3.9081     45.7       0.3                            T006600600156 
   87.5      3.9082     45.8       0.2                            T006600600157 
   87.5      3.9083     46.1       0.2                            T006600600158 
   87.5      3.9084     46.2       0.2                            T006600600159 
   87.5      3.9085     46.6       0.2                            T006600600160 
  139.0      3.9024     24.8       0.2                            T006600600161 
  139.0      3.9025     24.8       0.1                            T006600600162 
  139.0      3.9026     25.0       0.1                            T006600600163 
  139.0      3.9027     25.1       0.1                            T006600600164 
  139.0      3.9028     25.2       0.1                            T006600600165 
  139.0      3.9029     25.2       0.1                            T006600600166 
  139.0      3.9030     25.3       0.1                            T006600600167 
  139.0      3.9031     25.3       0.1                            T006600600168 
  139.0      3.9032     25.5       0.1                            T006600600169 
  139.0      3.9033     25.7       0.1                            T006600600170 
  139.0      3.9033     25.5       0.1                            T006600600171 
  139.0      3.9034     25.8       0.1                            T006600600172 
  139.0      3.9036     25.8       0.1                            T006600600173 
  139.0      3.9037     26.1       0.1                            T006600600174 
  139.0      3.9038     26.0       0.1                            T006600600175 
  139.0      3.9039     26.1       0.1                            T006600600176 
  139.0      3.9040     26.4       0.1                            T006600600177 
  139.0      3.9040     26.5       0.1                            T006600600178 
  139.0      3.9041     26.6       0.1                            T006600600179 
  139.0      3.9042     26.8       0.1                            T006600600180 
  139.0      3.9043     27.0       0.1                            T006600600181 
  139.0      3.9044     27.3       0.1                            T006600600182 
  139.0      3.9045     27.5       0.1                            T006600600183 
  139.0      3.9046     27.8       0.1                            T006600600184 
  139.0      3.9047     28.0       0.1                            T006600600185 
  139.0      3.9047     28.1       0.1                            T006600600186 
  139.0      3.9048     28.2       0.1                            T006600600187 
  139.0      3.9049     28.6       0.1                            T006600600188 
  139.0      3.9050     28.5       0.1                            T006600600189 
  139.0      3.9051     28.5       0.1                            T006600600190 
  139.0      3.9052     28.4       0.1                            T006600600191 
  139.0      3.9053     28.2       0.1                            T006600600192 
  139.0      3.9054     28.4       0.1                            T006600600193 
  139.0      3.9054     28.3       0.1                            T006600600194 
  139.0      3.9055     28.1       0.1                            T006600600195 
  139.0      3.9056     28.1       0.1                            T006600600196 
  139.0      3.9057     28.1       0.1                            T006600600197 
  139.0      3.9058     28.0       0.1                            T006600600198 
  139.0      3.9059     28.1       0.1                            T006600600199 
  139.0      3.9060     28.0       0.1                            T006600600200 
  139.0      3.9061     27.9       0.1                            T006600600201 
  139.0      3.9062     28.0       0.1                            T006600600202 
  139.0      3.9063     28.0       0.1                            T006600600203 
  139.0      3.9064     27.9       0.1                            T006600600204 
  139.0      3.9064     28.2       0.1                            T006600600205 
  139.0      3.9065     28.1       0.1                            T006600600206 
  139.0      3.9066     28.2       0.1                            T006600600207 
  139.0      3.9067     28.3       0.1                            T006600600208 
  139.0      3.9068     28.2       0.1                            T006600600209 
  139.0      3.9069     28.3       0.1                            T006600600210 
  139.0      3.9070     28.4       0.1                            T006600600211 
  139.0      3.9071     28.3       0.1                            T006600600212 
  139.0      3.9072     28.6       0.1                            T006600600213 
  139.0      3.9073     28.6       0.2                            T006600600214 
  139.0      3.9074     28.7       0.1                            T006600600215 
  139.0      3.9074     28.8       0.1                            T006600600216 
  139.0      3.9075     28.8       0.1                            T006600600217 
  139.0      3.9076     28.8       0.1                            T006600600218 
  139.0      3.9077     28.9       0.1                            T006600600219 
  139.0      3.9078     28.9       0.1                            T006600600220 
  139.0      3.9079     29.0       0.1                            T006600600221 
  139.0      3.9080     29.2       0.1                            T006600600222 
  139.0      3.9081     29.3       0.1                            T006600600223 
  139.0      3.9082     29.4       0.1                            T006600600224 
  139.0      3.9083     29.6       0.1                            T006600600225 
  139.0      3.9084     29.5       0.1                            T006600600226 
  139.0      3.9085     29.8       0.1                            T006600600227 
  165.0      3.9024     18.8       0.2                            T006600600228 
  165.0      3.9025     18.7       0.1                            T006600600229 
  165.0      3.9026     18.6       0.1                            T006600600230 
  165.0      3.9027     18.7       0.1                            T006600600231 
  165.0      3.9028     18.8       0.1                            T006600600232 
  165.0      3.9029     18.7       0.1                            T006600600233 
  165.0      3.9030     18.8       0.1                            T006600600234 
  165.0      3.9031     18.8       0.1                            T006600600235 
  165.0      3.9032     18.7       0.1                            T006600600236 
  165.0      3.9033     18.9       0.1                            T006600600237 
  165.0      3.9033     18.8       0.1                            T006600600238 
  165.0      3.9034     18.8       0.1                            T006600600239 
  165.0      3.9035     19.0       0.1                            T006600600240 
  165.0      3.9036     19.0       0.1                            T006600600241 
  165.0      3.9037     18.9       0.1                            T006600600242 
  165.0      3.9038     18.9       0.1                            T006600600243 
  165.0      3.9039     19.0       0.1                            T006600600244 
  165.0      3.9039     19.2       0.1                            T006600600245 
  165.0      3.9040     19.4       0.1                            T006600600246 
  165.0      3.9041     19.3       0.1                            T006600600247 
  165.0      3.9042     19.6       0.1                            T006600600248 
  165.0      3.9043     19.7       0.1                            T006600600249 
  165.0      3.9044     19.7       0.1                            T006600600250 
  165.0      3.9044     20.0       0.1                            T006600600251 
  165.0      3.9045     20.3       0.1                            T006600600252 
  165.0      3.9046     20.5       0.1                            T006600600253 
  165.0      3.9047     20.5       0.1                            T006600600254 
  165.0      3.9048     20.5       0.1                            T006600600255 
  165.0      3.9049     20.4       0.1                            T006600600256 
  165.0      3.9050     20.7       0.1                            T006600600257 
  165.0      3.9051     20.4       0.1                            T006600600258 
  165.0      3.9051     20.5       0.1                            T006600600259 
  165.0      3.9053     20.2       0.1                            T006600600260 
  165.0      3.9053     20.1       0.1                            T006600600261 
  165.0      3.9054     20.1       0.1                            T006600600262 
  165.0      3.9055     19.9       0.1                            T006600600263 
  165.0      3.9056     19.8       0.1                            T006600600264 
  165.0      3.9057     19.5       0.1                            T006600600265 
  165.0      3.9058     19.5       0.1                            T006600600266 
  165.0      3.9059     19.4       0.1                            T006600600267 
  165.0      3.9060     19.4       0.1                            T006600600268 
  165.0      3.9061     19.3       0.1                            T006600600269 
  165.0      3.9062     19.2       0.1                            T006600600270 
  165.0      3.9063     19.2       0.1                            T006600600271 
  165.0      3.9064     19.1       0.1                            T006600600272 
  165.0      3.9065     19.3       0.1                            T006600600273 
  165.0      3.9066     19.1       0.1                            T006600600274 
  165.0      3.9067     19.1       0.1                            T006600600275 
  165.0      3.9068     19.0       0.1                            T006600600276 
  165.0      3.9069     19.0       0.1                            T006600600277 
  165.0      3.9070     19.1       0.1                            T006600600278 
  165.0      3.9071     19.1       0.1                            T006600600279 
  165.0      3.9072     19.0       0.1                            T006600600280 
  165.0      3.9073     19.0       0.1                            T006600600281 
  165.0      3.9074     19.1       0.1                            T006600600282 
  165.0      3.9075     19.1       0.1                            T006600600283 
  165.0      3.9076     19.1       0.1                            T006600600284 
  165.0      3.9077     19.2       0.1                            T006600600285 
  165.0      3.9078     19.1       0.1                            T006600600286 
  165.0      3.9079     19.1       0.1                            T006600600287 
  165.0      3.9080     19.1       0.1                            T006600600288 
  165.0      3.9081     19.0       0.1                            T006600600289 
  165.0      3.9081     19.2       0.1                            T006600600290 
  165.0      3.9082     19.1       0.1                            T006600600291 
  165.0      3.9083     19.2       0.1                            T006600600292 
  165.0      3.9084     19.3       0.1                            T006600600293 
  165.0      3.9085     19.2       0.1                            T006600600294 
ENDDATA            273          0                                 T006600600295 
ENDSUBENT          294          0                                 T006600699999 
SUBENT        T0066007   20020219                             0000T006600700001 
BIB                  5         12                                 T006600700002 
REACTION   (11-NA-23(P,A)10-NE-20,,DA)                            T006600700003 
INC-SOURCE Unpolarized proton beam obtained from direct-          T006600700004 
            extraction ion source.                                T006600700005 
SAMPLE     23Na prepared from chemically pure NaCl by evaporation T006600700006 
            onto thin carbon backing.                             T006600700007 
ERR-ANALYS (ERR-S) Statistical error scanned from figure.         T006600700008 
           Normalization uncertainy arising from target thickness T006600700009 
            and current-integration uncertainties < 10%.          T006600700010 
           Digitizing error in incident energy 0.0001 MeV.        T006600700011 
           Digitizing error in data 0.01.                         T006600700012 
STATUS     (CURVE) Data scanned from Fig.4 in main reference at   T006600700013 
                   NPDC (RFNC-VNIIEF).                            T006600700014 
ENDBIB              12          0                                 T006600700015 
COMMON               1          3                                 T006600700016 
EN-RSL-FW                                                         T006600700017 
EV                                                                T006600700018 
1200.                                                             T006600700019 
ENDCOMMON            3          0                                 T006600700020 
DATA                 4        276                                 T006600700021 
ANG        EN         DATA       ERR-S                            T006600700022 
ADEG       MEV        MB/SR      MB/SR                            T006600700023 
   52.8      3.9024     4.32       0.11                           T006600700024 
   52.8      3.9024     4.43       0.05                           T006600700025 
   52.8      3.9025     4.31       0.05                           T006600700026 
   52.8      3.9026     4.34       0.05                           T006600700027 
   52.8      3.9027     4.36       0.05                           T006600700028 
   52.8      3.9028     4.33       0.05                           T006600700029 
   52.8      3.9029     4.45       0.05                           T006600700030 
   52.8      3.9030     4.34       0.05                           T006600700031 
   52.8      3.9031     4.28       0.05                           T006600700032 
   52.8      3.9032     4.33       0.05                           T006600700033 
   52.8      3.9033     4.35       0.05                           T006600700034 
   52.8      3.9034     4.24       0.05                           T006600700035 
   52.8      3.9035     4.34       0.05                           T006600700036 
   52.8      3.9036     4.19       0.05                           T006600700037 
   52.8      3.9037     4.25       0.05                           T006600700038 
   52.8      3.9038     4.19       0.05                           T006600700039 
   52.8      3.9039     4.22       0.05                           T006600700040 
   52.8      3.9039     4.25       0.05                           T006600700041 
   52.8      3.9040     4.22       0.05                           T006600700042 
   52.8      3.9041     4.23       0.05                           T006600700043 
   52.8      3.9042     4.09       0.05                           T006600700044 
   52.8      3.9043     4.15       0.05                           T006600700045 
   52.8      3.9044     4.15       0.05                           T006600700046 
   52.8      3.9045     4.24       0.05                           T006600700047 
   52.8      3.9046     4.11       0.05                           T006600700048 
   52.8      3.9047     4.12       0.05                           T006600700049 
   52.8      3.9048     4.11       0.05                           T006600700050 
   52.8      3.9049     4.21       0.05                           T006600700051 
   52.8      3.9050     4.24       0.05                           T006600700052 
   52.8      3.9050     4.20       0.05                           T006600700053 
   52.8      3.9051     4.23       0.05                           T006600700054 
   52.8      3.9052     4.29       0.04                           T006600700055 
   52.8      3.9053     4.26       0.04                           T006600700056 
   52.8      3.9054     4.30       0.04                           T006600700057 
   52.8      3.9055     4.32       0.04                           T006600700058 
   52.8      3.9056     4.25       0.04                           T006600700059 
   52.8      3.9057     4.30       0.04                           T006600700060 
   52.8      3.9058     4.19       0.04                           T006600700061 
   52.8      3.9058     4.30       0.04                           T006600700062 
   52.8      3.9059     4.31       0.04                           T006600700063 
   52.8      3.9060     4.25       0.04                           T006600700064 
   52.8      3.9061     4.25       0.04                           T006600700065 
   52.8      3.9062     4.24       0.04                           T006600700066 
   52.8      3.9063     4.26       0.04                           T006600700067 
   52.8      3.9064     4.29       0.04                           T006600700068 
   52.8      3.9065     4.25       0.04                           T006600700069 
   52.8      3.9066     4.26       0.04                           T006600700070 
   52.8      3.9067     4.22       0.04                           T006600700071 
   52.8      3.9068     4.22       0.04                           T006600700072 
   52.8      3.9068     4.21       0.04                           T006600700073 
   52.8      3.9069     4.30       0.04                           T006600700074 
   52.8      3.9070     4.22       0.04                           T006600700075 
   52.8      3.9071     4.24       0.04                           T006600700076 
   52.8      3.9072     4.17       0.04                           T006600700077 
   52.8      3.9073     4.16       0.04                           T006600700078 
   52.8      3.9074     4.19       0.04                           T006600700079 
   52.8      3.9075     4.18       0.04                           T006600700080 
   52.8      3.9076     4.25       0.03                           T006600700081 
   52.8      3.9077     4.14       0.03                           T006600700082 
   52.8      3.9077     4.20       0.03                           T006600700083 
   52.8      3.9078     4.19       0.03                           T006600700084 
   52.8      3.9079     4.15       0.03                           T006600700085 
   52.8      3.9080     4.18       0.03                           T006600700086 
   52.8      3.9081     4.15       0.04                           T006600700087 
   52.8      3.9082     4.13       0.04                           T006600700088 
   52.8      3.9083     4.07       0.04                           T006600700089 
   52.8      3.9084     4.17       0.05                           T006600700090 
   52.8      3.9085     4.12       0.04                           T006600700091 
   87.5      3.9024     1.44       0.09                           T006600700092 
   87.5      3.9025     1.40       0.03                           T006600700093 
   87.5      3.9026     1.37       0.03                           T006600700094 
   87.5      3.9027     1.42       0.04                           T006600700095 
   87.5      3.9028     1.48       0.04                           T006600700096 
   87.5      3.9029     1.39       0.04                           T006600700097 
   87.5      3.9030     1.41       0.03                           T006600700098 
   87.5      3.9031     1.42       0.04                           T006600700099 
   87.5      3.9032     1.42       0.03                           T006600700100 
   87.5      3.9033     1.39       0.04                           T006600700101 
   87.5      3.9033     1.36       0.03                           T006600700102 
   87.5      3.9034     1.36       0.04                           T006600700103 
   87.5      3.9035     1.41       0.03                           T006600700104 
   87.5      3.9036     1.30       0.04                           T006600700105 
   87.5      3.9037     1.35       0.04                           T006600700106 
   87.5      3.9038     1.32       0.03                           T006600700107 
   87.5      3.9039     1.31       0.03                           T006600700108 
   87.5      3.9039     1.29       0.04                           T006600700109 
   87.5      3.9040     1.28       0.03                           T006600700110 
   87.5      3.9041     1.31       0.04                           T006600700111 
   87.5      3.9042     1.24       0.03                           T006600700112 
   87.5      3.9043     1.29       0.04                           T006600700113 
   87.5      3.9044     1.26       0.04                           T006600700114 
   87.5      3.9045     1.20       0.03                           T006600700115 
   87.5      3.9046     1.20       0.04                           T006600700116 
   87.5      3.9047     1.22       0.04                           T006600700117 
   87.5      3.9048     1.23       0.04                           T006600700118 
   87.5      3.9048     1.19       0.04                           T006600700119 
   87.5      3.9049     1.17       0.04                           T006600700120 
   87.5      3.9050     1.17       0.04                           T006600700121 
   87.5      3.9051     1.17       0.04                           T006600700122 
   87.5      3.9052     1.17       0.04                           T006600700123 
   87.5      3.9053     1.23       0.03                           T006600700124 
   87.5      3.9054     1.22       0.03                           T006600700125 
   87.5      3.9055     1.27       0.03                           T006600700126 
   87.5      3.9055     1.24                                      T006600700127 
   87.5      3.9056     1.30       0.03                           T006600700128 
   87.5      3.9056     1.28       0.03                           T006600700129 
   87.5      3.9057     1.31       0.03                           T006600700130 
   87.5      3.9058     1.34       0.03                           T006600700131 
   87.5      3.9059     1.36       0.03                           T006600700132 
   87.5      3.9060     1.33       0.03                           T006600700133 
   87.5      3.9061     1.36       0.03                           T006600700134 
   87.5      3.9062     1.37       0.03                           T006600700135 
   87.5      3.9063     1.42       0.03                           T006600700136 
   87.5      3.9064     1.33       0.03                           T006600700137 
   87.5      3.9065     1.38       0.03                           T006600700138 
   87.5      3.9066     1.34       0.03                           T006600700139 
   87.5      3.9066     1.36       0.03                           T006600700140 
   87.5      3.9067     1.38       0.03                           T006600700141 
   87.5      3.9068     1.42       0.03                           T006600700142 
   87.5      3.9069     1.35       0.03                           T006600700143 
   87.5      3.9070     1.37       0.03                           T006600700144 
   87.5      3.9071     1.36       0.03                           T006600700145 
   87.5      3.9072     1.35       0.03                           T006600700146 
   87.5      3.9073     1.36       0.02                           T006600700147 
   87.5      3.9074     1.41       0.03                           T006600700148 
   87.5      3.9074     1.34       0.03                           T006600700149 
   87.5      3.9075     1.36       0.03                           T006600700150 
   87.5      3.9076     1.38       0.02                           T006600700151 
   87.5      3.9077     1.37       0.02                           T006600700152 
   87.5      3.9078     1.38       0.02                           T006600700153 
   87.5      3.9079     1.43       0.02                           T006600700154 
   87.5      3.9080     1.38       0.02                           T006600700155 
   87.5      3.9081     1.38       0.02                           T006600700156 
   87.5      3.9082     1.36       0.03                           T006600700157 
   87.5      3.9083     1.41       0.03                           T006600700158 
   87.5      3.9084     1.38       0.03                           T006600700159 
   87.5      3.9084     1.43       0.03                           T006600700160 
   87.5      3.9085     1.34       0.03                           T006600700161 
  139.0      3.9025     1.35       0.05                           T006600700162 
  139.0      3.9025     1.29       0.02                           T006600700163 
  139.0      3.9026     1.29       0.02                           T006600700164 
  139.0      3.9027     1.30       0.02                           T006600700165 
  139.0      3.9028     1.30       0.02                           T006600700166 
  139.0      3.9029     1.30       0.02                           T006600700167 
  139.0      3.9030     1.31       0.02                           T006600700168 
  139.0      3.9031     1.28       0.02                           T006600700169 
  139.0      3.9032     1.31       0.02                           T006600700170 
  139.0      3.9032     1.32       0.02                           T006600700171 
  139.0      3.9033     1.34       0.02                           T006600700172 
  139.0      3.9034     1.33       0.02                           T006600700173 
  139.0      3.9035     1.33       0.02                           T006600700174 
  139.0      3.9036     1.34       0.02                           T006600700175 
  139.0      3.9037     1.35       0.02                           T006600700176 
  139.0      3.9038     1.32       0.02                           T006600700177 
  139.0      3.9039     1.31       0.02                           T006600700178 
  139.0      3.9040     1.35       0.02                           T006600700179 
  139.0      3.9040     1.34       0.02                           T006600700180 
  139.0      3.9041     1.30       0.02                           T006600700181 
  139.0      3.9042     1.33       0.02                           T006600700182 
  139.0      3.9043     1.33       0.02                           T006600700183 
  139.0      3.9044     1.39       0.02                           T006600700184 
  139.0      3.9045     1.40       0.02                           T006600700185 
  139.0      3.9046     1.38       0.02                           T006600700186 
  139.0      3.9047     1.42       0.02                           T006600700187 
  139.0      3.9048     1.47       0.02                           T006600700188 
  139.0      3.9048     1.47       0.03                           T006600700189 
  139.0      3.9049     1.53       0.02                           T006600700190 
  139.0      3.9050     1.58       0.03                           T006600700191 
  139.0      3.9051     1.57       0.02                           T006600700192 
  139.0      3.9052     1.60       0.03                           T006600700193 
  139.0      3.9053     1.57       0.02                           T006600700194 
  139.0      3.9054     1.60       0.02                           T006600700195 
  139.0      3.9055     1.61       0.02                           T006600700196 
