  3356.50      0.13      0.1158     0.0040                        3155200300026 
  3396.16      0.14      0.1137     0.0039                        3155200300027 
  3407.21      0.35      0.0124     0.0029                        3155200300028 
  3429.11      0.40      0.0339     0.0052                        3155200300029 
  3611.01      0.34      0.0113     0.0026                        3155200300030 
  3632.86      0.10      0.0940     0.0035                        3155200300031 
  4054.72      0.08      1.000      0.011                         3155200300032 
  4101.69      0.09      0.5993     0.0083                        3155200300033 
  4165.24      0.12      0.1051     0.0048                        3155200300034 
  4171.04      0.09      1.220      0.015                         3155200300035 
  4256.39      0.16      0.1650     0.011                         3155200300036 
  4284.85      0.24      0.0300     0.0034                        3155200300037 
ENDDATA             20          0                                 3155200300038 
ENDSUBENT           37          0                                 3155200399999 
SUBENT        31552004   20110825                             31543155200400001 
BIB                  7          8                                 3155200400002 
REACTION   (83-BI-209(N,G)83-BI-210,PAR,SIG,G)                    3155200400003 
             Gamma-ray production cross section.                  3155200400004 
EN-SEC     (E,G)                                                  3155200400005 
SAMPLE     Bi(NO3)3 * xH2O Pressed powder (in Teflon bag)         3155200400006 
MONITOR    (7-N-0(N,G),PAR,SIG,G)                                 3155200400007 
MONIT-REF  (31555003,Zs.Revay+,J,JRN,265,169,2005)                3155200400008 
ERR-ANALYS (ERR-T) Total error                                    3155200400009 
STATUS     (TABLE) Data taken from Ref. NP/A,850,1,2011, Table 7. 3155200400010 
ENDBIB               8          0                                 3155200400011 
COMMON               4          3                                 3155200400012 
EN-DUMMY   E-NRM      MONIT      MONIT-ERR                        3155200400013 
EV         KEV        MB         MB                               3155200400014 
0.0253     1884.0     14.52      0.07                             3155200400015 
ENDCOMMON            3          0                                 3155200400016 
DATA                 3          1                                 3155200400017 
E          DATA       ERR-T                                       3155200400018 
KEV        MB         MB                                          3155200400019 
  4054.6     8.07       0.14                                      3155200400020 
ENDDATA              3          0                                 3155200400021 
ENDSUBENT           20          0                                 3155200499999 
SUBENT        31552005   20110831                             31543155200500001 
BIB                  3          3                                 3155200500002 
REACTION   (83-BI-209(N,G)83-BI-210,,SIG)                         3155200500003 
ERR-ANALYS (ERR-T) Total error.                                   3155200500004 
STATUS     (TABLE) Data taken from Ref. NP/A,850,1,2011, Table 1. 3155200500005 
ENDBIB               3          0                                 3155200500006 
NOCOMMON             0          0                                 3155200500007 
DATA                 3          1                                 3155200500008 
EN-DUMMY   DATA-MIN   ERR-T                                       3155200500009 
EV         MB         MB                                          3155200500010 
  0.0253     39.6       1.0                                       3155200500011 
ENDDATA              3          0                                 3155200500012 
ENDSUBENT           11          0                                 3155200599999 
SUBENT        31552006   20110825                             31543155200600001 
BIB                  4         10                                 3155200600002 
REACTION   (83-BI-209(N,G)83-BI-210-M,,SIG)                       3155200600003 
ANALYSIS   The relative intensities of gamma rays feeding the     3155200600004 
           isomeric state, corrected  for internal conversion,    3155200600005 
           together with partial capture cross section            3155200600006 
           Sigma(4055,Bi) = (8.07 +/- 0.14) mb, have been used to 3155200600007 
           determine the  capture cross sections to the isomeric  3155200600008 
           states.                                                3155200600009 
STATUS     (TABLE) Data taken from Ref. NP/A,850,1,2011, Table 1. 3155200600010 
           (DEP,31552004) 4055 keV gamma production cross section.3155200600011 
ERR-ANALYS (ERR-T) Total uncertainty.                             3155200600012 
ENDBIB              10          0                                 3155200600013 
NOCOMMON             0          0                                 3155200600014 
DATA                 3          1                                 3155200600015 
EN-DUMMY   DATA-MIN   ERR-T                                       3155200600016 
EV         MB         MB                                          3155200600017 
  0.0253     18.2       0.7                                       3155200600018 
ENDDATA              3          0                                 3155200600019 
ENDSUBENT           18          0                                 3155200699999 
SUBENT        31552007   20110825                             31543155200700001 
BIB                  5         14                                 3155200700002 
REACTION   (83-BI-209(N,G)83-BI-210-G,,SIG)                       3155200700003 
ANALYSIS   The relative intensities of gamma rays feeding the     3155200700004 
           ground state, corrected for internal conversion,       3155200700005 
           together with partial capture cross section            3155200700006 
           Sigma(4055,Bi) = (8.07 +/- 0.14) mb, have been used to 3155200700007 
           determine the capture cross sections to the ground     3155200700008 
           states.  Shell model calculations have been performed  3155200700009 
           to deduce the half-life of the  3rd excited state at   3155200700010 
           320 keV and to assign the M1 multipolarity of the 320  3155200700011 
            keV transition to the ground state.                   3155200700012 
ERR-ANALYS (ERR-T) Total uncertainty.                             3155200700013 
STATUS     (TABLE) Data taken from Ref. NP/A,850,1,2011, Table 1. 3155200700014 
           (DEP,31552004) 4055 keV gamma production cross section.3155200700015 
HISTORY    (20110825C) VS.                                        3155200700016 
ENDBIB              14          0                                 3155200700017 
NOCOMMON             0          0                                 3155200700018 
DATA                 3          1                                 3155200700019 
EN-DUMMY   DATA-MIN   ERR-T                                       3155200700020 
EV         MB         MB                                          3155200700021 
  0.0253     21.4       0.8                                       3155200700022 
ENDDATA              3          0                                 3155200700023 
ENDSUBENT           22          0                                 3155200799999 
SUBENT        31552008   20110831                             31543155200800001 
BIB                  7          9                                 3155200800002 
REACTION   (83-BI-209(N,G)83-BI-210,PAR,SIG,G)                    3155200800003 
             Gamma-ray production cross section.                  3155200800004 
EN-SEC     (E,G)                                                  3155200800005 
SAMPLE     Bi(NO3)3 * xH2O Pressed powder (in Teflon bag)         3155200800006 
MONITOR    (83-BI-209(N,G)83-BI-210,PAR,SIG,G)                    3155200800007 
ERR-ANALYS (ERR-T) Total error                                    3155200800008 
STATUS     (TABLE) Data taken from Ref. NP/A,850,1,2011, Table 7. 3155200800009 
           (DEP,31552004) 4055 keV gamma production cross section.3155200800010 
HISTORY    (20110825C) VS.                                        3155200800011 
ENDBIB               9          0                                 3155200800012 
COMMON               4          3                                 3155200800013 
EN-DUMMY   E-NRM      MONIT      MONIT-ERR                        3155200800014 
EV         KEV        MB         MB                               3155200800015 
0.0253     4054.6       8.07       0.14                           3155200800016 
ENDCOMMON            3          0                                 3155200800017 
DATA                 3          3                                 3155200800018 
E          DATA       ERR-T                                       3155200800019 
KEV        MB         MB                                          3155200800020 
   319.8    13.89       0.57                                      3155200800021 
  4101.8     4.91       0.14                                      3155200800022 
  4171.1     9.93       0.32                                      3155200800023 
ENDDATA              5          0                                 3155200800024 
ENDSUBENT           23          0                                 3155200899999 
ENDENTRY             8          0                                 3155299999999 
