ENTRY            31445   20180525                             31853144500000001 
SUBENT        31445001   20180525                             31853144500100001 
BIB                 14         44                                 3144500100002 
TITLE      Measurement of double differential neutron emission    3144500100003 
            cross sections of Fe induced by 14.1 MeV neutrons     3144500100004 
AUTHOR     (T.Vilaithong, D.Boonyawan, S.Konklong, W.Pairsuwan,   3144500100005 
            S.Singkarat)                                          3144500100006 
INSTITUTE  (3TAICHM)                                              3144500100007 
REFERENCE  (J,NIM/A,332,561,1993)                                 3144500100008 
FACILITY   (CCW)                                                  3144500100009 
INC-SOURCE (D-T) Pulsed 140 keV deuteron beam on tritium target   3144500100010 
            in a 1.5 mm thick and 30 cm long stainless steel      3144500100011 
           The neutron pulse width was about 1.8 ns at 1 MHz      3144500100012 
            repetition rate.                                      3144500100013 
            tubing.                                               3144500100014 
           The incident neutron energy was derived by a Monte     3144500100015 
            Carlo calculation.                                    3144500100016 
SAMPLE     Cylindrical natural iron (3 cm diam., 7 cm long)       3144500100017 
            at 17 cm from the neutron production target and       3144500100018 
            90 deg relative to the deuteron beam axis.            3144500100019 
          A sample rotation technique provides the capability of  3144500100020 
           measuring scattering neutrons over an angular range    3144500100021 
           from 20 deg to 160 deg.                                3144500100022 
METHOD     (TOF) The flight path was 10 m.                        3144500100023 
           (PSD) To reduce the gamma-ray background.              3144500100024 
           (PHD) To select threshold proerply.                    3144500100025 
DETECTOR   (SCIN) BC-501A liquid scintillator (10 cm thick,       3144500100026 
            25.0 cm diam.)                                        3144500100027 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 3144500100028 
            Polyethylene sample of the same dimension as that of  3144500100029 
             the iron sample at 25 deg.                           3144500100030 
           The neutron flux was also monitored by a three         3144500100031 
            scintillator detector system positioned above the     3144500100032 
             reaction plane.                                      3144500100033 
MONIT-REF  (,,3,ENDF/B-VI,,1990)                                  3144500100034 
CORRECTION The background was determined by measuring the 'sam-   3144500100035 
           p1e-out' spectrum after each 'sample-in' measurement.  3144500100036 
           Corrections have been made to the number of neutrons   3144500100037 
           incident on the iron sample relative to the polyethy-  3144500100038 
           lene sample at each scattering angle, for air scatte-  3144500100039 
           ring in flight, for multiple scattering in the iron    3144500100040 
           and polyethylene samples, for the continuous low ener- 3144500100041 
           gy part of the incident neutron spectrum.              3144500100042 
STATUS     (TABLE) Obtained from authors via private communication3144500100043 
HISTORY    (19950523C) HW.-                                       3144500100044 
           (20100219U) SD: Updated to new date formats,lower case.3144500100045 
           (20180525A) On. 002-014 merged into 002                3144500100046 
ENDBIB              44          0                                 3144500100047 
COMMON               4          3                                 3144500100048 
EN         EN-ERR     MONIT      ANG-NRM                          3144500100049 
MEV        MEV        MB/SR      ADEG                             3144500100050 
 14.06      0.09       191.4      25.                             3144500100051 
ENDCOMMON            3          0                                 3144500100052 
ENDSUBENT           51          0                                 3144500199999 
SUBENT        31445002   20180525                             31853144500200001 
BIB                  3         13                                 3144500200002 
REACTION   (26-FE-0(N,X)0-NN-1,,DA/DE)                            3144500200003 
ERR-ANALYS (ERR-S) statistical error.                             3144500200004 
           (ERR-SYS) The systematic error for each DDX value was  3144500200005 
            obtained from the following estimated uncertainties   3144500200006 
            summed in quadrature:                                 3144500200007 
           (ERR-1) neutron detector efficiency              (3%)  3144500200008 
           (ERR-2) variation of incident neutron flux       (2%)  3144500200009 
           (ERR-3) hydrogen monitor cross section           (1%)  3144500200010 
           (ERR-4) estimation of hydrogen scattering yield  (2%)  3144500200011 
           (ERR-5,6.,13.) multiple scattering correction of       3144500200012 
            polyethylene and iron samples                (6-13%)  3144500200013 
           (ERR-6) air and aluminium interaction effect     (1%)  3144500200014 
HISTORY    (20180525A) On. 002-014 merged into 002.               3144500200015 
ENDBIB              13          0                                 3144500200016 
COMMON               5          3                                 3144500200017 
ERR-1      ERR-2      ERR-3      ERR-4      ERR-6                 3144500200018 
  70.       3.4        3.6         .1232E-01  .7071E-03  .7618E-033144500200286 
  70.       3.6        3.8         .1131E-01  .6493E-03  .7044E-033144500200287 
  70.       3.8        4.0         .1080E-01  .6199E-03  .6755E-033144500200288 
  70.       4.0        4.2         .9724E-02  .5581E-03  .6173E-033144500200289 
  70.       4.2        4.4         .8855E-02  .5083E-03  .5667E-033144500200290 
  70.       4.4        4.6         .7755E-02  .4451E-03  .5050E-033144500200291 
  70.       4.6        4.8         .7533E-02  .4324E-03  .4939E-033144500200292 
  70.       4.8        5.0         .6996E-02  .4016E-03  .4647E-033144500200293 
  70.       5.0        5.2         .6493E-02  .3734E-03  .4670E-033144500200294 
  70.       5.2        5.4         .6535E-02  .4091E-03  .4880E-033144500200295 
  70.       5.4        5.6         .5471E-02  .3490E-03  .4316E-033144500200296 
  70.       5.6        5.8         .5165E-02  .3006E-03  .3860E-033144500200297 
  70.       5.8        6.0         .4623E-02  .2755E-03  .3579E-033144500200298 
  70.       6.0        6.2         .3942E-02  .2133E-03  .3015E-033144500200299 
  70.       6.2        6.4         .3955E-02  .2183E-03  .3049E-033144500200300 
  70.       6.4        6.6         .3809E-02  .2121E-03  .2925E-033144500200301 
  70.       6.6        6.8         .3489E-02  .2139E-03  .2992E-033144500200302 
  70.       6.8        7.0         .3551E-02  .2024E-03  .2884E-033144500200303 
  70.       7.0        7.2         .3467E-02  .2177E-03  .2976E-033144500200304 
  70.       7.2        7.4         .2782E-02  .1642E-03  .2501E-033144500200305 
  70.       7.4        7.6         .2786E-02  .1588E-03  .2478E-033144500200306 
  70.       7.6        7.8         .1872E-02  .9528E-04  .2020E-033144500200307 
  70.       7.8        8.0         .2044E-02  .1089E-03  .2029E-033144500200308 
  70.       8.0        8.2         .1888E-02  .1191E-03  .2060E-033144500200309 
  70.       8.2        8.4         .2255E-02  .1351E-03  .2204E-033144500200310 
  70.       8.4        8.6         .2781E-02  .1755E-03  .2535E-033144500200311 
  70.       8.6        8.8         .2825E-02  .1577E-03  .2438E-033144500200312 
  70.       8.8        9.0         .2640E-02  .1491E-03  .2317E-033144500200313 
  70.       9.0        9.2         .3128E-02  .1843E-03  .2580E-033144500200314 
  70.       9.2        9.4         .3322E-02  .1907E-03  .2680E-033144500200315 
  70.       9.4        9.6         .2402E-02  .1477E-03  .2257E-033144500200316 
  70.       9.6        9.8         .1109E-02  .6145E-04  .1628E-033144500200317 
  70.       9.8       10.0         .1167E-02  .6454E-04  .1588E-033144500200318 
  70.      10.0       10.2         .9416E-03  .5452E-04  .1554E-033144500200319 
  70.      10.2       10.4         .1359E-02  .8211E-04  .1782E-033144500200320 
  70.      10.4       10.6         .1696E-02  .1029E-03  .1881E-033144500200321 
  70.      10.6       10.8         .1633E-02  .9488E-04  .1797E-033144500200322 
  70.      10.8       11.0         .1181E-02  .6565E-04  .1555E-033144500200323 
  70.      11.0       11.2         .7448E-03  .3717E-04  .1475E-033144500200324 
  70.      11.2       11.4         .4991E-03  .3628E-04  .1365E-033144500200325 
  70.      11.4       11.6         .2780E-03  .1426E-04  .1404E-033144500200326 
  70.      11.6       11.8         .4451E-03  .2296E-04  .1421E-033144500200327 
  70.      11.8       12.0         .7021E-03  .3447E-04  .1486E-033144500200328 
  70.      12.0       12.2         .7263E-03  .4060E-04  .1664E-033144500200329 
  70.      12.2       12.4         .1057E-02  .5948E-04  .1930E-033144500200330 
  70.      12.4       12.6         .1652E-02  .9267E-04  .2138E-033144500200331 
  70.      12.6       12.8         .3370E-02  .1685E-03  .2771E-033144500200332 
  70.      12.8       13.0         .5758E-02  .2982E-03  .3859E-033144500200333 
  70.      13.0       13.2         .6405E-02  .3901E-03  .4675E-033144500200334 
  70.      13.2       13.4         .4828E-02  .2578E-03  .3733E-033144500200335 
  70.      13.4       13.6         .5603E-02  .2757E-03  .4137E-033144500200336 
  70.      13.6       13.8         .8666E-02  .4965E-03  .6276E-033144500200337 
  70.      13.8       14.0         .1048E-01  .7967E-03  .9061E-033144500200338 
  70.      14.0       14.2         .6131E-02  .5414E-03  .6779E-033144500200339 
  70.      14.2       14.4         .7766E-03  .4652E-04  .3874E-033144500200340 
  80.       2.0        2.2         .2284E-01  .1311E-02  .1404E-023144500200341 
  80.       2.2        2.4         .2147E-01  .1232E-02  .1323E-023144500200342 
  80.       2.4        2.6         .1921E-01  .1103E-02  .1196E-023144500200343 
  80.       2.6        2.8         .1803E-01  .1035E-02  .1130E-023144500200344 
  80.       2.8        3.0         .1604E-01  .9209E-03  .1010E-023144500200345 
  80.       3.0        3.2         .1575E-01  .9043E-03  .9877E-033144500200346 
  80.       3.2        3.4         .1451E-01  .8328E-03  .9149E-033144500200347 
  80.       3.4        3.6         .1341E-01  .7699E-03  .8534E-033144500200348 
  80.       3.6        3.8         .1209E-01  .6938E-03  .7782E-033144500200349 
  80.       3.8        4.0         .1090E-01  .6254E-03  .7136E-033144500200350 
  80.       4.0        4.2         .1072E-01  .6156E-03  .7008E-033144500200351 
  80.       4.2        4.4         .9256E-02  .5313E-03  .6240E-033144500200352 
  80.       4.4        4.6         .8970E-02  .5149E-03  .6050E-033144500200353 
  80.       4.6        4.8         .8000E-02  .4592E-03  .5556E-033144500200354 
  80.       4.8        5.0         .8363E-02  .4842E-03  .6044E-033144500200355 
  80.       5.0        5.2         .7653E-02  .4845E-03  .5934E-033144500200356 
  80.       5.2        5.4         .7006E-02  .3818E-03  .5025E-033144500200357 
  80.       5.4        5.6         .6494E-02  .3695E-03  .4799E-033144500200358 
  80.       5.6        5.8         .4989E-02  .2754E-03  .4032E-033144500200359 
  80.       5.8        6.0         .5647E-02  .3275E-03  .4294E-033144500200360 
  80.       6.0        6.2         .4964E-02  .2993E-03  .4038E-033144500200361 
  80.       6.2        6.4         .4140E-02  .2145E-03  .3336E-033144500200362 
  80.       6.4        6.6         .3879E-02  .1885E-03  .3154E-033144500200363 
  80.       6.6        6.8         .3169E-02  .1562E-03  .2861E-033144500200364 
  80.       6.8        7.0         .3813E-02  .1979E-03  .3199E-033144500200365 
  80.       7.0        7.2         .3153E-02  .1699E-03  .2913E-033144500200366 
  80.       7.2        7.4         .2995E-02  .1456E-03  .2736E-033144500200367 
  80.       7.4        7.6         .2462E-02  .1258E-03  .2548E-033144500200368 
  80.       7.6        7.8         .2255E-02  .1092E-03  .2418E-033144500200369 
  80.       7.8        8.0         .1986E-02  .1025E-03  .2340E-033144500200370 
  80.       8.0        8.2         .2288E-02  .1107E-03  .2358E-033144500200371 
  80.       8.2        8.4         .1977E-02  .9982E-04  .2296E-033144500200372 
  80.       8.4        8.6         .2589E-02  .1263E-03  .2513E-033144500200373 
  80.       8.6        8.8         .2314E-02  .1194E-03  .2434E-033144500200374 
  80.       8.8        9.0         .2068E-02  .1082E-03  .2272E-033144500200375 
  80.       9.0        9.2         .2864E-02  .1633E-03  .2623E-033144500200376 
  80.       9.2        9.4         .3245E-02  .1811E-03  .2851E-033144500200377 
  80.       9.4        9.6         .1847E-02  .9142E-04  .2188E-033144500200378 
  80.       9.6        9.8         .1483E-02  .7606E-04  .1966E-033144500200379 
  80.       9.8       10.0         .1164E-02  .6633E-04  .1981E-033144500200380 
  80.      10.0       10.2         .7766E-03  .5661E-04  .1901E-033144500200381 
  80.      10.2       10.4         .1291E-02  .7244E-04  .2096E-033144500200382 
  80.      10.4       10.6         .1496E-02  .8362E-04  .2145E-033144500200383 
  80.      10.6       10.8         .1525E-02  .7623E-04  .2116E-033144500200384 
  80.      10.8       11.0         .1235E-02  .6137E-04  .2061E-033144500200385 
  80.      11.0       11.2         .1114E-02  .5969E-04  .1962E-033144500200386 
  80.      11.2       11.4         .6377E-03  .3258E-04  .1887E-033144500200387 
  80.      11.4       11.6         .7104E-03  .3850E-04  .1981E-033144500200388 
  80.      11.6       11.8         .7520E-03  .3768E-04  .2096E-033144500200389 
  80.      11.8       12.0         .7474E-03  .4365E-04  .2191E-033144500200390 
  80.      12.0       12.2         .7924E-03  .4469E-04  .2147E-033144500200391 
  80.      12.2       12.4         .1356E-02  .7024E-04  .2401E-033144500200392 
  80.      12.4       12.6         .2012E-02  .1076E-03  .2664E-033144500200393 
  80.      12.6       12.8         .4898E-02  .2537E-03  .3945E-033144500200394 
  80.      12.8       13.0         .8245E-02  .5326E-03  .6419E-033144500200395 
  80.      13.0       13.2         .7540E-02  .4298E-03  .5529E-033144500200396 
  80.      13.2       13.4         .8579E-02  .4152E-03  .5508E-033144500200397 
  80.      13.4       13.6         .1955E-01  .1066E-02  .1175E-023144500200398 
  80.      13.6       13.8         .3459E-01  .2383E-02  .2475E-023144500200399 
  80.      13.8       14.0         .2901E-01  .2527E-02  .2627E-023144500200400 
  80.      14.0       14.2         .5294E-02  .3928E-03  .7397E-033144500200401 
  90.       2.0        2.2         .1913E-01  .1098E-02  .1181E-023144500200402 
  90.       2.2        2.4         .1890E-01  .1085E-02  .1165E-023144500200403 
  90.       2.4        2.6         .1759E-01  .1010E-02  .1092E-023144500200404 
  90.       2.6        2.8         .1671E-01  .9593E-03  .1045E-023144500200405 
  90.       2.8        3.0         .1558E-01  .8944E-03  .9699E-033144500200406 
  90.       3.0        3.2         .1364E-01  .7830E-03  .8572E-033144500200407 
  90.       3.2        3.4         .1288E-01  .7390E-03  .8113E-033144500200408 
  90.       3.4        3.6         .1178E-01  .6760E-03  .7507E-033144500200409 
  90.       3.6        3.8         .1118E-01  .6417E-03  .7154E-033144500200410 
  90.       3.8        4.0         .1009E-01  .5791E-03  .6562E-033144500200411 
  90.       4.0        4.2         .9043E-02  .5191E-03  .6000E-033144500200412 
  90.       4.2        4.4         .8303E-02  .4766E-03  .5599E-033144500200413 
  90.       4.4        4.6         .8424E-02  .4835E-03  .5622E-033144500200414 
  90.       4.6        4.8         .7373E-02  .4232E-03  .5083E-033144500200415 
  90.       4.8        5.0         .7320E-02  .4202E-03  .4992E-033144500200416 
  90.       5.0        5.2         .6761E-02  .3881E-03  .4674E-033144500200417 
  90.       5.2        5.4         .6158E-02  .3535E-03  .4368E-033144500200418 
  90.       5.4        5.6         .5247E-02  .3012E-03  .3871E-033144500200419 
  90.       5.6        5.8         .4640E-02  .2663E-03  .3622E-033144500200420 
  90.       5.8        6.0         .5122E-02  .2940E-03  .3789E-033144500200421 
  90.       6.0        6.2         .4102E-02  .2621E-03  .3604E-033144500200422 
  90.       6.2        6.4         .4101E-02  .2698E-03  .3645E-033144500200423 
  90.       6.4        6.6         .3721E-02  .2281E-03  .3300E-033144500200424 
  90.       6.6        6.8         .3173E-02  .1783E-03  .2927E-033144500200425 
  90.       6.8        7.0         .3362E-02  .2044E-03  .3105E-033144500200426 
  90.       7.0        7.2         .2549E-02  .1547E-03  .2701E-033144500200427 
  90.       7.2        7.4         .2881E-02  .1873E-03  .2888E-033144500200428 
  90.       7.4        7.6         .2572E-02  .1543E-03  .2629E-033144500200429 
  90.       7.6        7.8         .1996E-02  .1060E-03  .2266E-033144500200430 
  90.       7.8        8.0         .1632E-02  .7980E-04  .2102E-033144500200431 
  90.       8.0        8.2         .1676E-02  .9252E-04  .2113E-033144500200432 
  90.       8.2        8.4         .1787E-02  .1027E-03  .2208E-033144500200433 
  90.       8.4        8.6         .2076E-02  .1279E-03  .2369E-033144500200434 
  90.       8.6        8.8         .1734E-02  .8911E-04  .2092E-033144500200435 
  90.       8.8        9.0         .1850E-02  .1108E-03  .2137E-033144500200436 
  90.       9.0        9.2         .3088E-02  .1936E-03  .2799E-033144500200437 
  90.       9.2        9.4         .2486E-02  .1591E-03  .2547E-033144500200438 
  90.       9.4        9.6         .1267E-02  .6626E-04  .1897E-033144500200439 
  90.       9.6        9.8         .1210E-02  .6123E-04  .1783E-033144500200440 
  90.       9.8       10.0         .9043E-03  .4467E-04  .1725E-033144500200441 
  90.      10.0       10.2         .9717E-03  .4751E-04  .1810E-033144500200442 
  90.      10.2       10.4         .1495E-02  .7831E-04  .2073E-033144500200443 
  90.      10.4       10.6         .1480E-02  .7830E-04  .2076E-033144500200444 
  90.      10.6       10.8         .1455E-02  .8643E-04  .2095E-033144500200445 
  90.      10.8       11.0         .7289E-03  .3681E-04  .1809E-033144500200446 
  90.      11.0       11.2         .8456E-03  .4659E-04  .1846E-033144500200447 
  90.      11.2       11.4         .3595E-03  .2696E-04  .1784E-033144500200448 
  90.      11.4       11.6         .8715E-03  .6911E-04  .1945E-033144500200449 
  90.      11.6       11.8         .4376E-03  .2219E-04  .2131E-033144500200450 
  90.      11.8       12.0         .7712E-03  .6139E-04  .2143E-033144500200451 
  90.      12.0       12.2         .6190E-03  .3046E-04  .1989E-033144500200452 
  90.      12.2       12.4         .1329E-02  .6671E-04  .2360E-033144500200453 
  90.      12.4       12.6         .2459E-02  .1208E-03  .2899E-033144500200454 
  90.      12.6       12.8         .4667E-02  .2618E-03  .4063E-033144500200455 
  90.      12.8       13.0         .5764E-02  .3631E-03  .4962E-033144500200456 
  90.      13.0       13.2         .5071E-02  .2718E-03  .4333E-033144500200457 
  90.      13.2       13.4         .1001E-01  .4994E-03  .6357E-033144500200458 
  90.      13.4       13.6         .2452E-01  .1525E-02  .1615E-023144500200459 
  90.      13.6       13.8         .2943E-01  .2316E-02  .2387E-023144500200460 
  90.      13.8       14.0         .1281E-01  .1129E-02  .1220E-023144500200461 
  90.      14.0       14.2         .2219E-02  .1800E-03  .4879E-033144500200462 
 100.       2.0        2.2         .2337E-01  .1342E-02  .1476E-023144500200463 
 100.       2.2        2.4         .2005E-01  .1151E-02  .1285E-023144500200464 
 100.       2.4        2.6         .1869E-01  .1073E-02  .1209E-023144500200465 
 100.       2.6        2.8         .1726E-01  .9907E-03  .1115E-023144500200466 
 100.       2.8        3.0         .1499E-01  .8604E-03  .9798E-033144500200467 
 100.       3.0        3.2         .1382E-01  .7930E-03  .9115E-033144500200468 
 100.       3.2        3.4         .1222E-01  .7012E-03  .8243E-033144500200469 
 100.       3.4        3.6         .1133E-01  .6504E-03  .7704E-033144500200470 
 100.       3.6        3.8         .1021E-01  .5859E-03  .7110E-033144500200471 
 100.       3.8        4.0         .9084E-02  .5214E-03  .6525E-033144500200472 
 100.       4.0        4.2         .8946E-02  .5135E-03  .6414E-033144500200473 
 100.       4.2        4.4         .8667E-02  .4975E-03  .6229E-033144500200474 
 100.       4.4        4.6         .7728E-02  .4436E-03  .5674E-033144500200475 
 100.       4.6        4.8         .7181E-02  .4387E-03  .6181E-033144500200476 
 100.       4.8        5.0         .6350E-02  .3829E-03  .5515E-033144500200477 
 100.       5.0        5.2         .6362E-02  .3715E-03  .5411E-033144500200478 
 100.       5.2        5.4         .5497E-02  .3221E-03  .4928E-033144500200479 
 100.       5.4        5.6         .4577E-02  .2339E-03  .4115E-033144500200480 
 100.       5.6        5.8         .4081E-02  .2016E-03  .3801E-033144500200481 
 100.       5.8        6.0         .3668E-02  .2065E-03  .3775E-033144500200482 
 100.       6.0        6.2         .3423E-02  .1999E-03  .3632E-033144500200483 
 100.       6.2        6.4         .3508E-02  .1884E-03  .3459E-033144500200484 
 100.       6.4        6.6         .2915E-02  .1455E-03  .3242E-033144500200485 
 100.       6.6        6.8         .3073E-02  .1592E-03  .3302E-033144500200486 
 100.       6.8        7.0         .3146E-02  .1796E-03  .3402E-033144500200487 
 100.       7.0        7.2         .2574E-02  .1382E-03  .3032E-033144500200488 
 100.       7.2        7.4         .2130E-02  .1199E-03  .2941E-033144500200489 
 100.       7.4        7.6         .1791E-02  .1023E-03  .2778E-033144500200490 
 100.       7.6        7.8         .1744E-02  .9067E-04  .2664E-033144500200491 
 100.       7.8        8.0         .1604E-02  .7890E-04  .2534E-033144500200492 
 100.       8.0        8.2         .1748E-02  .9248E-04  .2631E-033144500200493 
 100.       8.2        8.4         .2032E-02  .1063E-03  .2678E-033144500200494 
 100.       8.4        8.6         .1347E-02  .6521E-04  .2310E-033144500200495 
 100.       8.6        8.8         .1957E-02  .1006E-03  .2522E-033144500200496 
 100.       8.8        9.0         .1652E-02  .8194E-04  .2431E-033144500200497 
 100.       9.0        9.2         .2248E-02  .1277E-03  .2780E-033144500200498 
 100.       9.2        9.4         .1300E-02  .9999E-04  .2425E-033144500200499 
 100.       9.4        9.6         .6759E-03  .3379E-04  .1957E-033144500200500 
 100.       9.6        9.8         .8008E-03  .4564E-04  .2013E-033144500200501 
 100.       9.8       10.0         .9149E-03  .4849E-04  .2050E-033144500200502 
 100.      10.0       10.2         .1208E-02  .6440E-04  .2312E-033144500200503 
 100.      10.2       10.4         .1684E-02  .8438E-04  .2344E-033144500200504 
 100.      10.4       10.6         .1744E-02  .1113E-03  .2571E-033144500200505 
 100.      10.6       10.8         .1209E-02  .7989E-04  .2197E-033144500200506 
 100.      10.8       11.0         .9046E-03  .8422E-04  .2139E-033144500200507 
 100.      11.0       11.2         .1652E-03  .1261E-04  .2159E-033144500200508 
 100.      11.2       11.4         .5238E-03  .2745E-04  .2116E-033144500200509 
 100.      11.4       11.6         .5247E-03  .2608E-04  .2239E-033144500200510 
 100.      11.6       11.8         .6758E-03  .3399E-04  .2547E-033144500200511 
 100.      11.8       12.0         .6038E-03  .3309E-04  .2347E-033144500200512 
 100.      12.0       12.2         .7841E-03  .5222E-04  .2599E-033144500200513 
 100.      12.2       12.4         .1236E-02  .8024E-04  .3094E-033144500200514 
 100.      12.4       12.6         .2805E-02  .1408E-03  .3663E-033144500200515 
 100.      12.6       12.8         .3986E-02  .2081E-03  .4401E-033144500200516 
 100.      12.8       13.0         .4646E-02  .2407E-03  .4724E-033144500200517 
 100.      13.0       13.2         .4692E-02  .2323E-03  .4649E-033144500200518 
 100.      13.2       13.4         .6364E-02  .3284E-03  .5819E-033144500200519 
 100.      13.4       13.6         .1137E-01  .6979E-03  .9004E-033144500200520 
 100.      13.6       13.8         .8486E-02  .7544E-03  .9439E-033144500200521 
 100.      13.8       14.0         .2649E-02  .1775E-03  .4799E-033144500200522 
 100.      14.0       14.2         .7509E-03  .4933E-04  .3854E-033144500200523 
 100.      14.2       14.4         .2136E-02  .1136E-03  .5426E-033144500200524 
 110.       2.0        2.2         .2207E-01  .1267E-02  .1343E-023144500200525 
 110.       2.2        2.4         .2065E-01  .1186E-02  .1258E-023144500200526 
 110.       2.4        2.6         .1784E-01  .1024E-02  .1101E-023144500200527 
 110.       2.6        2.8         .1676E-01  .9618E-03  .1035E-023144500200528 
 110.       2.8        3.0         .1431E-01  .8212E-03  .8906E-033144500200529 
 110.       3.0        3.2         .1331E-01  .7643E-03  .8316E-033144500200530 
 110.       3.2        3.4         .1158E-01  .6648E-03  .7337E-033144500200531 
 110.       3.4        3.6         .1126E-01  .6465E-03  .7132E-033144500200532 
 110.       3.6        3.8         .9723E-02  .5581E-03  .6268E-033144500200533 
 110.       3.8        4.0         .8677E-02  .4981E-03  .5711E-033144500200534 
 110.       4.0        4.2         .8317E-02  .4774E-03  .5518E-033144500200535 
 110.       4.2        4.4         .8080E-02  .4638E-03  .5370E-033144500200536 
 110.       4.4        4.6         .7274E-02  .4175E-03  .4904E-033144500200537 
 110.       4.6        4.8         .6400E-02  .3673E-03  .4454E-033144500200538 
 110.       4.8        5.0         .5769E-02  .3311E-03  .4120E-033144500200539 
 110.       5.0        5.2         .5587E-02  .3207E-03  .4038E-033144500200540 
 110.       5.2        5.4         .5020E-02  .3017E-03  .4039E-033144500200541 
 110.       5.4        5.6         .4329E-02  .2619E-03  .3635E-033144500200542 
 110.       5.6        5.8         .3784E-02  .2195E-03  .3299E-033144500200543 
 110.       5.8        6.0         .4043E-02  .2458E-03  .3399E-033144500200544 
 110.       6.0        6.2         .3600E-02  .2408E-03  .3251E-033144500200545 
 110.       6.2        6.4         .3081E-02  .1676E-03  .2718E-033144500200546 
 110.       6.4        6.6         .2785E-02  .1471E-03  .2538E-033144500200547 
 110.       6.6        6.8         .2691E-02  .1346E-03  .2449E-033144500200548 
 110.       6.8        7.0         .2882E-02  .1870E-03  .2855E-033144500200549 
 110.       7.0        7.2         .2049E-02  .1061E-03  .2290E-033144500200550 
 110.       7.2        7.4         .2004E-02  .1150E-03  .2309E-033144500200551 
 110.       7.4        7.6         .1994E-02  .1101E-03  .2174E-033144500200552 
 110.       7.6        7.8         .1866E-02  .1282E-03  .2215E-033144500200553 
 110.       7.8        8.0         .1709E-02  .1114E-03  .2089E-033144500200554 
 110.       8.0        8.2         .1271E-02  .6141E-04  .1934E-033144500200555 
 110.       8.2        8.4         .1978E-02  .1105E-03  .2206E-033144500200556 
 110.       8.4        8.6         .1612E-02  .9009E-04  .2045E-033144500200557 
 110.       8.6        8.8         .1421E-02  .7118E-04  .1926E-033144500200558 
 110.       8.8        9.0         .2632E-02  .1793E-03  .2555E-033144500200559 
 110.       9.0        9.2         .2059E-02  .1276E-03  .2201E-033144500200560 
 110.       9.2        9.4         .1113E-02  .6236E-04  .1742E-033144500200561 
 110.       9.4        9.6         .7375E-03  .4418E-04  .1627E-033144500200562 
 110.       9.6        9.8         .8643E-03  .4261E-04  .1562E-033144500200563 
 110.       9.8       10.0         .8149E-03  .4189E-04  .1558E-033144500200564 
 110.      10.0       10.2         .9695E-03  .4819E-04  .1592E-033144500200565 
 110.      10.2       10.4         .1472E-02  .9555E-04  .1824E-033144500200566 
 110.      10.4       10.6         .1117E-02  .7034E-04  .1733E-033144500200567 
 110.      10.6       10.8         .4437E-03  .2924E-04  .1448E-033144500200568 
 110.      10.8       11.0         .4855E-03  .4103E-04  .1375E-033144500200569 
 110.      11.0       11.2         .2064E-03  .1484E-04  .1280E-033144500200570 
 110.      11.2       11.4         .4662E-03  .2396E-04  .1339E-033144500200571 
 110.      11.4       11.6         .4053E-03  .2083E-04  .1377E-033144500200572 
 110.      11.6       11.8         .4057E-03  .2138E-04  .1418E-033144500200573 
 110.      11.8       12.0         .4087E-03  .2461E-04  .1586E-033144500200574 
 110.      12.0       12.2         .1056E-02  .5172E-04  .1663E-033144500200575 
 110.      12.2       12.4         .1263E-02  .7020E-04  .1946E-033144500200576 
 110.      12.4       12.6         .2674E-02  .1388E-03  .2502E-033144500200577 
 110.      12.6       12.8         .4039E-02  .2403E-03  .3360E-033144500200578 
 110.      12.8       13.0         .3130E-02  .1828E-03  .2973E-033144500200579 
 110.      13.0       13.2         .3222E-02  .1595E-03  .2834E-033144500200580 
 110.      13.2       13.4         .5266E-02  .2654E-03  .3749E-033144500200581 
 110.      13.4       13.6         .7826E-02  .5548E-03  .6266E-033144500200582 
 110.      13.6       13.8         .5738E-02  .4510E-03  .5241E-033144500200583 
 110.      13.8       14.0         .1418E-02  .8960E-04  .2480E-033144500200584 
 110.      14.0       14.2         .4086E-03  .2219E-04  .2415E-033144500200585 
 120.       2.0        2.2         .2177E-01  .1250E-02  .1330E-023144500200586 
 120.       2.2        2.4         .1960E-01  .1125E-02  .1198E-023144500200587 
 120.       2.4        2.6         .1626E-01  .9332E-03  .1012E-023144500200588 
 120.       2.6        2.8         .1566E-01  .8988E-03  .9759E-033144500200589 
 120.       2.8        3.0         .1379E-01  .7917E-03  .8624E-033144500200590 
 120.       3.0        3.2         .1229E-01  .7055E-03  .7751E-033144500200591 
 120.       3.2        3.4         .1125E-01  .6460E-03  .7145E-033144500200592 
 120.       3.4        3.6         .1078E-01  .6188E-03  .6868E-033144500200593 
 120.       3.6        3.8         .9174E-02  .5266E-03  .5966E-033144500200594 
 120.       3.8        4.0         .8404E-02  .4824E-03  .5550E-033144500200595 
 120.       4.0        4.2         .7392E-02  .4243E-03  .5040E-033144500200596 
 120.       4.2        4.4         .7037E-02  .4039E-03  .4829E-033144500200597 
 120.       4.4        4.6         .6817E-02  .3913E-03  .4698E-033144500200598 
 120.       4.6        4.8         .6132E-02  .3520E-03  .4337E-033144500200599 
 120.       4.8        5.0         .6108E-02  .3909E-03  .4923E-033144500200600 
 120.       5.0        5.2         .5699E-02  .3613E-03  .4660E-033144500200601 
 120.       5.2        5.4         .4781E-02  .2912E-03  .3983E-033144500200602 
