ENTRY            A0880   20120326                             A077A088000000001 
SUBENT        A0880001   20120326                             A077A088000100001 
BIB                 11         20                                 A088000100002 
TITLE      Nuclear level densities in 47V, 48V, 49V, 53Mn and 54MnA088000100003 
           from neutron evaporation spectra.                      A088000100004 
AUTHOR     (B.V.Zhuravlev, A.A.Lychagin, N.N.Titarenko,           A088000100005 
           V.G.Demenkov, V.I.Trykova)                             A088000100006 
INSTITUTE  (4RUSFEI)                                              A088000100007 
REFERENCE  (J,YF,74,355,2011)                                     A088000100008 
           (J,PAN,74,335,2011)                                    A088000100009 
REL-REF    (O,,B.V.Zhuravlev+,S,ISINN-18,225,2011)                A088000100010 
           Same data were reported                                A088000100011 
FACILITY   (VDGT,4RUSFEI) The pulsed tandem accelerator EGP-15    A088000100012 
                         of IPPE.                                 A088000100013 
DETECTOR   (SCIN) stilbene crystal (d=40 mm, h=40 mm) and FEU-43  A088000100014 
           photomultiplier.                                       A088000100015 
METHOD     (TOF)                                                  A088000100016 
SAMPLE     Self-supporting metallic foil 1.34, 0.88, 1.96, 6.30,  A088000100017 
           1.37 and 2.00 mg/cm*2 in thickness and enriched to     A088000100018 
           76.1, 97.8, 60.7, 98.6, 92.8 and 79.7% in 47Ti, 48Ti,  A088000100019 
            49Ti, 52Cr, 53Cr and 54Cr, respectively.              A088000100020 
ADD-RES    (N-SPC)                                                A088000100021 
HISTORY    (20110628C) SB                                         A088000100022 
ENDBIB              20          0                                 A088000100023 
NOCOMMON             0          0                                 A088000100024 
ENDSUBENT           23          0                                 A088000199999 
SUBENT        A0880002   20110726                             A072A088000200001 
BIB                  3          5                                 A088000200002 
REACTION   (22-TI-49(P,N)23-V-49,,DE)                             A088000200003 
EN-SEC     (E,N)                                                  A088000200004 
STATUS     (TABLE).Table data were received from Dr.A.A.Lychagin  A088000200005 
           for fig.1 of J,PAN,74,335,2011                         A088000200006 
           (APRVD).By DR.A.A.Lychagin                             A088000200007 
ENDBIB               5          0                                 A088000200008 
NOCOMMON             0          0                                 A088000200009 
DATA                 4        664                                 A088000200010 
       9.13       5.20       26.6       1.23                      A088000200487 
       9.13       5.25       26.1       1.20                      A088000200488 
       9.13       5.30       24.3       1.12                      A088000200489 
       9.13       5.35       20.8       0.96                      A088000200490 
       9.13       5.40       17.3       0.80                      A088000200491 
       9.13       5.45       14.3       0.66                      A088000200492 
       9.13       5.50       11.4       0.53                      A088000200493 
       9.13       5.55       8.96      0.417                      A088000200494 
       9.13       5.60       8.54      0.396                      A088000200495 
       9.13       5.65       8.16      0.379                      A088000200496 
       9.13       5.70       8.32      0.388                      A088000200497 
       9.13       5.75       9.30      0.433                      A088000200498 
       9.13       5.80       10.3      0.480                      A088000200499 
       9.13       5.85       11.1      0.516                      A088000200500 
       9.13       5.90       11.6      0.545                      A088000200501 
       9.13       5.95       12.2      0.572                      A088000200502 
       9.13        6.0       12.0      0.561                      A088000200503 
       9.13        6.1       9.75      0.462                      A088000200504 
       9.13        6.2       8.96      0.427                      A088000200505 
       9.13        6.3       8.96      0.431                      A088000200506 
       9.13        6.4       10.2      0.492                      A088000200507 
       9.13        6.5       10.2      0.497                      A088000200508 
       9.13        6.6       7.44      0.372                      A088000200509 
       9.13        6.7       5.47      0.317                      A088000200510 
       9.13        6.8       3.82      0.222                      A088000200511 
       9.13        6.9       3.16      0.190                      A088000200512 
       9.13        7.0       2.76      0.171                      A088000200513 
       9.13        7.1       3.27      0.203                      A088000200514 
       9.13        7.2       3.91      0.242                      A088000200515 
       9.13        7.3       5.43      0.353                      A088000200516 
       9.13        7.4       7.06      0.459                      A088000200517 
       9.13        7.5       6.94      0.451                      A088000200518 
       9.13        7.6       6.43      0.457                      A088000200519 
       9.13        7.7       4.84      0.344                      A088000200520 
       9.13        7.8       2.68      0.201                      A088000200521 
       9.13        7.9       1.14      0.086                      A088000200522 
       9.13        8.0      0.616      0.046                      A088000200523 
       9.13        8.1      0.122      0.009                      A088000200524 
      11.17      0.400      136.1       12.3                      A088000200525 
      11.17      0.450      167.8       15.1                      A088000200526 
      11.17      0.500      185.2       14.8                      A088000200527 
      11.17      0.550      204.9       17.4                      A088000200528 
      11.17      0.600      208.1       16.7                      A088000200529 
      11.17      0.650      193.3       15.5                      A088000200530 
      11.17      0.700      196.9       13.8                      A088000200531 
      11.17      0.750      212.2       14.9                      A088000200532 
      11.17      0.800      212.3       14.9                      A088000200533 
      11.17      0.850      212.5       12.8                      A088000200534 
      11.17      0.900      210.7       12.6                      A088000200535 
      11.17      0.950      203.1       12.2                      A088000200536 
      11.17      1.000      207.8       12.1                      A088000200537 
      11.17      1.050      215.8       12.3                      A088000200538 
      11.17      1.100      213.0       11.9                      A088000200539 
      11.17      1.150      207.9       11.4                      A088000200540 
      11.17      1.200      216.8       11.9                      A088000200541 
      11.17      1.250      215.6       11.6                      A088000200542 
      11.17      1.300      214.8       11.6                      A088000200543 
      11.17      1.350      208.2       11.0                      A088000200544 
      11.17      1.400      211.4       11.2                      A088000200545 
      11.17      1.450      217.5       11.3                      A088000200546 
      11.17      1.500      229.3       11.9                      A088000200547 
      11.17      1.550      222.3       11.3                      A088000200548 
      11.17      1.600      204.4       10.4                      A088000200549 
      11.17      1.650      183.3       9.17                      A088000200550 
      11.17      1.700      186.9       9.16                      A088000200551 
      11.17      1.750      192.3       9.42                      A088000200552 
      11.17      1.800      190.1       9.13                      A088000200553 
      11.17      1.850      184.9       8.88                      A088000200554 
      11.17      1.900      171.1       8.04                      A088000200555 
      11.17      1.950      171.1       8.04                      A088000200556 
      11.17      2.000      174.2       8.10                      A088000200557 
      11.17      2.050      176.3       8.20                      A088000200558 
      11.17      2.100      173.3       7.97                      A088000200559 
      11.17      2.150      163.3       7.51                      A088000200560 
      11.17      2.200      159.3       7.33                      A088000200561 
      11.17      2.250      152.1       7.00                      A088000200562 
      11.17      2.300      145.0       6.67                      A088000200563 
      11.17      2.350      145.4       6.69                      A088000200564 
      11.17      2.400      144.2       6.63                      A088000200565 
      11.17      2.450      145.0       6.67                      A088000200566 
      11.17       2.50      136.7       6.29                      A088000200567 
      11.17       2.55      128.7       5.92                      A088000200568 
      11.17       2.60      123.1       5.66                      A088000200569 
      11.17       2.65      118.9       5.47                      A088000200570 
      11.17       2.70      117.8       5.42                      A088000200571 
      11.17       2.75      122.7       5.64                      A088000200572 
      11.17       2.80      123.3       5.67                      A088000200573 
      11.17       2.85      124.7       5.80                      A088000200574 
      11.17       2.90      127.4       5.92                      A088000200575 
      11.17       2.95      136.3       6.34                      A088000200576 
      11.17       3.00      153.7       7.16                      A088000200577 
      11.17       3.10      140.9       6.58                      A088000200578 
      11.17       3.15      114.2       5.31                      A088000200579 
      11.17       3.20       96.5       4.49                      A088000200580 
      11.17       3.25       88.6       4.11                      A088000200581 
      11.17       3.30       86.4       4.00                      A088000200582 
      11.17       3.35       85.8       3.98                      A088000200583 
      11.17       3.40       84.2       3.92                      A088000200584 
      11.17       3.45       81.7       3.81                      A088000200585 
      11.17       3.50       78.8       3.67                      A088000200586 
      11.17       3.55       76.5       3.56                      A088000200587 
      11.17       3.60       74.3       3.46                      A088000200588 
      11.17       3.65       71.0       3.31                      A088000200589 
      11.17       3.70       68.4       3.18                      A088000200590 
      11.17       3.75       68.3       3.18                      A088000200591 
      11.17       3.80       68.4       3.19                      A088000200592 
      11.17       3.85       66.5       3.11                      A088000200593 
      11.17       3.90       63.8       2.99                      A088000200594 
      11.17       3.95       61.9       2.90                      A088000200595 
      11.17       4.00       61.5       2.88                      A088000200596 
      11.17       4.05       61.4       2.88                      A088000200597 
      11.17       4.10       61.9       2.91                      A088000200598 
      11.17       4.15       61.6       2.90                      A088000200599 
      11.17       4.20       59.0       2.79                      A088000200600 
      11.17       4.25       55.7       2.64                      A088000200601 
      11.17       4.30       52.5       2.49                      A088000200602 
      11.17       4.35       49.9       2.37                      A088000200603 
      11.17       4.40       47.6       2.27                      A088000200604 
      11.17       4.45       45.1       2.15                      A088000200605 
      11.17       4.50       43.3       2.07                      A088000200606 
      11.17       4.55       42.2       2.02                      A088000200607 
      11.17       4.60       41.6       2.00                      A088000200608 
      11.17       4.65       41.2       1.98                      A088000200609 
      11.17       4.70       39.8       1.93                      A088000200610 
      11.17       4.75       38.5       1.87                      A088000200611 
      11.17       4.80       38.6       1.88                      A088000200612 
      11.17       4.85       38.4       1.87                      A088000200613 
      11.17       4.90       37.6       1.84                      A088000200614 
      11.17       4.95       36.4       1.78                      A088000200615 
      11.17       5.00       34.8       1.71                      A088000200616 
      11.17       5.05       33.3       1.64                      A088000200617 
      11.17       5.10       31.8       1.57                      A088000200618 
      11.17       5.15       30.4       1.50                      A088000200619 
      11.17       5.20       29.7       1.47                      A088000200620 
      11.17       5.25       29.3       1.46                      A088000200621 
      11.17       5.30       28.8       1.43                      A088000200622 
      11.17       5.35       28.3       1.41                      A088000200623 
      11.17       5.40       27.7       1.38                      A088000200624 
      11.17       5.45       27.1       1.35                      A088000200625 
      11.17       5.50       26.6       1.47                      A088000200626 
      11.17       5.55       26.3       1.44                      A088000200627 
      11.17       5.60       25.8       1.39                      A088000200628 
      11.17       5.65       25.5       1.38                      A088000200629 
      11.17       5.70       25.5       1.40                      A088000200630 
      11.17       5.75       25.8       1.42                      A088000200631 
      11.17       5.80       25.8       1.42                      A088000200632 
      11.17       5.85       25.4       1.40                      A088000200633 
      11.17       5.90       24.5       1.35                      A088000200634 
      11.17       5.95       23.1       1.27                      A088000200635 
      11.17        6.0       21.3       1.17                      A088000200636 
      11.17        6.1       17.9       0.99                      A088000200637 
      11.17        6.2       15.6       0.87                      A088000200638 
      11.17        6.3       13.9       0.78                      A088000200639 
      11.17        6.4       12.1       0.69                      A088000200640 
      11.17        6.5       10.3       0.60                      A088000200641 
      11.17        6.6       9.65      0.569                      A088000200642 
      11.17        6.7       9.61      0.567                      A088000200643 
      11.17        6.8       9.26      0.560                      A088000200644 
      11.17        6.9       8.67      0.520                      A088000200645 
      11.17        7.0       8.22      0.510                      A088000200646 
      11.17        7.1       8.28      0.510                      A088000200647 
      11.17        7.2       8.44      0.510                      A088000200648 
      11.17        7.3       7.85      0.500                      A088000200649 
      11.17        7.4       6.92      0.460                      A088000200650 
      11.17        7.5       5.78      0.400                      A088000200651 
      11.17        7.6       4.81      0.350                      A088000200652 
      11.17        7.7       4.36      0.330                      A088000200653 
      11.17        7.8       3.96      0.300                      A088000200654 
      11.17        7.9       3.81      0.300                      A088000200655 
      11.17        8.0       3.76      0.300                      A088000200656 
      11.17        8.1       3.63      0.300                      A088000200657 
      11.17        8.2       3.42      0.290                      A088000200658 
      11.17        8.3       3.28      0.290                      A088000200659 
      11.17        8.4       3.16      0.280                      A088000200660 
      11.17        8.5       2.91      0.280                      A088000200661 
      11.17        8.6       2.57      0.280                      A088000200662 
      11.17        8.7       2.25      0.270                      A088000200663 
      11.17        8.8       1.97      0.260                      A088000200664 
      11.17        8.9       1.75      0.240                      A088000200665 
      11.17        9.0       1.58      0.240                      A088000200666 
      11.17        9.1       1.53      0.230                      A088000200667 
      11.17        9.2       1.53      0.230                      A088000200668 
      11.17        9.3       1.58      0.240                      A088000200669 
      11.17        9.4       1.59      0.240                      A088000200670 
      11.17        9.5       1.59      0.250                      A088000200671 
      11.17        9.6       1.49      0.250                      A088000200672 
      11.17        9.7       1.31      0.240                      A088000200673 
      11.17        9.8       1.09      0.220                      A088000200674 
      11.17        9.9       0.86      0.170                      A088000200675 
      11.17       10.0       0.63      0.130                      A088000200676 
ENDDATA            666          0                                 A088000200677 
ENDSUBENT          676          0                                 A088000299999 
SUBENT        A0880003   20110726                             A072A088000300001 
BIB                  4          5                                 A088000300002 
REACTION   (23-V-47(0,0),,LD)                                     A088000300003 
            derived from  22-TI-47(P,N)23-V-47 reaction           A088000300004 
EN-SEC     (E-EXC,23-V-47)                                        A088000300005 
STATUS     (CURVE).By CAJAD fig.2 of J,PAN,74,335,2011            A088000300006 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors      A088000300007 
ENDBIB               5          0                                 A088000300008 
NOCOMMON             0          0                                 A088000300009 
DATA                 3         30                                 A088000300010 
E-EXC      DATA       DATA-ERR                                    A088000300011 
MEV        1/MEV      1/MEV                                       A088000300012 
  1.464E+00  5.805E+00  6.801E-01                                 A088000300013 
  1.606E+00  5.795E+00                                            A088000300014 
  1.729E+00  6.201E+00                                            A088000300015 
  1.934E+00  6.721E+00                                            A088000300016 
  2.107E+00  9.884E+00  1.396E+00                                 A088000300017 
  2.330E+00  9.857E+00                                            A088000300018 
  2.524E+00  1.511E+01                                            A088000300019 
  2.746E+00  1.465E+01                                            A088000300020 
  2.914E+00  1.825E+01                                            A088000300021 
  3.115E+00  1.699E+01  2.607E+00                                 A088000300022 
  3.346E+00  2.234E+01                                            A088000300023 
  3.533E+00  2.669E+01                                            A088000300024 
  3.720E+00  3.101E+01                                            A088000300025 
  3.927E+00  3.602E+01                                            A088000300026 
  4.134E+00  4.184E+01  6.404E+00                                 A088000300027 
  4.361E+00  4.858E+01                                            A088000300028 
  4.548E+00  5.724E+01                                            A088000300029 
  4.755E+00  6.648E+01                                            A088000300030 
  4.941E+00  7.724E+01                                            A088000300031 
  5.149E+00  9.224E+01  1.521E+01                                 A088000300032 
  5.356E+00  1.071E+02                                            A088000300033 
  5.543E+00  1.262E+02                                            A088000300034 
  5.749E+00  1.466E+02                                            A088000300035 
  5.977E+00  1.703E+02                                            A088000300036 
  6.163E+00  1.978E+02  3.032E+01                                 A088000300037 
  6.350E+00  2.331E+02                                            A088000300038 
  6.557E+00  2.707E+02                                            A088000300039 
  6.764E+00  3.144E+02                                            A088000300040 
  6.971E+00  3.653E+02  5.152E+01                                 A088000300041 
  7.158E+00  4.303E+02                                            A088000300042 
ENDDATA             32          0                                 A088000300043 
ENDSUBENT           42          0                                 A088000399999 
SUBENT        A0880004   20110726                             A072A088000400001 
BIB                  4          5                                 A088000400002 
REACTION   (23-V-48(0,0),,LD)                                     A088000400003 
            derived from  22-TI-48(P,N)23-V-48 reaction           A088000400004 
EN-SEC     (E-EXC,23-V-48)                                        A088000400005 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors      A088000400006 
STATUS     (CURVE).By CAJAD fig.3 of J,PAN,74,335,2011            A088000400007 
ENDBIB               5          0                                 A088000400008 
NOCOMMON             0          0                                 A088000400009 
DATA                 3         26                                 A088000400010 
E-EXC      DATA       DATA-ERR                                    A088000400011 
MEV        1/MEV      1/MEV                                       A088000400012 
  1.323E+00  1.328E+01  1.887E+00                                 A088000400013 
  1.544E+00  4.255E+01                                            A088000400014 
  1.742E+00  3.912E+01                                            A088000400015 
  1.935E+00  7.555E+01                                            A088000400016 
  2.137E+00  8.386E+01                                            A088000400017 
  2.335E+00  7.988E+01  8.874E+00                                 A088000400018 
  2.531E+00  6.763E+01                                            A088000400019 
  2.734E+00  7.963E+01                                            A088000400020 
  2.954E+00  9.156E+01                                            A088000400021 
  3.138E+00  1.041E+02  1.372E+01                                 A088000400022 
  3.340E+00  1.197E+02                                            A088000400023 
  3.560E+00  1.360E+02                                            A088000400024 
  3.725E+00  1.583E+02                                            A088000400025 
  3.946E+00  1.842E+02                                            A088000400026 
  4.148E+00  2.093E+02  3.181E+01                                 A088000400027 
  4.331E+00  2.379E+02                                            A088000400028 
  4.552E+00  2.768E+02                                            A088000400029 
  4.754E+00  3.183E+02                                            A088000400030 
  4.955E+00  3.618E+02                                            A088000400031 
  5.139E+00  4.161E+02  7.146E+01                                 A088000400032 
  5.323E+00  4.786E+02                                            A088000400033 
  5.525E+00  5.504E+02                                            A088000400034 
  5.727E+00  6.329E+02                                            A088000400035 
  5.929E+00  7.193E+02                                            A088000400036 
  6.113E+00  8.371E+02  1.273E+02                                 A088000400037 
  6.315E+00  9.514E+02                                            A088000400038 
ENDDATA             28          0                                 A088000400039 
ENDSUBENT           38          0                                 A088000499999 
SUBENT        A0880005   20110726                             A072A088000500001 
BIB                  4          5                                 A088000500002 
REACTION   (23-V-49(0,0),,LD)                                     A088000500003 
            derived from  22-TI-49(P,N)23-V-49 reaction           A088000500004 
EN-SEC     (E-EXC,23-V-49)                                        A088000500005 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors      A088000500006 
STATUS     (CURVE).By CAJAD fig.4 of J,PAN,74,335,2011            A088000500007 
ENDBIB               5          0                                 A088000500008 
NOCOMMON             0          0                                 A088000500009 
DATA                 3         41                                 A088000500010 
E-EXC      DATA       DATA-ERR                                    A088000500011 
MEV        1/MEV      1/MEV                                       A088000500012 
  1.469E+00  8.813E+00  1.134E+00                                 A088000500013 
  1.732E+00  8.789E+00                                            A088000500014 
  1.923E+00  1.194E+01                                            A088000500015 
  2.110E+00  1.390E+01                                            A088000500016 
  2.324E+00  1.618E+01                                            A088000500017 
  2.532E+00  1.482E+01  2.959E+00                                 A088000500018 
  2.748E+00  1.879E+01                                            A088000500019 
  2.930E+00  1.752E+01                                            A088000500020 
  3.172E+00  2.298E+01                                            A088000500021 
  3.309E+00  2.866E+01                                            A088000500022 
  3.555E+00  4.239E+01  6.041E+00                                 A088000500023 
  3.742E+00  5.021E+01                                            A088000500024 
  3.956E+00  5.844E+01                                            A088000500025 
  4.169E+00  6.687E+01                                            A088000500026 
  4.356E+00  7.524E+01                                            A088000500027 
  4.545E+00  9.222E+01  1.583E+01                                 A088000500028 
  4.732E+00  1.056E+02                                            A088000500029 
  4.946E+00  1.250E+02                                            A088000500030 
  5.185E+00  1.406E+02                                            A088000500031 
  5.346E+00  1.665E+02                                            A088000500032 
  5.586E+00  1.938E+02  2.757E+01                                 A088000500033 
  5.800E+00  2.295E+02                                            A088000500034 
  5.987E+00  2.626E+02                                            A088000500035 
  6.175E+00  3.058E+02                                            A088000500036 
  6.389E+00  3.621E+02                                            A088000500037 
  6.576E+00  4.216E+02  6.622E+01                                 A088000500038 
  6.737E+00  4.910E+02                                            A088000500039 
  6.977E+00  5.617E+02                                            A088000500040 
  7.164E+00  6.540E+02                                            A088000500041 
  7.378E+00  7.613E+02                                            A088000500042 
  7.565E+00  8.864E+02  1.265E+02                                 A088000500043 
  7.753E+00  1.050E+03                                            A088000500044 
  7.966E+00  1.201E+03                                            A088000500045 
  8.153E+00  1.399E+03                                            A088000500046 
  8.367E+00  1.628E+03                                            A088000500047 
  8.554E+00  1.864E+03  2.665E+02                                 A088000500048 
  8.742E+00  2.245E+03                                            A088000500049 
  8.956E+00  2.659E+03                                            A088000500050 
  9.172E+00  3.371E+03                                            A088000500051 
  9.359E+00  3.793E+03                                            A088000500052 
  9.572E+00  4.340E+03  6.196E+02                                 A088000500053 
ENDDATA             43          0                                 A088000500054 
ENDSUBENT           53          0                                 A088000599999 
SUBENT        A0880006   20110726                             A072A088000600001 
BIB                  4          5                                 A088000600002 
REACTION   (24-CR-53(0,0),,LD)                                    A088000600003 
            derived from  23-V-53(P,N)24-CR-53 reaction           A088000600004 
EN-SEC     (E-EXC,24-CR-53)                                       A088000600005 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors      A088000600006 
STATUS     (CURVE).By CAJAD fig.5 of J,PAN,74,335,2011            A088000600007 
ENDBIB               5          0                                 A088000600008 
NOCOMMON             0          0                                 A088000600009 
DATA                 3         53                                 A088000600010 
E-EXC      DATA       DATA-ERR                                    A088000600011 
MEV        1/MEV      1/MEV                                       A088000600012 
  2.567E+00  8.086E+00   1.19E+00                                 A088000600013 
  2.763E+00  9.471E+00                                            A088000600014 
  2.910E+00  1.182E+01                                            A088000600015 
  3.034E+00  1.498E+01                                            A088000600016 
  3.242E+00  1.877E+01   2.77E+00                                 A088000600017 
  3.327E+00  2.223E+01                                            A088000600018 
  3.474E+00  2.603E+01                                            A088000600019 
  3.619E+00  2.685E+01                                            A088000600020 
  3.740E+00  2.951E+01                                            A088000600021 
  3.887E+00  3.174E+01   5.12E+00                                 A088000600022 
  4.007E+00  3.293E+01                                            A088000600023 
  4.128E+00  3.563E+01                                            A088000600024 
  4.225E+00  3.794E+01                                            A088000600025 
  4.396E+00  4.658E+01                                            A088000600026 
  4.451E+00  4.582E+01   7.82E+00                                 A088000600027 
  4.663E+00  5.451E+01                                            A088000600028 
  4.736E+00  5.993E+01                                            A088000600029 
  4.834E+00  6.800E+01                                            A088000600030 
  4.990E+00  7.889E+01  1.064E+01                                 A088000600031 
  5.198E+00  8.474E+01                                            A088000600032 
  5.344E+00  9.767E+01                                            A088000600033 
  5.394E+00  1.091E+02                                            A088000600034 
  5.473E+00  1.081E+02  1.284E+01                                 A088000600035 
  5.733E+00  1.338E+02                                            A088000600036 
  5.782E+00  1.426E+02                                            A088000600037 
  5.904E+00  1.518E+02                                            A088000600038 
  5.957E+00  1.534E+02  2.086E+01                                 A088000600039 
  6.099E+00  1.864E+02                                            A088000600040 
  6.268E+00  1.953E+02  1.440E+01                                 A088000600041 
  6.365E+00  2.113E+02                                            A088000600042 
  6.462E+00  2.286E+02                                            A088000600043 
  6.467E+00  2.254E+02  2.990E+01                                 A088000600044 
  6.682E+00  2.762E+02                                            A088000600045 
  6.827E+00  3.036E+02                                            A088000600046 
  6.924E+00  3.132E+02                                            A088000600047 
  7.021E+00  3.443E+02  4.030E+01                                 A088000600048 
  7.166E+00  3.495E+02                                            A088000600049 
  7.264E+00  3.842E+02                                            A088000600050 
  7.409E+00  4.156E+02                                            A088000600051 
  7.460E+00  4.305E+02  5.040E+01                                 A088000600052 
  7.603E+00  4.789E+02                                            A088000600053 
  7.701E+00  5.181E+02                                            A088000600054 
  7.944E+00  5.897E+02                                            A088000600055 
  8.040E+00  6.356E+02  7.980E+01                                 A088000600056 
  8.138E+00  6.877E+02                                            A088000600057 
  8.260E+00  7.802E+02                                            A088000600058 
  8.381E+00  8.177E+02                                            A088000600059 
  8.430E+00  8.710E+02  1.162E+02                                 A088000600060 
  8.647E+00  9.419E+02                                            A088000600061 
  8.721E+00  1.086E+03                                            A088000600062 
  8.843E+00  1.252E+03                                            A088000600063 
  8.941E+00  1.420E+03                                            A088000600064 
  8.966E+00  1.441E+03  2.025E+02                                 A088000600065 
ENDDATA             55          0                                 A088000600066 
ENDSUBENT           65          0                                 A088000699999 
SUBENT        A0880007   20110726                             A072A088000700001 
BIB                  4          5                                 A088000700002 
REACTION   (24-CR-54(0,0),,LD)                                    A088000700003 
            derived from  23-V-54(P,N)24-CR-54 reaction           A088000700004 
EN-SEC     (E-EXC,24-CR-54)                                       A088000700005 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors      A088000700006 
STATUS     (CURVE).By CAJAD fig.6 of J,PAN,74,335,2011            A088000700007 
ENDBIB               5          0                                 A088000700008 
NOCOMMON             0          0                                 A088000700009 
DATA                 3         59                                 A088000700010 
E-EXC      DATA       DATA-ERR                                    A088000700011 
MEV        1/MEV      1/MEV                                       A088000700012 
  1.734E+00  2.599E+01                                            A088000700013 
  1.952E+00  3.122E+01                                            A088000700014 
  2.173E+00  4.449E+01                                            A088000700015 
  2.353E+00  5.709E+01                                            A088000700016 
  2.493E+00  6.594E+01  1.015E+01                                 A088000700017 
  2.669E+00  6.500E+01                                            A088000700018 
  2.826E+00  6.408E+01                                            A088000700019 
  2.945E+00  7.115E+01                                            A088000700020 
  3.084E+00  8.327E+01                                            A088000700021 
  3.204E+00  9.619E+01  1.282E+01                                 A088000700022 
  3.343E+00  1.054E+02                                            A088000700023 
  3.482E+00  1.170E+02                                            A088000700024 
  3.582E+00  1.406E+02                                            A088000700025 
  3.702E+00  1.603E+02                                            A088000700026 
  3.801E+00  1.734E+02  2.283E+01                                 A088000700027 
  3.901E+00  1.977E+02                                            A088000700028 
  4.040E+00  2.224E+02                                            A088000700029 
  4.139E+00  2.406E+02                                            A088000700030 
  4.275E+00  2.250E+02  3.571E+01                                 A088000700031 
  4.393E+00  2.248E+02                                            A088000700032 
  4.531E+00  2.306E+02                                            A088000700033 
  4.650E+00  2.629E+02                                            A088000700034 
  4.730E+00  2.807E+02                                            A088000700035 
  4.809E+00  3.036E+02  4.404E+01                                 A088000700036 
  4.909E+00  3.417E+02                                            A088000700037 
  5.007E+00  3.414E+02                                            A088000700038 
  5.144E+00  3.411E+02                                            A088000700039 
  5.244E+00  3.788E+02                                            A088000700040 
  5.285E+00  4.208E+02  5.960E+01                                 A088000700041 
  5.424E+00  4.925E+02                                            A088000700042 
  5.503E+00  5.189E+02                                            A088000700043 
  5.622E+00  5.466E+02                                            A088000700044 
  5.721E+00  6.070E+02                                            A088000700045 
  5.844E+00  6.340E+02  9.344E+01                                 A088000700046 
  5.899E+00  6.649E+02                                            A088000700047 
  6.018E+00  7.003E+02                                            A088000700048 
  6.117E+00  7.777E+02                                            A088000700049 
  6.216E+00  8.085E+02                                            A088000700050 
  6.295E+00  8.407E+02  1.205E+02                                 A088000700051 
  6.414E+00  9.335E+02                                            A088000700052 
  6.532E+00  9.577E+02                                            A088000700053 
  6.592E+00  1.036E+03                                            A088000700054 
  6.711E+00  1.166E+03                                            A088000700055 
  6.810E+00  1.244E+03  1.351E+02                                 A088000700056 
  6.910E+00  1.382E+03                                            A088000700057 
  7.028E+00  1.455E+03                                            A088000700058 
  7.106E+00  1.436E+03                                            A088000700059 
  7.224E+00  1.473E+03                                            A088000700060 
  7.304E+00  1.593E+03  2.189E+02                                 A088000700061 
  7.384E+00  1.724E+03                                            A088000700062 
  7.502E+00  1.840E+03                                            A088000700063 
  7.582E+00  2.043E+03                                            A088000700064 
  7.720E+00  2.181E+03                                            A088000700065 
  7.765E+00  2.344E+03  3.752E+02                                 A088000700066 
  7.874E+00  2.483E+03                                            A088000700067 
  7.982E+00  2.591E+03                                            A088000700068 
  8.092E+00  2.908E+03                                            A088000700069 
  8.201E+00  3.080E+03                                            A088000700070 
  8.268E+00  3.508E+03  4.742E+02                                 A088000700071 
ENDDATA             61          0                                 A088000700072 
ENDSUBENT           71          0                                 A088000799999 
ENDENTRY             7          0                                 A088099999999 
