ENTRY            A1473   19990324                             0000A147300000001 
SUBENT        A1473001   19990324                             0000A147300100001 
BIB                 10         18                                 A147300100002 
INSTITUTE  (3INDTRM)                                              A147300100003 
REFERENCE  (J,NP,44,(2),205,196306)                               A147300100004 
AUTHOR     (N.SARMA,K.S.JAYARAMAN,C.K.KUMAR)                      A147300100005 
TITLE      Mechanism of the 7Li(p,alpha)4He reaction              A147300100006 
FACILITY   (VDG)                                                  A147300100007 
SAMPLE     The target were made by evaporating natural lithium    A147300100008 
           metal onto self-supporting carbon films of thickness   A147300100009 
           about 20 microg/cm**2. The target thickness was        A147300100010 
           estimated by measuring the coulomb scattering of       A147300100011 
           protons in a forward direction at 2.0 mev; the         A147300100012 
           thickness used in the experiments was about 40 mu-g/cm2A147300100013 
METHOD     (PHD)                                                  A147300100014 
DETECTOR   (SOLST) Two semiconductor detectors of the diffused    A147300100015 
           p-si type. 20 mm2 in area.                             A147300100016 
           Third detector was used as a monitor.                  A147300100017 
ERR-ANALYS (ERR-1) Systematic error                               A147300100018 
HISTORY    (19810607C) Compilation Produced by RFNC-VNIIEF Sarov  A147300100019 
           (19990321U)CNPD: corrected 4-dig. year and lower cases.A147300100020 
ENDBIB              18          0                                 A147300100021 
COMMON               1          3                                 A147300100022 
ERR-1                                                             A147300100023 
PER-CENT                                                          A147300100024 
  5.0                                                             A147300100025 
ENDCOMMON            3          0                                 A147300100026 
ENDSUBENT           25          0                                 A147300199999 
SUBENT        A1473002   19990324                             0000A147300200001 
BIB                  3          5                                 A147300200002 
REACTION   (3-LI-7(P,A)2-HE-4,,DA,,,EXP)                          A147300200003 
ERR-ANALYS (EN-ERR) Digitizing error                              A147300200004 
           (DATA-ERR) From graphic bars at the few points         A147300200005 
            (statistical) and digitizing error                    A147300200006 
STATUS     (CURVE) Fig 2                                          A147300200007 
ENDBIB               5          0                                 A147300200008 
COMMON               1          3                                 A147300200009 
EN-ERR                                                            A147300200010 
MEV                                                               A147300200011 
 0.01                                                             A147300200012 
ENDCOMMON            3          0                                 A147300200013 
DATA                 4        414                                 A147300200014 
     3.131     60.         2.13       0.0235                      A147300200056 
     3.132     80.         2.283      0.0229                      A147300200057 
     3.143    100.         2.755      0.1406                      A147300200058 
     3.152     80.         2.214      0.0229                      A147300200059 
     3.161     60.         2.107      0.0235                      A147300200060 
     3.161     80.         2.283      0.0229                      A147300200061 
     3.171     60.         2.154      0.0235                      A147300200062 
     3.173    100.         2.662      0.0234                      A147300200063 
     3.182     80.         2.123      0.0229                      A147300200064 
     3.183    100.         2.592      0.0234                      A147300200065 
     3.201     60.         2.014      0.0235                      A147300200066 
     3.204    100.         2.545      0.0234                      A147300200067 
     3.215    100.         2.264      0.0234                      A147300200068 
     3.221     60.         2.038      0.0235                      A147300200069 
     3.231     60.         1.944      0.0235                      A147300200070 
     3.232     80.         2.01       0.0229                      A147300200071 
     3.243    100.         2.476      0.0234                      A147300200072 
     3.251     60.         1.968      0.0235                      A147300200073 
     3.254    100.         2.383      0.0234                      A147300200074 
     3.262     80.         2.011      0.0229                      A147300200075 
     3.271     60.         1.922      0.0235                      A147300200076 
     3.283    100.         2.454      0.0234                      A147300200077 
     3.29      60.         2.016      0.0235                      A147300200078 
     3.292     80.         1.851      0.0229                      A147300200079 
     3.294    100.         2.29       0.0234                      A147300200080 
     3.311     60.         1.923      0.0235                      A147300200081 
     3.314    100.         2.244      0.1172                      A147300200082 
     3.317     80.         1.944      0.1373                      A147300200083 
     3.33      60.         2.017      0.0235                      A147300200084 
     3.333    100.         2.315      0.0234                      A147300200085 
     3.34      60.         1.924      0.0235                      A147300200086 
     3.341     80.         2.036      0.0229                      A147300200087 
     3.344    100.         2.198      0.0234                      A147300200088 
     3.36      60.         1.901      0.0235                      A147300200089 
     3.362     80.         1.876      0.0229                      A147300200090 
     3.371     80.         1.968      0.0229                      A147300200091 
     3.373    100.         2.245      0.0234                      A147300200092 
     3.38      60.         1.807      0.0941                      A147300200093 
     3.391     80.         1.946      0.0229                      A147300200094 
     3.394    100.         1.965      0.0234                      A147300200095 
     3.401     80.         1.946      0.0229                      A147300200096 
     3.404    100.         2.129      0.0234                      A147300200097 
     3.414    100.         1.989      0.0234                      A147300200098 
     3.42      60.         1.785      0.0235                      A147300200099 
     3.422     80.         1.809      0.0229                      A147300200100 
     3.434    100.         2.06       0.0234                      A147300200101 
     3.44      60.         1.738      0.0235                      A147300200102 
     3.441     80.         1.901      0.0229                      A147300200103 
     3.46      60.         1.715      0.0235                      A147300200104 
     3.462     80.         1.695      0.0229                      A147300200105 
     3.464    100.         2.014      0.0234                      A147300200106 
     3.471     60.         1.574      0.0235                      A147300200107 
     3.474    100.         1.92       0.0234                      A147300200108 
     3.482     80.         1.673      0.0229                      A147300200109 
     3.491     60.         1.481      0.0235                      A147300200110 
     3.494    100.         1.827      0.0234                      A147300200111 
     3.501     80.         1.765      0.0229                      A147300200112 
     3.514    100.         1.827      0.1172                      A147300200113 
     3.521     60.         1.435      0.0235                      A147300200114 
     3.522     80.         1.605      0.0229                      A147300200115 
     3.534    100.         1.711      0.0234                      A147300200116 
     3.541     60.         1.388      0.0235                      A147300200117 
     3.542     80.         1.537      0.1147                      A147300200118 
     3.551     60.         1.365      0.0235                      A147300200119 
     3.555    100.         1.759      0.0234                      A147300200120 
     3.564    100.         1.641      0.0234                      A147300200121 
     3.565    100.         1.618      0.0234                      A147300200122 
     3.571     60.         1.389      0.0235                      A147300200123 
     3.571     80.         1.561      0.0229                      A147300200124 
     3.584    100.         1.665      0.0234                      A147300200125 
     3.601     60.         1.272      0.0235                      A147300200126 
     3.602     80.         1.355      0.0229                      A147300200127 
     3.602     80.         1.47       0.0229                      A147300200128 
     3.604    100.         1.619      0.0234                      A147300200129 
     3.615    100.         1.455      0.0234                      A147300200130 
     3.621     60.         1.32       0.0235                      A147300200131 
     3.631     80.         1.493      0.0229                      A147300200132 
     3.635    100.         1.386      0.0234                      A147300200133 
     3.641     60.         1.226      0.0235                      A147300200134 
     3.641     80.         1.425      0.0229                      A147300200135 
     3.651     60.         1.227      0.0235                      A147300200136 
     3.655    100.         1.48       0.0234                      A147300200137 
     3.661     60.         1.133      0.0235                      A147300200138 
     3.662     80.         1.334      0.0229                      A147300200139 
     3.686     80.         1.38       0.1144                      A147300200140 
     3.691     60.         1.181      0.0235                      A147300200141 
     3.694    100.         1.411      0.0234                      A147300200142 
     3.71      60.         1.205      0.0235                      A147300200143 
     3.711     80.         1.289      0.0229                      A147300200144 
     3.712     80.         1.175      0.0229                      A147300200145 
     3.715    100.         1.153      0.0234                      A147300200146 
     3.731     60.         1.041      0.0235                      A147300200147 
     3.735    100.         1.295      0.0234                      A147300200148 
     3.741     60.         1.135      0.0235                      A147300200149 
     3.741     80.         1.244      0.0229                      A147300200150 
     3.754    100.         1.365      0.0234                      A147300200151 
     3.761     60.         0.9475     0.0235                      A147300200152 
     3.763     80.         0.9466     0.0229                      A147300200153 
     3.772     80.         1.016      0.0229                      A147300200154 
     3.775    100.         1.179      0.0234                      A147300200155 
     3.785    100.         1.132      0.0234                      A147300200156 
     3.791     60.         0.9248     0.0941                      A147300200157 
     3.792     80.         0.9475     0.0229                      A147300200158 
     3.805    100.         1.132      0.0234                      A147300200159 
     3.821     60.         0.9256     0.0235                      A147300200160 
     3.822     80.         0.8795     0.0229                      A147300200161 
     3.834    100.         1.157      0.0234                      A147300200162 
     3.841     60.         0.8791     0.0235                      A147300200163 
     3.845    100.         1.016      0.0234                      A147300200164 
     3.847     80.         0.9032     0.0685                      A147300200165 
     3.851     60.         0.7618     0.0235                      A147300200166 
     3.865    100.         0.9701     0.0234                      A147300200167 
     3.872     80.         0.835      0.0229                      A147300200168 
     3.881     60.         0.8097     0.0235                      A147300200169 
     3.892     80.         0.7896     0.0229                      A147300200170 
     3.895    100.         0.9241     0.0234                      A147300200171 
     3.911     60.         0.8578     0.0235                      A147300200172 
     3.912     80.         0.7214     0.0229                      A147300200173 
     3.92      60.         0.7164     0.0235                      A147300200174 
     3.921     60.         0.7167     0.0235                      A147300200175 
     3.925    100.         0.8781     0.1172                      A147300200176 
     3.932     80.         0.7678     0.0229                      A147300200177 
     3.945    100.         0.902      0.0234                      A147300200178 
     3.951     60.         0.7175     0.0235                      A147300200179 
     3.952     80.         0.7913     0.0229                      A147300200180 
     3.955    100.         0.832      0.0234                      A147300200181 
     3.962     80.         0.6539     0.0229                      A147300200182 
     3.981     60.         0.6243     0.0235                      A147300200183 
     3.981     60.         0.5772     0.0235                      A147300200184 
     3.982     80.         0.5857     0.0229                      A147300200185 
     3.985    100.         0.786      0.0234                      A147300200186 
     3.995    100.         0.716      0.0234                      A147300200187 
     4.002     80.         0.5404     0.0229                      A147300200188 
     4.011     60.         0.578      0.0235                      A147300200189 
     4.012     80.         0.6553     0.0229                      A147300200190 
     4.015    100.         0.6462     0.0234                      A147300200191 
     4.03      60.         0.6256     0.0235                      A147300200192 
     4.032     80.         0.5641     0.0229                      A147300200193 
     4.035    100.         0.7639     0.0234                      A147300200194 
     4.045    100.         0.5533     0.0234                      A147300200195 
     4.048    150.         0.2612     0.0211                      A147300200196 
     4.051     60.         0.5556     0.0235                      A147300200197 
     4.061     60.         0.4853     0.0235                      A147300200198 
     4.062     80.         0.5649     0.0229                      A147300200199 
     4.075    100.         0.6479     0.0234                      A147300200200 
     4.08      60.         0.58       0.0235                      A147300200201 
     4.082     80.         0.5884     0.0229                      A147300200202 
     4.092     80.         0.5428     0.0229                      A147300200203 
     4.095    100.         0.5781     0.0234                      A147300200204 
     4.1       60.         0.4865     0.0235                      A147300200205 
     4.105    100.         0.555      0.0234                      A147300200206 
     4.108    150.         0.2457     0.0053                      A147300200207 
     4.111     80.         0.6351     0.0229                      A147300200208 
     4.12      60.         0.44       0.0235                      A147300200209 
     4.131     80.         0.5668     0.0229                      A147300200210 
     4.144    100.         0.6029     0.0234                      A147300200211 
     4.145    100.         0.4623     0.0234                      A147300200212 
     4.151     80.         0.5674     0.0229                      A147300200213 
     4.158    150.         0.2408     0.0211                      A147300200214 
     4.17      60.         0.4884     0.0235                      A147300200215 
     4.171     80.         0.5908     0.0229                      A147300200216 
     4.174    100.         0.5569     0.0234                      A147300200217 
     4.19      60.         0.489      0.0235                      A147300200218 
     4.191     80.         0.5684     0.0229                      A147300200219 
     4.205    100.         0.2531     0.0234                      A147300200220 
     4.21      60.         0.4425     0.0235                      A147300200221 
     4.211     80.         0.5461     0.0229                      A147300200222 
     4.217    150.         0.2359     0.0053                      A147300200223 
     4.229     60.         0.4666     0.0235                      A147300200224 
     4.231     80.         0.5007     0.0229                      A147300200225 
     4.235    100.         0.3945     0.0234                      A147300200226 
     4.24      60.         0.3963     0.0235                      A147300200227 
     4.251     80.         0.4554     0.0229                      A147300200228 
     4.254    100.         0.4185     0.0234                      A147300200229 
     4.259     60.         0.4439     0.0235                      A147300200230 
     4.267    150.         0.2415     0.0053                      A147300200231 
     4.27      80.         0.5018     0.0229                      A147300200232 
     4.274    100.         0.3488     0.0234                      A147300200233 
     4.279     60.         0.3974     0.0235                      A147300200234 
     4.281     80.         0.4104     0.0229                      A147300200235 
     4.289     60.         0.3741     0.0235                      A147300200236 
     4.294    100.         0.4196     0.0234                      A147300200237 
     4.3       80.         0.4568     0.0229                      A147300200238 
     4.304    100.         0.373      0.0234                      A147300200239 
     4.319     60.         0.375      0.0235                      A147300200240 
     4.321     80.         0.3426     0.0229                      A147300200241 
     4.324    100.         0.3501     0.0234                      A147300200242 
     4.33      80.         0.4117     0.0229                      A147300200243 
     4.344    100.         0.2804     0.0234                      A147300200244 
     4.347    150.         0.2262     0.0053                      A147300200245 
     4.359     60.         0.282      0.0235                      A147300200246 
     4.36      80.         0.3896     0.0229                      A147300200247 
     4.364    100.         0.3981     0.0234                      A147300200248 
     4.37      80.         0.3211     0.0229                      A147300200249 
     4.374    100.         0.3047     0.0234                      A147300200250 
     4.379     60.         0.2825     0.0235                      A147300200251 
     4.384    100.         0.2346     0.0234                      A147300200252 
     4.388    150.         0.1475     0.0053                      A147300200253 
     4.399     60.         0.3302     0.0235                      A147300200254 
     4.4       80.         0.3677     0.0229                      A147300200255 
     4.409     60.         0.2599     0.0235                      A147300200256 
     4.41      80.         0.2992     0.0229                      A147300200257 
     4.414    100.         0.2823     0.0234                      A147300200258 
     4.429     60.         0.3075     0.0235                      A147300200259 
     4.434    100.         0.1657     0.0234                      A147300200260 
     4.44      80.         0.2083     0.0229                      A147300200261 
     4.44      80.         0.3        0.0229                      A147300200262 
     4.446    150.         0.1952     0.0053                      A147300200263 
     4.449     60.         0.2845     0.0235                      A147300200264 
     4.45      80.         0.2544     0.0229                      A147300200265 
     4.453    100.         0.2834     0.0234                      A147300200266 
     4.464    100.         0.1197     0.0234                      A147300200267 
     4.468     60.         0.2615     0.0235                      A147300200268 
     4.48      80.         0.2094     0.0229                      A147300200269 
     4.483    100.         0.2374     0.0234                      A147300200270 
     4.488     60.         0.2856     0.0235                      A147300200271 
     4.5       80.         0.187      0.0229                      A147300200272 
     4.503    100.         0.1911     0.0234                      A147300200273 
     4.508     60.         0.1921     0.0235                      A147300200274 
     4.508     60.         0.2391     0.0235                      A147300200275 
     4.52      80.         0.2334     0.0229                      A147300200276 
     4.523    100.         0.1213     0.0234                      A147300200277 
     4.53      80.         0.1878     0.0229                      A147300200278 
     4.543    100.         0.1922     0.0234                      A147300200279 
     4.548     60.         0.1932     0.0235                      A147300200280 
     4.553    100.         0.169      0.0234                      A147300200281 
     4.558     60.         0.1699     0.0235                      A147300200282 
     4.56      80.         0.1886     0.0229                      A147300200283 
     4.566    150.         0.1855     0.0053                      A147300200284 
     4.568     60.         0.1937     0.0235                      A147300200285 
     4.573    100.         0.193      0.0234                      A147300200286 
     4.58      80.         0.1662     0.0229                      A147300200287 
     4.588     60.         0.2413     0.0235                      A147300200288 
     4.593    100.         0.1233     0.0234                      A147300200289 
     4.599     80.         0.1668     0.0229                      A147300200290 
     4.608     60.         0.1478     0.0235                      A147300200291 
     4.613    100.         0.1004     0.0234                      A147300200292 
     4.616    150.         0.1647     0.0053                      A147300200293 
     4.628     60.         0.1719     0.0235                      A147300200294 
     4.633    100.         0.1244     0.0234                      A147300200295 
     4.642    100.         0.1247     0.0234                      A147300200296 
     4.647     60.         0.1724     0.0235                      A147300200297 
     4.649     80.         0.1911     0.0229                      A147300200298 
     4.653    100.         0.0781     0.0234                      A147300200299 
     4.667     60.         0.1495     0.0235                      A147300200300 
     4.669     80.         0.0999     0.0229                      A147300200301 
     4.672    100.         0.0786     0.0234                      A147300200302 
     4.682    100.         0.1258     0.0234                      A147300200303 
     4.685    150.         0.1809     0.0053                      A147300200304 
     4.697     60.         0.1738     0.0235                      A147300200305 
     4.699     80.         0.1007     0.0229                      A147300200306 
     4.708     80.         0.1698     0.0229                      A147300200307 
     4.712    100.         0.1032     0.0234                      A147300200308 
     4.717     60.         0.1744     0.0235                      A147300200309 
     4.722    100.         0.0566     0.0234                      A147300200310 
     4.724    150.         0.2022     0.0211                      A147300200311 
     4.729     80.         0.1015     0.0229                      A147300200312 
     4.732    100.         0.1037     0.0234                      A147300200313 
     4.747     60.         0.1752     0.0235                      A147300200314 
     4.748     80.         0.102      0.0229                      A147300200315 
     4.752    100.         0.0574     0.0234                      A147300200316 
     4.758     80.         0.1252     0.0229                      A147300200317 
     4.766     60.         0.1758     0.0235                      A147300200318 
     4.772    100.         0.1048     0.0234                      A147300200319 
     4.778     80.         0.1258     0.0229                      A147300200320 
     4.784    150.         0.2026     0.0053                      A147300200321 
     4.786     60.         0.1528     0.0235                      A147300200322 
     4.796     60.         0.1531     0.0235                      A147300200323 
     4.798     80.         0.1263     0.0229                      A147300200324 
     4.801    100.         0.0822     0.0234                      A147300200325 
     4.811    100.         0.0356     0.0234                      A147300200326 
     4.816     60.         0.1066     0.0235                      A147300200327 
     4.818     80.         0.1039     0.0229                      A147300200328 
     4.831    100.         0.0831     0.0234                      A147300200329 
     4.833    150.         0.1871     0.0053                      A147300200330 
     4.846     60.         0.1545     0.0235                      A147300200331 
     4.848     80.         0.1048     0.0229                      A147300200332 
     4.856     60.         0.1548     0.0235                      A147300200333 
     4.861    100.         0.1073     0.0234                      A147300200334 
     4.868     80.         0.0824     0.0229                      A147300200335 
     4.871    100.         0.131      0.0234                      A147300200336 
     4.876     60.         0.1553     0.0235                      A147300200337 
     4.883    150.         0.1769     0.0053                      A147300200338 
     4.887     80.         0.1058     0.0229                      A147300200339 
     4.891    100.         0.0613     0.0234                      A147300200340 
     4.906     60.         0.1091     0.0235                      A147300200341 
     4.907     80.         0.1064     0.0229                      A147300200342 
     4.911    100.         0.0619     0.0234                      A147300200343 
     4.915     60.         0.18       0.0235                      A147300200344 
     4.925     60.         0.1802     0.0235                      A147300200345 
     4.93     100.         0.1093     0.0234                      A147300200346 
     4.937     80.         0.1072     0.0229                      A147300200347 
     4.945     60.         0.1573     0.0235                      A147300200348 
     4.947     80.         0.1533     0.0229                      A147300200349 
     4.95     100.         0.1098     0.0234                      A147300200350 
     4.956     80.         0.1536     0.0229                      A147300200351 
     4.957     80.         0.1995     0.0229                      A147300200352 
     4.96     100.         0.0632     0.0234                      A147300200353 
     4.963    150.         0.1722     0.0053                      A147300200354 
     4.965     60.         0.2049     0.0235                      A147300200355 
     4.98     100.         0.1107     0.0234                      A147300200356 
     4.985     60.         0.2054     0.0235                      A147300200357 
     4.986     80.         0.1315     0.0229                      A147300200358 
     5.002    150.         0.1882     0.0053                      A147300200359 
     5.004     60.         0.2295     0.0235                      A147300200360 
     5.009    100.         0.1349     0.0234                      A147300200361 
     5.016     80.         0.1552     0.0229                      A147300200362 
     5.019    100.         0.2055     0.0234                      A147300200363 
     5.024     60.         0.2301     0.0235                      A147300200364 
     5.026     80.         0.2472     0.0229                      A147300200365 
     5.039    100.         0.1826     0.0234                      A147300200366 
     5.044     60.         0.2306     0.0235                      A147300200367 
     5.046     80.         0.2248     0.0229                      A147300200368 
     5.059    100.         0.1363     0.0234                      A147300200369 
     5.062    150.         0.157      0.0053                      A147300200370 
     5.064     60.         0.2077     0.0235                      A147300200371 
     5.065     80.         0.2713     0.0229                      A147300200372 
     5.079    100.         0.2072     0.0234                      A147300200373 
     5.084     60.         0.2553     0.0235                      A147300200374 
     5.085     80.         0.2718     0.0229                      A147300200375 
     5.093     60.         0.3026     0.0235                      A147300200376 
     5.095     80.         0.295      0.0229                      A147300200377 
     5.098    100.         0.2546     0.0234                      A147300200378 
     5.113     60.         0.3267     0.0235                      A147300200379 
     5.118    100.         0.2551     0.0234                      A147300200380 
     5.124     80.         0.3876     0.0229                      A147300200381 
     5.128    100.         0.2789     0.0234                      A147300200382 
     5.131    150.         0.1837     0.0053                      A147300200383 
     5.137    100.         0.3729     0.0234                      A147300200384 
     5.143     60.         0.304      0.0235                      A147300200385 
     5.144     80.         0.4569     0.0229                      A147300200386 
     5.144     80.         0.3652     0.0229                      A147300200387 
     5.152     60.         0.3984     0.0235                      A147300200388 
     5.167    100.         0.4206     0.0234                      A147300200389 
     5.172     60.         0.446      0.0235                      A147300200390 
     5.172    150.         0.1314     0.0053                      A147300200391 
     5.174     80.         0.4348     0.0229                      A147300200392 
     5.187    100.         0.4446     0.0234                      A147300200393 
     5.192     60.         0.423      0.0235                      A147300200394 
     5.193     80.         0.5041     0.0229                      A147300200395 
     5.196    100.         0.4917     0.0234                      A147300200396 
     5.212     60.         0.4        0.0235                      A147300200397 
     5.212     80.         0.6652     0.0229                      A147300200398 
     5.217    100.         0.422      0.0234                      A147300200399 
     5.231     60.         0.4947     0.0235                      A147300200400 
     5.232     80.         0.6657     0.0229                      A147300200401 
     5.241    150.         0.1581     0.0053                      A147300200402 
     5.242     80.         0.7348     0.0229                      A147300200403 
     5.246    100.         0.4931     0.0234                      A147300200404 
     5.261     60.         0.4955     0.0235                      A147300200405 
     5.265    100.         0.6108     0.0234                      A147300200406 
     5.271     60.         0.5899     0.0235                      A147300200407 
     5.272     80.         0.7127     0.0229                      A147300200408 
     5.275    100.         0.658      0.0234                      A147300200409 
     5.28      60.         0.6372     0.0235                      A147300200410 
     5.281     80.         0.7818     0.0229                      A147300200411 
     5.285    100.         0.7286     0.0234                      A147300200412 
     5.291    150.         0.1479     0.0053                      A147300200413 
     5.3       60.         0.7083     0.0235                      A147300200414 
     5.301     80.         0.874      0.0229                      A147300200415 
     5.314    100.         0.7997     0.0234                      A147300200416 
     5.33      60.         0.6621     0.0235                      A147300200417 
     5.331     80.         0.829      0.0229                      A147300200418 
     5.334    100.         0.7534     0.0234                      A147300200419 
     5.339     60.         0.733      0.0235                      A147300200420 
     5.34      80.         0.9898     0.0229                      A147300200421 
     5.358    100.         0.848      0.0935                      A147300200422 
     5.359     80.         1.128      0.0229                      A147300200423 
     5.364     60.         0.7573     0.0938                      A147300200424 
     5.369     80.         1.22       0.0229                      A147300200425 
     5.373    100.         0.9185     0.0234                      A147300200426 
     5.398     80.         1.198      0.0229                      A147300200427 
     5.403    100.         0.9428     0.0234                      A147300200428 
     5.408     60.         0.829      0.0235                      A147300200429 
     5.468     60.         0.9248     0.0235                      A147300200430 
ENDDATA            416          0                                 A147300200431 
ENDSUBENT          430          0                                 A147300299999 
SUBENT        A1473003   19990324                             0000A147300300001 
BIB                  3          5                                 A147300300002 
REACTION   (3-LI-7(P,A)2-HE-4,,DA,,,EXP)                          A147300300003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A147300300004 
           (DATA-ERR) Digitizing error and from graphic - only    A147300300005 
           statistical error.                                     A147300300006 
STATUS     (CURVE) Fig 3                                          A147300300007 
ENDBIB               5          0                                 A147300300008 
COMMON               1          3                                 A147300300009 
ANG-ERR                                                           A147300300010 
ADEG                                                              A147300300011 
  1.                                                              A147300300012 
ENDCOMMON            3          0                                 A147300300013 
DATA                 4         97                                 A147300300014 
EN         ANG        DATA       DATA-ERR                         A147300300015 
MEV        ADEG       MB/SR      MB/SR                            A147300300016 
     3.        22.76       1.406      0.0284                      A147300300017 
     3.        33.86       1.563      0.0562                      A147300300018 
     3.        44.26       1.645      0.0094                      A147300300019 
     3.        56.34       1.81       0.0565                      A147300300020 
     3.        67.34       1.939      0.0375                      A147300300021 
     3.        77.84       2.039      0.0468                      A147300300022 
     3.        88.16       2.046      0.0563                      A147300300023 
     3.       103.7        1.845      0.0468                      A147300300024 
     3.       108.2        1.787      0.0469                      A147300300025 
     3.       119.         1.813      0.0467                      A147300300026 
     3.       127.6        1.67       0.0375                      A147300300027 
     3.       135.9        1.592      0.0563                      A147300300028 
     3.       145.         1.44       0.0374                      A147300300029 
     3.       153.2        1.344      0.0375                      A147300300030 
     3.       162.5        1.332      0.0375                      A147300300031 
     3.       167.1        1.284      0.0281                      A147300300032 
     3.5       26.96       0.5835     0.0372                      A147300300033 
     3.5       38.05       0.7482     0.0369                      A147300300034 
     3.5       50.07       0.9124     0.0372                      A147300300035 
     3.5       60.75       1.105      0.0372                      A147300300036 
     3.5       71.87       1.288      0.0282                      A147300300037 
     3.5       81.81       1.341      0.0372                      A147300300038 
     3.5       92.13       1.357      0.0279                      A147300300039 
     3.5      101.3        1.28       0.0372                      A147300300040 
     3.5      111.4        1.175      0.0372                      A147300300041 
     3.5      121.5        1.071      0.0372                      A147300300042 
     3.5      130.5        0.9007     0.0372                      A147300300043 
     3.5      140.1        0.7867     0.0277                      A147300300044 
     3.5      148.1        0.5707     0.0369                      A147300300045 
     3.5      156.8        0.4753     0.0093                      A147300300046 
     3.5      165.1        0.4452     0.0093                      A147300300047 
     4.        27.36       0.2202     0.0048                      A147300300048 
