ENTRY            A1513   20120411                             A078A151300000001 
SUBENT        A1513001   20120411                             A078A151300100001 
BIB                  6         11                                 A151300100002 
REFERENCE  (R,CEA-R-3428,1968)                                    A151300100003 
AUTHOR     (F.Bertrand,G.Grenier,J.Pornet)                        A151300100004 
TITLE      6Li(p,alpha)3He, 6Li(d,alpha)4He, 6Li(d,p0)7Li,        A151300100005 
           6Li(d,p1)7Li* reaction investigation in the energy     A151300100006 
           interval from 300 keV to 1000 keV                      A151300100007 
INSTITUTE  (2FR VNV)                                              A151300100008 
METHOD     (SITA)                                                 A151300100009 
HISTORY    (19800814C) Compilation produced by Arzamas RFNC-VNIIEFA151300100010 
           (19990323U)CNPD: corrected 4-dig. year and lower cases.A151300100011 
           (20120411A).Correction was made according Naohiko      A151300100012 
           comments and new exfor rules-SB                        A151300100013 
ENDBIB              11          0                                 A151300100014 
NOCOMMON             0          0                                 A151300100015 
ENDSUBENT           14          0                                 A151300199999 
SUBENT        A1513002   20120411                             A078A151300200001 
BIB                  3          5                                 A151300200002 
REACTION   (3-LI-6(D,A)2-HE-4,,DA)                                A151300200003 
ERR-ANALYS (ANG-ERR-D) Digitizing error                           A151300200004 
           (DATA-ERR) From graphic bars and the digitizing        A151300200005 
           the error bars were not discussed.                     A151300200006 
STATUS     (CURVE)                                                A151300200007 
ENDBIB               5          0                                 A151300200008 
COMMON               1          3                                 A151300200009 
ANG-ERR-D                                                         A151300200010 
ADEG                                                              A151300200011 
 0.5                                                              A151300200012 
ENDCOMMON            3          0                                 A151300200013 
DATA                 4        126                                 A151300200014 
     0.7       74.5        7.95       0.239                       A151300500086 
     0.7       84.5        6.85       0.206                       A151300500087 
     0.7       94.         6.25       0.188                       A151300500088 
     0.7      105.         5.75       0.173                       A151300500089 
     0.7      114.5        5.3        0.15                        A151300500090 
     0.7      124.         4.65       0.14                        A151300500091 
     0.7      133.         4.2        0.126                       A151300500092 
     0.7      142.5        3.75       0.113                       A151300500093 
     0.7      151.         3.55       0.107                       A151300500094 
     0.7      163.         3.25       0.098                       A151300500095 
     0.8       33.5        9.2        0.3                         A151300500096 
     0.8       45.         9.55       0.287                       A151300500097 
     0.8       56.         9.55       0.287                       A151300500098 
     0.8       66.         9.15       0.275                       A151300500099 
     0.8       77.         8.2        0.246                       A151300500100 
     0.8       87.         7.25       0.218                       A151300500101 
     0.8       97.         6.55       0.197                       A151300500102 
     0.8      107.5        5.85       0.176                       A151300500103 
     0.8      117.         5.35       0.15                        A151300500104 
     0.8      126.         4.55       0.137                       A151300500105 
     0.8      136.         4.1        0.123                       A151300500106 
     0.8      145.         3.65       0.11                        A151300500107 
     0.8      154.5        3.35       0.101                       A151300500108 
     0.8      162.5        3.15       0.095                       A151300500109 
     0.9       34.         9.45       0.284                       A151300500110 
     0.9       45.         9.15       0.275                       A151300500111 
     0.9       56.         8.9        0.267                       A151300500112 
     0.9       67.         8.75       0.263                       A151300500113 
     0.9       77.         8.25       0.248                       A151300500114 
     0.9       88.         7.15       0.15                        A151300500115 
     0.9       98.5        6.5        0.195                       A151300500116 
     0.9      108.         5.55       0.167                       A151300500117 
     0.9      117.         4.85       0.146                       A151300500118 
     0.9      127.         3.1        0.093                       A151300500119 
     0.9      136.5        3.85       0.116                       A151300500120 
     0.9      145.         3.45       0.15                        A151300500121 
     0.9      153.5        2.95       0.089                       A151300500122 
     0.9      162.         2.75       0.083                       A151300500123 
     1.        34.5       10.25       0.308                       A151300500124 
     1.        45.         9.15       0.15                        A151300500125 
     1.        55.         9.6        0.288                       A151300500126 
     1.        67.         8.7        0.261                       A151300500127 
     1.        78.         8.1        0.243                       A151300500128 
     1.        88.         7.6        0.228                       A151300500129 
     1.        98.         6.5        0.195                       A151300500130 
     1.       108.         5.9        0.177                       A151300500131 
     1.       118.         5.25       0.158                       A151300500132 
     1.       128.         4.85       0.15                        A151300500133 
     1.       137.         3.95       0.119                       A151300500134 
     1.       145.         3.4        0.102                       A151300500135 
     1.       163.         2.5        0.075                       A151300500136 
ENDDATA            122          0                                 A151300500137 
ENDSUBENT          136          0                                 A151300599999 
SUBENT        A1513006   20120411                             A078A151300600001 
BIB                  3          4                                 A151300600002 
REACTION   (3-LI-6(P,HE3)2-HE-4,,SIG)                             A151300600003 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          A151300600004 
           (ERR-DIG) Digitizing error                             A151300600005 
STATUS     (CURVE)                                                A151300600006 
ENDBIB               4          0                                 A151300600007 
COMMON               2          3                                 A151300600008 
EN-ERR-DIG ERR-DIG                                                A151300600009 
MEV        MB                                                     A151300600010 
 0.02       0.1                                                   A151300600011 
ENDCOMMON            3          0                                 A151300600012 
DATA                 2          8                                 A151300600013 
EN         DATA                                                   A151300600014 
MEV        MB                                                     A151300600015 
     0.3       38.1                                               A151300600016 
     0.4       57.                                                A151300600017 
     0.5       69.3                                               A151300600018 
     0.6       76.9                                               A151300600019 
     0.7       80.9                                               A151300600020 
     0.8       88.1                                               A151300600021 
     0.9       84.3                                               A151300600022 
     1.        89.9                                               A151300600023 
ENDDATA             10          0                                 A151300600024 
ENDSUBENT           23          0                                 A151300699999 
SUBENT        A1513007   20120411                             A078A151300700001 
BIB                  3          4                                 A151300700002 
REACTION   (3-LI-6(D,A)2-HE-4,,SIG)                               A151300700003 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          A151300700004 
           (ERR-DIG) Digitizing error                             A151300700005 
STATUS     (CURVE)                                                A151300700006 
ENDBIB               4          0                                 A151300700007 
COMMON               2          3                                 A151300700008 
EN-ERR-DIG ERR-DIG                                                A151300700009 
MEV        MB                                                     A151300700010 
 0.02       0.1                                                   A151300700011 
ENDCOMMON            3          0                                 A151300700012 
DATA                 2          8                                 A151300700013 
EN         DATA                                                   A151300700014 
MEV        MB                                                     A151300700015 
     0.3       17.3                                               A151300700016 
     0.4       39.8                                               A151300700017 
     0.5       54.8                                               A151300700018 
     0.6       62.65                                              A151300700019 
     0.7       64.4                                               A151300700020 
     0.8       63.8                                               A151300700021 
     0.9       60.2                                               A151300700022 
     1.        57.2                                               A151300700023 
ENDDATA             10          0                                 A151300700024 
ENDSUBENT           23          0                                 A151300799999 
SUBENT        A1513008   20120411                             A078A151300800001 
BIB                  3          4                                 A151300800002 
REACTION   (3-LI-6(D,P)3-LI-7,,SIG)                               A151300800003 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          A151300800004 
           (ERR-DIG) Digitizing error                             A151300800005 
STATUS     (CURVE)                                                A151300800006 
ENDBIB               4          0                                 A151300800007 
COMMON               2          3                                 A151300800008 
EN-ERR-DIG ERR-DIG                                                A151300800009 
MEV        MB                                                     A151300800010 
 0.02       0.1                                                   A151300800011 
ENDCOMMON            3          0                                 A151300800012 
DATA                 2          9                                 A151300800013 
EN         DATA                                                   A151300800014 
MEV        MB                                                     A151300800015 
     0.3       11.65                                              A151300800016 
     0.35      19.                                                A151300800017 
     0.4       26.29                                              A151300800018 
     0.5       38.3                                               A151300800019 
     0.6       58.6                                               A151300800020 
     0.7       58.6                                               A151300800021 
     0.8       60.73                                              A151300800022 
     0.9       63.9                                               A151300800023 
     1.        66.56                                              A151300800024 
ENDDATA             11          0                                 A151300800025 
ENDSUBENT           24          0                                 A151300899999 
SUBENT        A1513009   20120411                             A078A151300900001 
BIB                  4          5                                 A151300900002 
REACTION   (3-LI-6(D,P)3-LI-7,PAR,SIG)                            A151300900003 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          A151300900004 
           (ERR-DIG) Digitizing error                             A151300900005 
STATUS     (CURVE) FIG                                            A151300900006 
EN-SEC     (E-LVL,3-LI-7)                                         A151300900007 
ENDBIB               5          0                                 A151300900008 
COMMON               3          3                                 A151300900009 
E-LVL      EN-ERR-DIG ERR-DIG                                     A151300900010 
MEV        MEV        MB                                          A151300900011 
 0.48       0.02       0.1                                        A151300900012 
ENDCOMMON            3          0                                 A151300900013 
DATA                 2          8                                 A151300900014 
EN         DATA                                                   A151300900015 
MEV        MB                                                     A151300900016 
     0.3        2.59                                              A151300900017 
     0.4        7.45                                              A151300900018 
     0.5       12.55                                              A151300900019 
     0.6       20.                                                A151300900020 
     0.7       26.04                                              A151300900021 
     0.8       29.41                                              A151300900022 
     0.9       33.7                                               A151300900023 
     1.        36.                                                A151300900024 
ENDDATA             10          0                                 A151300900025 
ENDSUBENT           24          0                                 A151300999999 
ENDENTRY             9          0                                 A151399999999 
