ENTRY            A1146   19990319                             0000A114600000001 
SUBENT        A1146001   19990319                             0000A114600100001 
BIB                 10         29                                 A114600100002 
INSTITUTE  (1USACAL)                                              A114600100003 
REFERENCE  (J,PR,129,(5),2252,196303)                             A114600100004 
AUTHOR     (T.A.TOMBRELLO,L.S.SENHOUSE)                           A114600100005 
TITLE      Elastic scattering of alpha particles from helium      A114600100006 
FACILITY   (VDGT)                                                 A114600100007 
SAMPLE     A gas target. 99.99% pure helium to a pressure of 10 cmA114600100008 
METHOD     (PHD)                                                  A114600100009 
DETECTOR   (SOLST) The scattered particles were detected with  a  A114600100010 
           1-mm-thick lithium-drifted solid-state detector with   A114600100011 
           energy resolution of 1.5% for 8.8 MeV alpha particles. A114600100012 
           Surface-barrier detector fixed at 30 degr. to the      A114600100013 
           incident beam was used as a monitor.                   A114600100014 
ERR-ANALYS (DATA-ERR) Digitizing error                            A114600100015 
           (ERR-1) The estimated root-mean-square uncertainty     A114600100016 
           of the cross-section measurements due to all error     A114600100017 
           sources except counting statistics.                    A114600100018 
           The statistical uncertainty varies markedly with the   A114600100019 
           energy and observation angle.                          A114600100020 
           - - - - - - - - - - - - - - - - - - - - - - - - - - -  A114600100021 
                Angle c.m.           Counting statistics (%)      A114600100022 
            - - - - - - - - - - - - - - - - - - - - - - - - - - - A114600100023 
                 30.6                    0.3-0.7                  A114600100024 
                 40                      0.5-1.0                  A114600100025 
                 54.8                    1.5-3.0                  A114600100026 
                 70.2                    1.0-1.5                  A114600100027 
                 90                      0.7-1.5                  A114600100028 
            - - - - - - - - - - - - - - - - - - - - - - - - - - - A114600100029 
HISTORY    (19811021C) Compilation produced by Arzamas RFNC-VNIIEFA114600100030 
           (19990214U)CNPD: corrected 4-dig. year and lower cases.A114600100031 
ENDBIB              29          0                                 A114600100032 
COMMON               1          3                                 A114600100033 
ERR-1                                                             A114600100034 
PER-CENT                                                          A114600100035 
  4.0                                                             A114600100036 
ENDCOMMON            3          0                                 A114600100037 
ENDSUBENT           36          0                                 A114600199999 
SUBENT        A1146002   19990319                             0000A114600200001 
BIB                  3          3                                 A114600200002 
REACTION   (2-HE-4(A,EL)2-HE-4,,DA,,,EXP)                         A114600200003 
ERR-ANALYS (EN-ERR) Digitizing error                              A114600200004 
STATUS     (CURVE) FIG 2,3,4,5,6                                  A114600200005 
ENDBIB               3          0                                 A114600200006 
COMMON               1          3                                 A114600200007 
EN-ERR                                                            A114600200008 
MEV                                                               A114600200009 
 0.025                                                            A114600200010 
ENDCOMMON            3          0                                 A114600200011 
DATA                 4        148                                 A114600200012 
     5.698     54.8       82.99       0.6406                      A114600200065 
     5.72      54.8       79.57       0.6406                      A114600200066 
     5.82      90.       253.3        5.84                        A114600200067 
     5.849     70.2       67.35       1.39                        A114600200068 
     5.859     40.       606.4        2.511                       A114600200069 
     5.88      30.6      925.1       10.3                         A114600200070 
     5.882     30.6      978.7       10.3                         A114600200071 
     5.909     54.8       73.67       0.6406                      A114600200072 
     5.91      54.8       80.51       0.6406                      A114600200073 
     6.038     90.       347.8        5.84                        A114600200074 
     6.055     40.       652.8        2.511                       A114600200075 
     6.07      70.2      105.9        1.39                        A114600200076 
     6.079     54.8       71.18       0.6406                      A114600200077 
     6.099     30.6     1105.        10.3                         A114600200078 
     6.1       30.6     1141.        10.3                         A114600200079 
     6.1       54.8       68.62       0.6406                      A114600200080 
     6.256     90.       438.4        5.84                        A114600200081 
     6.269     40.       684.8        2.511                       A114600200082 
     6.308     70.2      150.8        1.39                        A114600200083 
     6.311     54.8       65.29       0.6406                      A114600200084 
     6.32      30.6     1231.        10.3                         A114600200085 
     6.464     40.       673.7        2.511                       A114600200086 
     6.473     90.       517.1        5.84                        A114600200087 
     6.501     54.8       59.39       0.6406                      A114600200088 
     6.507     70.2      194.1        1.39                        A114600200089 
     6.519     30.6     1303.        10.3                         A114600200090 
     6.65      90.       556.3        5.84                        A114600200091 
     6.694     40.       687.8        2.511                       A114600200092 
     6.712     70.2      219.9        1.39                        A114600200093 
     6.713     54.8       51.78       0.6406                      A114600200094 
     6.718     30.6     1358.        10.3                         A114600200095 
     6.865     90.       591.5        5.84                        A114600200096 
     6.87      40.       648.         2.511                       A114600200097 
     6.902     54.8       51.01       0.6406                      A114600200098 
     6.92      30.6     1341.        10.3                         A114600200099 
     6.939     70.2      241.         1.39                        A114600200100 
     6.958     40.       619.2        2.511                       A114600200101 
     6.982     90.       591.4        5.84                        A114600200102 
     6.995     70.2      247.5        1.39                        A114600200103 
     7.008     54.8       48.49       0.6406                      A114600200104 
     7.011     30.6     1315.        10.3                         A114600200105 
     7.08      90.       614.9        5.84                        A114600200106 
     7.082     40.       604.6        2.511                       A114600200107 
     7.108     70.2      258.9        1.39                        A114600200108 
     7.113     54.8       45.11       0.6406                      A114600200109 
     7.144     30.6     1342.        10.3                         A114600200110 
     7.275     90.       614.6        5.84                        A114600200111 
     7.293     40.       579.2        2.511                       A114600200112 
     7.303     54.8       41.77       0.6406                      A114600200113 
     7.32      70.2      264.1        1.39                        A114600200114 
     7.325     30.6     1290.        10.3                         A114600200115 
     7.469     90.       606.4        5.84                        A114600200116 
     7.487     40.       528.6        2.511                       A114600200117 
     7.49      90.       634.         5.84                        A114600200118 
     7.493     54.8       37.58       0.6406                      A114600200119 
     7.514     54.8       35.03       0.6406                      A114600200120 
     7.527     30.6     1264.        10.3                         A114600200121 
     7.528     30.6     1228.        10.3                         A114600200122 
     7.532     70.2      267.7        1.39                        A114600200123 
     7.664     90.       614.         5.84                        A114600200124 
     7.681     40.       503.2        2.511                       A114600200125 
     7.724     54.8       34.26       0.6406                      A114600200126 
     7.726     70.2      269.7        1.39                        A114600200127 
     7.753     30.6     1203.        10.3                         A114600200128 
     7.893     40.       488.5        2.511                       A114600200129 
     7.893     54.8       29.2        0.6406                      A114600200130 
     7.898     90.       609.7        5.84                        A114600200131 
     7.922     70.2      265.4        1.39                        A114600200132 
     7.955     30.6     1177.        10.3                         A114600200133 
     8.383     90.       585.2        5.84                        A114600200134 
     8.387     40.       437.6        2.511                       A114600200135 
     8.419     54.8       24.29       0.6406                      A114600200136 
     8.428     30.6     1072.        10.3                         A114600200137 
     8.43      70.2      257.         1.39                        A114600200138 
     8.888     90.       556.7        5.84                        A114600200139 
     8.899     40.       383.         2.511                       A114600200140 
     8.903     54.8       17.65       0.6406                      A114600200141 
     8.938     70.2      248.6        1.39                        A114600200142 
     8.946     30.6      976.4       10.3                         A114600200143 
     9.374     90.       524.3        5.84                        A114600200144 
     9.394     40.       339.1        2.511                       A114600200145 
     9.407     54.8       16.15       0.6406                      A114600200146 
     9.441     30.6      880.7       10.3                         A114600200147 
     9.446     70.2      238.6        1.39                        A114600200148 
     9.87      54.8       12.07       0.6406                      A114600200149 
     9.89      40.       313.3        2.511                       A114600200150 
     9.913     30.6      820.6       10.3                         A114600200151 
     9.917     90.       483.9        5.84                        A114600200152 
    10.89      90.       450.7        5.84                        A114600200153 
    10.9       40.       272.4        2.511                       A114600200154 
    10.9       54.8        6.518      0.6406                      A114600200155 
    10.92      30.6      745.3       10.3                         A114600200156 
    10.95      70.2      202.2        1.39                        A114600200157 
    11.9       90.       413.5        5.84                        A114600200158 
    11.91      40.       256.5        2.511                       A114600200159 
    11.91      54.8        3.518      0.6406                      A114600200160 
    11.93      30.6      696.9       10.3                         A114600200161 
    11.97      70.2      183.8        1.39                        A114600200162 
ENDDATA            150          0                                 A114600200163 
ENDSUBENT          162          0                                 A114600299999 
SUBENT        A1146003   19990319                             0000A114600300001 
BIB                  3          3                                 A114600300002 
REACTION   (2-HE-4(A,EL)2-HE-4,,DA,,,EXP)                         A114600300003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A114600300004 
STATUS     (CURVE) Fig 7,8,9,10,11                                A114600300005 
ENDBIB               3          0                                 A114600300006 
COMMON               1          3                                 A114600300007 
ANG-ERR                                                           A114600300008 
ADEG                                                              A114600300009 
 0.5                                                              A114600300010 
ENDCOMMON            3          0                                 A114600300011 
DATA                 4        137                                 A114600300012 
EN         ANG-CM     DATA-CM    DATA-ERR                         A114600300013 
MEV        ADEG       MB/SR      MB/SR                            A114600300014 
     3.84      31.07     293.7        8.889                       A114600300015 
     3.84      35.41     201.8        6.108                       A114600300016 
     3.84      40.49     186.6        5.647                       A114600300017 
     3.84      45.18     192.1        5.814                       A114600300018 
     3.84      50.63     226.4        6.853                       A114600300019 
     3.84      55.32     215.1        6.508                       A114600300020 
     3.84      60.8      204.3        6.182                       A114600300021 
     3.84      65.88     204.8        6.197                       A114600300022 
     3.84      70.96     199.8        6.047                       A114600300023 
     3.84      76.04     179.8        5.442                       A114600300024 
     3.84      81.13     175.5        5.311                       A114600300025 
     3.84      86.21     166.7        5.044                       A114600300026 
     3.84      90.9      162.6        4.921                       A114600300027 
     5.26      31.45     410.7       17.14                        A114600300028 
     5.26      36.05     457.9       19.1                         A114600300029 
     5.26      41.04     400.5       16.71                        A114600300030 
     5.26      46.04     306.2       12.77                        A114600300031 
     5.26      51.05     199.1        8.307                       A114600300032 
     5.26      56.06     104.3        4.354                       A114600300033 
     5.26      61.47      49.11       2.049                       A114600300034 
     5.26      66.13      11.16       0.4656                      A114600300035 
     5.26      66.93       3.797      0.1584                      A114600300036 
     5.26      70.78       3.411      0.1423                      A114600300037 
     5.26      75.72      11.48       0.4792                      A114600300038 
     5.26      81.06      26.51       1.106                       A114600300039 
     5.26      86.42      40.85       1.704                       A114600300040 
     5.26      91.02      43.15       1.801                       A114600300041 
     6.47      31.43    1389.        38.67                        A114600300042 
     6.47      35.99    1112.        30.94                        A114600300043 
     6.47      40.86     697.7       19.42                        A114600300044 
     6.47      45.73     426.2       11.86                        A114600300045 
     6.47      50.85     178.5        4.969                       A114600300046 
     6.47      55.14      63.69       1.773                       A114600300047 
     6.47      59.98      35.89       0.9991                      A114600300048 
     6.47      65.33      93.84       2.612                       A114600300049 
     6.47      71.01     208.6        5.807                       A114600300050 
     6.47      75.79     318.5        8.867                       A114600300051 
     6.47      81.31     436.2       12.14                        A114600300052 
     6.47      86.       508.8       14.16                        A114600300053 
     6.47      91.46     577.1       16.06                        A114600300054 
     6.96      31.56    1447.        47.84                        A114600300055 
     6.96      36.45    1038.        34.32                        A114600300056 
     6.96      41.69     668.2       22.09                        A114600300057 
     6.96      46.1      366.5       12.11                        A114600300058 
     6.96      50.8      157.6        5.21                        A114600300059 
     6.96      54.64      53.28       1.761                       A114600300060 
     6.96      60.45      55.64       1.839                       A114600300061 
     6.96      65.41     134.1        4.434                       A114600300062 
     6.96      71.07     267.5        8.841                       A114600300063 
     6.96      76.25     407.7       13.48                        A114600300064 
     6.96      81.36     528.8       17.48                        A114600300065 
     6.96      86.05     616.3       20.37                        A114600300066 
     6.96      91.45     610.3       20.17                        A114600300067 
     7.47      31.58    1318.        49.7                         A114600300068 
     7.47      36.68     904.5       34.11                        A114600300069 
     7.47      41.4      542.        20.44                        A114600300070 
     7.47      46.14     283.6       10.69                        A114600300071 
     7.47      51.3      110.2        4.156                       A114600300072 
     7.47      55.31      38.4        1.448                       A114600300073 
     7.47      61.1       56.28       2.122                       A114600300074 
     7.47      66.06     141.7        5.344                       A114600300075 
     7.47      68.74     207.4        7.819                       A114600300076 
     7.47      71.82     287.4       10.84                        A114600300077 
     7.47      73.75     338.5       12.77                        A114600300078 
     7.47      76.84     409.8       15.46                        A114600300079 
     7.47      81.87     538.8       20.32                        A114600300080 
     7.47      86.91     635.5       23.97                        A114600300081 
     7.47      91.96     691.1       26.06                        A114600300082 
     7.88      31.74    1329.        50.74                        A114600300083 
     7.88      36.4      886.9       33.87                        A114600300084 
     7.88      41.46     517.1       19.75                        A114600300085 
     7.88      46.15     263.3       10.05                        A114600300086 
     7.88      50.48      91.72       3.503                       A114600300087 
     7.88      55.2       33.74       1.288                       A114600300088 
     7.88      60.16      58.13       2.22                        A114600300089 
     7.88      65.85     154.5        5.901                       A114600300090 
     7.88      70.8      296.6       11.33                        A114600300091 
     7.88      76.54     446.5       17.05                        A114600300092 
     7.88      81.15     570.9       21.8                         A114600300093 
     7.88      86.15     637.7       24.35                        A114600300094 
     7.88      91.15     656.7       25.08                        A114600300095 
     8.87      28.86    1100.        30.3                         A114600300096 
     8.87      35.02     641.4       17.67                        A114600300097 
     8.87      41.18     373.9       10.3                         A114600300098 
     8.87      45.73     158.3        4.359                       A114600300099 
     8.87      50.24      49.9        1.375                       A114600300100 
     8.87      55.17      17.98       0.4953                      A114600300101 
     8.87      56.35      19.47       0.5363                      A114600300102 
     8.87      60.37      46.98       1.294                       A114600300103 
     8.87      65.59     136.6        3.763                       A114600300104 
     8.87      71.13     245.3        6.755                       A114600300105 
     8.87      76.25     355.5        9.793                       A114600300106 
     8.87      80.97     463.2       12.76                        A114600300107 
     8.87      86.06     542.1       14.93                        A114600300108 
     8.87      91.13     554.9       15.28                        A114600300109 
     8.87      96.19     524.2       14.44                        A114600300110 
     8.87     101.2      444.9       12.25                        A114600300111 
     8.87     106.3      357.9        9.858                       A114600300112 
     8.87     111.3      245.2        6.754                       A114600300113 
     9.88      31.24     803.2       16.03                        A114600300114 
     9.88      35.85     550.8       10.99                        A114600300115 
     9.88      41.22     313.         6.248                       A114600300116 
     9.88      46.18     139.8        2.791                       A114600300117 
     9.88      50.31      39.65       0.7914                      A114600300118 
     9.88      55.2        9.568      0.191                       A114600300119 
     9.88      60.8       41.59       0.8302                      A114600300120 
     9.88      65.98     127.7        2.548                       A114600300121 
     9.88      71.48     235.6        4.703                       A114600300122 
     9.88      76.58     360.6        7.198                       A114600300123 
     9.88      81.65     445.5        8.893                       A114600300124 
     9.88      86.72     521.7       10.41                        A114600300125 
    10.88      31.7      761.2       24.77                        A114600300126 
    10.88      36.14     489.2       15.92                        A114600300127 
    10.88      40.87     260.         8.464                       A114600300128 
    10.88      45.89     111.3        3.623                       A114600300129 
    10.88      50.67      28.54       0.9289                      A114600300130 
    10.88      55.25       4.752      0.1547                      A114600300131 
    10.88      60.82      34.61       1.127                       A114600300132 
    10.88      65.99     106.3        3.461                       A114600300133 
    10.88      71.32     206.4        6.717                       A114600300134 
    10.88      75.72     282.5        9.195                       A114600300135 
    10.88      81.29     385.7       12.56                        A114600300136 
    10.88      86.41     473.2       15.4                         A114600300137 
    10.88      91.04     455.8       14.84                        A114600300138 
    11.88      31.06     717.5       19.73                        A114600300139 
    11.88      35.9      500.        13.75                        A114600300140 
    11.88      40.63     266.         7.313                       A114600300141 
    11.88      45.61     105.1        2.889                       A114600300142 
    11.88      50.45      29.24       0.8039                      A114600300143 
    11.88      54.79       2.62       0.072                       A114600300144 
    11.88      60.46      30.21       0.8307                      A114600300145 
    11.88      65.21     100.8        2.772                       A114600300146 
    11.88      70.88     195.6        5.379                       A114600300147 
    11.88      75.25     275.3        7.57                        A114600300148 
    11.88      80.77     376.3       10.35                        A114600300149 
    11.88      85.84     449.7       12.36                        A114600300150 
    11.88      90.84     445.        12.23                        A114600300151 
ENDDATA            139          0                                 A114600300152 
ENDSUBENT          151          0                                 A114600399999 
ENDENTRY             3          0                                 A114699999999 
