ENTRY            A0610   20210623                             A098A0610  0    1 
SUBENT        A0610001   20210623                             A098A0610  1    1 
BIB                  7         14                                 A0610  1    2 
TITLE      Spectra of neutrons from the reactions                 A0610  1    3 
           6Li(d,n+alpha)3He and 9Be(d,n)10B at deuteron          A0610  1    4 
           energies up to 2.0 MeV                                 A0610  1    5 
AUTHOR     (V.A.Vukolov, E.A.Koltypin, Yu.D.Molchanov, G.B.Yankov)A0610  1    6 
INSTITUTE  (4RUSKUR)                                              A0610  1    7 
REFERENCE  (J,YF,58,1539,1995) In Russian                         A0610  1    8 
           (J,PAN,58,1453,1995)  In English                       A0610  1    9 
           (C,77KIEV,4,238,1977) Neutron spectrometer.            A0610  1   10 
FACILITY   (VDG,4RUSKUR)                                          A0610  1   11 
METHOD     (SITA,TOF)                                             A0610  1   12 
HISTORY    (19980702C) By F.C.                                    A0610  1   13 
           (20030526A) Reference is added. The date are corrected A0610  1   14 
           (20030526U) Last checking has been done.               A0610  1   15 
           (20210623A) SD: Corrections in all Subents.            A0610  1   16 
ENDBIB              14          0                                 A0610  1   17 
NOCOMMON             0          0                                 A0610  1   18 
ENDSUBENT           17          0                                 A0610  199999 
SUBENT        A0610002   20210623                             A098A0610  2    1 
BIB                  7         12                                 A0610  2    2 
REACTION   (3-LI-6(D,X)0-NN-1,,SIG)                               A0610  2    3 
           Continuous neutron spectra were measured.              A0610  2    4 
SAMPLE     (3-LI-6,ENR=0.9) Metallic lithium on tantalum. Target  A0610  2    5 
           thickness was in region 20-40 keV.                     A0610  2    6 
DETECTOR   (SCIN) The detector (a gaseous mixture of 3He at 9 atm A0610  2    7 
           and xenon at 1 atm.) was arranged inside neutron       A0610  2    8 
           shielding 15 - 20 cm thick.                            A0610  2    9 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  A0610  2   10 
STATUS     (TABLE) Text on p.1455 of Phys.At.Nucl.,58(1995)1453   A0610  2   11 
           (DEP,A0610003)                                         A0610  2   12 
ANALYSIS   (INTED,INTAD)                                          A0610  2   13 
HISTORY    (20210623U) SD: BIB updated. ERR-T -> DATA-ERR.        A0610  2   14 
ENDBIB              12          0                                 A0610  2   15 
NOCOMMON             0          0                                 A0610  2   16 
DATA                 3          2                                 A0610  2   17 
EN         DATA       DATA-ERR                                    A0610  2   18 
MEV        MB         MB                                          A0610  2   19 
        1.1      123.7        9.8                                 A0610  2   20 
        2.0      161.5       14.5                                 A0610  2   21 
ENDDATA              4          0                                 A0610  2   22 
ENDSUBENT           21          0                                 A0610  299999 
SUBENT        A0610003   20210623                             A098A0610  3    1 
BIB                  8         26                                 A0610  3    2 
REACTION   (3-LI-6(D,X)0-NN-1,,DA/DE)                             A0610  3    3 
SAMPLE     (3-LI-6,ENR=0.9) Metallic lithium on tantalum. Target  A0610  3    4 
           thickness was in region 20-40 keV.                     A0610  3    5 
MONITOR    (3-LI-6(D,X)0-NN-1,,DA/DE) The number of neutrons      A0610  3    6 
           detected by the helium chamber in the neutron-energy   A0610  3    7 
           range 0.2 - 1.5 MeV with allowance for the efficiency  A0610  3    8 
           was normalized at several points to the absolute       A0610  3    9 
           values of differential cross sections from the energy  A0610  3   10 
           range 1.1 - 1.5 MeV, which were measured using the     A0610  3   11 
           stilbene detector.                                     A0610  3   12 
DETECTOR   (SCIN) The detector (a gaseous mixture of 3He at 9 atm A0610  3   13 
           and xenon at 1 atm.) was arranged inside neutron       A0610  3   14 
           shielding 15 - 20 cm thick.                            A0610  3   15 
CORRECTION The results were corrected for the fraction (about 5%) A0610  3   16 
           of neutrons from reactions with the 7Li nuclei         A0610  3   17 
STATUS     (TABLE) Tables 1 and 2 from Phys.At.Nucl.,58(1995)1453 A0610  3   18 
ERR-ANALYS (ERR-T) The total error in the cross-section           A0610  3   19 
           measurements involved:                                 A0610  3   20 
            * the statistical error,                              A0610  3   21 
           (ERR-1,6.,7.) the error in the reference cross         A0610  3   22 
           section in the range 1.1-1.5 MeV (6 -7%) , and         A0610  3   23 
           (ERR-2,3.,6.) the error in the relative variation of   A0610  3   24 
           the efficiency (3 - 6%) . In the low-energy range 0.2  A0610  3   25 
           - 0.3 MeV, the statistical errors prevail because of   A0610  3   26 
           the high background level.                             A0610  3   27 
HISTORY    (20210623U) SD: BIB updated.                           A0610  3   28 
ENDBIB              26          0                                 A0610  3   29 
NOCOMMON             0          0                                 A0610  3   30 
DATA                 6         90                                 A0610  3   31 
EN         ANG        E-MIN      E-MAX      DATA       ERR-T      A0610  3   32 
MEV        ADEG       MEV        MEV        MB/SR/MEV  MB/SR/MEV  A0610  3   33 
        1.1        10.        0.2        0.3        8.8       1.62A0610  3   34 
         2.        90.        0.5        0.7       7.33        0.9A0610  3  109 
         2.        90.        0.7        0.9       8.72        0.8A0610  3  110 
         2.        90.        0.9        1.1       8.51       0.71A0610  3  111 
         2.        90.        1.1        1.3       8.58       0.65A0610  3  112 
         2.        90.        1.3        1.5       7.03       0.53A0610  3  113 
         2.        90.        1.5         2.       3.34       0.23A0610  3  114 
         2.       130.        0.2        0.3       1.63       1.88A0610  3  115 
         2.       130.        0.3        0.4       5.37       1.83A0610  3  116 
         2.       130.        0.4        0.5       7.74       1.54A0610  3  117 
         2.       130.        0.5        0.7       7.38       0.91A0610  3  118 
         2.       130.        0.7        0.9       8.55       0.82A0610  3  119 
         2.       130.        0.9        1.1        7.9       0.67A0610  3  120 
         2.       130.        1.1        1.3       5.31       0.44A0610  3  121 
         2.       130.        1.3        1.5       2.81       0.26A0610  3  122 
         2.       130.        1.5         2.       1.18       0.08A0610  3  123 
ENDDATA             92          0                                 A0610  3  124 
ENDSUBENT          123          0                                 A0610  399999 
SUBENT        A0610004   20210623                             A098A0610  4    1 
BIB                  7         18                                 A0610  4    2 
REACTION   (4-BE-9(D,N)5-B-10,PAR,SIG)                            A0610  4    3 
METHOD     (PSD)                                                  A0610  4    4 
SAMPLE     Metallic beryllium. Thickness was from 6 upto 51 keV atA0610  4    5 
           1.0 MeV                                                A0610  4    6 
DETECTOR   (SCIN) A stilbene crystal (5 x 5 cm2)                  A0610  4    7 
ERR-ANALYS (ERR-T) The total errors. The contribution of the      A0610  4    8 
           statistical error and the error in determining the     A0610  4    9 
           beam flux at the target to the total error of the      A0610  4   10 
           absolute values was negligibly small.                  A0610  4   11 
           Energy losses in the target were not taken into        A0610  4   12 
           account.                                               A0610  4   13 
           (ERR-1) the uncertainty in determining the target      A0610  4   14 
           thickness and                                          A0610  4   15 
           (ERR-2,5.,17.) error in the detector efficiency (5 -   A0610  4   16 
           17%) for neutrons with an energy of 1 - 6 MeV.         A0610  4   17 
STATUS     (TABLE) Table 3 from Phys.At.Nucl.,58(1995)1453        A0610  4   18 
HISTORY    (20210623A) SD: SF9=EXP deleted from REACTION code.    A0610  4   19 
           BIB updated.                                           A0610  4   20 
ENDBIB              18          0                                 A0610  4   21 
COMMON               1          3                                 A0610  4   22 
ERR-1                                                             A0610  4   23 
PER-CENT                                                          A0610  4   24 
  10.                                                             A0610  4   25 
ENDCOMMON            3          0                                 A0610  4   26 
DATA                 4         23                                 A0610  4   27 
EN         E-LVL      DATA       ERR-T                            A0610  4   28 
MEV        MEV        MB         MB                               A0610  4   29 
        0.5         0.       9.51       0.47                      A0610  4   30 
        0.5       0.72       18.5       2.53                      A0610  4   31 
        0.5       1.74        2.6       0.29                      A0610  4   32 
        0.5       2.16       5.68       0.62                      A0610  4   33 
        0.5       3.59       5.79       0.64                      A0610  4   34 
         1.         0.       53.1        8.9                      A0610  4   35 
         1.       0.72       58.9        8.7                      A0610  4   36 
         1.       1.74       9.15       1.13                      A0610  4   37 
         1.       2.16       27.1        3.1                      A0610  4   38 
         1.       3.59       32.3        3.4                      A0610  4   39 
        1.5         0.       52.2        9.4                      A0610  4   40 
        1.5       0.72       64.6       10.4                      A0610  4   41 
        1.5       1.74        7.2       0.96                      A0610  4   42 
        1.5       2.16       36.9        4.6                      A0610  4   43 
        1.5       3.59       46.3        4.9                      A0610  4   44 
        1.5       4.77       16.8        2.4                      A0610  4   45 
         2.         0.       55.6       10.7                      A0610  4   46 
         2.       0.72        62.       10.6                      A0610  4   47 
         2.       1.74       6.87       0.99                      A0610  4   48 
         2.       2.16       32.5        4.3                      A0610  4   49 
         2.       3.59       40.2        4.4                      A0610  4   50 
         2.       4.77       35.3        4.1                      A0610  4   51 
         2.       5.11       60.7        8.7                      A0610  4   52 
ENDDATA             25          0                                 A0610  4   53 
ENDSUBENT           52          0                                 A0610  499999 
SUBENT        A0610005   20210623                             A098A0610  5    1 
BIB                  7          9                                 A0610  5    2 
REACTION   (4-BE-9(D,N)5-B-10,PAR,DA)                             A0610  5    3 
METHOD     (PSD)                                                  A0610  5    4 
SAMPLE     Metallic beryllium. Thickness was from 6 up to 51 keV  A0610  5    5 
           at 1.0 MeV                                             A0610  5    6 
DETECTOR   (SCIN) A stilbene crystal (5 x 5 cm2)                  A0610  5    7 
STATUS     (CURVE) Fig. 5 from Phys.At.Nucl.,58(1995)1453         A0610  5    8 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  A0610  5    9 
HISTORY    (20210623A) SD: SF9=EXP deleted from REACTION code.    A0610  5   10 
           BIB updated. ERR-T -> DATA-ERR.                        A0610  5   11 
ENDBIB               9          0                                 A0610  5   12 
COMMON               2          3                                 A0610  5   13 
ANG-ERR-D  ERR-DIG                                                A0610  5   14 
ADEG       MB/SR                                                  A0610  5   15 
         1.       0.05                                            A0610  5   16 
ENDCOMMON            3          0                                 A0610  5   17 
DATA                 5        179                                 A0610  5   18 
EN         ANG-CM     E-LVL      DATA-CM    DATA-ERR              A0610  5   19 
MEV        ADEG       MEV        MB/SR      MB/SR                 A0610  5   20 
        0.5        9.5       1.74       0.23       0.07           A0610  5   21 
        0.5       11.2       0.72       1.17       0.22           A0610  5   22 
        0.5       12.4       3.59        0.7       0.21           A0610  5   23 
        0.5       12.6         0.        0.5       0.12           A0610  5   24 
        0.5       12.8       2.16       0.47       0.08           A0610  5   25 
        0.5       23.2       1.74      0.188                      A0610  5   26 
        0.5       30.8       3.59       0.85                      A0610  5   27 
        0.5       31.4       2.16      0.527                      A0610  5   28 
        0.5       31.6       0.72       1.14                      A0610  5   29 
        0.5       33.9         0.       0.54       0.13           A0610  5   30 
        0.5       45.7       1.74      0.209                      A0610  5   31 
        0.5       47.3       3.59       0.85                      A0610  5   32 
        0.5       49.3       2.16      0.611                      A0610  5   33 
        0.5       51.5         0.       0.61                      A0610  5   34 
        0.5       62.4       0.72        1.2       0.24           A0610  5   35 
        0.5       62.4       1.74       0.24                      A0610  5   36 
        0.5       63.2       2.16       0.57       0.08           A0610  5   37 
        0.5       64.7       3.59       0.65       0.19           A0610  5   38 
        0.5       65.9         0.       0.68       0.15           A0610  5   39 
        0.5       90.7       0.72       1.28                      A0610  5   40 
        0.5       93.4       3.59        0.4                      A0610  5   41 
        0.5       93.6       2.16      0.503                      A0610  5   42 
        0.5       94.1         0.       0.78                      A0610  5   43 
        0.5       94.5       1.74      0.253                      A0610  5   44 
        0.5      111.7       0.72       1.45                      A0610  5   45 
        0.5      112.3         0.       0.88                      A0610  5   46 
        0.5      113.5       1.74      0.273                      A0610  5   47 
        0.5      114.8       2.16      0.448                      A0610  5   48 
        0.5      114.9       3.59        0.3                      A0610  5   49 
        0.5      131.4       0.72       1.57                      A0610  5   50 
        0.5      131.9       1.74      0.251                      A0610  5   51 
        0.5       133.         0.       0.95                      A0610  5   52 
        0.5      133.3       2.16      0.408                      A0610  5   53 
        0.5      134.4       3.59       0.35                      A0610  5   54 
        0.5      164.1       3.59        0.3                      A0610  5   55 
        0.5      164.5       2.16       0.39       0.09           A0610  5   56 
        0.5      164.7       0.72       1.89       0.21           A0610  5   57 
        0.5      165.1       1.74       0.55       0.07           A0610  5   58 
        0.5      166.3         0.        1.4       0.22           A0610  5   59 
         1.       10.7       1.74       0.82       0.13           A0610  5   60 
         1.       10.8       0.72        2.8        0.5           A0610  5   61 
         1.       11.3       3.59       1.96       0.23           A0610  5   62 
         1.       13.3         0.        3.4        0.6           A0610  5   63 
         1.        15.       2.16       1.45       0.17           A0610  5   64 
         1.       30.6       0.72       3.76                      A0610  5   65 
         1.       31.8       3.59        3.2        0.4           A0610  5   66 
         1.       32.1         0.       3.83                      A0610  5   67 
         1.       32.1       1.74      1.022                      A0610  5   68 
         1.       33.1       2.16      2.093                      A0610  5   69 
         1.       46.3       1.74       0.85                      A0610  5   70 
         1.       47.3       0.72       3.93                      A0610  5   71 
         1.       48.4         0.       3.51                      A0610  5   72 
         1.       54.4       2.16      2.388                      A0610  5   73 
         1.       63.3       0.72        4.3        0.6           A0610  5   74 
         1.       63.6       3.59        3.5        0.4           A0610  5   75 
         1.       64.1         0.        3.4        0.6           A0610  5   76 
         1.       64.2       1.74       0.69       0.11           A0610  5   77 
         1.       69.6       2.16       2.39       0.19           A0610  5   78 
         1.       91.7         0.       3.85                      A0610  5   79 
         1.        93.       0.72       4.92                      A0610  5   80 
         1.       95.6       1.74      0.476                      A0610  5   81 
         1.       96.5       3.59       2.62                      A0610  5   82 
         1.       96.8       2.16       2.36                      A0610  5   83 
         1.      112.1       0.72       5.51                      A0610  5   84 
         1.      113.5       1.74      0.522                      A0610  5   85 
         1.      113.7         0.       4.55                      A0610  5   86 
         1.      113.9       3.59       1.34                      A0610  5   87 
         1.      117.9       2.16      2.287                      A0610  5   88 
         1.      132.5       0.72       5.72                      A0610  5   89 
         1.      133.1       1.74      0.654                      A0610  5   90 
         1.      133.8         0.       5.35                      A0610  5   91 
         1.      135.5       3.59       0.99                      A0610  5   92 
         1.      138.5       2.16      2.281                      A0610  5   93 
         1.      163.3       0.72        5.7        0.7           A0610  5   94 
         1.      165.3       3.59       1.08       0.28           A0610  5   95 
         1.      165.7       1.74       0.82        0.1           A0610  5   96 
         1.       169.       2.16       2.34       0.16           A0610  5   97 
         1.      169.1         0.        6.7        0.9           A0610  5   98 
        1.5       10.3       3.59       1.35       0.14           A0610  5   99 
        1.5       10.5       4.77       1.56       0.21           A0610  5  100 
        1.5       12.4         0.        4.4        0.9           A0610  5  101 
        1.5       12.5       1.74       0.49       0.13           A0610  5  102 
        1.5       12.6       0.72        5.6         1.           A0610  5  103 
        1.5       16.4       2.16       2.02       0.26           A0610  5  104 
        1.5       31.8       3.59       2.97                      A0610  5  105 
        1.5       33.1       0.72       6.41                      A0610  5  106 
        1.5       33.7         0.       4.99                      A0610  5  107 
        1.5       33.9       1.74      0.834                      A0610  5  108 
        1.5       35.1       4.77       1.94                      A0610  5  109 
        1.5       36.8       2.16      3.172                      A0610  5  110 
        1.5        49.       0.72       5.96                      A0610  5  111 
        1.5       49.3       1.74      0.696                      A0610  5  112 
        1.5       49.3       3.59       4.15                      A0610  5  113 
        1.5       49.4         0.       4.44                      A0610  5  114 
        1.5       53.4       2.16      3.405                      A0610  5  115 
        1.5       54.2       4.77        2.1                      A0610  5  116 
        1.5       62.5         0.         4.        0.7           A0610  5  117 
        1.5        65.       0.72        5.3        0.8           A0610  5  118 
        1.5       65.7       3.59        4.7        0.5           A0610  5  119 
        1.5       66.5       1.74       0.39       0.11           A0610  5  120 
        1.5        69.       4.77       2.01       0.26           A0610  5  121 
        1.5        70.       2.16        3.3        0.3           A0610  5  122 
        1.5       93.9         0.       4.05                      A0610  5  123 
        1.5       93.9       0.72       4.86                      A0610  5  124 
        1.5       94.4       3.59       4.31                      A0610  5  125 
        1.5       96.8       1.74      0.423                      A0610  5  126 
        1.5       99.6       2.16       2.99                      A0610  5  127 
        1.5      103.3       4.77        1.1                      A0610  5  128 
        1.5       114.         0.        4.5                      A0610  5  129 
        1.5      114.1       1.74      0.612                      A0610  5  130 
        1.5      114.2       0.72       5.07                      A0610  5  131 
        1.5       115.       3.59       3.72                      A0610  5  132 
        1.5      120.2       2.16      3.044                      A0610  5  133 
        1.5      121.1       4.77       0.85       0.19           A0610  5  134 
        1.5      132.6       0.72       4.33                      A0610  5  135 
        1.5      133.7       1.74      0.518                      A0610  5  136 
        1.5       134.         0.       3.96                      A0610  5  137 
        1.5      134.5       3.59       3.04                      A0610  5  138 
        1.5      139.3       2.16      2.639                      A0610  5  139 
        1.5      162.1       0.72        4.1        0.6           A0610  5  140 
        1.5      164.8         0.        3.8        0.6           A0610  5  141 
        1.5      165.3       3.59        2.5        0.4           A0610  5  142 
        1.5      168.7       1.74       0.71       0.11           A0610  5  143 
        1.5      171.2       2.16       2.97        0.3           A0610  5  144 
         2.       11.3       4.77        1.9       0.24           A0610  5  145 
         2.       12.3       3.59       1.32                      A0610  5  146 
         2.       12.4       0.72        5.5         1.           A0610  5  147 
         2.       12.5       1.74       0.55       0.08           A0610  5  148 
         2.       14.1       2.16       2.36       0.25           A0610  5  149 
         2.       14.1       5.11       28.7        2.9           A0610  5  150 
         2.       15.1         0.        5.2        1.1           A0610  5  151 
         2.       32.2       0.72       6.51                      A0610  5  152 
         2.       33.9       4.77       2.38                      A0610  5  153 
         2.       34.5       1.74      0.978                      A0610  5  154 
         2.       34.9       3.59       2.52                      A0610  5  155 
         2.       35.1       5.11       8.91                      A0610  5  156 
         2.       35.5       2.16      2.981                      A0610  5  157 
         2.       35.9         0.       5.84                      A0610  5  158 
         2.       47.5       0.72       5.49                      A0610  5  159 
         2.       50.3         0.       5.24                      A0610  5  160 
         2.       50.3       3.59       3.26                      A0610  5  161 
         2.       51.1       1.74      0.548                      A0610  5  162 
         2.       51.2       4.77       2.99                      A0610  5  163 
         2.       53.4       2.16      2.883                      A0610  5  164 
         2.       54.7       5.11       3.42                      A0610  5  165 
         2.       64.6         0.        4.3        0.7           A0610  5  166 
         2.       65.7       3.59        3.6        0.4           A0610  5  167 
         2.       66.5       0.72        4.6        0.7           A0610  5  168 
         2.       67.7       1.74       0.19       0.09           A0610  5  169 
         2.       68.5       2.16       2.57       0.25           A0610  5  170 
         2.       72.7       5.11        2.9        0.6           A0610  5  171 
         2.       74.8       4.77        3.4        0.4           A0610  5  172 
         2.       95.4       0.72       4.57                      A0610  5  173 
         2.       95.6       1.74      0.633                      A0610  5  174 
         2.       96.5       3.59       4.16                      A0610  5  175 
         2.        99.       4.77        3.2                      A0610  5  176 
         2.      100.2       2.16      2.426                      A0610  5  177 
         2.      101.6       5.11       2.82                      A0610  5  178 
         2.      113.3       0.72        4.8                      A0610  5  179 
         2.      114.8         0.       4.79                      A0610  5  180 
         2.      115.8       1.74      0.787                      A0610  5  181 
         2.      118.1       3.59       3.34                      A0610  5  182 
