ENTRY            A0038   20200528                             A095A0038  0    1 
SUBENT        A0038001   20200528                             A095A0038  1    1 
BIB                 10         25                                 A0038  1    2 
TITLE      The reactions Ti-47(d,p)Ti-48 and Ti-49(d,p)Ti-50      A0038  1    3 
           at a deuteron energy 13.6 MeV                          A0038  1    4 
AUTHOR     (V.V.Tokarevskii,V.N.Shcherbin)                        A0038  1    5 
INSTITUTE  (4UKRIJD)                                              A0038  1    6 
REFERENCE  (J,YF,25,16,1977) The main reference.                  A0038  1    7 
           (J,SNP,25,8,1977)  English translation.                A0038  1    8 
REL-REF    (M,,V.V.Alekseev+,J,IZV,34,194,1970) The experimental  A0038  1    9 
           method has been described                              A0038  1   10 
            (Bull.Russ.Acad.Sci.,34(1970)177 -Engl.transl.)       A0038  1   11 
FACILITY   (CYCLO,4UKRIJD)                                        A0038  1   12 
METHOD     (EXTB,BCINT,SITA)                                      A0038  1   13 
DETECTOR   (TELES,SI) From Si(Li) solid-state detectors.          A0038  1   14 
STATUS     (TABLE) The data in form of the tables were received   A0038  1   15 
           from the authors.                                      A0038  1   16 
           (APRVD) By V.V.Tokarevskij and V.N.Shcherbin,          A0038  1   17 
           the data in form of the tables were received           A0038  1   18 
           from the authors.                                      A0038  1   19 
HISTORY    (19790117C)                                            A0038  1   20 
           (20080609A) BIB section updated. Corrections were made A0038  1   21 
           according to new EXFOR rules. Subents 002,005-007;     A0038  1   22 
           003 and 004; 008 and 010; 009, 011 and 012  merged.    A0038  1   23 
           Subents 013,014 deleted (info not from the article).   A0038  1   24 
           (20200528A) SD: Corrections in all Subents. Numerical  A0038  1   25 
           data revised. PART-DET deleted. Information in prev.   A0038  1   26 
           HISTORY code corrected.                                A0038  1   27 
ENDBIB              25          0                                 A0038  1   28 
COMMON               1          3                                 A0038  1   29 
EN                                                                A0038  1   30 
MEV                                                               A0038  1   31 
   13.6                                                           A0038  1   32 
ENDCOMMON            3          0                                 A0038  1   33 
ENDSUBENT           32          0                                 A0038  199999 
SUBENT        A0038002   20200528                             A095A0038  2    1 
BIB                  4         11                                 A0038  2    2 
REACTION   (22-TI-47(D,P)22-TI-48,PAR,DA)                         A0038  2    3 
SAMPLE     (22-TI-47,ENR=0.76) Enriched target Ti-47,enrichment   A0038  2    4 
           76%, thickness 1.04E-3 g/cm2.                          A0038  2    5 
ERR-ANALYS (ERR-S) Statistical error only.                        A0038  2    6 
HISTORY    (20080609A) Data from Subents 005-007 added.           A0038  2    7 
           (20200528A) SD: EN-SEC deleted. Numerical data revised.A0038  2    8 
           Value at ANG=124.1 degr (E-LVL=2.30 MeV) corrected.    A0038  2    9 
           Prev. HISTORY code added. Data at E-LVL > 0. multipliedA0038  2   10 
           by 1000. Mistake was made during merging (data in      A0038  2   11 
           Subents 005-007 were given in mb/sr before merging and A0038  2   12 
           they were not converted in mu-b/sr).                   A0038  2   13 
ENDBIB              11          0                                 A0038  2   14 
NOCOMMON             0          0                                 A0038  2   15 
DATA                 4        181                                 A0038  2   16 
       2.30      135.9        27.         1.                      A0038  2  149 
       2.30      141.8        25.         2.                      A0038  2  150 
       2.30      147.7        21.         1.                      A0038  2  151 
       2.30      153.6        20.         1.                      A0038  2  152 
       2.30      159.5        20.         1.                      A0038  2  153 
       2.30      165.3        18.         2.                      A0038  2  154 
       2.30      168.3        18.         1.                      A0038  2  155 
       2.30      171.2        18.         2.                      A0038  2  156 
       3.30       15.4      3340.       100.                      A0038  2  157 
       3.30       18.4      2940.        80.                      A0038  2  158 
       3.30       21.5      2240.        70.                      A0038  2  159 
       3.30       24.5      1970.        60.                      A0038  2  160 
       3.30       27.6      1590.        50.                      A0038  2  161 
       3.30       30.7      1450.        40.                      A0038  2  162 
       3.30       33.7      1440.        40.                      A0038  2  163 
       3.30       36.8      1410.        40.                      A0038  2  164 
       3.30       39.8      1220.        40.                      A0038  2  165 
       3.30       42.9      1060.        30.                      A0038  2  166 
       3.30       45.9       940.        30.                      A0038  2  167 
       3.30       49.0       770.        20.                      A0038  2  168 
       3.30       52.0       610.        20.                      A0038  2  169 
       3.30       55.1       500.        10.                      A0038  2  170 
       3.30       58.1       472.        14.                      A0038  2  171 
       3.30       61.1       438.        13.                      A0038  2  172 
       3.30       64.2       443.        13.                      A0038  2  173 
       3.30       67.2       439.        13.                      A0038  2  174 
       3.30       70.2       421.        13.                      A0038  2  175 
       3.30       73.3       396.        12.                      A0038  2  176 
       3.30       76.3       342.        10.                      A0038  2  177 
       3.30       79.3       310.         9.                      A0038  2  178 
       3.30       82.3       282.         8.                      A0038  2  179 
       3.30       85.3       243.         7.                      A0038  2  180 
       3.30       88.3       228.         7.                      A0038  2  181 
       3.30       91.3       217.         7.                      A0038  2  182 
       3.30       94.3       195.         6.                      A0038  2  183 
       3.30       97.3       182.         5.                      A0038  2  184 
       3.30      100.3       167.         5.                      A0038  2  185 
       3.30      106.3       145.         4.                      A0038  2  186 
       3.30      112.2       132.         4.                      A0038  2  187 
       3.30      118.2       122.         4.                      A0038  2  188 
       3.30      124.1       119.         4.                      A0038  2  189 
       3.30      130.0       124.         4.                      A0038  2  190 
       3.30      133.0       119.         4.                      A0038  2  191 
       3.30      135.9       111.         3.                      A0038  2  192 
       3.30      141.8        95.         3.                      A0038  2  193 
       3.30      147.7        84.         3.                      A0038  2  194 
       3.30      153.6        70.         2.                      A0038  2  195 
       3.30      159.5        65.         2.                      A0038  2  196 
       3.30      165.3        58.         2.                      A0038  2  197 
       3.30      168.3        54.         2.                      A0038  2  198 
       3.30      171.2        49.         1.                      A0038  2  199 
ENDDATA            183          0                                 A0038  2  200 
ENDSUBENT          199          0                                 A0038  299999 
SUBENT        A0038003   20200528                             A095A0038  3    1 
BIB                  5          8                                 A0038  3    2 
REACTION   (22-TI-47(D,P)22-TI-48,PAR,SIG)                        A0038  3    3 
SAMPLE     (22-TI-47,ENR=0.76) Enriched target Ti-47,enrichment   A0038  3    4 
           76%, thickness 1.04E-3 g/cm2.                          A0038  3    5 
STATUS     (DEP,A0038002)                                         A0038  3    6 
ANALYSIS   (INTAD)                                                A0038  3    7 
HISTORY    (20080609A) Data from Subent 004 added.                A0038  3    8 
           (20200528A) SD: EN-SEC deleted. Numerical data revised.A0038  3    9 
           Prev. HISTORY code added.                              A0038  3   10 
ENDBIB               8          0                                 A0038  3   11 
NOCOMMON             0          0                                 A0038  3   12 
DATA                 2          2                                 A0038  3   13 
E-LVL      DATA                                                   A0038  3   14 
MEV        MB                                                     A0038  3   15 
0.          0.036                                                 A0038  3   16 
0.98        1.53                                                  A0038  3   17 
ENDDATA              4          0                                 A0038  3   18 
ENDSUBENT           17          0                                 A0038  399999 
NOSUBENT      A0038004   20080701                             A063A003800400001 
NOSUBENT      A0038005   20080701                             A063A003800500001 
NOSUBENT      A0038006   20080701                             A063A003800600001 
NOSUBENT      A0038007   20080701                             A063A003800700001 
SUBENT        A0038008   20200528                             A095A0038  8    1 
BIB                  5          9                                 A0038  8    2 
REACTION   (22-TI-49(D,P)22-TI-50,PAR,SIG)                        A0038  8    3 
SAMPLE     (22-TI-49,ENR=0.72) Enriched target Ti-49,enrichment   A0038  8    4 
           72%, thickness 1.09E-3 g/cm2                           A0038  8    5 
ANALYSIS   (INTAD)                                                A0038  8    6 
STATUS     (DEP,A0038009)                                         A0038  8    7 
HISTORY    (20080609A) Data from Subent 010 added.                A0038  8    8 
           (20200528A) SD: SF9=EXP deleted from REACTION code.    A0038  8    9 
           EN-SEC deleted. Numerical data revised. Prev. HISTORY  A0038  8   10 
           code added.                                            A0038  8   11 
ENDBIB               9          0                                 A0038  8   12 
NOCOMMON             0          0                                 A0038  8   13 
DATA                 2          2                                 A0038  8   14 
E-LVL      DATA                                                   A0038  8   15 
MEV        MB                                                     A0038  8   16 
0.          0.96                                                  A0038  8   17 
1.58        0.96                                                  A0038  8   18 
ENDDATA              4          0                                 A0038  8   19 
ENDSUBENT           18          0                                 A0038  899999 
SUBENT        A0038009   20200528                             A095A0038  9    1 
BIB                  4          7                                 A0038  9    2 
REACTION   (22-TI-49(D,P)22-TI-50,PAR,DA)                         A0038  9    3 
SAMPLE     (22-TI-49,ENR=0.72) Enriched target Ti-49,enrichment   A0038  9    4 
           72%, thickness 1.09E-3 g/cm2                           A0038  9    5 
ERR-ANALYS (ERR-S).Statistical error only.                        A0038  9    6 
HISTORY    (20080609A) Data from Subents 011 and 012 added.       A0038  9    7 
           (20200528A) SD: EN-SEC deleted. Numerical data revised.A0038  9    8 
           Prev. HISTORY code added.                              A0038  9    9 
ENDBIB               7          0                                 A0038  9   10 
NOCOMMON             0          0                                 A0038  9   11 
DATA                 4        132                                 A0038  9   12 
E-LVL      ANG-CM     DATA-CM    ERR-S                            A0038  9   13 
MEV        ADEG       MB/SR      MB/SR                            A0038  9   14 
       0.00        6.1      0.110      0.020                      A0038  9   15 
       0.00        9.2      0.130      0.010                      A0038  9   16 
       0.00       12.3      0.130      0.010                      A0038  9   17 
       0.00       15.4      0.150      0.020                      A0038  9   18 
       0.00       18.4      0.210      0.020                      A0038  9   19 
       0.00       21.5      0.220      0.020                      A0038  9   20 
       0.00       24.5      0.260      0.020                      A0038  9   21 
       0.00       27.6      0.330      0.020                      A0038  9   22 
       0.00       30.6      0.340      0.020                      A0038  9   23 
       0.00       33.7      0.320      0.020                      A0038  9   24 
       0.00       36.7      0.270      0.020                      A0038  9   25 
       0.00       39.8      0.240      0.020                      A0038  9   26 
       0.00       42.8      0.200      0.020                      A0038  9   27 
       0.00       45.9      0.160      0.010                      A0038  9   28 
       0.00       48.9      0.131      0.007                      A0038  9   29 
       0.00       52.0      0.110      0.006                      A0038  9   30 
       0.00       55.0      0.099      0.006                      A0038  9   31 
       0.00       58.1      0.087      0.006                      A0038  9   32 
       0.00       61.1      0.088      0.006                      A0038  9   33 
       0.00       64.1      0.093      0.005                      A0038  9   34 
       0.00       67.2      0.092      0.005                      A0038  9   35 
       0.00       70.2      0.091      0.005                      A0038  9   36 
       0.00       73.2      0.081      0.004                      A0038  9   37 
       0.00       76.2      0.078      0.006                      A0038  9   38 
       0.00       79.2      0.067      0.004                      A0038  9   39 
       0.00       82.3      0.060      0.004                      A0038  9   40 
       0.00       85.3      0.054      0.003                      A0038  9   41 
       0.00       88.3      0.044      0.003                      A0038  9   42 
       0.00       91.3      0.038      0.003                      A0038  9   43 
       0.00       94.3      0.036      0.003                      A0038  9   44 
       0.00       97.3      0.034      0.003                      A0038  9   45 
       0.00      100.3      0.029      0.003                      A0038  9   46 
       0.00      106.2      0.029      0.002                      A0038  9   47 
       0.00      112.2      0.028      0.003                      A0038  9   48 
       0.00      118.1      0.025      0.002                      A0038  9   49 
       0.00      124.1      0.023      0.002                      A0038  9   50 
       0.00      130.0      0.019      0.002                      A0038  9   51 
       0.00      135.9      0.018      0.002                      A0038  9   52 
       0.00      141.8      0.014      0.002                      A0038  9   53 
       0.00      147.7      0.015      0.002                      A0038  9   54 
       0.00      153.6      0.010      0.002                      A0038  9   55 
       0.00      159.5      0.012      0.002                      A0038  9   56 
       0.00      165.3      0.013      0.002                      A0038  9   57 
       0.00      171.2      0.012      0.002                      A0038  9   58 
       1.58        6.1      0.430      0.030                      A0038  9   59 
       1.58        9.2      0.680      0.030                      A0038  9   60 
       1.58       12.3      0.700      0.040                      A0038  9   61 
       1.58       15.4      0.670      0.030                      A0038  9   62 
       1.58       18.4      0.560      0.030                      A0038  9   63 
       1.58       21.5      0.380      0.020                      A0038  9   64 
       1.58       24.5      0.300      0.010                      A0038  9   65 
       1.58       27.6      0.230      0.020                      A0038  9   66 
       1.58       30.6      0.160      0.010                      A0038  9   67 
       1.58       33.7      0.190      0.020                      A0038  9   68 
       1.58       36.7      0.210      0.020                      A0038  9   69 
       1.58       39.8      0.220      0.020                      A0038  9   70 
       1.58       42.8      0.200      0.020                      A0038  9   71 
       1.58       45.9      0.180      0.010                      A0038  9   72 
       1.58       48.9      0.150      0.010                      A0038  9   73 
       1.58       52.0      0.103      0.006                      A0038  9   74 
       1.58       55.0      0.085      0.006                      A0038  9   75 
       1.58       58.1      0.069      0.006                      A0038  9   76 
       1.58       61.1      0.054      0.005                      A0038  9   77 
       1.58       64.1      0.061      0.004                      A0038  9   78 
       1.58       67.2      0.066      0.004                      A0038  9   79 
       1.58       70.2      0.063      0.004                      A0038  9   80 
       1.58       73.2      0.064      0.003                      A0038  9   81 
       1.58       76.2      0.057      0.004                      A0038  9   82 
       1.58       79.2      0.054      0.004                      A0038  9   83 
       1.58       82.3      0.047      0.003                      A0038  9   84 
       1.58       85.3      0.038      0.003                      A0038  9   85 
       1.58       88.3      0.033      0.002                      A0038  9   86 
       1.58       91.3      0.030      0.003                      A0038  9   87 
       1.58       94.3      0.026      0.003                      A0038  9   88 
       1.58       97.3      0.025      0.002                      A0038  9   89 
       1.58      100.3      0.025      0.002                      A0038  9   90 
       1.58      106.2      0.023      0.002                      A0038  9   91 
       1.58      112.2      0.023      0.002                      A0038  9   92 
       1.58      118.1      0.021      0.002                      A0038  9   93 
       1.58      124.1      0.021      0.002                      A0038  9   94 
       1.58      130.0      0.017      0.002                      A0038  9   95 
       1.58      135.9      0.018      0.002                      A0038  9   96 
       1.58      141.8      0.016      0.002                      A0038  9   97 
       1.58      147.7      0.018      0.002                      A0038  9   98 
       1.58      153.6      0.014      0.002                      A0038  9   99 
       1.58      159.5      0.013      0.002                      A0038  9  100 
       1.58      165.3      0.012      0.002                      A0038  9  101 
       1.58      171.2      0.013      0.002                      A0038  9  102 
       4.10        6.1     18.000      0.500                      A0038  9  103 
       4.10        9.2     21.300      0.600                      A0038  9  104 
       4.10       12.3     23.600      0.700                      A0038  9  105 
       4.10       15.4     21.200      0.600                      A0038  9  106 
       4.10       18.4     12.000      0.400                      A0038  9  107 
       4.10       21.5      7.800      0.200                      A0038  9  108 
       4.10       24.5      6.000      0.200                      A0038  9  109 
       4.10       27.6      4.050      0.120                      A0038  9  110 
       4.10       30.6      3.170      0.090                      A0038  9  111 
       4.10       33.7      3.390      0.100                      A0038  9  112 
       4.10       36.7      3.970      0.120                      A0038  9  113 
       4.10       39.8      4.160      0.120                      A0038  9  114 
       4.10       42.8      4.020      0.120                      A0038  9  115 
       4.10       45.9      3.320      0.100                      A0038  9  116 
       4.10       48.9      2.370      0.070                      A0038  9  117 
       4.10       52.0      1.610      0.050                      A0038  9  118 
       4.10       55.0      1.150      0.030                      A0038  9  119 
       4.10       58.1      0.930      0.030                      A0038  9  120 
       4.10       61.1      1.020      0.030                      A0038  9  121 
       4.10       64.1      1.050      0.030                      A0038  9  122 
       4.10       67.2      1.080      0.030                      A0038  9  123 
       4.10       70.2      1.040      0.030                      A0038  9  124 
       4.10       73.2      0.980      0.030                      A0038  9  125 
       4.10       76.2      0.870      0.030                      A0038  9  126 
       4.10       79.2      0.750      0.020                      A0038  9  127 
       4.10       82.3      0.620      0.020                      A0038  9  128 
       4.10       85.3      0.530      0.020                      A0038  9  129 
       4.10       88.3      0.465      0.014                      A0038  9  130 
       4.10       91.3      0.415      0.012                      A0038  9  131 
       4.10       94.3      0.402      0.012                      A0038  9  132 
       4.10       97.3      0.395      0.012                      A0038  9  133 
       4.10      100.3      0.405      0.012                      A0038  9  134 
       4.10      106.2      0.405      0.012                      A0038  9  135 
       4.10      112.2      0.365      0.011                      A0038  9  136 
       4.10      118.1      0.300      0.009                      A0038  9  137 
       4.10      124.1      0.260      0.008                      A0038  9  138 
       4.10      130.0      0.228      0.007                      A0038  9  139 
       4.10      135.9      0.214      0.006                      A0038  9  140 
       4.10      141.8      0.218      0.007                      A0038  9  141 
       4.10      147.7      0.222      0.007                      A0038  9  142 
       4.10      153.6      0.217      0.007                      A0038  9  143 
       4.10      159.5      0.211      0.006                      A0038  9  144 
       4.10      165.3      0.206      0.006                      A0038  9  145 
       4.10      171.2      0.172      0.005                      A0038  9  146 
ENDDATA            134          0                                 A0038  9  147 
ENDSUBENT          146          0                                 A0038  999999 
NOSUBENT      A0038010   20080701                             A063A003801000001 
NOSUBENT      A0038011   20080701                             A063A003801100001 
NOSUBENT      A0038012   20080701                             A063A003801200001 
NOSUBENT      A0038013   20080701                             A063A003801300001 
NOSUBENT      A0038014   20080701                             A063A003801400001 
ENDENTRY            14          0                                 A003899999999 
