ENTRY            A1068   19990319                             0000A106800000001 
SUBENT        A1068001   19990319                             0000A106800100001 
BIB                 10         14                                 A106800100002 
INSTITUTE  (1USARIC)                                              A106800100003 
REFERENCE  (J,NP/A,126,(1),193,196903)                            A106800100004 
AUTHOR     (A.S.WILSON,M.C.TAYLOR,J.C.LEGG,G.C.PHILLIPS)          A106800100005 
TITLE      The elastic scattering of deuterons by deuterium       A106800100006 
FACILITY   (VDGT)                                                 A106800100007 
SAMPLE     A gas target                                           A106800100008 
METHOD     (PHD)                                                  A106800100009 
DETECTOR   (SOLST) Si surface-barrier                             A106800100010 
ERR-ANALYS (EN-ERR) Error in the calibration during experiment    A106800100011 
           (ERR-T) Total Error.                                   A106800100012 
HISTORY    (19810402C) Compilation produced by Arzamas RFNC-VNIIEFA106800100013 
           (19961023A) Data Heads are Corrected by CAJAD.         A106800100014 
           (19961024U) Last checking has been done.               A106800100015 
           (19990205U)CNPD: corrected 4-dig. year and lower cases.A106800100016 
ENDBIB              14          0                                 A106800100017 
COMMON               1          3                                 A106800100018 
EN-ERR                                                            A106800100019 
MEV                                                               A106800100020 
      0.007                                                       A106800100021 
ENDCOMMON            3          0                                 A106800100022 
ENDSUBENT           21          0                                 A106800199999 
SUBENT        A1068002   19990319                             0000A106800200001 
BIB                  2          2                                 A106800200002 
REACTION   (1-H-2(D,EL)1-H-2,,DA,,,EXP)                           A106800200003 
STATUS     (TABLE) Table 1                                        A106800200004 
ENDBIB               2          0                                 A106800200005 
NOCOMMON             0          0                                 A106800200006 
DATA                 4        156                                 A106800200007 
     6.47      42.5      290.         2.5                         A106800200057 
     6.47      45.       271.         2.5                         A106800200058 
     6.47      47.5      254.         2.5                         A106800200059 
     6.47      50.       243.         2.5                         A106800200060 
     6.47      52.5      225.         2.5                         A106800200061 
     6.47      55.       212.         2.5                         A106800200062 
     6.47      57.5      206.         2.5                         A106800200063 
     6.47      60.       195.         2.5                         A106800200064 
     6.47      62.5      186.         2.5                         A106800200065 
     6.47      65.       178.         2.5                         A106800200066 
     6.47      67.5      168.         2.5                         A106800200067 
     6.47      70.       166.         2.5                         A106800200068 
     6.47      72.5      160.         2.5                         A106800200069 
     6.47      75.       156.         2.5                         A106800200070 
     6.47      77.5      151.         2.5                         A106800200071 
     6.47      80.       151.         2.5                         A106800200072 
     6.47      82.5      150.         2.5                         A106800200073 
     6.47      85.       150.         2.5                         A106800200074 
     6.47      87.5      145.         2.5                         A106800200075 
     6.47      90.       149.         2.5                         A106800200076 
     6.47      92.5      147.         2.5                         A106800200077 
     6.47      95.       149.         2.5                         A106800200078 
     6.47      97.5      150.         2.5                         A106800200079 
     8.51      60.       159.         4.                          A106800200080 
     8.51      62.5      152.         4.                          A106800200081 
     8.51      65.       143.         4.                          A106800200082 
     8.51      67.5      139.         4.                          A106800200083 
     8.51      70.       134.         4.                          A106800200084 
     8.51      72.5      131.         4.                          A106800200085 
     8.51      75.       123.         4.                          A106800200086 
     8.51      77.5      125.         4.                          A106800200087 
     8.51      80.       122.         4.                          A106800200088 
     8.51      82.5      120.         4.                          A106800200089 
     8.51      85.       119.         4.                          A106800200090 
     8.51      87.5      119.         4.                          A106800200091 
     8.51      90.       110.         4.                          A106800200092 
     8.51      92.5      115.         4.                          A106800200093 
     8.51      95.       116.         4.                          A106800200094 
     9.53      40.       262.         2.5                         A106800200095 
     9.53      42.5      238.         2.5                         A106800200096 
     9.53      45.       218.         2.5                         A106800200097 
     9.53      47.5      206.         2.5                         A106800200098 
     9.53      50.       186.         2.5                         A106800200099 
     9.53      52.5      169.         2.5                         A106800200100 
     9.53      55.       166.         2.5                         A106800200101 
     9.53      57.5      156.         2.5                         A106800200102 
     9.53      60.       152.         2.5                         A106800200103 
     9.53      62.5      146.         2.5                         A106800200104 
     9.53      65.       143.         2.5                         A106800200105 
     9.53      67.5      137.         2.5                         A106800200106 
     9.53      70.       129.         2.5                         A106800200107 
     9.53      72.5      124.         2.5                         A106800200108 
     9.53      75.       124.         2.5                         A106800200109 
     9.53      77.5      120.         2.5                         A106800200110 
     9.53      80.       118.         2.5                         A106800200111 
     9.53      82.5      113.5        2.5                         A106800200112 
     9.53      85.       113.5        2.5                         A106800200113 
     9.53      87.5      106.5        2.5                         A106800200114 
     9.53      90.       106.5        2.5                         A106800200115 
     9.53      92.5      111.5        2.5                         A106800200116 
     9.53      95.       110.5        2.5                         A106800200117 
     9.53      97.5      114.         2.5                         A106800200118 
    10.55      40.       238.         2.5                         A106800200119 
    10.55      42.5      216.         2.5                         A106800200120 
    10.55      45.       200.         2.5                         A106800200121 
    10.55      47.5      186.         2.5                         A106800200122 
    10.55      50.       168.         2.5                         A106800200123 
    10.55      52.5      157.         2.5                         A106800200124 
    10.55      55.       148.         2.5                         A106800200125 
    10.55      57.5      140.         2.5                         A106800200126 
    10.55      60.       135.         2.5                         A106800200127 
    10.55      62.5      130.         2.5                         A106800200128 
    10.55      65.       122.         2.5                         A106800200129 
    10.55      67.5      113.         2.5                         A106800200130 
    10.55      70.       109.         2.5                         A106800200131 
    10.55      72.5      108.         2.5                         A106800200132 
    10.55      75.       104.         2.5                         A106800200133 
    10.55      77.5      101.         2.5                         A106800200134 
    10.55      80.        98.         2.5                         A106800200135 
    10.55      82.5       95.         2.5                         A106800200136 
    10.55      85.        96.         2.5                         A106800200137 
    10.55      87.5       95.         2.5                         A106800200138 
    10.55      90.        96.         2.5                         A106800200139 
    10.55      92.5       95.         2.5                         A106800200140 
    10.55      95.        97.         2.5                         A106800200141 
    10.55      97.5       98.         2.5                         A106800200142 
    11.57      40.       226.         2.5                         A106800200143 
    11.57      42.5      205.         2.5                         A106800200144 
    11.57      45.       189.         2.5                         A106800200145 
    11.57      47.5      175.         2.5                         A106800200146 
    11.57      50.       161.         2.5                         A106800200147 
    11.57      52.5      151.         2.5                         A106800200148 
    11.57      55.       141.         2.5                         A106800200149 
    11.57      57.5      135.         2.5                         A106800200150 
    11.57      60.       127.         2.5                         A106800200151 
    11.57      62.5      118.         2.5                         A106800200152 
    11.57      65.       113.5        2.5                         A106800200153 
    11.57      67.5      108.5        2.5                         A106800200154 
    11.57      70.       104.         2.5                         A106800200155 
    11.57      72.5       98.         2.5                         A106800200156 
    11.57      75.        96.5        2.5                         A106800200157 
    11.57      77.5       93.         2.5                         A106800200158 
    11.57      80.        92.5        2.5                         A106800200159 
    11.57      82.5       90.         2.5                         A106800200160 
    11.57      85.        90.         2.5                         A106800200161 
    11.57      87.5       91.         2.5                         A106800200162 
    11.57      90.        92.         2.5                         A106800200163 
    11.57      92.5       91.         2.5                         A106800200164 
    11.57      95.        92.5        2.5                         A106800200165 
ENDDATA            158          0                                 A106800200166 
ENDSUBENT          165          0                                 A106800299999 
SUBENT        A1068003   19990319                             0000A106800300001 
BIB                  2          2                                 A106800300002 
REACTION   (1-H-2(D,EL)1-H-2,,DA,,,EXP)                           A106800300003 
STATUS     (TABLE) Table 2                                        A106800300004 
ENDBIB               2          0                                 A106800300005 
NOCOMMON             0          0                                 A106800300006 
DATA                 4         72                                 A106800300007 
EN         ANG-CM     DATA-CM    ERR-T                            A106800300008 
MEV        ADEG       MB/SR      PER-CENT                         A106800300009 
     3.5       60.05     236.         2.5                         A106800300010 
     3.5       90.13     181.5        5.                          A106800300011 
     3.75      60.05     231.         2.5                         A106800300012 
     3.75      90.13     176.         4.                          A106800300013 
     4.        60.05     224.         2.5                         A106800300014 
     4.        90.13     173.5        4.                          A106800300015 
     4.25      60.05     220.         2.5                         A106800300016 
     4.25      90.13     165.5        4.                          A106800300017 
     4.5       60.05     215.         2.5                         A106800300018 
     4.5       90.13     164.5        4.                          A106800300019 
     4.75      60.05     210.         2.5                         A106800300020 
     4.75      90.13     160.5        4.                          A106800300021 
     5.        60.05     205.         2.5                         A106800300022 
     5.        90.13     157.5        4.                          A106800300023 
     5.25      60.05     200.         2.5                         A106800300024 
     5.25      90.13     153.5        4.                          A106800300025 
     5.5       60.05     195.5        2.5                         A106800300026 
     5.5       90.13     151.         4.                          A106800300027 
     5.75      60.05     190.5        2.5                         A106800300028 
     5.75      90.13     146.         2.5                         A106800300029 
     6.        60.05     185.         2.5                         A106800300030 
     6.        90.13     145.5        2.5                         A106800300031 
     6.25      60.05     182.5        2.5                         A106800300032 
     6.25      90.13     143.5        2.5                         A106800300033 
     6.5       60.05     181.5        2.5                         A106800300034 
     6.5       90.13     144.         2.5                         A106800300035 
     6.75      60.05     177.         2.5                         A106800300036 
     6.75      90.13     143.         2.5                         A106800300037 
     7.        60.05     173.         2.5                         A106800300038 
     7.        90.13     139.5        2.5                         A106800300039 
     7.25      60.05     166.5        2.5                         A106800300040 
     7.25      90.13     134.         2.5                         A106800300041 
     7.5       60.05     166.5        2.5                         A106800300042 
     7.5       90.13     135.5        2.5                         A106800300043 
     7.75      60.05     163.         2.5                         A106800300044 
     7.75      90.13     132.         2.5                         A106800300045 
     8.        60.05     160.         2.5                         A106800300046 
     8.        90.13     129.         2.5                         A106800300047 
     8.25      60.05     160.         2.5                         A106800300048 
     8.25      90.13     127.         2.5                         A106800300049 
     8.5       60.05     156.         2.5                         A106800300050 
     8.5       90.13     117.5        2.5                         A106800300051 
     8.75      60.05     156.         2.5                         A106800300052 
     8.75      90.13     116.         2.5                         A106800300053 
     9.        60.05     152.5        2.5                         A106800300054 
     9.        90.13     115.         2.5                         A106800300055 
     9.25      60.05     148.         2.5                         A106800300056 
     9.25      90.13     111.         2.5                         A106800300057 
     9.5       60.05     146.5        2.5                         A106800300058 
     9.5       90.13     107.5        2.5                         A106800300059 
     9.75      60.05     145.         2.5                         A106800300060 
     9.75      90.13     106.5        2.5                         A106800300061 
    10.        60.05     142.5        2.5                         A106800300062 
    10.        90.13     105.         2.5                         A106800300063 
    10.25      60.05     140.         2.5                         A106800300064 
    10.25      90.13     103.         2.5                         A106800300065 
    10.5       60.05     138.5        2.5                         A106800300066 
    10.5       90.13     101.         2.5                         A106800300067 
    10.75      60.05     135.5        2.5                         A106800300068 
    10.75      90.13     101.         2.5                         A106800300069 
    11.        60.05     133.5        2.5                         A106800300070 
    11.        90.13     100.5        2.5                         A106800300071 
    11.25      60.05     132.5        2.5                         A106800300072 
    11.25      90.13      97.         2.5                         A106800300073 
    11.5       60.05     130.         2.5                         A106800300074 
    11.5       90.13      95.         2.5                         A106800300075 
    11.75      60.05     127.5        2.5                         A106800300076 
    11.75      90.13      94.         2.5                         A106800300077 
    12.        60.05     125.         2.5                         A106800300078 
    12.        90.13      92.         2.5                         A106800300079 
    12.25      60.05     122.5        2.5                         A106800300080 
    12.25      90.13      90.         2.5                         A106800300081 
ENDDATA             74          0                                 A106800300082 
ENDSUBENT           81          0                                 A106800399999 
ENDENTRY             3          0                                 A106899999999 
