ENTRY            A1429   20180421                             A089A1429  0    1 
SUBENT        A1429001   20180421                             A089A1429  1    1 
BIB                 10         29                                 A1429  1    2 
TITLE      Elastic scattering of deuterons by lithium-7           A1429  1    3 
AUTHOR     (J.L.C.Ford Jr)                                        A1429  1    4 
INSTITUTE  (1USACAL)                                              A1429  1    5 
REFERENCE  (J,PR,136,B953,1964)                                   A1429  1    6 
SAMPLE     Thick natural Li targets                               A1429  1    7 
FACILITY   (VDG,1USACAL) Electrostatic generator                  A1429  1    8 
METHOD     (PHD)                                                  A1429  1    9 
DETECTOR   (MAGSP) A high-resolution double-focusing magnetic     A1429  1   10 
           spectrometer which can be rotated from 0 to 160 degreesA1429  1   11 
           (SIBAR) A silicon N-P junction at the focal plane of   A1429  1   12 
           the spectrometer.                                      A1429  1   13 
ERR-ANALYS (ERR-1,3.,7.) Relative error                           A1429  1   14 
           The probable error of the relative cross sections is   A1429  1   15 
           estimated to be about 3% over the range of energies    A1429  1   16 
           and angles used in the experiment above 0.5 MeV,       A1429  1   17 
           and about 7% between 0.4 and 0.5 MeV                   A1429  1   18 
           (ERR-T) The probable error in the absolute             A1429  1   19 
           cross sections. Between 0.4 and 0.5MeV, the probable   A1429  1   20 
           error in the absolute cross sections may be as high    A1429  1   21 
           as 10% due chiefly to the uncertainties in the effects A1429  1   22 
           of the target contaminants.                            A1429  1   23 
HISTORY    (19800804C) This compilation has been produced         A1429  1   24 
           by Arzamas-16 RFNC-VNIIEF                              A1429  1   25 
           (20040630A) Reference is corrected. Updated too        A1429  1   26 
           (20040630U) Last checking has been done.               A1429  1   27 
           (20081015A) NDS: ref.was corrected.                    A1429  1   28 
                          PR,B136,953 ==>PR,136,B953              A1429  1   29 
           (20180421U) SD: BIB was updated in all Subents.        A1429  1   30 
           ERR-ANALYS was updated.                                A1429  1   31 
ENDBIB              29          0                                 A1429  1   32 
COMMON               1          3                                 A1429  1   33 
ERR-T                                                             A1429  1   34 
PER-CENT                                                          A1429  1   35 
      10.                                                         A1429  1   36 
ENDCOMMON            3          0                                 A1429  1   37 
ENDSUBENT           36          0                                 A1429  199999 
SUBENT        A1429002   20180421                             A089A1429  2    1 
BIB                  3          3                                 A1429  2    2 
REACTION   (3-LI-7(D,EL)3-LI-7,,DA)                               A1429  2    3 
STATUS     (CURVE) Fig 1 from PR,136,B953,1964                    A1429  2    4 
HISTORY    (20180421U) SD: EN-ERR -> EN-ERR-DIG; DATA-ERR->ERR-DIGA1429  2    5 
ENDBIB               3          0                                 A1429  2    6 
NOCOMMON             0          0                                 A1429  2    7 
DATA                 5        254                                 A1429  2    8 
        90.     0.9648 0.1273E-01      83.92     0.9089           A1429  2   46 
        90.     0.9861 0.1273E-01      88.51     0.9089           A1429  2   47 
        90.     0.9864 0.1273E-01      79.42     0.9089           A1429  2   48 
        90.         1. 0.1273E-01      89.44     0.9089           A1429  2   49 
        90.      1.015 0.1273E-01      84.92     0.9089           A1429  2   50 
        90.      1.062 0.1273E-01      75.92     0.9089           A1429  2   51 
        90.       1.08 0.1273E-01      74.13     0.9089           A1429  2   52 
        90.       1.08 0.1273E-01      71.41     0.9089           A1429  2   53 
        90.      1.094 0.1273E-01      73.25     0.9089           A1429  2   54 
        90.      1.105 0.1273E-01      72.36     0.9089           A1429  2   55 
        90.      1.119 0.1273E-01      72.39     0.9089           A1429  2   56 
        90.      1.126 0.1273E-01      75.13     0.9089           A1429  2   57 
        90.      1.137 0.1273E-01      74.25     0.9089           A1429  2   58 
        90.       1.14 0.1273E-01       70.6     0.9089           A1429  2   59 
        90.      1.151 0.1273E-01      71.55     0.9089           A1429  2   60 
        90.      1.158 0.1273E-01      73.36     0.9089           A1429  2   61 
        90.       1.18 0.1273E-01      70.68     0.9089           A1429  2   62 
        90.       1.18 0.1273E-01      68.86     0.9089           A1429  2   63 
        90.      1.201 0.1273E-01      69.81     0.9089           A1429  2   64 
        90.      1.209 0.1273E-01      70.74     0.9089           A1429  2   65 
        90.       1.23 0.1273E-01      68.05     0.9089           A1429  2   66 
        90.      1.255 0.1273E-01      66.28     0.9089           A1429  2   67 
        90.      1.273 0.1273E-01      69.04     0.9089           A1429  2   68 
        90.      1.295 0.1273E-01      66.35     0.9089           A1429  2   69 
        90.      1.316 0.1273E-01       67.3     0.9089           A1429  2   70 
        90.      1.338 0.1273E-01      65.52     0.9089           A1429  2   71 
        90.      1.352 0.1273E-01      63.73     0.9089           A1429  2   72 
        90.       1.37 0.1273E-01      62.85     0.9089           A1429  2   73 
      124.7      0.393 0.3581E-02      146.5     0.9174           A1429  2   74 
      124.7     0.4112 0.1284E-01      137.3     0.9174           A1429  2   75 
      124.7     0.4331 0.1284E-01      123.6     0.9174           A1429  2   76 
      124.7     0.4514 0.1284E-01      111.7     0.9174           A1429  2   77 
      124.7     0.4696 0.1284E-01      98.91     0.9174           A1429  2   78 
      124.7     0.4951 0.1284E-01      85.19     0.9174           A1429  2   79 
      124.7     0.5096 0.1284E-01      79.71     0.9174           A1429  2   80 
      124.7     0.5279 0.1284E-01      64.15     0.9174           A1429  2   81 
      124.7     0.5497 0.1284E-01      55.94     0.9174           A1429  2   82 
      124.7     0.5714 0.1284E-01      48.64     0.9174           A1429  2   83 
      124.7     0.5858 0.1284E-01      45.91     0.9174           A1429  2   84 
      124.7     0.6038 0.1284E-01      41.36     0.9174           A1429  2   85 
      124.7     0.6253 0.1284E-01       41.4     0.9174           A1429  2   86 
      124.7     0.6467 0.1284E-01      43.27     0.9174           A1429  2   87 
      124.7     0.6681 0.1284E-01      46.98     0.9174           A1429  2   88 
      124.7     0.6858 0.1284E-01      50.69     0.9174           A1429  2   89 
      124.7     0.6895 0.1284E-01      52.52     0.9174           A1429  2   90 
      124.7     0.7038 0.1284E-01      48.88     0.9174           A1429  2   91 
      124.7     0.7073 0.1284E-01      52.56     0.9174           A1429  2   92 
      124.7     0.7253 0.1284E-01      50.76     0.9174           A1429  2   93 
      124.7     0.7253 0.1284E-01      48.92     0.9174           A1429  2   94 
      124.7     0.7468 0.1284E-01      48.96     0.9174           A1429  2   95 
      124.7     0.7503 0.1284E-01      51.72     0.9174           A1429  2   96 
      124.7     0.7612 0.1284E-01      48.07     0.9174           A1429  2   97 
      124.7     0.7647 0.1284E-01        49.     0.9174           A1429  2   98 
      124.7     0.7826 0.1284E-01      50.86     0.9174           A1429  2   99 
      124.7     0.7861 0.1284E-01      52.71     0.9174           A1429  2  100 
      124.7     0.7898 0.1284E-01      49.04     0.9174           A1429  2  101 
      124.7      0.804 0.1284E-01      52.74     0.9174           A1429  2  102 
      124.7     0.8112 0.1284E-01      50.92     0.9174           A1429  2  103 
      124.7     0.8254 0.1284E-01      52.79     0.9174           A1429  2  104 
      124.7     0.8291 0.1284E-01      55.53     0.9174           A1429  2  105 
      124.7     0.8398 0.1284E-01      52.81     0.9174           A1429  2  106 
      124.7     0.8612 0.1284E-01      56.51     0.9174           A1429  2  107 
      124.7     0.8612 0.1284E-01       55.6     0.9174           A1429  2  108 
      124.7     0.8827 0.1284E-01      56.55     0.9174           A1429  2  109 
      124.7     0.9041 0.1284E-01      56.59     0.9174           A1429  2  110 
      124.7      0.922 0.1284E-01      56.63     0.9174           A1429  2  111 
      124.7       0.94 0.1284E-01      55.74     0.9174           A1429  2  112 
      124.7     0.9615 0.1284E-01      54.87     0.9174           A1429  2  113 
      124.7     0.9795 0.1284E-01      52.15     0.9174           A1429  2  114 
      124.7     0.9829 0.1284E-01      56.75     0.9174           A1429  2  115 
      124.7     0.9865 0.1284E-01      58.58     0.9174           A1429  2  116 
      124.7      1.004 0.1284E-01      62.28     0.9174           A1429  2  117 
      124.7      1.018 0.1284E-01      70.57      2.759           A1429  2  118 
      124.7      1.047 0.1284E-01      79.79     0.9174           A1429  2  119 
      124.7      1.061 0.1284E-01       78.9     0.9174           A1429  2  120 
      124.7      1.082 0.1284E-01      79.86     0.9174           A1429  2  121 
      124.7       1.09 0.1284E-01      78.96     0.9174           A1429  2  122 
      124.7      1.118 0.1284E-01      78.09     0.9174           A1429  2  123 
      124.7       1.14 0.1284E-01      79.05     0.9174           A1429  2  124 
      124.7      1.147 0.1284E-01      75.41     0.9174           A1429  2  125 
      124.7      1.154 0.1284E-01      72.64     0.9174           A1429  2  126 
      124.7      1.183 0.1284E-01      75.46     0.9174           A1429  2  127 
      124.7      1.186 0.1284E-01      75.47     0.9174           A1429  2  128 
      124.7      1.201 0.1284E-01      72.74     0.9174           A1429  2  129 
      124.7      1.226 0.1284E-01      71.87     0.9174           A1429  2  130 
      124.7       1.24 0.1284E-01       71.9     0.9174           A1429  2  131 
      124.7      1.262 0.1284E-01      68.27     0.9174           A1429  2  132 
      124.7      1.283 0.1284E-01      69.22     0.9174           A1429  2  133 
      124.7      1.301 0.1284E-01      67.42     0.9174           A1429  2  134 
      124.7      1.326 0.1284E-01      68.39     0.9174           A1429  2  135 
      124.7      1.341 0.1284E-01      65.66     0.9174           A1429  2  136 
      124.7      1.359 0.1284E-01      62.03     0.9174           A1429  2  137 
      124.7      1.384 0.1284E-01      63.91     0.9174           A1429  2  138 
      124.7      1.398 0.1284E-01      61.18     0.9174           A1429  2  139 
      124.7       1.42 0.1284E-01       60.3     0.9174           A1429  2  140 
      124.7      1.441 0.1284E-01      60.34     0.9174           A1429  2  141 
      124.7      1.459 0.1284E-01      58.54     0.9174           A1429  2  142 
      124.7      1.481 0.1284E-01      60.42     0.9174           A1429  2  143 
      124.7      1.481 0.1284E-01      57.66     0.9174           A1429  2  144 
      124.7      1.502 0.1284E-01      54.95     0.9174           A1429  2  145 
      124.7      1.524 0.1284E-01      54.07     0.9174           A1429  2  146 
      124.7      1.538 0.1284E-01      53.18     0.9174           A1429  2  147 
      124.7      1.581 0.1284E-01      51.43     0.9174           A1429  2  148 
      124.7      1.603 0.1284E-01      49.63     0.9174           A1429  2  149 
      124.7      1.617 0.1284E-01      49.66     0.9174           A1429  2  150 
      124.7      1.642 0.1284E-01      46.96     0.9174           A1429  2  151 
      124.7      1.663 0.1284E-01      48.83     0.9174           A1429  2  152 
      124.7      1.678 0.1284E-01      47.02     0.9174           A1429  2  153 
      124.7      1.699 0.1284E-01      46.14     0.9174           A1429  2  154 
      124.7      1.724 0.1284E-01      45.27     0.9174           A1429  2  155 
      124.7      1.746 0.1284E-01      46.23     0.9174           A1429  2  156 
      124.7      1.764 0.1284E-01      43.51     0.9174           A1429  2  157 
      124.7      1.785 0.1284E-01      44.47     0.9174           A1429  2  158 
      139.2     0.3975 0.3581E-02      107.9     0.9174           A1429  2  159 
      139.2      0.419 0.1284E-01      109.8     0.9174           A1429  2  160 
      139.2     0.4301 0.1284E-01      95.15     0.9174           A1429  2  161 
      139.2     0.4484 0.1284E-01      84.17     0.9174           A1429  2  162 
      139.2     0.4737 0.1284E-01      76.88     0.9174           A1429  2  163 
      139.2     0.4741 0.1284E-01      63.12     0.9174           A1429  2  164 
      139.2     0.4955 0.1284E-01      65.91     0.9174           A1429  2  165 
      139.2     0.4959 0.1284E-01      52.15     0.9174           A1429  2  166 
      139.2     0.5102 0.1284E-01      52.17     0.9174           A1429  2  167 
      139.2     0.5283 0.1284E-01      44.87     0.9174           A1429  2  168 
      139.2     0.5499 0.1284E-01      40.32     0.9174           A1429  2  169 
      139.2     0.5893 0.1284E-01      36.72     0.9174           A1429  2  170 
      139.2     0.5894 0.1284E-01      40.39     0.9174           A1429  2  171 
      139.2     0.6073 0.1284E-01      36.76     0.9174           A1429  2  172 
      139.2     0.6289 0.1284E-01      33.13     0.9174           A1429  2  173 
      139.2     0.6468 0.1284E-01      33.16     0.9174           A1429  2  174 
      139.2     0.6718 0.1284E-01      35.96     0.9174           A1429  2  175 
      139.2     0.6753 0.1284E-01       37.8     0.9174           A1429  2  176 
      139.2     0.6897 0.1284E-01      36.91     0.9174           A1429  2  177 
      139.2     0.6931 0.1284E-01      40.59     0.9174           A1429  2  178 
      139.2     0.7074 0.1284E-01      41.53     0.9174           A1429  2  179 
      139.2      0.711 0.1284E-01      40.62     0.9174           A1429  2  180 
      139.2     0.7324 0.1284E-01      40.66     0.9174           A1429  2  181 
      139.2     0.7325 0.1284E-01      45.25     0.9174           A1429  2  182 
      139.2     0.7467 0.1284E-01      42.53     0.9174           A1429  2  183 
      139.2     0.7502 0.1284E-01      44.36     0.9174           A1429  2  184 
      139.2     0.7504 0.1284E-01      48.03     0.9174           A1429  2  185 
      139.2     0.7646 0.1284E-01      46.22     0.9174           A1429  2  186 
      139.2     0.7717 0.1284E-01      48.07     0.9174           A1429  2  187 
      139.2     0.7719 0.1284E-01      40.73     0.9174           A1429  2  188 
      139.2     0.7861 0.1284E-01      44.43     0.9174           A1429  2  189 
      139.2     0.7861 0.1284E-01      46.26     0.9174           A1429  2  190 
      139.2     0.7932 0.1284E-01      47.19     0.9174           A1429  2  191 
      139.2     0.8073 0.1284E-01      50.89     0.9174           A1429  2  192 
      139.2     0.8074 0.1284E-01      48.14     0.9174           A1429  2  193 
      139.2     0.8075 0.1284E-01      44.47     0.9174           A1429  2  194 
      139.2     0.8076 0.1284E-01      53.64     0.9174           A1429  2  195 
      139.2     0.8216 0.1284E-01       55.5     0.9174           A1429  2  196 
      139.2     0.8288 0.1284E-01      53.68     0.9174           A1429  2  197 
      139.2     0.8359 0.1284E-01      55.53     0.9174           A1429  2  198 
      139.2     0.8431 0.1284E-01      54.63     0.9174           A1429  2  199 
      139.2     0.8503 0.1284E-01      54.64     0.9174           A1429  2  200 
      139.2     0.8574 0.1284E-01      54.65     0.9174           A1429  2  201 
      139.2     0.8646 0.1284E-01      54.67     0.9174           A1429  2  202 
      139.2     0.8646 0.1284E-01      55.58     0.9174           A1429  2  203 
      139.2     0.8754 0.1284E-01      53.77     0.9174           A1429  2  204 
      139.2     0.8896 0.1284E-01      58.38     0.9174           A1429  2  205 
      139.2     0.8896 0.1284E-01      56.55     0.9174           A1429  2  206 
      139.2     0.8896 0.1284E-01      55.63     0.9174           A1429  2  207 
      139.2     0.9075 0.1284E-01      55.66     0.9174           A1429  2  208 
      139.2     0.9075 0.1284E-01      56.58     0.9174           A1429  2  209 
      139.2     0.9254 0.1284E-01      56.62     0.9174           A1429  2  210 
      139.2      0.929 0.1284E-01       55.7     0.9174           A1429  2  211 
      139.2     0.9433 0.1284E-01      57.57     0.9174           A1429  2  212 
      139.2     0.9433 0.1284E-01      55.73     0.9174           A1429  2  213 
      139.2     0.9649 0.1284E-01      53.94     0.9174           A1429  2  214 
      139.2     0.9756 0.1284E-01      53.96     0.9174           A1429  2  215 
      139.2     0.9793 0.1284E-01      52.13     0.9174           A1429  2  216 
      139.2     0.9864 0.1284E-01      52.14     0.9174           A1429  2  217 
      139.2     0.9899 0.1284E-01       54.9     0.9174           A1429  2  218 
      139.2      1.008 0.1284E-01      63.19     0.9174           A1429  2  219 
      139.2      1.021 0.1284E-01      80.65     0.9174           A1429  2  220 
      139.2      1.046 0.1284E-01      91.71     0.9174           A1429  2  221 
      139.2      1.064 0.1284E-01      95.41     0.9174           A1429  2  222 
      139.2      1.085 0.1284E-01       92.7     0.9174           A1429  2  223 
      139.2      1.107 0.1284E-01      91.82     0.9174           A1429  2  224 
      139.2      1.129 0.1284E-01      90.02     0.9174           A1429  2  225 
      139.2       1.15 0.1284E-01      89.15     0.9174           A1429  2  226 
      139.2      1.168 0.1284E-01      87.34     0.9174           A1429  2  227 
      139.2      1.186 0.1284E-01      84.63     0.9174           A1429  2  228 
      139.2      1.186 0.1284E-01      81.87     0.9174           A1429  2  229 
      139.2      1.204 0.1284E-01      80.07     0.9174           A1429  2  230 
      139.2      1.229 0.1284E-01      81.04     0.9174           A1429  2  231 
      139.2      1.247 0.1284E-01      81.99     0.9174           A1429  2  232 
      139.2      1.265 0.1284E-01      78.35     0.9174           A1429  2  233 
      139.2      1.286 0.1284E-01      78.39     0.9174           A1429  2  234 
      139.2      1.301 0.1284E-01      76.58     0.9174           A1429  2  235 
      139.2      1.322 0.1284E-01       75.7     0.9174           A1429  2  236 
      139.2       1.34 0.1284E-01      75.74     0.9174           A1429  2  237 
      139.2      1.344 0.1284E-01      73.91     0.9174           A1429  2  238 
      139.2      1.365 0.1284E-01      74.87     0.9174           A1429  2  239 
      139.2      1.369 0.1284E-01      73.03     0.9174           A1429  2  240 
      139.2      1.383 0.1284E-01      73.06     0.9174           A1429  2  241 
      139.2      1.405 0.1284E-01      72.19     0.9174           A1429  2  242 
      139.2       1.43 0.1284E-01       70.4     0.9174           A1429  2  243 
      139.2      1.444 0.1284E-01      70.42     0.9174           A1429  2  244 
      139.2      1.462 0.1284E-01      65.87     0.9174           A1429  2  245 
      139.2      1.484 0.1284E-01      67.74     0.9174           A1429  2  246 
      139.2      1.502 0.1284E-01      65.94     0.9174           A1429  2  247 
      139.2      1.505 0.1284E-01      70.54     0.9174           A1429  2  248 
      139.2      1.523 0.1284E-01      65.98     0.9174           A1429  2  249 
      139.2      1.537 0.1284E-01      64.19     0.9174           A1429  2  250 
      139.2      1.545 0.1284E-01      68.76     0.9174           A1429  2  251 
      139.2      1.562 0.1284E-01       63.3     0.9174           A1429  2  252 
      139.2      1.563 0.1284E-01      66.97     0.9174           A1429  2  253 
      139.2       1.58 0.1284E-01      66.09     0.9174           A1429  2  254 
      139.2      1.602 0.1284E-01      66.13     0.9174           A1429  2  255 
      139.2       1.62 0.1284E-01      65.24     0.9174           A1429  2  256 
      139.2      1.638 0.1284E-01      64.36     0.9174           A1429  2  257 
      139.2      1.663 0.1284E-01      64.41     0.9174           A1429  2  258 
      139.2      1.681 0.1284E-01      62.61     0.9174           A1429  2  259 
      139.2      1.702 0.1284E-01      63.56     0.9174           A1429  2  260 
      139.2      1.724 0.1284E-01      62.69     0.9174           A1429  2  261 
      139.2      1.742 0.1284E-01      60.88     0.9174           A1429  2  262 
      139.2      1.763 0.1284E-01      62.76     0.9174           A1429  2  263 
      139.2      1.781 0.1284E-01      65.54     0.9174           A1429  2  264 
ENDDATA            256          0                                 A1429  2  265 
ENDSUBENT          264          0                                 A1429  299999 
SUBENT        A1429003   20180421                             A089A1429  3    1 
BIB                  3          3                                 A1429  3    2 
REACTION   (3-LI-7(D,EL)3-LI-7,,DA,,RTH)                          A1429  3    3 
STATUS     (CURVE) Fig 2 from PR,136,B953,1964                    A1429  3    4 
HISTORY    (20180421U) SD: COS-ERR -> COS-ERR-D; DATA-ERR->ERR-DIGA1429  3    5 
ENDBIB               3          0                                 A1429  3    6 
COMMON               2          3                                 A1429  3    7 
COS-ERR-D  ERR-DIG                                                A1429  3    8 
NO-DIM     NO-DIM                                                 A1429  3    9 
 0.3017E-02  0.431E-02                                            A1429  3   10 
ENDCOMMON            3          0                                 A1429  3   11 
DATA                 3         39                                 A1429  3   12 
EN         COS-CM     DATA                                        A1429  3   13 
MEV        NO-DIM     NO-DIM                                      A1429  3   14 
        0.7    -0.9082     0.8575                                 A1429  3   15 
        0.7     -0.779     0.7881                                 A1429  3   16 
        0.7    -0.7014      0.762                                 A1429  3   17 
        0.7    -0.5805     0.7487                                 A1429  3   18 
        0.7    -0.4039      0.662                                 A1429  3   19 
        0.7    -0.3047     0.6272                                 A1429  3   20 
        0.7    -0.2054     0.6139                                 A1429  3   21 
        0.7    -0.1016     0.6438                                 A1429  3   22 
        0.7-0.6699E-02     0.6133                                 A1429  3   23 
        0.7 0.9281E-01     0.6346                                 A1429  3   24 
        0.7     0.1922     0.6386                                 A1429  3   25 
        0.7     0.2961     0.6727                                 A1429  3   26 
        0.7        0.4     0.7026                                 A1429  3   27 
        0.8    -0.9046      1.448                                 A1429  3   28 
        0.8    -0.7677      1.223                                 A1429  3   29 
        0.8    -0.6989      1.167                                 A1429  3   30 
        0.8    -0.5875      1.025                                 A1429  3   31 
        0.8    -0.4072     0.8344                                 A1429  3   32 
        0.8    -0.3123     0.7996                                 A1429  3   33 
        0.8    -0.2089     0.7519                                 A1429  3   34 
        0.8    -0.1053     0.7386                                 A1429  3   35 
        0.8-0.5983E-02     0.7297                                 A1429  3   36 
        0.8 0.9337E-01     0.7251                                 A1429  3   37 
        0.8     0.1968     0.6903                                 A1429  3   38 
        0.8     0.2919       0.69                                 A1429  3   39 
        0.8     0.3875     0.7716                                 A1429  3   40 
        0.9    -0.9009      2.056                                 A1429  3   41 
        0.9    -0.7686      1.784                                 A1429  3   42 
        0.9    -0.7008      1.572                                 A1429  3   43 
        0.9    -0.5851      1.417                                 A1429  3   44 
        0.9    -0.4051      1.166                                 A1429  3   45 
        0.9    -0.3067      1.006                                 A1429  3   46 
        0.9    -0.2035     0.9243                                 A1429  3   47 
        0.9     -0.109     0.8421                                 A1429  3   48 
        0.9-0.5135E-02     0.8676                                 A1429  3   49 
        0.9 0.9787E-01     0.7553                                 A1429  3   50 
        0.9     0.1927     0.7248                                 A1429  3   51 
        0.9      0.292     0.7072                                 A1429  3   52 
        0.9     0.3959     0.7371                                 A1429  3   53 
ENDDATA             41          0                                 A1429  3   54 
ENDSUBENT           53          0                                 A1429  399999 
ENDENTRY             3          0                                 A142999999999 
