ENTRY            A0058   20120327                             A077A005800000001 
SUBENT        A0058001   20120327                             A077A005800100001 
BIB                 12         28                                 A005800100002 
TITLE      Neutrons from (p,n) reactions on 90,91,94Zr            A005800100003 
AUTHOR     (N.S.Biryukov,B.V.Zhuravrev,A.P.Rudenko,O.A.Salnikov,  A005800100004 
           V.I.Trykova)                                           A005800100005 
INSTITUTE  (4RUSFEI)                                              A005800100006 
HISTORY    (19800116R)                                            A005800100007 
           (19800213C)                                            A005800100008 
           (20080618A) BIB section updated                        A005800100009 
           Corrections were made according new exfor rules.       A005800100010 
           (20120327A) English translation of 'YF' was added      A005800100011 
REFERENCE  (J,YF,29,(6),1443,1979)                                A005800100012 
           (J,SNP,29,740,1979) English translation                A005800100013 
FACILITY   (CYCLO,4RUSFEI)                                        A005800100014 
METHOD     (TOF,BCINT,SITA)                                       A005800100015 
PART-DET   (N)                                                    A005800100016 
ERR-ANALYS (EN-ERR).Error in incident energy.                     A005800100017 
           (ERR-S,,6.).High limit of statistical uncertainty.     A005800100018 
           (ERR-1).Uncertainty of current integrator.             A005800100019 
           (ERR-2).Detector efficiency uncertainty.               A005800100020 
           (ERR-3,,2.).High limit of time-of-flight uncertainty.  A005800100021 
           (ERR-4).Time-of-flight distance uncertainty.           A005800100022 
           (ERR-5).Uncertainty of target nuclei.                  A005800100023 
REL-REF    (M,,N.S.Biryukov+,J,YF,26,1146,1977).Details of method.A005800100024 
              J,SNP,26,606,1977-English translation               A005800100025 
           (M,,N.S.Biryukov+,R,FEI-687,1976)                      A005800100026 
           (M,A0068001,V.Ja.Baryba+,R,FEI-910,1979)               A005800100027 
ADD-RES    (COMP,POT,LD)                                          A005800100028 
STATUS     (TABLE).Table data were received from Dr.Trykova       A005800100029 
           (APRVD).By V.I.Trykova, 19800721                       A005800100030 
ENDBIB              28          0                                 A005800100031 
COMMON               6          3                                 A005800100032 
EN         EN-ERR     ERR-1      ERR-2      ERR-4      ERR-5      A005800100033 
MEV        MEV        PER-CENT   PER-CENT   PER-CENT   PER-CENT   A005800100034 
       11.2        0.2         3.         5.        0.5         2.A005800100035 
ENDCOMMON            3          0                                 A005800100036 
ENDSUBENT           35          0                                 A005800199999 
SUBENT        A0058002   20080618                             A063A005800200001 
BIB                  3          3                                 A005800200002 
REACTION   (40-ZR-91(P,X)0-NN-1,,DA/DE)                           A005800200003 
SAMPLE     Zr-91(63.63 Percent).Thickness of foil=2.04E-3g/cm**2  A005800200004 
ERR-ANALYS (ERR-T).Total uncertainty                              A005800200005 
ENDBIB               3          0                                 A005800200006 
NOCOMMON             0          0                                 A005800200007 
DATA                 4        370                                 A005800200008 
MB         MB                                                     A005800400016 
 1001.       868.                                                 A005800400017 
ENDDATA              3          0                                 A005800400018 
ENDSUBENT           17          0                                 A005800499999 
SUBENT        A0058005   20080618                             A063A005800500001 
BIB                  3          3                                 A005800500002 
REACTION   (40-ZR-90(P,N)41-NB-90,,DA/DE)                         A005800500003 
SAMPLE     Zr-90,96.8 Percent, thickness of foil=2.43E-3g/cm**2   A005800500004 
ERR-ANALYS (ERR-T).Total uncertainty                              A005800500005 
ENDBIB               3          0                                 A005800500006 
NOCOMMON             0          0                                 A005800500007 
DATA                 4        205                                 A005800500008 
E          ANG        DATA       ERR-T                            A005800500009 
MEV        ADEG       MB/SR/MEV  MB/SR/MEV                        A005800500010 
    0.5       30.        58.07       3.52                         A005800500011 
    0.5       60.        51.51       3.13                         A005800500012 
    0.5       90.        51.04       3.10                         A005800500013 
    0.5      120.        53.70       3.26                         A005800500014 
    0.5      150.        54.90       3.33                         A005800500015 
    0.6       30.        59.53       3.54                         A005800500016 
    0.6       60.        54.93       3.27                         A005800500017 
    0.6       90.        48.92       2.92                         A005800500018 
    0.6      120.        51.09       3.05                         A005800500019 
    0.6      150.        49.75       2.97                         A005800500020 
    0.7       30.        48.87       2.90                         A005800500021 
    0.7       60.        45.99       2.73                         A005800500022 
    0.7       90.        42.56       2.53                         A005800500023 
    0.7      120.        44.26       2.63                         A005800500024 
    0.7      150.        42.39       2.52                         A005800500025 
    0.8       30.        46.11       2.73                         A005800500026 
    0.8       60.        43.33       2.57                         A005800500027 
    0.8       90.        40.09       2.38                         A005800500028 
    0.8      120.        40.14       2.39                         A005800500029 
    0.8      150.        40.46       2.40                         A005800500030 
    0.9       30.        43.94       2.61                         A005800500031 
    0.9       60.        41.25       2.45                         A005800500032 
    0.9       90.        37.22       2.21                         A005800500033 
    0.9      120.        37.76       2.24                         A005800500034 
    0.9      150.        36.85       2.19                         A005800500035 
    1.0       30.        39.57       2.35                         A005800500036 
    1.0       60.        37.44       2.22                         A005800500037 
    1.0       90.        33.97       2.02                         A005800500038 
    1.0      120.        33.83       2.01                         A005800500039 
    1.0      150.        32.82       1.95                         A005800500040 
    1.10      30.        35.48       2.11                         A005800500041 
    1.10      60.        33.90       2.02                         A005800500042 
    1.10      90.        30.60       1.82                         A005800500043 
    1.10     120.        31.18       1.86                         A005800500044 
    1.10     150.        30.80       1.84                         A005800500045 
    1.20      30.        34.51       2.05                         A005800500046 
    1.20      60.        32.77       1.95                         A005800500047 
    1.20      90.        31.29       1.86                         A005800500048 
    1.20     120.        31.37       1.87                         A005800500049 
    1.20     150.        32.19       1.92                         A005800500050 
    1.30      30.        34.87       2.08                         A005800500051 
    1.30      60.        33.19       1.98                         A005800500052 
    1.30      90.        32.58       1.94                         A005800500053 
    1.30     120.        33.09       1.97                         A005800500054 
    1.30     150.        33.34       1.99                         A005800500055 
    1.40      30.        35.24       2.10                         A005800500056 
    1.40      60.        33.32       1.99                         A005800500057 
    1.40      90.        29.70       1.78                         A005800500058 
    1.40     120.        28.76       1.72                         A005800500059 
    1.40     150.        28.34       1.69                         A005800500060 
    1.50      30.        31.25       1.86                         A005800500061 
    1.50      60.        30.12       1.80                         A005800500062 
    1.50      90.        27.14       1.62                         A005800500063 
    1.50     120.        27.19       1.62                         A005800500064 
    1.50     150.        27.36       1.64                         A005800500065 
    1.60      30.        29.37       1.75                         A005800500066 
    1.60      60.        27.02       1.62                         A005800500067 
    1.60      90.        24.71       1.48                         A005800500068 
    1.60     120.        24.75       1.48                         A005800500069 
    1.60     150.        24.58       1.47                         A005800500070 
    1.70      30.        26.69       1.60                         A005800500071 
    1.70      60.        24.48       1.47                         A005800500072 
    1.70      90.        21.22       1.28                         A005800500073 
    1.70     120.        20.68       1.25                         A005800500074 
    1.70     150.        20.93       1.27                         A005800500075 
    1.80      30.        22.93       1.38                         A005800500076 
    1.80      60.        20.96       1.27                         A005800500077 
    1.80      90.        17.59       1.06                         A005800500078 
    1.80     120.        17.03       1.04                         A005800500079 
    1.80     150.        16.36       0.99                         A005800500080 
    1.90      30.        18.65       1.13                         A005800500081 
    1.90      60.        17.98       1.09                         A005800500082 
    1.90      90.        16.64       1.01                         A005800500083 
    1.90     120.        16.77       1.02                         A005800500084 
    1.90     150.        18.46       1.12                         A005800500085 
    2.00      30.        19.42       1.17                         A005800500086 
    2.00      60.        19.84       1.20                         A005800500087 
    2.00      90.        19.96       1.22                         A005800500088 
    2.00     120.        19.92       1.20                         A005800500089 
    2.00     150.        20.49       1.24                         A005800500090 
    2.10      30.        21.45       1.31                         A005800500091 
    2.10      60.        20.78       1.27                         A005800500092 
    2.10      90.        19.15       1.16                         A005800500093 
    2.10     120.        18.48       1.13                         A005800500094 
    2.10     150.        17.05       1.05                         A005800500095 
    2.20      30.        21.16       1.29                         A005800500096 
    2.20      60.        17.72       1.07                         A005800500097 
    2.20      90.        13.56       0.84                         A005800500098 
    2.20     120.        13.55       0.83                         A005800500099 
    2.20     150.        13.76       0.85                         A005800500100 
    2.30      30.        16.48       1.01                         A005800500101 
    2.30      60.        13.11       0.81                         A005800500102 
    2.30      90.        11.83       0.74                         A005800500103 
    2.30     120.        11.71       0.73                         A005800500104 
    2.30     150.        12.11       0.76                         A005800500105 
    2.40      30.        13.68       0.85                         A005800500106 
    2.40      60.        12.13       0.75                         A005800500107 
    2.40      90.        10.59       0.66                         A005800500108 
    2.40     120.        10.39       0.65                         A005800500109 
    2.40     150.        10.19       0.64                         A005800500110 
    2.50      30.        11.55       0.72                         A005800500111 
    2.50      60.        10.69       0.70                         A005800500112 
    2.50      90.         9.11       0.57                         A005800500113 
    2.50     120.         8.32       0.56                         A005800500114 
    2.50     150.         8.10       0.51                         A005800500115 
    2.60      30.         9.79       0.64                         A005800500116 
    2.60      60.         9.57       0.60                         A005800500117 
    2.60      90.         8.72       0.58                         A005800500118 
    2.60     120.         8.87       0.56                         A005800500119 
    2.60     150.         9.82       0.61                         A005800500120 
    2.70      30.         9.91       0.62                         A005800500121 
    2.70      60.         9.61       0.63                         A005800500122 
    2.70      90.        10.33       0.68                         A005800500123 
    2.70     120.        10.09       0.66                         A005800500124 
    2.70     150.        10.08       0.66                         A005800500125 
    2.80      30.        11.20       0.72                         A005800500126 
    2.80      60.        10.26       0.67                         A005800500127 
    2.80      90.         8.91       0.56                         A005800500128 
    2.80     120.         8.23       0.55                         A005800500129 
    2.80     150.         6.45       0.44                         A005800500130 
    2.90      30.         9.38       0.61                         A005800500131 
    2.90      60.         8.09       0.53                         A005800500132 
    2.90      90.         5.48       0.38                         A005800500133 
    2.90     120.         5.03       0.33                         A005800500134 
    2.90     150.         4.25       0.31                         A005800500135 
    3.00      30.         6.08       0.42                         A005800500136 
    3.00      60.         5.84       0.40                         A005800500137 
    3.00      90.         3.78       0.28                         A005800500138 
    3.00     120.         3.60       0.27                         A005800500139 
    3.00     150.         3.38       0.26                         A005800500140 
    3.10      30.         4.42       0.31                         A005800500141 
    3.10      60.         4.66       0.33                         A005800500142 
    3.10      90.         3.75       0.27                         A005800500143 
    3.10     120.         4.16       0.30                         A005800500144 
    3.10     150.         4.09       0.30                         A005800500145 
    3.21      30.         4.52       0.32                         A005800500146 
    3.21      60.         4.48       0.32                         A005800500147 
    3.21      90.         5.10       0.35                         A005800500148 
    3.21     120.         5.39       0.37                         A005800500149 
    3.21     150.         5.73       0.39                         A005800500150 
    3.30      30.         5.92       0.40                         A005800500151 
    3.30      60.         5.02       0.35                         A005800500152 
    3.30      90.         5.20       0.36                         A005800500153 
    3.30     120.         4.96       0.35                         A005800500154 
    3.30     150.         4.03       0.29                         A005800500155 
    3.39      30.         6.40       0.43                         A005800500156 
    3.39      60.         4.59       0.32                         A005800500157 
    3.39      90.         4.16       0.30                         A005800500158 
    3.39     120.         3.64       0.27                         A005800500159 
    3.39     150.         3.13       0.24                         A005800500160 
    3.50      30.         4.86       0.34                         A005800500161 
    3.50      60.         3.85       0.28                         A005800500162 
    3.50      90.         3.17       0.24                         A005800500163 
    3.50     120.         2.93       0.22                         A005800500164 
    3.50     150.         2.43       0.19                         A005800500165 
    3.60      30.         3.72       0.27                         A005800500166 
    3.60      60.         3.59       0.26                         A005800500167 
    3.60      90.         2.71       0.21                         A005800500168 
    3.60     120.         2.93       0.22                         A005800500169 
    3.60     150.         3.53       0.26                         A005800500170 
    3.70      30.         3.82       0.27                         A005800500171 
    3.70      60.         3.49       0.25                         A005800500172 
    3.70      90.         3.69       0.27                         A005800500173 
    3.70     120.         3.50       0.26                         A005800500174 
    3.70     150.         4.20       0.30                         A005800500175 
    3.80      30.         4.38       0.31                         A005800500176 
    3.80      60.         3.66       0.26                         A005800500177 
    3.80      90.         4.15       0.30                         A005800500178 
    3.80     120.         3.65       0.27                         A005800500179 
    3.80     150.         3.28       0.24                         A005800500180 
    3.90      30.         4.84       0.34                         A005800500181 
    3.90      60.         3.80       0.27                         A005800500182 
    3.90      90.         3.29       0.24                         A005800500183 
    3.90     120.         2.66       0.20                         A005800500184 
    3.90     150.         2.22       0.18                         A005800500185 
    4.00      30.         3.72       0.27                         A005800500186 
    4.00      60.         3.13       0.23                         A005800500187 
    4.00      90.         2.05       0.16                         A005800500188 
    4.00     120.         1.82       0.15                         A005800500189 
    4.00     150.         1.58       0.13                         A005800500190 
    4.10      30.         2.45       0.19                         A005800500191 
    4.10      60.         1.97       0.16                         A005800500192 
    4.10      90.         1.46       0.13                         A005800500193 
    4.10     120.         0.91       0.09                         A005800500194 
    4.10     150.         0.75       0.08                         A005800500195 
    4.20      30.         1.65       0.14                         A005800500196 
    4.20      60.         1.21       0.11                         A005800500197 
    4.20      90.         0.92       0.09                         A005800500198 
    4.20     120.         0.60       0.07                         A005800500199 
    4.20     150.         0.61       0.07                         A005800500200 
    4.30      30.         0.99       0.09                         A005800500201 
    4.30      60.         0.86       0.08                         A005800500202 
    4.30      90.         0.51       0.06                         A005800500203 
    4.30     120.         0.55       0.06                         A005800500204 
    4.30     150.         0.48       0.06                         A005800500205 
    4.40      30.         0.75       0.08                         A005800500206 
    4.40      60.         0.63       0.07                         A005800500207 
    4.40      90.         0.44       0.06                         A005800500208 
    4.40     120.         0.43       0.06                         A005800500209 
    4.40     150.         0.43       0.06                         A005800500210 
    4.50      30.         0.59       0.07                         A005800500211 
    4.50      60.         0.51       0.06                         A005800500212 
    4.50      90.         0.43       0.06                         A005800500213 
    4.50     120.         0.42       0.06                         A005800500214 
    4.50     150.         0.46       0.06                         A005800500215 
ENDDATA            207          0                                 A005800500216 
ENDSUBENT          215          0                                 A005800599999 
SUBENT        A0058006   20080618                             A063A005800600001 
BIB                  4          4                                 A005800600002 
REACTION   (40-ZR-90(P,N)41-NB-90,,DE)                            A005800600003 
STATUS     (DEP,A0058005)                                         A005800600004 
ANALYSIS   (INTAD)                                                A005800600005 
ERR-ANALYS (ERR-T).Total uncertainty                              A005800600006 
ENDBIB               4          0                                 A005800600007 
NOCOMMON             0          0                                 A005800600008 
DATA                 3         41                                 A005800600009 
E          DATA       ERR-T                                       A005800600010 
MEV        MB/MEV     MB/MEV                                      A005800600011 
    0.5      571.15      34.16                                    A005800600012 
    0.6      559.24      32.99                                    A005800600013 
    0.7      476.16      28.03                                    A005800600014 
    0.8      446.54      26.28                                    A005800600015 
    0.9      418.27      24.61                                    A005800600016 
    1.00     377.81      22.23                                    A005800600017 
    1.10     343.86      20.24                                    A005800600018 
    1.20     345.09      20.31                                    A005800600019 
    1.30     356.21      20.99                                    A005800600020 
    1.40     330.36      19.48                                    A005800600021 
    1.50     303.87      17.92                                    A005800600022 
    1.60     276.88      16.34                                    A005800600023 
    1.70     241.35      14.28                                    A005800600024 
    1.80     200.81      11.89                                    A005800600025 
    1.90     187.53      11.11                                    A005800600026 
    2.00     213.42      12.67                                    A005800600027 
    2.10     207.24      12.33                                    A005800600028 
    2.20     166.52       9.92                                    A005800600029 
    2.30     137.33       8.23                                    A005800600030 
    2.40     120.57       7.23                                    A005800600031 
    2.50     101.51       6.13                                    A005800600032 
    2.60      99.01       5.99                                    A005800600033 
    2.70     107.60       6.57                                    A005800600034 
    2.80      96.40       5.87                                    A005800600035 
    2.90      67.44       4.13                                    A005800600036 
    3.00      47.37       3.00                                    A005800600037 
    3.10      44.43       2.79                                    A005800600038 
    3.21      54.07       3.36                                    A005800600039 
    3.30      54.09       3.39                                    A005800600040 
    3.39      46.41       2.94                                    A005800600041 
    3.50      36.45       2.34                                    A005800600042 
    3.60      34.28       2.20                                    A005800600043 
    3.70      39.84       2.54                                    A005800600044 
    3.80      41.44       2.65                                    A005800600045 
    3.90      35.83       2.31                                    A005800600046 
    4.00      25.65       1.68                                    A005800600047 
    4.10      16.03       1.13                                    A005800600048 
    4.20      10.51       0.76                                    A005800600049 
    4.30       6.99       0.52                                    A005800600050 
    4.40       5.56       0.45                                    A005800600051 
    4.50       5.07       0.42                                    A005800600052 
ENDDATA             43          0                                 A005800600053 
ENDSUBENT           52          0                                 A005800699999 
SUBENT        A0058007   20080618                             A063A005800700001 
BIB                  3          4                                 A005800700002 
REACTION   (40-ZR-90(P,N)41-NB-90,,SIG)                           A005800700003 
STATUS     (DEP,A0058005)                                         A005800700004 
           (DEP,A0058006)                                         A005800700005 
ANALYSIS   (INTED)                                                A005800700006 
ENDBIB               4          0                                 A005800700007 
NOCOMMON             0          0                                 A005800700008 
DATA                 2          1                                 A005800700009 
DATA-MIN   DATA-ERR                                               A005800700010 
MB         MB                                                     A005800700011 
  980.        79.                                                 A005800700012 
ENDDATA              3          0                                 A005800700013 
ENDSUBENT           12          0                                 A005800799999 
SUBENT        A0058008   20080618                             A063A005800800001 
BIB                  4          5                                 A005800800002 
REACTION   (40-ZR-94(P,X)0-NN-1,,DA/DE)                           A005800800003 
SAMPLE     Zr-94(91.2 Per cent) thickness of foil=4.91E-3g/cm**2. A005800800004 
COMMENT    *By compiler*.Reactions (p,n),(p,2n),(p,n+p),(p,n+a)   A005800800005 
           and (p,2n+a) are possible.                             A005800800006 
ERR-ANALYS (ERR-T).Total uncertainty                              A005800800007 
ENDBIB               5          0                                 A005800800008 
NOCOMMON             0          0                                 A005800800009 
DATA                 4        380                                 A005800800010 
E          ANG        DATA       ERR-T                            A005800800011 
MEV        ADEG       MB/SR/MEV  MB/SR/MEV                        A005800800012 
    0.5       30.       100.04       5.99                         A005800800013 
    0.5       60.        89.67       5.37                         A005800800014 
    0.5       90.        87.51       5.24                         A005800800015 
    0.5      120.        93.18       5.58                         A005800800016 
    0.5      150.        91.94       5.51                         A005800800017 
    0.6       30.        97.71       5.77                         A005800800018 
    0.6       60.        93.37       5.51                         A005800800019 
    0.6       90.        83.30       4.92                         A005800800020 
    0.6      120.        86.08       5.08                         A005800800021 
    0.6      150.        86.01       5.08                         A005800800022 
    0.7       30.        83.66       4.93                         A005800800023 
    0.7       60.        78.27       4.61                         A005800800024 
    0.7       90.        70.47       4.15                         A005800800025 
    0.7      120.        70.63       4.16                         A005800800026 
    0.7      150.        68.74       4.05                         A005800800027 
    0.8       30.        72.87       4.29                         A005800800028 
    0.8       60.        68.75       4.05                         A005800800029 
    0.8       90.        60.62       3.57                         A005800800030 
    0.8      120.        60.73       3.58                         A005800800031 
    0.8      150.        59.16       3.49                         A005800800032 
    0.9       30.        64.01       3.77                         A005800800033 
    0.9       60.        61.00       3.59                         A005800800034 
    0.9       90.        55.61       3.28                         A005800800035 
    0.9      120.        53.84       3.17                         A005800800036 
    0.9      150.        52.67       3.10                         A005800800037 
    1.0       30.        56.81       3.35                         A005800800038 
    1.0       60.        52.95       3.12                         A005800800039 
    1.0       90.        49.05       2.89                         A005800800040 
    1.0      120.        47.70       2.81                         A005800800041 
    1.0      150.        46.36       2.73                         A005800800042 
    1.10      30.        51.67       3.05                         A005800800043 
    1.10      60.        47.84       2.82                         A005800800044 
    1.10      90.        44.02       2.60                         A005800800045 
    1.10     120.        43.37       2.56                         A005800800046 
    1.10     150.        42.17       2.49                         A005800800047 
    1.20      30.        44.98       2.65                         A005800800048 
    1.20      60.        43.38       2.56                         A005800800049 
    1.20      90.        39.90       2.35                         A005800800050 
    1.20     120.        39.30       2.32                         A005800800051 
    1.20     150.        37.87       2.23                         A005800800052 
    1.30      30.        40.30       2.38                         A005800800053 
    1.30      60.        38.90       2.30                         A005800800054 
    1.30      90.        36.19       2.14                         A005800800055 
    1.30     120.        35.49       2.10                         A005800800056 
    1.30     150.        34.50       2.04                         A005800800057 
    1.40      30.        37.88       2.24                         A005800800058 
    1.40      60.        36.06       2.13                         A005800800059 
    1.40      90.        33.57       1.99                         A005800800060 
    1.40     120.        33.08       1.96                         A005800800061 
    1.40     150.        32.54       1.93                         A005800800062 
    1.49      30.        34.81       2.06                         A005800800063 
    1.49      60.        33.68       1.99                         A005800800064 
    1.49      90.        31.64       1.87                         A005800800065 
    1.49     120.        30.49       1.80                         A005800800066 
    1.49     150.        29.68       1.76                         A005800800067 
    1.59      30.        32.69       1.94                         A005800800068 
    1.59      60.        31.51       1.87                         A005800800069 
    1.59      90.        29.23       1.73                         A005800800070 
    1.59     120.        28.44       1.69                         A005800800071 
    1.59     150.        27.48       1.63                         A005800800072 
    1.69      30.        30.23       1.79                         A005800800073 
    1.69      60.        29.22       1.73                         A005800800074 
    1.69      90.        27.25       1.62                         A005800800075 
    1.69     120.        25.86       1.54                         A005800800076 
    1.69     150.        24.54       1.46                         A005800800077 
    1.80      30.        27.74       1.65                         A005800800078 
    1.80      60.        26.86       1.60                         A005800800079 
    1.80      90.        24.53       1.46                         A005800800080 
    1.80     120.        23.26       1.39                         A005800800081 
    1.80     150.        22.87       1.36                         A005800800082 
    1.91      30.        25.85       1.54                         A005800800083 
    1.91      60.        24.83       1.48                         A005800800084 
    1.91      90.        22.36       1.33                         A005800800085 
    1.91     120.        21.56       1.29                         A005800800086 
    1.91     150.        20.56       1.23                         A005800800087 
    2.00      30.        23.65       1.41                         A005800800088 
    2.00      60.        22.88       1.36                         A005800800089 
    2.00      90.        20.92       1.26                         A005800800090 
    2.00     120.        20.01       1.19                         A005800800091 
    2.00     150.        19.14       1.14                         A005800800092 
    2.10      30.        21.81       1.31                         A005800800093 
    2.10      60.        21.23       1.27                         A005800800094 
    2.10      90.        19.30       1.15                         A005800800095 
    2.10     120.        18.68       1.12                         A005800800096 
    2.10     150.        17.84       1.07                         A005800800097 
    2.20      30.        20.92       1.26                         A005800800098 
    2.20      60.        19.64       1.17                         A005800800099 
    2.20      90.        18.24       1.10                         A005800800100 
    2.20     120.        17.70       1.07                         A005800800101 
    2.20     150.        17.14       1.03                         A005800800102 
    2.30      30.        19.54       1.18                         A005800800103 
    2.30      60.        18.26       1.10                         A005800800104 
    2.30      90.        17.13       1.03                         A005800800105 
    2.30     120.        16.61       1.00                         A005800800106 
    2.30     150.        15.43       0.93                         A005800800107 
    2.40      30.        18.25       1.10                         A005800800108 
    2.40      60.        17.25       1.04                         A005800800109 
    2.40      90.        16.14       0.98                         A005800800110 
    2.40     120.        15.63       0.95                         A005800800111 
    2.40     150.        14.56       0.88                         A005800800112 
    2.51      30.        16.92       1.02                         A005800800113 
    2.51      60.        16.31       1.00                         A005800800114 
    2.51      90.        14.72       0.89                         A005800800115 
    2.51     120.        14.27       0.86                         A005800800116 
    2.51     150.        13.73       0.85                         A005800800117 
    2.61      30.        15.91       0.97                         A005800800118 
    2.61      60.        15.11       0.91                         A005800800119 
    2.61      90.        13.76       0.85                         A005800800120 
    2.61     120.        13.42       0.83                         A005800800121 
    2.61     150.        12.53       0.76                         A005800800122 
    2.69      30.        14.77       0.90                         A005800800123 
    2.69      60.        13.89       0.86                         A005800800124 
    2.69     90.         13.25       0.82                         A005800800125 
    2.69     120.        12.35       0.75                         A005800800126 
    2.69     150.        11.65       0.73                         A005800800127 
    2.79      30.        13.82       0.85                         A005800800128 
    2.79      60.        13.11       0.81                         A005800800129 
    2.79      90.        11.99       0.73                         A005800800130 
    2.79     120.        11.04       0.69                         A005800800131 
    2.79     150.        10.46       0.64                         A005800800132 
    2.91      30.        12.97       0.82                         A005800800133 
    2.91      60.        12.24       0.76                         A005800800134 
    2.91      90.        10.67       0.66                         A005800800135 
    2.91     120.        10.23       0.64                         A005800800136 
    2.91     150.         9.66       0.60                         A005800800137 
    3.01      30.        12.37       0.80                         A005800800138 
    3.01      60.        11.73       0.74                         A005800800139 
    3.01      90.        10.24       0.65                         A005800800140 
    3.01     120.        10.19       0.65                         A005800800141 
    3.01     150.         9.10       0.58                         A005800800142 
    3.11      30.        11.36       0.73                         A005800800143 
    3.11      60.        10.75       0.67                         A005800800144 
    3.11      90.         9.73       0.61                         A005800800145 
    3.11     120.         9.03       0.57                         A005800800146 
    3.11     150.         8.31       0.53                         A005800800147 
    3.21      30.        10.34       0.66                         A005800800148 
    3.21      60.         9.96       0.62                         A005800800149 
    3.21      90.         8.86       0.56                         A005800800150 
    3.21     120.         8.62       0.54                         A005800800151 
    3.21     150.         7.49       0.47                         A005800800152 
    3.30      30.         9.59       0.62                         A005800800153 
    3.30      60.         8.91       0.56                         A005800800154 
    3.30      90.         7.93       0.50                         A005800800155 
    3.30     120.         7.49       0.48                         A005800800156 
    3.30     150.         6.99       0.45                         A005800800157 
    3.38      30.         9.12       0.60                         A005800800158 
    3.38      60.         8.17       0.52                         A005800800159 
    3.38      90.         7.58       0.49                         A005800800160 
    3.38     120.         7.07       0.45                         A005800800161 
    3.38     150.         6.63       0.43                         A005800800162 
    3.50      30.         8.24       0.54                         A005800800163 
    3.50      60.         7.66       0.49                         A005800800164 
    3.50      90.         6.93       0.45                         A005800800165 
    3.50     120.         6.23       0.40                         A005800800166 
    3.50     150.         5.75       0.37                         A005800800167 
    3.60      30.         7.67       0.51                         A005800800168 
    3.60      60.         6.98       0.45                         A005800800169 
    3.60      90.         6.37       0.41                         A005800800170 
    3.60     120.         5.90       0.38                         A005800800171 
    3.60     150.         5.33       0.35                         A005800800172 
    3.70      30.         6.97       0.46                         A005800800173 
    3.70      60.         6.91       0.44                         A005800800174 
    3.70      90.         5.96       0.39                         A005800800175 
    3.70     120.         5.58       0.36                         A005800800176 
    3.70     150.         5.00       0.33                         A005800800177 
    3.80      30.         6.82       0.46                         A005800800178 
    3.80      60.         6.10       0.40                         A005800800179 
    3.80      90.         5.35       0.35                         A005800800180 
    3.80     120.         4.95       0.33                         A005800800181 
    3.80     150.         4.60       0.30                         A005800800182 
    3.91      30.         6.26       0.42                         A005800800183 
    3.91      60.         5.70       0.37                         A005800800184 
    3.91      90.         5.17       0.34                         A005800800185 
    3.91     120.         4.63       0.31                         A005800800186 
    3.91     150.         4.10       0.27                         A005800800187 
    4.02      30.         5.79       0.39                         A005800800188 
    4.02      60.         5.30       0.35                         A005800800189 
    4.02      90.         4.46       0.30                         A005800800190 
    4.02     120.         4.27       0.28                         A005800800191 
    4.02     150.         3.80       0.25                         A005800800192 
    4.10      30.         5.22       0.37                         A005800800193 
    4.10      60.         4.82       0.33                         A005800800194 
    4.10      90.         4.19       0.29                         A005800800195 
    4.10     120.         3.93       0.28                         A005800800196 
    4.10     150.         3.52       0.25                         A005800800197 
    4.18      30.         4.97       0.36                         A005800800198 
    4.18      60.         4.41       0.30                         A005800800199 
    4.18      90.         3.83       0.27                         A005800800200 
    4.18     120.         3.51       0.25                         A005800800201 
    4.18     150.         3.36       0.24                         A005800800202 
    4.31      30.         4.79       0.33                         A005800800203 
    4.31      60.         4.21       0.28                         A005800800204 
    4.31      90.         3.62       0.24                         A005800800205 
    4.31     120.         3.28       0.22                         A005800800206 
    4.31     150.         3.04       0.21                         A005800800207 
    4.43      30.         4.64       0.34                         A005800800208 
    4.43      60.         3.97       0.28                         A005800800209 
    4.43      90.         3.42       0.24                         A005800800210 
    4.43     120.         3.04       0.22                         A005800800211 
    4.43     150.         2.68       0.19                         A005800800212 
    4.52      30.         4.13       0.31                         A005800800213 
    4.52      60.         3.73       0.26                         A005800800214 
    4.52      90.         3.24       0.23                         A005800800215 
    4.52     120.         3.03       0.22                         A005800800216 
    4.52     150.         2.45       0.18                         A005800800217 
    4.62      30.         3.73       0.29                         A005800800218 
    4.62      60.         3.54       0.26                         A005800800219 
    4.62      90.         2.87       0.21                         A005800800220 
    4.62     120.         2.69       0.20                         A005800800221 
    4.62     150.         2.32       0.17                         A005800800222 
    4.71      30.         3.55       0.28                         A005800800223 
    4.71      60.         3.23       0.24                         A005800800224 
    4.71      90.         2.57       0.19                         A005800800225 
    4.71     120.         2.58       0.19                         A005800800226 
    4.71     150.         2.11       0.16                         A005800800227 
    4.83      30.         3.42       0.28                         A005800800228 
    4.83      60.         3.03       0.23                         A005800800229 
    4.83      90.         2.45       0.19                         A005800800230 
    4.83     120.         2.28       0.17                         A005800800231 
    4.83     150.         2.01       0.16                         A005800800232 
    4.92      30.         3.08       0.26                         A005800800233 
    4.92      60.         2.68       0.20                         A005800800234 
    4.92      90.         2.24       0.17                         A005800800235 
    4.92     120.         2.15       0.17                         A005800800236 
    4.92     150.         1.68       0.13                         A005800800237 
    5.02      30.         2.79       0.24                         A005800800238 
    5.02      60.         2.55       0.19                         A005800800239 
