ENTRY            O2371   20180624                             O065O2371  0    1 
SUBENT        O2371001   20180624                             O065O2371  1    1 
BIB                 10         20                                 O2371  1    2 
TITLE      Differential cross-section measurements for deuteron   O2371  1    3 
           elastic scattering on nat-N, suitable for EBS.         O2371  1    4 
AUTHOR     (M.Kokkoris,X.Aslanoglou,M.Axiotis,A.Lagoyannis,       O2371  1    5 
           P.Misaelides,E.Ntemou,N.Patronis,K.Preketes-Sigalas,   O2371  1    6 
           P.Tsintari)                                            O2371  1    7 
INSTITUTE  (2GRCTUA,2GRCIOA,2GRCATH,2GRCARU)                      O2371  1    8 
REFERENCE  (J,NIM/B,410,29,2017)                                  O2371  1    9 
FACILITY   (VDGT,2GRCATH) 5.5 MV TN11 HV  Tandem Accelerator      O2371  1   10 
SAMPLE     The target used for the measurements was a self-       O2371  1   11 
           supported Si(3)N(4) thin foil, with an ultra-thin Au   O2371  1   12 
           layer evaporated on top for normalization purposes.    O2371  1   13 
DETECTOR   (SIBAR)                                                O2371  1   14 
ERR-ANALYS (ERR-S) The corresponding combined statistical         O2371  1   15 
           cross-section errors at +-1 sigma accuracy are also    O2371  1   16 
           included.                                              O2371  1   17 
           (EN-ERR) The errors in the energy values include the   O2371  1   18 
           effects of beam ripple and energy straggling inside theO2371  1   19 
           target.                                                O2371  1   20 
STATUS     (TABLE) Table 1 of J,Nucl.Instr.Meth.Sec.B,410,29,2017 O2371  1   21 
HISTORY    (20180624C) SB                                         O2371  1   22 
ENDBIB              20          0                                 O2371  1   23 
NOCOMMON             0          0                                 O2371  1   24 
ENDSUBENT           23          0                                 O2371  199999 
SUBENT        O2371002   20180624                             O065O2371  2    1 
BIB                  1          1                                 O2371  2    2 
REACTION   (7-N-0(D,EL)7-N-0,,DA)                                 O2371  2    3 
ENDBIB               1          0                                 O2371  2    4 
NOCOMMON             0          0                                 O2371  2    5 
DATA                 5        716                                 O2371  2    6 
ANG        EN         EN-ERR     DATA       ERR-S                 O2371  2    7 
150.       1453.2     5.7        21.5       0.8                   O2371  2  408 
150.       1463.2     5.7        21.4       0.8                   O2371  2  409 
150.       1473.2     5.7        20.9       0.8                   O2371  2  410 
150.       1483.2     5.7        19.0       0.7                   O2371  2  411 
150.       1493.2     5.7        19.4       0.7                   O2371  2  412 
150.       1503.2     5.7        18.9       0.7                   O2371  2  413 
150.       1513.3     5.7        19.4       0.7                   O2371  2  414 
150.       1523.3     5.7        17.8       0.6                   O2371  2  415 
150.       1533.3     5.7        18.1       0.6                   O2371  2  416 
150.       1543.3     5.7        18.4       0.6                   O2371  2  417 
150.       1553.3     5.7        17.3       0.6                   O2371  2  418 
150.       1563.3     5.7        18.0       0.6                   O2371  2  419 
150.       1573.3     5.7        16.5       0.6                   O2371  2  420 
150.       1583.3     5.7        17.3       0.6                   O2371  2  421 
150.       1593.4     5.7        16.6       0.6                   O2371  2  422 
150.       1603.4     5.7        15.5       0.6                   O2371  2  423 
150.       1613.4     5.7        15.7       0.6                   O2371  2  424 
150.       1623.4     5.7        15.1       0.6                   O2371  2  425 
150.       1633.4     5.7        14.6       0.5                   O2371  2  426 
150.       1643.4     5.7        13.8       0.5                   O2371  2  427 
150.       1653.4     5.7        14.1       0.5                   O2371  2  428 
150.       1663.4     5.7        13.7       0.5                   O2371  2  429 
150.       1673.5     5.7        13.7       0.5                   O2371  2  430 
150.       1683.5     5.7        13.9       0.5                   O2371  2  431 
150.       1693.5     5.7        12.8       0.5                   O2371  2  432 
150.       1703.5     5.7        12.9       0.5                   O2371  2  433 
150.       1715.8     5.7        12.9       0.5                   O2371  2  434 
150.       1723.5     5.7        12.4       0.5                   O2371  2  435 
150.       1733.5     5.7        12.3       0.5                   O2371  2  436 
150.       1743.5     5.7        12.3       0.5                   O2371  2  437 
150.       1753.5     5.7        11.9       0.4                   O2371  2  438 
150.       1763.6     5.7        11.9       0.4                   O2371  2  439 
150.       1773.6     5.7        11.5       0.4                   O2371  2  440 
150.       1783.6     5.7        11.3       0.4                   O2371  2  441 
150.       1793.6     5.7        10.5       0.4                   O2371  2  442 
150.       1803.6     5.7        11.1       0.4                   O2371  2  443 
150.       1813.6     5.7        10.9       0.4                   O2371  2  444 
150.       1823.6     5.7        10.7       0.4                   O2371  2  445 
150.       1833.6     5.7        10.9       0.4                   O2371  2  446 
150.       1843.6     5.7        10.5       0.4                   O2371  2  447 
150.       1853.7     5.7        10.8       0.4                   O2371  2  448 
150.       1863.7     5.7        10.9       0.4                   O2371  2  449 
150.       1873.7     5.7        10.2       0.4                   O2371  2  450 
150.       1883.7     5.7        10.0       0.3                   O2371  2  451 
150.       1893.7     5.7        10.0       0.4                   O2371  2  452 
150.       1903.7     5.8        9.8        0.3                   O2371  2  453 
150.       1913.7     5.8        10.2       0.4                   O2371  2  454 
150.       1923.7     5.8        9.3        0.3                   O2371  2  455 
150.       1933.7     5.8        9.2        0.3                   O2371  2  456 
150.       1943.7     5.8        9.7        0.4                   O2371  2  457 
150.       1953.8     5.8        9.5        0.4                   O2371  2  458 
150.       1963.8     5.8        9.4        0.4                   O2371  2  459 
150.       1973.8     5.8        9.4        0.3                   O2371  2  460 
150.       1983.8     5.8        10.1       0.4                   O2371  2  461 
150.       1993.8     5.8        9.6        0.3                   O2371  2  462 
150.       2003.8     5.8        9.6        0.4                   O2371  2  463 
150.       2013.8     5.8        9.3        0.3                   O2371  2  464 
150.       2023.8     5.8        9.9        0.4                   O2371  2  465 
150.       2033.8     5.8        9.7        0.3                   O2371  2  466 
150.       2043.8     5.8        9.7        0.3                   O2371  2  467 
150.       2053.8     5.8        9.5        0.3                   O2371  2  468 
150.       2063.9     5.8        9.9        0.4                   O2371  2  469 
150.       2073.9     5.8        9.9        0.3                   O2371  2  470 
150.       2083.9     5.8        10.2       0.4                   O2371  2  471 
150.       2093.9     5.8        10.3       0.4                   O2371  2  472 
150.       2103.9     5.8        9.8        0.3                   O2371  2  473 
150.       2113.9     5.8        10.6       0.4                   O2371  2  474 
150.       2123.9     5.8        10.8       0.4                   O2371  2  475 
150.       2133.9     5.8        10.1       0.4                   O2371  2  476 
150.       2143.9     5.8        11.2       0.4                   O2371  2  477 
150.       2153.9     5.8        11.3       0.4                   O2371  2  478 
150.       2163.9     5.8        11.4       0.4                   O2371  2  479 
150.       2173.9     5.8        11.5       0.4                   O2371  2  480 
150.       2184.0     5.8        11.6       0.4                   O2371  2  481 
150.       2194.0     5.8        11.9       0.4                   O2371  2  482 
160.       992.4      5.7        58.6       2.2                   O2371  2  483 
160.       1002.3     5.7        58.6       2.3                   O2371  2  484 
160.       1012.3     5.7        56.7       2.2                   O2371  2  485 
160.       1022.4     5.7        56.2       2.0                   O2371  2  486 
160.       1032.4     5.7        54.7       2.0                   O2371  2  487 
160.       1042.4     5.7        50.2       1.9                   O2371  2  488 
160.       1052.4     5.7        49.8       1.8                   O2371  2  489 
160.       1062.5     5.7        49.2       1.9                   O2371  2  490 
160.       1072.5     5.7        46.8       1.8                   O2371  2  491 
160.       1082.5     5.7        47.3       1.8                   O2371  2  492 
160.       1092.5     5.7        46.8       1.8                   O2371  2  493 
160.       1102.5     5.7        45.4       1.8                   O2371  2  494 
160.       1112.6     5.7        39.9       1.6                   O2371  2  495 
160.       1122.6     5.7        42.4       1.7                   O2371  2  496 
160.       1132.6     5.7        41.9       1.7                   O2371  2  497 
160.       1142.6     5.7        39.0       1.6                   O2371  2  498 
160.       1152.7     5.7        38.1       1.6                   O2371  2  499 
160.       1162.7     5.7        38.2       1.5                   O2371  2  500 
160.       1172.7     5.7        35.3       1.3                   O2371  2  501 
160.       1182.7     5.7        35.0       1.3                   O2371  2  502 
160.       1192.7     5.7        36.1       1.3                   O2371  2  503 
160.       1202.8     5.7        34.7       1.3                   O2371  2  504 
160.       1212.8     5.7        33.7       1.2                   O2371  2  505 
160.       1222.8     5.7        31.5       1.2                   O2371  2  506 
160.       1232.8     5.7        31.0       1.2                   O2371  2  507 
160.       1242.8     5.7        30.2       1.2                   O2371  2  508 
160.       1252.8     5.7        31.5       1.2                   O2371  2  509 
160.       1262.9     5.7        27.5       1.1                   O2371  2  510 
160.       1272.9     5.7        28.1       1.1                   O2371  2  511 
160.       1282.9     5.7        27.2       1.1                   O2371  2  512 
160.       1292.9     5.7        28.2       1.1                   O2371  2  513 
160.       1302.9     5.7        26.3       0.9                   O2371  2  514 
160.       1312.9     5.7        27.2       1.0                   O2371  2  515 
160.       1323.0     5.7        24.5       0.9                   O2371  2  516 
160.       1333.0     5.7        25.0       0.9                   O2371  2  517 
160.       1343.0     5.7        23.6       0.9                   O2371  2  518 
160.       1353.0     5.7        24.0       0.9                   O2371  2  519 
160.       1363.0     5.7        24.7       0.9                   O2371  2  520 
160.       1373.0     5.7        23.9       0.9                   O2371  2  521 
160.       1383.1     5.7        22.2       0.9                   O2371  2  522 
160.       1393.1     5.7        22.1       0.9                   O2371  2  523 
160.       1403.1     5.7        20.6       0.8                   O2371  2  524 
160.       1413.1     5.7        20.9       0.8                   O2371  2  525 
160.       1423.1     5.7        20.4       0.8                   O2371  2  526 
160.       1433.1     5.7        18.9       0.8                   O2371  2  527 
160.       1443.2     5.7        20.8       0.8                   O2371  2  528 
160.       1453.2     5.7        19.8       0.8                   O2371  2  529 
160.       1463.2     5.7        19.0       0.8                   O2371  2  530 
160.       1473.2     5.7        19.2       0.8                   O2371  2  531 
160.       1483.2     5.7        17.7       0.7                   O2371  2  532 
160.       1493.2     5.7        17.4       0.7                   O2371  2  533 
160.       1503.2     5.7        17.4       0.7                   O2371  2  534 
160.       1513.3     5.7        16.9       0.7                   O2371  2  535 
160.       1523.3     5.7        16.8       0.7                   O2371  2  536 
160.       1533.3     5.7        15.7       0.6                   O2371  2  537 
160.       1543.3     5.7        16.4       0.6                   O2371  2  538 
160.       1553.3     5.7        15.8       0.6                   O2371  2  539 
160.       1563.3     5.7        15.8       0.6                   O2371  2  540 
160.       1573.3     5.7        16.3       0.6                   O2371  2  541 
160.       1583.3     5.7        15.5       0.6                   O2371  2  542 
160.       1593.4     5.7        14.5       0.6                   O2371  2  543 
160.       1603.4     5.7        14.5       0.6                   O2371  2  544 
160.       1613.4     5.7        14.9       0.6                   O2371  2  545 
160.       1623.4     5.7        13.8       0.6                   O2371  2  546 
160.       1633.4     5.7        13.8       0.6                   O2371  2  547 
160.       1643.4     5.7        12.9       0.5                   O2371  2  548 
160.       1653.4     5.7        13.0       0.5                   O2371  2  549 
160.       1663.4     5.7        12.6       0.5                   O2371  2  550 
160.       1673.5     5.7        12.8       0.5                   O2371  2  551 
160.       1683.5     5.7        12.1       0.5                   O2371  2  552 
160.       1693.5     5.7        12.1       0.5                   O2371  2  553 
160.       1703.5     5.7        11.5       0.5                   O2371  2  554 
160.       1715.8     5.7        11.7       0.5                   O2371  2  555 
160.       1723.5     5.7        11.7       0.5                   O2371  2  556 
160.       1733.5     5.7        11.1       0.5                   O2371  2  557 
160.       1743.5     5.7        11.9       0.5                   O2371  2  558 
160.       1753.5     5.7        10.9       0.4                   O2371  2  559 
160.       1763.6     5.7        10.6       0.4                   O2371  2  560 
160.       1773.6     5.7        10.9       0.4                   O2371  2  561 
160.       1783.6     5.7        10.0       0.4                   O2371  2  562 
160.       1793.6     5.7        10.9       0.4                   O2371  2  563 
160.       1803.6     5.7        10.6       0.4                   O2371  2  564 
160.       1813.6     5.7        10.4       0.4                   O2371  2  565 
160.       1823.6     5.7        10.1       0.4                   O2371  2  566 
160.       1833.6     5.7        10.1       0.4                   O2371  2  567 
160.       1843.6     5.7        10.3       0.4                   O2371  2  568 
160.       1853.7     5.7        9.8        0.4                   O2371  2  569 
160.       1863.7     5.7        9.7        0.4                   O2371  2  570 
160.       1873.7     5.7        9.7        0.4                   O2371  2  571 
160.       1883.7     5.7        9.3        0.4                   O2371  2  572 
160.       1893.7     5.7        9.7        0.4                   O2371  2  573 
160.       1903.7     5.8        9.5        0.4                   O2371  2  574 
160.       1913.7     5.8        8.9        0.4                   O2371  2  575 
160.       1923.7     5.8        9.0        0.4                   O2371  2  576 
160.       1933.7     5.8        9.4        0.4                   O2371  2  577 
160.       1943.7     5.8        9.6        0.4                   O2371  2  578 
160.       1953.8     5.8        9.4        0.4                   O2371  2  579 
160.       1963.8     5.8        9.1        0.4                   O2371  2  580 
160.       1973.8     5.8        9.2        0.4                   O2371  2  581 
160.       1983.8     5.8        9.9        0.4                   O2371  2  582 
160.       1993.8     5.8        9.7        0.4                   O2371  2  583 
160.       2003.8     5.8        9.4        0.4                   O2371  2  584 
160.       2013.8     5.8        9.7        0.4                   O2371  2  585 
160.       2023.8     5.8        9.6        0.4                   O2371  2  586 
160.       2033.8     5.8        9.7        0.4                   O2371  2  587 
160.       2043.8     5.8        9.8        0.4                   O2371  2  588 
160.       2053.8     5.8        10.3       0.4                   O2371  2  589 
160.       2063.9     5.8        9.9        0.4                   O2371  2  590 
160.       2073.9     5.8        10.1       0.4                   O2371  2  591 
160.       2083.9     5.8        10.1       0.4                   O2371  2  592 
160.       2093.9     5.8        10.4       0.4                   O2371  2  593 
160.       2103.9     5.8        10.5       0.4                   O2371  2  594 
160.       2113.9     5.8        10.7       0.4                   O2371  2  595 
160.       2123.9     5.8        10.6       0.4                   O2371  2  596 
160.       2133.9     5.8        11.6       0.4                   O2371  2  597 
160.       2143.9     5.8        11.4       0.4                   O2371  2  598 
160.       2153.9     5.8        10.9       0.4                   O2371  2  599 
160.       2163.9     5.8        11.9       0.4                   O2371  2  600 
160.       2173.9     5.8        12.5       0.5                   O2371  2  601 
160.       2184.0     5.8        12.5       0.5                   O2371  2  602 
160.       2194.0     5.8        12.9       0.5                   O2371  2  603 
170.       992.4      5.7        56.5       2.3                   O2371  2  604 
170.       1002.3     5.7        55.3       2.3                   O2371  2  605 
170.       1012.3     5.7        53.7       2.3                   O2371  2  606 
170.       1022.4     5.7        50.8       2.2                   O2371  2  607 
170.       1032.4     5.7        51.6       2.3                   O2371  2  608 
170.       1042.4     5.7        45.3       2.1                   O2371  2  609 
170.       1052.4     5.7        47.1       2.1                   O2371  2  610 
170.       1062.5     5.7        45.3       2.1                   O2371  2  611 
170.       1072.5     5.7        46.3       2.1                   O2371  2  612 
170.       1082.5     5.7        45.4       2.1                   O2371  2  613 
170.       1092.5     5.7        43.3       2.0                   O2371  2  614 
170.       1102.5     5.7        43.4       1.8                   O2371  2  615 
170.       1112.6     5.7        39.7       1.7                   O2371  2  616 
170.       1122.6     5.7        38.7       1.7                   O2371  2  617 
170.       1132.6     5.7        40.3       1.7                   O2371  2  618 
170.       1142.6     5.7        37.8       1.6                   O2371  2  619 
170.       1152.7     5.7        36.0       1.6                   O2371  2  620 
170.       1162.7     5.7        37.8       1.5                   O2371  2  621 
170.       1172.7     5.7        34.8       1.5                   O2371  2  622 
170.       1182.7     5.7        33.0       1.4                   O2371  2  623 
170.       1192.7     5.7        33.4       1.4                   O2371  2  624 
170.       1202.8     5.7        32.1       1.4                   O2371  2  625 
170.       1212.8     5.7        32.5       1.4                   O2371  2  626 
170.       1222.8     5.7        33.7       1.5                   O2371  2  627 
170.       1232.8     5.7        32.0       1.5                   O2371  2  628 
170.       1242.8     5.7        29.4       1.4                   O2371  2  629 
170.       1252.8     5.7        29.8       1.4                   O2371  2  630 
170.       1262.9     5.7        27.3       1.3                   O2371  2  631 
170.       1272.9     5.7        26.5       1.3                   O2371  2  632 
170.       1282.9     5.7        28.6       1.4                   O2371  2  633 
170.       1292.9     5.7        26.3       1.1                   O2371  2  634 
170.       1302.9     5.7        24.6       1.1                   O2371  2  635 
170.       1312.9     5.7        25.4       1.1                   O2371  2  636 
170.       1323.0     5.7        24.8       1.1                   O2371  2  637 
170.       1333.0     5.7        23.7       1.1                   O2371  2  638 
170.       1343.0     5.7        22.9       1.1                   O2371  2  639 
170.       1353.0     5.7        22.9       1.1                   O2371  2  640 
170.       1363.0     5.7        21.4       1.0                   O2371  2  641 
170.       1373.0     5.7        23.0       1.0                   O2371  2  642 
170.       1383.1     5.7        20.4       1.0                   O2371  2  643 
170.       1393.1     5.7        19.8       1.0                   O2371  2  644 
170.       1403.1     5.7        19.7       1.0                   O2371  2  645 
170.       1413.1     5.7        20.0       1.0                   O2371  2  646 
170.       1423.1     5.7        19.5       1.0                   O2371  2  647 
170.       1433.1     5.7        18.8       1.0                   O2371  2  648 
170.       1443.2     5.7        18.8       1.0                   O2371  2  649 
170.       1453.2     5.7        18.2       1.0                   O2371  2  650 
170.       1463.2     5.7        19.0       1.0                   O2371  2  651 
170.       1473.2     5.7        16.5       0.8                   O2371  2  652 
170.       1483.2     5.7        17.2       0.7                   O2371  2  653 
170.       1493.2     5.7        15.8       0.7                   O2371  2  654 
170.       1503.2     5.7        16.1       0.7                   O2371  2  655 
170.       1513.3     5.7        15.9       0.7                   O2371  2  656 
170.       1523.3     5.7        15.7       0.7                   O2371  2  657 
170.       1533.3     5.7        15.5       0.7                   O2371  2  658 
170.       1543.3     5.7        14.5       0.7                   O2371  2  659 
170.       1553.3     5.7        14.9       0.7                   O2371  2  660 
170.       1563.3     5.7        14.4       0.7                   O2371  2  661 
170.       1573.3     5.7        14.0       0.7                   O2371  2  662 
170.       1583.3     5.7        14.4       0.7                   O2371  2  663 
170.       1593.4     5.7        13.3       0.7                   O2371  2  664 
170.       1603.4     5.7        13.4       0.7                   O2371  2  665 
170.       1613.4     5.7        14.3       0.7                   O2371  2  666 
170.       1623.4     5.7        12.5       0.7                   O2371  2  667 
170.       1633.4     5.7        13.1       0.7                   O2371  2  668 
170.       1643.4     5.7        11.9       0.6                   O2371  2  669 
170.       1653.4     5.7        11.9       0.6                   O2371  2  670 
170.       1663.4     5.7        12.6       0.6                   O2371  2  671 
170.       1673.5     5.7        11.6       0.6                   O2371  2  672 
170.       1683.5     5.7        11.9       0.6                   O2371  2  673 
170.       1693.5     5.7        11.4       0.6                   O2371  2  674 
170.       1703.5     5.7        12.3       0.6                   O2371  2  675 
170.       1715.8     5.7        11.2       0.6                   O2371  2  676 
170.       1723.5     5.7        11.1       0.6                   O2371  2  677 
170.       1733.5     5.7        10.9       0.6                   O2371  2  678 
170.       1743.5     5.7        10.9       0.6                   O2371  2  679 
170.       1753.5     5.7        10.3       0.5                   O2371  2  680 
170.       1763.6     5.7        11.0       0.5                   O2371  2  681 
170.       1773.6     5.7        10.0       0.5                   O2371  2  682 
170.       1783.6     5.7        10.5       0.5                   O2371  2  683 
170.       1793.6     5.7        9.8        0.5                   O2371  2  684 
170.       1803.6     5.7        10.5       0.5                   O2371  2  685 
170.       1813.6     5.7        9.8        0.5                   O2371  2  686 
170.       1823.6     5.7        9.0        0.4                   O2371  2  687 
170.       1833.6     5.7        9.9        0.5                   O2371  2  688 
170.       1843.6     5.7        9.5        0.5                   O2371  2  689 
170.       1853.7     5.7        9.6        0.4                   O2371  2  690 
170.       1863.7     5.7        9.1        0.5                   O2371  2  691 
170.       1873.7     5.7        9.0        0.5                   O2371  2  692 
170.       1883.7     5.7        9.6        0.5                   O2371  2  693 
170.       1893.7     5.7        9.3        0.4                   O2371  2  694 
170.       1903.7     5.8        8.7        0.4                   O2371  2  695 
170.       1913.7     5.8        9.0        0.5                   O2371  2  696 
170.       1923.7     5.8        8.7        0.4                   O2371  2  697 
170.       1933.7     5.8        8.9        0.5                   O2371  2  698 
170.       1943.7     5.8        9.3        0.4                   O2371  2  699 
170.       1953.8     5.8        8.2        0.4                   O2371  2  700 
170.       1963.8     5.8        9.0        0.4                   O2371  2  701 
170.       1973.8     5.8        9.1        0.4                   O2371  2  702 
170.       1983.8     5.8        9.5        0.4                   O2371  2  703 
170.       1993.8     5.8        9.3        0.4                   O2371  2  704 
170.       2003.8     5.8        9.8        0.4                   O2371  2  705 
170.       2013.8     5.8        9.2        0.4                   O2371  2  706 
170.       2023.8     5.8        9.2        0.4                   O2371  2  707 
170.       2033.8     5.8        9.6        0.5                   O2371  2  708 
170.       2043.8     5.8        9.9        0.5                   O2371  2  709 
170.       2053.8     5.8        9.4        0.4                   O2371  2  710 
170.       2063.9     5.8        10.5       0.4                   O2371  2  711 
170.       2073.9     5.8        10.5       0.5                   O2371  2  712 
170.       2083.9     5.8        11.5       0.5                   O2371  2  713 
170.       2093.9     5.8        10.9       0.5                   O2371  2  714 
170.       2103.9     5.8        11.3       0.5                   O2371  2  715 
170.       2113.9     5.8        10.5       0.5                   O2371  2  716 
170.       2123.9     5.8        12.0       0.5                   O2371  2  717 
170.       2133.9     5.8        12.2       0.5                   O2371  2  718 
170.       2143.9     5.8        11.5       0.5                   O2371  2  719 
170.       2153.9     5.8        11.6       0.5                   O2371  2  720 
170.       2163.9     5.8        13.2       0.6                   O2371  2  721 
170.       2173.9     5.8        13.5       0.6                   O2371  2  722 
170.       2184.0     5.8        13.3       0.6                   O2371  2  723 
170.       2194.0     5.8        12.5       0.5                   O2371  2  724 
ENDDATA            718          0                                 O2371  2  725 
ENDSUBENT          724          0                                 O2371  299999 
ENDENTRY             2          0                                 O237199999999 
