ENTRY            O2575   20230514                             O097O2575000    1 
SUBENT        O2575001   20230514                             O097O2575001    1 
BIB                 11         37                                 O2575001    2 
TITLE      Measurement, evaluation and benchmarking of            O2575001    3 
            differential cross sections for proton elastic        O2575001    4 
            scattering on natO in the energy range E = 4-6 MeV,   O2575001    5 
            suitable for EBS                                      O2575001    6 
AUTHOR     (M.Kokkoris, K.Bosmpotinis, V.Foteinou, A.F.Gurbich,   O2575001    7 
            A.Lagoyannis, F.Maragkos, N.Patronis, E.Taimpiri,     O2575001    8 
            A.Ziagkova)                                           O2575001    9 
INSTITUTE  (2GRCTUA,2GERBOC,4RUSFEI,2GRCATH,2GRCIOA)              O2575001   10 
REFERENCE  (J,NIM/B,539,15,2023)                                  O2575001   11 
           #doi:10.1016/j.nimb.2023.03.014                        O2575001   12 
FACILITY   (VDGT,2GRCATH)                                         O2575001   13 
INC-SPECT  The incident accelerator beam energy was corrected     O2575001   14 
           with the the energy loss in the ultra thin surface     O2575001   15 
           gold layer and the energy loss considering half of     O2575001   16 
           the disodium phosphate target thickness.               O2575001   17 
DETECTOR   (SIBAR) Six Si surface barrier detectors, having a     O2575001   18 
           thickness of 500 um.                                   O2575001   19 
SAMPLE     Thin, multi-layered structure, consisting of thin      O2575001   20 
           carbon foil, on top of which a layer of disodium       O2575001   21 
           phosphate (Na2HPO4, 8-10 keV in thickness, for         O2575001   22 
           Ep,lab = 6 to 4 MeV respectively), rich in oxygen,     O2575001   23 
           was evaporated and, on top of this, an ultra-thin Au   O2575001   24 
           layer (<1 keV) was also subsequently evaporated for    O2575001   25 
           normalization and wear protection purposes.            O2575001   26 
MONITOR    (79-AU-197(P,EL)79-AU-197,,DA,,RTH)                    O2575001   27 
ERR-ANALYS (ERR-S) Statistical uncertainty including the          O2575001   28 
           statistical error in the integrated yield of the p-Au  O2575001   29 
           scattering that was always kept below 2%, the          O2575001   30 
           corresponding one of the p-natO scattering that did    O2575001   31 
           not exceed 2-3% in the least favorable case and the    O2575001   32 
           NAu/NnatO ratio of about 1.8%.                         O2575001   33 
           (ERR-SYS,,7.) Systematic uncertainty originating from: O2575001   34 
           - accuracy of the implemented stopping power           O2575001   35 
           - lateral inhomogeneities in the target composition    O2575001   36 
           - carbon buildup effects                               O2575001   37 
HISTORY    (20230513R) Data reveived from M.Kokkoris for IBANDL   O2575001   38 
           (20230514C) VS                                         O2575001   39 
ENDBIB              37          0                                 O2575001   40 
NOCOMMON             0          0                                 O2575001   41 
ENDSUBENT           40          0                                 O257500199999 
SUBENT        O2575002   20230514                             O097O2575002    1 
BIB                  2          4                                 O2575002    2 
REACTION   (8-O-0(P,EL)8-O-0,,DA)                                 O2575002    3 
STATUS     (TABLE) Fig. 2 of                                      O2575002    4 
           Nucl.Instrum.Method Phys.Res.B 539(2023)15             O2575002    5 
           Converted by R33toX4 from R33 files.                   O2575002    6 
ENDBIB               4          0                                 O2575002    7 
NOCOMMON             0          0                                 O2575002    8 
DATA                 5        888                                 O2575002    9 
ANG        EN         EN-ERR     DATA       ERR-S                 O2575002   10 
       160.      5783.         6.      71.24       2.85           O2575002  736 
       160.      5788.         6.      61.11       2.44           O2575002  737 
       160.      5803.         6.      21.54       0.86           O2575002  738 
       160.      5818.         6.      23.40       0.94           O2575002  739 
       160.      5833.         6.      30.58       1.22           O2575002  740 
       160.      5848.         6.      32.24       1.29           O2575002  741 
       160.      5863.         6.      34.91       1.40           O2575002  742 
       160.      5878.         6.      37.82       1.51           O2575002  743 
       160.      5893.         6.      40.09       1.60           O2575002  744 
       160.      5908.         6.      42.40       1.70           O2575002  745 
       160.      5923.         6.      40.32       1.61           O2575002  746 
       160.      5938.         6.      43.96       1.76           O2575002  747 
       160.      5953.         6.      42.45       1.70           O2575002  748 
       160.      5968.         6.      46.05       1.84           O2575002  749 
       160.      5983.         6.      45.97       1.84           O2575002  750 
       160.      5993.         6.      45.28       1.81           O2575002  751 
       170.      3992.         6.     120.98       4.84           O2575002  752 
       170.      4007.         6.     121.54       4.86           O2575002  753 
       170.      4022.         6.     120.67       4.83           O2575002  754 
       170.      4037.         6.     116.46       4.66           O2575002  755 
       170.      4052.         6.     114.85       4.59           O2575002  756 
       170.      4067.         6.     113.63       4.55           O2575002  757 
       170.      4082.         6.     111.19       4.45           O2575002  758 
       170.      4097.         6.     106.48       4.26           O2575002  759 
       170.      4112.         6.     102.32       4.09           O2575002  760 
       170.      4127.         6.      95.86       3.83           O2575002  761 
       170.      4142.         6.      89.04       3.56           O2575002  762 
       170.      4157.         6.      85.29       3.41           O2575002  763 
       170.      4172.         6.      76.00       3.04           O2575002  764 
       170.      4187.         6.      62.90       2.52           O2575002  765 
       170.      4202.         6.      52.60       2.10           O2575002  766 
       170.      4217.         6.      42.96       1.72           O2575002  767 
       170.      4232.         6.      32.84       1.31           O2575002  768 
       170.      4247.         6.      25.43       1.02           O2575002  769 
       170.      4262.         6.      24.39       0.98           O2575002  770 
       170.      4277.         6.      28.21       1.13           O2575002  771 
       170.      4292.         6.      39.69       1.59           O2575002  772 
       170.      4307.         6.      55.01       2.20           O2575002  773 
       170.      4322.         6.      73.32       2.93           O2575002  774 
       170.      4337.         6.      95.43       3.82           O2575002  775 
       170.      4352.         6.     125.82       5.03           O2575002  776 
       170.      4367.         6.     144.82       5.79           O2575002  777 
       170.      4382.         6.     166.08       6.64           O2575002  778 
       170.      4397.         6.     186.17       7.45           O2575002  779 
       170.      4412.         6.     189.21       7.57           O2575002  780 
       170.      4427.         6.     207.83       8.31           O2575002  781 
       170.      4442.         6.     215.38       8.62           O2575002  782 
       170.      4457.         6.     229.49       9.18           O2575002  783 
       170.      4472.         6.     231.76       9.27           O2575002  784 
       170.      4487.         6.     234.68       9.39           O2575002  785 
       170.      4502.         6.     244.19       9.77           O2575002  786 
       170.      4517.         6.     250.29      10.01           O2575002  787 
       170.      4532.         6.     244.18       9.77           O2575002  788 
       170.      4547.         6.     249.28       9.97           O2575002  789 
       170.      4562.         6.     241.10       9.64           O2575002  790 
       170.      4577.         6.     240.28       9.61           O2575002  791 
       170.      4592.         6.     242.96       9.72           O2575002  792 
       170.      4607.         6.     236.96       9.48           O2575002  793 
       170.      4622.         6.     232.90       9.32           O2575002  794 
       170.      4637.         6.     235.89       9.44           O2575002  795 
       170.      4652.         6.     245.84       9.83           O2575002  796 
       170.      4667.         6.     233.78       9.35           O2575002  797 
       170.      4682.         6.     227.37       9.09           O2575002  798 
       170.      4697.         6.     212.99       8.52           O2575002  799 
       170.      4712.         6.     212.22       8.49           O2575002  800 
       170.      4727.         6.     217.90       8.72           O2575002  801 
       170.      4742.         6.     213.23       8.53           O2575002  802 
       170.      4757.         6.     203.24       8.13           O2575002  803 
       170.      4772.         6.     197.10       7.88           O2575002  804 
       170.      4787.         6.     197.69       7.91           O2575002  805 
       170.      4802.         6.     196.11       7.84           O2575002  806 
       170.      4817.         6.     188.34       7.53           O2575002  807 
       170.      4832.         6.     190.12       7.60           O2575002  808 
       170.      4847.         6.     179.84       7.19           O2575002  809 
       170.      4862.         6.     175.08       7.00           O2575002  810 
       170.      4877.         6.     165.67       6.63           O2575002  811 
       170.      4892.         6.     161.58       6.46           O2575002  812 
       170.      4907.         6.     166.23       6.65           O2575002  813 
       170.      4922.         6.     158.75       6.35           O2575002  814 
       170.      4937.         6.     155.79       6.23           O2575002  815 
       170.      4952.         6.     159.39       6.38           O2575002  816 
       170.      4967.         6.     148.49       5.94           O2575002  817 
       170.      4982.         6.     150.77       6.03           O2575002  818 
       170.      4997.         6.     149.96       6.00           O2575002  819 
       170.      5012.         6.     145.05       5.80           O2575002  820 
       170.      5027.         6.     151.04       6.04           O2575002  821 
       170.      5042.         6.     147.70       5.91           O2575002  822 
       170.      5057.         6.     150.09       6.00           O2575002  823 
       170.      5072.         6.     149.90       6.00           O2575002  824 
       170.      5087.         6.     154.75       6.19           O2575002  825 
       170.      5102.         6.     158.98       6.36           O2575002  826 
       170.      5117.         6.     168.91       6.76           O2575002  827 
       170.      5135.         6.     189.96       7.60           O2575002  828 
       170.      5150.         6.     201.71       8.07           O2575002  829 
       170.      5160.         6.     206.03       8.24           O2575002  830 
       170.      5170.         6.     215.41       8.62           O2575002  831 
       170.      5180.         6.     224.01       8.96           O2575002  832 
       170.      5191.         6.     183.98       7.36           O2575002  833 
       170.      5200.         6.     132.46       5.30           O2575002  834 
       170.      5210.         6.      86.04       3.44           O2575002  835 
       170.      5220.         6.      51.90       2.08           O2575002  836 
       170.      5230.         6.      30.90       1.24           O2575002  837 
       170.      5245.         6.      22.15       0.89           O2575002  838 
       170.      5260.         6.      19.81       0.79           O2575002  839 
       170.      5275.         6.      23.63       0.95           O2575002  840 
       170.      5290.         6.      29.10       1.16           O2575002  841 
       170.      5306.         6.      35.89       1.44           O2575002  842 
       170.      5321.         6.      43.27       1.73           O2575002  843 
       170.      5336.         6.      60.85       2.43           O2575002  844 
       170.      5351.         6.      86.87       3.47           O2575002  845 
       170.      5366.         6.     144.78       5.79           O2575002  846 
       170.      5371.         6.     169.00       6.76           O2575002  847 
       170.      5376.         6.     194.29       7.77           O2575002  848 
       170.      5381.         6.     220.02       8.80           O2575002  849 
       170.      5387.         6.     260.79      10.43           O2575002  850 
       170.      5391.         6.     299.01      11.96           O2575002  851 
       170.      5396.         6.     415.09      16.60           O2575002  852 
       170.      5401.         6.     497.56      19.90           O2575002  853 
       170.      5406.         6.     413.72      16.55           O2575002  854 
       170.      5421.         6.     266.98      10.68           O2575002  855 
       170.      5436.         6.     185.43       7.42           O2575002  856 
       170.      5451.         6.     137.07       5.48           O2575002  857 
       170.      5466.         6.     109.66       4.39           O2575002  858 
       170.      5481.         6.      98.51       3.94           O2575002  859 
       170.      5496.         6.     143.62       5.74           O2575002  860 
       170.      5511.         6.     291.49      11.66           O2575002  861 
       170.      5526.         6.     331.68      13.27           O2575002  862 
       170.      5541.         6.     242.41       9.70           O2575002  863 
       170.      5553.         6.     192.57       7.70           O2575002  864 
       170.      5568.         6.     163.29       6.53           O2575002  865 
       170.      5583.         6.     129.67       5.19           O2575002  866 
       170.      5598.         6.     114.92       4.60           O2575002  867 
       170.      5613.         6.     108.81       4.35           O2575002  868 
       170.      5628.         6.      98.90       3.96           O2575002  869 
       170.      5643.         6.      98.95       3.96           O2575002  870 
       170.      5658.         6.      94.94       3.80           O2575002  871 
       170.      5673.         6.      86.36       3.45           O2575002  872 
       170.      5688.         6.      83.53       3.34           O2575002  873 
       170.      5703.         6.      88.90       3.56           O2575002  874 
       170.      5718.         6.      82.36       3.29           O2575002  875 
       170.      5733.         6.      83.43       3.34           O2575002  876 
       170.      5748.         6.      87.20       3.49           O2575002  877 
       170.      5753.         6.      84.12       3.36           O2575002  878 
       170.      5758.         6.      88.96       3.56           O2575002  879 
       170.      5763.         6.      87.27       3.49           O2575002  880 
       170.      5768.         6.      85.18       3.41           O2575002  881 
       170.      5773.         6.      87.61       3.50           O2575002  882 
       170.      5778.         6.      80.41       3.22           O2575002  883 
       170.      5783.         6.      76.93       3.08           O2575002  884 
       170.      5788.         6.      61.71       2.47           O2575002  885 
       170.      5803.         6.      24.41       0.98           O2575002  886 
       170.      5818.         6.      25.85       1.03           O2575002  887 
       170.      5833.         6.      31.36       1.25           O2575002  888 
       170.      5848.         6.      38.65       1.55           O2575002  889 
       170.      5863.         6.      40.24       1.61           O2575002  890 
       170.      5878.         6.      44.62       1.78           O2575002  891 
       170.      5893.         6.      47.27       1.89           O2575002  892 
       170.      5908.         6.      45.94       1.84           O2575002  893 
       170.      5923.         6.      47.27       1.89           O2575002  894 
       170.      5938.         6.      48.60       1.94           O2575002  895 
       170.      5953.         6.      50.26       2.01           O2575002  896 
       170.      5968.         6.      50.38       2.02           O2575002  897 
       170.      5983.         6.      49.96       2.00           O2575002  898 
       170.      5993.         6.      50.94       2.04           O2575002  899 
ENDDATA            890          0                                 O2575002  900 
ENDSUBENT          899          0                                 O257500299999 
ENDENTRY             2          0                                 O257599999999 
