ENTRY            O0513   19991117                             0000O051300000001 
SUBENT        O0513001   19991117                             0000O051300100001 
BIB                 13         37                                 O051300100002 
TITLE      Inclusive (P,P') Reactions on Nuclei in the Mass Range O051300100003 
            155 to 181 at Incident Energies from 120 to 200 MeV.  O051300100004 
AUTHOR     (W.A.RICHTER,S.W.STEYN,A.A.COWLEY,J.A.STANDER,J.W.KOEN,O051300100005 
           R.LINDSAY,G.C.HILLHOUSE,R.E.JULIES,J.J.LAWRIE,         O051300100006 
           J.V.PILCHER,P.E.HODGSON)                               O051300100007 
INSTITUTE  (3SAFSTL)                                              O051300100008 
           (3SAFSAF).University of the Western Cape,Bellville.    O051300100009 
           (3SAFNAC)                                              O051300100010 
           (2UK OXF)                                              O051300100011 
REFERENCE  (J,PR/C,54,1756,1996)                                  O051300100012 
HISTORY    (19990331C)                                            O051300100013 
           (19990608U) Last checking has been done.               O051300100014 
           (19991117A) DATE is corrected                          O051300100015 
REL-REF    (R,,J.V.PILCHER+,J,PR/C,40,1937,1989).Details of       O051300100016 
           Experiments.                                           O051300100017 
           (R,O0511001,A.A.COWLEY+,J,ZP/A,336,189,1990).Details   O051300100018 
           Of Experiments.                                        O051300100019 
ADD-RES    (COMP).A Statistical Multistep Direct Calculations     O051300100020 
           Based on the Feshbach,Kerman and Koonin Theory.        O051300100021 
DETECTOR   (TELES) A Detector Telescope Consisting of a 150 Mum   O051300100022 
           Silicon Surface Barrier Detector Followed by Three     O051300100023 
           Si(LI) Detectors of 5 mm Nominal Thickness Each,and a  O051300100024 
           2 mm Silicon Surface Barrier Veto Detector was Used.   O051300100025 
           Particle Identification was Achieved with a Standard   O051300100026 
           Del'Ta E-E Technique in Which Various Combinations of  O051300100027 
           The Detector in the Telescope were Used to Measure     O051300100028 
           Energy Loss and Total Energy of the Ejectiles.         O051300100029 
PART-DET   (P)                                                    O051300100030 
FACILITY   (ISOCY,3SAFNAC)                                        O051300100031 
METHOD     (SITA)                                                 O051300100032 
           (EXTB)                                                 O051300100033 
ERR-ANALYS (ERR-1).The Uncertainty in the Thicknesses of the      O051300100034 
           Targets Up to 8%.                                      O051300100035 
           (ERR-2).Relative Errors are Less Than 3%.              O051300100036 
           (ERR-3).The Overall Systematic Error in the Cross-SectiO051300100037 
           Section Data to be Less Than 10%.                      O051300100038 
STATUS     (TABLE)                                                O051300100039 
ENDBIB              37          0                                 O051300100040 
COMMON               3          3                                 O051300100041 
ERR-1      ERR-2      ERR-3                                       O051300100042 
PER-CENT   PER-CENT   PER-CENT                                    O051300100043 
         8.         3.        10.                                 O051300100044 
ENDCOMMON            3          0                                 O051300100045 
ENDSUBENT           44          0                                 O051300199999 
SUBENT        O0513002   19991117                             0000O051300200001 
BIB                  4          4                                 O051300200002 
REACTION   (49-IN-115(P,X)1-H-1,EM,DA/DE)                         O051300200003 
SAMPLE     Indium-115,Thickness 3.44 mg/cm**2,was Used As Target. O051300200004 
EN-SEC     (E,P)                                                  O051300200005 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O051300200006 
ENDBIB               4          0                                 O051300200007 
NOCOMMON             0          0                                 O051300200008 
DATA                 5        571                                 O051300200009 
EN         ANG        E          DATA       ERR-T                 O051300200010 
       200.        45.        60.    2.01203    0.03656           O051300400463 
       200.        45.        80.    1.80422    0.03462           O051300400464 
       200.        45.       100.    1.65383    0.03315           O051300400465 
       200.        45.       120.    1.32898    0.02971           O051300400466 
       200.        45.       140.    0.96946    0.02538           O051300400467 
       200.        45.       160.    0.51236    0.01845           O051300400468 
       200.        45.       180.    0.21008    0.01181           O051300400469 
       200.        50.        20.    1.85458    0.02771           O051300400470 
       200.        50.        40.    1.94961    0.02842           O051300400471 
       200.        50.        60.    1.89376    0.02801           O051300400472 
       200.        50.        80.    1.76967    0.02707           O051300400473 
       200.        50.       100.    1.32703    0.02344           O051300400474 
       200.        50.       120.    0.94045    0.01974           O051300400475 
       200.        50.       140.     0.5998    0.01576           O051300400476 
       200.        50.       160.    0.29671    0.01109           O051300400477 
       200.        50.       180.    0.08137    0.00581           O051300400478 
       200.        55.        20.     1.8274     0.0289           O051300400479 
       200.        55.        40.    1.87188    0.02925           O051300400480 
       200.        55.        60.    1.73571    0.02817           O051300400481 
       200.        55.        80.    1.39101    0.02522           O051300400482 
       200.        55.       100.    1.07117    0.02213           O051300400483 
       200.        55.       120.    0.72966    0.01826           O051300400484 
       200.        55.       140.    0.41098    0.01371           O051300400485 
       200.        55.       160.    0.16509    0.00869           O051300400486 
       200.        55.       180.     0.0352    0.00401           O051300400487 
       200.        60.        20.     1.7429    0.02766           O051300400488 
       200.        60.        40.    1.68708    0.02722           O051300400489 
       200.        60.        60.    1.46991    0.02541           O051300400490 
       200.        60.        80.     1.1399    0.02237           O051300400491 
       200.        60.       100.     0.7815    0.01852           O051300400492 
       200.        60.       120.    0.45238    0.01409           O051300400493 
       200.        60.       140.    0.20139     0.0094           O051300400494 
       200.        60.       160.    0.06515    0.00535           O051300400495 
       200.        60.       180.    0.01406    0.00248           O051300400496 
       200.        65.        20.    1.61371    0.02119           O051300400497 
       200.        65.        40.    1.53057    0.02064           O051300400498 
       200.        65.        60.    1.23231    0.01852           O051300400499 
       200.        65.        80.    0.90264    0.01585           O051300400500 
       200.        65.       100.     0.5725    0.01262           O051300400501 
       200.        65.       120.    0.29121      0.009           O051300400502 
       200.        65.       140.    0.10543    0.00542           O051300400503 
       200.        65.       160.      0.029    0.00284           O051300400504 
       200.        65.       180.    0.00596    0.00129           O051300400505 
       200.        70.        20.    1.55475    0.01914           O051300400506 
       200.        70.        40.    1.37211    0.01798           O051300400507 
       200.        70.        60.    1.04519     0.0157           O051300400508 
       200.        70.        80.    0.70382    0.01288           O051300400509 
       200.        70.       100.     0.3883    0.00957           O051300400510 
       200.        70.       120.    0.17223    0.00637           O051300400511 
       200.        70.       140.    0.07835     0.0043           O051300400512 
       200.        70.       160.    0.01657    0.00198           O051300400513 
       200.        70.       180.    0.00094    0.00047           O051300400514 
       200.        75.        20.    1.48395    0.01467           O051300400515 
       200.        75.        40.    1.28494    0.01365           O051300400516 
       200.        75.        60.     0.8693    0.01123           O051300400517 
       200.        75.        80.    0.50241    0.00854           O051300400518 
       200.        75.       100.      0.276    0.00633           O051300400519 
       200.        75.       120.     0.1143    0.00407           O051300400520 
       200.        75.       140.    0.04299     0.0025           O051300400521 
       200.        75.       160.     0.0102    0.00122           O051300400522 
       200.        75.       180.    0.00089    0.00036           O051300400523 
       200.        80.        20.    1.42698    0.01645           O051300400524 
       200.        80.        40.    1.09375     0.0144           O051300400525 
       200.        80.        60.    0.71009    0.01161           O051300400526 
       200.        80.        80.    0.39502    0.00866           O051300400527 
       200.        80.       100.     0.1835     0.0059           O051300400528 
       200.        80.       120.    0.07643    0.00381           O051300400529 
       200.        80.       140.    0.02585    0.00221           O051300400530 
       200.        80.       160.    0.00642     0.0011           O051300400531 
       200.        80.       180.    0.00095    0.00042           O051300400532 
       200.        90.        20.    1.29225    0.01113           O051300400533 
       200.        90.        40.    0.87881    0.00918           O051300400534 
       200.        90.        60.    0.49909    0.00692           O051300400535 
       200.        90.        80.    0.22534    0.00465           O051300400536 
       200.        90.       100.    0.09955    0.00309           O051300400537 
       200.        90.       120.    0.03602    0.00186           O051300400538 
       200.        90.       140.    0.01049      0.001           O051300400539 
       200.        90.       160.    0.00201    0.00044           O051300400540 
       200.       100.        20.    1.13298    0.01045           O051300400541 
       200.       100.        40.     0.6777    0.00809           O051300400542 
       200.       100.        60.    0.33079    0.00565           O051300400543 
       200.       100.        80.    0.13646    0.00363           O051300400544 
       200.       100.       100.    0.05584    0.00232           O051300400545 
       200.       100.       120.    0.01552    0.00122           O051300400546 
       200.       100.       140.     0.0038    0.00061           O051300400547 
       200.       100.       160.    0.00103    0.00031           O051300400548 
       200.       110.        20.    1.03263    0.00811           O051300400549 
       200.       110.        40.    0.52083    0.00576           O051300400550 
       200.       110.        60.    0.22814    0.00381           O051300400551 
       200.       110.        80.    0.08776    0.00236           O051300400552 
       200.       110.       100.    0.02978    0.00138           O051300400553 
       200.       110.       120.    0.00735    0.00068           O051300400554 
       200.       110.       140.    0.00124    0.00028           O051300400555 
       200.       110.       160.    0.00019    0.00011           O051300400556 
       200.       120.        20.     0.9139    0.00618           O051300400557 
       200.       120.        40.    0.41725    0.00418           O051300400558 
       200.       120.        60.    0.15594    0.00255           O051300400559 
       200.       120.        80.    0.05634    0.00153           O051300400560 
       200.       120.       100.    0.01668    0.00084           O051300400561 
       200.       120.       120.    0.00408    0.00041           O051300400562 
       200.       120.       140.    0.00063    0.00016           O051300400563 
       200.       120.       160.    0.00008    0.00006           O051300400564 
       200.       130.        20.    0.83366    0.00675           O051300400565 
       200.       130.        40.    0.33697    0.00429           O051300400566 
       200.       130.        60.    0.11978    0.00256           O051300400567 
       200.       130.        80.    0.03788    0.00144           O051300400568 
       200.       130.       100.    0.01134    0.00079           O051300400569 
       200.       130.       120.    0.00253    0.00037           O051300400570 
       200.       130.       140.    0.00024    0.00011           O051300400571 
       200.       140.        20.    0.77034    0.00544           O051300400572 
       200.       140.        40.    0.28174    0.00329           O051300400573 
       200.       140.        60.    0.09793    0.00194           O051300400574 
       200.       140.        80.    0.02941    0.00106           O051300400575 
       200.       140.       100.     0.0083    0.00056           O051300400576 
       200.       140.       120.    0.00151    0.00024           O051300400577 
       200.       140.       140.    0.00023    0.00009           O051300400578 
       200.       150.        20.    0.81309    0.00625           O051300400579 
       200.       150.        40.    0.26512    0.00357           O051300400580 
       200.       150.        60.    0.08535    0.00203           O051300400581 
       200.       150.        80.    0.02723    0.00114           O051300400582 
       200.       150.       100.    0.00685    0.00057           O051300400583 
       200.       150.       120.    0.00139    0.00026           O051300400584 
       200.       150.       140.    0.00014    0.00008           O051300400585 
       200.       160.        20.    0.68518    0.00513           O051300400586 
       200.       160.        40.    0.21916     0.0029           O051300400587 
       200.       160.        60.    0.06624     0.0016           O051300400588 
       200.       160.        80.     0.0189    0.00085           O051300400589 
       200.       160.       100.    0.00541    0.00046           O051300400590 
       200.       160.       120.    0.00112    0.00021           O051300400591 
ENDDATA            582          0                                 O051300400592 
ENDSUBENT          591          0                                 O051300499999 
SUBENT        O0513005   19991117                             0000O051300500001 
BIB                  4          4                                 O051300500002 
REACTION   (70-YB-173(P,X)1-H-1,EM,DA/DE)                         O051300500003 
EN-SEC     (E,P)                                                  O051300500004 
SAMPLE     Ytterbium-173,Thickness 1.63 mg/cm**2,was Used.        O051300500005 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O051300500006 
ENDBIB               4          0                                 O051300500007 
NOCOMMON             0          0                                 O051300500008 
DATA                 5        578                                 O051300500009 
EN         ANG        E          DATA       ERR-T                 O051300500010 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             O051300500011 
       120.        15.        20.    2.38071    0.11818           O051300500012 
       120.        15.        40.    2.67083    0.14499           O051300500013 
       120.        15.        60.    3.02568    0.14662           O051300500014 
       120.        15.        80.    3.27465    0.13259           O051300500015 
       120.        15.       100.    4.08762    0.13132           O051300500016 
       120.        20.        20.    2.28346    0.06602           O051300500017 
       120.        20.        40.    3.16797    0.07519           O051300500018 
       120.        20.        60.    3.37312     0.0752           O051300500019 
       120.        20.        80.    3.51755    0.07672           O051300500020 
       120.        20.       100.    3.38614    0.07484           O051300500021 
       120.        25.        20.    2.28183     0.0422           O051300500022 
       120.        25.        40.    2.90567    0.04763           O051300500023 
       120.        25.        60.    3.13083    0.04944           O051300500024 
       120.        25.        80.    3.07024    0.04896           O051300500025 
       120.        25.       100.    2.80099    0.04676           O051300500026 
       120.        30.        20.    2.26846    0.04343           O051300500027 
       120.        30.        40.      2.871    0.04886           O051300500028 
       120.        30.        60.    2.82327    0.04846           O051300500029 
       120.        30.        80.     2.6539    0.04698           O051300500030 
       120.        30.       100.    2.10317    0.04182           O051300500031 
       120.        35.        20.    2.20271    0.03416           O051300500032 
       120.        35.        40.    2.67396    0.03764           O051300500033 
       120.        35.        60.    2.63951     0.0374           O051300500034 
       120.        35.        80.    2.73874    0.03809           O051300500035 
       120.        35.       100.    1.60194    0.02913           O051300500036 
       120.        40.        20.    2.08465     0.0318           O051300500037 
       120.        40.        40.    2.60095    0.03552           O051300500038 
       120.        40.        60.    2.31627    0.03352           O051300500039 
       120.        40.        80.    1.85779    0.03002           O051300500040 
       120.        40.       100.    1.20181    0.02414           O051300500041 
       120.        45.        20.    2.00346     0.0311           O051300500042 
       120.        45.        40.    2.36394    0.03378           O051300500043 
       120.        45.        60.    2.38092     0.0339           O051300500044 
       120.        45.        80.    1.52843    0.02716           O051300500045 
       120.        45.       100.    0.84262    0.02017           O051300500046 
       120.        50.        20.    1.97709    0.02541           O051300500047 
       120.        50.        40.    2.17698    0.02666           O051300500048 
       120.        50.        60.    1.78086    0.02411           O051300500049 
       120.        50.        80.    1.15998    0.01946           O051300500050 
       120.        50.       100.    0.59874    0.01398           O051300500051 
       120.        55.        20.    1.82523     0.0212           O051300500052 
       120.        55.        40.     2.2483    0.02353           O051300500053 
       120.        55.        60.     1.4516    0.01891           O051300500054 
       120.        55.        80.    0.86652    0.01461           O051300500055 
       120.        55.       100.    0.41029    0.01005           O051300500056 
       120.        60.        20.    1.75609    0.01624           O051300500057 
       120.        60.        40.    1.70823    0.01602           O051300500058 
       120.        60.        60.    1.19036    0.01337           O051300500059 
       120.        60.        80.     0.6315    0.00974           O051300500060 
       120.        60.       100.     0.2367    0.00596           O051300500061 
       120.        65.        20.     1.6102    0.01485           O051300500062 
       120.        65.        40.    1.47913    0.01423           O051300500063 
       120.        65.        60.    0.92766    0.01127           O051300500064 
       120.        65.        80.    0.42877    0.00766           O051300500065 
       120.        65.       100.    0.13286    0.00426           O051300500066 
       120.        70.        20.    1.53519    0.01244           O051300500067 
       120.        70.        40.    1.28935     0.0114           O051300500068 
       120.        70.        60.    0.71493    0.00849           O051300500069 
       120.        70.        80.    0.28537    0.00536           O051300500070 
       120.        70.       100.    0.06081    0.00248           O051300500071 
       120.        75.        20.    1.44052    0.01074           O051300500072 
       120.        75.        40.    1.10461     0.0094           O051300500073 
       120.        75.        60.    0.55881    0.00669           O051300500074 
       120.        75.        80.    0.18488    0.00385           O051300500075 
       120.        75.       100.    0.03195     0.0016           O051300500076 
       120.        80.        20.     1.3446    0.01063           O051300500077 
       120.        80.        40.    0.92898    0.00883           O051300500078 
       120.        80.        60.     0.4089    0.00586           O051300500079 
       120.        80.        80.    0.11453     0.0031           O051300500080 
       120.        80.       100.    0.02015     0.0013           O051300500081 
       120.        90.        20.    1.21523    0.01035           O051300500082 
       120.        90.        40.    0.69228    0.00781           O051300500083 
       120.        90.        60.    0.25124    0.00471           O051300500084 
       120.        90.        80.    0.06023     0.0023           O051300500085 
       120.        90.       100.    0.00655    0.00076           O051300500086 
       120.       100.        20.    1.04105    0.00851           O051300500087 
       120.       100.        40.    0.49821    0.00589           O051300500088 
       120.       100.        60.    0.15021    0.00323           O051300500089 
       120.       100.        80.    0.03338    0.00152           O051300500090 
       120.       100.       100.    0.00343    0.00049           O051300500091 
       120.       110.        20.    0.90357    0.00869           O051300500092 
       120.       110.        40.    0.35269    0.00543           O051300500093 
       120.       110.        60.    0.09923    0.00288           O051300500094 
       120.       110.        80.    0.01771    0.00122           O051300500095 
       120.       110.       100.    0.00172    0.00038           O051300500096 
       120.       120.        20.    0.79003    0.00756           O051300500097 
       120.       120.        40.    0.27289    0.00444           O051300500098 
       120.       120.        60.    0.06554    0.00218           O051300500099 
       120.       120.        80.    0.00958    0.00083           O051300500100 
       120.       120.       100.     0.0011    0.00028           O051300500101 
       120.       130.        20.    0.72248    0.00616           O051300500102 
       120.       130.        40.    0.22121    0.00341           O051300500103 
       120.       130.        60.    0.04684    0.00157           O051300500104 
       120.       130.        80.    0.00774    0.00064           O051300500105 
       120.       130.       100.    0.00058    0.00017           O051300500106 
       120.       140.        20.    0.65475    0.00547           O051300500107 
       120.       140.        40.    0.18421     0.0029           O051300500108 
       120.       140.        60.     0.0374    0.00131           O051300500109 
       120.       140.        80.    0.00485    0.00047           O051300500110 
       120.       140.       100.    0.00023     0.0001           O051300500111 
       120.       150.        20.    0.66282    0.00517           O051300500112 
       120.       150.        40.    0.17451    0.00265           O051300500113 
       120.       150.        60.    0.03202    0.00114           O051300500114 
       120.       150.        80.    0.00422    0.00041           O051300500115 
       120.       150.       100.    0.00028    0.00011           O051300500116 
       120.       160.        20.    0.56068    0.00437           O051300500117 
       120.       160.        40.    0.13909    0.00218           O051300500118 
       120.       160.        60.    0.02533    0.00093           O051300500119 
       120.       160.        80.    0.00401    0.00037           O051300500120 
       120.       160.       100.    0.00033    0.00011           O051300500121 
       150.        15.        20.    2.31035    0.06695           O051300500122 
       150.        15.        40.    2.90367    0.07639           O051300500123 
       150.        15.        60.    3.20911    0.08022           O051300500124 
       150.        15.        80.    2.88199    0.07803           O051300500125 
       150.        15.       100.    3.07863     0.0788           O051300500126 
       150.        15.       120.    3.26505    0.08014           O051300500127 
       150.        20.        20.    2.15603    0.05544           O051300500128 
       150.        20.        40.     2.6658    0.06164           O051300500129 
       150.        20.        60.    2.75223    0.06263           O051300500130 
       150.        20.        80.    2.62406    0.06116           O051300500131 
       150.        20.       100.    2.94772    0.06482           O051300500132 
       150.        20.       120.    2.79933    0.06317           O051300500133 
       150.        25.        20.    2.23696    0.05776           O051300500134 
       150.        25.        40.    2.60603    0.06234           O051300500135 
       150.        25.        60.    2.76902    0.06426           O051300500136 
       150.        25.        80.    2.67618    0.06318           O051300500137 
       150.        25.       100.    2.60376    0.06231           O051300500138 
       150.        25.       120.    2.46354    0.06061           O051300500139 
       150.        30.        20.    2.06397    0.03913           O051300500140 
       150.        30.        40.    2.36395    0.04188           O051300500141 
       150.        30.        60.    2.45058    0.04264           O051300500142 
       150.        30.        80.    2.34187    0.04168           O051300500143 
       150.        30.       100.    2.37056    0.04194           O051300500144 
       150.        30.       120.    1.96773    0.03821           O051300500145 
       150.        35.        20.    2.60922    0.04584           O051300500146 
       150.        35.        40.    3.17389    0.05055           O051300500147 
       150.        35.        60.    3.19036    0.05068           O051300500148 
       150.        35.        80.    2.95838    0.04881           O051300500149 
       150.        35.       100.    2.85739    0.04797           O051300500150 
       150.        35.       120.    1.94122    0.03954           O051300500151 
       150.        40.        20.    2.23809    0.03546           O051300500152 
       150.        40.        40.    2.58926    0.03814           O051300500153 
       150.        40.        60.    2.66109    0.03866           O051300500154 
       150.        40.        80.    2.35586    0.03638           O051300500155 
       150.        40.       100.    1.87099    0.03242           O051300500156 
       150.        40.       120.    1.36334    0.02767           O051300500157 
       150.        45.        20.    1.90083    0.03284           O051300500158 
       150.        45.        40.    2.12307     0.0347           O051300500159 
       150.        45.        60.    1.87834    0.03264           O051300500160 
       150.        45.        80.    1.41495    0.02833           O051300500161 
       150.        45.       100.    1.18993    0.02598           O051300500162 
       150.        45.       120.    0.78719    0.02113           O051300500163 
       150.        50.        20.    1.88995    0.03614           O051300500164 
       150.        50.        40.    1.98122    0.03701           O051300500165 
       150.        50.        60.    1.86962    0.03595           O051300500166 
       150.        50.        80.    1.16474    0.02838           O051300500167 
       150.        50.       100.    0.86817     0.0245           O051300500168 
       150.        50.       120.    0.51195    0.01881           O051300500169 
       150.        55.        20.    1.76437    0.02942           O051300500170 
       150.        55.        40.    1.80407    0.02975           O051300500171 
       150.        55.        60.    1.39498    0.02616           O051300500172 
       150.        55.        80.    0.90684    0.02109           O051300500173 
       150.        55.       100.    0.58553    0.01695           O051300500174 
       150.        55.       120.    0.30742    0.01228           O051300500175 
       150.        60.        20.    1.67069    0.02597           O051300500176 
       150.        60.        40.    1.65421    0.02584           O051300500177 
       150.        60.        60.    1.18267    0.02185           O051300500178 
       150.        60.        80.    0.71242    0.01696           O051300500179 
       150.        60.       100.     0.3847    0.01246           O051300500180 
       150.        60.       120.    0.14711    0.00771           O051300500181 
       150.        65.        20.    1.56167    0.02224           O051300500182 
       150.        65.        40.    1.45487    0.02147           O051300500183 
       150.        65.        60.    0.95621     0.0174           O051300500184 
       150.        65.        80.    0.51794    0.01281           O051300500185 
       150.        65.       100.    0.25974    0.00907           O051300500186 
       150.        65.       120.    0.06749    0.00462           O051300500187 
       150.        70.        20.    1.42293    0.01741           O051300500188 
       150.        70.        40.    1.23244     0.0162           O051300500189 
       150.        70.        60.    0.77561    0.01285           O051300500190 
       150.        70.        80.    0.36375     0.0088           O051300500191 
       150.        70.       100.    0.14682    0.00559           O051300500192 
       150.        70.       120.    0.03744    0.00282           O051300500193 
       150.        75.        20.    1.36097    0.01568           O051300500194 
       150.        75.        40.    1.12411    0.01425           O051300500195 
       150.        75.        60.    0.64061    0.01076           O051300500196 
       150.        75.        80.    0.24155    0.00661           O051300500197 
       150.        75.       100.    0.08434     0.0039           O051300500198 
       150.        75.       120.    0.02003     0.0019           O051300500199 
       150.        80.        20.     1.4118    0.01421           O051300500200 
       150.        80.        40.     1.0938     0.0125           O051300500201 
       150.        80.        60.    0.52811    0.00869           O051300500202 
       150.        80.        80.    0.19015    0.00521           O051300500203 
       150.        80.       100.    0.06803    0.00312           O051300500204 
       150.        80.       120.     0.0118     0.0013           O051300500205 
       150.        90.        20.    1.33075    0.01014           O051300500206 
       150.        90.        40.    0.95117    0.00858           O051300500207 
       150.        90.        60.    0.43417    0.00579           O051300500208 
       150.        90.        80.    0.14458    0.00334           O051300500209 
       150.        90.       100.    0.05149      0.002           O051300500210 
       150.        90.       120.    0.00908    0.00084           O051300500211 
       150.       100.        20.    1.15248    0.01009           O051300500212 
       150.       100.        40.     0.6129    0.00736           O051300500213 
       150.       100.        60.    0.21231    0.00433           O051300500214 
       150.       100.        80.    0.06081    0.00232           O051300500215 
       150.       100.       100.    0.01606    0.00119           O051300500216 
       150.       100.       120.    0.00195    0.00041           O051300500217 
       150.       110.        20.     0.8883    0.00814           O051300500218 
       150.       110.        40.    0.39299    0.00541           O051300500219 
       150.       110.        60.    0.13046    0.00312           O051300500220 
       150.       110.        80.    0.03254    0.00156           O051300500221 
       150.       110.       100.    0.00667     0.0007           O051300500222 
       150.       110.       120.    0.00105    0.00028           O051300500223 
       150.       120.        20.    0.76239    0.00632           O051300500224 
       150.       120.        40.    0.30748    0.00401           O051300500225 
       150.       120.        60.    0.08608    0.00212           O051300500226 
       150.       120.        80.    0.02089    0.00105           O051300500227 
       150.       120.       100.    0.00406    0.00046           O051300500228 
       150.       120.       120.    0.00037    0.00014           O051300500229 
       150.       130.        20.    0.67465    0.00623           O051300500230 
       150.       130.        40.    0.24435    0.00375           O051300500231 
       150.       130.        60.    0.06298     0.0019           O051300500232 
       150.       130.        80.    0.01462    0.00092           O051300500233 
       150.       130.       100.    0.00244    0.00038           O051300500234 
       150.       130.       120.    0.00023    0.00012           O051300500235 
       150.       140.        20.    0.60779    0.00416           O051300500236 
       150.       140.        40.     0.1961    0.00236           O051300500237 
       150.       140.        60.    0.04739    0.00116           O051300500238 
       150.       140.        80.    0.00949    0.00052           O051300500239 
       150.       140.       100.    0.00152    0.00021           O051300500240 
       150.       140.       120.    0.00017    0.00007           O051300500241 
       150.       150.        20.    0.64427    0.00524           O051300500242 
       150.       150.        40.     0.1916    0.00286           O051300500243 
       150.       150.        60.    0.04457    0.00138           O051300500244 
       150.       150.        80.    0.00866    0.00061           O051300500245 
       150.       150.       100.    0.00153    0.00026           O051300500246 
       150.       150.       120.    0.00004    0.00004           O051300500247 
       150.       160.        20.    0.54107     0.0045           O051300500248 
       150.       160.        40.     0.1538     0.0024           O051300500249 
       150.       160.        60.    0.03239     0.0011           O051300500250 
       150.       160.        80.    0.00669     0.0005           O051300500251 
       150.       160.       100.    0.00096    0.00019           O051300500252 
       150.       160.       120.    0.00007    0.00005           O051300500253 
       175.    0.00014       120.    0.00007                      O051300500254 
       175.    0.00254       100.     0.0003                      O051300500255 
       175.    0.01163        80.    0.00064                      O051300500256 
       175.    0.05024        60.    0.00133                      O051300500257 
       175.    0.16945        40.    0.00244                      O051300500258 
       175.    0.51816        20.    0.00426                      O051300500259 
       175.        15.        20.    1.92466    0.06186           O051300500260 
       175.        15.        40.    2.27891    0.07013           O051300500261 
       175.        15.        60.    2.17819    0.07241           O051300500262 
       175.        15.        80.     2.0849    0.07128           O051300500263 
       175.        15.       100.    1.99926    0.06684           O051300500264 
       175.        15.       120.    2.20697    0.06168           O051300500265 
       175.        15.       140.    2.68941    0.06591           O051300500266 
       175.        20.        20.    1.90022    0.04413           O051300500267 
       175.        20.        40.     2.2187    0.04806           O051300500268 
       175.        20.        60.    2.20261    0.04789           O051300500269 
       175.        20.        80.    2.07712    0.04619           O051300500270 
       175.        20.       100.    1.93208    0.04442           O051300500271 
       175.        20.       120.    1.98439     0.0453           O051300500272 
       175.        20.       140.     2.2856    0.04837           O051300500273 
       175.        25.        20.    1.89092    0.04151           O051300500274 
       175.        25.        40.     2.2544    0.04532           O051300500275 
       175.        25.        60.    2.19562    0.04473           O051300500276 
       175.        25.        80.    2.07554    0.04349           O051300500277 
       175.        25.       100.    2.09251    0.04367           O051300500278 
       175.        25.       120.     2.0856    0.04359           O051300500279 
       175.        25.       140.    2.12153    0.04397           O051300500280 
       175.        30.        20.    1.91168    0.03949           O051300500281 
       175.        30.        40.    2.10142    0.04141           O051300500282 
       175.        30.        60.    2.14145     0.0418           O051300500283 
       175.        30.        80.    2.00173    0.04041           O051300500284 
       175.        30.       100.    2.00851    0.04048           O051300500285 
       175.        30.       120.     1.8563    0.03892           O051300500286 
       175.        30.       140.    1.67257    0.03694           O051300500287 
       175.        35.        20.    1.93582    0.04037           O051300500288 
       175.        35.        40.     2.0766    0.04181           O051300500289 
       175.        35.        60.     2.0713    0.04176           O051300500290 
       175.        35.        80.    1.92107    0.04022           O051300500291 
       175.        35.       100.    1.83051    0.03926           O051300500292 
       175.        35.       120.    1.69416    0.03777           O051300500293 
       175.        35.       140.    1.32284    0.03337           O051300500294 
       175.        40.        20.    1.77451      0.035           O051300500295 
       175.        40.        40.    2.04978    0.03762           O051300500296 
       175.        40.        60.    1.94523    0.03665           O051300500297 
       175.        40.        80.    1.81981    0.03545           O051300500298 
       175.        40.       100.    1.90433    0.03626           O051300500299 
       175.        40.       120.    1.33359    0.03035           O051300500300 
       175.        40.       140.    0.98957    0.02614           O051300500301 
       175.        45.        20.    1.76452     0.0229           O051300500302 
       175.        45.        40.    1.96543    0.02417           O051300500303 
       175.        45.        60.    1.89307    0.02372           O051300500304 
       175.        45.        80.    1.70613    0.02252           O051300500305 
       175.        45.       100.    1.60252    0.02182           O051300500306 
       175.        45.       120.    1.14254    0.01843           O051300500307 
       175.        45.       140.    0.78907    0.01531           O051300500308 
       175.        50.        20.    1.78268    0.02691           O051300500309 
       175.        50.        40.    1.86578    0.02753           O051300500310 
       175.        50.        60.    1.72204    0.02645           O051300500311 
       175.        50.        80.    1.43112    0.02411           O051300500312 
       175.        50.       100.    1.12126    0.02134           O051300500313 
       175.        50.       120.    0.73488    0.01728           O051300500314 
       175.        50.       140.    0.36694    0.01221           O051300500315 
       175.        55.        20.    1.60862    0.02964           O051300500316 
       175.        55.        40.     1.6806     0.0303           O051300500317 
       175.        55.        60.    1.53796    0.02898           O051300500318 
       175.        55.        80.    1.10674    0.02458           O051300500319 
       175.        55.       100.    0.82577    0.02124           O051300500320 
       175.        55.       120.    0.47891    0.01617           O051300500321 
       175.        55.       140.    0.20577     0.0106           O051300500322 
       175.        60.        20.    1.53633    0.02398           O051300500323 
       175.        60.        40.    1.61067    0.02456           O051300500324 
       175.        60.        60.    1.27136    0.02182           O051300500325 
       175.        60.        80.    0.87966    0.01815           O051300500326 
       175.        60.       100.    0.56614    0.01456           O051300500327 
