ENTRY            O0180   20200317                             O076O0180  0    1 
SUBENT        O0180001   20200317                             O076O0180  1    1 
BIB                 12         29                                 O0180  1    2 
TITLE      Preequilibrium proton emission induced by 80 and       O0180  1    3 
           120 MeV protons incident on Zr-90                      O0180  1    4 
AUTHOR     (A.A.Cowley,A.Van Kent,J.J.Lawrie,S.V.Fortsch,         O0180  1    5 
           D.M.Whittal,J.V.Pilcher,F.D.Smit,W.A.Richter,          O0180  1    6 
           R.Lindsay,I.J.Van Heerden,R.Bonetti,P.E.Hodgson)       O0180  1    7 
INSTITUTE  (3SAFNAC,3SAFSTL,2ITYMIL,2UK OXF)                      O0180  1    8 
           (3SAFSAF) University of the Western Cape               O0180  1    9 
REFERENCE  (J,PR/C,43,678,1991)                                   O0180  1   10 
           (W,COWLEY,19960307) Data Table.                        O0180  1   11 
FACILITY   (CYCLO,3SAFNAC)                                        O0180  1   12 
SAMPLE     A highly uniform Zr-90 foil of thickness 10.1 mg/cm**2,O0180  1   13 
           enriched to 97.7% in Zr-90 /isotopic impurities includeO0180  1   14 
            0.96% Zr-91 and 0.71% Zr-92/.                         O0180  1   15 
ADD-RES    (COMP) Statistical Multistep Direct Calculations.      O0180  1   16 
DETECTOR   (TELES,SI,NAICR) The detector telescope consisted  of  O0180  1   17 
           two Si(delta E) detectors of 150 and 1000 mum,         O0180  1   18 
           respectively, followed by a 75 mm diameter 125 mm      O0180  1   19 
           thick Na-I(Tl) detector.                               O0180  1   20 
METHOD     (SITA,EDE)                                             O0180  1   21 
           An active collimator has been used                     O0180  1   22 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  O0180  1   23 
            (probably statistical)                                O0180  1   24 
           (ERR-S,,2.) Statistical error                          O0180  1   25 
           (ERR-SYS,,10.) The overall systematic error is         O0180  1   26 
           estimated at less than 10%.                            O0180  1   27 
STATUS     (TABLE) Data table has been received from A.A.Cowley.  O0180  1   28 
HISTORY    (19960215C)                                            O0180  1   29 
           (19960815U) Last checking has been done.               O0180  1   30 
           (20200317A) SD: BIB updated. Subents 002-046 merged.   O0180  1   31 
ENDBIB              29          0                                 O0180  1   32 
COMMON               1          3                                 O0180  1   33 
EN-ERR                                                            O0180  1   34 
MEV                                                               O0180  1   35 
        0.5                                                       O0180  1   36 
ENDCOMMON            3          0                                 O0180  1   37 
ENDSUBENT           36          0                                 O0180  199999 
SUBENT        O0180002   20200317                             O076O0180  2    1 
BIB                  2          4                                 O0180  2    2 
REACTION   (40-ZR-90(P,X)1-H-1,,DA/DE)                            O0180  2    3 
HISTORY    (20200317A) SD: SF3=INL ->X; SF4=Zr-90 -> H-1; SF9=EXP O0180  2    4 
           deleted from REACTION code. EN-SEC deleted.            O0180  2    5 
           Data from Subents 003-046 added.                       O0180  2    6 
ENDBIB               4          0                                 O0180  2    7 
NOCOMMON             0          0                                 O0180  2    8 
DATA                 5        463                                 O0180  2    9 
EN         E          ANG        DATA       DATA-ERR              O0180  2   10 
        80.        38.       134.      0.089      0.001           O0180  2   65 
        80.        38.       145.      0.074      0.001           O0180  2   66 
        80.        42.        24.      3.317      0.029           O0180  2   67 
        80.        42.        35.      2.256      0.009           O0180  2   68 
        80.        42.        45.      1.873      0.009           O0180  2   69 
        80.        42.        56.      1.225      0.008           O0180  2   70 
        80.        42.        69.      0.692      0.004           O0180  2   71 
        80.        42.        82.      0.380      0.002           O0180  2   72 
        80.        42.        95.      0.203      0.001           O0180  2   73 
        80.        42.       106.      0.128      0.001           O0180  2   74 
        80.        42.       121.      0.082      0.001           O0180  2   75 
        80.        42.       134.      0.059      0.001           O0180  2   76 
        80.        42.       145.      0.046                      O0180  2   77 
        80.        46.        24.      3.364      0.029           O0180  2   78 
        80.        46.        35.      2.196      0.009           O0180  2   79 
        80.        46.        45.      1.770      0.008           O0180  2   80 
        80.        46.        56.      1.096      0.007           O0180  2   81 
        80.        46.        69.      0.594      0.004           O0180  2   82 
        80.        46.        82.      0.302      0.002           O0180  2   83 
        80.        46.        95.      0.151      0.001           O0180  2   84 
        80.        46.       106.      0.090      0.001           O0180  2   85 
        80.        46.       121.      0.055      0.001           O0180  2   86 
        80.        46.       134.      0.038                      O0180  2   87 
        80.        46.       145.      0.029                      O0180  2   88 
        80.        50.        24.      3.405      0.029           O0180  2   89 
        80.        50.        35.      2.149      0.009           O0180  2   90 
        80.        50.        45.      1.650      0.008           O0180  2   91 
        80.        50.        56.      0.982      0.007           O0180  2   92 
        80.        50.        69.      0.497      0.003           O0180  2   93 
        80.        50.        82.      0.232      0.002           O0180  2   94 
        80.        50.        95.      0.105      0.001           O0180  2   95 
        80.        50.       106.      0.060      0.001           O0180  2   96 
        80.        50.       121.      0.035                      O0180  2   97 
        80.        50.       134.      0.023                      O0180  2   98 
        80.        50.       145.      0.017                      O0180  2   99 
        80.        54.        24.      3.497      0.030           O0180  2  100 
        80.        54.        35.      2.088      0.009           O0180  2  101 
        80.        54.        45.      1.516      0.008           O0180  2  102 
        80.        54.        56.      0.868      0.006           O0180  2  103 
        80.        54.        69.      0.412      0.003           O0180  2  104 
        80.        54.        82.      0.173      0.002           O0180  2  105 
        80.        54.        95.      0.073      0.001           O0180  2  106 
        80.        54.       106.      0.040                      O0180  2  107 
        80.        54.       121.      0.022                      O0180  2  108 
        80.        54.       134.      0.013                      O0180  2  109 
        80.        54.       145.      0.010                      O0180  2  110 
        80.        58.        24.      3.432      0.030           O0180  2  111 
        80.        58.        35.      1.961      0.009           O0180  2  112 
        80.        58.        45.      1.390      0.008           O0180  2  113 
        80.        58.        56.      0.746      0.006           O0180  2  114 
        80.        58.        69.      0.328      0.003           O0180  2  115 
        80.        58.        82.      0.125      0.001           O0180  2  116 
        80.        58.        95.      0.048      0.001           O0180  2  117 
        80.        58.       106.      0.025                      O0180  2  118 
        80.        58.       121.      0.013                      O0180  2  119 
        80.        58.       134.      0.008                      O0180  2  120 
        80.        58.       145.      0.005                      O0180  2  121 
        80.        62.        24.      3.547      0.030           O0180  2  122 
        80.        62.        35.      1.883      0.008           O0180  2  123 
        80.        62.        45.      1.259      0.007           O0180  2  124 
        80.        62.        56.      0.640      0.006           O0180  2  125 
        80.        62.        69.      0.266      0.002           O0180  2  126 
        80.        62.        82.      0.090      0.001           O0180  2  127 
        80.        62.        95.      0.030                      O0180  2  128 
        80.        62.       106.      0.016                      O0180  2  129 
        80.        62.       121.      0.007                      O0180  2  130 
        80.        62.       134.      0.004                      O0180  2  131 
        80.        62.       145.      0.002                      O0180  2  132 
        80.        66.        24.      3.284      0.029           O0180  2  133 
        80.        66.        35.      1.780      0.008           O0180  2  134 
        80.        66.        45.      1.087      0.007           O0180  2  135 
        80.        66.        56.      0.530      0.005           O0180  2  136 
        80.        66.        69.      0.202      0.002           O0180  2  137 
        80.        66.        82.      0.059      0.001           O0180  2  138 
        80.        66.        95.      0.019                      O0180  2  139 
        80.        66.       106.      0.009                      O0180  2  140 
        80.        66.       121.      0.003                      O0180  2  141 
        80.        66.       134.      0.002                      O0180  2  142 
        80.        66.       145.      0.001                      O0180  2  143 
        80.        70.        24.      2.959      0.027           O0180  2  144 
        80.        70.        35.      1.550      0.008           O0180  2  145 
        80.        70.        45.      0.876      0.006           O0180  2  146 
        80.        70.        56.      0.425      0.004           O0180  2  147 
        80.        70.        69.      0.151      0.002           O0180  2  148 
        80.        70.        82.      0.033      0.001           O0180  2  149 
        80.        70.        95.      0.012                      O0180  2  150 
        80.        70.       106.      0.004                      O0180  2  151 
        80.        70.       121.      0.002                      O0180  2  152 
        80.        70.       134.      0.001                      O0180  2  153 
        80.        74.        24.      3.465      0.030           O0180  2  154 
        80.        74.        35.      1.353      0.007           O0180  2  155 
        80.        74.        45.      0.734      0.005           O0180  2  156 
        80.        74.        56.      0.311      0.004           O0180  2  157 
        80.        74.        69.      0.090      0.001           O0180  2  158 
        80.        74.        82.      0.017      0.001           O0180  2  159 
        80.        74.        95.      0.007                      O0180  2  160 
        80.        74.       106.      0.002                      O0180  2  161 
        80.        74.       121.      0.001                      O0180  2  162 
        80.        78.        24.     11.115      0.053           O0180  2  163 
        80.        78.        35.      2.227      0.009           O0180  2  164 
        80.        78.        45.      2.520      0.010           O0180  2  165 
        80.        78.        56.      0.717      0.006           O0180  2  166 
        80.        78.        69.      0.142      0.002           O0180  2  167 
        80.        78.        82.      0.029      0.001           O0180  2  168 
        80.        78.        95.      0.014                      O0180  2  169 
        80.        78.       106.      0.002                      O0180  2  170 
        80.        78.       121.      0.001                      O0180  2  171 
       120.        20.        24. 2.1785E+00 5.2392E-02           O0180  2  172 
       120.        20.        35. 1.9524E+00 3.5071E-02           O0180  2  173 
       120.        20.        45. 1.7961E+00 2.2143E-02           O0180  2  174 
       120.        20.        56. 1.6023E+00 1.7217E-02           O0180  2  175 
       120.        20.        69. 1.3358E+00 9.6004E-03           O0180  2  176 
       120.        20.        82. 1.0924E+00 5.7199E-03           O0180  2  177 
       120.        20.        95. 8.8565E-01 5.1027E-03           O0180  2  178 
       120.        20.       106. 7.4313E-01 3.8310E-03           O0180  2  179 
       120.        20.       121. 6.1642E-01 3.3861E-03           O0180  2  180 
       120.        20.       134. 5.3920E-01 3.1965E-03           O0180  2  181 
       120.        20.       145. 4.9955E-01 2.7099E-03           O0180  2  182 
       120.        22.        24.      2.141      0.026           O0180  2  183 
       120.        22.        35.      2.032      0.018           O0180  2  184 
       120.        22.        45.      1.778      0.011           O0180  2  185 
       120.        22.        56.      1.580      0.009           O0180  2  186 
       120.        22.        69.      1.286      0.005           O0180  2  187 
       120.        22.        82.      1.017      0.003           O0180  2  188 
       120.        22.        95.      0.793      0.002           O0180  2  189 
       120.        22.       106.      0.648      0.002           O0180  2  190 
       120.        22.       121.      0.526      0.002           O0180  2  191 
       120.        22.       134.      0.445      0.001           O0180  2  192 
       120.        22.       145.      0.407      0.001           O0180  2  193 
       120.        26.        24.      2.248      0.027           O0180  2  194 
       120.        26.        35.      2.047      0.018           O0180  2  195 
       120.        26.        45.      1.781      0.011           O0180  2  196 
       120.        26.        56.      1.553      0.008           O0180  2  197 
       120.        26.        69.      1.204      0.005           O0180  2  198 
       120.        26.        82.      0.904      0.003           O0180  2  199 
       120.        26.        95.      0.672      0.002           O0180  2  200 
       120.        26.       106.      0.528      0.002           O0180  2  201 
       120.        26.       121.      0.404      0.001           O0180  2  202 
       120.        26.       134.      0.330      0.001           O0180  2  203 
       120.        26.       145.      0.296      0.001           O0180  2  204 
       120.        30.        24.      2.330      0.027           O0180  2  205 
       120.        30.        35.      2.045      0.018           O0180  2  206 
       120.        30.        45.      1.810      0.011           O0180  2  207 
       120.        30.        56.      1.500      0.008           O0180  2  208 
       120.        30.        69.      1.142      0.004           O0180  2  209 
       120.        30.        82.      0.809      0.002           O0180  2  210 
       120.        30.        95.      0.570      0.002           O0180  2  211 
       120.        30.       106.      0.427      0.001           O0180  2  212 
       120.        30.       121.      0.309      0.001           O0180  2  213 
       120.        30.       134.      0.245      0.001           O0180  2  214 
       120.        30.       145.      0.210      0.001           O0180  2  215 
       120.        34.        24.      2.358      0.027           O0180  2  216 
       120.        34.        35.      2.116      0.018           O0180  2  217 
       120.        34.        45.      1.789      0.011           O0180  2  218 
       120.        34.        56.      1.462      0.008           O0180  2  219 
       120.        34.        69.      1.063      0.004           O0180  2  220 
       120.        34.        82.      0.719      0.002           O0180  2  221 
       120.        34.        95.      0.471      0.002           O0180  2  222 
       120.        34.       106.      0.340      0.001           O0180  2  223 
       120.        34.       121.      0.238      0.001           O0180  2  224 
       120.        34.       134.      0.180      0.001           O0180  2  225 
       120.        34.       145.      0.153      0.001           O0180  2  226 
       120.        38.        24.      2.400      0.027           O0180  2  227 
       120.        38.        35.      2.111      0.018           O0180  2  228 
       120.        38.        45.      1.773      0.011           O0180  2  229 
       120.        38.        56.      1.414      0.008           O0180  2  230 
       120.        38.        69.      0.983      0.004           O0180  2  231 
       120.        38.        82.      0.627      0.002           O0180  2  232 
       120.        38.        95.      0.392      0.002           O0180  2  233 
       120.        38.       106.      0.268      0.001           O0180  2  234 
       120.        38.       121.      0.180      0.001           O0180  2  235 
       120.        38.       134.      0.133      0.001           O0180  2  236 
       120.        38.       145.      0.109      0.001           O0180  2  237 
       120.        40.        24. 2.4280E+00 5.5311E-02           O0180  2  238 
       120.        40.        35. 2.1042E+00 3.6409E-02           O0180  2  239 
       120.        40.        45. 1.7750E+00 2.2013E-02           O0180  2  240 
       120.        40.        56. 1.3723E+00 1.5934E-02           O0180  2  241 
       120.        40.        69. 9.4323E-01 8.0674E-03           O0180  2  242 
       120.        40.        82. 6.0804E-01 4.2674E-03           O0180  2  243 
       120.        40.        95. 3.6297E-01 3.2667E-03           O0180  2  244 
       120.        40.       106. 2.4695E-01 2.2085E-03           O0180  2  245 
       120.        40.       121. 1.5936E-01 1.7217E-03           O0180  2  246 
       120.        40.       134. 1.1794E-01 1.4950E-03           O0180  2  247 
       120.        40.       145. 9.5609E-02 1.1855E-03           O0180  2  248 
       120.        42.        24.      2.416      0.028           O0180  2  249 
       120.        42.        35.      2.119      0.018           O0180  2  250 
       120.        42.        45.      1.755      0.011           O0180  2  251 
       120.        42.        56.      1.342      0.008           O0180  2  252 
       120.        42.        69.      0.893      0.004           O0180  2  253 
       120.        42.        82.      0.540      0.002           O0180  2  254 
       120.        42.        95.      0.321      0.002           O0180  2  255 
       120.        42.       106.      0.212      0.001           O0180  2  256 
       120.        42.       121.      0.136      0.001           O0180  2  257 
       120.        42.       134.      0.098      0.001           O0180  2  258 
       120.        42.       145.      0.078      0.001           O0180  2  259 
       120.        46.        24.      2.506      0.028           O0180  2  260 
       120.        46.        35.      2.091      0.018           O0180  2  261 
       120.        46.        45.      1.701      0.011           O0180  2  262 
       120.        46.        56.      1.283      0.008           O0180  2  263 
       120.        46.        69.      0.805      0.004           O0180  2  264 
       120.        46.        82.      0.462      0.002           O0180  2  265 
       120.        46.        95.      0.257      0.001           O0180  2  266 
       120.        46.       106.      0.163      0.001           O0180  2  267 
       120.        46.       121.      0.101      0.001           O0180  2  268 
       120.        46.       134.      0.070      0.001           O0180  2  269 
       120.        46.       145.      0.054                      O0180  2  270 
       120.        50.        24.      2.389      0.027           O0180  2  271 
       120.        50.        35.      2.083      0.018           O0180  2  272 
       120.        50.        45.      1.655      0.011           O0180  2  273 
       120.        50.        56.      1.198      0.007           O0180  2  274 
       120.        50.        69.      0.715      0.004           O0180  2  275 
       120.        50.        82.      0.385      0.002           O0180  2  276 
       120.        50.        95.      0.202      0.001           O0180  2  277 
       120.        50.       106.      0.125      0.001           O0180  2  278 
       120.        50.       121.      0.074      0.001           O0180  2  279 
       120.        50.       134.      0.049                      O0180  2  280 
       120.        50.       145.      0.038                      O0180  2  281 
       120.        54.        24.      2.443      0.028           O0180  2  282 
       120.        54.        35.      2.075      0.018           O0180  2  283 
       120.        54.        45.      1.613      0.010           O0180  2  284 
       120.        54.        56.      1.112      0.008           O0180  2  285 
       120.        54.        69.      0.632      0.004           O0180  2  286 
       120.        54.        82.      0.322      0.002           O0180  2  287 
       120.        54.        95.      0.158      0.002           O0180  2  288 
       120.        54.       106.      0.096      0.001           O0180  2  289 
       120.        54.       121.      0.055      0.001           O0180  2  290 
       120.        54.       134.      0.035      0.001           O0180  2  291 
       120.        54.       145.      0.026      0.001           O0180  2  292 
       120.        58.        24.      2.536      0.028           O0180  2  293 
       120.        58.        35.      2.044      0.018           O0180  2  294 
       120.        58.        45.      1.533      0.010           O0180  2  295 
       120.        58.        56.      1.028      0.007           O0180  2  296 
       120.        58.        69.      0.556      0.003           O0180  2  297 
       120.        58.        82.      0.262      0.001           O0180  2  298 
       120.        58.        95.      0.123      0.001           O0180  2  299 
       120.        58.       106.      0.071      0.001           O0180  2  300 
       120.        58.       121.      0.040                      O0180  2  301 
       120.        58.       134.      0.025                      O0180  2  302 
       120.        58.       145.      0.018                      O0180  2  303 
       120.        60.        24. 2.6107E+00 5.7354E-02           O0180  2  304 
       120.        60.        35. 2.0903E+00 3.6289E-02           O0180  2  305 
       120.        60.        45. 1.5040E+00 2.0263E-02           O0180  2  306 
       120.        60.        56. 9.8993E-01 1.3533E-02           O0180  2  307 
       120.        60.        69. 5.2061E-01 5.9935E-03           O0180  2  308 
       120.        60.        82. 2.4274E-01 2.6963E-03           O0180  2  309 
       120.        60.        95. 1.1375E-01 1.8287E-03           O0180  2  310 
       120.        60.       106. 6.4108E-02 1.1252E-03           O0180  2  311 
       120.        60.       121. 3.6307E-02 8.2177E-04           O0180  2  312 
       120.        60.       134. 2.1224E-02 6.3419E-04           O0180  2  313 
       120.        60.       145. 1.5847E-02 4.8264E-04           O0180  2  314 
       120.        62.        24.      2.452      0.028           O0180  2  315 
       120.        62.        35.      1.986      0.018           O0180  2  316 
       120.        62.        45.      1.446      0.010           O0180  2  317 
       120.        62.        56.      0.946      0.007           O0180  2  318 
       120.        62.        69.      0.479      0.003           O0180  2  319 
       120.        62.        82.      0.206      0.001           O0180  2  320 
       120.        62.        95.      0.093      0.001           O0180  2  321 
       120.        62.       106.      0.054      0.001           O0180  2  322 
       120.        62.       121.      0.029                      O0180  2  323 
       120.        62.       134.      0.018                      O0180  2  324 
       120.        62.       145.      0.013                      O0180  2  325 
       120.        66.        24.      2.483      0.028           O0180  2  326 
       120.        66.        35.      1.940      0.017           O0180  2  327 
       120.        66.        45.      1.393      0.010           O0180  2  328 
       120.        66.        56.      0.860      0.006           O0180  2  329 
       120.        66.        69.      0.410      0.003           O0180  2  330 
       120.        66.        82.      0.159      0.001           O0180  2  331 
       120.        66.        95.      0.070      0.001           O0180  2  332 
       120.        66.       106.      0.039                      O0180  2  333 
       120.        66.       121.      0.020                      O0180  2  334 
       120.        66.       134.      0.012                      O0180  2  335 
       120.        66.       145.      0.009                      O0180  2  336 
       120.        70.        24.      2.483      0.028           O0180  2  337 
       120.        70.        35.      1.911      0.017           O0180  2  338 
       120.        70.        45.      1.292      0.009           O0180  2  339 
       120.        70.        56.      0.779      0.006           O0180  2  340 
       120.        70.        69.      0.350      0.002           O0180  2  341 
       120.        70.        82.      0.124      0.001           O0180  2  342 
       120.        70.        95.      0.052      0.001           O0180  2  343 
       120.        70.       106.      0.030                      O0180  2  344 
       120.        70.       121.      0.015                      O0180  2  345 
       120.        70.       134.      0.008                      O0180  2  346 
       120.        70.       145.      0.006                      O0180  2  347 
       120.        74.        24.      2.472      0.028           O0180  2  348 
       120.        74.        35.      1.832      0.017           O0180  2  349 
       120.        74.        45.      1.226      0.009           O0180  2  350 
       120.        74.        56.      0.705      0.006           O0180  2  351 
       120.        74.        69.      0.290      0.002           O0180  2  352 
       120.        74.        82.      0.093      0.001           O0180  2  353 
       120.        74.        95.      0.039      0.001           O0180  2  354 
       120.        74.       106.      0.021                      O0180  2  355 
       120.        74.       121.      0.010                      O0180  2  356 
       120.        74.       134.      0.006                      O0180  2  357 
       120.        74.       145.      0.004                      O0180  2  358 
       120.        78.        24.      2.454      0.028           O0180  2  359 
       120.        78.        35.      1.752      0.017           O0180  2  360 
       120.        78.        45.      1.127      0.009           O0180  2  361 
       120.        78.        56.      0.631      0.005           O0180  2  362 
       120.        78.        69.      0.232      0.002           O0180  2  363 
       120.        78.        82.      0.068      0.001           O0180  2  364 
       120.        78.        95.      0.027                      O0180  2  365 
       120.        78.       106.      0.015                      O0180  2  366 
       120.        78.       121.      0.007                      O0180  2  367 
       120.        78.       134.      0.004                      O0180  2  368 
       120.        78.       145.      0.002                      O0180  2  369 
       120.        80.        24. 2.5061E+00 5.6194E-02           O0180  2  370 
       120.        80.        35. 1.7646E+00 3.3342E-02           O0180  2  371 
       120.        80.        45. 1.1294E+00 1.7559E-02           O0180  2  372 
       120.        80.        56. 5.9404E-01 1.0483E-02           O0180  2  373 
       120.        80.        69. 2.1431E-01 3.8455E-03           O0180  2  374 
       120.        80.        82. 5.9091E-02 1.3303E-03           O0180  2  375 
       120.        80.        95. 2.4696E-02 8.5209E-04           O0180  2  376 
       120.        80.       106. 1.3074E-02 5.0815E-04           O0180  2  377 
       120.        80.       121. 5.8404E-03 3.2959E-04           O0180  2  378 
       120.        80.       134. 2.7288E-03 2.2740E-04           O0180  2  379 
       120.        80.       145. 2.0286E-03 1.7269E-04           O0180  2  380 
       120.        82.        24.      2.405      0.028           O0180  2  381 
       120.        82.        35.      1.670      0.016           O0180  2  382 
       120.        82.        45.      1.040      0.008           O0180  2  383 
       120.        82.        56.      0.557      0.005           O0180  2  384 
       120.        82.        69.      0.185      0.002           O0180  2  385 
       120.        82.        82.      0.050      0.001           O0180  2  386 
       120.        82.        95.      0.018                      O0180  2  387 
       120.        82.       106.      0.009                      O0180  2  388 
       120.        82.       121.      0.004                      O0180  2  389 
       120.        82.       134.      0.002                      O0180  2  390 
       120.        82.       145.      0.001                      O0180  2  391 
       120.        86.        24.      2.351      0.027           O0180  2  392 
       120.        86.        35.      1.544      0.016           O0180  2  393 
       120.        86.        45.      0.953      0.008           O0180  2  394 
       120.        86.        56.      0.470      0.005           O0180  2  395 
       120.        86.        69.      0.143      0.002           O0180  2  396 
       120.        86.        82.      0.034      0.001           O0180  2  397 
       120.        86.        95.      0.013                      O0180  2  398 
       120.        86.       106.      0.006                      O0180  2  399 
       120.        86.       121.      0.003                      O0180  2  400 
       120.        86.       134.      0.001                      O0180  2  401 
       120.        86.       145.      0.001                      O0180  2  402 
       120.        90.        24.      2.208      0.026           O0180  2  403 
       120.        90.        35.      1.437      0.015           O0180  2  404 
       120.        90.        45.      0.864      0.008           O0180  2  405 
       120.        90.        56.      0.407      0.004           O0180  2  406 
       120.        90.        69.      0.104      0.001           O0180  2  407 
       120.        90.        82.      0.023                      O0180  2  408 
       120.        90.        95.      0.008                      O0180  2  409 
       120.        90.       106.      0.004                      O0180  2  410 
       120.        90.       121.      0.002                      O0180  2  411 
       120.        90.       134.      0.001                      O0180  2  412 
