ENTRY            O1144   20040317                             0000O114400000001 
SUBENT        O1144001   20040317                             0000O114400100001 
BIB                 12         32                                 O114400100002 
TITLE      Single particle strengths in 103-Ru with the           O114400100003 
            102-Ru(d,p) reaction                                  O114400100004 
AUTHOR     (M.D.L.Barbosa, T.Borello-Lewin,                       O114400100005 
           L.B.Horodynski-Matsushigue, J.L.M.Duarte,              O114400100006 
           G.M.Ukita, L.C.Gomes)                                  O114400100007 
INSTITUTE  (3BZLUSP) Instituto de fisica                          O114400100008 
REFERENCE  (J,PR/C,58,2689,1998)                                  O114400100009 
SAMPLE     A uniform target of 102-Ru enriched to 99.35%.  The    O114400100010 
           target was prepared by electron bombardment evaporationO114400100011 
           of metallic ruthenium powder onto a thin carbon backingO114400100012 
           the thickness of the ruthenium film was about 15       O114400100013 
           mg/cm2.                                                O114400100014 
PART-DET   (P)                                                    O114400100015 
DETECTOR   (MAGSP,PLATE)                                          O114400100016 
FACILITY   (VDGT,3BZLUSP) An Enge split-pole spectrograph         O114400100017 
METHOD     (SITA)                                                 O114400100018 
           (BCINT) Relative normalization of the spectra was      O114400100019 
           obtained by in an aligned Faraday cup with electron    O114400100020 
           suppression, while continuously monitoring the         O114400100021 
           direction of the beam.  Absolute normalization of the  O114400100022 
           cross sections was referred to optical model           O114400100023 
           predictions for elastic scattering of deuterons on the O114400100024 
           same target, measured under similar conditions.        O114400100025 
HISTORY    (20040219C)                                            O114400100026 
           (20040220R) Data tables were received from             O114400100027 
            T.Borello-Lewin                                       O114400100028 
           (20040317U) Last checking has been done.               O114400100029 
ADD-RES    (COMP) Comparison with DWBA predictions.               O114400100030 
ERR-ANALYS (ERR-T) The uncertainty represents contributions of    O114400100031 
           statistics, plate scanning, and background and/or      O114400100032 
           contaminant subtraction and do not include any error inO114400100033 
           the absolute cross section scale.                      O114400100034 
ENDBIB              32          0                                 O114400100035 
COMMON               1          3                                 O114400100036 
EN                                                                O114400100037 
MEV                                                               O114400100038 
        15.                                                       O114400100039 
ENDCOMMON            3          0                                 O114400100040 
ENDSUBENT           39          0                                 O114400199999 
SUBENT        O1144002   20040317                             0000O114400200001 
BIB                  2          2                                 O114400200002 
REACTION   (44-RU-102(D,P)44-RU-103,PAR,DA)                       O114400200003 
EN-SEC     (E-EXC,44-RU-103)                                      O114400200004 
ENDBIB               2          0                                 O114400200005 
NOCOMMON             0          0                                 O114400200006 
DATA                 4        509                                 O114400200007 
      0.433        10.      0.126      0.039                      O114400200087 
      0.433        14.      0.039      0.008                      O114400200088 
      0.433        18.      0.024      0.014                      O114400200089 
      0.433        24.      0.065      0.016                      O114400200090 
      0.433        28.      0.085      0.014                      O114400200091 
      0.433        34.      0.075      0.016                      O114400200092 
      0.433        38.      0.061       0.01                      O114400200093 
      0.433        45.      0.016      0.009                      O114400200094 
      0.501        10.      0.025       0.02                      O114400200095 
      0.501        14.      0.109      0.027                      O114400200096 
      0.501        18.      0.061      0.012                      O114400200097 
      0.501        24.      0.093      0.013                      O114400200098 
      0.501        28.      0.053      0.012                      O114400200099 
      0.501        34.      0.024      0.006                      O114400200100 
      0.501        38.      0.008      0.007                      O114400200101 
      0.501        45.      0.015      0.006                      O114400200102 
      0.501        55.      0.017      0.003                      O114400200103 
      0.533         8.      1.121      0.103                      O114400200104 
      0.533        10.      0.942      0.102                      O114400200105 
      0.533        14.      0.409      0.067                      O114400200106 
      0.533        18.      0.543      0.059                      O114400200107 
      0.533        24.       0.42      0.043                      O114400200108 
      0.533        28.      0.398      0.053                      O114400200109 
      0.533        34.      0.288      0.025                      O114400200110 
      0.533        38.      0.238      0.022                      O114400200111 
      0.533        45.      0.211      0.021                      O114400200112 
      0.533        55.       0.11      0.015                      O114400200113 
      0.591         8.      0.253      0.065                      O114400200114 
      0.591        10.      0.411      0.038                      O114400200115 
      0.591        14.      0.834      0.053                      O114400200116 
      0.591        18.      1.028      0.065                      O114400200117 
      0.591        24.      0.675      0.058                      O114400200118 
      0.591        28.      0.587      0.036                      O114400200119 
      0.591        34.      0.236      0.021                      O114400200120 
      0.591        38.      0.187      0.014                      O114400200121 
      0.591        45.      0.224      0.042                      O114400200122 
      0.591        55.       0.15      0.018                      O114400200123 
      0.624         8.      0.011      0.008                      O114400200124 
      0.624        14.      0.012      0.006                      O114400200125 
      0.624        24.      0.024      0.022                      O114400200126 
      0.624        34.      0.008      0.004                      O114400200127 
      0.624        45.      0.008      0.004                      O114400200128 
      0.624        55.      0.007      0.002                      O114400200129 
       0.66         8.      0.333      0.044                      O114400200130 
       0.66        10.      0.298      0.033                      O114400200131 
       0.66        14.      0.443      0.037                      O114400200132 
       0.66        18.      0.618       0.04                      O114400200133 
       0.66        24.      0.503      0.029                      O114400200134 
       0.66        28.      0.398      0.081                      O114400200135 
       0.66        34.       0.16      0.015                      O114400200136 
       0.66        38.       0.16      0.014                      O114400200137 
       0.66        45.      0.152      0.015                      O114400200138 
       0.66        55.      0.104      0.007                      O114400200139 
      0.697         8.      0.034      0.019                      O114400200140 
      0.697        10.      0.086      0.026                      O114400200141 
      0.697        14.      0.049      0.016                      O114400200142 
      0.697        18.      0.046      0.009                      O114400200143 
      0.697        24.      0.089      0.014                      O114400200144 
      0.697        28.      0.074      0.015                      O114400200145 
      0.697        34.        0.1      0.024                      O114400200146 
      0.697        38.      0.104      0.012                      O114400200147 
      0.697        45.       0.07      0.006                      O114400200148 
      0.697        55.      0.027      0.014                      O114400200149 
      0.735         8.      0.525       0.06                      O114400200150 
      0.735        10.      0.358      0.032                      O114400200151 
      0.735        14.      0.107      0.022                      O114400200152 
      0.735        18.      0.048      0.014                      O114400200153 
      0.735        24.      0.129      0.015                      O114400200154 
      0.735        28.      0.182      0.014                      O114400200155 
      0.735        34.      0.192      0.028                      O114400200156 
      0.735        38.      0.111      0.017                      O114400200157 
      0.735        45.      0.073      0.007                      O114400200158 
      0.735        55.      0.035      0.017                      O114400200159 
      0.771        10.      0.018      0.011                      O114400200160 
      0.771        14.      0.015      0.005                      O114400200161 
      0.771        18.      0.022      0.011                      O114400200162 
      0.771        24.      0.036      0.009                      O114400200163 
      0.771        28.      0.041      0.008                      O114400200164 
      0.771        34.      0.051      0.008                      O114400200165 
      0.771        45.       0.03      0.006                      O114400200166 
      0.771        55.      0.018      0.005                      O114400200167 
      0.906         8.      0.779      0.074                      O114400200168 
      0.906        10.      0.793      0.107                      O114400200169 
      0.906        14.      1.605       0.21                      O114400200170 
      0.906        24.      0.984      0.069                      O114400200171 
      0.906        28.      0.694      0.043                      O114400200172 
      0.906        34.      0.347      0.022                      O114400200173 
      0.906        38.      0.345      0.018                      O114400200174 
      0.906        45.      0.376      0.025                      O114400200175 
      0.906        55.      0.231       0.02                      O114400200176 
      0.928         8.      0.105      0.035                      O114400200177 
      0.928        10.      0.036      0.019                      O114400200178 
      0.928        14.      0.038      0.026                      O114400200179 
      0.928        28.      0.021       0.01                      O114400200180 
      0.928        34.      0.035      0.011                      O114400200181 
      0.928        38.       0.03      0.011                      O114400200182 
      0.928        55.      0.009      0.006                      O114400200183 
      1.003         8.      0.055      0.018                      O114400200184 
      1.003        10.      0.089      0.015                      O114400200185 
      1.003        14.      0.118      0.012                      O114400200186 
      1.003        18.       0.14      0.017                      O114400200187 
      1.003        24.      0.154      0.043                      O114400200188 
      1.003        34.      0.055      0.013                      O114400200189 
      1.003        38.      0.028      0.005                      O114400200190 
      1.003        45.      0.036      0.008                      O114400200191 
      1.003        55.      0.023      0.015                      O114400200192 
      1.057         8.      0.029      0.011                      O114400200193 
      1.057        10.      0.015      0.008                      O114400200194 
      1.057        14.      0.008      0.005                      O114400200195 
      1.057        18.      0.016      0.009                      O114400200196 
      1.057        24.      0.016      0.007                      O114400200197 
      1.057        28.       0.03      0.011                      O114400200198 
      1.057        38.      0.038      0.011                      O114400200199 
      1.057        45.      0.009      0.006                      O114400200200 
      1.078        10.      0.024       0.01                      O114400200201 
      1.078        14.      0.013       0.01                      O114400200202 
      1.078        18.       0.01      0.004                      O114400200203 
      1.078        24.      0.026      0.008                      O114400200204 
      1.078        28.      0.023       0.01                      O114400200205 
      1.078        38.      0.013      0.005                      O114400200206 
      1.078        45.      0.013      0.005                      O114400200207 
      1.078        55.      0.008      0.003                      O114400200208 
      1.105         8.      0.753      0.059                      O114400200209 
      1.105        10.      0.523      0.042                      O114400200210 
      1.105        14.       0.18      0.018                      O114400200211 
      1.105        18.      0.055      0.014                      O114400200212 
      1.105        24.      0.183      0.013                      O114400200213 
      1.105        28.      0.229      0.024                      O114400200214 
      1.105        34.      0.179      0.013                      O114400200215 
      1.105        38.      0.137      0.059                      O114400200216 
      1.105        45.      0.076      0.012                      O114400200217 
      1.105        55.      0.045      0.004                      O114400200218 
      1.138        18.      0.007      0.003                      O114400200219 
      1.138        24.      0.005      0.003                      O114400200220 
      1.138        28.      0.012      0.005                      O114400200221 
      1.138        34.      0.005      0.003                      O114400200222 
      1.138        55.      0.003      0.002                      O114400200223 
      1.182         8.      0.095      0.037                      O114400200224 
      1.182        10.      0.069      0.014                      O114400200225 
      1.182        14.      0.106       0.03                      O114400200226 
      1.182        18.      0.083      0.022                      O114400200227 
      1.182        24.      0.104      0.009                      O114400200228 
      1.182        28.       0.04      0.008                      O114400200229 
      1.182        34.      0.019      0.006                      O114400200230 
      1.182        38.      0.025      0.006                      O114400200231 
      1.182        45.       0.04       0.02                      O114400200232 
      1.182        55.       0.03      0.004                      O114400200233 
      1.215         8.      0.055      0.021                      O114400200234 
      1.215        10.      0.053      0.017                      O114400200235 
      1.215        14.      0.075       0.02                      O114400200236 
      1.215        18.      0.058      0.023                      O114400200237 
      1.215        24.      0.076       0.01                      O114400200238 
      1.215        28.      0.042      0.012                      O114400200239 
      1.215        34.      0.033      0.009                      O114400200240 
      1.215        38.      0.025      0.006                      O114400200241 
      1.215        45.      0.019      0.016                      O114400200242 
      1.215        55.      0.013      0.005                      O114400200243 
      1.248         8.      0.274      0.041                      O114400200244 
      1.248        10.      0.302      0.039                      O114400200245 
      1.248        14.      0.351      0.034                      O114400200246 
      1.248        18.      0.415      0.036                      O114400200247 
      1.248        24.       0.35      0.031                      O114400200248 
      1.248        28.      0.298      0.036                      O114400200249 
      1.248        34.       0.16      0.014                      O114400200250 
      1.248        38.      0.127      0.012                      O114400200251 
      1.248        45.      0.124      0.029                      O114400200252 
      1.248        55.      0.082       0.01                      O114400200253 
      1.269         8.      0.063      0.027                      O114400200254 
      1.269        10.      0.058      0.023                      O114400200255 
      1.269        14.      0.074       0.02                      O114400200256 
      1.269        18.      0.064       0.02                      O114400200257 
      1.269        24.      0.044      0.015                      O114400200258 
      1.269        28.      0.044      0.018                      O114400200259 
      1.269        34.      0.032      0.007                      O114400200260 
      1.269        38.      0.029      0.008                      O114400200261 
      1.269        45.      0.023       0.01                      O114400200262 
      1.269        55.      0.025      0.014                      O114400200263 
      1.322         8.      0.084      0.032                      O114400200264 
      1.322        10.      0.056      0.014                      O114400200265 
      1.322        14.      0.076       0.03                      O114400200266 
      1.322        24.      0.083      0.029                      O114400200267 
      1.322        28.      0.117      0.017                      O114400200268 
      1.322        34.      0.147      0.017                      O114400200269 
      1.322        38.       0.16      0.016                      O114400200270 
      1.322        45.      0.167      0.011                      O114400200271 
      1.322        55.      0.085      0.018                      O114400200272 
      1.346         8.       0.05      0.028                      O114400200273 
      1.346        14.      0.043      0.018                      O114400200274 
      1.346        18.      0.019      0.013                      O114400200275 
      1.346        24.      0.034       0.01                      O114400200276 
      1.346        28.      0.021      0.014                      O114400200277 
      1.346        34.      0.019      0.008                      O114400200278 
      1.346        38.       0.01      0.005                      O114400200279 
      1.346        45.       0.01      0.004                      O114400200280 
      1.346        55.      0.008      0.007                      O114400200281 
       1.37         8.      0.011       0.01                      O114400200282 
       1.37        14.      0.031      0.014                      O114400200283 
       1.37        24.      0.044      0.014                      O114400200284 
       1.37        28.      0.029      0.012                      O114400200285 
       1.37        34.      0.051      0.011                      O114400200286 
       1.37        38.      0.051      0.014                      O114400200287 
       1.37        45.      0.044      0.009                      O114400200288 
       1.37        55.      0.032      0.021                      O114400200289 
       1.43        24.      0.084      0.013                      O114400200290 
       1.43        34.      0.055       0.01                      O114400200291 
       1.43        38.      0.034      0.008                      O114400200292 
       1.43        45.      0.028      0.008                      O114400200293 
       1.43        55.      0.027      0.004                      O114400200294 
      1.461        24.      0.086      0.016                      O114400200295 
      1.461        28.      0.066      0.013                      O114400200296 
      1.461        34.       0.07      0.008                      O114400200297 
      1.461        38.      0.053      0.009                      O114400200298 
      1.461        45.      0.039      0.009                      O114400200299 
      1.461        55.      0.039      0.004                      O114400200300 
      1.486         8.      0.074      0.062                      O114400200301 
      1.486        28.      0.061      0.013                      O114400200302 
      1.486        34.      0.033      0.007                      O114400200303 
      1.486        38.      0.033      0.007                      O114400200304 
      1.486        45.       0.04      0.011                      O114400200305 
      1.486        55.      0.017      0.003                      O114400200306 
      1.554         8.       0.18      0.042                      O114400200307 
      1.554        10.      0.181      0.032                      O114400200308 
      1.554        14.      0.203      0.084                      O114400200309 
      1.554        34.      0.176      0.015                      O114400200310 
      1.554        38.      0.158      0.014                      O114400200311 
      1.554        45.      0.145      0.021                      O114400200312 
      1.554        55.      0.073      0.007                      O114400200313 
      1.604        14.      0.056      0.038                      O114400200314 
      1.604        28.      0.029      0.012                      O114400200315 
      1.604        38.      0.037      0.011                      O114400200316 
      1.604        45.      0.045      0.009                      O114400200317 
      1.604        55.      0.023      0.011                      O114400200318 
      1.662         8.      0.048      0.026                      O114400200319 
      1.662        10.      0.026      0.018                      O114400200320 
      1.662        14.      0.059      0.018                      O114400200321 
      1.662        28.      0.051      0.012                      O114400200322 
      1.662        34.      0.018      0.008                      O114400200323 
      1.662        45.      0.014      0.004                      O114400200324 
      1.662        55.      0.012      0.006                      O114400200325 
      1.699         8.      0.063      0.038                      O114400200326 
      1.699        14.      0.017      0.016                      O114400200327 
      1.699        18.      0.052      0.039                      O114400200328 
      1.699        34.      0.023      0.008                      O114400200329 
      1.699        45.      0.024      0.016                      O114400200330 
      1.699        55.      0.012      0.011                      O114400200331 
      1.717         8.      0.177      0.066                      O114400200332 
      1.717        10.      0.151      0.039                      O114400200333 
      1.717        14.      0.176      0.091                      O114400200334 
      1.717        34.      0.067      0.009                      O114400200335 
      1.717        38.      0.046      0.009                      O114400200336 
      1.717        55.      0.023      0.005                      O114400200337 
      1.751         8.      0.069      0.031                      O114400200338 
      1.751        10.      0.131      0.039                      O114400200339 
      1.751        14.      0.136       0.02                      O114400200340 
      1.751        18.      0.076      0.015                      O114400200341 
      1.751        24.      0.103      0.045                      O114400200342 
      1.751        34.      0.027      0.007                      O114400200343 
      1.751        38.      0.029      0.005                      O114400200344 
      1.751        55.      0.018      0.006                      O114400200345 
       1.78         8.      0.061      0.051                      O114400200346 
       1.78        10.      0.036      0.027                      O114400200347 
       1.78        14.      0.069      0.016                      O114400200348 
       1.78        18.      0.101       0.02                      O114400200349 
       1.78        24.      0.091      0.018                      O114400200350 
       1.78        34.      0.039      0.011                      O114400200351 
       1.78        38.       0.03      0.007                      O114400200352 
       1.78        55.      0.033      0.005                      O114400200353 
      1.809         8.      0.839      0.078                      O114400200354 
      1.809        10.      0.564       0.07                      O114400200355 
      1.809        14.      0.314       0.03                      O114400200356 
      1.809        24.      0.197      0.025                      O114400200357 
      1.809        34.       0.26      0.026                      O114400200358 
      1.809        38.      0.196      0.017                      O114400200359 
      1.809        45.      0.123       0.02                      O114400200360 
      1.809        55.      0.073      0.009                      O114400200361 
      1.876         8.      0.076      0.048                      O114400200362 
      1.876        10.      0.132      0.089                      O114400200363 
      1.876        14.      0.155      0.111                      O114400200364 
      1.876        18.      0.086      0.038                      O114400200365 
      1.876        24.      0.153      0.025                      O114400200366 
      1.876        28.      0.105      0.022                      O114400200367 
      1.876        38.      0.056      0.011                      O114400200368 
      1.876        45.      0.029       0.01                      O114400200369 
       1.91         8.        0.1      0.044                      O114400200370 
       1.91        10.      0.229      0.042                      O114400200371 
       1.91        14.      0.251      0.105                      O114400200372 
       1.91        18.      0.073       0.02                      O114400200373 
       1.91        24.      0.103      0.041                      O114400200374 
       1.91        28.      0.083      0.034                      O114400200375 
       1.91        38.      0.062      0.016                      O114400200376 
       1.91        45.       0.05      0.017                      O114400200377 
       1.91        55.      0.035      0.031                      O114400200378 
      1.962         8.      0.718      0.061                      O114400200379 
      1.962        10.       0.67      0.053                      O114400200380 
      1.962        14.      0.946      0.052                      O114400200381 
      1.962        18.      1.167      0.089                      O114400200382 
      1.962        24.      0.643      0.054                      O114400200383 
      1.962        28.      0.434      0.029                      O114400200384 
      1.962        38.      0.183      0.014                      O114400200385 
      1.962        45.      0.247      0.018                      O114400200386 
      1.962        55.       0.19      0.018                      O114400200387 
      2.004         8.      0.143      0.043                      O114400200388 
      2.004        10.      0.102      0.055                      O114400200389 
      2.004        14.        0.2      0.031                      O114400200390 
      2.004        28.      0.055      0.021                      O114400200391 
      2.004        45.      0.018      0.011                      O114400200392 
      2.004        55.      0.024      0.016                      O114400200393 
      2.058         8.      0.071      0.031                      O114400200394 
      2.058        10.      0.021      0.017                      O114400200395 
      2.058        14.      0.069      0.018                      O114400200396 
      2.058        18.      0.055      0.024                      O114400200397 
      2.058        24.      0.075      0.015                      O114400200398 
      2.058        28.      0.049      0.014                      O114400200399 
      2.058        34.      0.025      0.006                      O114400200400 
      2.058        45.      0.022      0.013                      O114400200401 
      2.058        55.      0.019      0.005                      O114400200402 
      2.082         8.      0.108      0.025                      O114400200403 
      2.082        10.      0.096      0.022                      O114400200404 
      2.082        14.      0.193      0.019                      O114400200405 
      2.082        18.       0.18      0.018                      O114400200406 
      2.082        24.      0.136      0.021                      O114400200407 
      2.082        28.      0.099      0.019                      O114400200408 
      2.082        34.      0.092       0.02                      O114400200409 
      2.082        45.      0.059      0.018                      O114400200410 
      2.082        55.      0.036      0.006                      O114400200411 
      2.118         8.        0.2      0.052                      O114400200412 
      2.118        10.      0.245      0.051                      O114400200413 
      2.118        14.      0.164       0.04                      O114400200414 
      2.118        18.      0.157      0.052                      O114400200415 
      2.118        24.      0.194      0.033                      O114400200416 
      2.118        28.      0.149      0.031                      O114400200417 
      2.118        34.      0.082      0.032                      O114400200418 
      2.118        45.      0.091      0.014                      O114400200419 
      2.118        55.      0.064       0.01                      O114400200420 
      2.137         8.       0.05      0.026                      O114400200421 
      2.137        10.      0.023      0.017                      O114400200422 
      2.137        14.      0.047      0.016                      O114400200423 
      2.137        18.      0.094      0.032                      O114400200424 
      2.137        24.      0.052      0.034                      O114400200425 
      2.137        28.      0.035      0.022                      O114400200426 
      2.137        34.      0.016      0.014                      O114400200427 
      2.137        45.      0.015      0.009                      O114400200428 
      2.137        55.       0.01      0.008                      O114400200429 
      2.167        10.      0.015      0.013                      O114400200430 
      2.167        14.      0.019      0.016                      O114400200431 
      2.167        18.      0.024      0.014                      O114400200432 
      2.167        24.      0.028       0.01                      O114400200433 
      2.167        28.      0.029      0.012                      O114400200434 
      2.167        34.      0.039      0.008                      O114400200435 
      2.167        38.      0.018      0.005                      O114400200436 
      2.167        45.      0.011      0.004                      O114400200437 
      2.167        55.      0.009      0.004                      O114400200438 
      2.207        18.      0.122      0.045                      O114400200439 
      2.207        24.      0.053      0.016                      O114400200440 
      2.207        28.      0.037      0.026                      O114400200441 
      2.207        34.       0.04       0.03                      O114400200442 
      2.207        38.      0.017      0.008                      O114400200443 
      2.207        55.       0.01      0.004                      O114400200444 
      2.248         8.      0.108      0.053                      O114400200445 
      2.248        24.      0.083      0.019                      O114400200446 
      2.248        28.       0.07      0.029                      O114400200447 
      2.248        34.      0.072      0.036                      O114400200448 
      2.248        38.      0.068      0.014                      O114400200449 
      2.248        55.      0.036      0.014                      O114400200450 
       2.28         8.      0.074      0.048                      O114400200451 
       2.28        10.       0.04      0.018                      O114400200452 
       2.28        24.      0.071      0.022                      O114400200453 
       2.28        34.      0.024      0.012                      O114400200454 
       2.28        55.       0.01      0.003                      O114400200455 
      2.489         8.      0.108      0.044                      O114400200456 
      2.489        10.      0.074      0.027                      O114400200457 
      2.489        14.      0.055      0.029                      O114400200458 
      2.489        24.       0.06      0.031                      O114400200459 
      2.489        38.      0.011       0.01                      O114400200460 
      2.489        45.      0.014      0.007                      O114400200461 
      2.515         8.       0.32      0.105                      O114400200462 
      2.515        10.      0.225       0.05                      O114400200463 
      2.515        14.      0.161      0.037                      O114400200464 
      2.515        18.      0.064      0.028                      O114400200465 
      2.515        24.      0.122      0.023                      O114400200466 
      2.515        28.      0.085      0.028                      O114400200467 
      2.515        38.      0.095      0.016                      O114400200468 
      2.515        45.      0.066       0.01                      O114400200469 
      2.515        55.      0.029      0.004                      O114400200470 
      2.548         8.      0.248      0.076                      O114400200471 
      2.548        10.      0.389      0.059                      O114400200472 
      2.548        14.      0.259      0.031                      O114400200473 
      2.548        18.      0.136      0.086                      O114400200474 
      2.548        24.      0.157      0.031                      O114400200475 
      2.548        28.      0.158      0.041                      O114400200476 
      2.548        38.      0.087      0.017                      O114400200477 
      2.548        45.      0.049      0.021                      O114400200478 
      2.548        55.      0.042      0.008                      O114400200479 
      2.627         8.      0.127      0.025                      O114400200480 
      2.627        10.       0.15      0.036                      O114400200481 
      2.627        14.      0.139      0.022                      O114400200482 
      2.627        18.       0.17       0.03                      O114400200483 
      2.627        24.       0.13      0.026                      O114400200484 
      2.627        28.      0.096      0.018                      O114400200485 
      2.627        45.      0.048      0.008                      O114400200486 
      2.657        14.      0.089      0.044                      O114400200487 
